Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C8H9X(653),S(610),C8H9X(652),C8H9X(651),C8H9X(650)
3.030357279073794e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.039234145807310127,0.53062985601850554,4.093120552389652e-10,0.0,1.221726234988758e-09,2.3022325075840354e-35,0.0,0.0,0.0,0.0,0.0,0.14029710329098902,0.093390450971165856,0.021818150774042377,8.2784763466030181e-05,0.00030418909027368632,0.00050372662510791684,5.7215858826047661e-06,3.8995942123958774e-06,4.1893833553091543e-06,4.1530025500049247e-06,2.9379697589551956e-08,2.4932579061233402e-08,1.9178278338707473e-08,1.9049250479118437e-08,1.9113768954676085e-08
3.0431572927383223e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.039184581758712457,0.53051066070866604,4.1135942511983969e-10,0.0,1.2225476381809584e-09,2.3073376517060266e-35,0.0,0.0,0.0,0.0,0.0,0.14042192660425226,0.093313031755363623,0.021909249333760542,8.2998794033763701e-05,0.00030602437320676108,0.00050700004530107492,5.7614769462108602e-06,3.9405324937892177e-06,4.2244727122979541e-06,4.1876209630785185e-06,2.9713049784505447e-08,2.5295010723000453e-08,1.9414236766908011e-08,1.9283044392215243e-08,1.9348645205991325e-08
3.055957306402851e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.039135369490681894,0.5303918047284828,4.1340646948998873e-10,0.0,1.2233664248154349e-09,2.3124279992606773e-35,0.0,0.0,0.0,0.0,0.0,0.14054642008266349,0.093235587386793509,0.022000178792115202,8.3212656973446648e-05,0.00030786265631721791,0.00051027888771347843,5.8014593718369757e-06,3.9817069621806179e-06,4.2597016599718291e-06,4.2223750498327469e-06,3.0048694279405387e-08,2.566103035257315e-08,1.9652070900455774e-08,1.9518687502904991e-08,1.9585383909843431e-08
3.068757320067379e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.039086503560874057,0.53027328525365869,4.1545318119002975e-10,0.0,1.2241826171738348e-09,2.3175037439834887e-35,0.0,0.0,0.0,0.0,0.0,0.14067058650888334,0.093158120544674067,0.022090939274377358,8.3426346823109969e-05,0.00030970392575571952,0.00051356312997579399,5.8415329651111713e-06,4.0231178215513429e-06,4.2950701786611412e-06,4.2572647752791377e-06,3.0386636474163508e-08,2.6030657172244289e-08,1.9891787563876234e-08,1.9756186426503298e-08,1.9823991786162357e-08
3.0815573337319076e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.039037978628806515,0.53015509950523154,4.1749955316558553e-10,0.0,1.2249962371792134e-09,2.322565077193981e-35,0.0,0.0,0.0,0.0,0.0,0.14079442862011746,0.093080633851816003,0.022181530911523327,8.3639858166532983e-05,0.00031154816763556708,0.00051685274961259936,5.8816975286818779e-06,4.0647652724160268e-06,4.3305782464684166e-06,4.2922901022054651e-06,3.0726881724544048e-08,2.6403910400636705e-08,2.0133393560857763e-08,1.9995547756742796e-08,2.0064475533668059e-08
3.094357347396436e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038989789453734956,0.53003724474864833,4.1954557846550373e-10,0.0,1.2258073064034937e-09,2.3276121878201052e-35,0.0,0.0,0.0,0.0,0.0,0.14091794910904659,0.09300312987581387,0.022271953840097961,8.385318563403474e-05,0.00031339536803388646,0.00052014772404399424,5.9219528622135181e-06,4.1066495118141337e-06,4.366225839262039e-06,4.3274509911696805e-06,3.106943534185831e-08,2.6780809251964722e-08,2.0376895673993428e-08,2.0236778065517419e-08,2.0306841829613529e-08
3.1071573610609644e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038941930892578747,0.52991971829285911,4.2159125024010983e-10,0.0,1.2266158460747395e-09,2.3326452624226285e-35,0.0,0.0,0.0,0.0,0.0,0.14104115062473524,0.092925611130210334,0.022362208202080687,8.4066323903213337e-05,0.0003152455129928109,0.00052344803058724458,5.9622987623835797e-06,4.1487707333017813e-06,4.4020129306706193e-06,4.3627474004945535e-06,3.1414302592666951e-08,2.716137293529792e-08,2.0622300664526312e-08,2.0479883902630206e-08,2.0551097329531393e-08
3.119957374725493e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038894397897894568,0.52980251748943408,4.2363656173949623e-10,0.0,1.2274218770842617e-09,2.3376644852194714e-35,0.0,0.0,0.0,0.0,0.0,0.14116403577351866,0.092848080075633124,0.022452294144754428,8.4279267699633847e-05,0.00031709858852065499,0.00052675364645846296,6.0027350228810798e-06,4.1911291269439813e-06,4.4379394920780592e-06,4.39817928626297e-06,3.176148869848991e-08,2.7545620653827262e-08,2.0869615272098548e-08,2.0724871795544819e-08,2.0797248666984101e-08
3.1327573883900213e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038847185515896963,0.52968563973169991,4.2568150631184394e-10,0.0,1.2282254199935522e-09,2.3426700381100042e-35,0.0,0.0,0.0,0.0,0.0,0.14128660711986993,0.092770539120906256,0.022542211820577342,8.4492011797467859e-05,0.00031895458059308271,0.00053006454877431886,6.0432614344063893e-06,4.2337248793072459e-06,4.4740054926192682e-06,4.4337466023139196e-06,3.2110998835523789e-08,2.793357160413356e-08,2.1118846214503781e-08,2.0971748249140547e-08,2.1045302453317761e-08
3.1455574020545497e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038800288884524574,0.52956908245389678,4.2772607740177771e-10,0.0,1.2290264950410478e-09,2.3476621006992815e-35,0.0,0.0,0.0,0.0,0.0,0.14140886718724577,0.092692990624135524,0.022631961387057201,8.470455102008627e-05,0.00032081347515426877,0.00053338071455377907,6.0838777846723572e-06,4.2765581734525795e-06,4.5102108991765203e-06,4.4694493002390942e-06,3.2462838134367052e-08,2.832524497545855e-08,2.1370000187443235e-08,2.1220519745470951e-08,2.1295265277419425e-08
3.158357415719078e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038753703231550723,0.52945284313035479,4.2977026854875392e-10,0.0,1.2298251221487423e-09,2.352640850322212e-35,0.0,0.0,0.0,0.0,0.0,0.14153081845891433,0.092615436893769179,0.022721543006628517,8.4916880240607276e-05,0.00032267525811805159,0.00053670212071987421,6.1245838584067193e-06,4.3196291889288645e-06,4.5465556763764438e-06,4.505287329380128e-06,3.2817011679752287e-08,2.8720659948978458e-08,2.1623083864285269e-08,2.1471192743526023e-08,2.1547143705477983e-08
3.1711574293836066e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038707423872737373,0.5293369192746904,4.3181407338547899e-10,0.0,1.2306213209286361e-09,2.3576064620676587e-35,0.0,0.0,0.0,0.0,0.0,0.14165246337876242,0.09253788018963445,0.022810956846532237,8.5128994382400886e-05,0.00032453991536908033,0.00054002874410148866,6.1653794373556998e-06,4.3629381017665998e-06,4.583039786587608e-06,4.5412606368264543e-06,3.3173524510286023e-08,2.9119835697080259e-08,2.187810389582842e-08,2.1723773678997804e-08,2.1800944280748458e-08
3.183957443048135e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038661446210031369,0.52922130843901916,4.3385748563635941e-10,0.0,1.2314151106890326e-09,2.3625591088024527e-35,0.0,0.0,0.0,0.0,0.0,0.1417738043520852,0.092460322723950314,0.022900203078697941,8.5340888419552409e-05,0.00032640743276395181,0.00054336056143517461,6.2062643002888186e-06,4.4064850844720275e-06,4.6196631899187031e-06,4.577369167413724e-06,3.3532381618195679e-08,2.9522791382640591e-08,2.2135066910067935e-08,2.1978268964049599e-08,2.2056673523319909e-08
3.1967574567126634e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03861576572980157,0.52910600821318821,4.3590049911598155e-10,0.0,1.2322065104406945e-09,2.3674989611953261e-35,0.0,0.0,0.0,0.0,0.0,0.14189484374635764,0.092382766662317511,0.022989281879628627,8.5552557377286263e-05,0.0003282777961323414,0.00054669754936698578,6.2472382230048174e-06,4.4502703060216409e-06,4.6564258442172954e-06,4.6136128637228257e-06,3.3893587949083791e-08,2.9929546158307544e-08,2.2393979511965684e-08,2.223468498708854e-08,2.2314337929886695e-08
3.209557470377192e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038570378001116269,0.52899101622402567,4.3794310772762147e-10,0.0,1.2329955389028452e-09,2.3724261877407493e-35,0.0,0.0,0.0,0.0,0.0,0.14201558389198776,0.092305214124685869,0.023078193430287792,8.576399633235131e-05,0.00033015099127812472,0.00055003968445432893,6.2883009783387144e-06,4.494293931857036e-06,4.6933277050691421e-06,4.6499916660794513e-06,3.4257148401689203e-08,3.03401191657852e-08,2.2654848283223635e-08,2.2493028112541745e-08,2.2573943973523202e-08
3.2223574840417203e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038525278674059533,0.52887633013460922,4.3998530546178285e-10,0.0,1.2337822145090395e-09,2.377340954782665e-35,0.0,0.0,0.0,0.0,0.0,0.14213602708305359,0.092227667186300086,0.023166937915989037,8.5975200413369917e-05,0.00033202700398049051,0.00055338694316783203,6.3294523361698911e-06,4.538556123880153e-06,4.730368725798041e-06,4.6865055125541972e-06,3.4623067827655371e-08,3.0754529535121143e-08,2.2917679782060512e-08,2.2753304680635763e-08,2.2835498103461983e-08
3.2351574977062487e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038480463478085612,0.52876194764354667,4.4202708639476353e-10,0.0,1.2345665554128908e-09,2.3822434265381224e-35,0.0,0.0,0.0,0.0,0.0,0.14225617557802281,0.092150127878623866,0.023255515526287893,8.6186164801151923e-05,0.00033390581999504594,0.00055673930189322764,6.3706920634312248e-06,4.5830570404488633e-06,4.7675488574662122e-06,4.7231543389632121e-06,3.4991351031305558e-08,3.1172796383996952e-08,2.3182480542992062e-08,2.3015521007179506e-08,2.3099006744875327e-08
3.247957511370777e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038435928220410434,0.52864786648427775,4.4406844468725009e-10,0.0,1.2353485794936693e-09,2.3871337651207953e-35,0.0,0.0,0.0,0.0,0.0,0.14237603160045631,0.092072598190243646,0.023343926454875975,8.6396884728974683e-05,0.00033578742505491167,0.0005600967369332495,6.4120199241192043e-06,4.6277968363729265e-06,4.8048680488751973e-06,4.7599380788693288e-06,3.536200276942492e-08,3.1594938817021755e-08,2.344925707661455e-08,2.3279683383350524e-08,2.3364476298660137e-08
3.2607575250353056e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038391668784439247,0.52853408442438943,4.4610937458293867e-10,0.0,1.2361283043617687e-09,2.3920121305643814e-35,0.0,0.0,0.0,0.0,0.0,0.14249559733969602,0.091995080067751728,0.023432170899477318,8.6607355482831166e-05,0.00033767180487180896,0.00056345922450953964,6.4534356793049948e-06,4.6727756629103008e-06,4.8423262465672426e-06,4.7968566635837292e-06,3.5735027751049252e-08,3.2020975925028761e-08,2.3718015869391566e-08,2.3545798075484684e-08,2.3631913141226162e-08
3.273557538699834e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03834768112822954,0.52842059926494589,4.4814987040718238e-10,0.0,1.236905747364051e-09,2.3968786808458867e-35,0.0,0.0,0.0,0.0,0.0,0.14261487495153702,0.091917575416609998,0.023520249061746976,8.6817572401646866e-05,0.00033955894513713739,0.00056682674076456588,6.494939087146432e-06,4.7179936677638107e-06,4.8799233948271747e-06,4.8339100221680544e-06,3.611043063726066e-08,3.2450926784375141e-08,2.3988763383444263e-08,2.3813871324869123e-08,2.3901323624287628e-08
3.2863575523643624e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038303961282988207,0.52830740883983518,4.5018992656566508e-10,0.0,1.2376809255890594e-09,2.4017335719087764e-35,0.0,0.0,0.0,0.0,0.0,0.1427338665588849,0.091840086101994123,0.023608161147171628,8.7027530877466978e-05,0.00034144883152304264,0.00057019926176354776,6.5365299029008935e-06,4.7634509950781562e-06,4.9176594356847472e-06,4.8710980814370105e-06,3.6488216040989623e-08,3.2884810456244985e-08,2.4261506056344764e-08,2.4083909347538558e-08,2.4172714074658072e-08
3.299157566028891e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038260505351602359,0.52819451101513071,4.5222953754309989e-10,0.0,1.2384538558721225e-09,2.4065769576859941e-35,0.0,0.0,0.0,0.0,0.0,0.14285257425239792,0.09176261394961914,0.023695907364972353,8.7237226355615382e-05,0.00034334144968347545,0.0005735767634963895,6.5782078789390292e-06,4.809147785437281e-06,4.9555343089174372e-06,4.9084207659614232e-06,3.6868388526823783e-08,3.3322645985955611e-08,2.4536250300912927e-08,2.4355918334074903e-08,2.4446090794048537e-08
3.311957579693419e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038217309507202653,0.52808190368846464,4.5426869790195266e-10,0.0,1.2392245548003336e-09,2.4114089901228513e-35,0.0,0.0,0.0,0.0,0.0,0.14297100009111569,0.091685160746546687,0.02378348792800945,8.7446654334826058e-05,0.00034523678525524051,0.00057695922187961726,6.6199727647593134e-06,4.8550841758620866e-06,4.9935479520536883e-06,4.9458779980717246e-06,3.7250952610823071e-08,3.3764452402267185e-08,2.4813002505016315e-08,2.4629904449410097e-08,2.4721460058868956e-08
3.3247575933579477e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038174369991758557,0.52796958478841782,4.5630740228118949e-10,0.0,1.2399930387174224e-09,2.4162298191997691e-35,0.0,0.0,0.0,0.0,0.0,0.14308914610307294,0.091607728241974315,0.023870903052689182,8.765581036734842e-05,0.00034713482385903636,0.00058034661275832339,6.6618243070033776e-06,4.9012602998084786e-06,5.0317003003765818e-06,4.9834696978618894e-06,3.763591276034138e-08,3.4210248716695739e-08,2.5091769031373369e-08,2.4905873832632243e-08,2.4998828120032856e-08
3.337557607022476e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038131683114704704,0.52785755227392261,4.583456453950485e-10,0.0,1.2407593237285106e-09,2.4210395929548801e-35,0.0,0.0,0.0,0.0,0.0,0.14320701428590021,0.091530318148007453,0.023958152958872523,8.7864690059027671e-05,0.0003490355511004844,0.0005837389119081101,6.7037622494721275e-06,4.9476762871657492e-06,5.0699912869279251e-06,5.0211957831937655e-06,3.8023273393854439e-08,3.4660053922829572e-08,2.5372556217359883e-08,2.5183832596794945e-08,2.52782012027652e-08
3.3503576206870045e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038089245251597424,0.52774580413367678,4.6038342203183383e-10,0.0,1.2415234257047655e-09,2.4258384575064793e-35,0.0,0.0,0.0,0.0,0.0,0.1433246066074115,0.091452932140414361,0.024045237869785813,8.8073289069361352e-05,0.00035093895257114861,0.00058713609503703839,6.745786333142566e-06,4.9943322642553236e-06,5.1084208425127549e-06,5.0590561697018313e-06,3.8413038880794046e-08,3.5113886995649228e-08,2.565537037481853e-08,2.5463786828729833e-08,2.5559585506413459e-08
3.363157634351533e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038047052842800917,0.52763433838557439,4.6242072705273339e-10,0.0,1.2422853602879429e-09,2.4306265570753317e-35,0.0,0.0,0.0,0.0,0.0,0.14344192500617847,0.091375571859364541,0.024132158011933243,8.8281603111532332e-05,0.00035284501384954555,0.00059053813778757566,6.7878962961853333e-06,5.0412283538297958e-06,5.146988895704208e-06,5.0970507707983216e-06,3.8805213541388421e-08,3.5571766890851001e-08,2.5940217789871656e-08,2.5745742588862313e-08,2.5842987204261867e-08
3.3759576480160614e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.038005102392202221,0.52752315307614572,4.6445755539065759e-10,0.0,1.243045142894834e-09,2.4354040340068166e-35,0.0,0.0,0.0,0.0,0.0,0.14355897139209223,0.091298238910150792,0.024218913615011217,8.8489627952420422e-05,0.00035475372050214305,0.00059394501573854298,6.8300918739829264e-06,5.0883646750723291e-06,5.1856953728488099e-06,5.1351794976787648e-06,3.919980164650871e-08,3.6033712544173939e-08,2.6227104722737176e-08,2.6029705911030443e-08,2.6128412443348804e-08
3.38875766168059e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.037963390465954351,0.52741224628001093,4.6649390204910134e-10,0.0,1.2438027887216058e-09,2.440171028792917e-35,0.0,0.0,0.0,0.0,0.0,0.14367574764691282,0.09122093486389575,0.024305504911824437,8.8697359412592537e-05,0.00035666505808435036,0.00059735670440706236,6.8723727991485583e-06,5.1357413435963692e-06,5.2245401980720944e-06,5.1734422593278479e-06,3.9596807417521514e-08,3.6499742870730626e-08,2.6516037407547566e-08,2.6315682802306957e-08,2.6415867344287318e-08
3.401557675345118e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03792191369124677,0.52730161609934534,4.6852976210102593e-10,0.0,1.2445583127480503e-09,2.4449276800940505e-35,0.0,0.0,0.0,0.0,0.0,0.14379225562480696,0.091143661258242692,0.024391932138203804,8.8904793366272988e-05,0.0003585790121414965,0.00060077317925049897,6.914738801545643e-06,5.1833584714456825e-06,5.2635232932846143e-06,5.2118389625256876e-06,3.999623502614736e-08,3.6969876764341528e-08,2.6807022052171985e-08,2.6603679242824422e-08,2.6705358001088743e-08
3.4143576890096467e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.037880668755102723,0.52719126066335709,4.705651306877624e-10,0.0,1.2453117297417354e-09,2.4496741247607399e-35,0.0,0.0,0.0,0.0,0.0,0.14390849715287343,0.091066419598031717,0.024478195532925986,8.9111925741294136e-05,0.00036049556820979894,0.00060419441566840373,6.9571896083078809e-06,5.2312161670947032e-06,5.3026445781882823e-06,5.2503695118544062e-06,4.0398088594325164e-08,3.7444133096873114e-08,2.7100064838041489e-08,2.6893701185603467e-08,2.6996890480989424e-08
3.427157702674175e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.037839652403202612,0.52708117812777522,4.726000030179359e-10,0.0,1.2460630542620633e-09,2.4544104978551112e-35,0.0,0.0,0.0,0.0,0.0,0.14402447403165797,0.090989211355960872,0.024564295337634677,8.9318752519029093e-05,0.00036241471181732256,0.00060762038900444857,6.9997249438599151e-06,5.27931453544922e-06,5.3419039702830524e-06,5.2890338097050683e-06,4.0802372194082462e-08,3.7922530717579814e-08,2.7395171919977198e-08,2.7185754556384097e-08,2.7290470824280503e-08
3.4399577163387035e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.037798861438733004,0.52697136667434941,4.7463437436640777e-10,0.0,1.2468123006642418e-09,2.4591369326722317e-35,0.0,0.0,0.0,0.0,0.0,0.14414018803565584,0.090912037973233079,0.024650231796763473,8.9525269734306201e-05,0.00036433642848492613,0.00061105107454835711,7.042344529938529e-06,5.3276536778473593e-06,5.3813013848739317e-06,5.3278317562849457e-06,4.1209089847411399e-08,3.840508845244967e-08,2.7692349426021669e-08,2.7479845253460063e-08,2.7586105044140713e-08
3.452757730003232e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.037758292721260252,0.52686182451036112,4.7666824007324052e-10,0.0,1.2475594831031657e-09,2.4638535607612703e-35,0.0,0.0,0.0,0.0,0.0,0.14425564091380497,0.090834900860189374,0.024736005157460418,8.9731473475307313e-05,0.00036626070372720122,0.00061448644753783126,7.0850480856143849e-06,5.376233692060873e-06,5.4208367350783046e-06,5.366763249625068e-06,4.1618245526150481e-08,3.8891825103553942e-08,2.7991603457273112e-08,2.7775979147516244e-08,2.7883799126472239e-08
3.4655577436677604e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.037717943165628716,0.52675254986814257,4.7870159554267865e-10,0.0,1.248304615537213e-09,2.4685605119464953e-35,0.0,0.0,0.0,0.0,0.0,0.14437083438996701,0.090757801396927892,0.024821615669514015,8.9937359883449514e-05,0.00036818752305339787,0.00061792648316046854,7.1278353273142523e-06,5.4250546722967528e-06,5.4605099318335653e-06,5.4058281855881255e-06,4.2029843151871829e-08,3.938275944840055e-08,2.8292940087722684e-08,2.8074162081469084e-08,2.8183559029739553e-08
