Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H6(54),C4H7(69),C4H5X(380),C4H7X(140),C4H7(439),C4H7(68),C4H7X(145),C4H7X(142),C4H7X(143),C4H5X(381),C4H7X(146),C4H6a(379),C6H10(384),C6H9X(985),C6H9X(986),C6H9X(525),C6H9(1116),SX(1115),C6H9(1156),SX(1533),SX(1527),SX(2037),S(1546),SX(2134),S(2186),C3H6(75),SX(2035),SX(2135),S(2216),SX(3411),S(3472),SX(4084)
0.48254262330223924,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282531881469,0.66999999707076896,9.4287555949975904e-10,2.9048946295291628e-12,2.7782117966103887e-16,1.6484687293859735e-30,2.5422969853462458e-26,4.913741068971254e-29,3.4689109726389801e-28,5.5462106219314035e-27,6.1675151488224115e-29,6.9598364199078938e-11,4.4928655992072294e-10,2.61184699767195e-10,1.3762112408199416e-16,1.4856239562040326e-10,2.1986344553860268e-10,2.1955436323924048e-18,7.7923108104750296e-15,1.1575589697892188e-17,7.7985807082338188e-22,9.3282193279403446e-20,2.8217481397360206e-17,2.3981487822332854e-18,1.0889868241771652e-19,2.3438747056023399e-20,2.8131138697226748e-20,8.8382017708658997e-17,1.6908066203582939e-14,4.4691666852286142e-23,8.6013090782451243e-23,3.0256925272948874e-20,4.8272522751433215e-22,1.6310504123026085e-17,2.5985624935167872e-19,3.8424373754254838e-15,8.2153776777190879e-23,2.4559949767543749e-20,3.9196101886317602e-22,3.1327432794376782e-19,4.9990830616958789e-21,3.4171662843618799e-15,2.126296384964865e-15,1.0121038279079509e-20,1.6146875575057276e-22,1.270586732944006e-15,2.0269479860016955e-17,3.4040859619588187e-21
0.5006875561524722,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282531968244,0.66999999698229973,9.7692709519498326e-10,3.0740927141205141e-12,2.7782120223483523e-16,1.6499993921728199e-30,2.6306938635969586e-26,5.1939922529954921e-29,3.7237446243845956e-28,5.8691821217969319e-27,6.7369950171310087e-29,6.9757990555206512e-11,4.4825846377712105e-10,2.6238781387158321e-10,1.3703903456431839e-16,1.543825703509804e-10,2.2747816910027478e-10,2.18625724584807e-18,8.0437402444009445e-15,1.1863807029101416e-17,7.7655954220862273e-22,9.5603606946694988e-20,2.8884723113065367e-17,2.4790710060338696e-18,1.1257331839123321e-19,2.4195029878804138e-20,2.9701505652075762e-20,9.1447991957734244e-17,1.8164763318177806e-14,4.7903516639693134e-23,9.219458163359527e-23,3.1233299962333212e-20,4.9830251113538827e-22,1.714253230760986e-17,2.7311839905143329e-19,4.0386369691514999e-15,8.6148909072666093e-23,2.5814030304173678e-20,4.1197533776507549e-22,3.2927134475600954e-19,5.2543558743274894e-21,3.7463617342309704e-15,2.2926573915373942e-15,1.0954131025156816e-20,1.7475972948060899e-22,1.4308630451991688e-15,2.2826343908270077e-17,3.824695387867766e-21
0.5188324890027051,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532052293,0.66999999689399425,1.0109035266935346e-09,3.2474470209886839e-12,2.7782122478987795e-16,1.6514991015518765e-30,2.7187221245792129e-26,5.480781892902401e-29,3.9870130640857071e-28,6.2000830533478705e-27,7.337747466920605e-29,6.9913462785751403e-11,4.4726163315767755e-10,2.6356225875710204e-10,1.3647564410878996e-16,1.6021590411493846e-10,2.3505960773988612e-10,2.1772691754814012e-18,8.2933398462184675e-15,1.2151070829280741e-17,7.7336697563233827e-22,9.7917340233591085e-20,2.9549749252009309e-17,2.5595857306396141e-18,1.1622945003798761e-19,2.4945808689613022e-20,3.1306630236950278e-20,9.450054866165699e-17,1.946414929143365e-14,5.1216073799048687e-23,9.8569892788955577e-23,3.2202570999456775e-20,5.1376646161717862e-22,1.7975587486225741e-17,2.8639701255268694e-19,4.2350815201965769e-15,9.0136666329126373e-23,2.7069676854694741e-20,4.3201464923082183e-22,3.452883463559867e-19,5.5099475948712039e-21,4.0919600263451794e-15,2.4630953363267589e-15,1.1813196767248082e-20,1.8846507055022072e-22,1.603271659543131e-15,2.5576752761551705e-17,4.2760519039513518e-21
0.536977421852938,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532133739,0.66999999680584787,1.0448069937264781e-09,3.4249440475925293e-12,2.7782124732701263e-16,1.6529683240300442e-30,2.8063935562318776e-26,5.7740888932834737e-29,4.2586746294391408e-28,6.5388876591261488e-27,7.970455626967116e-29,7.0064908039931799e-11,4.4629488064987889e-10,2.6470879058651903e-10,1.359301880212206e-16,1.6606205526468308e-10,2.4260883349658624e-10,2.1685672217155189e-18,8.5411890584562036e-15,1.2437418348975398e-17,7.702760377994197e-22,1.0022369465167771e-19,3.0212689917263274e-17,2.6397103856488966e-18,1.1986786882758131e-19,2.5691322446544215e-20,3.2946365130287768e-20,9.754012013604596e-17,2.0806040146755923e-14,5.4628648424209383e-23,1.0513769646312618e-22,3.3165046633098645e-20,5.2912199682431408e-22,1.8809106286415072e-17,2.9968309899058606e-19,4.4316378556717466e-15,9.4113895013065597e-23,2.8326038163716053e-20,4.5206536777304707e-22,3.6131447313168786e-19,5.7656849307688275e-21,4.4539759610667788e-15,2.6373479772627226e-15,1.2697278061730888e-20,2.0256950411921276e-22,1.7880852687222365e-15,2.85250566467058e-17,4.7585875526187004e-21
0.5533078614181476,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228253220491,0.6699999967266479,1.0752594332536864e-09,3.5882227011287326e-12,2.7782126759762949e-16,1.6542649402281653e-30,2.8850021121230601e-26,6.0436214489790259e-29,4.5103131802171826e-28,6.8505490500920835e-27,8.5677776594422692e-29,7.0197866234788144e-11,4.4544957417304398e-10,2.6571740459925778e-10,1.3545401231631544e-16,1.7133427617143774e-10,2.4937644516375979e-10,2.1609705350851211e-18,8.7628180098475994e-15,1.2694383785994071e-17,7.6757769134270055e-22,1.0229339863188148e-19,3.0807733561806843e-17,2.7115032275735104e-18,1.2312794433012824e-19,2.6357967422577305e-20,3.4451628102000035e-20,1.0026497506697048e-16,2.2049936290402917e-14,5.7784992723907008e-23,1.1121236206566097e-22,3.4025702276059118e-20,5.4285307485146125e-22,1.9559256910363e-17,3.1164037984651389e-19,4.6085365748982136e-15,9.7683896623465109e-23,2.9456750856265744e-20,4.7011081519216239e-22,3.7573783381753681e-19,5.9958460850903402e-21,4.7938311687889137e-15,2.7972275209442428e-15,1.3513569654949508e-20,2.1559243609961549e-22,1.9652336206820719e-15,3.1351077832080973e-17,5.2201684307520727e-21
0.5680052570268362,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532267271,0.66999999665547216,1.1026187225318015e-09,3.7380260915342953e-12,2.7782128583111359e-16,1.6554113993759466e-30,2.9555170865849739e-26,6.2906900770054567e-29,4.7425498545407914e-28,7.136486650740997e-27,9.1283785294543443e-29,7.0314895505315074e-11,4.4470818568317332e-10,2.6660675804006959e-10,1.3503695656463937e-16,1.7608772816511147e-10,2.5544629496537713e-10,2.1543170208049787e-18,8.9611664937407471e-15,1.2925068038138711e-17,7.6521436012265383e-22,1.0415142731184255e-19,3.134203851089847e-17,2.7758679541345209e-18,1.2605071298845101e-19,2.6954586318624189e-20,3.5830178138905289e-20,1.0270887917814043e-16,2.3198652059513441e-14,6.0694180695404811e-23,1.1681135331227512e-22,3.479595351163964e-20,5.551418222745823e-22,2.0234101574579271e-17,3.2239734106350175e-19,4.7676781650068037e-15,1.0088748891803379e-22,3.0473962515919342e-20,4.8634485911281661e-22,3.8871338059509763e-19,6.2029037112776205e-21,5.1110714074642076e-15,2.9434384273615516e-15,1.4264367185920561e-20,2.2757049059362536e-22,2.133576208289061e-15,3.4036621977088498e-17,5.6578988343898922e-21
0.5827026526355249,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322825323281,0.6699999965843928,1.1299336882799296e-09,3.8905253516728477e-12,2.7782130405590306e-16,1.6565387111056044e-30,3.0258173791847379e-26,6.5420025738912984e-29,4.980224925559687e-28,7.4275675926071984e-27,9.7111521456965098e-29,7.0429492961572466e-11,4.4398459482424449e-10,2.6747906375208101e-10,1.3463043637561942e-16,1.8084901556546176e-10,2.6149677570354299e-10,2.147831586012129e-18,9.1584935367832181e-15,1.3155217959019341e-17,7.6291073081096201e-22,1.0600515738852982e-19,3.1875257687999578e-17,2.8400053172348299e-18,1.289631571903663e-19,2.754813278937476e-20,3.7231226137050786e-20,1.0514497574545415e-16,2.4374947072039069e-14,6.3667927196465482e-23,1.225345931973461e-22,3.5562239055186907e-20,5.6736730022567763e-22,2.0908452512449509e-17,3.3314647081202846e-19,4.9267044643361903e-15,1.040814162492548e-22,3.1490437367275208e-20,5.0256714404244591e-22,4.0167953223557354e-19,6.4098114143773734e-21,5.4390774585033704e-15,3.0917166479486491e-15,1.5029967130268751e-20,2.3978469946316663e-22,2.3104806713349486e-15,3.6858752443841454e-17,6.1170241078490283e-21
0.5974000482442136,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532387442,0.66999999651340725,1.157205322850805e-09,4.0457143306045576e-12,2.7782132227337846e-16,1.6576471144358667e-30,3.0959083934146192e-26,6.7975505321348001e-29,5.223319494811066e-28,7.7237801565942975e-27,1.0316457008691407e-28,7.0541716687501025e-11,4.4327826131930644e-10,2.6833467561372938e-10,1.3423411290371871e-16,1.8561797583544872e-10,2.6752837801504682e-10,2.1415088249217395e-18,9.3548344794563531e-15,1.3384854667425862e-17,7.6066488327045659e-22,1.0785476044125375e-19,3.2407483830457763e-17,2.9039235518674902e-18,1.3186565088230015e-19,2.8138713136441763e-20,3.8654727593789129e-20,1.0757346261588778e-16,2.5578734303272618e-14,6.6705965995626415e-23,1.283815693344449e-22,3.6324696054508074e-20,5.7953169678974684e-22,2.1582121585029859e-17,3.4388476619443321e-19,5.0855709881727419e-15,1.0726556511477081e-22,3.2505891058116718e-20,5.1877313190299361e-22,4.1463266117260817e-19,6.6165113073988351e-21,5.7778399889329102e-15,3.24194139582497e-15,1.5809917729569306e-20,2.5222785545587796e-22,2.4960567137748402e-15,3.9819219323232018e-17,6.5978642880329094e-21
0.6091497704667276,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532433844,0.66999999645672437,1.1789769061748692e-09,4.1717096442511594e-12,2.7782133683189733e-16,1.6585198175697103e-30,3.1517951158417002e-26,7.0048876314582425e-29,5.4215454551572731e-28,7.9642684998256844e-27,1.0816809664677094e-28,7.0629765070955081e-11,4.427256622450849e-10,2.690069173251165e-10,1.3392439452506512e-16,1.8943589752021929e-10,2.723370375814579e-10,2.1365677213733307e-18,9.5111104630212702e-15,1.3568076212554649e-17,7.5890980110098345e-22,1.0933051875170484e-19,3.283228263609348e-17,2.9548695829649384e-18,1.341790835784557e-19,2.8608780781890657e-20,3.9808840428936835e-20,1.0950955344160719e-16,2.6560810405526708e-14,6.9180740561229197e-23,1.3314449330900076e-22,3.6931568053511712e-20,5.8921385809870418e-22,2.2120077058693492e-17,3.5245980717170481e-19,5.2124338165210487e-15,1.098032283084457e-22,3.3316781450925329e-20,5.3171442108041558e-22,4.2497638243802665e-19,6.7815715094421728e-21,6.0563899329508855e-15,3.3633592927701091e-15,1.6443471467335241e-20,2.6233542893715692e-22,2.6507203905725577e-15,4.2286545853526415e-17,6.997947800311789e-21
0.6208994926892416,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532479341,0.66999999640009911,1.200721891661144e-09,4.2994172418522834e-12,2.7782135138623002e-16,1.659380751618817e-30,3.2075540325697778e-26,7.2149230236537977e-29,5.6232143421403093e-28,8.2080236753290246e-27,1.1331973197723372e-28,7.0716361566112125e-11,4.4218352137078689e-10,2.6966889191884574e-10,1.336208313978006e-16,1.9325854225943945e-10,2.7713417138912087e-10,2.1317248158548767e-18,9.6667934340139842e-15,1.3750987946751229e-17,7.571895989152586e-22,1.108037869108433e-19,3.3256517773472347e-17,3.005683769423265e-18,1.3648652927815091e-19,2.9077064685436721e-20,4.0977237389050732e-20,1.1144099842640143e-16,2.7560360395617252e-14,7.1696276708603775e-23,1.3798586657701868e-22,3.7536137609895905e-20,5.9885928576116392e-22,2.2657410927989655e-17,3.6102495785191812e-19,5.3391505919503283e-15,1.1233376256617223e-22,3.4126738346849998e-20,5.4464081224582011e-22,4.3530819770090708e-19,6.9464417211663283e-21,6.3417992935171268e-15,3.4858893911863825e-15,1.7085700427314264e-20,2.7258140496346412e-22,2.8110410151245389e-15,4.4844116827632684e-17,7.4120967453919353e-21
0.6326492149117556,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228253252396,0.66999999634353047,1.2224407473707868e-09,4.4288342642250697e-12,2.7782136593719382e-16,1.660230020262626e-30,3.2631876759072712e-26,7.4276532332471886e-29,5.8283173674354969e-28,8.4550402408158533e-27,1.1862129668476347e-28,7.0801532837998852e-11,4.4165158514954376e-10,2.7032076671574526e-10,1.3332326557918093e-16,1.9708583227527241e-10,2.8192000914070109e-10,2.1269775886210641e-18,9.821900376785696e-15,1.39336009538624e-17,7.5550338169863235e-22,1.1227465494135867e-19,3.3680237094107682e-17,3.0563701933654843e-18,1.387881733482692e-19,2.9543615934745704e-20,4.2159905106595542e-20,1.1336789019492513e-16,2.8577342760661938e-14,7.4252464752255488e-23,1.4290547803874106e-22,3.8138470642727338e-20,6.0846903146401607e-22,2.3194052507864017e-17,3.6957908986360462e-19,5.4657045964363347e-15,1.1485732645542684e-22,3.4935654881566194e-20,5.5755059991349974e-22,4.4562674364591222e-19,7.1111001874287342e-21,6.6340597054506238e-15,3.6094761041189879e-15,1.7736393993823369e-20,2.8296242341952089e-22,2.9770650677681273e-15,4.7492673739465393e-17,7.8404676308693051e-21
0.6443989371342697,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228253256772,0.66999999628701734,1.2441339306622723e-09,4.5599579300739742e-12,2.778213804841896e-16,1.6610678190582467e-30,3.318698515864457e-26,7.6430750154205568e-29,6.036845977543642e-28,8.7053129037834274e-27,1.2407460835266291e-28,7.0885308576828073e-11,4.4112962279591495e-10,2.709627117079969e-10,1.3303155315633413e-16,2.0091769127019553e-10,2.8669477482506106e-10,2.1223237437522581e-18,9.9764453156745241e-15,1.4115918751116568e-17,7.53850333939421e-22,1.1374315082524082e-19,3.4103438444223411e-17,3.1069315489387847e-18,1.4108413812896764e-19,3.0008476714335315e-20,4.3356801779572052e-20,1.1529031905831486e-16,2.9611716812773198e-14,7.6849138731226349e-23,1.4790300828837328e-22,3.873862157741753e-20,6.1804396352112424e-22,2.3729937510323691e-17,3.7812117701654032e-19,5.5920806268040869e-15,1.1737295452732573e-22,3.5743433874100591e-20,5.7044223313778515e-22,4.5593078049838327e-19,7.2755271244907818e-21,6.9331619423560566e-15,3.7340656636820141e-15,1.8395347687029628e-20,2.9347522208002037e-22,3.1488363908383615e-15,5.023291599928611e-17,8.2830134931994697e-21
0.6549736871345323,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532606389,0.66999999623620199,1.2636362153484324e-09,4.6794261705265291e-12,2.7782139357392624e-16,1.6618121087006563e-30,3.3685552677655891e-26,7.8392533993098656e-29,6.2274437160250942e-28,8.9333380045213043e-27,1.291138323823976e-28,7.095953363855416e-11,4.4066819583960364e-10,2.715321104582964e-10,1.3277389733827215e-16,2.0437020894611722e-10,2.9098277799679985e-10,2.1182132221811188e-18,1.011506795064334e-14,1.4279761441124839e-17,7.5239027485625627e-22,1.1506284301817027e-19,3.4483926659123496e-17,3.1523329577806545e-18,1.4314579242014215e-19,3.0425444274829702e-20,4.4446165860550792e-20,1.1701676210222677e-16,3.0557490370998111e-14,7.9220679299205746e-23,1.5246724924546934e-22,3.9276941027827102e-20,6.2663242329718811e-22,2.4211538832887723e-17,3.8579798592609048e-19,5.7056554597911291e-15,1.1963061694430566e-22,3.6469389328805009e-20,5.8202801531906926e-22,4.6519107658341912e-19,7.4232985410269163e-21,7.2081954660450047e-15,3.8470107229712052e-15,1.8995304389326173e-20,3.0304679605285591e-22,3.3083786808203406e-15,5.2778070322037483e-17,8.6935802416610876e-21
0.665548437134795,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532644397,0.66999999618542994,1.2831183863097079e-09,4.8002726742522946e-12,2.7782140666148019e-16,1.6625472727388441e-30,3.4183162167896324e-26,8.0376073919044553e-29,6.4208035204459051e-28,9.1639927112184882e-27,1.3427876228699883e-28,7.1032666789276289e-11,4.4021449360276739e-10,2.7209371643818785e-10,1.3252076095316169e-16,2.0782631325771304e-10,2.9526214529964035e-10,2.1141748015502558e-18,1.0253259115422782e-14,1.4443380061841209e-17,7.5095582605902353e-22,1.1638073612475173e-19,3.4864063586226168e-17,3.1976387064728417e-18,1.4520310283361792e-19,3.0841114002002192e-20,4.5547034240898107e-20,1.1873972426545203e-16,3.1517290348625468e-14,8.1624851575906001e-23,1.5709429283146421e-22,3.9813585169852205e-20,6.3519415485644547e-22,2.4692441525296646e-17,3.93463668666387e-19,5.8190658361617563e-15,1.2188207056749549e-22,3.7194293628503002e-20,5.9359702174129533e-22,4.7443796506583686e-19,7.5708560054092819e-21,7.4887549886322382e-15,3.9606893497158627e-15,1.9601650772742861e-20,3.1272030956183776e-22,3.4726381319075871e-15,5.5398476812435061e-17,9.1158252764756539e-21
0.6761231871350576,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532681745,0.66999999613470074,1.3025807557301834e-09,4.9224955633236198e-12,2.7782141974680551e-16,1.6632734392979997e-30,3.4679830400220677e-26,8.2381350037564328e-29,6.6169196250765068e-28,9.3972734528208526e-27,1.3957071727987251e-28,7.1104727608746499e-11,4.3976836186884689e-10,2.7264764737378025e-10,1.3227204874836006e-16,2.1128595152934593e-10,2.9953302872114693e-10,2.1102069622427118e-18,1.0391028049251702e-14,1.4606778328796233e-17,7.4954644777910051e-22,1.1769686019042374e-19,3.5243861347801085e-17,3.2428507135001255e-18,1.4725615648685306e-19,3.1255513686910516e-20,4.6659384460110608e-20,1.2045926682696655e-16,3.2491088718668581e-14,8.4061555839979142e-23,1.6178394712392657e-22,4.0348589863261891e-20,6.4372973031326283e-22,2.5172610595777328e-17,4.0111766661440945e-19,5.9323034787809093e-15,1.2412705567359946e-22,3.7918093864295139e-20,6.0514840801255264e-22,4.8367077096007114e-19,7.7181887465368326e-21,7.774832296898119e-15,4.0750660766272158e-15,2.0214250536706749e-20,3.2249358809824578e-22,3.641641570331056e-15,5.8094563425358632e-17,9.5497703647717227e-21
0.685640462135294,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532714819,0.66999999608908023,1.3200802108399831e-09,5.0336714579332145e-12,2.7782143152204015e-16,1.6639193574191169e-30,3.5126040602336315e-26,8.4204667603653056e-29,6.7957761020374134e-28,9.6094684999680557e-27,1.4444317224230569e-28,7.1168679594928593e-11,4.3937318749165709e-10,2.7313971743762834e-10,1.3205190941330624e-16,2.1440260468708368e-10,3.033696930179657e-10,2.106694961264106e-18,1.0514667851053263e-14,1.4753653844631404e-17,7.4829898347557081e-22,1.1887990384148118e-19,3.5585413869971257e-17,3.2834634507864733e-18,1.4910035970034588e-19,3.1627413893177094e-20,4.7670309479022534e-20,1.2200398094173328e-16,3.337945310935707e-14,8.6282345947630836e-23,1.6605805540000367e-22,4.0828726391774838e-20,6.5138992772600005e-22,2.5604109221327756e-17,4.0799585446765577e-19,6.0340634483672025e-15,1.2614208666030631e-22,3.8568530333265372e-20,6.155289557463581e-22,4.9196774829644853e-19,7.8505879790284562e-21,8.0370124834048242e-15,4.1785736202443778e-15,2.0770827526961934e-20,3.3137309193529662e-22,3.7978217284105426e-15,6.0586082162997874e-17,9.9503862929747788e-21
0.6951577371355303,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532747387,0.66999999604349314,1.3375640933059943e-09,5.145959435785987e-12,2.7782144329588767e-16,1.6645581252456576e-30,3.5571513397696684e-26,8.6045563764260425e-29,6.9768566127192876e-28,9.8237853342731221e-27,1.4942054422697458e-28,7.1231790068284052e-11,4.3898390831797989e-10,2.7362574438046342e-10,1.3183520616946634e-16,2.1752204123816856e-10,3.0719971196663311e-10,2.103237778093182e-18,1.0637981249647015e-14,1.4900359731218024e-17,7.4707099048161579e-22,1.2006158641608912e-19,3.5926727177851057e-17,3.3240038447198812e-18,1.5094127783978604e-19,3.1998332300556653e-20,4.8690516658035636e-20,1.2354601654298098e-16,3.4279114148564188e-14,8.8529368916288289e-23,1.7038265115288693e-22,4.1307595531685579e-20,6.5902990495873798e-22,2.6034966847901855e-17,4.1486383091714194e-19,6.1356724372964342e-15,1.2815185083043902e-22,3.9218001772198119e-20,6.258941022206691e-22,5.0025241627924911e-19,7.9827907846982495e-21,8.3036486098446853e-15,4.2825945862316115e-15,2.1332268826953371e-20,3.4033019987629731e-22,3.9578824829744678e-15,6.3139507477681563e-17,1.0360561900811145e-20
