Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),H2X(49),C2H4(47),CH3X(55),O(29),COX(50),CHOX(53),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H2X(276),C2H3(46),C2H2(294),C2H2(314),C2H2X(315)
1.2624200457224465e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517029360237561,0.11807295536476134,0.02281257134700141,0.0,5.433584524264744e-12,5.833498855061483e-08,1.5664131508203833e-10,4.7927293465173935e-12,6.420204499414125e-26,1.1144060474294152e-05,2.9840652073451346e-23,1.0943196014861489e-05,1.1026362791209092e-16,2.708410441291267e-15,1.1632328425978441e-19,1.9248945008672457e-21,2.1195466764270242e-09,9.890560983805518e-17,0.0005857649615505037,1.7988164923911446e-05,4.859864386684805e-07,1.0716643045036112e-11,6.294754417020944e-11,6.101856832042799e-10,2.7965364235606704e-13,8.276870346017863e-12,1.0076000637499723e-07,3.487423669731842e-16,1.2133291115053164e-13,2.3861579230584507e-10,1.4190750056270948e-16,3.5124134285549196e-11,2.1088236185823995e-09,4.886553024775215e-16,5.433544526659576e-20,4.357521585989954e-21,3.5136607991406755e-15,1.0068987213811162e-19,3.023751427233518e-20,2.845992188417196e-23,1.3570215550411713e-20,5.369007627696916e-23,8.377921757417628e-22,2.3591329517799285e-22,4.4317245932380074e-23,4.822512748170432e-22,2.496585558378513e-21,4.8384817799471115e-25,1.370982592668643e-24
1.294177081694988e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45168829899799884,0.11805850718045836,0.022812345335561687,0.0,5.8527492120741575e-12,6.127830588068794e-08,1.698161654694172e-10,5.163213710544286e-12,7.41720031119086e-26,1.1424422047020588e-05,3.405945510462385e-23,1.1213461590790734e-05,1.1962486178113302e-16,2.9906661095839962e-15,1.3106669697416148e-19,2.137078536445034e-21,2.2268811771804188e-09,1.099729767822633e-16,0.0005999294406373436,1.843995655356595e-05,5.033953767980814e-07,1.1349607494508562e-11,6.453806143820302e-11,6.173052252274585e-10,2.829167838157442e-13,8.783608715745737e-12,1.040796205445378e-07,3.7390250798696893e-16,1.285099833049069e-13,2.559491892381291e-10,1.5816801271845994e-16,3.6009215670346115e-11,2.215323357912347e-09,5.29897397300882e-16,5.961384819035105e-20,4.8431681537240264e-21,3.858677181965105e-15,1.1515205386496004e-19,3.3397781231383673e-20,3.1643764208781193e-23,1.4569971610092063e-20,6.047027105508435e-23,9.184401480292956e-22,2.627535566265472e-22,5.1540953410281623e-23,5.3885624789318615e-22,2.8645416130187525e-21,5.552310159728338e-25,1.6104259583547142e-24
1.3259341176675295e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516736889872581,0.11804408622542409,0.022812119338373016,0.0,6.292884656140729e-12,6.429279135670106e-08,1.8375804006878728e-10,5.552296060504838e-12,8.53941460483319e-26,1.170478456800795e-05,3.874474275222455e-23,1.1483486083087692e-05,1.2950787820393783e-16,3.294391042010995e-15,1.4725358983114127e-19,2.3668499763251844e-21,2.336834987292037e-09,1.219528185415556e-16,0.0006140666509118659,1.889171367319896e-05,5.210540395170883e-07,1.2005744013518974e-11,6.612855262158225e-11,6.244247506223741e-10,2.8617993420734503e-13,9.313664573955765e-12,1.0743700233498904e-07,4.0024694688626055e-16,1.3593890073919455e-13,2.7404923412724246e-10,1.7580195108706653e-16,3.689424481856611e-11,2.3244003325650254e-09,5.735475572195001e-16,6.527372864495939e-20,5.369676977815899e-21,4.2274738126015624e-15,1.3124379611413364e-19,3.679905175540374e-20,3.509000108289549e-23,1.5628063453476335e-20,6.798710514736061e-23,1.0052983671742552e-21,2.918369248818454e-22,5.972094867193593e-23,6.003555932247374e-22,3.2750669208377973e-21,6.348804047497243e-25,1.8838079092028298e-24
1.354515450042817e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516605630322419,0.11803113060354022,0.022811915953066763,0.0,6.7073564684987305e-12,6.706661271828525e-08,1.969833322959522e-10,5.9187464148574635e-12,9.666530260826034e-26,1.1957111631468081e-05,4.339160260826378e-23,1.1726302301979237e-05,1.3886065999469169e-16,3.586973175008605e-15,1.6313986477695398e-19,2.5895138846101962e-21,2.4380310942488374e-09,1.3355566795318808e-16,0.0006267668687194913,1.9298265598958158e-05,5.371601337893e-07,1.2616390849024489e-11,6.755997229461619e-11,6.308323089630109e-10,2.891167782667925e-13,9.811177622682773e-12,1.1049091297252504e-07,4.2499208704882476e-16,1.4284316689808984e-13,2.9100470932294e-10,1.9290975335208723e-16,3.7690726466105e-11,2.424770461389938e-09,6.149601476702448e-16,7.071204764745834e-20,5.8805181099096826e-21,4.580514105834695e-15,1.4723117253027347e-19,4.0076078011810146e-20,3.8427670736208264e-23,1.6632730162444632e-20,7.544956111697366e-23,1.0891663484926211e-21,3.2003075494199767e-22,6.798194972954798e-23,6.60118912718975e-22,3.683931077608842e-21,7.142148630694956e-25,2.1619475134725403e-24
1.3802386491805756e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45164876831436324,0.11801948933356383,0.02281173291612768,0.0,7.095562298113055e-12,6.961223936385854e-08,2.0945166204325477e-10,6.262019236303706e-12,1.0783914809350857e-25,1.2184206619956507e-05,4.794698093088346e-23,1.1944670409888388e-05,1.4765824236990174e-16,3.866548808260213e-15,1.7857124822406837e-19,2.8034155520864704e-21,2.5309187261255813e-09,1.4469491156417652e-16,0.0006381782476685649,1.9664138469807144e-05,5.518282250567461e-07,1.3182509553073085e-11,6.88482317951063e-11,6.365990994875539e-10,2.9175994528636543e-13,1.0275925302439896e-11,1.13265550235882e-07,4.48118265959282e-16,1.4923599770652686e-13,3.0681103050558374e-10,2.09357847842129e-16,3.8407523892043106e-11,2.5168842380357016e-09,6.54007244388478e-16,7.589641664474131e-20,6.37175637560975e-21,4.91596515484595e-15,1.6292737631048287e-19,4.320786644345002e-20,4.163189016205957e-23,1.7580658285140353e-20,8.277002839734728e-23,1.1694562073565346e-21,3.4711869857784073e-22,7.621093238586836e-23,7.176591682656905e-22,4.086200018278565e-21,7.922758449441041e-25,2.4407714816952333e-24
1.4033895284045585e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516381681442504,0.11800902738640427,0.022811568190838516,0.0,7.457475921228377e-12,7.194311067543952e-08,2.2114358604836167e-10,6.582080257306647e-12,1.1879238643414773e-25,1.2388592612113016e-05,5.236801731318752e-23,1.2141067017170799e-05,1.5589052689224138e-16,4.131833113476188e-15,1.9342778766628957e-19,3.0073525632332892e-21,2.615983608141097e-09,1.5530815548461396e-16,0.00064843327075254,1.999340473802853e-05,5.651691977175621e-07,1.370558277453464e-11,7.000765055004234e-11,6.417892010902433e-10,2.9413880203049415e-13,1.0708255976239524e-11,1.1578386540425598e-07,4.696372831673657e-16,1.5513613946386902e-13,3.214845931356095e-10,2.250489722307738e-16,3.9052612411308605e-11,2.601227494916576e-09,6.906267338721192e-16,8.080655630489931e-20,6.84052798597395e-21,5.232664968082504e-15,1.78180665488063e-19,4.617992281879403e-20,4.468472594582947e-23,1.8470376430740013e-20,8.988308745368334e-23,1.2457921882604957e-21,3.7294409583958634e-22,8.431127797680108e-23,7.726183472440423e-22,4.4778373015009945e-21,8.682789863520387e-25,2.7167399626986953e-24
1.4265404076285413e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451627582235756,0.11799857981430265,0.022811403473076423,0.0,7.831462529826808e-12,7.431166421978705e-08,2.332921423313664e-10,6.912853879785494e-12,1.3065334927163886e-25,1.2592979072515912e-05,5.711066163664237e-23,1.2337336169890194e-05,1.6442653554074243e-16,4.410514857371747e-15,2.0924714633204346e-19,3.222553942260653e-21,2.702436459823517e-09,1.6649960832748084e-16,0.0006586738978018135,2.0322652718572506e-05,5.786424020129478e-07,1.4241659418765197e-11,7.116705524487198e-11,6.46979293198632e-10,2.96517665332711e-13,1.1154169424722956e-11,1.1832219730747332e-07,4.918356070782039e-16,1.6117657591210738e-13,3.3658704687742686e-10,2.4161400767909747e-16,3.9697673338340474e-11,2.6869344752617825e-09,7.286800578962487e-16,8.595696927773413e-20,7.335625634927944e-21,5.563775053272888e-15,1.9456332825631438e-19,4.930241669088081e-20,4.790379559308077e-23,1.9395922599300482e-20,9.752882266251513e-23,1.3261736781389063e-21,4.001920140630185e-22,9.311687305987665e-23,8.3070293311291695e-22,4.899182392926322e-21,9.500525459181214e-25,3.0182315796182932e-24
1.4496912868525242e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45161701056876896,0.11798814659705634,0.022811238762831584,0.0,8.21771880666455e-12,7.671787145809163e-08,2.4590800637787206e-10,7.254515708192683e-12,1.4348086141406746e-25,1.2797365993635822e-05,6.219223282456949e-23,1.2533478008977896e-05,1.7327187756876682e-16,4.703035664344713e-15,2.2607454574237617e-19,3.4494543447053675e-21,2.790276429203906e-09,1.782901271058204e-16,0.0006689001490271079,2.0651882422158936e-05,5.922477345927228e-07,1.4790885169738543e-11,7.232644583790602e-11,6.521693756736449e-10,2.9889653540006094e-13,1.1613927498458045e-11,1.2088053409368816e-07,5.147238276556863e-16,1.6735867781295099e-13,3.5212275062331587e-10,2.5908519585355136e-16,4.034270670864428e-11,2.7740039271311106e-09,7.682007812102888e-16,9.13548283103124e-20,7.858082196557173e-21,5.909679079758725e-15,2.121373851539753e-19,5.2580315281000614e-20,5.1295097814080185e-23,2.0358183055967026e-20,1.0573729549391033e-22,1.4107399188819715e-21,4.28913900984976e-22,1.0267595958108348e-22,8.92030362358705e-22,5.351908647668001e-21,1.0379218454189018e-24,3.347090920053962e-24
1.472842166076507e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516064531232075,0.1179777277144912,0.022811074060094205,0.0,8.616441409458049e-12,7.916170420851745e-08,2.5900195349891494e-10,7.60724131249708e-12,1.5733651054523727e-25,1.3001753367956484e-05,6.763066435543131e-23,1.2729492675193573e-05,1.824321646936841e-16,5.0098441911649135e-15,2.43956546372983e-19,3.688498419733835e-21,2.879502665756495e-09,1.9070094611174744e-16,0.0006791120446106446,2.0981093859375964e-05,6.059850917114404e-07,1.5353405460083862e-11,7.348582228752907e-11,6.573594483763038e-10,3.0127541266716054e-13,1.2087790798679212e-11,1.2345886381381615e-07,5.383125368827704e-16,1.7368381288599714e-13,3.6809599900846296e-10,2.7749537522196787e-16,4.0987712557657196e-11,2.8624345999903652e-09,8.092227811482607e-16,9.700856850325665e-20,8.40894916487784e-21,6.270763323447227e-15,2.3096710193520033e-19,5.601866485927373e-20,5.486473052110177e-23,2.135817325409468e-20,1.1454275163597718e-22,1.4996526468600252e-21,4.5916210567424e-22,1.1303920526692252e-22,9.567202580894802e-22,5.837751685793289e-21,1.13222432256574e-24,3.705259054955209e-24
1.4959930453004898e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451595909879019,0.11796732314646152,0.022810909364854484,0.0,9.027826973780733e-12,8.16431346472557e-08,2.725848587353106e-10,7.971206228231612e-12,1.7228480145260656e-25,1.3206141187974733e-05,7.344451509737465e-23,1.2925380309125364e-05,1.9191301097274186e-16,5.33139612098387e-15,2.6294106461975616e-19,3.940140900082503e-21,2.9701143203969214e-09,2.0375367715907338e-16,0.0006893096047061849,2.1310287040680258e-05,6.19854369225302e-07,1.592936531521388e-11,7.464518455219947e-11,6.625495111677064e-10,3.036542978063855e-13,1.257601777066147e-11,1.2605717442253825e-07,5.626123313804855e-16,1.8015334142197181e-13,3.845110233431099e-10,2.968779812943072e-16,4.163269092074801e-11,2.9522252447094185e-09,8.517802472820086e-16,1.0292841676021218e-19,8.989347195671118e-21,6.6474165994887906e-15,2.5111902963153717e-19,5.962259066913272e-20,5.861888646827384e-23,2.239720680410438e-20,1.2398761246808095e-22,1.5931262834176077e-21,4.909898775546863e-22,1.2425978257061848e-22,1.02489443004833e-21,6.35851054189106e-21,1.2333097549569404e-24,4.094776645451383e-24
1.5191439245244727e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45158538081617977,0.11795693287284999,0.022810744677102663,0.0,9.452072116133475e-12,8.41621353095832e-08,2.866676967354419e-10,8.346585956537511e-12,1.8839319361623107e-25,1.3410529446200442e-05,7.965298012581976e-23,1.3121141051189983e-05,2.0172003285864912e-16,5.668154157379266e-15,2.8307738959308933e-19,4.2048466916020175e-21,3.062110545480446e-09,2.1747030975476477e-16,0.00069949284943907,2.1639461976396625e-05,6.338554625740319e-07,1.651890993275541e-11,7.580453259044882e-11,6.67739563909042e-10,3.0603319094645497e-13,1.3078878146017767e-11,1.2867545376496126e-07,5.876338115693431e-16,1.867686331407257e-13,4.013719925211895e-10,3.1726704706821823e-16,4.227764183321722e-11,3.0433746135602876e-09,8.959076810745718e-16,1.091215213272642e-19,9.600395572786848e-21,7.040030198417484e-15,2.726620445363117e-19,6.33972968522795e-20,6.256389295958537e-23,2.347620366259522e-20,1.3410671411265436e-22,1.6913108420651124e-21,5.244513652025234e-22,1.3639344947307724e-22,1.096676874063064e-21,6.916048812025357e-21,1.3415404834276547e-24,4.517787109148723e-24
1.5422948037484555e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45157486591469576,0.11794655687356774,0.022810579996828964,0.0,9.889373437052002e-12,8.671867909092369e-08,3.0126154165978896e-10,8.733555964207881e-12,2.057321568439792e-25,1.3614918135156507e-05,8.627590157597171e-23,1.3316775041632856e-05,2.1185884923158942e-16,6.0205880184050146e-15,3.0441619983258925e-19,4.483090962730638e-21,3.155490494800214e-09,2.3187321127999454e-16,0.000709661798906262,2.1968618676718455e-05,6.479882667895685e-07,1.7122184365781605e-11,7.69638663608819e-11,6.729296064616067e-10,3.0841209248376505e-13,1.3596640469441082e-11,1.3131368958919206e-07,6.133875797577978e-16,1.9353105766724613e-13,4.186830139229224e-10,3.386972034243676e-16,4.292256533029711e-11,3.1358814602152047e-09,9.416398955215667e-16,1.1559609160530068e-19,1.0243197813611148e-20,7.448997823059087e-15,2.9566738817748196e-19,6.734806637373244e-20,6.670617854971681e-23,2.4596114083744208e-20,1.4493700029730642e-22,1.7943606482498673e-21,5.59601615092234e-22,1.4949863097750804e-22,1.1721937715841817e-21,7.512295800532311e-21,1.4572916353590389e-24,4.976539806094174e-24
1.5631305950500401e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45156541459481636,0.11793723066218452,0.022810431790968384,0.0,1.0294270138417973e-11,8.90516457500154e-08,3.1484214592376575e-10,9.09188365562611e-12,2.2245012710369834e-25,1.3798868317322047e-05,9.260782063021818e-23,1.3492737376169742e-05,2.2127211423619365e-16,6.351575193201859e-15,3.246922725402436e-19,4.745487273933984e-21,3.2407148351773535e-09,2.4544137393826885e-16,0.0007188016475618689,2.2264844124065208e-05,6.608203162897039e-07,1.76769897678444e-11,7.800725452113452e-11,6.776006359329451e-10,3.1055311162527534e-13,1.4075586107280911e-11,1.3370515442128372e-07,6.37200844325653e-16,1.9974416058218954e-13,4.3465107371628814e-10,3.58903580939955e-16,4.3502973066575756e-11,3.220297236764019e-09,9.841999996772012e-16,1.21672814263313e-19,1.084986212987716e-20,7.831378668318318e-15,3.1768330717297976e-19,7.105872292763908e-20,7.060829283174588e-23,2.5640135673077778e-20,1.5533172137466014e-22,1.8914534317400505e-21,5.927269502022286e-22,1.621744422820302e-22,1.2434579869557822e-21,8.083662470035918e-21,1.5682181572167051e-24,5.42192386067633e-24
1.5839663863516247e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515559747149274,0.11792791598215392,0.022810283591150112,0.0,1.0710044885889626e-11,9.141498142368641e-08,3.2885392943321506e-10,9.459869440633047e-12,2.402803430785063e-25,1.3982818836900668e-05,9.930745310947939e-23,1.3668597257350974e-05,2.3096278566052344e-16,6.695998228246276e-15,3.460234829141651e-19,5.019604063065231e-21,3.327058693058734e-09,2.5960067692920983e-16,0.0007279299479186378,2.256105481613935e-05,6.737588891269685e-07,1.8243138790761523e-11,7.905063106091066e-11,6.822716569380978e-10,3.126941383400221e-13,1.4567016136139906e-11,1.3611276492989348e-07,6.616235901165621e-16,2.060785368690977e-13,4.5098986312077363e-10,3.8000786583419085e-16,4.4083358650460406e-11,3.3058106553368605e-09,1.028114243526667e-15,1.279923135725093e-19,1.148409706765874e-20,8.227617361467977e-15,3.4099871528546904e-19,7.492029594208766e-20,7.468032208520769e-23,2.671917313274166e-20,1.6637223481789082e-22,1.992802229280931e-21,6.273068879735562e-22,1.757332523898842e-22,1.317946150973177e-21,8.689501472561398e-21,1.6858425525421666e-24,5.899965216921748e-24
1.6048021776532093e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515465462605134,0.11791861281888993,0.022810135397367044,0.0,1.1136840980208153e-11,9.380866710521201e-08,3.4330517158777713e-10,9.837641163319794e-12,2.5928088930321135e-25,1.4166769688468447e-05,1.0639065143758728e-22,1.3844354787060025e-05,2.409349647064768e-16,7.054214098024338e-15,3.6844972842996815e-19,5.305809404981571e-21,3.414521454539951e-09,2.7436821204900875e-16,0.000737046714568452,2.2857250760099556e-05,6.868039079102183e-07,1.8820736784352494e-11,8.009399595018444e-11,6.869426693761307e-10,3.1483517297272127e-13,1.5071129949861903e-11,1.3853651197617367e-07,6.866635552544531e-16,2.1253518270166726e-13,4.677022521216937e-10,4.020365472126096e-16,4.4663722107494e-11,3.3924208102622893e-09,1.0734086515679554e-15,1.3456115919442257e-19,1.2146770290877603e-20,8.638005683878349e-15,3.656706206653654e-19,7.893680016862397e-20,7.892717593878357e-23,2.78340002784842e-20,1.780906498924344e-22,2.0985370943517105e-21,6.633834180996049e-22,1.9022352770318475e-22,1.3957547893340408e-21,9.331360354746766e-21,1.810465744358593e-24,6.412536708443584e-24
1.6256379689547938e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45153712921707717,0.117909321157825,0.02280998720961212,0.0,1.1574801719349283e-11,9.623268402682789e-08,3.5820421681812693e-10,1.0225326645341102e-11,2.795120692469986e-25,1.4350720866609904e-05,1.1387371959669802e-22,1.4020010067068255e-05,2.5119275414141917e-16,7.426584364458627e-15,3.920118594254038e-19,5.604478329925825e-21,3.503102506655589e-09,2.8976131954962206e-16,0.000746151962084676,2.3153431963018845e-05,6.999552949717772e-07,1.940988881530588e-11,8.113734915897754e-11,6.91613673146174e-10,3.1697621601457714e-13,1.5588125224793648e-11,1.4097638635882995e-07,7.123284807675609e-16,2.1911508914849023e-13,4.847910725244269e-10,4.250165072347743e-16,4.524406346317492e-11,3.480126796782753e-09,1.1201094517929362e-15,1.4138717343741183e-19,1.2838790981312064e-20,9.0628368516998e-15,3.917576828006832e-19,8.311230188895337e-20,8.335382572037378e-23,2.898554429504985e-20,1.9052359755494566e-22,2.2088167581083298e-21,7.009991164782463e-22,2.0569569539787508e-22,1.4769818608574756e-21,1.0010832632217962e-20,1.9423976015605117e-24,6.96158883773773e-24
1.6464737602563784e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515277235701415,0.11790004098441004,0.02280983902787827,0.0,1.2024070400337591e-11,9.868701366036583e-08,3.7355947451584947e-10,1.0623053685937168e-11,3.0103646426584367e-25,1.4534672365917986e-05,1.2177341953069053e-22,1.4195563199034986e-05,2.617402582993043e-16,7.813475173426485e-15,4.167516887858604e-19,5.915992875940567e-21,3.592801237378172e-09,3.0579758828472767e-16,0.0007552457050221777,2.3449598431884452e-05,7.132129723570368e-07,2.0010699888166048e-11,8.218069065735899e-11,6.962846681474102e-10,3.191172676573225e-13,1.6118205725966518e-11,1.4343237880637746e-07,7.386261115591742e-16,2.2581924854082044e-13,5.022591184568253e-10,4.489750212916317e-16,4.5824382742956966e-11,3.56892771105346e-09,1.1682430754687406e-15,1.4847684608763978e-19,1.356111397726171e-20,9.502405482627957e-15,4.1932023605855756e-19,8.745091887115185e-20,8.796532540414899e-23,3.017469030990388e-20,2.0370800191306022e-22,2.323795347617292e-21,7.40197144477811e-22,2.2220219487493107e-22,1.56172675722909e-21,1.0729558466366728e-20,2.081957070753608e-24,7.549151750205479e-24
