Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),H2OX(23),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216),CHO2X(213)
1.2847055327517164e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44089406755439053,0.09824461436726867,0.015459424393902223,1.950164409043918e-05,0.00027358241085528016,0.02195672856199508,0.010825541656647265,6.1258424007658e-05,1.3257915175553918e-11,0.0023188638605031067,6.384551116413708e-11,0.00045262330435002726,2.957770315051234e-09,7.997631925903105e-06,8.909871126255558e-10,6.025778297547411e-11,2.0366603375261532e-05,6.4375385215476e-06,0.0070268427575457156,0.00351988772111974,0.0003590024679148731,3.437782125651162e-07,8.918446219461481e-09,3.2867971193992537e-09,2.706483854839071e-12,1.192713804699146e-07,4.103389727602125e-05,2.7858839407194073e-05,0.00043718082420954714,1.0187253700690887e-05,7.154713499025628e-09,9.177212115462783e-10,3.3392639637190064e-08,1.2304276894788007e-08,5.190947663410284e-10,9.637751435232886e-06,6.281800324051393e-11,7.13870470885686e-07,1.8086383124928976e-12,1.6823828503130308e-07,6.730168849110594e-13,3.758262201156076e-14,4.820682178966411e-20,2.8362896549686288e-14
1.288735208242565e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44089813940097117,0.09820739275769452,0.015440551320560202,1.963559759906576e-05,0.0002749203682557411,0.022033804370356746,0.010865393922694231,6.124155296344437e-05,1.3392725133106813e-11,0.0023183213183366126,6.38615199086113e-11,0.0004528413685498111,2.9584341407522214e-09,8.005850805708128e-06,8.946991020340118e-10,6.049820292103539e-11,2.0353757504680035e-05,6.467648334467352e-06,0.007024242749221869,0.003516088108903957,0.0003595441810211596,3.439220384938778e-07,8.905474392742933e-09,3.285844077243186e-09,2.7137985204967734e-12,1.1986157409181417e-07,4.1175415769579326e-05,2.795775457491569e-05,0.000438722130995371,1.0234903641652104e-05,7.153105591087518e-09,9.199822479152355e-10,3.351587871885256e-08,1.2364284851421147e-08,5.217191015781919e-10,9.63077910332814e-06,6.303450494230765e-11,7.173157991226096e-07,1.8171145025710689e-12,1.6819375542872246e-07,6.779660083085678e-13,3.7859001223404745e-14,4.8764978102857446e-20,2.8475246899893456e-14
1.2927648837334133e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44090224474431233,0.09817018593894351,0.015421700764034546,1.9769837919569582e-05,0.00027625941622423384,0.022110855113759688,0.010905233951183648,6.122429795363894e-05,1.3528409175904125e-11,0.0023177746835075248,6.387679881164311e-11,0.0004530590744545715,2.9590804135814865e-09,8.013947928840495e-06,8.984125315267664e-10,6.073843101150718e-11,2.0340863800192414e-05,6.497751093220885e-06,0.0070216442915728774,0.0035122542462285005,0.0003600849099760229,3.4406042056460375e-07,8.892504942020353e-09,3.2848842103652965e-09,2.7211527481573877e-12,1.2045457210915942e-07,4.131759127367904e-05,2.8056641224040916e-05,0.00044026300070552606,1.0282542421693329e-05,7.15148556749202e-09,9.222262478918538e-10,3.3639084878071564e-08,1.2424341753111857e-08,5.243469445507549e-10,9.623800525074505e-06,6.325071576714265e-11,7.20760589080035e-07,1.8255890056811196e-12,1.6814817953855974e-07,6.829289521470944e-13,3.813615227699415e-14,4.932689409759529e-20,2.858719589144586e-14
1.2967945592242618e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409063834173338,0.09813299392305957,0.01540287269561337,1.9904362249948582e-05,0.0002775995359632478,0.022187880684346985,0.010945061660370703,6.120666473450793e-05,1.3664969414603178e-11,0.002317224015433053,6.389135792481115e-11,0.0004532764230176981,2.959709381082908e-09,8.021923955413345e-06,9.021273870096331e-10,6.097846635939638e-11,2.032792250435678e-05,6.5278465984903095e-06,0.007019047382143961,0.0035083862958601164,0.00036062465913097466,3.441933671176814e-07,8.879538126826689e-09,3.2839176072866746e-09,2.728546869514461e-12,1.2105039434090473e-07,4.146042834880149e-05,2.8155499188102513e-05,0.00044180343134389604,1.0330169725350535e-05,7.149853608128284e-09,9.244531570920403e-10,3.376225787684572e-08,1.2484446769379087e-08,5.269782804371719e-10,9.616815759993673e-06,6.346663569454018e-11,7.24204816398092e-07,1.834061767000056e-12,1.6810157311799454e-07,6.879056243185395e-13,3.841407002866231e-14,4.9892570082309994e-20,2.869873922745759e-14
1.3004212671660255e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44091013658267253,0.09809953377512551,0.015385946637677558,2.0025674654145e-05,0.00027880654454068987,0.02225718208727772,0.010980895998894628,6.119047616055473e-05,1.378862451492595e-11,0.002316725014147893,6.390385391327131e-11,0.000453471731985399,2.960260857611184e-09,8.028999385671866e-06,9.054719646006116e-10,6.119433265600368e-11,2.031623484734473e-05,6.554926189054425e-06,0.007016711485372108,0.003504876129195754,0.00036110959921004977,3.443083785322488e-07,8.867870457379177e-09,3.2830419772344267e-09,2.7352359637225152e-12,1.215890655818229e-07,4.158955116291123e-05,2.8244446694090035e-05,0.00044318944188709964,1.0373024229221987e-05,7.148374786149027e-09,9.264427181876538e-10,3.3873085029278434e-08,1.253858173490208e-08,5.293494570066885e-10,9.610524230632802e-06,6.366071490049585e-11,7.273041200747085e-07,1.8416857182776247e-12,1.6805875907982161e-07,6.923962905164285e-13,3.866484726102623e-14,5.0404893376690363e-20,2.8798777857090937e-14
1.3040479751077892e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409139164901996,0.09806608563592754,0.015369038751040592,2.0147212778326302e-05,0.0002800143922809652,0.022326462937807448,0.01101672023522877,6.117398991685711e-05,1.3912992564451063e-11,0.002316222835454465,6.391578206491262e-11,0.0004536667529736049,2.9607986902184014e-09,8.03597773898881e-06,9.08817675782164e-10,6.141004149794488e-11,2.0304509012907413e-05,6.581999603815619e-06,0.007014376838921367,0.0035013385995800186,0.0003615937522747621,3.444189999977407e-07,8.856205312121095e-09,3.2821610243738037e-09,2.7419578870991253e-12,1.221300553414479e-07,4.1719216962162474e-05,2.8333370713496357e-05,0.0004445750937782211,1.0415868961645962e-05,7.146886567160007e-09,9.284183530958145e-10,3.398388496211153e-08,1.2592754393235722e-08,5.317234402088927e-10,9.604227780872365e-06,6.38545584631347e-11,7.304029312924784e-07,1.849308176067658e-12,1.6801513407022782e-07,6.968979339374391e-13,3.8916237548436595e-14,5.092026235713569e-20,2.8898481327278647e-14
1.3073120122553763e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44091734117261205,0.09803599258528152,0.015353837172321694,2.0256788380417797e-05,0.00028110216137381213,0.022388798068714112,0.011048953363016504,6.115890112178044e-05,1.4025534638662496e-11,0.00231576819228403,6.392603774616871e-11,0.0004538420262148376,2.9612712173922814e-09,8.042175650338338e-06,9.118297767483496e-10,6.160404432206483e-11,2.0293923265045698e-05,6.606360281469976e-06,0.007012276724692166,0.0034981315238315426,0.0003620288197031567,3.445148109270931e-07,8.845708988336353e-09,3.281363667064997e-09,2.748035890635746e-12,1.226189407098373e-07,4.1836383254238814e-05,2.8413382153067977e-05,0.00044582187268182963,1.0454420683722099e-05,7.1455392395358115e-09,9.301844856504178e-10,3.4083581490557435e-08,1.2641541511277687e-08,5.338624159594183e-10,9.598556804496152e-06,6.40288161935693e-11,7.331914262442753e-07,1.8561670794365583e-12,1.6797518730029206e-07,7.009587423015406e-13,3.914300982847971e-14,5.13866983948917e-20,2.8987925325531574e-14
1.3105760494029635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409207873324435,0.09800590927502319,0.015338650280341442,2.0366543646444612e-05,0.00028219058903142973,0.022451116436962813,0.011081178219966842,6.114357738162007e-05,1.4138656540580682e-11,0.0023153110389591367,6.393584430654272e-11,0.0004540170672620214,2.961732958416269e-09,8.048295662294711e-06,9.1484278048321e-10,6.179791866512725e-11,2.028330686280071e-05,6.630715743278675e-06,0.007010177620534919,0.0034949024627815625,0.00036246325441658913,3.4460707533733833e-07,8.835214984116397e-09,3.2805620931878438e-09,2.7541408659330446e-12,1.2310972697994542e-07,4.195399463666098e-05,2.849337438905721e-05,0.0004470683589482034,1.0492964153101996e-05,7.144184492616795e-09,9.319392786761424e-10,3.418325571487492e-08,1.2690358225708087e-08,5.360036487339057e-10,9.592881908281306e-06,6.42028830542576e-11,7.359794962221614e-07,1.863024714390018e-12,1.67934600523127e-07,7.050283372895897e-13,3.9370272823593115e-14,5.185560115983736e-20,2.9077093078461274e-14
1.3138400865505506e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44092425488331477,0.0979758357114203,0.015323478059972091,2.0476477070559437e-05,0.00028327966522009515,0.02251341798901868,0.01111339476501808,6.112802156559173e-05,1.4252359372710443e-11,0.002314851405023745,6.394520679306959e-11,0.00045419187662155134,2.962184036809199e-09,8.054338120594826e-06,9.178566797406549e-10,6.199166408999895e-11,2.0272659933249752e-05,6.655065889961793e-06,0.007008079525188028,0.0034916515003685826,0.00036289705865222776,3.4469579765084403e-07,8.824723426820976e-09,3.2797563469099137e-09,2.760272994617152e-12,1.2360242512465332e-07,4.2072053636357914e-05,2.8573347337767163e-05,0.0004483145515886357,1.0531499212653486e-05,7.142822415779444e-09,9.336827043861137e-10,3.42829075156055e-08,1.2739204093192581e-08,5.381471308320736e-10,9.58720312314473e-06,6.437675905010075e-11,7.387671290952408e-07,1.8698810536325583e-12,1.6789338159094692e-07,7.091066689103388e-13,3.959802374207087e-14,5.2326970404693364e-20,2.916598233738506e-14
1.3171041236981378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409277437392622,0.09794577190071659,0.01530832049610915,2.0586587143997083e-05,0.00028436937989865374,0.02257570267200116,0.011145602957518593,6.111223651006496e-05,1.4366644234128812e-11,0.0023143893196720814,6.3954130201262e-11,0.00045436645479972186,2.9626245746988583e-09,8.060303370048452e-06,9.208714673169376e-10,6.218528016547425e-11,2.0261982603155374e-05,6.679410623388232e-06,0.007005982437397245,0.003488378720088404,0.00036333023463426187,3.4478098228955007e-07,8.814234441997987e-09,3.278946471903766e-09,2.7664324592314578e-12,1.2409704619701172e-07,4.21905627993314e-05,2.8653300916320675e-05,0.0004495604496268695,1.0570025707062652e-05,7.141453097329534e-09,9.35414735190726e-10,3.4382536774499116e-08,1.2788078670061062e-08,5.402928545777759e-10,9.581520479879031e-06,6.455044418863804e-11,7.415543128734582e-07,1.8767360701866095e-12,1.678515382657195e-07,7.131936869885072e-13,3.9826259781929195e-14,5.280080580852774e-20,2.92545908602291e-14
1.320368160845725e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409312538147336,0.09791571784913149,0.015293177573671256,2.069687235510065e-05,0.00028545972301865347,0.022637970433676876,0.011177802757221768,6.109622501892554e-05,1.4481512220489684e-11,0.002313924811753029,6.396261947552422e-11,0.00045454080230266936,2.9630546928371232e-09,8.066191754533512e-06,9.238871360503744e-10,6.237876646619718e-11,2.0251274998968668e-05,6.7037498465628835e-06,0.007003886355915578,0.003485084204999144,0.00036376278457371373,3.44862633671505e-07,8.803748153407498e-09,3.2781325113530834e-09,2.7726194433990753e-12,1.2459360133585565e-07,4.2309524690818473e-05,2.8733235042649193e-05,0.0004508060520989572,1.0608543482813523e-05,7.1400766245155995e-09,9.371353436969833e-10,3.448214337449735e-08,1.2836981512314109e-08,5.424408123448746e-10,9.575834009153623e-06,6.472393848000091e-11,7.443410357060146e-07,1.883589737388822e-12,1.6780907822016282e-07,7.172893411665939e-13,4.005497813100785e-14,5.3277106976779707e-20,2.934291641260752e-14
1.323632197993312e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44093478502458266,0.0978856735628601,0.015278049277600129,2.0807331189347322e-05,0.00028655068452448045,0.022700221222452258,0.011209994124281083,6.107998986393331e-05,1.459696442402816e-11,0.002313457909774445,6.39706795095655e-11,0.0004547149196363735,2.963474510614981e-09,8.072003616991574e-06,9.269036788210825e-10,6.257212257258488e-11,2.0240537246832596e-05,6.728083463613966e-06,0.007001791279503172,0.0034817680377261556,0.00036419471066912167,3.449407562152682e-07,8.793264683044721e-09,3.2773145079587236e-09,2.77883413188752e-12,1.2509210176125153e-07,4.242894189546457e-05,2.881314963548393e-05,0.00045205135805311214,1.0647052388168048e-05,7.1386930835422235e-09,9.388445027079914e-10,3.4581727199719835e-08,1.2885912175624842e-08,5.445909965294162e-10,9.570143741515826e-06,6.48972419368797e-11,7.471272858798059e-07,1.890442028886635e-12,1.6776600903873003e-07,7.213935809061666e-13,4.028417596704164e-14,5.3755873441280335e-20,2.9430956764091827e-14
1.3268962351408992e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44093833728406356,0.09785563904807316,0.015262935592860478,2.091796212937433e-05,0.0002876422543534981,0.02276245498736672,0.011242177019245172,6.106353378507743e-05,1.4713001933564502e-11,0.0023129886419074367,6.397831514681325e-11,0.0004548888073066123,2.9638841460770202e-09,8.077739299423417e-06,9.299210885505146e-10,6.276534807075183e-11,2.0229769472584956e-05,6.752411379780477e-06,0.006999697206927227,0.0034784303004669194,0.0003646260151061381,3.4501535434182135e-07,8.782784151165368e-09,3.27649250394478e-09,2.7850767102543034e-12,1.25592558771534e-07,4.25488170175016e-05,2.8893044614344716e-05,0.0004532963665495685,1.0685552273146213e-05,7.137302559583142e-09,9.405421852217347e-10,3.468128813545003e-08,1.2934870215347922e-08,5.467433995287391e-10,9.56444970739188e-06,6.5070354574442e-11,7.499130518178716e-07,1.897292918634817e-12,1.677223382185873e-07,7.25506355487442e-13,4.051385045763716e-14,5.423710466032635e-20,2.951870969048724e-14
1.3301602722884864e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409419105088267,0.09782561431091678,0.015247836504439942,2.1028763655004655e-05,0.00028873442243618143,0.022824671678085485,0.011274351403053,6.104685949092773e-05,1.4829625834508604e-11,0.0023125170359905686,6.398553118082626e-11,0.00045506246581897785,2.9642837159360294e-09,8.083399142884809e-06,9.329393582008453e-10,6.295844255243531e-11,2.0218971801761467e-05,6.776733501399825e-06,0.006997604136961882,0.0034750710749958716,0.00036505670005801703,3.450864324669389e-07,8.772306676309388e-09,3.2756665410644156e-09,2.7913473651148067e-12,1.2609498375631607e-07,4.2669152680909325e-05,2.8972919899527733e-05,0.00045454107666044214,1.0724042989506419e-05,7.1359051367940745e-09,9.422283644303203e-10,3.478082606811723e-08,1.2983855186529202e-08,5.488980138057251e-10,9.558751937087979e-06,6.524327641027356e-11,7.526983220778655e-07,1.9041423808917694e-12,1.6767807317058031e-07,7.296276140107018e-13,4.0743998760352524e-14,5.472080001871771e-20,2.9606172977908e-14
1.3334243094360735e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44094550461491433,0.09779559935751266,0.015232751997348986,2.1139734243272653e-05,0.0002898271786962456,0.02288687124489297,0.011306517237029037,6.102996965898322e-05,1.4946837208865254e-11,0.0023120431195340226,6.399233235570716e-11,0.00045523589567882523,2.9646733355879616e-09,8.08898348748237e-06,9.359584807749615e-10,6.315140561492148e-11,2.0208144359598325e-05,6.8010497358954835e-06,0.006995512068388112,0.003471690442669183,0.0003654867676852303,3.4515399500311785e-07,8.761832375320951e-09,3.274836660605671e-09,2.797646284692833e-12,1.2659938819387707e-07,4.278995152958919e-05,2.9052775412098445e-05,0.00045578548746959876,1.076252439072609e-05,7.134500898325628e-09,9.439030137200614e-10,3.488034088528274e-08,1.3032866643900778e-08,5.510548318730232e-10,9.553050460791217e-06,6.541600746438757e-11,7.554830853505369e-07,1.91099039021617e-12,1.6763322122019435e-07,7.337573053997012e-13,4.097461802288713e-14,5.52069588277396e-20,2.9693344414403245e-14
1.3366883465836607e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440949119518755,0.09776559419395765,0.015217682056620857,2.125087236844961e-05,0.0002909205130507889,0.022949053638685678,0.01133867448287856,6.101286693601654e-05,1.5064637135237412e-11,0.002311566919723708,6.399872336651449e-11,0.000455409097391285,2.9650531191259754e-09,8.09449267236963e-06,9.389784493160425e-10,6.33442368609727e-11,2.019728727103498e-05,6.825359991764913e-06,0.0069934209999936445,0.0034682884844294466,0.00036591622013611337,3.4521804637296933e-07,8.751361363373028e-09,3.2740029033973575e-09,2.8039736577837368e-12,1.2710578363298326e-07,4.2911216227564956e-05,2.9132611073882296e-05,0.00045702959807251514,1.0800996331982437e-05,7.133089926335908e-09,9.455661066700162e-10,3.497983247563044e-08,1.3081904141891427e-08,5.532138461906932e-10,9.547345308570583e-06,6.558854775914096e-11,7.582673304582354e-07,1.917836921463918e-12,1.6758778960850117e-07,7.378953783996095e-13,4.1205705382965576e-14,5.56955803252579e-20,2.9780221791528566e-14
1.3392493220125363e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4409519702919703,0.09774205889124929,0.015205868314508814,2.1338188046044148e-05,0.0002917787453352972,0.022997830116813042,0.011363899137812723,6.099930073289535e-05,1.5157476132334593e-11,0.00231119171050491,6.400345364076622e-11,0.00045554483268679034,2.965344285726054e-09,8.098762799136782e-06,9.413485153955362e-10,6.349544041870529e-11,2.0188748085290275e-05,6.844429662558553e-06,0.006991781039563813,0.003465604417616333,0.00036625274079394606,3.4526584600154355e-07,8.743148145778783e-09,3.2733460465843955e-09,2.808958181073141e-12,1.2750450480859235e-07,4.300668883732182e-05,2.9195236476819115e-05,0.00045800552102470715,1.0831174841122624e-05,7.13197821120219e-09,9.468628677701696e-10,3.505787760679054e-08,1.3120397082739929e-08,5.549093494327178e-10,9.542866471309974e-06,6.57237899671792e-11,7.604514893533132e-07,1.923207683840637e-12,1.6755174263196994e-07,7.411479601155937e-13,4.1387343217404985e-14,5.608067812696537e-20,2.984817880323215e-14
1.341810297441412e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440954833777105,0.0977185296218609,0.015194063523083218,2.1425605179540438e-05,0.0002926373224095365,0.02304659597014969,0.011389118464366828,6.098560633545893e-05,1.5250678623576667e-11,0.0023108151250315584,6.400793650158175e-11,0.00045568042808863125,2.965629520588783e-09,8.102987028520626e-06,9.437190946716975e-10,6.3646562401588e-11,2.0180190785951968e-05,6.863495553966506e-06,0.006990141693525425,0.003462907310818297,0.00036658888508887523,3.453114889910377e-07,8.734937076979378e-09,3.2726868474051402e-09,2.8139604295178583e-12,1.2790446448816618e-07,4.310245118263898e-05,2.925784957479235e-05,0.0004589812581926411,1.0861347370109758e-05,7.130862439677289e-09,9.481524860173795e-10,3.513590831881899e-08,1.3158905564327223e-08,5.566061965508655e-10,9.53838540399739e-06,6.585891477114725e-11,7.6263531718062e-07,1.9285775091273076e-12,1.6751534664367173e-07,7.444056449990473e-13,4.156926605459117e-14,5.646729101876459e-20,2.991595238525139e-14
