Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CO2X(24),CHOX(53)
1.954496926642368e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45138998394556545,0.11776417957713121,0.022807654175291424,2.1227423177555063e-14,2.8107006963593553e-12,1.3857093372755265e-07,5.7197533198004209e-10,1.7770153302644333e-11,6.7811347912332119e-25,1.7251301953202613e-05,2.9962470637925249e-22,1.6784053155358269e-05,4.5445190099141393e-16,5.4414072340454013e-16,8.0896092240133294e-19,1.023819383164144e-20,2.3466669403630573e-10,6.4981989793066401e-16,0.00088834909622173292,2.7825661055128357e-05,9.3167262865531237e-07,2.6809876778577092e-10,9.7587456232628573e-11,4.2790236650977244e-11,1.9606933524226314e-14,2.9491202771118794e-12,1.8520207422175563e-07,1.0169411532154093e-10,2.7085510727805923e-15,8.0689673959098403e-10,9.0837162825208294e-16,1.7902451880412256e-15,1.2728692275011441e-15,4.8021871990536689e-18
1.998447878797448e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45137053183893006,0.11774499559773148,0.022807342035914779,2.3481738624949955e-14,3.0881180127550253e-12,1.4479157969699072e-07,6.1789529401291797e-10,1.8994468231515502e-11,7.7534252199369773e-25,1.7639247087026439e-05,3.3657416111873567e-22,1.7151100912531687e-05,4.8794412471901587e-16,6.118764017486338e-16,9.0346331792773526e-19,1.1304137338914758e-20,2.5279263407286383e-10,7.1297534985033036e-16,0.00090713923978618294,2.8449850209899074e-05,9.6354066906317871e-07,2.8312895600151847e-10,9.9787351103058524e-11,4.3340203842665379e-11,1.9858935044766663e-14,3.06059940175467e-12,1.9103570241784601e-07,1.0753424336289523e-10,2.8699345002536374e-15,8.576119027243337e-10,9.9936247838483084e-16,1.9342592225095319e-15,1.3774395821917814e-15,5.2519095750818602e-18
2.042398830952528e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45135112930129534,0.11772586158883766,0.022807029927774947,2.5919174357667425e-14,3.3873883290601232e-12,1.5114596020967992e-07,6.6640892839107133e-10,2.0273688130779779e-11,8.8388727762900909e-25,1.8027192000865909e-05,3.7709133501790853e-22,1.7517706957868235e-05,5.2305523218684937e-16,6.8640888138310366e-16,1.0065072175667692e-18,1.2454411797846092e-20,2.7192240355779239e-10,7.8064641475205188e-16,0.00092587933804921406,2.9073972535077079e-05,9.9587711168302042e-07,2.9869029837007082e-10,1.0198718465162483e-10,4.3890168394355782e-11,2.0110935615869525e-14,3.1763195953196801e-12,1.9694143303050274e-07,1.1357955152290409e-10,3.0379679394931434e-15,9.1021218375720954e-10,1.0970611623340143e-15,2.0864193351664925e-15,1.4881152335515104e-15,5.7335904348227482e-18
2.086349783107608e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45133177620028186,0.11770677741722593,0.022806717850803276,2.8550307947440757e-14,3.7098304720899956e-12,1.5763395001569221e-07,7.1760534287928532e-10,2.1609010606708659e-11,1.004773337367949e-24,1.8415136644211434e-05,4.2142934669436387e-22,1.7883872214882742e-05,5.5982409234387757e-16,7.6826459274142767e-16,1.118648055881417e-18,1.3693702300867246e-20,2.9209098062098521e-10,8.5304480592891239e-16,0.00094456952428891396,2.969802803095985e-05,1.0286811241079278e-06,3.1479127163286133e-10,1.0418695660039182e-10,4.444013026542211e-11,2.0362935238118872e-14,3.2964000722938015e-12,2.0291916757649051e-07,1.198331456875735e-10,3.2128324658093777e-15,9.6471783781143359e-10,1.2017920700444923e-15,2.2470054305491827e-15,1.6051176502288181e-15,6.2488304651147103e-18
2.130300735262688e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45131247240387784,0.11768774295002873,0.022806405804931304,3.1386096860514878e-14,4.0568203338299873e-12,1.6425542891420025e-07,7.7157492674957847e-10,2.3001632831785566e-11,1.139094114003316e-24,1.8803080966723082e-05,4.6985306370754881e-22,1.8249597604897552e-05,5.9828960410120302e-16,8.5799932259251323e-16,1.2404638310507992e-18,1.5026851364406716e-20,3.1333388816398009e-10,9.303871667181525e-16,0.00096320993142691045,3.0322016695598167e-05,1.0619518667492943e-06,3.3144032885502664e-10,1.0638666667237723e-10,4.4990089415236878e-11,2.061493391288867e-14,3.420961380849797e-12,2.0896880631027585e-07,1.2629812827963107e-10,3.3947132154457598e-15,1.0211485590737866e-09,1.3138873852055586e-15,2.4163014177883823e-15,1.7286718649073158e-15,6.7992794786009074e-18
2.1742516874177683e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4512932177804384,0.11766875805473379,0.022806093790090777,3.4437884515090273e-14,4.4297924181663807e-12,1.7101028178036387e-07,8.2840934778384038e-10,2.4452751544238768e-11,1.2880137562839866e-24,1.9191024918229907e-05,5.2263937173425339e-22,1.861488404704423e-05,6.384906961702448e-16,9.5619924798493033e-16,1.3725554866350113e-18,1.6458861081283292e-20,3.3568719205231497e-10,1.0128950742664531e-15,0.00098180069202933153,3.0945938524800887e-05,1.0956884927468752e-06,3.4864589916304539e-10,1.0858631459154806e-10,4.5540045803170673e-11,2.0866931642362588e-14,3.5501253910984902e-12,2.1509024822704086e-07,1.3297759816573873e-10,3.5837994901940823e-15,1.0795234969981348e-09,1.4336870912543407e-15,2.594595200577666e-15,1.8590064670315531e-15,7.3866370221516588e-18
2.2182026395728483e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45127401219868474,0.11764982259918325,0.022805781806213607,3.7717406326198442e-14,4.8302414040367381e-12,1.7789839859214841e-07,8.8820154923884398e-10,2.5963563047577065e-11,1.4527701265602507e-24,1.957896844872914e-05,5.8007744385764404e-22,1.8979732458265222e-05,6.8046632690193996e-16,1.0634819863467687e-15,1.5155472904408203e-18,1.7994895265841313e-20,3.5918749929129373e-10,1.1007950432747902e-15,0.0010003419383077651,3.1569793512139713e-05,1.1298901478797942e-06,3.6641638747927773e-10,1.1078590008281629e-10,4.6089999388591362e-11,2.1118928429553774e-14,3.6840152831992162e-12,2.2128339106573391e-07,1.3987465056378975e-10,3.7802848628400104e-15,1.1398612721261467e-09,1.5615389773465734e-15,2.7821786670311354e-15,1.9963535953803654e-15,8.0126529792186724e-18
2.2621535917279283e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45125485552770289,0.11763093645157258,0.022805469853231931,4.1236795737763563e-14,5.2597237247649735e-12,1.8491967445706009e-07,9.5104574677367573e-10,2.7535263210128172e-11,1.6346778418717381e-24,1.9966911508385479e-05,6.4246900996793349e-22,1.9344143753315305e-05,7.242554841268696e-16,1.180497661666584e-15,1.6700872105140852e-18,1.9640281591783359e-20,3.838719561849638e-10,1.194318529722979e-15,0.0010188338021202177,3.2193581648954046e-05,1.1645559704785092e-06,3.8476017425344843e-10,1.1298542287203484e-10,4.6639950130863208e-11,2.1370924278324828e-14,3.8227555353286436e-12,2.2754813131215858e-07,1.469923769503567e-10,3.9843672834203646e-15,1.2021799915358422e-09,1.6977986442949585e-15,2.9793476794299315e-15,2.1409489304724425e-15,8.6791281659988437e-18
2.3061045438830084e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45123574763694313,0.11761209948044973,0.022805157931078054,4.500859024157912e-14,5.7198591633432676e-12,1.9207400963878329e-07,1.017037425339653e-09,2.9169047464579833e-11,1.8351313787832277e-24,2.0354854047530381e-05,7.1012862627281636e-22,1.9708118844763205e-05,7.6989718499617862e-16,1.3079299866801145e-15,1.8368472882822894e-18,2.1400513722656133e-20,4.0977824647811111e-10,1.2937019345740253e-15,0.001037276414972066,3.2817302924355821e-05,1.1996850913377476e-06,4.0368561519112239e-10,1.1518488268599342e-10,4.7189897989346192e-11,2.1622919193407794e-14,3.96647191150803e-12,2.338843642021004e-07,1.5433386496833617e-10,4.1962491862735588e-15,1.2664972639269751e-09,1.8428295104753452e-15,3.1864020638576895e-15,2.293031686802954e-15,9.3879149212948247e-18
2.3500554960380884e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4512166883962192,0.1175933115547142,0.022804846039684488,4.904573738290789e-14,6.2123324634195016e-12,1.9936130958370741e-07,1.0862733360328654e-09,3.0866110807523682e-11,2.0556082422792471e-24,2.0742796016661253e-05,7.8338394491588697e-22,2.0071658642992978e-05,8.1743047582323164e-16,1.4464973609866207e-15,2.016524008868284e-18,2.3281253434945221e-20,4.3694458948108113e-10,1.3991866074583832e-15,0.001055669908017007,3.3440957325234431e-05,1.2352766336304241e-06,4.2320104097922135e-10,1.1738427925241422e-10,4.7739842923395063e-11,2.1874913180424285e-14,4.1152914492890919e-12,2.402919837244905e-07,1.6190219833477762e-10,4.4161375978642676e-15,1.3328302143520329e-09,1.9970028177009077e-15,3.4036455997253541e-15,2.4528446049197091e-15,1.0140917689982126e-17
2.3940064481931685e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511976776757069,0.11757457254361595,0.022804534178983937,5.3361600752422437e-14,6.7388949557456791e-12,2.0678148494732743e-07,1.1588514929094757e-09,3.2627647799001729e-11,2.2976721990333204e-24,2.11307373664408e-05,8.6257598370127253e-22,2.0434764056205408e-05,8.6689443192602506e-16,1.5969539850179017e-15,2.209838668594092e-18,2.5288332733734584e-20,4.6540973817723776e-10,1.5110188503382064e-15,0.0010740144120580117,3.4064544836261655e-05,1.2713297128225503e-06,4.4331475700862808e-10,1.1958361229994792e-10,4.8289784892358529e-11,2.2126906245905717e-14,4.2693424472986247e-12,2.4677088262460771e-07,1.6970045674886798e-10,4.6442442453631781e-15,1.4011954986014147e-09,2.16069763706445e-15,3.631386009185789e-15,2.6206339433416691e-15,1.0940093599994643e-17
2.4379574003482485e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45117871534594384,0.11755588231675455,0.022804222348909282,5.7969965964217924e-14,7.3013661998394109e-12,2.143344516205057e-07,1.2348711697639085e-09,3.445485256205562e-11,2.5629765753721508e-24,2.1518678047696247e-05,9.4805939592269638e-22,2.0797435990419346e-05,9.1832815747034436e-16,1.760090989782244e-15,2.4175377396914435e-18,2.7427755960886688e-20,4.9521297731287589e-10,1.6294499211516779e-15,0.001092310057548265,3.4688065439896683e-05,1.3078434365891409e-06,4.6403504309392641e-10,1.2178288155816953e-10,4.8839723855578542e-11,2.2378898397313592e-14,4.42875445264207e-12,2.5332095240731634e-07,1.7773171580007626e-10,4.8807856659624452e-15,1.4716093172511263e-09,2.3343008747489733e-15,3.8699349464385352e-15,2.7966494703165071e-15,1.1787453032728329e-17
2.4819083525033286e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45115980127782812,0.11753724074407833,0.0228039105493936,6.2885046619630204e-14,7.9016356406072403e-12,2.2202013075558112e-07,1.3144328968700198e-09,3.6348918782278442e-11,2.8532676202590633e-24,2.1906618011418615e-05,1.0402027402951554e-21,2.1159675349472999e-05,9.7177078531365432e-16,1.936737582304714e-15,2.6403932322338826e-18,2.9705701895699694e-20,5.2639412146940574e-10,1.7547360374375062e-15,0.0011105569745921142,3.5311519116391063e-05,1.3448169047311425e-06,4.8537015319032902e-10,1.2398208675757432e-10,4.938965977238941e-11,2.2630889643059898e-14,4.5936582481663117e-12,2.5994208334034315e-07,1.8599904687647947e-10,5.1259833169072337e-15,1.5440874293811367e-09,2.5182072778066516e-15,4.1196079869250094e-15,2.9811444554156612e-15,1.2685060186756729e-17
2.5258593046584086e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45114093534261762,0.11751864769588319,0.022803598780370169,6.8121490256584545e-14,8.5416642796751786e-12,2.2983844879231187e-07,1.397638457685362e-09,3.8311039707369265e-11,3.1703879336247402e-24,2.2294557208762018e-05,1.1393887509874269e-21,2.1521483035025135e-05,1.0272614768496798e-15,2.1277622066843992e-15,2.8792030533036204e-18,3.2128525847997899e-20,5.589935131176314e-10,1.8871383799396916e-15,0.0011287552929460075,3.5934905843793847e-05,1.3822492090933767e-06,5.0732831510783993e-10,1.2618122762957349e-10,4.9939592602116964e-11,2.2882879992527564e-14,4.7641858395818889e-12,2.666341644575894e-07,1.9450551707327988e-10,5.3800636862235456e-15,1.6186451659723165e-09,2.7128194399063968e-15,4.380724616414478e-15,3.1743756609686972e-15,1.3635033634757103e-17
2.5698102568134887e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45112211741192898,0.11750010304281193,0.022803287041772445,7.3694384284198897e-14,9.2234863611685436e-12,2.3778933748363937e-07,1.4845908855186754e-09,4.0342408146690304e-11,3.5162799603765569e-24,2.2682495591042936e-05,1.2460146077536475e-21,2.1882859946556267e-05,1.0848394218536756e-15,2.3340737206883306e-15,3.1347913634048265e-18,3.4702761743612169e-20,5.9305202065394866e-10,2.0269230961926362e-15,0.0011469051420194326,3.6558225597956628e-05,1.4201394334835255e-06,5.2991773022270534e-10,1.2838030390649056e-10,5.0489522304077726e-11,2.3134869456090972e-14,4.9404704424450029e-12,2.7339708356248118e-07,2.0325418910151153e-10,5.6432584041221457e-15,1.6952974429897015e-09,2.9185478070501198e-15,4.6536082199811942e-15,3.3766033333385018e-15,1.463954687355221e-17
2.6137612089685687e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45110334735773699,0.11748160665585314,0.022802975333534068,7.9619261902369198e-14,9.9492110716797321e-12,2.4587273392125959e-07,1.5753944601607322e-09,4.2444216470826683e-11,3.8929895504205989e-24,2.307043310973948e-05,1.3604922061622134e-21,2.2243806981369766e-05,1.1445438383283848e-15,2.5566225878010104e-15,3.4080089301335873e-18,3.7435124202206578e-20,6.2861103641829114e-10,2.1743613040866973e-15,0.0011650066508758533,3.7181478352538714e-05,1.4584866535921574e-06,5.5314657318619862e-10,1.3057931532155693e-10,5.1039448837578147e-11,2.3386858045136516e-14,5.1226464689995658e-12,2.802307272313561e-07,2.1224812119693313e-10,5.9158043550584258e-15,1.7740587741596029e-09,3.1358106832578609e-15,4.9385860708730745e-15,3.5880911940372103e-15,1.5700828867171476e-17
2.6577121611236488e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45108462505237351,0.1174631584063404,0.022802663655588883,8.591210800606775e-14,1.0721024254159262e-11,2.5408858056098956e-07,1.6701547044786608e-09,4.4617656611148774e-11,4.3026695850328227e-24,2.345836971649069e-05,1.4832484279202536e-21,2.2604325034592935e-05,1.2064139723506819e-15,2.7964020846475853e-15,3.6997334791134818e-18,4.0332510607408497e-20,6.6571247469365669e-10,2.3297290954142532e-15,0.0011830599482336422,3.7804664079012306e-05,1.4972899369138111e-06,5.7702299163079808e-10,1.3277826160890794e-10,5.1589372161913709e-11,2.3638845772083292e-14,5.3108495148797343e-12,2.8713498081688595e-07,2.2149036702911354e-10,6.1979437904275224e-15,1.8549432834479286e-09,3.3650342362218842e-15,5.2359893192723171e-15,3.8091064306827811e-15,1.6821164582832423e-17
2.701663113278729e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45106595036852648,0.11744475816595115,0.0228023520078709,9.2589365074084661e-14,1.1541190135461989e-11,2.6243682524791557e-07,1.7689783809738667e-09,4.6863920059377313e-11,4.7475836699178642e-24,2.3846305363095817e-05,1.6147254112919341e-21,2.2964414999178003e-05,1.2704890979188954e-15,3.0544495237078607e-15,4.0108700422045083e-18,4.3402003169198746e-20,7.0439876968705055e-10,2.4933075393963864e-15,0.0012010651624670106,3.842778274666767e-05,1.5365483426691497e-06,6.0155510587380418e-10,1.349771425035789e-10,5.2139292236368151e-11,2.389083265040371e-14,5.5052163456732728e-12,2.9410972845153733e-07,2.3098397561071695e-10,6.4899244418740254e-15,1.9379647172468643e-09,3.6066525029299137e-15,5.5461529809482738e-15,4.0399196877968295e-15,1.8002895519741882e-17
2.745614065433809e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45104732317923968,0.11742640580670598,0.022802040390314339,9.9667939041943095e-14,1.2412053067277095e-11,2.7091742124131207e-07,1.8719734883036827e-09,4.9184197867150747e-11,5.230109895295684e-24,2.4234240001513613e-05,1.7553808216088488e-21,2.3324077765903094e-05,1.3368085168007996e-15,3.3318474912374841e-15,4.3423513029920915e-18,4.665087097851934e-20,7.4471287349168422e-10,2.6653826861902521e-15,0.0012190224216069388,3.9050834322618541e-05,1.5762609217281894e-06,6.2675100861845037e-10,1.3717595774150098e-10,5.2689209020212582e-11,2.4142818694644252e-14,5.7058848833461707e-12,3.0115485305106729e-07,2.4073199120699411e-10,6.7919996351952005e-15,2.0231364562769052e-09,3.8611073952576173e-15,5.8694159258030073e-15,4.2808050574442914e-15,1.9248420230619304e-17
2.789565017588889e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45102874335791071,0.11740810120096755,0.0228017288028536,1.0716520515871813e-13,1.3336039280166982e-11,2.7953032723931676e-07,1.9792492577668747e-09,5.1579680645595534e-11,5.7527446633575244e-24,2.4622173583861619e-05,1.9056881218707929e-21,2.3683314223373179e-05,1.4054115583822749e-15,3.6297251003117657e-15,4.6951379395619099e-18,5.0086572054055559e-20,7.8669825403027245e-10,2.8462455703772282e-15,0.0012369318533420994,3.9673818771807235e-05,1.6164267165346218e-06,6.526187646525632e-10,1.3937470705949736e-10,5.323912247270471e-11,2.439480392044619e-14,5.9129941925290132e-12,3.0827023631805579e-07,2.5073745324548022e-10,7.1044284048165485e-15,2.1104715272110365e-09,4.1288487055304895e-15,6.2061208663098741e-15,4.5320400697153042e-15,2.0560194835846163e-17
2.833515969743969e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510102107782914,0.1173898442214398,0.022801417245423256,1.1509901382749162e-13,1.4315658650436929e-11,2.8827550740335168e-07,2.090916149753145e-09,5.4051558564898731e-11,6.3181065834336068e-24,2.5010106062415445e-05,2.0661368434352012e-21,2.4042125258020862e-05,1.4763375795166279e-15,3.949259258906679e-15,5.0702189645654021e-18,5.3716755381150456e-20,8.3039889297927623e-10,3.0361922144319264e-15,0.0012547935850197821,4.0296736057010144e-05,1.6570447610312335e-06,6.7916641054482145e-10,1.41573390195279e-10,5.3789032553087957e-11,2.4646788344566405e-14,6.1266844666655815e-12,3.1545575874547445e-07,2.610033962259024e-10,7.427475608818253e-15,2.1999826140277049e-09,4.4103341120552809e-15,6.5566143458456075e-15,4.793905683049654e-15,2.1940733530143815e-17
2.877466921899049e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45099172531448617,0.11737163474116694,0.022801105717958067,1.2348769642917534e-13,1.5353506479553868e-11,2.9715293138227759e-07,2.2070858501567557e-09,5.66010213538832e-11,6.9289404352154814e-24,2.5398037389608089e-05,2.237232856793548e-21,2.4400511754107254e-05,1.549625964374582e-15,4.2916759529307684e-15,5.4686120625799742e-18,5.7549262942808891e-20,8.75859283673941e-10,3.2355236321721513e-15,0.0012726077436468123,4.0919586138843081e-05,1.6981140805864387e-06,7.0640195433867208e-10,1.4377200688744064e-10,5.4338939220590695e-11,2.4898771984898135e-14,6.3470970140241927e-12,3.2271129962029102e-07,2.7153284963030219e-10,7.7614120444907434e-15,2.291682069099044e-09,4.7060291846210634e-15,6.9212467269162102e-15,5.0666862744044268e-15,2.3392609081684042e-17
2.921417874054129e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45097328684095112,0.11735347263353252,0.022800794220392995,1.3235007112943736e-13,1.6452265285829428e-11,3.061625743362688e-07,2.3278712667544061e-09,5.9229258299585402e-11,7.5881212003762702e-24,2.5785967518029236e-05,2.4194986424330181e-21,2.4758474593722729e-05,1.6253161242949229e-15,4.6582515441207436e-15,5.8913639247672699e-18,6.1592131742749085e-20,9.2312442899398356e-10,3.4445458321898821e-15,0.001290374455890472,4.1542368975766658e-05,1.739633691921936e-06,7.3433337524395792e-10,1.4597055687545741e-10,5.4888842434425384e-11,2.5150754860491803e-14,6.5743742435723838e-12,3.3003673702710953e-07,2.8232883783337843e-10,8.1065145643976747e-15,2.3855819240206572e-09,5.016407389970108e-15,7.3003721792771008e-15,5.3506696292653298e-15,2.4918453323534086e-17
