Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),CHOX(53),CO2X(24),OH(D)X(68),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(215),C2H6X(52),C2H4X(70),S(216),HOCO(73),CHO3(123),CHO2(74)
4.84573480706808e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43436960439009864,0.07112497999015005,0.005254861165055672,0.00010948156065631699,0.005172969866946055,0.0749515209342621,0.02964812836155675,3.410216439573747e-05,4.2457129600933953e-10,0.0017211047804380154,4.526704269241179e-11,0.000564368391818837,2.7850378684464265e-09,4.4006973072586844e-06,3.0428223036108563e-09,1.445068669646451e-10,1.0343581108808812e-05,2.8090943911900014e-05,0.005012396401926863,1.3020821685946069e-06,0.000618688826553957,8.438346157662031e-09,2.2500347692731335e-09,2.2998555500581605e-09,9.582681709324734e-10,5.436015670423717e-05,0.010702389592527409,7.283642164940264e-05,2.2782695366384792e-07,0.0014721217221815618,5.231780756535638e-09,4.445471865155823e-05,4.131122310863818e-06,9.010012040952136e-08,2.3740061486970207e-09,3.6661937236464825e-10,3.1384724534384524e-11,4.783526449906552e-11,1.2769212855314326e-10,6.942573853338644e-14,3.1472423489500864e-06,9.228082441120281e-08,7.775412385314033e-12,1.180970359299063e-18,4.7108439805988415e-12,9.69199387043928e-16,2.6307633028649966e-13
4.854114850888157e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43433836105017054,0.07107182406037064,0.005241847644211335,0.00010949246196499404,0.005173429215935894,0.07506485541344432,0.029673673139029074,3.405469203287231e-05,4.261821336700986e-10,0.0017199106375080627,4.523138121251579e-11,0.00056456776783373,2.7847904810103047e-09,4.38536483836175e-06,3.046518673702624e-09,1.4455328177488127e-10,1.0319557622031292e-05,2.8124772700047437e-05,0.00500829049596525,1.2949137590791615e-06,0.000619091847612736,8.398932143502454e-09,2.2429053578180072e-09,2.2982767614406753e-09,9.625697878510276e-10,5.4565018179730254e-05,0.010734957074812155,7.289293767671624e-05,2.2783078778952737e-07,0.0014742427593513279,5.2277747736541775e-09,4.450825424036219e-05,4.1222136670641795e-06,9.01712643767968e-08,2.3775668817342092e-09,3.6641494405579477e-10,3.130957969596178e-11,4.766517282382239e-11,1.2771347578732619e-10,6.916005730218143e-14,3.150836321361993e-06,9.214573449314875e-08,7.784216056989421e-12,1.1825103025657134e-18,4.7129771411568224e-12,9.670446538675231e-16,2.6319547204771413e-13
4.862494894708235e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4343070975925895,0.0710187088174949,0.005228868052065502,0.00010950329414994127,0.005173885115910054,0.07517810649483461,0.029699153582786346,3.400729028237421e-05,4.277950095401954e-10,0.0017187174229579209,4.519576926557367e-11,0.0005647668774542224,2.7845442036927916e-09,4.370111131820049e-06,3.05020884725545e-09,1.4459924127769075e-10,1.0295619361910103e-05,2.8158549808228595e-05,0.00500418776019535,1.2877946944796324e-06,0.000619494123430598,8.359756361698504e-09,2.235799393714823e-09,2.2966999128283087e-09,9.668805659614988e-10,5.4770160834086737e-05,0.010767544120817369,7.294928594290505e-05,2.2783445661654174e-07,0.0014763617691922525,5.2237718926540086e-09,4.456170804333532e-05,4.113323129789121e-06,9.024219751507534e-08,2.381122297289997e-09,3.6621151794004924e-10,3.123470245653087e-11,4.74959589436016e-11,1.277344626545426e-10,6.889564263844828e-14,3.1544237634549945e-06,9.201084985211497e-08,7.793003718009121e-12,1.1840476084997459e-18,4.715105433734008e-12,9.648968507014604e-16,2.63314341897873e-13
4.870874938528312e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43427581414779803,0.07096563422961068,0.005215922297359912,0.00010951405760976273,0.005174337582762144,0.0752912742293368,0.029724569859686165,3.3959959002845415e-05,4.2940991597921946e-10,0.001717525135326605,4.516020667438732e-11,0.0005649657213081148,2.7842990312926827e-09,4.35493559500563e-06,3.0538928341297973e-09,1.4464474702355447e-10,1.0271765876925355e-05,2.8192275308913376e-05,0.005000088193787902,1.2807245628348452e-06,0.0006198956558806663,8.320817040867522e-09,2.2287167968647654e-09,2.295125002851441e-09,9.712004922889509e-10,5.497558382890509e-05,0.010800150598358638,7.300546689872884e-05,2.278379609428684e-07,0.0014784787531926002,5.219772110556875e-09,4.461508017516676e-05,4.104450673085017e-06,9.031292038991503e-08,2.384672398619262e-09,3.66009086982651e-10,3.1160091409982286e-11,4.732761627033313e-11,1.277550905171405e-10,6.863248736364182e-14,3.1580046850920136e-06,9.187617010962257e-08,7.801775392561676e-12,1.1855822811294205e-18,4.717228876928174e-12,9.627559453487272e-16,2.63432940875849e-13
4.879254982348389e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4342445108458831,0.07091260026483241,0.005203010289078259,0.00010952475274034964,0.0051747866322891575,0.07540435866788824,0.02974992213619195,3.391269805347254e-05,4.310268453514451e-10,0.0017163337731606644,4.512469326284252e-11,0.0005651643000206746,2.784054958638399e-09,4.339837641086722e-06,3.057570644186235e-09,1.4468980055864166e-10,1.0247996719179776e-05,2.822594927443849e-05,0.004995991795906748,1.273702956249683e-06,0.0006202964468292678,8.282112424137746e-09,2.221657487456475e-09,2.2935520301425108e-09,9.7552955381956e-10,5.518128632622501e-05,0.010832776375615565,7.306148099380502e-05,2.2784130156190942e-07,0.001480593712842918,5.215775424400114e-09,4.466837075033376e-05,4.095596270947348e-06,9.038343356560215e-08,2.388217189012414e-09,3.658076441983833e-10,3.108574516141236e-11,4.716013828033253e-11,1.2777536073308963e-10,6.837058433073874e-14,3.1615790961220646e-06,9.174169488860313e-08,7.81053110480132e-12,1.1871143244780766e-18,4.7193474892338815e-12,9.606219058486762e-16,2.6355127001477077e-13
4.887635026168467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.434213187816576,0.07085960689130118,0.005190131936445616,0.00010953537993490217,0.005175232280192231,0.07551735986145927,0.029775210578373464,3.38655072940215e-05,4.3264579002591837e-10,0.0017151433350141084,4.508922885589933e-11,0.0005653626142146515,2.7838119805878205e-09,4.324816688964099e-06,3.061242287285346e-09,1.4473440342481682e-10,1.0224311444360768e-05,2.8259571777009835e-05,0.004991898565708852,1.266729470853355e-06,0.0006206964981359771,8.243640768949487e-09,2.214621385964758e-09,2.2919809933359378e-09,9.79867737503088e-10,5.5387267488556414e-05,0.010865421321131444,7.311732867658315e-05,2.2784447926253937e-07,0.001482706649636018,5.211781831236279e-09,4.4721579883100855e-05,4.086759897321609e-06,9.045373760513189e-08,2.39175667177816e-09,3.6560718265408214e-10,3.1011662327004576e-11,4.699351851358739e-11,1.277952746559646e-10,6.810992638414305e-14,3.1651470063802865e-06,9.160742381338806e-08,7.819270878847926e-12,1.188643742564002e-18,4.721461289043222e-12,9.584947004748673e-16,2.6366933034208647e-13
4.896015069988544e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.434181845189252,0.07080665407718459,0.005177287148927879,0.00010954593958395077,0.0051756745420774046,0.07563027786105285,0.0298004353519068,3.38183865848327e-05,4.3426674237654433e-10,0.0017139538194483352,4.505381327958243e-11,0.0005655606645102924,2.7835700920283187e-09,4.309872163208141e-06,3.064907773287437e-09,1.4477855715964646e-10,1.0200709611702654e-05,2.829314288869826e-05,0.004987808502344337,1.259803706743181e-06,0.0006210958116536477,8.205400351584746e-09,2.207608413148229e-09,2.2904118910677736e-09,9.842150302496947e-10,5.5593526478824195e-05,0.010898085303812952,7.317301039483095e-05,2.2784749482911953e-07,0.0014848175650669516,5.207791328130286e-09,4.4774707687525506e-05,4.077941526104196e-06,9.052383307024746e-08,2.3952908502811924e-09,3.654076954942413e-10,3.093784153389319e-11,4.682775057300909e-11,1.278148336349655e-10,6.785050649425794e-14,3.168708425687983e-06,9.147335650969244e-08,7.8279947387885e-12,1.1901705394004002e-18,4.723570294645858e-12,9.563742977330175e-16,2.637871228794467e-13
4.904395113808621e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4341504830929319,0.07075374179067684,0.005164475836231198,0.00010955643207537767,0.005176113433456397,0.07574311271770415,0.029825596622075165,3.377133578681598e-05,4.358896947821736e-10,0.001712765225032063,4.501844636097161e-11,0.0005657584515253574,2.7833292878760675e-09,4.295003493996609e-06,3.068567112052416e-09,1.4482226329640644e-10,1.0177190783950283e-05,2.832666268144097e-05,0.004983721604956497,1.252925267952277e-06,0.0006214943892284363,8.167389463233218e-09,2.200618490049454e-09,2.2888447219758177e-09,9.885714189290893e-10,5.580006246039384e-05,0.010930768192929834,7.322852659528583e-05,2.278503490415252e-07,0.0014869264606329838,5.203803912161756e-09,4.48277542774582e-05,4.069141131143276e-06,9.0593720521445e-08,2.3988197279429433e-09,3.65209175913377e-10,3.086428142006922e-11,4.666282812379075e-11,1.278340390149707e-10,6.759231772255424e-14,3.172263363852658e-06,9.133949260460168e-08,7.836702708676385e-12,1.1916947189955896e-18,4.72567452423033e-12,9.54260666358084e-16,2.639046486428377e-13
4.9127751576286985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4341191016562814,0.07070086999999849,0.005151697908301413,0.00010956685779443793,0.005176548969747289,0.07585586448247997,0.02985069455377002,3.3724354761445885e-05,4.375146396266874e-10,0.0017115775503412577,4.498312792819255e-11,0.0005659559758751342,2.7830895630756853e-09,4.280210117053116e-06,3.072220313439826e-09,1.4486552336408887e-10,1.0153754527321125e-05,2.8360131227049832e-05,0.004979637872681832,1.246093762394389e-06,0.0006218922326998561,8.129606404525999e-09,2.1936515379948836e-09,2.287279484699945e-09,9.929368903785384e-10,5.600687459718185e-05,0.010963469858114373,7.328387772311123e-05,2.278530426752184e-07,0.0014890333378335765,5.199819580427366e-09,4.4880719766535555e-05,4.060358686239684e-06,9.066340051790305e-08,2.402343308167142e-09,3.650116171326992e-10,3.079098063428263e-11,4.649874489276498e-11,1.2785289213649503e-10,6.733535299037565e-14,3.1758118306680507e-06,9.120583172656441e-08,7.845394812529531e-12,1.1932162853528395e-18,4.7277739958854635e-12,9.521537753118395e-16,2.640219086428217e-13
4.921155201448776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4340877010076121,0.07064803867339658,0.005138953275323483,0.00010957721712378053,0.005176981166275281,0.07596853320647842,0.02987572931149044,3.3677443370756893e-05,4.3914156929908097e-10,0.0017103907939590636,4.4947857810407504e-11,0.0005661532381724526,2.7828509126008203e-09,4.265491473586297e-06,3.075867387308543e-09,1.4490833888740898e-10,1.0130400411470077e-05,2.8393548597203967e-05,0.004975557304650061,1.2393088018328767e-06,0.0006222893439008231,8.092049496627002e-09,2.186707478590596e-09,2.2857161778814484e-09,9.973114313992286e-10,5.621396205355322e-05,0.010996190169361176,7.333906422293391e-05,2.2785557650125993e-07,0.0014911381981703672,5.195838330034073e-09,4.493360426818919e-05,4.051594165147772e-06,9.07328736175364e-08,2.405861594398998e-09,3.648150124663517e-10,3.071793783588445e-11,4.6335494667603806e-11,1.2787139433567218e-10,6.707960533626806e-14,3.1793538359141763e-06,9.107237350537826e-08,7.854071074333663e-12,1.1947352424700956e-18,4.729868727599494e-12,9.5005359378185e-16,2.6413890388424527e-13
4.928697240886845e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4340594241032973,0.07060052505001765,0.005127511498787314,0.00010958648407115567,0.005177367300245231,0.07606986410046977,0.0298982067153333,3.3635282543208074e-05,4.4060749674576654e-10,0.0017093234972036533,4.491615587335147e-11,0.0005663305506897225,2.782637041590143e-09,4.252308134120089e-06,3.0791445229094705e-09,1.44946494029704e-10,1.0109451584630744e-05,2.8423580534458896e-05,0.004971887498124418,1.2332418154650447e-06,0.0006226461194000414,8.05844026706584e-09,2.180477333775367e-09,2.2843108511636485e-09,1.0012562618531635e-09,5.6400575472165054e-05,0.011025654284708863,7.338859168294856e-05,2.278577209428684e-07,0.0014930308492977602,5.192257836844872e-09,4.498113116902312e-05,4.04372139929524e-06,9.079522297059454e-08,2.4090235286090944e-09,3.64638878565344e-10,3.065241879695907e-11,4.6189276599010136e-11,1.2788774737722815e-10,6.68504675946763e-14,3.1825361240661077e-06,9.095243407301901e-08,7.861866184804358e-12,1.1961000762758984e-18,4.731749948279397e-12,9.481691417540462e-16,2.6424397405882514e-13
4.936239280324915e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4340311318339333,0.0705530441537313,0.005116096553465754,0.00010959569782603273,0.005177750752388795,0.07617112781013954,0.029920633200553017,3.3593177908650785e-05,4.4207502020129066e-10,0.0017082569421134133,4.488449281079497e-11,0.000566507651882236,2.782424033109448e-09,4.239184480787886e-06,3.0824167103910863e-09,1.4498429142813424e-10,1.008856863704418e-05,2.8453571129617622e-05,0.0049682202532812005,1.2272119414317485e-06,0.0006230023045664314,8.025011665892274e-09,2.1742656119810664e-09,2.2829070860285822e-09,1.0052084182578332e-09,5.658741061464058e-05,0.011055133304091547,7.343798647616537e-05,2.2785973711722804e-07,0.0014949218690812455,5.188679835122071e-09,4.502859264416172e-05,4.035863111237461e-06,9.085740559309617e-08,2.41218118011913e-09,3.6446350730063496e-10,3.0587106687836886e-11,4.6043723837671797e-11,1.279038182185052e-10,6.662230517039016e-14,3.185713193368007e-06,9.083265822591922e-08,7.869648500054903e-12,1.1974628027393173e-18,4.733627357071994e-12,9.46290077505693e-16,2.6434883131319865e-13
4.9430271158191776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4340056557310961,0.07051033930965084,0.005105845989655178,0.00010960394495201605,0.00517809357543429,0.07626220773708677,0.029940773600275784,3.3555331700368866e-05,4.433971513220347e-10,0.0017072976758142463,4.48560291909948e-11,0.0005666668626379334,2.782233059959166e-09,4.227423896902088e-06,3.0853574544211445e-09,1.4501800412712375e-10,1.0069830057426621e-05,2.8480527360735516e-05,0.004964921922624962,1.221816558328875e-06,0.0006233223675748427,7.995079375076926e-09,2.1686907672911876e-09,2.2816450317442868e-09,1.0087716146958342e-09,5.67557513141372e-05,0.011081677086771245,7.348232862604342e-05,2.2786144246283417e-07,0.0014966223929957353,5.1854617620553995e-09,4.507125210081144e-05,4.028803014610076e-06,9.091322773271848e-08,2.4150194068990466e-09,3.6430632127814904e-10,3.052850192459103e-11,4.591329154874339e-11,1.2791804149211514e-10,6.641778874786993e-14,3.188568099492301e-06,9.07249996081306e-08,7.87664165826195e-12,1.1986874571788337e-18,4.735313776492269e-12,9.446035080444303e-16,2.64443021391441e-13
4.949136167764014e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43398271671753846,0.07047192758522856,0.005096638980114238,0.00010961133088038158,0.005178400273066391,0.07634413319117184,0.029958864850445893,3.352130890079488e-05,4.4458816747718457e-10,0.0017064348484690083,4.4830438697523376e-11,0.0005668100065362766,2.7820617768088504e-09,4.216880195821919e-06,3.088000706533017e-09,1.4504809922719405e-10,1.0053010564409384e-05,2.8504759404545243e-05,0.0049619551982853765,1.2169860605727565e-06,0.0006236100171579387,7.968263869974335e-09,2.1636860927719494e-09,2.2805102630840084e-09,1.011983552498968e-09,5.6907410711069574e-05,0.011105576691336376,7.35221450994857e-05,2.2786288915710577e-07,0.0014981517361557395,5.182567219068898e-09,4.510960040770139e-05,4.022458929327331e-06,9.09633527120515e-08,2.4175708484345162e-09,3.6416537588337034e-10,3.0475899712881124e-11,4.5796357563609246e-11,1.279306482489093e-10,6.623439316529185e-14,3.191133909881283e-06,9.062821979761548e-08,7.882926661862868e-12,1.1997881904935446e-18,4.736828930730631e-12,9.430892984172216e-16,2.6452764593579103e-13
4.95524521970885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.433959767787633,0.07043353729201708,0.005087449459229064,0.0001096186823931641,0.00517870523058987,0.07642601463199762,0.029976922904300412,3.348732279318235e-05,4.4578022093332193e-10,0.0017055725059266316,4.4804873492924583e-11,0.0005669530125674502,2.7818910531796568e-09,4.206374955527381e-06,3.090640724958076e-09,1.450779615678948e-10,1.0036233752655988e-05,2.8528964416107336e-05,0.0049589901535061634,1.212179426482536e-06,0.0006238972817688796,7.941564766275824e-09,2.158693405288712e-09,2.2793765172239325e-09,1.0152002795768996e-09,5.7059214500205586e-05,0.011129485907619039,7.356187510175905e-05,2.2786425267440162e-07,0.0014996800109473287,5.179674307047184e-09,4.5147905934863585e-05,4.01612430869844e-06,9.101336901673211e-08,2.420119484744102e-09,3.6402492243011007e-10,3.042343157860974e-11,4.567985231197206e-11,1.27943071565863e-10,6.605162872189052e-14,3.1936963087956e-06,9.053154684171306e-08,7.889203301453533e-12,1.200887546339362e-18,4.738341606846806e-12,9.415785848010342e-16,2.6461213206001564e-13
4.961354271653686e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4339368089903784,0.07039516841776769,0.005078277392682036,0.00010962599963348314,0.005179008453759272,0.07650785207942079,0.02999494782478274,3.345337332518043e-05,4.4697330875261817e-10,0.001704710647652252,4.4779333513046033e-11,0.000567095880964013,2.7817208871800993e-09,4.195907970219807e-06,3.0932775135136653e-09,1.451075917313551e-10,1.0019499462151488e-05,2.855314242292985e-05,0.0049560267879366566,1.207396513120685e-06,0.0006241841621046842,7.914981443459964e-09,2.1537126750303604e-09,2.278243793640458e-09,1.0184217907411276e-09,5.721116235880175e-05,0.011153404685980532,7.360151880310642e-05,2.2786553330475704e-07,0.0015012072179565125,5.1767830248959445e-09,4.518616872583342e-05,4.009799142466894e-06,9.106327686037714e-08,2.422665317252399e-09,3.6388495843702265e-10,3.037109702312388e-11,4.5563773505730455e-11,1.2795531195197366e-10,6.586949287143122e-14,3.1962552999967646e-06,9.043498059964325e-08,7.895471586259685e-12,1.2019855262549597e-18,4.7398518116129216e-12,9.400713556980477e-16,2.6469648014238573e-13
