Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70),CHO2X(213)
5.404579702948519e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371009117606924,0.10494873373830389,0.01939110528200379,0.0,0.0023279704398949733,0.005601322927079057,0.0035412520733109245,5.26442964292589e-05,5.424707411021541e-13,0.0023891862177765617,4.5099260767285935e-11,0.0003889745262660714,2.624095128695648e-09,5.505925719843217e-05,2.502685427689987e-10,1.5650618218947354e-11,0.0002665926119009892,1.5486785066361758e-06,0.007554768036553811,0.0006573001376342553,0.00020442643304898974,1.3520648248103315e-06,1.1525823975963733e-08,1.9962033268145956e-08,1.053622831023302e-07,3.238774037790622e-11,6.657226124811641e-07,6.608848495072082e-05,2.608917849949307e-07,0.00011187441336558034,7.418760034199002e-09,2.4504786964295663e-06,1.0996195924879542e-05,1.0993069612598505e-08,8.262997532201058e-10,6.113532154627806e-10,1.686101048880414e-11,1.4524568294197058e-07,2.1172167398012615e-11,1.5896974734950698e-07,4.378826747172728e-13,2.3911355745042997e-13
5.422489968135579e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437148547035389,0.10492970511529712,0.01938052554265236,0.0,0.0023373332947839915,0.005628390440209331,0.003558565914252135,5.2813065264117845e-05,5.48941644244212e-13,0.0023910166234627104,4.53660401321222e-11,0.00038910516554692935,2.6320160596487957e-09,5.5286264192973676e-05,2.515780460662157e-10,1.5753395611955057e-11,0.000265822242801865,1.5614309838550718e-06,0.00755347783819706,0.0006523329476204305,0.00020484169709503796,1.3445577424167032e-06,1.1528361254169769e-08,1.997551234216762e-08,1.0577843026726812e-07,3.2676084095219467e-11,6.724408475178896e-07,6.662092476760452e-05,2.6205693562719736e-07,0.00011241783203424977,7.424523560937641e-09,2.470658902771027e-06,1.0995395963592271e-05,1.1046936048956196e-08,8.239209046884107e-10,6.138804525441519e-10,1.6970534002547534e-11,1.4571517315980954e-07,2.1291982092157984e-11,1.6037251739118604e-07,4.4149312750632485e-13,2.388453201604975e-13
5.440400233322639e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371958610869666,0.10491068947767751,0.019369950596330725,0.0,0.0023466599196109005,0.005655508723237753,0.0035758872541829926,5.2980816476499824e-05,5.554681267535965e-13,0.002392824897750575,4.5631937979082944e-11,0.00038923594479165803,2.639876222638692e-09,5.551162104020985e-05,2.528889978005946e-10,1.5856333592628083e-11,0.00026504630126709353,1.5742200444215914e-06,0.0075521880091172265,0.0006473921741868831,0.00020525649020386585,1.3370609274639567e-06,1.1530785098192341e-08,1.99888155059126e-08,1.0619298758545678e-07,3.296761435726129e-11,6.792267703284515e-07,6.71580675334903e-05,2.6322231745043014e-07,0.00011296227691908064,7.4302179482054194e-09,2.490897012367169e-06,1.0994538346047076e-05,1.1100826117255921e-08,8.215246725842041e-10,6.163893762860835e-10,1.7080338139075358e-11,1.4618185236483173e-07,2.141180226082705e-11,1.6177998227614386e-07,4.4511396951852216e-13,2.3856728917295215e-13
5.4583104985097e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372428520928414,0.10489168685187009,0.019359380451446286,0.0,0.0023559502012612033,0.0056826775872398936,0.0035932159060783784,5.314754883116832e-05,5.620504704054543e-13,0.0023946111844498235,4.5896939581756094e-11,0.0003893668600141791,2.647675685302886e-09,5.5735319144544024e-05,2.542013839652569e-10,1.5959430119531718e-11,0.00026426491808321725,1.587045380587994e-06,0.007550898548208309,0.0006424779770796926,0.00020567080856760263,1.3295750843199976e-06,1.1533096386820289e-08,2.0001943982103462e-08,1.0660595024552948e-07,3.326236305459336e-11,6.860809236819843e-07,6.769994334506019e-05,2.643879194523894e-07,0.00011350774415606905,7.435843636096293e-09,2.5111925381854913e-06,1.099362377007482e-05,1.1154739221365105e-08,8.191114619260198e-10,6.188798898525758e-10,1.7190421456297123e-11,1.4664571675838592e-07,2.15316253003225e-11,1.631921066547433e-07,4.487451130978151e-13,2.38279601956189e-13
5.47622076369676e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437289518292762,0.10487269726306347,0.019348815116344727,0.0,0.0023652040319871986,0.00570989684033949,0.003610551684115434,5.331326118245301e-05,5.686889570382022e-13,0.0023963756270484844,4.616103044656911e-11,0.0003894979072573883,2.65541452193454e-09,5.595735018077963e-05,2.5551519059027644e-10,1.606268315684791e-11,0.0002634782234511508,1.5999066850292677e-06,0.007549609454387474,0.0006375905099288471,0.00020608464842672902,1.322100907582926e-06,1.1535295995601896e-08,2.001489898914759e-08,1.0701731365916221e-07,3.3560362195863975e-11,6.930038506930146e-07,6.824658217890072e-05,2.655537307090383e-07,0.000114054229821252,7.441401063849589e-09,2.5315449938615446e-06,1.0992652928604445e-05,1.1208674768917928e-08,8.166816759573214e-10,6.213518994188296e-10,1.7300782510827255e-11,1.4710676279287724e-07,2.1651448630411667e-11,1.6460885516117525e-07,4.523864706999082e-13,2.379823967636602e-13
5.492340002365114e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437331238758593,0.10485561779960213,0.019339310433964606,0.0,0.0023735012293373894,0.00573443708987525,0.00362615982459008,5.3461529320382964e-05,5.74711830239528e-13,0.0023979450670133583,4.639792175317305e-11,0.00038961595940713317,2.662327706329665e-09,5.6155746106414736e-05,2.566988195309476e-10,1.6155743028835145e-11,0.00026276576412108936,1.611512358263587e-06,0.007548449582932421,0.0006332147656978053,0.00020645669211075555,1.3153846895068844e-06,1.1537180878261646e-08,2.0026411182906553e-08,1.0738616976221733e-07,3.3831367102080345e-11,6.992937355565593e-07,6.874265418556034e-05,2.666031307949825e-07,0.00011454693438520628,7.446344748747228e-09,2.5499104775970262e-06,1.099173163307348e-05,1.1257235464319556e-08,8.144810285072288e-10,6.23560811979199e-10,1.7400343730975365e-11,1.475192917954863e-07,2.1759287762374772e-11,1.6588785320698447e-07,4.556723532734163e-13,2.3770688902338055e-13
5.508459241033467e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443737269355945,0.10483854893215831,0.019329809660211895,0.0,0.0023817687473980213,0.005759017852850401,0.0036417734539398957,5.360896968888695e-05,5.807806131188059e-13,0.002399497033365404,4.663405357467139e-11,0.0003897341124692522,2.669191912445199e-09,5.635277949113157e-05,2.578835776301165e-10,1.6248926553874848e-11,0.000262049201554073,1.6231466938576931e-06,0.0075472900072024686,0.0006288608957629981,0.00020682834252921638,1.3086789685117574e-06,1.153897664050939e-08,2.0037784732222102e-08,1.0775372390481559e-07,3.4105054383404974e-11,7.056401633872484e-07,6.924263008339229e-05,2.676526837610033e-07,0.00011504045770637444,7.451233817007082e-09,2.568321327630851e-06,1.0990765818164895e-05,1.1305813435670313e-08,8.122675715715246e-10,6.257545985494075e-10,1.750012769342476e-11,1.4792953301851657e-07,2.1867123211079197e-11,1.6717054234546465e-07,4.589663747494795e-13,2.374238860220918e-13
5.524578479701821e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374138815396263,0.10482149067656019,0.0193203128010371,0.0,0.0023900065185972637,0.005783638983418094,0.003657392439217903,5.3755581635768936e-05,5.868955112311969e-13,0.0024010316300309828,4.686941583107565e-11,0.0003898523636210204,2.6760072078570856e-09,5.6548444823102975e-05,2.590694547851238e-10,1.634223225991454e-11,0.00026132862938931054,1.6348094687776097e-06,0.007546130726454734,0.0006245289996432782,0.0002071995970442204,1.3019842305947492e-06,1.1540683913866246e-08,2.0049020516359662e-08,1.0811997319880461e-07,3.438144760315201e-11,7.120435303963811e-07,6.974653144179731e-05,2.6870238182838274e-07,0.00011553479680294873,7.456068587031473e-09,2.58677719099341e-06,1.0989755979022484e-05,1.135440825903576e-08,8.100415952367601e-10,6.279331969383974e-10,1.760013334347921e-11,1.4833748438901115e-07,2.1974953144659726e-11,1.6845689677931476e-07,4.622684715775239e-13,2.371334899984275e-13
5.540697718370175e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374548015830717,0.10480444304784643,0.01931081986234706,0.0,0.002398214478774306,0.005808300333898245,0.003673016648278627,5.3901364565661863e-05,5.930567301505859e-13,0.002402548960720198,4.710399859632446e-11,0.0003899707100598223,2.6827736642497934e-09,5.674273676496819e-05,2.6025644092046885e-10,1.6435658678830007e-11,0.0002606041408443168,1.646500460345629e-06,0.007544971739960533,0.0006202191729889825,0.00020757045305100355,1.2953009552717168e-06,1.154230332771293e-08,2.0060119411760553e-08,1.0848491489865092e-07,3.466057039576394e-11,7.18504232754493e-07,7.025437972990333e-05,2.697522172770875e-07,0.0001160299486558884,7.460849376644319e-09,2.6052777152782868e-06,1.0988702607684055e-05,1.1403019512999842e-08,8.078033883072413e-10,6.300965468990809e-10,1.770035962582302e-11,1.4874314399348668e-07,2.2082775746883734e-11,1.6974689071176678e-07,4.655785803031979e-13,2.368358034684456e-13
5.556816957038528e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374954526130816,0.10478740606027155,0.01930133085000421,0.0,0.0024063925671525908,0.005833001754802533,0.0036886459497812436,5.404631793956848e-05,5.992644754641899e-13,0.002404049128925571,4.733779209847257e-11,0.000390089149003394,2.6894913573548094e-09,5.6935650153078147e-05,2.6144452598852015e-10,1.652920434648242e-11,0.00025987582870633073,1.6582194462583153e-06,0.00754381304700514,0.0006159315076162304,0.00020794090797818956,1.288629615602842e-06,1.1543835509286715e-08,2.0071082292043647e-08,1.0884854639986508e-07,3.494244646070498e-11,7.250226665150322e-07,7.076619631134441e-05,2.70802182445911e-07,0.00011652591020942961,7.465576503086708e-09,2.623822548670793e-06,1.0987606193104726e-05,1.1451646778676426e-08,8.05553238278085e-10,6.322445901201629e-10,1.7800805484172224e-11,1.4914651007668745e-07,2.219058921719555e-11,1.7104049834915326e-07,4.688966375736019e-13,2.365309293455166e-13
5.571324271840047e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44375318076751863,0.10477208188078155,0.01929279410073149,0.0,0.00241372725877903,0.0058552671688397616,0.0037027165672691583,5.417606630529709e-05,6.048913962378637e-13,0.0024053846917468846,4.754752347825216e-11,0.0003901958208612286,2.6954956543449133e-09,5.710808941052594e-05,2.6251473385588333e-10,1.661349619818551e-11,0.00025921715494538303,1.6687902853261967e-06,0.007542770473741319,0.0006120916294999945,0.00020827397239150242,1.2826360006354127e-06,1.1545140405792419e-08,2.0080833311140344e-08,1.091746924905618e-07,3.519850859768387e-11,7.309389444373539e-07,7.123024169332317e-05,2.717472557256829e-07,0.0001169729653468563,7.469785296600474e-09,2.6405504927352087e-06,1.0986583019666976e-05,1.1495424663637646e-08,8.035181284404283e-10,6.341646951156911e-10,1.7891393621759428e-11,1.4950757726668003e-07,2.228761205719193e-11,1.7220781362655312e-07,4.718896328473393e-13,2.3625048273678854e-13
5.585831586641566e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44375679432658244,0.10475676634082715,0.01928426054072192,0.0,0.002421037668144063,0.005877564805918696,0.003716791109295925,5.43051420249134e-05,6.105563198039618e-13,0.002406706511744598,4.775660085822528e-11,0.00039030256341183203,2.701460578430321e-09,5.727940447572797e-05,2.6358581645930546e-10,1.6697882397061292e-11,0.0002585555258949491,1.6793834585690241e-06,0.007541728137174308,0.0006082698349187414,0.0002086067080479764,1.2766527671430997e-06,1.1546375604710422e-08,2.0090475496221592e-08,1.0949977362122666e-07,3.545683748659571e-11,7.369025938766812e-07,7.16975340223661e-05,2.7269242242237074e-07,0.00011742067155895146,7.473951109873508e-09,2.65731378712662e-06,1.0985525726928153e-05,1.1539214879066046e-08,8.014737841667242e-10,6.360723161814306e-10,1.7982157991416612e-11,1.4986678435059145e-07,2.2384624764193327e-11,1.733780163225958e-07,4.74888969181905e-13,2.3596437342863183e-13
5.600338901443084e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376038586806554,0.10474145944919208,0.019275730174154414,0.0,0.0024283237578640025,0.005899894553406761,0.00373086948179867,5.443354482077534e-05,6.162593960421041e-13,0.002408014663907203,4.796501743533786e-11,0.00039040937467011837,2.7073861929854783e-09,5.744959194211553e-05,2.6465776653478706e-10,1.6782361884259114e-11,0.0002578910082696661,1.6899988047748835e-06,0.007540686036811198,0.000604466182977963,0.00020893911314365292,1.2706802464658915e-06,1.1547541558827586e-08,2.0100009478294012e-08,1.0982378818295409e-07,3.571745053552131e-11,7.429139030562462e-07,7.216808863228343e-05,2.7363767707462233e-07,0.00011786902654382856,7.478074172944924e-09,2.67411217671179e-06,1.0984434665016362e-05,1.1583017124896359e-08,7.994204122161942e-10,6.37967414795895e-10,1.8073097822082798e-11,1.502241303726109e-07,2.248162605836888e-11,1.74551087650141e-07,4.778946006240748e-13,2.356726769155858e-13
5.61339548476445e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437635993741761,0.10472769064788937,0.019268055578065782,0.0,0.00243486041615208,0.0059200186865500624,0.0037435432147970636,5.454853178665414e-05,6.2142490906296e-13,0.0024091803767146837,4.815202182725884e-11,0.000390505561918176,2.71268569083463e-09,5.7601793839568014e-05,2.6562325730379983e-10,1.685847231133296e-11,0.00025729052757100264,1.6995714412343927e-06,0.0075397483480382855,0.0006010584550815507,0.00020923799362751146,1.2653144077226053e-06,1.154853208631813e-08,2.0108498068612978e-08,1.1011448811288399e-07,3.5953969636649555e-11,7.483650684022591e-07,7.259438963832625e-05,2.7448847698394624e-07,0.00011827309881006244,7.481748568096361e-09,2.689260523229209e-06,1.0983424124445176e-05,1.1622449185493923e-08,7.975648289393042e-10,6.396622660208327e-10,1.815509305338e-11,1.5054414987569195e-07,2.256891641573845e-11,1.7560928900391897e-07,4.806050133223746e-13,2.354054359084453e-13
5.626452068085817e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376679494320087,0.10471392886413385,0.01926038357502827,0.0,0.002441377322757696,0.005940168653302283,0.003756219906908824,5.4662973336340853e-05,6.266215564009548e-13,0.0024103351336579675,4.833848072388039e-11,0.00039060180179533913,2.717953451030845e-09,5.775307738731479e-05,2.665894395906899e-10,1.6934656678513156e-11,0.0002566878091253379,1.7091617903356914e-06,0.007538810849850972,0.0005976655083104832,0.0002095366036310669,1.2599577467809248e-06,1.154946721921972e-08,2.011689998149001e-08,1.1040432184216312e-07,3.619236575149948e-11,7.538552811256906e-07,7.302335650549487e-05,2.7533933982397725e-07,0.00011867769298927129,7.48538868873778e-09,2.704436905226559e-06,1.0982386765324373e-05,1.1661890532668142e-08,7.957022493873384e-10,6.413469175410681e-10,1.823722922491e-11,1.5086266067059358e-07,2.265619558212029e-11,1.7666978505502087e-07,4.833204545131504e-13,2.3513378634851995e-13
5.639508651407183e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437699725289701,0.10470017410329407,0.019252714168023946,0.0,0.0024478744548670495,0.005960344369251148,0.003768899490679585,5.4776869341376405e-05,6.318494473031412e-13,0.0024114789890981414,4.8524389376390616e-11,0.00039069809288359457,2.723189524906976e-09,5.790344033356113e-05,2.6755630814250664e-10,1.7010914219687198e-11,0.00025608290092930336,1.7187697351737108e-06,0.007537873541907591,0.0005942873807445045,0.00020983494188646847,1.2546104962816094e-06,1.1550347284667543e-08,2.0125215673082578e-08,1.1069328838368643e-07,3.643265164362944e-11,7.593847507516506e-07,7.345500023459006e-05,2.761902616960415e-07,0.00011908280735661702,7.488994701742848e-09,2.719641137689639e-06,1.098132283882175e-05,1.1701340951194509e-08,7.938328223402469e-10,6.430213438567529e-10,1.831950577456358e-11,1.511796622683382e-07,2.274346264618361e-11,1.7773256212745606e-07,4.860408908662731e-13,2.3485778355058704e-13
5.651259576396413e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437728169436194,0.10468780082730834,0.01924581392377639,0.0,0.0024537049488286243,0.005978524458830669,0.003780313532977026,5.487890921760865e-05,6.365813526482542e-13,0.002412499183059954,4.8691232833633166e-11,0.0003907847974840435,2.7278749432894104e-09,5.8037978068210976e-05,2.6842707226532355e-10,1.7079607938822524e-11,0.00025553665081849025,1.7274318334276772e-06,0.0075370301271390884,0.0005912597665742061,0.00021010321293594847,1.2498062067736997e-06,1.1551092530524748e-08,2.0132626452342956e-08,1.109526160544833e-07,3.665053525566621e-11,7.643950110355048e-07,7.384577735152596e-05,2.7695613865419905e-07,0.00011944785361091708,7.492211089126457e-09,2.7333486064043787e-06,1.0980342796421118e-05,1.1736853906894434e-08,7.921446058461632e-10,6.445195645667982e-10,1.8393674229923076e-11,1.5146367299075142e-07,2.2821991908657348e-11,1.786910004691218e-07,4.884935269464988e-13,2.3460570515150404e-13
5.663010501385643e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437756467243481,0.10467543324743205,0.019238915786858997,0.0,0.0024595193933955204,0.005996725273783595,0.0037917298144952063,5.498050705593405e-05,6.413387333912502e-13,0.0024135106302491196,4.885762343226687e-11,0.0003908715414039142,2.732534778238718e-09,5.817176681076118e-05,2.692983842095517e-10,1.7148359754005527e-11,0.00025498870041494544,1.736108004774895e-06,0.007536186865954338,0.0005882442111200178,0.00021037126195175515,1.245009891500348e-06,1.1551793673136104e-08,2.0139968091679167e-08,1.1121123990991353e-07,3.6869969255175777e-11,7.694373913110766e-07,7.423873952235891e-05,2.7772205748942043e-07,0.00011981331853130207,7.495400105555711e-09,2.7470783499924635e-06,1.0979341618164737e-05,1.177237388164933e-08,7.904510704432763e-10,6.460094654082451e-10,1.8467955529537887e-11,1.517464606542211e-07,2.2900509980942085e-11,1.796512654090161e-07,4.909501579408586e-13,2.343501863300059e-13
