Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),H2(190),C2H6(343),C4H5X(364),C4H5X(365),C4H7X(140),C4H7X(142),C4H7X(143),C6H8(455),C6H7X(563),C6H7X(565),C6H7X(564),C8H10(459),C8H9X(844),C8H9X(846),C8H9X(845),S(746),S(1212),S(1748),SX(3061),S(3004),SX(3899),SX(3897),SX(3060),SX(3058),C6H9X(441),SX(3062),SX(3895),C8H10(843),SX(3064),SX(3063),SX(1214),SX(730)
9.934900120028023e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918672541,0.66999983167414923,1.9525450900856077e-16,0.0,2.7778018914942371e-16,3.4678845273213128e-33,2.1607677116396423e-36,0.0,5.3081400844964682e-40,5.4142210050188103e-39,0.0,1.6832582782050517e-07,1.6832515772487513e-07,3.3991754038976892e-13,6.3618738530595614e-19,1.5121739780965001e-15,7.4188183133385363e-15,2.7998758582832281e-15,1.3575102395680511e-20,7.1542012075097951e-22,1.8601317562704061e-22,8.4480004640598051e-24,2.1321681048675287e-21,1.5255320296325402e-23,2.4169675737873686e-28,2.4171510635322395e-28,7.2225169822713973e-30,2.9392923499234e-32,8.18343005990193e-37,8.1869911891879118e-37,8.7494968494939934e-39,4.2943689316798926e-43,1.4009621254076916e-40,3.6210057931614775e-43,3.6467299835405695e-46,2.663670233374741e-47,2.6666036244763311e-47,1.3840172081848226e-46,2.4371065478932871e-45,3.7324746292957371e-25,1.7208337997529884e-46,4.105810660269415e-49,3.5735024498267572e-41,2.0534920990969072e-47,2.0534920990969069e-47,2.4808547627443748e-41,3.1707149046464147e-32
9.999999999999999e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918672547,0.6699998316741469,1.9653415633920772e-16,0.0,2.7777993098662618e-16,3.4681798957731254e-33,2.1754576293677173e-36,0.0,5.3781040476329198e-40,5.4851715865242544e-39,0.0,1.6832583002562302e-07,1.6832515551976642e-07,3.4213664660544987e-13,6.361873767603053e-19,1.5159743979499401e-15,7.4692550248050215e-15,2.8267050867543981e-15,1.3663733119785006e-20,7.2008016191563333e-22,1.8723254942265389e-22,8.5033715930154107e-24,2.1682070101420595e-21,1.5621458773806503e-23,2.4578256658672326e-28,2.4580176434681198e-28,7.4459495804696052e-30,3.0502940645012705e-32,8.4366244980078786e-37,8.4402957995183998e-37,9.138035879429102e-39,4.4850708595185019e-43,1.4726005905025737e-40,3.8305138369098146e-43,3.8778577357092664e-46,2.850670315373773e-47,2.8538297736368704e-47,1.4548115541214704e-46,2.5624919149213524e-45,3.7683688100945834e-25,1.8089739486628277e-46,4.3936071675645802e-49,3.6840519006745064e-41,2.1586391322344667e-47,2.1586391322344667e-47,2.6077451346048313e-41,3.250880251724264e-32
1.1182887118730306e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918672497,0.66999983167410437,2.1978578659904343e-16,0.0,2.7777677270721447e-16,3.4721730522614815e-33,2.4423779864672113e-36,0.0,6.7289861842012153e-40,6.8546046606965344e-39,0.0,1.6832587010323574e-07,1.6832511544232851e-07,3.8245223658491204e-13,6.3618722144469267e-19,1.578317913000248e-15,8.385705931726502e-15,3.3205212592290111e-15,1.5273930504372606e-20,8.0475468456481192e-22,2.0938898333103658e-22,9.5094837167553451e-24,2.8831368461182979e-21,2.3403107814219321e-23,3.2683672148926088e-28,3.2687376447825209e-28,1.2510352755225075e-29,5.7223198103214794e-32,1.4175793635786451e-36,1.4181962103427745e-36,1.9016626816003147e-38,9.3336746010410946e-43,3.3902142542901104e-40,9.7095708159696245e-43,1.0595320466870159e-45,8.5093296159709496e-47,8.5195846845009518e-47,3.3500281718140635e-46,5.9256471422765861e-45,4.4290997275468128e-25,4.169592762441718e-46,1.3096732739539938e-48,6.1898109503228549e-41,4.974463779725046e-47,4.974463779725045e-47,6.0046901433069277e-41,4.9701384184958607e-32
1.2430874117432588e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918672447,0.66999983167405952,2.4431706403157289e-16,0.0,2.7777674622681123e-16,3.474132960627917e-33,2.7239872030407364e-36,0.0,8.3178387341386479e-40,8.464311045842674e-39,0.0,1.6832591240395951e-07,1.6832507314180654e-07,4.2497577635793603e-13,6.3618705751375677e-19,1.6320251656646203e-15,9.3525904036589908e-15,3.8523015471586741e-15,1.697231216556539e-20,8.9408920282231864e-22,2.3276477911478463e-22,1.0570966428158327e-23,3.7624304223754471e-21,3.4203701658839634e-23,4.2652734924255336e-28,4.2658831933267705e-28,2.0379152491487138e-29,1.0340057786224997e-31,2.3093440927172354e-36,2.3103489173239841e-36,3.7845198326523083e-38,1.8575146578221825e-42,7.4059849764708957e-40,2.3157811532553452e-42,2.7014037339836057e-45,2.3481804716987783e-46,2.3512274866763158e-46,7.3196018607270753e-46,1.2993140035107932e-44,5.1407384080476143e-25,9.1176814199905685e-46,3.6092792193556707e-48,1.0083139936591683e-40,1.0875701370740104e-46,1.0875701370740104e-46,1.3119885667149537e-40,7.3912503746759959e-32
1.3678861116134871e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918672386,0.66999983167401467,2.6884834130609533e-16,0.0,2.7777749441658091e-16,3.4748201285978449e-33,3.0055961229379322e-36,0.0,1.0074690737555639e-39,1.0243333131613367e-38,0.0,1.6832595471893551e-07,1.6832503082705072e-07,4.6749098435886788e-13,6.3618689352765126e-19,1.6756233746440419e-15,1.0319474344107594e-14,4.3923920615237211e-15,1.8670360197153824e-20,9.8342367552414806e-22,2.561405629784012e-22,1.1632448598274352e-23,4.7719387859798066e-21,4.8078296090052112e-23,5.4098301296849255e-28,5.410732951721245e-28,3.161600570874878e-29,1.7635851406914157e-31,3.5828595091301809e-36,3.5844183369762444e-36,7.0529850668664865e-38,3.4617551436618189e-42,1.5049827750766483e-39,5.1109953241896967e-42,6.3464659999458455e-45,5.9568585563026818e-46,5.9651753502932547e-46,1.4876710473227399e-45,2.6487740549791967e-44,5.8635820772823888e-25,1.8543971631657033e-45,9.1430356143885585e-48,1.5642933209648992e-40,2.2116061772446381e-46,2.2116061772446378e-46,2.6666432262470118e-40,1.0539212972025714e-31
1.6174835113539437e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918672281,0.66999983167392507,3.1791089538093739e-16,0.0,2.7777981753543216e-16,3.4747684705874688e-33,3.5688135086229173e-36,0.0,1.4092412511238271e-39,1.4309343976494842e-38,0.0,1.6832603938005908e-07,1.683249461664256e-07,5.5250475150507243e-13,6.3618656543484524e-19,1.7399051964247516e-15,1.2253242127870673e-14,5.4891572768663352e-15,2.2065788733221975e-20,1.1620924842414908e-21,3.0289209493993415e-22,1.3755411314404219e-23,7.1867265230254741e-21,8.6751745489627014e-23,8.147709605398823e-28,8.1493644626475051e-28,6.7911108550440088e-29,4.4907863878952431e-31,7.6965273769412256e-36,7.6998753708136047e-36,2.1133582893707243e-37,1.037288639796869e-41,5.3208872885841938e-39,2.1322509524781275e-41,3.0063110418063313e-44,3.3486031724640731e-45,3.354172142588979e-45,5.2611264816051361e-45,9.4154243437064529e-44,7.3316304995206405e-25,6.5656769224933264e-45,5.1200723724792467e-47,3.3601165905976283e-40,7.8283436571650628e-46,7.8283436571650628e-46,9.4322275497167103e-40,1.9441747267392866e-31
1.838592585239523e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918672175,0.66999983167384569,3.6137359079912846e-16,0.0,2.7777791846462881e-16,3.4749960163817269e-33,4.0677478043341362e-36,0.0,1.8212833436612785e-39,1.8476939912270071e-38,0.0,1.6832611440293745e-07,1.6832487114405524e-07,6.278030117376397e-13,6.3618627469400576e-19,1.7781831860333654e-15,1.3966300014609439e-14,6.4729500537661912e-15,2.5073179495726185e-20,1.3203683992496053e-21,3.4430750232093649e-22,1.5636063392618672e-23,9.7695169040870758e-21,1.3546839932210765e-22,1.1076118575273547e-27,1.1078626920130384e-27,1.2131153845350226e-28,9.1519263938693566e-31,1.3749177327684622e-35,1.3755157150421842e-35,4.8799200406013689e-37,2.3951971220856776e-41,1.3929532652051237e-38,6.3075532507340969e-41,9.7117256219736337e-44,1.2164838515552589e-44,1.2187489377662039e-44,1.3775564938782799e-44,2.4736206858992012e-43,8.6485822124843001e-25,1.7204480837497368e-44,1.8547404618481025e-46,6.0022928819763059e-40,2.0509574312837396e-45,2.0509574312837396e-45,2.4702168496337025e-39,3.0806232637717005e-31
2.0597016591251028e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918672075,0.66999983167376631,4.0483628572087408e-16,0.0,2.7777614159514953e-16,3.4753943890279035e-33,4.5666818412026435e-36,0.0,2.2860494399762369e-39,2.3175906741880074e-38,0.0,1.6832618944119553e-07,1.6832479610636928e-07,7.0309437261696857e-13,6.3618598389380459e-19,1.8044617989173032e-15,1.5679358542869303e-14,7.4635744700021953e-15,2.8080292012294343e-20,1.4786441712226767e-21,3.8572287227481951e-22,1.7516713771287268e-23,1.277036939570832e-20,2.002702516707251e-22,1.4478571788905366e-27,1.4482111092789556e-27,2.0214105841233303e-28,1.7153470438822512e-30,2.2911064043819063e-35,2.2921026651116177e-35,1.0222675002935609e-36,5.0175850581791207e-41,3.265315106940928e-38,1.6504707245619287e-40,2.7451775454526635e-43,3.8291935722618763e-44,3.8371151757801368e-44,3.229684768345867e-44,5.8150070876292574e-43,9.974745292545659e-25,4.036045558584781e-44,5.8210873165057157e-46,1.0001630810749335e-39,4.8107320721806205e-45,4.8107320721806224e-45,5.7928749793375869e-39,4.6067325566871615e-31
2.2808107330106824e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918671975,0.66999983167368693,4.482989801460567e-16,0.0,2.7777706879745327e-16,3.4755048665851842e-33,5.065614867273769e-36,0.0,2.8035454433303886e-39,2.8406303938013649e-38,0.0,1.6832626448972507e-07,1.683247210584771e-07,7.7838164703662849e-13,6.3618569305404376e-19,1.8224446805473405e-15,1.7392415131312369e-14,8.4582176189887356e-15,3.1087238631302415e-20,1.6369198001782397e-21,4.2713820480606767e-22,1.9397362450613838e-23,1.618918803081575e-20,2.835538325941083e-22,1.8354960777915932e-27,1.8359708959903312e-27,3.1872775722383744e-28,3.0072355976354977e-30,3.6126303503832817e-35,3.6142009424792372e-35,1.9804149396432191e-36,9.7204798270910717e-41,6.9991554155467862e-38,3.9042465611809269e-40,6.9431968124643505e-43,1.0657720596848492e-43,1.0681916517710175e-43,6.9235826239369564e-44,1.2492975388151022e-42,1.1306326994367921e-24,8.6564565667440004e-44,1.615535435356013e-45,1.577019791230245e-39,1.0316841155167492e-44,1.0316841155167492e-44,1.2421801886676368e-38,6.582789195766347e-31
2.501919806896262e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918671875,0.66999983167360777,4.9176167407463946e-16,0.0,2.7777758744836002e-16,3.4753880102435896e-33,5.5645477889413241e-36,0.0,3.373772106314784e-39,3.4168139112602497e-38,0.0,1.6832633954498818e-07,1.6832464600391716e-07,8.5366664765186539e-13,6.3618540218843877e-19,1.8347620891859069e-15,1.9105472892161895e-14,9.4550668365438661e-15,3.4094091751193698e-20,1.7951952861188153e-21,4.6855349991524727e-22,2.1278009430623304e-23,2.0025066719888998e-20,3.8770731820325141e-22,2.2704258209330343e-27,2.2710393022285022e-27,4.8052600245094535e-28,4.9930999341604679e-30,5.4466702944863642e-35,5.4490377401199023e-35,3.6001664971390848e-36,1.7670758215232183e-40,1.3951745796552357e-37,8.5128777291124916e-40,1.6060194882615334e-42,2.6891086930639911e-43,2.695749614695669e-43,1.3802421418783211e-43,2.4950146154984901e-42,1.2640883236319962e-24,1.7263986532546654e-43,4.0647401705044391e-45,2.3775789509003047e-39,2.057346859383311e-44,2.0573468593833107e-44,2.4770659168997747e-38,9.0689032975520976e-31
2.7230288807818418e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918671775,0.6699998316735285,5.3522436750660005e-16,0.0,2.7777684936294041e-16,3.4752975677595309e-33,6.0634808532371305e-36,0.0,3.9967236137426146e-39,4.0461353665538898e-38,0.0,1.6832641460466833e-07,1.6832457094500596e-07,9.2895039993330212e-13,6.3618511130596996e-19,1.8432174721661462e-15,2.0818532673528342e-14,1.0453096646263776e-14,3.7100892329884943e-20,1.9534706290475634e-21,5.0996875760318995e-22,2.3158654711353868e-23,2.4276465514399101e-20,5.1510860669706503e-22,2.7524717801633177e-27,2.7532416351145929e-27,6.9811406168242174e-28,7.925341139716638e-30,7.9131491037700951e-35,7.9165878877620795e-35,6.2086050703783153e-36,3.0473865574235289e-40,2.6187578206020746e-37,1.7352981195092458e-39,3.4512671047525103e-42,6.2602635673422436e-43,6.2769672948376401e-43,2.5909376034662093e-43,4.6906670011871849e-42,1.397703133096768e-24,3.2418387042254344e-43,9.4361822448451152e-45,3.4541811013319661e-39,3.8629937594877816e-44,3.8629937594877811e-44,4.6513062219827381e-38,1.2124952793072891e-30
2.9441379546674214e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918671675,0.66999983167344923,5.7868706044189964e-16,0.0,2.7777676067114461e-16,3.47530787859441e-33,6.562413505035576e-36,0.0,4.6724035008063135e-39,4.7285983209156596e-38,0.0,1.6832648966728456e-07,1.6832449588322546e-07,1.0042334297153197e-12,6.361848204123793e-19,1.8490302104073689e-15,2.2531592569618887e-14,1.145178120997705e-14,4.0107661369502134e-20,2.1117458289773623e-21,5.5138397787325988e-22,2.5039298292958863e-23,2.8941448339971508e-20,6.6812287922092853e-22,3.2814143964847339e-27,3.282358240721395e-27,9.8318208029955613e-28,1.2112121324264871e-29,1.1144595465788391e-34,1.1149437462816713e-34,1.0242261841367688e-35,5.0272463107589262e-40,4.673015164783848e-37,3.3429583556484371e-39,6.9734603728074044e-42,1.3627788075131936e-42,1.3666867302341836e-42,4.6236886064665333e-43,8.3816689790814349e-42,1.5314062271321556e-24,5.7869539995386981e-43,2.0483627068692809e-44,4.8646683075702706e-39,6.8953088706652835e-44,6.8953088706652835e-44,8.303253420217039e-38,1.5810512197016163e-30
3.38635610243858e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918671476,0.66999983167329058,6.6561244482248819e-16,0.0,2.7777715593090302e-16,3.4756625082378619e-33,7.5602779718089131e-36,0.0,6.1819337679022181e-39,6.2529339673506514e-38,0.0,1.6832663979800293e-07,1.6832434575437863e-07,1.1547981366666687e-12,6.3618423860470991e-19,1.8556418989989505e-15,2.5957714081379811e-14,1.345029970586627e-14,4.6121137378658573e-20,2.4282957998591758e-21,6.3421430616459171e-22,2.8800580359008817e-23,3.9503441010178774e-20,1.0603775610579224e-21,4.4790001214655845e-27,4.4803443357411587e-27,1.8079991172190895e-27,2.5791592351592552e-29,2.0494640669922002e-34,2.0503540985627681e-34,2.5006034348994231e-35,1.2273837360434335e-39,1.3148651331782012e-36,1.0813548160746028e-38,2.4529801088013911e-41,5.5051464125285211e-42,5.5232285200491589e-42,1.3011301617536089e-42,2.3636225180562526e-41,1.7989673938222723e-24,1.6292510794648855e-42,8.2263342153712845e-44,8.9457836265274179e-39,1.9410863100643086e-43,1.9410863100643086e-43,2.3381940973267419e-37,2.5306649716818134e-30
3.8285742502097394e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918671276,0.66999983167313193,7.5253782721640696e-16,0.0,2.7778715064250852e-16,3.4755790860254888e-33,8.5581387507863047e-36,0.0,7.9022283676437287e-39,7.9896852492216724e-38,0.0,1.6832678993253822e-07,1.6832419562198438e-07,1.3053619653435223e-12,6.3618365678328525e-19,1.8586093992988109e-15,2.9383829051463463e-14,1.5449425476385763e-14,5.213456758133838e-20,2.7448451988237728e-21,7.1704448480500793e-22,3.2561855629494279e-23,5.1693404571962638e-20,1.583081471827373e-21,5.8611824827762537e-27,5.8629961454545786e-27,3.0702247500916081e-27,4.9814577644442881e-29,3.4803356898388073e-34,3.4818464192825417e-34,5.4419538218414755e-35,2.671107417632508e-39,3.242064957401259e-36,3.0132357710568397e-38,7.3271720320693614e-41,1.8538689996443386e-41,1.8607042169827185e-41,3.2084718517675097e-42,5.8379651751231559e-41,2.0666104482933615e-24,4.0190558195978515e-42,2.7546822701838594e-43,1.5191163098927482e-38,4.7878965163153856e-43,4.7878965163153824e-43,5.7699131485047605e-37,3.8026169893679274e-30
4.270792397980899e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918671076,0.6699998316729735,8.3946320762365913e-16,0.0,2.7776762941152141e-16,3.4752029914008459e-33,9.5560072311762604e-36,0.0,9.8334699378496853e-39,9.9390362692894754e-38,0.0,1.6832694006791046e-07,1.6832404548900975e-07,1.4559259338965033e-12,6.3618307495964086e-19,1.8603775879934468e-15,3.2809976589196719e-14,1.7448140364205479e-14,5.8147992644305411e-20,3.0613940257264934e-21,7.9987451375477542e-22,3.6323124102574895e-23,6.5493817180264934e-20,2.2545801748661487e-21,7.4259743942704682e-27,7.428325658068573e-27,4.902017242357486e-27,8.9204451509904216e-29,5.5569016744787351e-34,5.5593126639646434e-34,1.083136644228722e-34,5.3164350180812906e-39,7.2120287340213224e-36,7.4704856990608117e-38,1.9256883787602902e-40,5.4125752425464668e-41,5.4346409872141824e-41,7.1377800380270966e-42,1.3004265229941986e-40,2.3341981088063058e-24,8.943643743669765e-42,7.9990537877971592e-43,2.4254717981074809e-38,1.0653850655016129e-42,1.0653850655016145e-42,1.2845506293167553e-36,5.4431267404664676e-30
4.713010545752058e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918670876,0.66999983167281496,9.2638858604386089e-16,0.0,2.7777235584114744e-16,3.4751909854145378e-33,1.0553867756064392e-35,0.0,1.1975707427882488e-38,1.2101036313697678e-37,0.0,1.6832709020402009e-07,1.6832389535557893e-07,1.6064894545321097e-12,6.3618249313419303e-19,1.8613790848657829e-15,3.6236102939418979e-14,1.9447032162171948e-14,6.4161389089210475e-20,3.377942280814818e-21,8.8270439308262787e-22,4.0084385781445922e-23,8.0886090808329681e-20,3.0929712687337011e-21,9.1712678109222754e-27,9.1742238173060918e-27,7.4520007549210776e-27,1.503962154962715e-28,8.4476571737728957e-34,8.4513206480485922e-34,2.008595043063095e-34,9.8589409799316511e-39,1.4817734470572006e-35,1.7003382151717066e-37,4.6226274679394815e-40,1.4435856272403746e-40,1.4501282399212201e-40,1.4665998249908009e-41,2.674841256488378e-40,2.6018096293951684e-24,1.838090715718615e-41,2.1200480260024424e-42,3.6871832092682357e-38,2.1894516087290567e-42,2.1894516087290564e-42,2.6414277902790365e-36,7.4977943983656412e-30
5.1552286935232174e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918670676,0.66999983167265642,1.0133139624772009e-15,0.0,2.7777865014863712e-16,3.4753565593218767e-33,1.1551726929636338e-35,0.0,1.4328986237290859e-38,1.4475731157403416e-37,0.0,1.6832724034083186e-07,1.6832374522170843e-07,1.7570523136549303e-12,6.3618191130705509e-19,1.8617352669460893e-15,3.9662230778341345e-14,2.1446314466578848e-14,7.0174748386351238e-20,3.6944899639428796e-21,9.6553412274673066e-22,4.3845640664143128e-23,9.7852206158924911e-20,4.1160898075438396e-21,1.1095019216790633e-26,1.1098646132835806e-26,1.0884941864805966e-26,2.4136435818096048e-28,1.2339398402274225e-33,1.2344747039740325e-33,3.5132533195173312e-34,1.7244390802292696e-38,2.8460778883636211e-35,3.5867380638121491e-37,1.0213794542041588e-39,3.5126802131998272e-40,3.5302163180889147e-40,2.8170625777045911e-41,5.1424142063461639e-40,2.8694738101752904e-24,3.5313267705950144e-41,5.1262362322126842e-42,5.3857761246794893e-38,4.2061686491603105e-42,4.2061686491603105e-42,5.0777364689385701e-36,1.0011557360628522e-29
6.039664989065536e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918670277,0.66999983167233923,1.1871647093833319e-15,0.0,2.7777874798232334e-16,3.4754298048738724e-33,1.3547446233697101e-35,0.0,1.9668236239457139e-38,1.9862770301562612e-37,0.0,1.6832754061468326e-07,1.6832344495454286e-07,2.0581772889621121e-12,6.36180747655011e-19,1.8617687724196278e-15,4.6514508114082891e-14,2.54448089957881e-14,8.2201405126979737e-20,4.3275836144661638e-21,1.1311931331264655e-21,5.136813004302533e-23,1.3643738870726698e-19,6.786060595582755e-21,1.5470119263328357e-26,1.5475282829266571e-26,2.1166870347303542e-26,5.5716618369247424e-28,2.3995587593782151e-33,2.4005978305010784e-33,9.5190423990961196e-34,4.672319083728007e-38,9.2823209124475403e-35,1.425410611905507e-36,4.4528937939882082e-39,1.9195852839512303e-39,1.9318482063768624e-39,9.1884127010658153e-41,1.6798657725666386e-39,3.4047927428738495e-24,1.1522069693795206e-40,2.7492768943202569e-41,1.047319976142069e-37,1.3722883111793123e-41,1.3722883111793123e-41,1.6594877049532445e-35,1.6591604553743245e-29
6.924101284607855e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332248918669877,0.66999983167202204,1.3610154483421613e-15,0.0,2.7777706916100371e-16,3.4753794570802508e-33,1.5543162480979248e-35,0.0,2.5851088834591264e-38,2.6100021556831703e-37,0.0,1.6832784088797164e-07,1.6832314468901163e-07,2.3593012937697328e-12,6.361795840093033e-19,1.8617616412887481e-15,5.336679945161881e-14,2.9443190007101356e-14,9.4227980198918566e-20,4.9606749773553464e-21,1.2968515449103234e-21,5.8890592239980653e-23,1.8108315561419993e-19,1.0430964755945177e-20,2.0532425995653566e-26,2.0539378266404369e-26,3.7731471971553988e-26,1.1629790873714695e-27,4.2774371728879579e-33,4.2792873893369237e-33,2.2995050206543799e-33,1.1286888986187241e-37,2.6618784009158578e-34,4.8916575693633245e-36,1.6453626244926646e-38,8.6101914615274699e-39,8.6773688127339196e-39,2.635108065294767e-40,4.8233228787205498e-39,3.940096396509003e-24,3.3052434219966072e-40,1.2103201207844142e-40,1.8669251710388157e-37,3.9363349540143546e-41,3.9363349540143546e-41,4.7696265763692232e-35,2.5602705304493223e-29
