Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216)
5.50705481499074e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410736239865,0.10525534349159792,0.019304914185106974,8.262945124759168e-06,0.00012845126725270642,0.007694735786408537,0.0035508143865709873,4.591717020948609e-05,7.263939738916373e-13,0.0022020483392157066,3.292581689782636e-11,0.00040567446645806967,2.0390711199535705e-09,4.0969567861049385e-06,2.6173089304090786e-10,1.5672511164367435e-11,2.359995350004938e-05,1.2778450091258612e-06,0.007532089084526973,0.003293961307476459,0.00023570439189338828,4.360530492356752e-07,1.0575822456245101e-08,4.499266090568643e-09,2.4147924224012435e-12,3.72615135624836e-08,1.3563436664489549e-05,4.723080343776014e-06,5.837696665166801e-09,0.0001528516214402894,2.0219550204519456e-06,6.797041846929385e-09,1.0957263161838611e-08,8.300329317343759e-11,1.0657557610589202e-05,1.1176056333461745e-09,1.9566508590112517e-11,1.3132186456954064e-07,1.2596007662034934e-07,3.5915901423802864e-13,2.555741488458249e-13,1.427220532995493e-14,2.3243763388485557e-22
5.532396449037429e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410698900916133,0.1052303697605034,0.019290108838856634,8.370505216773777e-06,0.00012969667281018918,0.007741808164623907,0.0035747988863336997,4.609989573509888e-05,7.384054678470539e-13,0.002204287851462088,3.3178767998620045e-11,0.0004058533306089954,2.0477609553735355e-09,4.1251238158497504e-06,2.6361689667036783e-10,1.581242799109464e-11,2.3618797799627813e-05,1.2918490716725809e-06,0.007530232019347811,0.0032980501229698637,0.00023623633200066076,4.3758301043482536e-07,1.0578459477709433e-08,4.503815857823014e-09,2.418472356820159e-12,3.734510531455534e-08,1.3563192196549004e-05,4.75233357947253e-06,5.893930837322962e-09,0.00015378901976479447,2.0441157968215052e-06,6.80389706426929e-09,1.103118307763863e-08,8.370658029164904e-11,1.0656459564496952e-05,1.1259526899089312e-09,1.971870757428658e-11,1.3285262444569737e-07,1.264625197759577e-07,3.630920098192678e-13,2.5901509308936303e-13,1.44643633956835e-14,2.380440074206909e-22
5.557738083084119e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441066208364117,0.10520540105633838,0.019275314974694573,8.478851945464566e-06,0.00013094759766034482,0.0077889083360453935,0.0035988065454952917,4.628115561730858e-05,7.50554938068723e-13,0.002206499668439435,3.343085356592136e-11,0.00040603207271507736,2.0563900335169988e-09,4.153242656718937e-06,2.655060952395739e-10,1.595265714038371e-11,2.363737261833126e-05,1.30590994110246e-06,0.007528376277729643,0.003302086081053521,0.0002367670001003787,4.391060002967641e-07,1.0580953491644856e-08,4.5083084512989875e-09,2.4221272777759486e-12,3.742864633652979e-08,1.356300487891154e-05,4.781608965830628e-06,5.950410791088884e-09,0.00015472698116128863,2.066366481003774e-06,6.810667483344852e-09,1.1105174521715121e-08,8.441212734711854e-11,1.0655305230435316e-05,1.13430437832748e-09,1.9871053849478383e-11,1.3439034115119066e-07,1.2696093878710744e-07,3.670409484054774e-13,2.624832433731096e-13,1.4658040798812878e-14,2.4374992309093506e-22
5.583079717130809e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410625784785001,0.10518043738309045,0.01926053258027252,8.587985513942826e-06,0.0001322040315366318,0.007836035860803102,0.003622837061727405,4.646095395377459e-05,7.628432254763259e-13,0.002208684089800194,3.3682058262091685e-11,0.00040621069173281036,2.064958493583244e-09,4.181312476471785e-06,2.673984663328631e-10,1.609319473089019e-11,2.365568223072503e-05,1.3200271763278955e-06,0.007526521853324115,0.0033060695142113046,0.00023729640441847843,4.4062202212429384e-07,1.058330625190551e-08,4.51274447488839e-09,2.4257574837765423e-12,3.751213932929806e-08,1.3562874830084268e-05,4.810906206992652e-06,6.007136055203793e-09,0.00015566549699032805,2.088706374940573e-06,6.817354028616815e-09,1.117923657736717e-08,8.511992622463877e-11,1.0654095858451371e-05,1.1426604283052623e-09,2.0023543854291295e-11,1.3593496402017138e-07,1.2745534495152413e-07,3.7100570675352373e-13,2.65978634438456e-13,1.4853239479547284e-14,2.495564404952239e-22
5.608421351177498e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410590001122871,0.10515547874474897,0.019245761643281702,8.697906098813812e-06,0.0001334659641054861,0.0078831903038673,0.0036468901359426116,4.663929497863225e-05,7.752711705087161e-13,0.002210841411621952,3.393236712385254e-11,0.00040638918662757527,2.0734664810210634e-09,4.209332458853064e-06,2.692939877199406e-10,1.6234036910942103e-11,2.367373082618385e-05,1.3342003373762414e-06,0.007524668739845244,0.0033100007518239217,0.00023782455308849891,4.4213107933393517e-07,1.0585519490344336e-08,4.517124525347099e-09,2.4293632700477076e-12,3.759558696969842e-08,1.3562802165957567e-05,4.840225010246347e-06,6.0641061556370585e-09,0.00015660455870883052,2.111134782337298e-06,6.823957613448212e-09,1.1253368337834239e-08,8.582996884379635e-11,1.0652832667850728e-05,1.151020571163653e-09,2.0176174068623857e-11,1.3748644245480188e-07,1.279457499424333e-07,3.7498616193981334e-13,2.6950130014360945e-13,1.504996132876818e-14,2.554646205552752e-22
5.633762985224188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44105547294600195,0.10513052514530603,0.019231002151452486,8.80861385034301e-06,0.00013473338496612414,0.007930371234991017,0.0036709654722559865,4.681618305831774e-05,7.878396131078548e-13,0.0022129719264541337,3.418176555910477e-11,0.000406567556374044,2.0819141473474683e-09,4.23730180336189e-06,2.7119263735404645e-10,1.6375179858484205e-11,2.3691522510407036e-05,1.3484289854322374e-06,0.007522816931068715,0.0033138801202058513,0.00023835145415308334,4.4363317545323043e-07,1.0587594917111419e-08,4.5214491923879636e-09,2.4329449285765395e-12,3.7678991910962564e-08,1.3562786999896892e-05,4.869565085988039e-06,6.121320615577863e-09,0.00015754415786892114,2.133651008730091e-06,6.830479140250301e-09,1.1327568906177202e-08,8.654224715888837e-11,1.0651516847956957e-05,1.1593845398343889e-09,2.0328941013271898e-11,1.3904472593166196e-07,1.2843216579704335e-07,3.78982191372049e-13,2.7305127346694696e-13,1.5248208188221548e-14,2.614755254262209e-22
5.659104619270877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410519966631313,0.1051055765887568,0.01921625409255415,8.92010889262169e-06,0.00013600628365035796,0.007977578228653463,0.0036950627779471783,4.699162268747027e-05,8.005493927029748e-13,0.002215075923364056,3.443023934367989e-11,0.00040674579995654775,2.09030164996967e-09,4.265219725022905e-06,2.730943933701418e-10,1.6516619781017057e-11,2.370906130691387e-05,1.3627126828791814e-06,0.007520966420831181,0.0033177079426417663,0.00023887711556544886,4.451283141181129e-07,1.058953422094814e-08,4.525719058772409e-09,2.4365027481543362e-12,3.776235678315427e-08,1.3562829442832253e-05,4.898926147686277e-06,6.178778955425428e-09,0.00015848428611679304,2.1562543615510165e-06,6.836919500626497e-09,1.14018373951609e-08,8.72567531588408e-11,1.0650149558852517e-05,1.1677520688519568e-09,2.048184124953241e-11,1.4060976400798512e-07,1.2891460490524251e-07,3.8299367280063597e-13,2.7662858651036543e-13,1.5447981850705026e-14,2.675902184083531e-22
5.684446253317567e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410485709500894,0.10508063307910019,0.019201517454394475,9.032391323731627e-06,0.00013728464962242312,0.008024810864004146,0.0037191817634229826,4.7165618484911526e-05,8.134013481949637e-13,0.0022171536879823602,3.467777461802736e-11,0.00040692391636941845,2.0986291520103268e-09,4.293085454159751e-06,2.7499923408311463e-10,1.6658352915531127e-11,2.3726351158519536e-05,1.3770509933388607e-06,0.007519117203029587,0.003321484539422506,0.00023940154519082687,4.466164990703411e-07,1.0591339069477041e-08,4.529934700400822e-09,2.4400370144189492e-12,3.784568419359974e-08,1.3562929603345388e-05,4.928307911845984e-06,6.236480692779827e-09,0.0001594249351915839,2.1789441501912874e-06,6.8432795755142986e-09,1.1476172927138337e-08,8.79734788671226e-11,1.0648731932101672e-05,1.1761228943459572e-09,2.0634871378809447e-11,1.4218150632772756e-07,1.293930799985087e-07,3.870204843297404e-13,2.802332705026344e-13,1.5649284060255156e-14,2.7380976385933325e-22
5.709787887364256e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410451954961829,0.10505569462033924,0.019186792224819525,9.145461215909e-06,0.0001385684722788184,0.00807206872480777,0.0037433221421804,4.733817518970094e-05,8.263963179409685e-13,0.0022192055025478195,3.4924357883841685e-11,0.0004071019046172976,2.1068968221360005e-09,4.320898236170891e-06,2.769071379860027e-10,1.6800375528436127e-11,2.374339592879129e-05,1.3914434817102767e-06,0.007517269271620489,0.003325210227880551,0.00023992475080787342,4.480977341549966e-07,1.0593011109487687e-08,4.5340966864017005e-09,2.443548009896518e-12,3.792897672731034e-08,1.3563087587754724e-05,4.957710097973038e-06,6.294425342433313e-09,0.00016036609692426674,2.201719686062568e-06,6.849560235325289e-09,1.1550574633936296e-08,8.869241634166065e-11,1.064726507145571e-05,1.184496754033422e-09,2.078802804222201e-11,1.4375990262747256e-07,1.2986760413902992e-07,3.9106250442801013e-13,2.838653558027418e-13,1.5852116512334276e-14,2.801352271068521e-22
5.735129521410946e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44104186999357553,0.10503076121648172,0.019172078391713285,9.259318615707545e-06,0.00013985774094815758,0.008119351399389876,0.003767483630770176,4.750929765726592e-05,8.395351397392182e-13,0.002221231645951554,3.516997600063269e-11,0.0004072797637154206,2.115104834388794e-09,4.348657331307784e-06,2.788180837482361e-10,1.6942683915485677e-11,2.3760199403485067e-05,1.4058897142071776e-06,0.00751542262061938,0.0033288853224250525,0.00024044674011005122,4.4957202331803843e-07,1.0594551967218426e-08,4.5382055792196266e-09,2.4470360140427086e-12,3.8012236947397834e-08,1.356330350019817e-05,4.9871324285393495e-06,6.352612416362218e-09,0.00016130776323655742,2.224580282656393e-06,6.855762340083245e-09,1.1625041656742563e-08,8.941355767474791e-11,1.0645750053541067e-05,1.1928733872111023e-09,2.09413079202142e-11,1.4534490274217307e-07,1.3033819070903157e-07,3.951196119389631e-13,2.8752487190324224e-13,1.6056480854017512e-14,2.8656767436174253e-22
5.760471155457635e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44103859413725477,0.10500583287154057,0.01915737594299739,9.373963544160834e-06,0.00014115244489103313,0.008166658480583181,0.0037916659487608243,4.7678990855606494e-05,8.52818650814059e-13,0.0022232323937806295,3.5414616182242784e-11,0.00040745749268987323,2.123253368021139e-09,4.376362014455434e-06,2.807320502138982e-10,1.7085274401697567e-11,2.3776765291962428e-05,1.4203892583944209e-06,0.007513577244100036,0.003332510134576387,0.0002409675207069831,4.5103937060392447e-07,1.0595963248634166e-08,4.542261934701985e-09,2.4505013032833594e-12,3.809546739548219e-08,1.3563577442713852e-05,5.016574628948361e-06,6.411041423719373e-09,0.00016224992613983474,2.247525255601742e-06,6.8618867395602924e-09,1.1699573145994551e-08,9.0136894992958e-11,1.0644187928530566e-05,1.2012525347477426e-09,2.1094707732167347e-11,1.4693645661073627e-07,1.3080485340030924e-07,3.991916860910482e-13,2.912118474336e-13,1.6262378684179495e-14,2.9310817263159e-22
5.785812789504325e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44103536762499773,0.10498090958953427,0.01914268486663081,9.489395996943797e-06,0.00014245257329989166,0.008213989565674637,0.003815868818703113,4.784725986157295e-05,8.662476878012062e-13,0.00222520801836106,3.565826599331437e-11,0.0004076350905778258,2.1313426073336793e-09,4.404011574915321e-06,2.8264901640000537e-10,1.722814334126961e-11,2.3793097228587995e-05,1.434941683223194e-06,0.007511733136193855,0.0033360849730002706,0.00024148710012577884,4.5249978015328105e-07,1.0597246539700126e-08,4.546266302184548e-09,2.4539441510546023e-12,3.8178670592092145e-08,1.356390951531877e-05,5.046036427501033e-06,6.469711870827077e-09,0.00016319257773407658,2.2705539227207944e-06,6.867934273411219e-09,1.1774168261269467e-08,9.086242045704797e-11,1.0642579720798327e-05,1.2096339390763175e-09,2.1248224236014407e-11,1.4853451428145085e-07,1.312676062039639e-07,4.0327860650738724e-13,2.949263101635308e-13,1.646981155368101e-14,2.997577896347954e-22
5.811154423551015e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410321901573377,0.10495599137448737,0.01912800515060958,9.605615944533407e-06,0.0001437581152989205,0.008261344256353213,0.0038400919660950155,4.8014109857215865e-05,8.798230867332022e-13,0.002227158788800234,3.590091334571103e-11,0.0004078125564277431,2.139372741516233e-09,4.4316053161907275e-06,2.8456896149480517e-10,1.7371287117491474e-11,2.3809198774107226e-05,1.4495465590651083e-06,0.0075098902910892135,0.0033396101435414147,0.00024200548581233445,4.5395325620063994e-07,1.0598403406651802e-08,4.5502192245758625e-09,2.4573648278424453e-12,3.826184903705857e-08,1.356429981608547e-05,5.075517555362236e-06,6.5286232611705555e-09,0.00016413571020680958,2.2936656040829126e-06,6.8739057713059415e-09,1.1848826171175864e-08,9.159012626187016e-11,1.0640926429558635e-05,1.2180173441862482e-09,2.1401854227856644e-11,1.5013902591726183e-07,1.3172646340033692e-07,4.0738025321520295e-13,2.98668287006341e-13,1.6678780965555505e-14,3.065175937151496e-22
5.836496057597704e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44102906143753123,0.1049310782304308,0.019113336782966478,9.722623332368563e-06,0.00014506905994394619,0.008308722158658346,0.0038643351193471177,4.81795461262075e-05,8.935456830250859e-13,0.002229084971028756,3.61425464948955e-11,0.0004079898892995736,2.1473439644917777e-09,4.459142555774472e-06,2.8649186485609073e-10,1.7514702142652382e-11,2.382507341700482e-05,1.4642034577451936e-06,0.00750804870303082,0.0033430859492567526,0.00024252268513260623,4.553998030722191e-07,1.0599435396261024e-08,4.554121238440519e-09,2.4607636012218316e-12,3.834500520990126e-08,1.3564748441216805e-05,5.105017746527596e-06,6.587775095391978e-09,0.00016507931583207303,2.316859622056874e-06,6.879802053060125e-09,1.1923546053246656e-08,9.232000463627184e-11,1.0639229029489219e-05,1.2264024956156082e-09,2.1555594541582606e-11,1.5174994180089455e-07,1.3218143954914249e-07,4.114965066549373e-13,3.0243780402226187e-13,1.68892883751953e-14,3.1338865375689487e-22
5.861837691644394e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44102598117152636,0.10490617016140227,0.01909867975177076,9.840418081009153e-06,0.00014638539622234363,0.00835612288292909,0.0038885980097484794,4.83435740503337e-05,9.074163114602665e-13,0.002230986827841713,3.6383154036267656e-11,0.00040816708826491846,2.1552564747634383e-09,4.48662262493906e-06,2.884177060095359e-10,1.7658384857945096e-11,2.384072457484353e-05,1.4789119525738073e-06,0.0075062083663190934,0.0033465126904482223,0.0002430387053738585,4.5683942518376775e-07,1.0600344036098223e-08,4.557972874081244e-09,2.464140735895176e-12,3.842814157020849e-08,1.3565255485118848e-05,5.1345367377907725e-06,6.647166871284937e-09,0.0001660233869693967,2.3401353013613945e-06,6.8856239287640275e-09,1.1998327093833513e-08,9.305204784300458e-11,1.0637488471339263e-05,1.234789140443307e-09,2.17094420484894e-11,1.5336721233983036e-07,1.3263254947979453e-07,4.1562724768907057e-13,3.062348864217838e-13,1.7101335190537822e-14,3.203720391002893e-22
5.887179325691083e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410229490679297,0.10488126717144668,0.019084034045127884,9.9590000862943e-06,0.00014770711305295644,0.008403546043753925,0.003912880371432931,4.850619910605514e-05,9.214358061766006e-13,0.0022328646189393783,3.662272490146577e-11,0.0004083441524071817,2.163110475264421e-09,4.514044868529253e-06,2.903464646470472e-10,1.7802331733366082e-11,2.3856155595583818e-05,1.4936716183774878e-06,0.007504369275309526,0.0033498906646951257,0.0002435535537458877,4.5827212703845463e-07,1.0601130834790992e-08,4.561774655619901e-09,2.4674964937303746e-12,3.85112605580106e-08,1.356582104047195e-05,5.164074268711149e-06,6.706798083789459e-09,0.00016696791606279218,2.363491969113973e-06,6.891372198909533e-09,1.2073168488002653e-08,9.378624817862071e-11,1.0635705682522541e-05,1.2431770272812592e-09,2.1863393656906414e-11,1.5499078807113725e-07,1.3307980828192638e-07,4.1977235761064146e-13,3.1005955856898367e-13,1.7314922772251437e-14,3.274688194576882e-22
5.912520959737773e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410199648379757,0.10485636926461633,0.019069399651179188,1.0078369219499795e-05,0.0001490341992860284,0.008450991259921235,0.003937181941345824,4.8667426861137407e-05,9.356050006526714e-13,0.002234718600967357,3.68612483546336e-11,0.00040852108082170216,2.170906173210875e-09,4.541408644757056e-06,2.9227812062513285e-10,1.7946539267612162e-11,2.387136975888403e-05,1.5084820315287658e-06,0.007502531424412074,0.0033532201668860654,0.0002440672373822206,4.5969791322481474e-07,1.0601797282278929e-08,4.565527101077365e-09,2.4708311337983273e-12,3.859436459414627e-08,1.3566445198300033e-05,5.193630081581956e-06,6.766668224987494e-09,0.0001679128956397576,2.3869289548780917e-06,6.897047654515459e-09,1.2148069439432027e-08,9.452259797337926e-11,1.0633881567696035e-05,1.2515659062665472e-09,2.2017446311821398e-11,1.5662061966615756e-07,1.3352323129609933e-07,4.239317181514796e-13,3.1391184398485086e-13,1.7530052433921213e-14,3.346800648301402e-22
5.937862593784462e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441017028195495,0.10483147644497136,0.019054776558101654,1.0198525327494741e-05,0.0001503666437031451,0.008498458154370447,0.003961502459211191,4.882726297134857e-05,9.499247276942662e-13,0.0022365490275561826,3.709871398865687e-11,0.00040869787261586896,2.178643779957627e-09,4.568713324999141e-06,2.942126539632903e-10,1.8091003987973786e-11,2.3886370277381495e-05,1.5233427699749558e-06,0.007500694808090542,0.0033565014892504635,0.00024457976334129076,4.6111678841473913e-07,1.0602344850064854e-08,4.569230722452313e-09,2.4741449124099268e-12,3.8677456080623305e-08,1.3567128048038153e-05,5.22320392139878e-06,6.826776784098898e-09,0.00016885831831029593,2.410445590708802e-06,6.9026510772511066e-09,1.2223029160309772e-08,9.526108959114107e-11,1.0632017009324355e-05,1.2599555290535718e-09,2.217159699450905e-11,1.5825665793505617e-07,1.3396283410469875e-07,4.2810521149015095e-13,3.1779176535060915e-13,1.7746725442234467e-14,3.4200684542450275e-22
