Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CHO2X(213),CH2OX(54),CH2OH(40)
5.7616426344159155e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42964615700785574,0.0650838170830329,0.004052764537083028,0.0,0.006073106098497113,0.08691479718872142,0.03139467757196865,2.907254790211918e-05,3.396871343393417e-05,0.0015894071197533036,4.595624845186034e-11,0.0005849020816805953,3.0636199481576618e-09,3.080490579515819e-06,3.4031610599365786e-09,1.4445645470623142e-10,1.032778817827428e-05,3.621161474952877e-05,0.004536817574852768,6.523294975568538e-07,0.0006569751533637284,9.141884106482495e-09,1.6025336888993152e-09,4.663562668683984e-09,6.852462781195374e-09,0.00017546175646312548,0.015580164514678337,1.7863288299569485e-05,2.645632347515402e-07,0.001688647549474927,3.4962253522839065e-06,4.7789103623596935e-09,5.730599383982424e-05,3.0996041283492676e-11,9.437037675581988e-08,3.312058789137923e-11,1.291091473427428e-09,7.781518094236476e-08,1.2486787740692492e-10,1.1560616927790865e-06,4.01729763105521e-06,1.3583427558110354e-15,9.914173088415295e-12,7.95494072047879e-14,5.67770669432871e-08,7.20650307796915e-10
5.773254737935434e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42960060033479547,0.06501650651205551,0.004039121413997378,0.0,0.006074208746712137,0.0870577559601574,0.031421000977208284,2.9016496981034818e-05,3.38787418625118e-05,0.001587878649023209,4.5909683815751475e-11,0.000585136972291157,3.0634787245573176e-09,3.066366042924521e-06,3.407001056534481e-09,1.444548309350788e-10,1.0294117598226658e-05,3.625351592347828e-05,0.0045316450482477625,6.48125022856966e-07,0.0006574255410442447,9.091439291908289e-09,1.5956030536733597e-09,4.6617528698665254e-09,6.884008957947505e-09,0.00017613036962889727,0.01562716273026914,1.787615172388171e-05,2.64583200895487e-07,0.0016912468691762694,3.4856543086505533e-06,4.773808435952627e-09,5.737230434826108e-05,3.089171226298467e-11,9.443948859966342e-08,3.296522889482825e-11,1.2930433867619735e-09,7.765691957284782e-08,1.2485239381542774e-10,1.1561819583233682e-06,4.021551883970967e-06,1.3539103476970976e-15,9.924592528071605e-12,7.917581744721972e-14,5.662068277588691e-08,7.182469308761279e-10
5.784866841454953e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.429555030922941,0.06494926766068367,0.0040255268660109094,0.0,0.006075304452970665,0.08720056762358568,0.0314472337006367,2.896056065030594e-05,3.3788971858123094e-05,0.0015863518071320207,4.586319828887094e-11,0.0005853714765876788,3.0633392001438922e-09,3.0523306447707697e-06,3.410833106661116e-09,1.444526814694026e-10,1.0260619249341453e-05,3.629532834051504e-05,0.004526478377135777,6.439533502109328e-07,0.000657874852868446,9.041340274911512e-09,1.5887035960022911e-09,4.6599577549918404e-09,6.915614111808592e-09,0.0001767996882279099,0.01567417173002504,1.7888960664753786e-05,2.646028467265626e-07,0.0016938426906309637,3.475115417170029e-06,4.768712239142593e-09,5.7438474394830976e-05,3.078792055527004e-11,9.45083083337755e-08,3.2810859320026995e-11,1.2949909672839833e-09,7.749899438033507e-08,1.2483647705609498e-10,1.1563047269805252e-06,4.025795110861308e-06,1.3494961975826385e-15,9.93498494519032e-12,7.880429246106768e-14,5.646466561981755e-08,7.158544751115687e-10
5.796478944974472e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4295094490052521,0.06488210044761362,0.004011980712453923,0.0,0.006076393255466661,0.08734323231474318,0.03147337606756446,2.8904738606103074e-05,3.3699403359405274e-05,0.0015848265907661898,4.5816791476344466e-11,0.0005856055956019329,3.06320136179223e-09,3.0383836418013227e-06,3.414657222754789e-09,1.4445000882314082e-10,1.0227291961886464e-05,3.6337052180911645e-05,0.004521317557153817,6.398141757559583e-07,0.0006583230921743489,8.991584224488932e-09,1.5818351694656957e-09,4.65817730546909e-09,6.9472780719077224e-09,0.00017746970837457886,0.01572119128174972,1.7901715329356574e-05,2.646221741445484e-07,0.0016964350180588808,3.4646085840992295e-06,4.763621763415031e-09,5.750450426500201e-05,3.068466251187134e-11,9.45768370678191e-08,3.265747090472576e-11,1.2969342220726054e-09,7.734140450935907e-08,1.2482012951854475e-10,1.1564299750247103e-06,4.030027336825522e-06,1.3451001928891055e-15,9.945350401227108e-12,7.843481949901863e-14,5.630901530972245e-08,7.134728644341051e-10
5.8080910484939905e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42946385481371907,0.0648150047916617,0.003998482773338674,0.0,0.0060774751921353455,0.0874857501693636,0.03149942840218083,2.884903054607887e-05,3.3610036299967425e-05,0.0015833029966317918,4.577046298656433e-11,0.0005858393303611108,3.06306519647236e-09,3.024524298754033e-06,3.4184734173084966e-09,1.4444681550137648e-10,1.0194134576599948e-05,3.637868762445219e-05,0.004516162583928342,6.357071989111426e-07,0.000658770262286196,8.942168337197486e-09,1.5749976283702276e-09,4.656411502664426e-09,6.9790006672260505e-09,0.00017814042619035503,0.01576822115422961,1.791441592403152e-05,2.6464118503579167e-07,0.001699023855681393,3.454133715933019e-06,4.75853700028993e-09,5.757039424334553e-05,3.058193451696383e-11,9.464507590682137e-08,3.250505547537256e-11,1.29887315824868e-09,7.718414910822014e-08,1.2480335358110714e-10,1.1565576789262852e-06,4.0342485868967785e-06,1.3407222220621378e-15,9.955688957510155e-12,7.806738582119335e-14,5.615373167137105e-08,7.111020235640475e-10
5.818541941661557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42942280973816355,0.06475467981563893,0.003986375703270372,0.0,0.006078443096001472,0.08761389080546336,0.03152279879275082,2.8798990499823516e-05,3.352977811819066e-05,0.0015819331462119395,4.572883399065299e-11,0.0005860493639515895,3.0629440674392018e-09,3.01212523790945e-06,3.421901229857223e-09,1.4444349839755746e-10,1.0164437246414546e-05,3.641608409265255e-05,0.004511528103379033,6.320382028885166e-07,0.0006591718039623371,8.897982585021742e-09,1.5688701285913765e-09,4.654834787594641e-09,7.007600994456723e-09,0.000178744665531122,0.015810556673399926,1.792580039898551e-05,2.646580257531755e-07,0.0017013508292481612,3.4447335874861836e-06,4.753965590748028e-09,5.762957585069607e-05,3.048992955047827e-11,9.47062439094934e-08,3.2368706806045524e-11,1.3006145140736984e-09,7.704290451799312e-08,1.2478789091218063e-10,1.1566746929049914e-06,4.038038348209366e-06,1.336797375793619e-15,9.964970709414364e-12,7.773842882497815e-14,5.601428975011706e-08,7.089774133762547e-10
5.826393984818173e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42939196512879785,0.06470939405832928,0.003977304848570035,0.0,0.00607916668647274,0.08771008826757433,0.03154030994421563,2.8761454489184153e-05,3.346958521844225e-05,0.0015809048012783093,4.569759834453785e-11,0.0005862069641791431,3.0628539389064554e-09,3.0028554929004447e-06,3.4244724303742042e-09,1.4444073111942173e-10,1.0142214254796334e-05,3.6444134153466444e-05,0.004508049202328626,6.292984557090739e-07,0.0006594729266886838,8.864963200639446e-09,1.564282687987187e-09,4.65365794536102e-09,7.0291202865839096e-09,0.0001791990151779481,0.01584236978846474,1.7934325253243285e-05,2.646705117853805e-07,0.0017030972927840153,3.4376879564258336e-06,4.7505340012579616e-09,5.767396634449712e-05,3.0421082684272975e-11,9.475204769292506e-08,3.226677498329993e-11,1.3019205479822558e-09,7.693696099486628e-08,1.2477604738580632e-10,1.1567638948401715e-06,4.040879875129556e-06,1.3338580341388943e-15,9.971930068948827e-12,7.749234900331697e-14,5.5909718424472025e-08,7.073868025070265e-10
5.83322100391566e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293651427037717,0.0646700465236946,0.003969435871789827,0.0,0.006079793301877674,0.08779367345197471,0.03155550199785332,2.8728860590071726e-05,3.3417324824631984e-05,0.001580011298633581,4.567046901223396e-11,0.0005863438490795458,3.0627761855023847e-09,2.994827733804129e-06,3.42670504861953e-09,1.4443813396046187e-10,1.0122954360342234e-05,3.646848981468775e-05,0.004505026613657411,6.269280470941781e-07,0.0006597343459595461,8.836378040897003e-09,1.5603054429848528e-09,4.652640155860371e-09,7.047852026853674e-09,0.00017959430855657657,0.015870033563179092,1.7941717354641326e-05,2.646812520039446e-07,0.0017046144760694128,3.4315738686186262e-06,4.74755249432522e-09,5.771251028336895e-05,3.0361416846829495e-11,9.479176545700534e-08,3.217850355076003e-11,1.3030544910527469e-09,7.684497107644024e-08,1.2476559297976862e-10,1.15684234279939e-06,4.043346407408787e-06,1.3313089984668253e-15,9.977970999188863e-12,7.727913900233426e-14,5.5818934160516546e-08,7.060077658179189e-10
5.840048023013147e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293383162877983,0.06463072363447826,0.0039615833651605445,0.0,0.006080417585001365,0.08787720803031215,0.0315706632835854,2.8696305762564567e-05,3.336513397524085e-05,0.0015791183531591907,4.564336633137898e-11,0.0005864806022741962,3.0626989963649906e-09,2.9868294881369006e-06,3.4289349425394967e-09,1.4443535954822727e-10,1.0103751948435072e-05,3.649281511674838e-05,0.004502006041128774,6.245684461971874e-07,0.0006599953992646005,8.807907454638198e-09,1.5563387159030087e-09,4.651627408513425e-09,7.066603847145663e-09,0.00017998983886086494,0.015897700654629303,1.7949090990527376e-05,2.6469188484826864e-07,0.001706130457712844,3.425470727849189e-06,4.7445729527781365e-09,5.775100617747573e-05,3.030193033974268e-11,9.483138421724301e-08,3.2090559689972444e-11,1.304186949097897e-09,7.675309584541795e-08,1.2475499307265188e-10,1.15692161433428e-06,4.045809173067134e-06,1.3287660764447749e-15,9.984002698133646e-12,7.706662026813819e-14,5.5728276427668176e-08,7.046323711585938e-10
5.846875042110634e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293114859272469,0.06459142537427799,0.003953747292649249,0.0,0.006081039543348997,0.08796069203016559,0.03158579386639645,2.8663789946386102e-05,3.3313012652874975e-05,0.0015782259642011505,4.561629022495127e-11,0.0005866172239682134,3.062622368928785e-09,2.9788606127060136e-06,3.431162114713437e-09,1.4443240838469165e-10,1.0084606791688487e-05,3.651711009572368e-05,0.004498987483845592,6.22219594495767e-07,0.0006602560872681565,8.779550893059982e-09,1.5523824777091798e-09,4.650619699487602e-09,7.085375712629406e-09,0.00018038560530857825,0.01592537101661437,1.795644620235523e-05,2.6470241069266065e-07,0.0017076452385732647,3.4193785153059406e-06,4.741595374931524e-09,5.7789454084008965e-05,3.0242622453613264e-11,9.48709041957652e-08,3.2002941809123264e-11,1.3053179235879036e-09,7.666133513167848e-08,1.2474424813924386e-10,1.1570017048168724e-06,4.048268177139199e-06,1.3262292461960236e-15,9.990025178104209e-12,7.685479030043784e-14,5.5637745183633785e-08,7.032606038463246e-10
5.853702061208121e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42928465166837193,0.06455215172670555,0.003945927618303096,0.0,0.0060816591843960415,0.08804412547911311,0.03160089381113893,2.8631313081429313e-05,3.326096083958009e-05,0.001577334131107705,4.558924061630047e-11,0.0005867537143661856,3.0625463006366813e-09,2.9709209652160086e-06,3.4333865677268143e-09,1.4442928097077664e-10,1.0065518663902787e-05,3.6541374787685954e-05,0.004495970940909517,6.198814338365876e-07,0.0006605164106332059,8.751307811109857e-09,1.5484366994548825e-09,4.6496170249437825e-09,7.104167588415406e-09,0.0001807816071181836,0.0159530446030495,1.796378303134824e-05,2.6471282990867327e-07,0.0017091588195097798,3.41329721220541e-06,4.738619759094891e-09,5.782785406000225e-05,3.018349248281424e-11,9.491032561325157e-08,3.191564832615907e-11,1.3064474159690273e-09,7.656968876552598e-08,1.247333586527788e-10,1.1570826096414553e-06,4.05072342465187e-06,1.3236984859494476e-15,9.996038451419885e-12,7.664364659211392e-14,5.5547340385139075e-08,7.018924492867776e-10
5.860529080305608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4292578135573141,0.06451290267538684,0.003938124306249162,0.0,0.006082276515588402,0.08812750840473174,0.03161596318253324,2.8598875107755828e-05,3.3208978516846534e-05,0.0015764428532293203,4.556221742914505e-11,0.0005868900736721732,3.0624707889426064e-09,2.9630104042618885e-06,3.4356083041710187e-09,1.4442597780635273e-10,1.0046487340057185e-05,3.656560922866539e-05,0.004492956411420986,6.175539064332911e-07,0.0006607763700210548,8.723177667063337e-09,1.5445013522744229e-09,4.648619381030231e-09,7.122979439573725e-09,0.00018117784350893073,0.015980721367965894,1.797110151858625e-05,2.647231428660633e-07,0.001710671201381635,3.4072267997921982e-06,4.735646103579199e-09,5.786620616237096e-05,3.0124539725379525e-11,9.494964868966798e-08,3.1828677668788315e-11,1.3075754276610338e-09,7.647815657769705e-08,1.2472232508519645e-10,1.1571643242244359e-06,4.053174920624324e-06,1.3211737740372403e-15,1.0002042530378378e-11,7.643318667178048e-14,5.5457061987923016e-08,7.005278929734255e-10
5.867356099403095e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4292309716400996,0.06447367820396167,0.003930337320694268,0.0,0.006082891544342549,0.08821084083459765,0.031631002045167646,2.8566475965594995e-05,3.315706566561405e-05,0.0015755521299186676,4.553522058756974e-11,0.0005870263020897113,3.062395831316615e-09,2.955128789322193e-06,3.437827326642589e-09,1.4442249939023967e-10,1.0027512596301913e-05,3.658981345452516e-05,0.004489943894479225,6.152369548647883e-07,0.0006610359660910307,8.69515992099734e-09,1.5405764073879164e-09,4.6476267638954694e-09,7.1418112312545626e-09,0.0001815743137012967,0.016008401265510102,1.7978401705335092e-05,2.647333499354657e-07,0.0017121823850482184,3.401167259338933e-06,4.732674406717651e-09,5.790451044803762e-05,3.006576348286027e-11,9.498887364624369e-08,3.1742028274943216e-11,1.3087019601533006e-09,7.638673839935631e-08,1.2471114790756558e-10,1.1572468440041913e-06,4.05562267006805e-06,1.3186550889282943e-15,1.0008037427237323e-11,7.62234080742682e-14,5.536690994675179e-08,6.991669204873906e-10
5.872764303810024e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.429209705431336,0.06444262293516223,0.003924180219307288,0.0,0.006083377126169153,0.08827681900434169,0.03164289386506092,2.854083765062724e-05,3.3115990824553525e-05,0.001574846913042356,4.5513852974610984e-11,0.0005871341262686134,3.0623368432871893e-09,2.9489056141536993e-06,3.4395832593774133e-09,1.444196197952996e-10,1.001252126611985e-05,3.660896604976118e-05,0.004487558877244855,6.134089898264063e-07,0.0006612413545390949,8.673044352298336e-09,1.5374745233167469e-09,4.646844001645617e-09,7.156743466851953e-09,0.00018188855354063805,0.01603033082464084,1.798417177835752e-05,2.647413608135565e-07,0.001713378659315064,3.3963747387287353e-06,4.730321687425692e-09,5.793482029907189e-05,3.0019327163880586e-11,9.501987723045395e-08,3.1673613683495983e-11,1.3095933237162577e-09,7.631439988211493e-08,1.2470219197671083e-10,1.1573127828152346e-06,4.0575590635623276e-06,1.3166641096856378e-15,1.0012779934022527e-11,7.605770838395451e-14,5.529558327881312e-08,6.980913245482799e-10
5.878172508216953e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4291884368856303,0.06441158307294163,0.003918033323379452,0.0,0.006083861271410937,0.08834276551680746,0.03165476661181131,2.8515223637166014e-05,3.307495955761338e-05,0.0015741420434568863,4.549250180983885e-11,0.0005872418685373929,3.0622782001265902e-09,2.942700447190406e-06,3.441337491905196e-09,1.4441663078164922e-10,9.997565192459851e-06,3.662809972404268e-05,0.004485175121956553,6.115875975652869e-07,0.0006614465157288701,8.650998717003666e-09,1.5343791348996576e-09,4.64606438957386e-09,7.171688176690076e-09,0.0001822029392250259,0.016052262298241873,1.798993041301915e-05,2.647493056544344e-07,0.0017145741826225037,3.3915890197295863e-06,4.727970195387996e-09,5.7965100206790644e-05,2.9973000835941244e-11,9.505081948639971e-08,3.160539895677981e-11,1.3104837606333722e-09,7.624213272157279e-08,1.246931464516166e-10,1.157379221825905e-06,4.0594931115705605e-06,1.314676888462224e-15,1.0017516692424175e-11,7.589243348129536e-14,5.522433585245875e-08,6.97017961534464e-10
5.8835807126238815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42916716602571137,0.06438055860918548,0.003911896615223222,0.0,0.006084343983715843,0.08840868038570229,0.03166662031735159,2.8489633895719774e-05,3.303397185459408e-05,0.0015734375208433717,4.547116705599814e-11,0.0005873495289965338,3.0622199005918984e-09,2.936513219739833e-06,3.443090025524276e-09,1.444135325958625e-10,9.982644265586823e-06,3.6647214495124255e-05,0.004482792628164908,6.097727500164263e-07,0.0006616514499859712,8.629022750831001e-09,1.5312902279402353e-09,4.645287925754081e-09,7.186645343415961e-09,0.00018251747036808523,0.016074195663672526,1.7995677629696732e-05,2.647571846403321e-07,0.001715768955397941,3.3868100930690006e-06,4.725619929780762e-09,5.799535019935321e-05,2.9926784156627035e-11,9.508170052336157e-08,3.1537383331122916e-11,1.3113732716347408e-09,7.61699368343611e-08,1.246840115647647e-10,1.1574461587975258e-06,4.061424816573863e-06,1.3126934146988342e-15,1.002224770850923e-11,7.572758216658986e-14,5.5153167643923567e-08,6.959468243928114e-10
5.88898891703081e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4291458928742628,0.06434954953578499,0.003905770077182234,0.0,0.006084825266720427,0.0884745636247329,0.031678455013562826,2.846406839686184e-05,3.299302770508596e-05,0.0015727333448837771,4.5449848675974864e-11,0.0005874571077463151,3.062161943444317e-09,2.9303438634480183e-06,3.444840861534825e-09,1.444103254841008e-10,9.96775837621617e-06,3.666631038073227e-05,0.004480411395420052,6.079644192543482e-07,0.0006618561576355594,8.60711619053743e-09,1.5282077882772675e-09,4.644514608270663e-09,7.201614949696458e-09,0.00018283214658383504,0.016096130898337443,1.8001413448770435e-05,2.647649979528456e-07,0.0017169629780688287,3.382037949485478e-06,4.723270889782156e-09,5.802557030488494e-05,2.988067678498255e-11,9.511252045035632e-08,3.1469566046740885e-11,1.3122618574958978e-09,7.609781213727327e-08,1.246747875479918e-10,1.1575135914998735e-06,4.06335418105035e-06,1.310713677895869e-15,1.0026972988354554e-11,7.556315317655797e-14,5.5082078629080294e-08,6.948779061037965e-10
5.894397121437739e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.429124617453924,0.0643185558446367,0.003899653691631231,0.0,0.006085305124049896,0.08854041524760543,0.0316902707322747,2.843852711123004e-05,3.295212709847063e-05,0.001572029515260913,4.5428546632795456e-11,0.0005875646048868124,3.0621043274467636e-09,2.9241923102974718e-06,3.446590001239504e-09,1.4440700969211318e-10,9.95290741551142e-06,3.6685387398639953e-05,0.0044780314232716395,6.061625774920942e-07,0.0006620606390023375,8.585278774937135e-09,1.5251318017790736e-09,4.643744435192152e-09,7.216596978117614e-09,0.0001831469674864126,0.016118067979686755,1.8007137890389965e-05,2.64772745771597e-07,0.0017181562510626706,3.3772725797284936e-06,4.720923074560515e-09,5.8055760551402394e-05,2.983467838148134e-11,9.514327937517963e-08,3.140194634722508e-11,1.313149518918087e-09,7.602575854726532e-08,1.2466547463247636e-10,1.1575815177111408e-06,4.065281207475144e-06,1.3087376675702083e-15,1.003169253803133e-11,7.53991453011498e-14,5.5011068783432834e-08,6.938111996807607e-10
