Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),C2H4X(215),acetyl(44),C2H4X(70),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
3.111815995210305e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44508883009057193,0.1116387318383339,0.0226041690869109,2.8767836760946502e-11,1.4159703047112556e-06,5.114506222246945e-05,9.696281462861644e-06,6.716217122183707e-08,8.198380340065316e-18,0.0002732858608634055,3.9121450108845113e-16,0.00019115732844649433,2.3889382879523433e-12,2.7996057565714593e-09,3.1864610334338904e-13,2.6936362841441794e-15,4.24113845971186e-06,5.421212418178717e-11,0.006737779276677011,0.00041831693444059983,5.0898401118966526e-05,2.1454995718766547e-07,1.5365397906776547e-09,7.2544648642305804e-09,8.291327863460235e-11,5.279723424608033e-12,7.605863013678313e-08,1.024889752111911e-05,3.577311728773332e-10,1.0411007038078518e-13,9.038241970991516e-07,8.51129755689429e-10,8.547007659158748e-11,9.059228509090042e-07,3.0179042747928763e-11,1.3181858687701623e-11,3.116419164661959e-14,1.703232507324858e-14,1.705406283324788e-10,1.3049278256001681e-12,6.630411097148927e-15,1.537572187934552e-17,2.392741801760348e-15,4.605875542631901e-15,7.955616066138667e-16,1.3408331528555544e-16,3.468703052392306e-16,4.779101205147134e-14,9.306131842521639e-18,1.8019334484448876e-16
3.119963988231853e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450818138976741,0.11163202160716343,0.022603607645668277,2.9097371789156134e-11,1.429798502485425e-06,5.144960852207191e-05,9.774180526659473e-06,6.767788569529137e-08,8.306854625667067e-18,0.0002739930598230479,3.963552516590997e-16,0.00019149915409557167,2.4080483787237303e-12,2.83371869475596e-09,3.218435236451035e-13,2.723396931499425e-15,4.269604761167806e-06,5.478784153499227e-11,0.006743681423650591,0.00041931472997964656,5.09861037378209e-05,2.154348232328436e-07,1.5404785101226916e-09,7.272336828356918e-09,8.367607649309627e-11,5.298852691480581e-12,7.635141029345201e-08,1.0270493174800748e-05,3.595985635755183e-10,1.0495914089962556e-13,9.095742578443795e-07,8.533190918720558e-10,8.637857330226831e-11,9.09885752596406e-07,3.042107182614724e-11,1.3270139362052297e-11,3.154348034661715e-14,1.7151008150435967e-14,1.718873044351854e-10,1.3216445613573253e-12,6.700977116949749e-15,1.5538763231469663e-17,2.4107005688343162e-15,4.6414776853035445e-15,8.003196354512912e-16,1.3549462020510545e-16,3.5061346596497554e-16,4.843374817168464e-14,9.43129359232539e-18,1.8271601554638372e-16
3.1281119812534006e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44507482804875403,0.11162534054548864,0.02260304623177642,2.9429588379005785e-11,1.4437105176463484e-06,5.1754939929576066e-05,9.852429090142442e-06,6.819615830613297e-08,8.416386020866397e-18,0.0002747001904333326,4.0154957119801837e-16,0.00019184033821695895,2.427259871484136e-12,2.868147349220318e-09,3.250614593264491e-13,2.753392420681395e-15,4.298168645081903e-06,5.536810915714802e-11,0.006749554219936191,0.0004203119343639392,5.107349287764929e-05,2.163198304657802e-07,1.544416649613462e-09,7.290206723459181e-09,8.444314275431887e-11,5.317977089363357e-12,7.664349651026221e-08,1.0291984091515058e-05,3.6146812249207365e-10,1.0581193876801443e-13,9.153409397287074e-07,8.555082040731492e-10,8.729425699407273e-11,9.13853739015231e-07,3.06641836735273e-11,1.335872155166919e-11,3.1926274598609116e-14,1.7269997802811468e-14,1.732408607158833e-10,1.3385287332764732e-12,6.772057404035261e-15,1.5703091027508033e-17,2.4287024312001372e-15,4.677132449464309e-15,8.050751847802294e-16,1.3691696047408403e-16,3.5438695865917177e-16,4.908340076607697e-14,9.557802255551825e-18,1.8526699960282377e-16
3.136259974274948e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450678723968579,0.11161868850923584,0.022602484845181427,2.976449826116684e-11,1.457706513860786e-06,5.2061054429808095e-05,9.931027023445419e-06,6.871699456582551e-08,8.526980836904357e-18,0.00027540725249341667,4.067978707540992e-16,0.00019218088192675804,2.446573023551053e-12,2.9028936498379003e-09,3.2829994796086125e-13,2.7836237659353107e-15,4.326830039506792e-06,5.595295055657949e-11,0.006755397809824553,0.0004213085477582315,5.116057097952786e-05,2.1720497822773658e-07,1.5483542080599646e-09,7.308074544880475e-09,8.521448475690921e-11,5.337096411710987e-12,7.69348862108944e-08,1.03133703744688e-05,3.633398283050692e-10,1.0666846190929775e-13,9.211241999910111e-07,8.576970918444922e-10,8.821716483317974e-11,9.178267900870677e-07,3.0908377875130444e-11,1.3447605032308473e-11,3.231259579629261e-14,1.738929272287558e-14,1.7460131255945803e-10,1.3555815416363938e-12,6.843653679167834e-15,1.5868711902327766e-17,2.446746946853361e-15,4.712838546067808e-15,8.098280953171603e-16,1.3835039228018894e-16,3.581909471276043e-16,4.9740025656693666e-14,9.685668703383636e-18,1.8784653593424515e-16
3.144407967296496e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450609467957471,0.11161206535504115,0.02260192348582972,3.010211315961149e-11,1.471786654470256e-06,5.2367950015979406e-05,1.000997419117901e-05,6.924039997918702e-08,8.638645395393916e-18,0.00027611424580250475,4.121005633668097e-16,0.0001925207863402309,2.4659880920645064e-12,2.9379595315131737e-09,3.315590267090146e-13,2.8140919808084976e-15,4.355588872480859e-06,5.6542389297762876e-11,0.006761212336896481,0.0004223045703323823,5.1247340468761676e-05,2.180902659048589e-07,1.552291184372554e-09,7.325940287967821e-09,8.599010982288302e-11,5.3562104552222825e-12,7.722557690113958e-08,1.0334652132261867e-05,3.652136598595547e-10,1.0752870822669028e-13,9.269239959793245e-07,8.598857547364473e-10,8.914733407465884e-11,9.218048857779253e-07,3.1153653999001664e-11,1.3536789579722731e-11,3.270246538904077e-14,1.750889161447417e-14,1.7596867533285748e-10,1.3728041917650096e-12,6.91576765783638e-15,1.603563250663872e-17,2.464833657046986e-15,4.74859469198519e-15,8.145782092893378e-16,1.3979497194042496e-16,3.6202559561070066e-16,5.040367896515585e-14,9.81490386534737e-18,1.904548648063533e-16
3.1525559603180436e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450540510998942,0.11160547094024721,0.022601362153668068,3.044244479155044e-11,1.4859511024983458e-06,5.267562468973034e-05,1.0089270452486301e-05,6.976638004438604e-08,8.751386028259022e-18,0.0002768211701598523,4.1745806406961014e-16,0.00019286005257179202,2.4855053339864204e-12,2.9733469341729943e-09,3.348387323197008e-13,2.844798078133934e-15,4.384445072033759e-06,5.713644900129479e-11,0.00676699794402635,0.00042330000226128956,5.133380375478521e-05,2.1897569292834283e-07,1.5562275774619595e-09,7.343803948071604e-09,8.677002527692836e-11,5.37531901983245e-12,7.751556616466629e-08,1.035582947883474e-05,3.6708959616445624e-10,1.0839267560366788e-13,9.32740285153632e-07,8.620741922979641e-10,9.008480206242106e-11,9.257880060981741e-07,3.1400011596345196e-11,1.3626274969677758e-11,3.309590488180674e-14,1.7628793184067066e-14,1.773429643850796e-10,1.39019789404406e-12,6.988401050301075e-15,1.6203859506985327e-17,2.4829621513940707e-15,4.784399620203723e-15,8.193253710898224e-16,1.4125075590101214e-16,3.658910687834173e-16,5.10744171134461e-14,9.945518729466192e-18,1.9309222783385133e-16
3.160703953339591e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44504718516448066,0.11159890512289962,0.022600800848643545,3.078550486737299e-11,1.5002000206579251e-06,5.2984076461170796e-05,1.0168915661099604e-05,7.029494025293788e-08,8.865209077674289e-18,0.0002775280253647677,4.2287078989335637e-16,0.0001931986817350012,2.505125006099972e-12,3.0090578027579265e-09,3.3813910113073964e-13,2.875743070013957e-15,4.413398566191796e-06,5.773515334386114e-11,0.006772754773385572,0.000424294843724826,5.14199632310639e-05,2.1986125877314036e-07,1.5601633862393112e-09,7.3616655205472145e-09,8.755423843983829e-11,5.394421908283496e-12,7.780485166572334e-08,1.0376902533408923e-05,3.6896761639741007e-10,1.092603619052359e-13,9.38573025088571e-07,8.642624040766044e-10,9.102960622917003e-11,9.297761311024864e-07,3.16474502017007e-11,1.3716060977968957e-11,3.349293583502816e-14,1.7748996150221796e-14,1.7872419504716008e-10,1.4077638639137533e-12,7.0615555615412815e-15,1.6373399585737485e-17,2.5011319976717194e-15,4.820252064823038e-15,8.240694263477208e-16,1.4271780073729394e-16,3.6978753175513287e-16,5.1752296824693824e-14,1.0077524342412943e-17,1.9575886798416745e-16
3.168851946361139e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.445040348845393,0.1115923677617435,0.02260023957070358,3.113130509059041e-11,1.5145335713582136e-06,5.329330334891793e-05,1.0248909665397247e-05,7.082608608970102e-08,8.980120896007716e-18,0.0002782348112166147,4.2833915986969105e-16,0.00019353667494255593,2.5248473650089654e-12,3.045094087213618e-09,3.414601690699209e-13,2.906927967804166e-15,4.442449282983124e-06,5.833852605820596e-11,0.0067784829664460765,0.00042528909490777703,5.1505821275007334e-05,2.2074696295481358e-07,1.5640986096161417e-09,7.379525000754301e-09,8.834275661263894e-11,5.413518926499833e-12,7.80934311488101e-08,1.0397871420430414e-05,3.708476999055488e-10,1.101317649792894e-13,9.444221734760454e-07,8.664503896185678e-10,9.19817840963534e-11,9.337692408897771e-07,3.189596933311918e-11,1.3806147380436745e-11,3.3893579864533e-14,1.7869499245111543e-14,1.8011238263216043e-10,1.4255033218773894e-12,7.135232891219043e-15,1.6544259441082056e-17,2.5193427311813333e-15,4.8561507638136176e-15,8.288102220617682e-16,1.441961631536452e-16,3.7371515006954156e-16,5.243737512396014e-14,1.0210931809663219e-17,1.9845502958118202e-16
3.1769999393826866e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450335419992197,0.11158585871621989,0.022599678319795896,3.147985715778211e-11,1.5289519167116709e-06,5.360330338013099e-05,1.0329252308460375e-05,7.135982303287329e-08,9.096127845760571e-18,0.00027894152751481525,4.338635950344217e-16,0.0001938740333062839,2.544672667137193e-12,3.081457742482199e-09,3.4480197165597857e-13,2.9383537820974843e-15,4.471597150442774e-06,5.894659093310048e-11,0.00678418266398374,0.00042628275599977493,5.159138024789107e-05,2.2163280502972968e-07,1.568033246504395e-09,7.3973823840555654e-09,8.91355870993013e-11,5.432609883642451e-12,7.838130243286067e-08,1.0418736269518632e-05,3.7272982620057647e-10,1.1100688265678839e-13,9.502876881277555e-07,8.686381484687008e-10,9.294137327411295e-11,9.377673156031444e-07,3.214556849233885e-11,1.3896533952981737e-11,3.4297858641445045e-14,1.7990301201478436e-14,1.8150754243515544e-10,1.4434174935059543e-12,7.209434733745478e-15,1.6716445787014767e-17,2.5375939504073764e-15,4.8920944746456005e-15,8.335476076031402e-16,1.4568589998337905e-16,3.776740897045427e-16,5.312970933902285e-14,1.0345752295647937e-17,2.011809583089523e-16
3.185147932404234e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4450267644832476,0.1115793778464626,0.022599117095868572,3.183117275854443e-11,1.5434552185407896e-06,5.391407459054347e-05,1.0409943428129799e-05,7.189615655398823e-08,9.213236299507089e-18,0.00027964817405885177,4.3944451843088532e-16,0.00019421075793713571,2.5646011687278098e-12,3.1181507284937274e-09,3.481645439995939e-13,2.9700215227084086e-15,4.500842096617531e-06,5.955937181331168e-11,0.00678985400608183,0.00042727582719523523,5.167664249477617e-05,2.2251878459450314e-07,1.5719672958164597e-09,7.4152376658183306e-09,8.993273720523963e-11,5.451694591502912e-12,7.866846341455478e-08,1.04394972154062e-05,3.7461397496419837e-10,1.1188571275253267e-13,9.561695269776425e-07,8.708256801705159e-10,9.390841146123532e-11,9.417703354298099e-07,3.239624716496142e-11,1.3987220471579623e-11,3.470579389208941e-14,1.8111400763639105e-14,1.8290968973322157e-10,1.4615076094426933e-12,7.284162778232664e-15,1.6889965353330878e-17,2.5558852374499325e-15,4.928081956047798e-15,8.382814335923207e-16,1.4718706818865572e-16,3.8166451707212855e-16,5.382935710116108e-14,1.0481997023906211e-17,2.039369012154375e-16
3.193295925425782e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44502001615545966,0.11157292501329458,0.022598555898869967,3.2185263575442035e-11,1.5580436383847705e-06,5.422561502449224e-05,1.0490982857062797e-05,7.243509211791144e-08,9.331452639839304e-18,0.0002803547506482697,4.450823551133008e-16,0.00019454684994517642,2.5846331258427107e-12,3.155175010157672e-09,3.515479208044311e-13,3.0019321986574304e-15,4.530184049570648e-06,6.017689259957071e-11,0.00679549713213441,0.0004282683086932955,5.1761610344440374e-05,2.234049012823746e-07,1.575900756465173e-09,7.433090841414539e-09,9.073421421271328e-11,5.4707728649922166e-12,7.895491206938282e-08,1.0460154397880965e-05,3.7650012605026846e-10,1.1276825306692638e-13,9.620676480842493e-07,8.730129842662225e-10,9.48829364451026e-11,9.457782806010589e-07,3.264800482062834e-11,1.4078206712295166e-11,3.511740739789966e-14,1.8232796692820006e-14,1.8431883978542428e-10,1.479774905407647e-12,7.359418708433264e-15,1.7064824885616534e-17,2.5742161191400006e-15,4.964111967422088e-15,8.430115517998926e-16,1.4869972486039127e-16,3.856865990182735e-16,5.4536376345939453e-14,1.061967727723837e-17,2.0672310671622219e-16
3.2014439184473296e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501329687453023,0.11156650007822448,0.022597994728748808,3.254214128396215e-11,1.5727173375059928e-06,5.453792273494421e-05,1.0572370422789965e-05,7.29766351828369e-08,9.450783259307657e-18,0.00028106125708267994,4.507775321501078e-16,0.00019488231043957824,2.6047687943619056e-12,3.1925325573544243e-09,3.5495213636820184e-13,3.034086818155638e-15,4.559622937386399e-06,6.079917724854158e-11,0.00680111218084973,0.00042926020069775024,5.184628610932069e-05,2.2429115476319496e-07,1.5798336273638252e-09,7.450941906219066e-09,9.154002540543475e-11,5.489844522291331e-12,7.924064644376607e-08,1.0480707961736979e-05,3.783882594775884e-10,1.1365450138615967e-13,9.679820096329978e-07,8.752000602967349e-10,9.586498610164243e-11,9.49791131392181e-07,3.29008409131965e-11,1.416949245129574e-11,3.5532720995324734e-14,1.8354487748495043e-14,1.8573500783280646e-10,1.498220622202169e-12,7.435204202830756e-15,1.7241031145240668e-17,2.5925862013212033e-15,5.0001832915045196e-15,8.477378166011211e-16,1.5022392721816456e-16,3.897405028228235e-16,5.5250825313992364e-14,1.07588043978584e-17,2.095398245982387e-16
3.209591911468877e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500660649982354,0.1115601029034435,0.0225974335854541,3.2901817552471475e-11,1.5874764768964038e-06,5.48509957835203e-05,1.0654105947772042e-05,7.352079120028345e-08,9.571234560359866e-18,0.0002817676931617611,4.565304786272934e-16,0.00019521714052861256,2.6250084299828995e-12,3.2302253449268625e-09,3.5837722458376053e-13,3.0664863885894864e-15,4.589158688174468e-06,6.142624977278948e-11,0.006806699290253622,0.00043025150341698777,5.193067208544991e-05,2.25177544743798e-07,1.5837659074261874e-09,7.468790855610884e-09,9.235017807550425e-11,5.50890938399476e-12,7.952566465873828e-08,1.0501158056713883e-05,3.8027835543566803e-10,1.1454445548258198e-13,9.739125699383879e-07,8.773869078016878e-10,9.685459839527753e-11,9.538088681224099e-07,3.315475488091451e-11,1.4261077464864836e-11,3.5951756575735554e-14,1.847647270015962e-14,1.871582090983762e-10,1.5168460057134109e-12,7.511520934603078e-15,1.7418590909345597e-17,2.6109950860886897e-15,5.036294713184841e-15,8.524600836874607e-16,1.5175973261012545e-16,3.93826396199384e-16,5.597276255180783e-14,1.0899389787546532e-17,2.123873060234886e-16
3.217739904490425e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4449999448913893,0.11155373335182184,0.022596872468935186,3.326430404217582e-11,1.6023212172838006e-06,5.516483224051679e-05,1.0736189249456718e-05,7.406756561509098e-08,9.692812955288464e-18,0.00028247405868526255,4.6234162565170505e-16,0.00019555134131964177,2.64535228822008e-12,3.268255352671931e-09,3.618232189402275e-13,3.0991319165057603e-15,4.618791230074203e-06,6.205813424074874e-11,0.006812258597692839,0.0004312422170639297,5.2014770552403595e-05,2.2606407096400787e-07,1.5876975955665279e-09,7.486637684973875e-09,9.316467948887868e-11,5.527967273753948e-12,7.98099649132173e-08,1.0521504837436777e-05,3.821703942890213e-10,1.1543811311685049e-13,9.798592874461112e-07,8.795735263194696e-10,9.785181137887609e-11,9.578314711548631e-07,3.340974614659899e-11,1.4352961529414645e-11,3.637453608533316e-14,1.8598750338832702e-14,1.8858845878709494e-10,1.5356523069187831e-12,7.588370571528512e-15,1.7597510970838005e-17,2.6294422891366876e-15,5.072445013483077e-15,8.571782095882862e-16,1.5330719851290426e-16,3.979444472952057e-16,5.6702246912511e-14,1.1041444907802264e-17,2.1526580353276295e-16
3.2258878975119726e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4449933119099597,0.11154739128690545,0.02259631137914172,3.362961240708222e-11,1.6172517191379044e-06,5.547943018492423e-05,1.0818620140335441e-05,7.461696386541707e-08,9.815524866172723e-18,0.00028318035345300586,4.682114063543506e-16,0.00019588491391911143,2.6658006244041046e-12,3.3066245653322734e-09,3.652901525241426e-13,3.1320244075966954e-15,4.648520491258726e-06,6.26948547766912e-11,0.006817790239838426,0.0004322323418559679,5.209858377326313e-05,2.2695073319610193e-07,1.5916286906996058e-09,7.50448238969496e-09,9.39835369090591e-11,5.547018018577417e-12,8.009354547354939e-08,1.0541748463369805e-05,3.840643565672395e-10,1.1633547203801776e-13,9.858221207350943e-07,8.817599153872303e-10,9.885666319370131e-11,9.618589208964824e-07,3.366581411781007e-11,1.4445144421498134e-11,3.680108152505718e-14,1.8721319451380843e-14,1.9002577208586538e-10,1.5546407818903858e-12,7.665754776099715e-15,1.777779813838102e-17,2.6479274203907347e-15,5.1086330009558105e-15,8.618920536876029e-16,1.548663825315191e-16,4.0209482469107113e-16,5.743933755664751e-14,1.118498127999665e-17,2.1817557104936211e-16
3.23403589053352e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44498670741694696,0.1115410765729126,0.02259575031602366,3.3997754293963635e-11,1.6322681426763415e-06,5.579478770444391e-05,1.090139842800017e-05,7.516899138273328e-08,9.939376724815532e-18,0.000283886577264888,4.741402558936868e-16,0.0001962178594325421,2.68635369368129e-12,3.345334972587889e-09,3.6877805802064544e-13,3.1651648666852927e-15,4.678346399938854e-06,6.3336435560694e-11,0.006823294352689024,0.00043322187801490044,5.218211399456794e-05,2.2783753124626622e-07,1.5955591917406998e-09,7.522324965164553e-09,9.480675761644366e-11,5.566061447607199e-12,8.037640467707186e-08,1.0561889098755713e-05,3.8596022297059064e-10,1.172365299833877e-13,9.918010285194566e-07,8.839460745408941e-10,9.986919206935997e-11,9.658911977979727e-07,3.392295818702729e-11,1.4537625917821144e-11,3.7231414950493374e-14,1.884417883153969e-14,1.9147016416351983e-10,1.5738126917994155e-12,7.74367520551094e-15,1.7959459236384682e-17,2.6664501093989414e-15,5.144857488322464e-15,8.666014768349726e-16,1.5643734239928272e-16,4.062776974011806e-16,5.818409395296687e-14,1.1330010485524611e-17,2.211168638828136e-16
