Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216),CHO2X(213)
3.1940568666995447e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422568101734437,0.08268546316508778,0.008593296301950564,0.0002956684571686289,0.0026884270125515303,0.052619937160120096,0.02507311539433114,4.47138656766556e-05,1.7595023677452545e-10,0.001969753242412174,5.209267962719997e-11,0.0005230365046523635,2.7966895402081184e-09,6.412355798746751e-06,2.3850029295179596e-09,1.3517616848599314e-10,1.2853003503737052e-05,1.8841255704959012e-05,0.005932642815440402,1.4954318688263133e-05,0.0005328097197660201,9.271309719167621e-09,4.211068560562666e-09,2.6540608694546326e-09,1.574823474936203e-10,1.0491657646146226e-05,0.0024420581447802086,6.298588078586542e-05,1.2054539802186056e-07,0.0010520408183034337,6.0963395616921114e-09,2.981668427724881e-05,7.75802617599542e-08,3.5977018903822093e-10,1.7364457952787761e-09,6.2367115201338534e-06,1.2358894146049112e-10,2.141600496622545e-06,5.309847387258735e-12,1.2319329534363057e-07,7.096749122339998e-11,1.1790319561293525e-11,6.584381168511953e-13,2.1391660318212516e-18,7.3549594543803e-15
3.199008798231591e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44224404049326826,0.08264880996328833,0.008580288566899715,0.0002955618763999796,0.0026881603414753395,0.052698513403995104,0.025099680463309352,4.4676342426589935e-05,1.7665221947188865e-10,0.001968932638259308,5.2064705780603366e-11,0.0005231970780138642,2.7963737543258505e-09,6.398001356810359e-06,2.3882624087828347e-09,1.3528572909617884e-10,1.2834691508033348e-05,1.8868087549459415e-05,0.005929842833635622,1.486129761364963e-05,0.0005331675909965269,9.220408919365938e-09,4.202942548669495e-09,2.6528961100281536e-09,1.5857426037516077e-10,1.0557608725967782e-05,0.0024556888349325052,6.304944419397805e-05,1.2052995261248623e-07,0.0010535824964688285,6.093623859539982e-09,2.985914687488994e-05,7.766021616875846e-08,3.5905737825806543e-10,1.7394158783606643e-09,6.229066472492561e-06,1.2366834249642188e-10,2.1446235303267847e-06,5.317255610355296e-12,1.230863570586409e-07,7.080658157224397e-11,1.178968777256727e-11,6.584028361915589e-13,2.1414402536120624e-18,7.322176943128152e-15
3.203960729763637e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422312477605546,0.08261217327286424,0.008567301163496986,0.00029545522784392013,0.0026878925611173183,0.052777055980120995,0.025126205217281886,4.463885697358696e-05,1.7735552350091954e-10,0.001968112471374023,5.2036767972217876e-11,0.0005233574835389442,2.796058846322809e-09,6.383697092743624e-06,2.3915188329059256e-09,1.3539496138378009e-10,1.281641594284477e-05,1.8894895923508852e-05,0.005927043874965368,1.4769185235082471e-05,0.0005335249924646934,9.16998110470498e-09,4.194832734933963e-09,2.6517320667870392e-09,1.5966995792437312e-10,1.0623729633815199e-05,0.0024693418738059455,6.311290140119006e-05,1.2051445195324231e-07,0.0010551233553462195,6.090909339803453e-09,2.990157232949304e-05,7.774003704419172e-08,3.5835009849239353e-10,1.7423841118655126e-09,6.2214285634121965e-06,1.2374746337080514e-10,2.147643575748863e-06,5.324656505147702e-12,1.2297952250223124e-07,7.06462327156522e-11,1.178904688895074e-11,6.583670476131552e-13,2.143709124377646e-18,7.28967510988175e-15
3.208912661295683e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44221843204363964,0.08257555308641526,0.008554334060415433,0.0002953485125995768,0.0026876236792931574,0.05285556489609506,0.025152689721414937,4.460140920317198e-05,1.7806014749301067e-10,0.0019672927405074664,5.2008866009748034e-11,0.0005235177215872377,2.7957448112500004e-09,6.369442731761097e-06,2.39477220378751e-09,1.3550386597590205e-10,1.2798176607368153e-05,1.8921680848010407e-05,0.005924245940145257,1.4677969336284548e-05,0.0005338819251510718,9.120020060473884e-09,4.186739084681807e-09,2.6505687383267605e-09,1.6076944088203129e-10,1.0690020201381327e-05,0.002483017203461323,6.317625257433476e-05,1.2049889641834552e-07,0.0010566633950632074,6.0881959998379786e-09,2.9943960674138622e-05,7.781972459788856e-08,3.576482785540972e-10,1.745350493121884e-09,6.213797797493352e-06,1.2382630466114692e-10,2.1506606354031577e-06,5.332050077742885e-12,1.2287279138449136e-07,7.048644160020285e-11,1.1788396964016609e-11,6.583307541079226e-13,2.1459726552649757e-18,7.257450383505989e-15
3.2138645928277292e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44220559341049137,0.08253894939655068,0.008541387226369568,0.0002952417317518534,0.002687353703725441,0.05293404015956802,0.025179134040698162,4.456399900222685e-05,1.7876609007577858e-10,0.00196647344442841,5.198099970329219e-11,0.0005236777925170966,2.7954316442215903e-09,6.355238000698621e-06,2.398022523327028e-09,1.3561244349780125e-10,1.2779973303841119e-05,1.8948442343805586e-05,0.00592144902988436,1.45876379118842e-05,0.0005342383900326129,9.07051967811393e-09,4.178661563351395e-09,2.649406123272175e-09,1.618727099743633e-10,1.0756480260265498e-05,0.0024967147661261826,6.323949787985712e-05,1.2048328637772258e-07,0.0010582026157487465,6.085483837046928e-09,2.9986311941809752e-05,7.789927904093838e-08,3.5695184846545766e-10,1.7483150194752012e-09,6.206174179272435e-06,1.2390486694406522e-10,2.1536747117970505e-06,5.339436334232016e-12,1.2276616341909508e-07,7.032720519043894e-11,1.1787738050788037e-11,6.582939586371101e-13,2.148230857355973e-18,7.225499253055477e-15
3.2188165243597753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44219273192871633,0.08250236219588893,0.008528460630115338,0.0002951348863716696,0.002687082642045205,0.05301248177824336,0.025205538239947162,4.4526626258971195e-05,1.7947334987308556e-10,0.0019656545819229524,5.195316886531107e-11,0.0005238376966855931,2.7951193404139933e-09,6.341082628010733e-06,2.4012697934232324e-09,1.357206945729229e-10,1.2761805837473255e-05,1.897518043167513e-05,0.005918653144885316,1.4498179162957237e-05,0.0005345943880826915,9.021473952987138e-09,4.170600136492666e-09,2.6482442202769605e-09,1.6297976591299802e-10,1.0823109641968045e-05,0.002510434504192518,6.33026374838193e-05,1.204676221970823e-07,0.001059741017533138,6.0827728488807975e-09,3.0028626165393304e-05,7.797870058389424e-08,3.562607394327908e-10,1.7512776882877639e-09,6.1985577132217164e-06,1.239831507952933e-10,2.1566858074310486e-06,5.3468152806907875e-12,1.2265963832325061e-07,7.016852046884142e-11,1.1787070201747266e-11,6.58256664131756e-13,2.150483741668518e-18,7.193818266518463e-15
3.2237684558918215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44217984766556545,0.0824657914770574,0.008515554240450111,0.0002950279775161934,0.0026868105017934674,0.05309088975987642,0.02523190238380592,4.44892908629438e-05,1.8018192550506065e-10,0.001964836151794227,5.1925373310596516e-11,0.0005239974344485234,2.794807895064971e-09,6.326976343767812e-06,2.4045140159743338e-09,1.358286198229361e-10,1.2743674016379173e-05,1.900189513233983e-05,0.005915858285844417,1.440958149268022e-05,0.0005349499202711289,8.97287698220001e-09,4.162554769766094e-09,2.647083028023069e-09,1.6409060939492736e-10,1.0889908177885415e-05,0.00252417636021454,6.336567155190569e-05,1.2045190423798563e-07,0.001061278600548021,6.080063032836362e-09,3.0070903377681293e-05,7.805798943678042e-08,3.5557488382171285e-10,1.7542384969387862e-09,6.190948403749423e-06,1.240611567896825e-10,2.1596939247989077e-06,5.354186923179663e-12,1.2255321581765113e-07,7.001038443579856e-11,1.1786393468844053e-11,6.582188734931589e-13,2.152731319157431e-18,7.162404029591136e-15
3.2287203874238676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421669406879405,0.08242923723269235,0.008502668026212688,0.0002949210062290696,0.0026865372904227238,0.05316926411227369,0.025258226536749157,4.445199270498417e-05,1.8089181558812126e-10,0.0019640181528621176,5.1897612856240386e-11,0.0005241570061604109,2.794497303472742e-09,6.312918879652994e-06,2.4077551928781413e-09,1.359362198677688e-10,1.2725577651513471e-05,1.902858646646136e-05,0.005913064453451694,1.4321833502091987e-05,0.0005353049875642172,8.924722962481799e-09,4.154525428941668e-09,2.6459225452201834e-09,1.652052411024565e-10,1.095687569930504e-05,0.002537940276906513,6.342860024942792e-05,1.2043613285791458e-07,0.001062815364926364,6.077354386455916e-09,3.0113143611372144e-05,7.813714580910074e-08,3.548942151330281e-10,1.7571974428244004e-09,6.183346255199823e-06,1.24138885501205e-10,2.1626990663877427e-06,5.361551267744156e-12,1.224468956264259e-07,6.985279410957371e-11,1.1785707903503919e-11,6.581805895933391e-13,2.154973600715439e-18,7.131253204482877e-15
3.2336723189559138e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44215401106240065,0.08239269945543867,0.008489801956283276,0.0002948139735406439,0.0026862630152984183,0.053247604843292,0.025284510763084647,4.4414731677214244e-05,1.8160301873499456e-10,0.001963200583962974,5.1869887321603845e-11,0.0005243164121745095,2.7941875609950947e-09,6.2989099689588655e-06,2.4109933260322e-09,1.3604349532564078e-10,1.2707516556607471e-05,1.9055254454643035e-05,0.005910271648391021,1.4234923985960279e-05,0.0005356595909247406,8.877006188114536e-09,4.146512079897888e-09,2.6447627706051943e-09,1.6632366170317209e-10,1.1024012037400944e-05,0.002551726197140642,6.349142374132993e-05,1.2042030841034002e-07,0.0010643513108024567,6.074646907326474e-09,3.015534689907195e-05,7.821616990984605e-08,3.5421866797920315e-10,1.7601545233576937e-09,6.1757512718533156e-06,1.2421633750295682e-10,2.1657012346781497e-06,5.368908320415079e-12,1.2234067747709167e-07,6.96957465262698e-11,1.1785013556636274e-11,6.581418152754909e-13,2.1572105971741245e-18,7.100362508750258e-15
3.23862425048796e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44214105885516763,0.08235617813794971,0.00847695599958351,0.0002947068804681814,0.002685987683700375,0.05332591196083782,0.025310755126955437,4.437750767302026e-05,1.8231553355473844e-10,0.001962383443949335,5.1842196528286685e-11,0.0005244756528428068,2.793878663048518e-09,6.284949346583909e-06,2.4142284173339144e-09,1.3615044681309606e-10,1.2689490548107684e-05,1.908189911743064e-05,0.0059074798713401894,1.4148841928750474e-05,0.0005360137313120003,8.829721048914694e-09,4.138514688620787e-09,2.6436037029416724e-09,1.6744587184990104e-10,1.1091317023229064e-05,0.0025655340639450333,6.355414219219248e-05,1.2040443124478704e-07,0.0010658864383119053,6.071940593079002e-09,3.0197513273295708e-05,7.829506194750163e-08,3.5354817806142514e-10,1.7631097359687065e-09,6.168163457926548e-06,1.2429351336715952e-10,2.168700432144309e-06,5.376258087208804e-12,1.2223456110050475e-07,6.953923873979128e-11,1.1784310478642294e-11,6.581025533544249e-13,2.1594423193048506e-18,7.0697287141599626e-15
3.243576182020006e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421280841321326,0.08231967327288699,0.00846413012507641,0.00029459972801608133,0.0026857113028242023,0.05340418547286647,0.025336959692342016,4.434032058703483e-05,1.8302935865276326e-10,0.0019615667316896586,5.181454030009705e-11,0.0005246347285160298,2.793570605107343e-09,6.271036749028782e-06,2.4174604686806873e-09,1.3625707494503367e-10,1.2671499445116001e-05,1.9108520475313145e-05,0.005904689122970996,1.4063576500693577e-05,0.0005363674096818358,8.782862028263866e-09,4.130533221202948e-09,2.6424453410193678e-09,1.6857187218067782e-10,1.1158790487723118e-05,0.0025793638205016947,6.361675576623801e-05,1.203885017069004e-07,0.0010674207475916203,6.069235441387673e-09,3.0239642766468553e-05,7.837382213005451e-08,3.5288268214721877e-10,1.7660630781044586e-09,6.160582817572524e-06,1.2437041366516313e-10,2.1716966612541073e-06,5.383600574127504e-12,1.2212854623081297e-07,6.938326782180428e-11,1.1783598719422787e-11,6.580628066170052e-13,2.161668777819668e-18,7.039348645579502e-15
3.248528113552052e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421150869588609,0.08228318485292024,0.008451324301766388,0.00029449251717608726,0.0026854338797826774,0.053482425387381426,0.02536312452306445,4.430317031511917e-05,1.8374449263085267e-10,0.001960750446068048,5.178691846302143e-11,0.0005247936395436465,2.79326338270288e-09,6.2571719143923494e-06,2.420689481970032e-09,1.3636338033473825e-10,1.2653543069331503e-05,1.913511854872351e-05,0.005901899403949326,1.3979117053950477e-05,0.0005367206269866471,8.736423701187804e-09,4.122567643842554e-09,2.6412876836536995e-09,1.6970166331871399e-10,1.1226432261690465e-05,0.0025932154101446147,6.367926462733503e-05,1.2037252013850706e-07,0.0010689542387798121,6.066531449969098e-09,3.0281735410926922e-05,7.845245066500044e-08,3.522221180486098e-10,1.7690145472289514e-09,6.15300935488073e-06,1.244470389674476e-10,2.1746899244692385e-06,5.3909357871594064e-12,1.220226326054087e-07,6.922783086169375e-11,1.1782878328385733e-11,6.580225778225713e-13,2.1638899833722034e-18,7.009219179894466e-15
3.2534800450840983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44210206740059793,0.08224671287072713,0.00843853849869925,0.0002943852489274931,0.0026851554216070907,0.053560631712433714,0.0253892496827844,4.4266056754345506e-05,1.8446093408718542e-10,0.001959934585983993,5.1759330845194705e-11,0.0005249523862738707,2.7929569914225834e-09,6.243354582367549e-06,2.4239154590996884e-09,1.3646936359390818e-10,1.2635621244993837e-05,1.916169335803941e-05,0.005899110714935233,1.3895453118869948e-05,0.0005370733841754168,8.69040073248209e-09,4.114617922842455e-09,2.640130729685273e-09,1.7083524587236604e-10,1.1294242175808235e-05,0.0026070887763578756,6.374166893900246e-05,1.2035648687767888e-07,0.001070486912015981,6.06382861658161e-09,3.0323791238919793e-05,7.853094775935077e-08,3.5156642460081815e-10,1.771964140823178e-09,6.145443073877271e-06,1.24523389843625e-10,2.1776802242453136e-06,5.39826373227902e-12,1.219168199648818e-07,6.907292496651883e-11,1.1782149354453793e-11,6.579818697033579e-13,2.1661059465585345e-18,6.9793372449525745e-15
3.2584319766161444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420890255222749,0.08221025731899295,0.008425772684962161,0.0002942779242373443,0.002684875935248564,0.05363880445612108,0.0254153352350072,4.422897980297963e-05,1.8517868161635606e-10,0.001959119150352103,5.173177727687074e-11,0.0005251109690536668,2.7926514269092134e-09,6.229584494237061e-06,2.427138401967748e-09,1.365750253326842e-10,1.2617733798828144e-05,1.9188244923583988e-05,0.0058963230565830275,1.3812574400337588e-05,0.0005374256821937314,8.644787874883163e-09,4.10668402460923e-09,2.63897447797939e-09,1.7197262043511397e-10,1.1362220060619686e-05,0.002620983862773828,6.380396886441406e-05,1.2034040225879282e-07,0.0010720187674409124,6.061126939024516e-09,3.0365810282609806e-05,7.860931361963911e-08,3.5091554164146755e-10,1.774911856385132e-09,6.137883978525004e-06,1.2459946686244108e-10,2.180667563031964e-06,5.40558441544739e-12,1.2181110805297344e-07,6.891854726096614e-11,1.178141184607163e-11,6.579406849649032e-13,2.1683166779180375e-18,6.949699818532518e-15
3.2633839081481906e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420759613885132,0.08217381819041081,0.008413026829683664,0.00029417054406063645,0.002684595427579354,0.0537169436265874,0.02544138124308371,4.419193936046374e-05,1.8589773380939654e-10,0.0019583041381018578,5.1704257590392945e-11,0.0005252693882287522,2.792346684860017e-09,6.215861392868804e-06,2.4303583124727526e-09,1.3668036615967616e-10,1.25998805599915e-05,1.921477326562656e-05,0.005893536429541332,1.3730470774213418e-05,0.0005377775219838043,8.599579967283873e-09,4.098765915652287e-09,2.637818927425579e-09,1.7311378758552986e-10,1.1430365746530517e-05,0.002634900613171316,6.386616456640242e-05,1.2032426661259098e-07,0.0010735498051966676,6.058426415137411e-09,3.040779257407443e-05,7.86875484519278e-08,3.50269409990297e-10,1.777857691429808e-09,6.13033207272369e-06,1.246752705917769e-10,2.1836519432729477e-06,5.41289784261231e-12,1.2170549661652997e-07,6.876469488730064e-11,1.1780665851213098e-11,6.578990262864506e-13,2.170522187934228e-18,6.920303927338317e-15
3.2683358396802367e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44206287506363035,0.08213739547768112,0.00840030090203364,0.00029406310934050806,0.0026843139053941132,0.05379504923202206,0.025467387770212287,4.41549353273993e-05,1.866180892537972e-10,0.0019574895481773527,5.1676771620165436e-11,0.0005254276441436034,2.792042761025909e-09,6.20218502271125e-06,2.4335751925138036e-09,1.3678538668198895e-10,1.2582061360020739e-05,1.924127840438333e-05,0.005890750834453173,1.364913228385523e-05,0.0005381289044844943,8.554771932991453e-09,4.090863562582963e-09,2.636664076937134e-09,1.7425874788726084e-10,1.149867906380567e-05,0.0026488389714739535,6.392825620746308e-05,1.2030808026623838e-07,0.0010750800254265764,6.05572704279945e-09,3.044973814530707e-05,7.876565246181405e-08,3.49627971429357e-10,1.7808016434892012e-09,6.12278736031015e-06,1.2475080159865015e-10,2.1866333674062476e-06,5.4202040197085585e-12,1.2159998540545773e-07,6.861136500531504e-11,1.1779911417388266e-11,6.578568963213411e-13,2.1727224870355743e-18,6.891146646017133e-15
3.273287771212283e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44204976661164475,0.08210098917351168,0.008387594871223314,0.0002939556210084313,0.002684031375411137,0.053873121280659186,0.025493354879440613,4.4117967605530196e-05,1.8733974653352805e-10,0.001956675379537049,5.1649319202624093e-11,0.0005255857371414593,2.7917396512106715e-09,6.188555129788584e-06,2.4367890439906684e-09,1.3689008750524805e-10,1.2564276032781719e-05,1.9267760360018106e-05,0.005887966271956054,1.3568549136725873e-05,0.0005384798306313291,8.51035877802767e-09,4.082976932113641e-09,2.6355099254506485e-09,1.7540750188900705e-10,1.1567159842566007e-05,0.002662798881748439,6.399024394975852e-05,1.2029184354338047e-07,0.0010766094282752296,6.0530288199286725e-09,3.0491647028218215e-05,7.884362585443635e-08,3.489911686836823e-10,1.7837437101123132e-09,6.115249845058423e-06,1.248260604492165e-10,2.189611837864172e-06,5.427502952658128e-12,1.2149457417267765e-07,6.845855479227701e-11,1.1779148591650358e-11,6.578142976974012e-13,2.1749175855963088e-18,6.8622250962006845e-15
