Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68)
7.306070499778867e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434286550807728,0.10331588471512258,0.018270567398520544,3.5014317863787884e-06,0.0026285069123015183,0.008817790716859822,0.0053203304441977566,5.925477320055459e-05,1.632929014074149e-12,0.002386409919495693,5.5434393583001716e-11,0.00040353056897286707,2.7977566399576215e-09,3.317834550894263e-05,3.90240857443854e-10,2.631025389729388e-11,0.00012021810957518216,2.6275066028122587e-06,0.007431571354089584,0.0009806143846710792,0.00024230509074053892,1.1641434361830758e-06,1.0847189207643106e-08,2.0028411850975983e-08,3.150871285786832e-11,5.393218796021142e-07,4.5139906564644835e-05,3.794499563714692e-07,1.1866836082836014e-07,0.00017629975247995176,7.4054460976536905e-09,4.1577423825627465e-06,1.650544201395411e-08,2.9085634346024552e-11,1.04474454169139e-05,3.1771851351366446e-11,2.8115202566056244e-07,3.6816530223991063e-10,7.424464449279148e-13,1.635525096810614e-07,2.013327650024602e-10,3.723772723046114e-10
7.327921141397186e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343510712121376,0.10329444465123501,0.01825836606519627,3.5175256414842012e-06,0.0026380076034155245,0.008851674787097861,0.005341834566598948,5.9343403857214175e-05,1.6497464134293607e-12,0.002387101929821078,5.560339336687673e-11,0.0004036670397265562,2.8021229652348797e-09,3.326858614046001e-05,3.9195196041304956e-10,2.6443088597953236e-11,0.00011990195219958057,2.6438436119841522e-06,0.007430136808917464,0.000974212814204333,0.0002427044817710255,1.1584309646753126e-06,1.0843088830346423e-08,2.0032200354994146e-08,3.173260893652648e-11,5.43796009167326e-07,4.544022559538536e-05,3.8088653478838533e-07,1.1909307225808087e-07,0.0001769813273646793,7.407701377279372e-09,4.183595751499237e-06,1.6572396726883185e-08,2.92434490039983e-11,1.0444389211804355e-05,3.1909519934836234e-11,2.8299809764877537e-07,3.6917205682840383e-10,7.4707361425393e-13,1.6380078519049092e-07,2.0087160314224436e-10,3.714033891041922e-10
7.349771783015505e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344153505525485,0.10327301493661697,0.018246172370638455,3.5335760026998804e-06,0.0026474735241825633,0.008885595716238114,0.005363340420592155,5.943112790768595e-05,1.6666835516473463e-12,0.002387781409288648,5.5771116064349394e-11,0.00040380357989290377,2.8064452385395815e-09,3.335792239585985e-05,3.9366432743641536e-10,2.6575979011065398e-11,0.00011958400662061425,2.6602030200134067e-06,0.007428702594025537,0.0009678318015068954,0.00024310357951998532,1.1527168053910102e-06,1.0838931906383735e-08,2.0035891209100406e-08,3.1958852770113934e-11,5.483138085560007e-07,4.574326543137569e-05,3.8232309251271083e-07,1.1951624232888174e-07,0.00017766365233995362,7.4099174294645754e-09,4.2094845738019e-06,1.6639357849839054e-08,2.940158660732384e-11,1.0441319408411255e-05,3.204710516228111e-11,2.848471457642953e-07,3.701687846592474e-10,7.517072064184118e-13,1.6404654967317667e-07,2.0040480247663224e-10,3.7042391794663454e-10
7.371622424633823e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344793862404874,0.10325159557399151,0.018233986312478363,3.549582407959332e-06,0.002656904536371878,0.00891955346743187,0.005384847875068267,5.951794971396973e-05,1.6837408883380064e-12,0.002388448459496379,5.593756220689967e-11,0.0004039401878206743,2.8107237023030143e-09,3.344635312691918e-05,3.9537794819831253e-10,2.6708923517029128e-11,0.00011926430910805999,2.6765845558735306e-06,0.007427268705193506,0.0009614715858669582,0.0002435023829191723,1.1470013862930964e-06,1.0834719013151874e-08,2.00394853102219e-08,3.2187471307535685e-11,5.528757208507588e-07,4.604905097346325e-05,3.837596212986093e-07,1.199378649529143e-07,0.00017834672651653448,7.412094563141311e-09,4.2354084205263e-06,1.670632495565115e-08,2.956004601249088e-11,1.0438236183830259e-05,3.218460560484519e-11,2.8669913675354516e-07,3.71155472173957e-10,7.56347143914713e-13,1.6428981492118074e-07,1.9993244880010936e-10,3.6943897088738295e-10
7.393473066252142e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345431757298903,0.10323018656563358,0.018221807888358126,3.5655444025778903e-06,0.0026663005054786935,0.008953548001827872,0.0054063567996680915,5.960387364657455e-05,1.7009188830313796e-12,0.0023891031813697955,5.61027324498098e-11,0.000404076861865194,2.814958599625767e-09,3.3533877274651265e-05,3.970928124060124e-10,2.6841920507205708e-11,0.00011894289577310324,2.6929879500616348e-06,0.007425835138245821,0.0009551324021355769,0.00024390089089123667,1.1412851317758997e-06,1.083045072362991e-08,2.004298354845668e-08,3.241849176556279e-11,5.57482193165356e-07,4.6357607322290294e-05,3.8519611294065286e-07,1.2035793420213803e-07,0.000179030548964746,7.414233085251689e-09,4.261366865139074e-06,1.6773297619455043e-08,2.9718826072166994e-11,1.043513971266387e-05,3.2322019849747554e-11,2.885540375244918e-07,3.721321068081696e-10,7.609933496567144e-13,1.645305927532046e-07,1.994546279161467e-10,3.6844865950474875e-10
7.415323707870461e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346067165168174,0.10320878791337376,0.018209637095930306,3.581461539251013e-06,0.0026756613007064296,0.00898757927857875,0.00542786706477491,5.9688904084019185e-05,1.71821799516919e-12,0.0023897456751675954,5.626662757040591e-11,0.0004042136003884273,2.8191501742410347e-09,3.3620493868650396e-05,3.988089097894248e-10,2.6974968383859833e-11,0.0001186198025664659,2.7094129346019837e-06,0.007424401889051362,0.000948814480755202,0.0002442991023501452,1.135568462655706e-06,1.0826127606416585e-08,2.0046386807129225e-08,3.2651941630699537e-11,5.621336766631668e-07,4.666895977859718e-05,3.8663255927350417e-07,1.2077644430760522e-07,0.00017971511871461523,7.416333300764896e-09,4.28735948352354e-06,1.684027541867182e-08,2.987792563523274e-11,1.0432030167071612e-05,3.2459346500183774e-11,2.9041181514746874e-07,3.730986769845307e-10,7.656457469800381e-13,1.6476889501320895e-07,1.9897142562474855e-10,3.6745309489397234e-10
7.43717434948878e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434670006139161,0.1031873996186015,0.018197473932857484,3.5973333780515373e-06,0.002684986794948692,0.009021647254847737,0.005449378541507158,5.9773045412340865e-05,1.7356386840963496e-12,0.0023903760404871766,5.642924846630662e-11,0.00040435040175905283,2.823298670478451e-09,3.3706202026431885e-05,4.005262301008341e-10,2.7108065560100577e-11,0.00011829506527656347,2.7258592430493287e-06,0.007422968953523111,0.0009425180477882941,0.00024469701620159556,1.1298517961616705e-06,1.0821750225767181e-08,2.0049695962845154e-08,3.288784866103282e-11,5.668306265751292e-07,4.6983133843482345e-05,3.880689521716049e-07,1.2119338965873586e-07,0.00018040043475601588,7.418395512693857e-09,4.313385853984991e-06,1.690725793298781e-08,3.003734354681788e-11,1.0428907716818928e-05,3.2596584175227435e-11,2.92272436855968e-07,3.740551721055242e-10,7.703042596431967e-13,1.6500473356905637e-07,1.9848292771013524e-10,3.6645238766137373e-10
7.459024991107098e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434733042176351,0.10316602168226875,0.01818531839681193,3.61315948642589e-06,0.002694276864771053,0.009055751885815668,0.005470891101711184,5.985630202461261e-05,1.7531814090524197e-12,0.002390994376270102,5.659059615367847e-11,0.00040448726435253783,2.827404333228454e-09,3.379100095276737e-05,4.02244763114643e-10,2.724121045982243e-11,0.00011796871952769148,2.7423266104920217e-06,0.00742153632761784,0.000936243324946016,0.0002450946313434248,1.12413554592715e-06,1.081731914163001e-08,2.005291188554544e-08,3.3126240888058935e-11,5.715735022171082e-07,4.73001552186179e-05,3.895052835488709e-07,1.2160876480258469e-07,0.00018108649603881788,7.420420022111673e-09,4.339445557255618e-06,1.6974244744334453e-08,3.019707864833777e-11,1.042577252932491e-05,3.2733731509731946e-11,2.9413587004740336e-07,3.750015825462493e-10,7.749688118286811e-13,1.6523812031117682e-07,1.9798921992855227e-10,3.654466479185943e-10
7.480875632725417e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347958222490647,0.10314465410489343,0.01817317048547512,3.628939439189273e-06,0.002703531390392615,0.009089893124688244,0.00549240461795413,5.993867832046867e-05,1.770846629163029e-12,0.0023916007808074736,5.6750671765498695e-11,0.0004046241865512108,2.8314674079071828e-09,3.387488993901571e-05,4.039644986271238e-10,2.7374401517646402e-11,0.00011764080077824146,2.7588147735549225e-06,0.0074201040073357824,0.0009299905296169989,0.0002454919466660118,1.1184201219813664e-06,1.0812834909682332e-08,2.0056035438559973e-08,3.3367146618488816e-11,5.763627670066848e-07,4.76200498064191e-05,3.909415453583946e-07,1.2202256444309896e-07,0.00018177330147304275,7.422407128167806e-09,4.365538176499122e-06,1.704123543686865e-08,3.035712977753086e-11,1.0422624769708817e-05,3.2870787154232724e-11,2.9600208228384496e-07,3.7593789964714346e-10,7.796393281439894e-13,1.654690671512547e-07,1.9749038799621841e-10,3.644359852769268e-10
7.502726274343736e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434858344018933,0.10312329688656283,0.018161030196537416,3.644672818519844e-06,0.002712750255667367,0.009124070922703578,0.005513918963516907,6.002017870563819e-05,1.7886348034312534e-12,0.0023921953517452373,5.690947654982555e-11,0.00040476116674433347,2.8354881404218932e-09,3.3957868362449696e-05,4.0568542645617874e-10,2.7507637178861222e-11,0.00011731134431894574,2.775323470402085e-06,0.007418671988720326,0.0009237598748961775,0.0002458889610526743,1.112705930741497e-06,1.0808298081365876e-08,2.005906747866043e-08,3.361059443602991e-11,5.811988884793082e-07,4.794284371016656e-05,3.923777295921568e-07,1.2243478344036807e-07,0.00018246084992902382,7.424357128104011e-09,4.391663297314968e-06,1.7108229596953302e-08,3.051749576849697e-11,1.0419464600835468e-05,3.300774977484945e-11,2.978710412927245e-07,3.7686411570665524e-10,7.843157336225926e-13,1.6569758602093867e-07,1.9698651757738896e-10,3.634205088417337e-10
7.524576915962055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349206051882567,0.10310195002693721,0.018148897527697664,3.660359213951885e-06,0.0027219333480653462,0.009158285229140016,0.005535434012387288,6.010080759148677e-05,1.8065463907289558e-12,0.0023927781860894042,5.706701186807625e-11,0.00040489820332817065,2.839466777136883e-09,3.403993568557837e-05,4.074075364411073e-10,2.764091589936466e-11,0.00011698038527115128,2.791852440739255e-06,0.007417240267857679,0.0009175515696136896,0.00024628567338005956,1.1069933750050906e-06,1.0803709203921889e-08,2.006200885611269e-08,3.385661320314149e-11,5.860823383038232e-07,4.826856323407944e-05,3.9381382828074337e-07,1.228454168098648e-07,0.00018314914023757214,7.426270317270026e-09,4.417820507742342e-06,1.7175226813138175e-08,3.067817545173591e-11,1.0416292183359511e-05,3.3144618053188713e-11,2.9974271496751307e-07,3.777802239738683e-10,7.889979537248474e-13,1.6592368887057253e-07,1.9647769427256933e-10,3.624003272069539e-10
7.546427557580373e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349826034997025,0.10308061352525334,0.018136772476662823,3.675998222367985e-06,0.0027310805586535855,0.009192535991324193,0.005556949639253092,6.0180569394565985e-05,1.824581849788087e-12,0.0023933493802112053,5.7223279193312965e-11,0.0004050352947060593,2.8434035648399343e-09,3.412109145546556e-05,4.091308184423818e-10,2.777423614560493e-11,0.00011664795858512208,2.808401425816141e-06,0.0074158088408765605,0.0009113658183638359,0.0002466820825185301,1.1012828539428964e-06,1.0799068820425725e-08,2.006486041472852e-08,3.410523206276668e-11,5.910135922973216e-07,4.859723488333829e-05,3.952498334930703e-07,1.2325445972167794e-07,0.00018383817119014748,7.4281469891390335e-09,4.444009398263748e-06,1.7242226676141055e-08,3.083916765418714e-11,1.0413107675768562e-05,3.328139068624687e-11,3.0161707136837096e-07,3.7868621864107556e-10,7.93685914338842e-13,1.6614738766794746e-07,1.9596400360684509e-10,3.613755484496969e-10
7.568278199198692e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435044336736014,0.1030592873803279,0.018124655041147596,3.6915894479902432e-06,0.0027401917820768797,0.009226823154639375,0.005578465719495492,6.025946853617058e-05,1.842741639191949e-12,0.002393909029852167,5.7378280108536884e-11,0.00040517243928847596,2.8472987507092634e-09,3.420133530304437e-05,4.108552623414305e-10,2.7907596394522222e-11,0.00011631409903837052,2.824970168428503e-06,0.007414377703947889,0.0009052028215340948,0.00024707818733254343,1.0955747630920276e-06,1.0794377469820997e-08,2.0067622991916732e-08,3.435648044003308e-11,5.959931304393113e-07,4.892888536405603e-05,3.966857373361169e-07,1.236619074997373e-07,0.00018452794153903438,7.429987435322871e-09,4.470229561808325e-06,1.7309228778829245e-08,3.100047119927034e-11,1.0409911234425328e-05,3.341806638631315e-11,3.034940787227697e-07,3.7958209483630977e-10,7.983795417811913e-13,1.663686943970747e-07,1.954455310183459e-10,3.6034628012492415e-10
7.590128840817011e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435105802719728,0.10303797159056112,0.018112545218874062,3.7071325023704986e-06,0.002749266916538346,0.009261146662534032,0.0055999821291824155,6.033750944190339e-05,1.8610262173664264e-12,0.002394457230129112,5.7532016304990766e-11,0.0004053096354931028,2.8511525822809683e-09,3.428066694242798e-05,4.125808580404296e-10,2.8040995133490378e-11,0.00011597884123401662,2.8415584129200425e-06,0.007412946853284458,0.0008990627753341878,0.00024747398668102617,1.0898694943495227e-06,1.0789635686953285e-08,2.0070297418733804e-08,3.461038804392734e-11,6.010214368851534e-07,4.9263541583195295e-05,3.981215319546671e-07,1.2406775562103043e-07,0.0001852184499975235,7.43179194558703e-09,4.4964805937548345e-06,1.737623271620136e-08,3.116208490692612e-11,1.0406703013608633e-05,3.355464388087318e-11,3.0537370542608783e-07,3.80467848615828e-10,8.030787627977775e-13,1.6658762105697963e-07,1.9492236184684698e-10,3.5931262926021785e-10
7.61197948243533e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443516699931287,0.10301666615394033,0.018100443007571347,3.7226270043796083e-06,0.0027583058637798046,0.009295506456530692,0.005621498745062064,6.04146965412477e-05,1.8794360425711705e-12,0.002394994075539097,5.768448958046993e-11,0.0004054468817448931,2.8549653074169702e-09,3.435908617021695e-05,4.1430759546210303e-10,2.8174430860258673e-11,0.000115642219599176,2.8581659051840877e-06,0.0074115162851406185,0.0008929458718251919,0.0002478694794177433,1.0841674359662186e-06,1.0784844002603465e-08,2.0072884519933817e-08,3.486698486893711e-11,6.060989999787816e-07,4.960123064843088e-05,3.995572095310567e-07,1.2447199971481155e-07,0.00018590969524009767,7.433560807865408e-09,4.522762091934332e-06,1.74432380853694e-08,3.1324007593658434e-11,1.0403483165553477e-05,3.369112191251268e-11,3.072559200421791e-07,3.813434769565533e-10,8.077835045644271e-13,1.6680417966051542e-07,1.9439458132249245e-10,3.5827470235063476e-10
7.633830124053648e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352279244166715,0.10299537106804346,0.018088348404975224,3.7380725801957835e-06,0.0027673085290619705,0.009329902476234995,0.005643015444556546,6.049103426714699e-05,1.8979715728907673e-12,0.0023955196599642716,5.783570183764208e-11,0.00040558417647613407,2.8587371742734504e-09,3.443659286480284e-05,4.1603546454952995e-10,2.8307902082893803e-11,0.00011530426838337591,2.8747923926650936e-06,0.0074100859958119766,0.0008868522989486941,0.0002482646643916617,1.078468972541066e-06,1.0780002943520505e-08,2.007538511401797e-08,3.512630119666267e-11,6.112263122646165e-07,4.994197986795557e-05,4.0099276228493093e-07,1.248746355618028e-07,0.00018660167590262293,7.435294308274852e-09,4.549073656632557e-06,1.7510244485541207e-08,3.148623807257648e-11,1.040025184049007e-05,3.3827499238821594e-11,3.0914069130391547e-07,3.8220897774847375e-10,8.124936946875381e-13,1.670183822331971e-07,1.938622745546587e-10,3.5723260535364845e-10
7.655680765671967e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435288575971269,0.10297408633004257,0.018076261408827822,3.753468863291975e-06,0.0027762748211444667,0.009364334659345034,0.00566453210575561,6.0566527055591976e-05,1.9166332662258537e-12,0.002396034076676674,5.7985655082376116e-11,0.0004057215181265095,2.8624684312697687e-09,3.451318698566865e-05,4.177644552659612e-10,2.8441407319721936e-11,0.00011496502165699885,2.891437624359957e-06,0.007408655981635068,0.0008807822405559812,0.0002486595404473079,1.0727744850156949e-06,1.077511303245401e-08,2.0077800013283447e-08,3.538836759739149e-11,6.164038704987201e-07,5.02858167502276e-05,4.0242818247300846e-07,1.252756590933875e-07,0.0001872943905825445,7.436992731129478e-09,4.575414890592003e-06,1.7577251518003174e-08,3.16487751534391e-11,1.0397009186681905e-05,3.396377463229851e-11,3.1102798811370317e-07,3.8306434978700307e-10,8.172092612046539e-13,1.672302408120547e-07,1.9332552652093708e-10,3.561864436841732e-10
7.677531407290286e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353489519554234,0.10295281193670751,0.01806418201687723,3.7688154944223547e-06,0.002785204652265655,0.00939880294166088,0.005686048607410501,6.064117934521492e-05,1.935421580284215e-12,0.002396537418342953,5.8134351422079986e-11,0.00040585890514316115,2.866159327057867e-09,3.458886857268604e-05,4.1949455759464373e-10,2.8574945099271027e-11,0.00011462451330975448,2.908101350819142e-06,0.007407226238987052,0.0008747358764372652,0.00024905410642512193,1.0670843506694378e-06,1.0770174788186164e-08,2.0080130023871725e-08,3.565321493164379e-11,6.21632175659089e-07,5.063276900365834e-05,4.038634623888543e-07,1.256750663907969e-07,0.00018798783783908696,7.438656358954767e-09,4.601785399013713e-06,1.764425878610332e-08,3.181161764269789e-11,1.0393755350462891e-05,3.409994688025534e-11,3.129177795439739e-07,3.839095927653017e-10,8.219301325849828e-13,1.6743976744450608e-07,1.9278442205626124e-10,3.551363222096775e-10
7.699382048908605e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435409050386223,0.10293154788440938,0.018052110226877218,3.7841121216078767e-06,0.0027940979381222944,0.009433307257094405,0.005707564828927915,6.071499557689075e-05,1.954336972571845e-12,0.002397029777029027,5.828179306404788e-11,0.0004059963359807477,2.869810110492148e-09,3.466363774540946e-05,4.2122576153865265e-10,2.870851396021326e-11,0.00011428277704917877,2.924783324147622e-06,0.007405796764285402,0.0008687133823509345,0.0002494483611618048,1.0613989431146107e-06,1.0765188725563462e-08,2.0082375945816495e-08,3.592087435167258e-11,6.26911732955128e-07,5.098286453623831e-05,4.0529859436266085e-07,1.2607285368428818e-07,0.0001886820161934594,7.4402854725014716e-09,4.628184789558774e-06,1.77112658952347e-08,3.197476434354324e-11,1.0390490476273576e-05,3.42360147847225e-11,3.148100348376504e-07,3.847447072665609e-10,8.266562377298647e-13,1.67646974187249e-07,1.9223904584215463e-10,3.5408234524537944e-10
