Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23)
2.9438664566019323e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33197290488270448,0.11363336423363131,0.022543927966806179,7.2782798599788247e-17,1.9931878374947569e-12,2.943657459350752e-08,9.523274352495573e-12,1.2600409549027447e-17,1.9021007222717597e-27,2.8267470188557056e-09,7.4259646672358297e-34,3.020981564674865e-09,2.7926626081158642e-25,1.0195582549356496e-22,2.6284466305653538e-23,1.0954212411240375e-25,1.1939243363705628e-14,1.5857681325641612e-25,0.0050358888672213586,0.0005552783986321635,2.0258314032913994e-12,2.7805537619558873e-06,1.4027415949898278e-16,8.0742623439935323e-12,7.0907991552942842e-07,3.9508434698849475e-11,1.0028265702898099e-09,3.6532867253733945e-10,9.2391486318128224e-20,2.1712954724651969e-18,4.6762903559425537e-16
2.9494515160388757e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33196898609318387,0.11363048853554032,0.022543410687722604,7.342069507607802e-17,2.0079206283192191e-12,2.9668265151825818e-08,9.5863286127563977e-12,1.2670574712184975e-17,1.9269080097663231e-27,2.8318864996656283e-09,7.5051826072435906e-34,3.0275776192761654e-09,2.8117473706761183e-25,1.0299826035720663e-22,2.6530752660015722e-23,1.1046717970875917e-25,1.2019116563424475e-14,1.5997905070927174e-25,0.0050387623072404462,0.00055631295146001071,2.0289022500771835e-12,2.7890943703065021e-06,1.4048695017952874e-16,8.122660979794522e-12,7.1132766705422468e-07,3.9703460905323696e-11,1.0078929722370141e-09,3.6832946057897988e-10,9.3034036296755495e-20,2.1890726449791137e-18,4.7020354135677497e-16
2.9544780695321247e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33196546880992234,0.11362791000254721,0.022542945157122872,7.3998580401379828e-17,2.0212531707897609e-12,2.9877991555901521e-08,9.6433344718244133e-12,1.2733941472792785e-17,1.9494728575927243e-27,2.8365115284923861e-09,7.5770648880243588e-34,3.0335189116482752e-09,2.829001796284624e-25,1.0394392806614109e-22,2.6753998241128111e-23,1.1130494067477919e-25,1.2091333118634195e-14,1.6124924802331994e-25,0.0050413388050743807,0.00055724400783904,2.0316659302851773e-12,2.7967900488014401e-06,1.4067845749811234e-16,8.1664046993098566e-12,7.1335352367561083e-07,3.9879498333932648e-11,1.0124669551974934e-09,3.7104650683375268e-10,9.3608070085453405e-20,2.204982117913838e-18,4.7252908994399844e-16
2.959001967676049e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33196231102578216,0.11362559706775197,0.022542526196226556,7.4521751879723656e-17,2.0333118444749127e-12,3.0067725032926722e-08,9.6948484830281392e-12,1.2791148500768159e-17,1.9699755606892525e-27,2.8406736469729638e-09,7.6422365517934905e-34,3.0388700040003413e-09,2.844594226267887e-25,1.0480112065629097e-22,2.6956212124981426e-23,1.1206316449070202e-25,1.2156596580719122e-14,1.6239908297131458e-25,0.0050436499058820125,0.00055808192528106128,2.0341531850682312e-12,2.8037235476799357e-06,1.4085081090349027e-16,8.2059216366151558e-12,7.1517912755641979e-07,4.0038349056188254e-11,1.0165950752600348e-09,3.7350513495769253e-10,9.4138135087025503e-20,2.2195871277063773e-18,4.7462885107196562e-16
2.9635258658199733e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33195916057946068,0.1136232914462741,0.022542107251077782,7.5047848790227653e-17,2.0454269807635788e-12,3.0258389963312757e-08,9.7465607291875078e-12,1.2848523398291116e-17,1.9906645723431156e-27,2.8448353800490067e-09,7.7078632028497896e-34,3.0442248242176132e-09,2.8602468996896298e-25,1.0566411597418701e-22,2.7159656767079101e-23,1.1282542013112555e-25,1.2222115100929493e-14,1.6355525019076292e-25,0.0050459536911512583,0.0005589198112164052,2.0366403826554975e-12,2.8106640389975454e-06,1.4102316114210488e-16,8.2455799018646235e-12,7.1700694149951191e-07,4.0197595013904165e-11,1.0207341379307598e-09,3.7597639752698357e-10,9.4672410107616341e-20,2.2343931539774147e-18,4.7673588669311587e-16
2.9680497639638976e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33195601744790143,0.11362099311508912,0.022541688321657396,7.5576883081449017e-17,2.0575987767956558e-12,3.0449989538776692e-08,9.7984716765664379e-12,1.2906066395713865e-17,2.0115401881123972e-27,2.8489967283114651e-09,7.7739472742807921e-34,3.0495833775425431e-09,2.8759599475710661e-25,1.0653294469564207e-22,2.7364337928758814e-23,1.1359172304299232e-25,1.2287889287766255e-14,1.6471777412663899e-25,0.0050482501839067282,0.00055975766568336837,2.0391275068920428e-12,2.8176115160486055e-06,1.4119550777911156e-16,8.2853843928181264e-12,7.188369654303507e-07,4.035723581291851e-11,1.0248841570284664e-09,3.7846034018539828e-10,9.5181493107782106e-20,2.2486875460079235e-18,4.7884979920833708e-16
2.972573662107822e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33195288160812086,0.11361870205124498,0.022541269407946301,7.6108866868368022e-17,2.0698274310291769e-12,3.0642526956720636e-08,9.8505817918110929e-12,1.2963777723344177e-17,2.032603663787097e-27,2.8531576923506533e-09,7.8404912081587501e-34,3.0549456692060196e-09,2.8917335009883371e-25,1.0740763761270318e-22,2.7570261329179473e-23,1.1436208870949997e-25,1.2353919750149224e-14,1.6588667927703475e-25,0.005050539407100537,0.00056059548872012567,2.041614582182337e-12,2.8245659721266562e-06,1.4136785169237713e-16,8.3253278217599388e-12,7.2066919928678832e-07,4.0517273049198934e-11,1.0290451463033029e-09,3.8095700866521216e-10,9.5716157379289843e-20,2.2633930683015403e-18,4.8096935046597799e-16
2.9761745523399873e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33195039076831234,0.11361688361085728,0.022540935976135268,7.653442675327679e-17,2.079601852070553e-12,3.0796453569317408e-08,9.8922025854185289e-12,1.3009834718181537e-17,2.0495055635671486e-27,2.8564694234422415e-09,7.8937885561003462e-34,3.0592165716183242e-09,2.904332121747881e-25,1.0810807965614418e-22,2.7735062091406907e-23,1.149781914567425e-25,1.2406661645438114e-14,1.6682167094543931e-25,0.0050523563807971864,0.0005612623488431965,2.0435941811161138e-12,2.8301064991023989e-06,1.4150503014686311e-16,8.3572232757078417e-12,7.2212918323526935e-07,4.0644941207462362e-11,1.0323650220715235e-09,3.8295341010146518e-10,9.6144474255729605e-20,2.2752840410264777e-18,4.8266175034530938e-16
2.9797754425721526e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194790452231232,0.11361506974883062,0.022540602554255523,7.6961869281086645e-17,2.0894125210050754e-12,3.09509780172815e-08,9.9339500972538336e-12,1.3055998623862812e-17,2.0665290094563243e-27,2.8597809117724602e-09,7.9473800516929484e-34,3.0634898484610938e-09,2.9169692261918492e-25,1.0881227229433347e-22,2.7900656504065128e-23,1.1559688591554825e-25,1.2459566602575354e-14,1.677607335147008e-25,0.00505416877472579,0.00056192918909630672,2.0455737402456987e-12,2.8356514401177899e-06,1.4164220655696142e-16,8.38920998604047e-12,7.2359056724277481e-07,4.0772860444518753e-11,1.0356918639307767e-09,3.8495792640399479e-10,9.6569625044926846e-20,2.2871053414278107e-18,4.8435859241272438e-16
2.9833763328043176e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194542285862833,0.11361326045368815,0.022540269142297526,7.7391200572985167e-17,2.0992595381629338e-12,3.1106101920782951e-08,9.9758245631649389e-12,1.310226955647273e-17,2.0836745108535548e-27,2.8630921576381442e-09,8.0012669387312222e-34,3.0677655023565655e-09,2.9296448804967966e-25,1.0952023121400967e-22,2.8067047491001466e-23,1.1621817994346297e-25,1.2512634929205425e-14,1.6870387941148982e-25,0.0050559766003632281,0.00056259600949854578,2.0475532622920622e-12,2.8412007917734868e-06,1.4177938100109148e-16,8.4212873887849997e-12,7.2505335127508213e-07,4.090103104576463e-11,1.0390256788319557e-09,3.8697058075582073e-10,9.6996165332841671e-20,2.2989741445861721e-18,4.8605963416488702e-16
2.9869772230364827e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194294576579647,0.11361145571398182,0.022539935740251742,7.7822426770073199e-17,2.1091430037103539e-12,3.1261826902267228e-08,1.0017826219152328e-11,1.3148647632078354e-17,2.1009426179327452e-27,2.8664031613358739e-09,8.0554504646422202e-34,3.0720435359223347e-09,2.9423591508612728e-25,1.102319721488632e-22,2.8234237989040608e-23,1.1684208141262851e-25,1.2565866933138794e-14,1.6965112108383078e-25,0.0050577798691576054,0.00056326281006895606,2.0495327473458614e-12,2.8467545506652183e-06,1.419165534877195e-16,8.4534556402023899e-12,7.2651753529732151e-07,4.1029453181698946e-11,1.0423664737244849e-09,3.8899139637541739e-10,9.7424097467714853e-20,2.310892069206789e-18,4.8776498494092137e-16
2.9905781132686477e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194047323238174,0.11360965551829222,0.022539602348108676,7.8255554043917014e-17,2.1190630180855918e-12,3.1418154586453518e-08,1.005995530136881e-11,1.3195132966729125e-17,2.1183340048470466e-27,2.8697139231619782e-09,8.1099318804914858e-34,3.0763239517713519e-09,2.9551121035058035e-25,1.1094751087963845e-22,2.8402230943971405e-23,1.1746859820979254e-25,1.2619262922351491e-14,1.706024710011094e-25,0.0050595785925283219,0.00056392959082653268,2.0515121954742611e-12,2.8523127133843535e-06,1.4205372402385065e-16,8.4857148972358494e-12,7.2798311927468285e-07,4.1158127022485581e-11,1.0457142555660853e-09,3.9102039651669724e-10,9.7853423481089291e-20,2.3228576529112253e-18,4.8947467105438822e-16
2.994179003500813e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33193800524697797,0.11360785985522859,0.022539268965858839,7.8690588589425793e-17,2.1290196819576774e-12,3.1575086600333275e-08,1.0102212046119444e-11,1.3241725676456882e-17,2.1358494377309494e-27,2.8730244434125336e-09,8.16471244098891e-34,3.0806067525119258e-09,2.967903804672886e-25,1.1166686323420752e-22,2.8571029310024576e-23,1.1809773823631847e-25,1.2672823204984598e-14,1.7155794165407981e-25,0.0050613727818661584,0.00056459635179022336,2.0534916067678614e-12,2.8578752765179262e-06,1.421908926177408e-16,8.5180653153066262e-12,7.2945010317242553e-07,4.1287052738142004e-11,1.0490690313149634e-09,3.930576044689938e-10,9.8284147737144784e-20,2.3348716040702356e-18,4.9118867655392014e-16
3.0013807839651434e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33193308287472062,0.11360428208155889,0.022538602231001102,7.9566404320958342e-17,2.1490433616986755e-12,3.1890770136487736e-08,1.0187109469203825e-11,1.3335233685183131e-17,2.1712553933815166e-27,2.8796447603700511e-09,8.2751760330361933e-34,3.08917951907776e-09,2.9936037176544307e-25,1.131170723624047e-22,2.8911054130225961e-23,1.1936391965606602e-25,1.2780437883897511e-14,1.7348129523701197e-25,0.0050649476038637231,0.0005659298144115013,2.0574503191787941e-12,2.869013590354853e-06,1.4246522401057956e-16,8.5830402593773264e-12,7.3238827059044261e-07,4.1545660472293586e-11,1.0557995923536155e-09,3.9715673714094069e-10,9.9149800803745789e-20,2.359044933464184e-18,4.9462968860524676e-16
3.008582564429474e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33192817855834478,0.11360072230241659,0.022537935535603171,8.0449923773723347e-17,2.1692148518539183e-12,3.2208890572048087e-08,1.0272520381886534e-11,1.3429172586161576e-17,2.2071666470013517e-27,2.8862641145720277e-09,8.3868513515699736e-34,3.0977618563934316e-09,3.0194594201848084e-25,1.1458272710175687e-22,2.9254336238851327e-23,1.2064068917545726e-25,1.2888713438288609e-14,1.7542128218629833e-25,0.0050685044257066676,0.00056726319808342784,2.0614088852371642e-12,2.8801694647855987e-06,1.4273954772949195e-16,8.6483817216912042e-12,7.3533203727481988e-07,4.1805277737707422e-11,1.0625582124793109e-09,4.0128898141370877e-10,1.0002108007919892e-19,2.3834131038477486e-18,4.9808807995166701e-16
3.0229861253581354e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33191842373278474,0.11359365636775048,0.022536602262887218,8.2240273990172517e-17,2.2100045141165685e-12,3.2852494567798094e-08,1.0444890262098383e-11,1.3618346775101533e-17,2.2805288121028962e-27,2.8994999441438877e-09,8.6138779051570454e-34,3.1149553259971157e-09,3.0716403171606496e-25,1.1756088748935423e-22,2.9950768093383469e-23,1.2322624770068042e-25,1.3107257060162978e-14,1.7935155931098876e-25,0.0050755644288931505,0.00056992972917803268,2.0693255809008216e-12,2.9025337855207044e-06,1.4328817239675881e-16,8.7801692017920853e-12,7.412363673417871e-07,4.2327546252360393e-11,1.0761598525186925e-09,4.0965355567823112e-10,1.017806123878472e-19,2.4327383816914823e-18,5.0505725889399745e-16
3.03594933019393e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33190970524046337,0.11358735766862396,0.022535402451647174,8.3878439690584438e-17,2.2472288985311103e-12,3.3440204132601214e-08,1.0601798333758306e-11,1.3790086499695278e-17,2.3483440473168358e-27,2.9114089217649628e-09,8.8224485437448717e-34,3.1304623874841129e-09,3.1191412526339666e-25,1.2029535117534327e-22,3.0588937889312526e-23,1.2559010354745242e-25,1.3306231330312175e-14,1.829467085971183e-25,0.0050818577704449946,0.00057232933865228081,2.0764501129534155e-12,2.9227214552149825e-06,1.4378190897964288e-16,8.9000439744619772e-12,7.4656941114044376e-07,4.2801053992115286e-11,1.0884978486907816e-09,4.1729680197288915e-10,1.0338367205343871e-19,2.4778086840810109e-18,5.1138956299990115e-16
3.048912535029725e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33190104385957586,0.11358111588402621,0.022534202767102135,8.5542349390111532e-17,2.2849449068478258e-12,3.4036014035118409e-08,1.0760399669843492e-11,1.3963236733279622e-17,2.4178921513401568e-27,2.9233148166358559e-09,9.035105112305897e-34,3.1460007778749733e-09,3.1671552107114564e-25,1.2308187743361617e-22,3.1238036977595172e-23,1.2798926317952838e-25,1.3507385344198567e-14,1.8659732635141116e-25,0.0050880941792391136,0.00057472869463926347,2.0835741807803662e-12,2.9429655920943825e-06,1.4427562166615802e-16,9.0211257299239003e-12,7.5192059230955762e-07,4.3277853441821386e-11,1.1009276213480637e-09,4.2505026424683167e-10,1.0500533175957995e-19,2.5235277100157869e-18,5.1777910702668185e-16
3.06187573986552e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189243907749216,0.11357493050201745,0.022533003208826057,8.7232301100420615e-17,2.3231573659706839e-12,3.4640001755057234e-08,1.0920705400523033e-11,1.413780287742098e-17,2.4892101239081038e-27,2.9352176423988969e-09,9.2519087162406554e-34,3.1615706156339461e-09,3.2156852972168575e-25,1.2592123793547384e-22,3.1898208642327751e-23,1.3042410545636725e-25,1.3710733590637727e-14,1.9030401023656418e-25,0.0050942741672164761,0.0005771277979907132,2.0906977879930884e-12,2.9632660339182231e-06,1.4476931081209898e-16,9.143421781792247e-12,7.5728990927402539e-07,4.3757952319329754e-11,1.1134494947698406e-09,4.3291505361432993e-10,1.0664573155942631e-19,2.5699020560118648e-18,5.2422624834339558e-16
3.074838944701315e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33188389038619431,0.11356880101526234,0.022531803776396714,8.8948595058647546e-17,2.3618711347608853e-12,3.5252245149082159e-08,1.1082726681159337e-11,1.4313790330841506e-17,2.5623354925648327e-27,2.947117412656009e-09,9.472921089874763e-34,3.1771720184448124e-09,3.2647346216353979e-25,1.2881421250302628e-22,3.2569597506824697e-23,1.3289501171985819e-25,1.3916290584846852e-14,1.940673615248103e-25,0.0051003982417136585,0.00057952664955074297,2.0978209381370266e-12,2.9836226177226465e-06,1.4526297676956758e-16,9.2669394515398563e-12,7.6267736046921978e-07,4.4241358290944343e-11,1.1260637931791751e-09,4.4089228708709074e-10,1.0830501200371337e-19,2.6169383982761729e-18,5.3073132631464666e-16
3.0878021495371096e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33187539728223669,0.11356272692098904,0.02253060446939565,9.0691533754270297e-17,2.4010911041038062e-12,3.5872822449785006e-08,1.1246474692230385e-11,1.449120448944143e-17,2.6373064780341692e-27,2.9590141409690722e-09,9.698204599928177e-34,3.1928051032107557e-09,3.3143062971091568e-25,1.3176158915825845e-22,3.3252349542823921e-23,1.3540236579993451e-25,1.412407086817379e-14,1.9788798510210662e-25,0.0051064669055036881,0.00058192525015591634,2.1049436346922479e-12,3.0040351798218729e-06,1.4575661988701169e-16,9.3916860683124492e-12,7.6808294434078853e-07,4.4728078971232836e-11,1.1387708407373492e-09,4.4898308756258494e-10,1.0998331417183411e-19,2.6646434420489367e-18,5.3729468695834054e-16
3.1007653543729045e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33186695926670395,0.11355670772094802,0.022529405287408148,9.246142193596394e-17,2.4408221969926667e-12,3.650181226461491e-08,1.1411960639250702e-11,1.4670050746321821e-17,2.7141619912285869e-27,2.9709078408603058e-09,9.9278222490545213e-34,3.2084699860542413e-09,3.3644034404326993e-25,1.3476416417303214e-22,3.3946612078385523e-23,1.3794655402027713e-25,1.4334089007820044e-14,2.0176648947239818e-25,0.0051124806568372894,0.00058432360063531534,2.1120658810744089e-12,3.0245035558095347e-06,1.4625024050930033e-16,9.5176689687262462e-12,7.7350665934444796e-07,4.5218121922807979e-11,1.1515709615432391e-09,4.571885838118189e-10,1.1168077961971948e-19,2.7130239015029013e-18,5.4391668981194619e-16
3.126691764044495e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33185024652767309,0.11354483203294545,0.02252700729683349,9.6083277080143638e-17,2.5218376065253891e-12,3.7785345734479948e-08,1.1748191287933871e-11,1.5032061113460648e-17,2.873685629012539e-27,2.9946862092699593e-09,1.0400315174895008e-33,3.2398956065593369e-09,3.4661866160484233e-25,1.4093813590159763e-22,3.5370264786510779e-23,1.4314699067738949e-25,1.4760897252569297e-14,2.0969959272179996e-25,0.0051243453927572588,0.00058911955449610304,2.1263090366666284e-12,3.0656070882298413e-06,1.4723741563044849e-16,9.7733730031891731e-12,7.8440847662007851e-07,4.620820462942448e-11,1.1774517190015925e-09,4.7394820801109467e-10,1.1513376901949842e-19,2.81183819875069e-18,5.5733802770381421e-16
3.150025532748926e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33183538855118777,0.11353432674476084,0.022524849528777667,9.9438217651770202e-17,2.5965495659444641e-12,3.8970092882230694e-08,1.2056855536299529e-11,1.5362822267066969e-17,3.0241061536993599e-27,3.016076518491656e-09,1.0841026749583684e-33,3.2682885633903386e-09,3.559619916485015e-25,1.4669164769130226e-22,3.6692424170064132e-23,1.4795728328223902e-25,1.5152824799324388e-14,2.1704351669342921e-25,0.0051348407617526895,0.00059343506570721486,2.1391263700892088e-12,3.1027894868778806e-06,1.4812579969488763e-16,1.0007808471681783e-11,7.9428210534671171e-07,4.7110716031333555e-11,1.20106596137557e-09,4.8943557298201654e-10,1.1830842819454818e-19,2.903149408355235e-18,5.6962130067486384e-16
3.1710259245829135e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33182216259641456,0.11352501767994173,0.022522907878534164,1.0253640788642564e-16,2.6652721189630122e-12,4.0060716033516901e-08,1.2339615874639322e-11,1.5664545214639681e-17,3.1652417850346259e-27,3.0353195835333694e-09,1.1250525425369271e-33,3.293931806567222e-09,3.6452066027172401e-25,1.5203349333475627e-22,3.7916240927697386e-23,1.5239375285722455e-25,1.5511951140990106e-14,2.2382151807411567e-25,0.0051441408488321861,0.0005973183435058942,2.1506607655750897e-12,3.136406075165466e-06,1.4892528743438292e-16,1.0222321750261445e-11,8.0321857815160655e-07,4.793227695504599e-11,1.2225808644225843e-09,5.0370697614070334e-10,1.2122058524031014e-19,2.9872903726532684e-18,5.8084336452736727e-16
