Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73)
3.4246050921902314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43932585446127587,0.08074784839047455,0.008036336028529094,2.695172240846886e-05,0.005078442208747649,0.05443663762010008,0.024388544217372167,4.331384848447717e-05,1.8838163982910484e-10,0.0019384688767247864,5.2231121477403915e-11,0.0005259145919502014,2.848935455227861e-09,8.987717622469787e-06,2.3326278994382436e-09,1.2941340671043765e-10,1.6254846378672687e-05,2.1560549778348372e-05,0.005755335771907615,3.8192065188239775e-06,0.0005375564253073025,2.0957541701676387e-08,3.8755881071764135e-09,5.362026921162596e-09,1.5612358361116534e-09,4.989348953760468e-05,0.00553647711503229,1.4256651611092431e-05,2.262181729732273e-07,0.0010811918222898582,5.959754827633434e-09,3.412007478921448e-05,5.921182885824744e-06,7.49619889873821e-08,4.988359666027804e-11,1.1002553781926542e-10,8.244438701982784e-10,9.881065293203013e-11,1.1830530178255466e-10,1.185455488949824e-07,2.437200982465553e-06,6.8916191426467e-14,6.03593092767663e-12,2.23139600563972e-19,1.0808126295643564e-12
3.426925040227473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4393187889963612,0.08073108482067219,0.008030707467011578,2.695415820068372e-05,0.005078828076729943,0.054472104799862864,0.024399442522233545,4.32965875387125e-05,1.887027443021602e-10,0.0019380855813838477,5.221777296343361e-11,0.0005259856141938937,2.8487818625295086e-09,8.974950612876335e-06,2.3339852028346423e-09,1.2945500970380985e-10,1.6240840407786785e-05,2.1572673290430535e-05,0.005754048737988996,3.8114329248799076e-06,0.000537712687920469,2.092164222227434e-08,3.872107900362829e-09,5.361014104489471e-09,1.5642841534051758e-09,4.9975745932999344e-05,0.0055439040436979945,1.4262670404957493e-05,2.2623171634039481e-07,0.0010818793206993603,5.958480570523973e-09,3.413926079473791e-05,5.917784209848523e-06,7.499428059345896e-08,4.983981290286732e-11,1.0998715761814657e-10,8.25044957321963e-10,9.866870583135997e-11,1.1833476483028123e-10,1.184964002310753e-07,2.4385466040394456e-06,6.882829243178081e-14,6.039227808419802e-12,2.232852516733932e-19,1.0810560960918915e-12
3.429244988264715e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43931171987290446,0.08071432482182225,0.008025083006636216,2.6956589995500417e-05,0.005079213279055475,0.054507564988607586,0.024410333232391657,4.32793351596563e-05,1.8902410289044448e-10,0.0019377023942098296,5.2204433030875917e-11,0.0005260566034144684,2.8486284899752197e-09,8.962211311937464e-06,2.3353419141238522e-09,1.2949655225990086e-10,1.622685578174583e-05,2.1584791679609007e-05,0.0057527619485895475,3.80367941425501e-06,0.0005378688577361597,2.0885822939865907e-08,3.868630959987382e-09,5.360001916777196e-09,1.5673358621877536e-09,5.005806810150083e-05,0.005551334569217698,1.426868452179695e-05,2.2624522763350912e-07,0.001082566648494026,5.957206634257332e-09,3.4158438693038026e-05,5.914387115090378e-06,7.502654715440586e-08,4.9796095615389863e-11,1.0994885219679365e-10,8.256458599441863e-10,9.85270670437319e-11,1.1836417675253728e-10,1.1844727555131091e-07,2.4398915754047727e-06,6.874053293315516e-14,6.042523095549794e-12,2.2343083930047933e-19,1.0812993610212098e-12
3.431564936301957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43930464709486866,0.08069756839311065,0.008019462644404722,2.695901780081568e-05,0.005079597816894995,0.05454301818707426,0.024421216352844565,4.3262091338295136e-05,1.8934571545668108e-10,0.0019373193150887874,5.2191101664477784e-11,0.0005261275596433539,2.8484753371450593e-09,8.94949964390859e-06,2.3366980334338746e-09,1.2953803442816475e-10,1.6212892448675724e-05,2.1596904948297953e-05,0.005751475403720966,3.7959459235190548e-06,0.0005380249348387543,2.0850083635798896e-08,3.865157282743045e-09,5.358990358003136e-09,1.5703909624572764e-09,5.014045601348315e-05,0.005558768687609205,1.4274693964662993e-05,2.2625870690767098e-07,0.0010832538056873967,5.955933018541617e-09,3.417760848792901e-05,5.910991601685047e-06,7.505878868664224e-08,4.975244463696222e-11,1.0991062136800378e-10,8.262465779398967e-10,9.838573572610179e-11,1.1839353759736795e-10,1.1839817483211651e-07,2.4412358968541745e-06,6.86529125880275e-14,6.045816789780353e-12,2.235763634651594e-19,1.0815424246501525e-12
3.4338848843391987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43929757066621455,0.08068081553372354,0.008013846377320838,2.6961441624507324e-05,0.005079981691416485,0.05457846439600402,0.024432091888588407,4.32448560656383e-05,1.8966758186345212e-10,0.0019369363439070912,5.217777884903054e-11,0.000526198482911925,2.848322403617538e-09,8.93681553326547e-06,2.3380535608930642e-09,1.2957945625803233e-10,1.6198950356868345e-05,2.160901309891096e-05,0.005750189103394902,3.788232389484015e-06,0.0005381809193126974,2.0814424086661473e-08,3.861686865333097e-09,5.3579794281198916e-09,1.5734494542164454e-09,5.022290963909401e-05,0.005566206394891556,1.4280698736625682e-05,2.2627215421795e-07,0.0010839407922930673,5.954659723097525e-09,3.41967701832189e-05,5.90759766976479e-06,7.509100520648203e-08,4.970885980728882e-11,1.0987246494810454e-10,8.268471112103051e-10,9.824471103790966e-11,1.1842284741263402e-10,1.1834909804998002e-07,2.442579568680035e-06,6.856543129264383e-14,6.049108891826557e-12,2.237218241879262e-19,1.0817852872757944e-12
3.4362048323764405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43929049059090264,0.08066406624284747,0.008008234202390331,2.6963861474434363e-05,0.00508036490378517,0.054613903616139166,0.024442959844617473,4.3227629332717644e-05,1.8998970197319837e-10,0.0019365534805514245,5.216446456936957e-11,0.0005262693732515006,2.848169688974451e-09,8.924158904703599e-06,2.3394084966301297e-09,1.2962081779891085e-10,1.6185029454780888e-05,2.162111613384745e-05,0.0057489030476229755,3.7805387491994414e-06,0.0005383368112421492,2.077884406836083e-08,3.858219704475871e-09,5.356969127092741e-09,1.5765113374624274e-09,5.0305428948602854e-05,0.005573647687084669,1.4286698840750685e-05,2.2628556961927674e-07,0.0010846276083246824,5.953386747650192e-09,3.4215923782723036e-05,5.904205319459407e-06,7.512319673015767e-08,4.96653409666129e-11,1.09834382754301e-10,8.274474596514885e-10,9.810399214107973e-11,1.1845210624619405e-10,1.1830004518144969e-07,2.4439225911744904e-06,6.847808870905469e-14,6.0523994024002794e-12,2.2386722148934635e-19,1.0820279491943816e-12
3.4385247804136823e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392834068728919,0.08064732051966941,0.008002626116621009,2.6966277358437e-05,0.005080747455163528,0.054649335848223055,0.024453820225924166,4.32104111305876e-05,1.9031207564822004e-10,0.0019361707249087848,5.2151158810374123e-11,0.0005263402306933439,2.8480171928007615e-09,8.911529683137607e-06,2.3407628407741343e-09,1.2966211910018414e-10,1.617112969103521e-05,2.163321405550644e-05,0.005747617236416763,3.7728649399433506e-06,0.0005384926107110022,2.0743343364079132e-08,3.854755796882741e-09,5.35595945490994e-09,1.579576612181792e-09,5.038801391238261e-05,0.005581092560209376,1.4292694280083983e-05,2.2629895316636055e-07,0.001085314253795937,5.952114091911607e-09,3.4235069290250485e-05,5.900814550896228e-06,7.515536327403612e-08,4.962188795559845e-11,1.0979637460105841e-10,8.280476231337342e-10,9.796357819993334e-11,1.1848131414602525e-10,1.1825101620313385e-07,2.4452649646294226e-06,6.839088433070425e-14,6.055688322211686e-12,2.240125553893909e-19,1.0822704107017893e-12
3.440844728450924e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392763195161397,0.08063057836337668,0.007997022117022686,2.6968689284336714e-05,0.005081129346711292,0.05468476109300017,0.024464673037499003,4.319320145032501e-05,1.9063470275067709e-10,0.00193578807686648,5.213786155696743e-11,0.0005264110552686651,2.847864914676493e-09,8.898927793700649e-06,2.3421165934544875e-09,1.297033602112124e-10,1.61572510144173e-05,2.1645306866310845e-05,0.005746331669787796,3.7652108992301696e-06,0.0005386483178035465,2.0707921755076255e-08,3.851295139251932e-09,5.354950411507761e-09,1.5826452783714422e-09,5.04706645002381e-05,0.005588541010288092,1.4298685057696665e-05,2.2631230491391653e-07,0.0010860007287205773,5.9508417555991564e-09,3.4254206709579596e-05,5.897425364200144e-06,7.518750485454028e-08,4.957850061543789e-11,1.097584403056067e-10,8.286476015666984e-10,9.782346838118034e-11,1.1851047115984607e-10,1.1820201109170087e-07,2.4466066893364673e-06,6.830381840835302e-14,6.058975651977826e-12,2.2415782590849704e-19,1.0825126720936015e-12
3.4429326816844415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43926993778720963,0.08061551347172874,0.007991982008590652,2.6970856639917833e-05,0.005081472485905443,0.054716637839768496,0.02447443409991874,4.3177720016928414e-05,1.909252837093081e-10,0.0019354437855338023,5.2125901288753886e-11,0.0005264747693113279,2.8477280504548143e-09,8.887609400475904e-06,2.3433344652726283e-09,1.2974042578925574e-10,1.6144778192758822e-05,2.1656186028219532e-05,0.005745174868944773,3.7583391132411397e-06,0.0005387883752741806,2.0676109748137918e-08,3.848183323411379e-09,5.35404281003702e-09,1.585409977637275e-09,5.0545106113388534e-05,0.0055952476703675265,1.430407277430663e-05,2.2632429434320726e-07,0.0010866184103468,5.949696925806857e-09,3.427142347472078e-05,5.894376448771279e-06,7.521641094662725e-08,4.953950802711819e-11,1.0972436243879134e-10,8.291874238504212e-10,9.769762888230676e-11,1.1853666900424144e-10,1.1815792687836051e-07,2.447813687134196e-06,6.822557694323939e-14,6.061932889863152e-12,2.242885152021261e-19,1.0827305364904962e-12
3.445020634917959e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392635531169877,0.08060045146800798,0.007986945205359735,2.6973020801431437e-05,0.005081815092415585,0.05474850892796657,0.024484189038531876,4.3162245472561336e-05,1.9121606973171607e-10,0.0019350995811846516,5.211394788696057e-11,0.0005265384567800179,2.847591362217503e-09,8.876313031538757e-06,2.3445518582051605e-09,1.2977744268911383e-10,1.6132322373217822e-05,2.1667061054013158e-05,0.005744018266226987,3.751483244125616e-06,0.0005389283580487375,2.0644361470864853e-08,3.845074135007441e-09,5.353135717843551e-09,1.5881774239685556e-09,5.061960083621001e-05,0.005601957221659857,1.4309456719624264e-05,2.2633625809870227e-07,0.0010872359538515325,5.948552354324113e-09,3.4288633694273075e-05,5.891328814841537e-06,7.524529684340088e-08,4.950056838897065e-11,1.0969034411644715e-10,8.29727096069775e-10,9.757203444564559e-11,1.1856282570454142e-10,1.1811386196142011e-07,2.4490201598944072e-06,6.814744695385918e-14,6.064888840902873e-12,2.244191531885999e-19,1.0829482392465344e-12
3.4468997928281247e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392578044013664,0.08058689813334793,0.007982414906600678,2.6974965820546785e-05,0.005082122983524004,0.054777188069717715,0.0244929632504327,4.3148324267412835e-05,1.9147795239812384e-10,0.00193478987157396,5.2103195687125883e-11,0.000526595752799803,2.847468493020824e-09,8.866165085522917e-06,2.3456471024758107e-09,1.29810716308838e-10,1.612112664186162e-05,2.167684504229289e-05,0.005742977493184937,3.74532653359628e-06,0.0005390542787310846,2.0615842378436818e-08,3.8422781099307465e-09,5.352319770278695e-09,1.5906704743974796e-09,5.0686691477447894e-05,0.00560799828741506,1.431429904779948e-05,2.2634700356028804e-07,0.0010877916249202857,5.947522460678597e-09,3.4304117297672764e-05,5.8885870400576095e-06,7.527127689331711e-08,4.9465567892234695e-11,1.0965977842769843e-10,8.302126727008914e-10,9.745920848293244e-11,1.185863315853471e-10,1.1807422002063935e-07,2.45010553664681e-06,6.807722515467253e-14,6.067548097014028e-12,2.245366835211746e-19,1.083144033700865e-12
3.4487789507382904e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43925205330773504,0.08057334713699842,0.007977887281707133,2.6976908261174753e-05,0.005082430444449597,0.05480586262886626,0.024501732507642277,4.313440863244827e-05,1.917400010110363e-10,0.0019344802322946197,5.209244903233466e-11,0.000526653027329487,2.847345765907495e-09,8.856034895976145e-06,2.3467419589955824e-09,1.2984395055452504e-10,1.61099446253552e-05,2.168662568300377e-05,0.005741936880637121,3.7391826464769597e-06,0.0005391801390033496,2.0587374661902205e-08,3.8394842094108985e-09,5.351504235188857e-09,1.5931657499284047e-09,5.075382510388389e-05,0.0056140416905936675,1.4319138324660956e-05,2.2635772828699256e-07,0.0010883471841262378,5.946492775956155e-09,3.4319595603394114e-05,5.885846303419204e-06,7.529724060328505e-08,4.943061010885365e-11,1.0962926076713403e-10,8.306981276643964e-10,9.734658009461149e-11,1.1860980419293965e-10,1.1803459368398271e-07,2.4511904884451096e-06,6.800709338089492e-14,6.0702063115769e-12,2.2465417231799114e-19,1.08333969755505e-12
3.450658108648456e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392462998381942,0.08055979847852837,0.007973362329094845,2.6978848127427407e-05,0.005082737475802162,0.054834532605810477,0.024510496812808234,4.3120498562978886e-05,1.9200221549686602e-10,0.0019341706632874825,5.2081707914678446e-11,0.000526710280385524,2.8472231806599426e-09,8.845922423631533e-06,2.34783642783409e-09,1.2987714545235033e-10,1.6098776296871116e-05,2.1696402977417776e-05,0.005740896428589577,3.7330515501139815e-06,0.0005393059389098463,2.0558958207936688e-08,3.836692431708336e-09,5.350689112559554e-09,1.5956632505476257e-09,5.082100169956408e-05,0.0056200874290842345,1.4323974551828849e-05,2.263684323075507e-07,0.0010889026314768152,5.945463300006631e-09,3.433506861344471e-05,5.883106604986852e-06,7.532318798200587e-08,4.939569495562874e-11,1.0959879103809283e-10,8.311834608989759e-10,9.723414884365123e-11,1.1863324355267992e-10,1.1799498293919314e-07,2.4522750154436974e-06,6.793705150893637e-14,6.072863484968372e-12,2.2477161958978077e-19,1.0835352309646228e-12
3.452537266558622e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43924054399484413,0.08054625215750696,0.007968840047180438,2.6980785423408846e-05,0.00508304407819035,0.05486319800094915,0.024519256168577357,4.310659405432537e-05,1.922645957819662e-10,0.001933861164493531,5.207097232626728e-11,0.0005267675119843473,2.8471007370597747e-09,8.835827629314868e-06,2.348930509061093e-09,1.299103010284792e-10,1.6087621629651197e-05,2.1706176926803634e-05,0.005739856137048318,3.7269332119548413e-06,0.0005394316784948436,2.053059290067531e-08,3.833902775091473e-09,5.349874402371429e-09,1.5981629762423088e-09,5.0888221248515715e-05,0.005626135500775785,1.4328807730929113e-05,2.2637911565067855e-07,0.0010894579669794647,5.944434032686392e-09,3.435053632983254e-05,5.880367944820049e-06,7.534911903811029e-08,4.9360822349616184e-11,1.095683691451266e-10,8.316686723521443e-10,9.712191429407826e-11,1.1865664968986445e-10,1.179553877740388e-07,2.453359117796859e-06,6.786709941128987e-14,6.075519617565368e-12,2.2488902534752167e-19,1.0837306340847062e-12
3.4544164244687876e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43923478577978436,0.08053270817350343,0.007964320434381398,2.6982720153215266e-05,0.005083350252221643,0.05489185881468153,0.0245280105775956,4.309269510181788e-05,1.9252714179263088e-10,0.00193355173585388,5.206024225922962e-11,0.0005268247221423657,2.8469784348889437e-09,8.825750473944386e-06,2.3500242027465004e-09,1.2994341730906654e-10,1.607648059700627e-05,2.1715947532426105e-05,0.005738816006019345,3.7208275995451443e-06,0.0005395573578025266,2.0502278624465293e-08,3.831115237832597e-09,5.349060104607965e-09,1.6006649269976938e-09,5.095548373477824e-05,0.00563218590355779,1.4333637863587043e-05,2.2638977834503458e-07,0.001090013190641657,5.943404973852567e-09,3.43659987545667e-05,5.877630322977249e-06,7.537503378021394e-08,4.932599220808925e-11,1.095379949932582e-10,8.321537619699039e-10,9.700987601095556e-11,1.186800226297855e-10,1.1791580817631323e-07,2.454442795658773e-06,6.77972369174415e-14,6.078174709743769e-12,2.2500638960219594e-19,1.0839259070701319e-12
3.4562955823789533e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392290251951137,0.0805191665260872,0.007959803489116088,2.6984652320934947e-05,0.005083655998502369,0.05492051504740733,0.024536760042508116,4.3078801700795996e-05,1.9278985345509502e-10,0.0019332423773097743,5.2049517705712244e-11,0.0005268819108759651,2.8468562739313855e-09,8.815690918530602e-06,2.3511175089603724e-09,1.2997649432025727e-10,1.6065353172316034e-05,2.1725714795554384e-05,0.005737776035508636,3.714734680524505e-06,0.0005396829768770445,2.047401526770756e-08,3.8283298181955925e-09,5.348246219256685e-09,1.6031691027955393e-09,5.1022789142353033e-05,0.005638238635320218,1.4338464951420019e-05,2.2640042041918668e-07,0.0010905683024708813,5.942376123354419e-09,3.438145588964904e-05,5.874893739515874e-06,7.540093221703061e-08,4.9291204448480115e-11,1.0950766848626747e-10,8.326387296889515e-10,9.68980335603359e-11,1.1870336239777456e-10,1.1787624413383495e-07,2.455526049183513e-06,6.772746390467855e-14,6.080828761879585e-12,2.2512371236448984e-19,1.0841210500757008e-12
3.458174740289119e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392232622429311,0.08050562721482785,0.00795528920980374,2.6986581930648297e-05,0.0050839613176377075,0.05494916669952672,0.02454550456595923,4.3064913846608716e-05,1.9305273069553472e-10,0.0019329330888025907,5.2038798657880296e-11,0.0005269390782015086,2.8467342539705776e-09,8.805648924176084e-06,2.3522104277729127e-09,1.300095320881859e-10,1.6054239329028786e-05,2.1735478717454957e-05,0.005736736225522158,3.7086544226332852e-06,0.0005398085357625126,2.0445802715687035e-08,3.8255465144528256e-09,5.347432746298205e-09,1.6056755036191714e-09,5.1090137455211974e-05,0.005644293693953526,1.4343288996052222e-05,2.2641104190169393e-07,0.001091123302474652,5.941347481048894e-09,3.439690773708121e-05,5.872158194492317e-06,7.54268143571943e-08,4.9256458988481346e-11,1.0947738952918822e-10,8.331235754573012e-10,9.678638650932662e-11,1.1872666901908491e-10,1.1783669563444764e-07,2.4566088785250483e-06,6.765778026091727e-14,6.083481774349237e-12,2.2524099364538965e-19,1.0843160632557795e-12
3.460053898199285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392174969253344,0.08049209023929513,0.007950777594864445,2.6988508986427844e-05,0.005084266210231677,0.05497781377144036,0.024554244150592423,4.305103153461439e-05,1.933157734400673e-10,0.0019326238702738344,5.202808510791718e-11,0.0005269962241353358,2.8466123747896503e-09,8.795624452075241e-06,2.3533029592544754e-09,1.3004253063897673e-10,1.6043139040661263e-05,2.1745239299388227e-05,0.0057356965760658575,3.702586793710112e-06,0.000539934034502954,2.0417640852781895e-08,3.822765324883967e-09,5.346619685715428e-09,1.608184129450514e-09,5.115752865735187e-05,0.00565035107734861,1.4348109999109617e-05,2.2642164282106761e-07,0.001091678190660501,5.94031904679619e-09,3.441235429886819e-05,5.869423687961938e-06,7.545268020929156e-08,4.922175574601733e-11,1.0944715802803163e-10,8.336082992238617e-10,9.667493442607667e-11,1.187499425189517e-10,1.1779716266601993e-07,2.457691283837244e-06,6.758818580737778e-14,6.086133747527811e-12,2.2535823345597244e-19,1.0845109467643757e-12
3.4619330561094505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392117292444213,0.08047855559905892,0.007946268642719165,2.6990433492338248e-05,0.005084570676887161,0.05500645626354937,0.024562978799050374,4.303715476018071e-05,1.9357898161475158e-10,0.0019323147216651407,5.201737704802448e-11,0.0005270533486937636,2.8464906361738e-09,8.785617463514136e-06,2.354395103475559e-09,1.3007548999874393e-10,1.6032052280798416e-05,2.175499654262013e-05,0.005734657087145661,3.6965317616850104e-06,0.0005400594731423547,2.0389529568998473e-08,3.819986247756797e-09,5.345807037497921e-09,1.6106949802668292e-09,5.1224962732731714e-05,0.005656410783396875,1.4352927962207243e-05,2.2643222320571073e-07,0.0010922329670359852,5.9392908204452564e-09,3.4427795577006523e-05,5.86669021997907e-06,7.547852978204466e-08,4.918709463914733e-11,1.0941697388712718e-10,8.340929009234766e-10,9.656367687970401e-11,1.1877318292267663e-10,1.1775764521644538e-07,2.4587732652738563e-06,6.751868041876497e-14,6.088784681790367e-12,2.2547543180688683e-19,1.0847057007555516e-12
3.4638122140196163e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43920595920228866,0.08046502329368926,0.007941762351789738,2.6992355452436373e-05,0.0050848747182058885,0.05503509417625533,0.024571708513974912,4.30232835186847e-05,1.9384235514558797e-10,0.0019320056429182758,5.200667447042193e-11,0.0005271104518930864,2.846369037908395e-09,8.775627919870271e-06,2.355486860506813e-09,1.3010841019359129e-10,1.602097902309323e-05,2.176475044841513e-05,0.005733617758767481,3.6904892945880242e-06,0.0005401848517246761,2.0361468750883137e-08,3.8172092813473e-09,5.344994801626428e-09,1.6132080560475324e-09,5.129243966526881e-05,0.005662472809990232,1.4357742886967035e-05,2.2644278308402484e-07,0.00109278763160868,5.938262801853332e-09,3.444323157349144e-05,5.863957790597025e-06,7.550436308409399e-08,4.915247558619284e-11,1.0938683701192374e-10,8.345773805043166e-10,9.645261344037486e-11,1.1879639025547115e-10,1.1771814327364244e-07,2.4598548229885435e-06,6.744926399925634e-14,6.091434577512822e-12,2.2559258870911726e-19,1.0849003253829323e-12
