Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),CO2X(24),H2OX(23),O(29),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
4.003116824535442e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417068962568261,0.0765426652919338,0.006729552185331945,1.6472921352249487e-05,0.00045510118186380274,0.06789334779396317,0.031538348089175126,3.8460793694797325e-05,3.506664511513274e-10,0.0018272817046924735,4.7341276719606887e-11,0.0005534962981158049,2.7410001982851313e-09,4.112038067023046e-06,3.174585852182706e-09,1.626553769837081e-10,9.416928551643552e-06,2.285446584084141e-05,0.0054851916507312375,0.0001006711981477303,0.0006002455335775172,7.947259727690197e-09,3.0592317121214175e-09,3.5444610861185907e-09,5.054732916099017e-10,2.0868781598716813e-05,0.002996547121044753,3.8190699499430606e-05,0.0013559283766589358,3.6167773039843667e-05,5.648361494021242e-09,9.746343536574186e-08,1.7067334143521263e-09,1.801842726554834e-11,2.0369543297497816e-08,5.107562374912545e-06,1.4421285303392327e-10,2.5999721961057377e-06,6.432842595421802e-12,6.951822949189132e-13,3.882085901711468e-14,8.288815651594096e-21
4.006354449527941e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416969741741683,0.07652045375659736,0.006722897604440575,1.6468791991486328e-05,0.0004552225353796384,0.06794073050165471,0.03155187916848031,3.843958170824839e-05,3.513321466807275e-10,0.0018267822338774516,4.732540021095346e-11,0.000553583313867643,2.7408447218820672e-09,4.1071539905229755e-06,3.176446699051616e-09,1.6269338409035405e-10,9.408143742774447e-06,2.286946934775932e-05,0.00548347738198932,0.00010033893208906938,0.0006004313368316344,7.92366571574503e-09,3.0553711754616023e-09,3.5434604353751645e-09,5.076191351154776e-10,2.0950723498092482e-05,0.003007314732555483,3.8205916133522476e-05,0.001356844734267628,3.6191516767905485e-05,5.6466907210507456e-09,9.750306050672052e-08,1.7079803304546467e-09,1.7967766418247672e-11,2.0374512669664876e-08,5.103251356224841e-06,1.4423528935022902e-10,2.601637072189115e-06,6.436921034001543e-12,6.951172761277916e-13,3.8817229079781624e-14,8.292177995419517e-21
4.00959207452044e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416870419152504,0.07649824893766834,0.006716249870076813,1.646465804353088e-05,0.0004553436520761706,0.06798809925874988,0.03156539473899532,3.841838496601225e-05,3.519982811730152e-10,0.001826282960099577,4.7309537853316696e-11,0.0005536702797002887,2.7406895992816886e-09,4.102275362158136e-06,3.178306125065523e-09,1.6273127435738477e-10,9.39936719677884e-06,2.2884463989466765e-05,0.005481763536387263,0.00010000873054058168,0.000600616993404616,7.900215701370288e-09,3.051515732532308e-09,3.5424605087713255e-09,5.097686508348478e-10,2.103276734937756e-05,0.00301809045093516,3.822111295070871e-05,0.0013577607392360773,3.621524646636262e-05,5.6450204964248495e-09,9.754263359666485e-08,1.7092264593525346e-09,1.7917408445068956e-11,2.0379470757641683e-08,5.098943572435306e-06,1.4425763652882725e-10,2.603300790789719e-06,6.440996639282043e-12,6.950519462309476e-13,3.881358176936416e-14,8.295532086281878e-21
4.01282969951294e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416770995264846,0.0764760508321401,0.006709608975249927,1.646051954803242e-05,0.00045546453236117477,0.06803545407054103,0.0315788948326214,3.83972034309415e-05,3.526648540430888e-10,0.0018257838828481762,4.7293689590367465e-11,0.0005537571956662764,2.7405348289031553e-09,4.097402178850653e-06,3.180164132639539e-09,1.6276904807051597e-10,9.390598905479822e-06,2.289944977183811e-05,0.005480050114392482,9.968057506948611e-05,0.0006008025034929445,7.876908408548454e-09,3.04766537577688e-09,3.5414613047674392e-09,5.119218356264351e-10,2.1114912967107646e-05,0.0030288742474839686,3.823628999030909e-05,0.0013586763917668725,3.62389621445117e-05,5.643350819223688e-09,9.758215474475479e-08,1.7104718018976664e-09,1.786735068315705e-11,2.0384417581915264e-08,5.094639022558455e-06,1.4427989475323756e-10,2.604963352829987e-06,6.445069413470529e-12,6.949863069243294e-13,3.880991718056794e-14,8.298877944177525e-21
4.016067324505439e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416671470538727,0.07645385943701744,0.006702974912974624,1.6456376544292057e-05,0.0004555851766402481,0.0680827949423049,0.031592379481041766,3.8376037066133555e-05,3.533318647063035e-10,0.001825285001616766,4.7277855366144816e-11,0.0005538440618180875,2.7403804091766174e-09,4.092534437497752e-06,3.1820207241698423e-09,1.6280670551338038e-10,9.381838860732265e-06,2.2914426700733986e-05,0.005478337116466991,9.935444745326385e-05,0.0006009878672923722,7.853742575720548e-09,3.0438200976569782e-09,3.5404628218404505e-09,5.140786863695514e-10,2.1197160166986875e-05,0.003039666093709032,3.8251447291393035e-05,0.0013595916920614449,3.6262663811627614e-05,5.641681688534516e-09,9.762162405942112e-08,1.711716358934023e-09,1.7817590499619366e-11,2.0389353162861157e-08,5.090337705603913e-06,1.4430206420604093e-10,2.606624759228872e-06,6.44913935876634e-12,6.949203598902054e-13,3.880623540733471e-14,8.302215588977707e-21
4.019304949497938e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165718454301106,0.07643167474931625,0.0066963476762710444,1.6452229071266612e-05,0.0004557055853168331,0.06813012187930273,0.03160584871572446,3.835488583492936e-05,3.5399931257846765e-10,0.0018247863159030228,4.726203512505454e-11,0.0005539308782081497,2.7402263385431612e-09,4.087672134972084e-06,3.1838759020339287e-09,1.6284424696755444e-10,9.373087054422307e-06,2.2929394782001357e-05,0.005476624543067488,9.903032967680118e-05,0.0006011730849979274,7.830716955591196e-09,3.039979890652471e-09,3.5394650584837046e-09,5.162391999640713e-10,2.127950876587203e-05,0.00305046596132173,3.826658489278257e-05,0.0013605066403200822,3.628635147696362e-05,5.64001310345168e-09,9.766104164835494e-08,1.7129601312978056e-09,1.776812529112513e-11,2.03942775207445e-08,5.086039620576409e-06,1.4432414506889247e-10,2.6082850109018768e-06,6.453206477360989e-12,6.948541067973143e-13,3.880253654285055e-14,8.305545040429909e-21
4.022542574490438e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416472120390956,0.07640949676606347,0.006689727258164792,1.6448077167572438e-05,0.000455825758792241,0.06817743488678049,0.03161930256792503,3.833374970091219e-05,3.5466719707583874e-10,0.0018242878252087455,4.724622881186796e-11,0.0005540176448888347,2.7400726154547506e-09,4.082815268122027e-06,3.1857296685908663e-09,1.6288167271258613e-10,9.364343478466873e-06,2.2944354021473638e-05,0.0054749123946454155,9.870820392957593e-05,0.0006013581568039216,7.807830314936627e-09,3.0361447472613407e-09,3.5384680132067544e-09,5.184033733301082e-10,2.136195858175682e-05,0.0030612738222350598,3.82817028330555e-05,0.001361421236741942,3.631002514975152e-05,5.6383450630765845e-09,9.770040761851738e-08,1.7142031198175498e-09,1.7718952483510795e-11,2.039919067572133e-08,5.0817447664758165e-06,1.4434613752253342e-10,2.609944108761092e-06,6.457270771438261e-12,6.9478754930101e-13,3.8798820679554224e-14,8.30886631815917e-21
4.025780199482937e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44163722958692814,0.07638732548429694,0.00668311365168693,1.644392087148921e-05,0.000455945697465675,0.06822473396996895,0.0316327410686893,3.8312628627906425e-05,3.5533551761511896e-10,0.0018237895290398214,4.7230436371720434e-11,0.000554104361912459,2.739919238374172e-09,4.0779638337720055e-06,3.1875820261815403e-09,1.6291898302602104e-10,9.355608124813175e-06,2.2959304424970748e-05,0.005473200671647037,9.83880526028874e-05,0.0006015430829039557,7.785081434415568e-09,3.032314659999571e-09,3.5374716845351685e-09,5.205712034076973e-10,2.1444509433756447e-05,0.003072089648561032,3.829680115054844e-05,0.0013623354815250695,3.633368483920178e-05,5.636677566517656e-09,9.773972207614891e-08,1.715445325314241e-09,1.767006953139121e-11,2.040409264783982e-08,5.0774531422971575e-06,1.4436804174680336e-10,2.6116020537152315e-06,6.4613322431742805e-12,6.947206890434104e-13,3.8795087909145265e-14,8.312179441669399e-21
4.029017824475436e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44162723723092057,0.07636516090106532,0.006676506849874004,1.643976022096361e-05,0.00045606540173425314,0.06827201913408401,0.031646164248855996,3.829152257997623e-05,3.5600427361345114e-10,0.0018232914269061934,4.721465775011009e-11,0.0005541910293312821,2.739766205774977e-09,4.073117828722788e-06,3.1894329771288998e-09,1.6295617818342914e-10,9.346880985438241e-06,2.297424599829922e-05,0.005471489374513495,9.80698582871287e-05,0.0006017278634909279,7.76246910838308e-09,3.0284896214010575e-09,3.53647607101035e-09,5.227426871564869e-10,2.1527161142092507e-05,0.003082913412608118,3.831187988335974e-05,0.0013632493748664109,3.635733055450367e-05,5.635010612890317e-09,9.777898512677838e-08,1.7166867486014187e-09,1.7621473917776978e-11,2.040898345704143e-08,5.073164747030621e-06,1.443898579206517e-10,2.6132588466696715e-06,6.4653908947376004e-12,6.946535276535375e-13,3.879133832259191e-14,8.315484430344627e-21
4.032255449467936e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44161723501510075,0.07634300301342782,0.006669906845768053,1.643559525361304e-05,0.0004561848719930309,0.06831929038432658,0.03165957213905942,3.827043152142431e-05,3.56673464488415e-10,0.0018227935183218256,4.7198892892896276e-11,0.0005542776471975056,2.739613516141419e-09,4.0682772497518e-06,3.1912825237381936e-09,1.6299325845843058e-10,9.338162052348431e-06,2.29891787472523e-05,0.0054697785036808945,9.775360376910098e-05,0.0006019124987570394,7.739992144707182e-09,3.0246696240175087e-09,3.535481171189353e-09,5.249178215554263e-10,2.1609913528077917e-05,0.0030937450868787223,3.832693906935252e-05,0.0013641629169618287,3.6380962304825405e-05,5.633344201316958e-09,9.781819687523241e-08,1.7179273904852951e-09,1.7573163153697215e-11,2.041386312316213e-08,5.0688795796615755e-06,1.4441158622215e-10,2.6149144885264807e-06,6.46944672828928e-12,6.945860667474613e-13,3.878757201013909e-14,8.318781303450321e-21
4.035493074460435e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44160722298311655,0.07632085181845423,0.006663313632416613,1.6431426006729227e-05,0.0004563041086350229,0.06836654772588299,0.03167296476973197,3.8249355416790704e-05,3.573430896580229e-10,0.001822295802804669,4.7183141746298255e-11,0.0005543642155632725,2.7394611679684064e-09,4.063442093613406e-06,3.1931306682972032e-09,1.6303022412272135e-10,9.329451317578987e-06,2.300410267761003e-05,0.005468068059580353,9.743927202936877e-05,0.0006020969888938005,7.717649364588256e-09,3.0208546604183388e-09,3.5344869836447e-09,5.270966036024639e-10,2.1692766414102204e-05,0.003104584644066707,3.8341978746157415e-05,0.0013650761080061156,3.6404580099314355e-05,5.631678330926883e-09,9.785735742564394e-08,1.7191672517648506e-09,1.7525134777828046e-11,2.0418731665933494e-08,5.064597639170593e-06,1.4443322682850234e-10,2.616568980184458e-06,6.473499745982961e-12,6.945183079284389e-13,3.8783789061316226e-14,8.322070080134616e-21
4.038730699452934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44159720117824225,0.07629870731322463,0.006656727202872741,1.6427252517281764e-05,0.0004564231120512254,0.06841379116392499,0.03168634217110679,3.822829423085141e-05,3.580131485407163e-10,0.0018217982798766268,4.7167404256893584e-11,0.000554450734480667,2.7393091597614346e-09,4.058612357039223e-06,3.1949774130764823e-09,1.6306707544609828e-10,9.32074877319357e-06,2.3019017795139312e-05,0.005466358042638072,9.712684623965573e-05,0.0006022813340920379,7.695439602381155e-09,3.017044723190574e-09,3.5334935069642055e-09,5.29279030314255e-10,2.177571962361713e-05,0.0031154320570549476,3.83569989511756e-05,0.001365988948193006,3.6428183947097054e-05,5.630013000856294e-09,9.789646688146153e-08,1.7204063332319488e-09,1.7477386356127068e-11,2.0423589104983933e-08,5.06031892453346e-06,1.444547799160575e-10,2.618222322539169e-06,6.477549949964946e-12,6.944502527870513e-13,3.877998956494489e-14,8.325350779429535e-21
4.041968324445434e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441587169643382,0.07627656949482942,0.006650147550195014,1.642307482192171e-05,0.00045654188263063766,0.06846102070360992,0.03169970437322021,3.820724792861712e-05,3.5868364055536185e-10,0.0018213009490635236,4.7151680371616746e-11,0.000554537204001713,2.739157490036532e-09,4.053788036738398e-06,3.196822760329589e-09,1.6310381269648454e-10,9.312054411283794e-06,2.303392410559403e-05,0.005464648453275403,9.681630976028027e-05,0.0006024655345419009,7.673361705420119e-09,3.0132398049387585e-09,3.5325007397507952e-09,5.314650987258602e-10,2.185877298112226e-05,0.003126287298912925,3.8371999721581556e-05,0.0013669014377151957,3.6451773857279446e-05,5.628348210248248e-09,9.793552534545768e-08,1.72164463567144e-09,1.7429915481472458e-11,2.042843545983981e-08,5.056043434721193e-06,1.444762456603196e-10,2.6198745164829756e-06,6.481597342374274e-12,6.943819029013422e-13,3.877617360914645e-14,8.328623420252243e-21
4.045205949437933e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415771284210758,0.0762544383603691,0.0066435746674475505,1.641889295698502e-05,0.000456660420760283,0.06850823635008094,0.0317130514059142,3.818621647533194e-05,3.5935456512124764e-10,0.0018208038098950696,4.713597003775754e-11,0.0005546236241783734,2.7390061573201965e-09,4.0489691293979e-06,3.1986667122932967e-09,1.6314043613995344e-10,9.303368223968819e-06,2.304882161471512e-05,0.0054629392919089146,9.650764613763002e-05,0.0006026495904328672,7.651414533846186e-09,3.009439898284851e-09,3.5315086806223346e-09,5.336548058904619e-10,2.1941926312151003e-05,0.003137150342894363,3.838698109432569e-05,0.0013678135767643518,3.647534983894698e-05,5.626683958252628e-09,9.797453291973728e-08,1.7228821598612548e-09,1.7382719773308454e-11,2.0433270749926488e-08,5.051771168700061e-06,1.444976242359586e-10,2.6215255629050738e-06,6.485641925342802e-12,6.943132598369489e-13,3.8772341281349536e-14,8.331888021406226e-21
4.0484435744304324e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415670775535039,0.07623231390695415,0.006637008547700017,1.641470695849599e-05,0.0004567787268252305,0.068555438108467,0.031726383298838874,3.8165199836472075e-05,3.600259216580797e-10,0.001820306861904829,4.712027320295961e-11,0.0005547099950625495,2.738855160149342e-09,4.044155631682811e-06,3.2005092711878194e-09,1.6317694604075302e-10,9.294690203394895e-06,2.3063710328230656e-05,0.00546123055895044,9.62008391016752e-05,0.0006028335019537495,7.629596960437286e-09,3.0056449958681347e-09,3.530517328211454e-09,5.358481488790808e-10,2.2025179443256776e-05,0.0031480211624348936,3.8401943106137274e-05,0.001368725365531126,3.6498911901164764e-05,5.6250202440261e-09,9.801348970574648e-08,1.7241189065725157e-09,1.733579687729532e-11,2.0438094994569527e-08,5.047502125431597e-06,1.4451891581682158e-10,2.6231754626915226e-06,6.489683700995272e-12,6.942443251472369e-13,3.8768492668297446e-14,8.335144601582497e-21
4.051681199422932e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44155701708249057,0.07621019613170492,0.0066304491840276335,1.641051686217066e-05,0.00045689680120861495,0.06860262598388323,0.03173970008145485,3.8144197977744475e-05,3.606977095859779e-10,0.0018198101046301876,4.7104589815218777e-11,0.0005547963167060804,2.7387044970712304e-09,4.039347540236596e-06,3.2023504392170435e-09,1.6321334266133e-10,9.286020341734933e-06,2.3078590251855932e-05,0.005459522254807153,9.589587256351931e-05,0.0006030172692927011,7.607907870440926e-09,3.0018550903451193e-09,3.529526681165388e-09,5.380451247802946e-10,2.2108532201999402e-05,0.0031588997311497607,3.8416885793527055e-05,0.001369636804205171,3.6522460052977654e-05,5.6233570667320736e-09,9.805239580428048e-08,1.7253548765696343e-09,1.728914446496498e-11,2.0442908212995706e-08,5.043236303872619e-06,1.445401205759428e-10,2.6248242167252813e-06,6.493722671449381e-12,6.941751003734319e-13,3.8764627856055506e-14,8.338393179360766e-21
4.054918824415431e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44154694704951003,0.07618808503175159,0.0066238965695111915,1.6406322703420177e-05,0.0004570146442916582,0.0686497999814308,0.03175300178303559,3.812321086508553e-05,3.613699283254732e-10,0.0018193135376123174,4.7088919822881553e-11,0.0005548825891607427,2.7385541666434214e-09,4.034544851681393e-06,3.204190218568733e-09,1.6324962626235316e-10,9.27735863118809e-06,2.3093461391293584e-05,0.005457814379881623,9.559273061298735e-05,0.000603200892637222,7.586346161409292e-09,2.9980701743894417e-09,3.5285367381457827e-09,5.402457306999605e-10,2.2191984416931592e-05,0.0031697860228315613,3.843180919278977e-05,0.0013705478929751484,3.6545994303410484e-05,5.621694425540681e-09,9.809125131549186e-08,1.726590070610399e-09,1.724276023338169e-11,2.044771042433413e-08,5.038973702975241e-06,1.445612386855539e-10,2.6264718258862416e-06,6.497758838815866e-12,6.941055870447472e-13,3.876074693001829e-14,8.341633773210598e-21
4.0581564494079305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44153686749569043,0.07616598060423388,0.006617350697237063,1.640212451735405e-05,0.00045713225645368854,0.06869696010619726,0.03176628843266978,3.810223846465977e-05,3.620425772975034e-10,0.001818817160396147,4.7073263174643504e-11,0.0005549688124782483,2.7384041674337037e-09,4.029747562618276e-06,3.2060286114147367e-09,1.6328579710273625e-10,9.268705063979365e-06,2.3108323752233616e-05,0.0054561069345718735,9.529139751625043e-05,0.000603384372174165,7.564910743036928e-09,2.99429024069178e-09,3.5275474978285602e-09,5.424499637609485e-10,2.2275535917585906e-05,0.0031806800114480187,3.844671334000699e-05,0.0013714586320287474,3.656951466146811e-05,5.620032319628723e-09,9.813005633889879e-08,1.727824489446086e-09,1.7196641904807683e-11,2.045250164761728e-08,5.034714321686896e-06,1.4458227031709435e-10,2.628118291051254e-06,6.501792205198573e-12,6.940357866785102e-13,3.8756849974916605e-14,8.344866401492549e-21
4.06139407440043e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415267784618182,0.07614388284630115,0.006610811560297208,1.6397922338783442e-05,0.00045724963807216115,0.06874410636325667,0.03177956005926359,3.8081280742858496e-05,3.627156559234103e-10,0.0018183209725303278,4.705761981954759e-11,0.0005550549867102462,2.7382544980200405e-09,4.024955669627536e-06,3.2078656199112095e-09,1.6332185543966144e-10,9.260059632359175e-06,2.3123177340353535e-05,0.005454399919271438,9.499185771348667e-05,0.0006035677080897421,7.543600537000804e-09,2.9905152819597536e-09,3.52655895890373e-09,5.446578211028745e-10,2.235918653446167e-05,0.0031915816711397924,3.8461598271049526e-05,0.0013723690215526945,3.659302113613557e-05,5.618370748179644e-09,9.816881097339282e-08,1.7290581338215485e-09,1.7150787226373768e-11,2.0457281901782046e-08,5.030458158950353e-06,1.4460321564122134e-10,2.629763613094166e-06,6.505822772694521e-12,6.939657007802923e-13,3.875293707482468e-14,8.34809108245931e-21
