Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),CHOX(53),H2OX(23),COX(50)
1.6603669968384214e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32880076305316042,0.11291469605047637,0.02132720815561067,6.6935771161258717e-11,2.2961088696820384e-09,1.8788207104024231e-05,1.0018331132479461e-06,2.0017586257525909e-15,3.753157783309442e-20,1.5161140321197254e-08,9.6410586662447091e-30,3.290298390593964e-08,1.1848854151637914e-22,1.131548566590222e-18,3.9657079493337784e-17,6.6855675431520931e-20,3.4710024975516386e-12,3.8957282321175541e-22,0.0057391340552806107,0.0029859475101102306,3.8691248951877276e-11,2.6318929066425143e-05,3.2602429605504417e-15,5.6975066300848995e-09,1.334784977820501e-05,2.0210239835722403e-09,1.7652760566706898e-06,1.5250806797839112e-14,2.7876820703973994e-07,1.5182656280323783e-13,1.3775906107544249e-13,8.1163421823434241e-13
1.6696198980396545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32878490729862264,0.11291479504763202,0.02131925667482347,6.8686672778360699e-11,2.3427942098004359e-09,1.9069224012107671e-05,1.0198165732950157e-06,2.0353158364325951e-15,3.866796559336992e-20,1.5246955428879456e-08,9.9422295301467034e-30,3.311856656576145e-08,1.2085002696630492e-22,1.1612054803554516e-18,4.065179200702756e-17,6.84664944143262e-20,3.5226419163571795e-12,3.9949359062997852e-22,0.0057388647981463934,0.0030018061881715678,3.8889158184739189e-11,2.6428838029187374e-05,3.2843946592576958e-15,5.7755162981470794e-09,1.3473730024067462e-05,2.0403363611605203e-09,1.7915065379200023e-06,1.5560373092650039e-14,2.8298458757861294e-07,1.5473349370881837e-13,1.4030680341925015e-13,8.261639752895156e-13
1.6788727992408876e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32876905926452921,0.11291489331425461,0.021311308924881155,7.0472972903351927e-11,2.3901101071526913e-09,1.9352117400468396e-05,1.0380068332669409e-06,2.069252898291127e-15,3.9830861633646315e-20,1.5332791055589805e-08,1.0251119995004708e-29,3.3333635519517631e-08,1.2324538203827565e-22,1.1914472859443338e-18,4.166418730331906e-17,7.0106136465674595e-20,3.5746692455963268e-12,4.0961153530699663e-22,0.0057385954117324511,0.0030176569654963049,3.9086968978411496e-11,2.6538375238739839e-05,3.3086557054949096e-15,5.8540811394821943e-09,1.3600031183827893e-05,2.0597059334173527e-09,1.8179685068815183e-06,1.5874356016993068e-14,2.8722927915232748e-07,1.5767741464956129e-13,1.4288623081374415e-13,8.4085987716488842e-13
1.6881257004421207e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32875321892846054,0.11291499083764069,0.021303364903412041,7.2295174045718135e-11,2.4380610726437563e-09,1.9636882619945961e-05,1.0564048001007865e-06,2.1035720382751919e-15,4.1020707454807492e-20,1.5418646472259994e-08,1.0567884624037819e-29,3.354818997590876e-08,1.2567489764354865e-22,1.2222816520151547e-18,4.2694439418012554e-17,7.1774931859173066e-20,3.6270843233434989e-12,4.1992947720430422e-22,0.0057383259092542308,0.0030334998453859533,3.9284681364895289e-11,2.6647548093638449e-05,3.3330267420480382e-15,5.9332019927365303e-09,1.3726751308686778e-05,2.0791327654263023e-09,1.8446624929295005e-06,1.6192790891830636e-14,2.9150220441937452e-07,1.6065857365710275e-13,1.4549756161350216e-13,8.5572263532184636e-13
1.6973786016433538e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32873738626900789,0.11291508760591815,0.021295424608047269,7.4153782699351115e-11,2.4866516346360941e-09,1.9923515116137454e-05,1.0750113748564488e-06,2.1382754815538676e-15,4.2237949256287172e-20,1.5504520951146592e-08,1.0892680184614182e-29,3.3762229311021431e-08,1.2813886532426454e-22,1.2537162957418089e-18,4.3742722483070379e-17,7.3473212308487184e-20,3.6798869909467456e-12,4.3045026042708225e-22,0.0057380563030953215,0.0030493348311469264,3.9482295376462546e-11,2.6756363800724815e-05,3.3575084124710968e-15,6.0128796903350897e-09,1.3853888460736196e-05,2.0986169197859474e-09,1.8715890206793954e-06,1.6515713068682847e-14,2.9580328754850296e-07,1.6367721888688751e-13,1.4814101494921226e-13,8.7075295634161358e-13
1.706631502844587e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32872156126571767,0.11291518360799443,0.02128748803642079,7.6049309345630227e-11,2.5358863389639536e-09,2.0212010427501685e-05,1.0938274527333428e-06,2.1733654514524169e-15,4.3483037960315009e-20,1.559041376604801e-08,1.1225665665940645e-29,3.3975753061964361e-08,1.3063757724773715e-22,1.2857589827579189e-18,4.4809210722043636e-17,7.5201310957977253e-20,3.7330770929206608e-12,4.4117675327628575e-22,0.0057377866048597291,0.0030651619260905869,3.9679811045645765e-11,2.6864829378987288e-05,3.3821013609696623e-15,6.0931150580619527e-09,1.3981440712907375e-05,2.11815845650853e-09,1.898748610025402e-06,1.6843157928774279e-14,3.0013245419028207e-07,1.6673359860184108e-13,1.508168107238973e-13,8.8595154194005628e-13
1.71588440404582e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3287057438990385,0.11291527883350752,0.021279555186169325,7.7982268456398831e-11,2.5857697489390422e-09,2.0502364183441736e-05,1.1128539230875616e-06,2.2088441693875957e-15,4.475642923592468e-20,1.567632419251143e-08,1.1567002296758282e-29,3.418876092068794e-08,1.3317132620076381e-22,1.3184175270995757e-18,4.5894078445597303e-17,7.6959562373362961e-20,3.7866544768360841e-12,4.5211184830021964e-22,0.005737516825420559,0.0030809811335332903,3.9877228405227857e-11,2.6972951663465678e-05,3.4068062322893163e-15,6.1739089146722273e-09,1.4109406148917935e-05,2.1377574329318654e-09,1.9261417761777397e-06,1.7175160882189899e-14,3.0448963144817025e-07,1.6982796115654716e-13,1.5352516960903402e-13,9.0131908898286071e-13
1.725137305247053e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3286899341502717,0.11291537327278051,0.021271626054932304,7.9953178496844489e-11,2.636306445348938e-09,2.079457210237541e-05,1.1320916694494565e-06,2.2447138548040436e-15,4.6058583522742895e-20,1.576225150803086e-08,1.1916853563042398e-29,3.4401252727972857e-08,1.3574040558395428e-22,1.3516997911467809e-18,4.6997500047125244e-17,7.8748302532415965e-20,3.8406189932075281e-12,4.6325846234564218e-22,0.0057372469749655888,0.0030967924567964185,4.0074547488232718e-11,2.708073730918063e-05,3.4316236716084184e-15,6.2552620715331835e-09,1.4237782863218939e-05,2.1574139036432342e-09,1.9537690296996154e-06,1.751175736704009e-14,3.088747478492653e-07,1.7296055498190008e-13,1.5626631304058077e-13,9.168562895010463e-13
1.7343902064482862e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867413200152468,0.11291546691677856,0.021263700640351813,8.1962561928288068e-11,2.6875010264491588e-09,2.1088629989800336e-05,1.1515415695416009e-06,2.2809767251117355e-15,4.7389966054571295e-20,1.5848194992236923e-08,1.2275385225706062e-29,3.4613228467578817e-08,1.38345109406078e-22,1.3856136855636341e-18,4.811964999844666e-17,8.0567868815679364e-20,3.8949704953790094e-12,4.7461953660841709e-22,0.005736977063040217,0.0031125958992064156,4.0271768327916412e-11,2.7188192795073327e-05,3.4565543244354562e-15,6.3371753322930595e-09,1.4366568960941773e-05,2.1771279204142861e-09,1.9816308765438921e-06,1.7852982848634591e-14,3.1328773331486237e-07,1.761316285702303e-13,1.5904046321496474e-13,9.325638307067861e-13
1.7436431076495193e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865833743566636,0.11291555975706864,0.021255778940072564,8.4010945210880674e-11,2.739358107949114e-09,2.1384533736356856e-05,1.171204495297129e-06,2.3176349956244675e-15,4.8751046882759211e-20,1.5934153927078545e-08,1.2642765338306657e-29,3.482468826055447e-08,1.409857322784275e-22,1.4201671692372523e-18,4.9260702845582011e-17,8.2418599997216168e-20,3.9497088394085483e-12,4.8619803668370739e-22,0.0057367070985878026,0.003128391464094815,4.0468890957758526e-11,2.7295324427949829e-05,3.4815988365107821e-15,6.4196494925771224e-09,1.449576255784488e-05,2.19689953214651e-09,2.0097278180894661e-06,1.8198872818665388e-14,3.177285191308605e-07,1.7934143046091987e-13,1.6184784308502007e-13,9.4844239500952275e-13
1.7528960088507524e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32864255043628593,0.11291565178578175,0.02124786095174188,8.6098858806206742e-11,2.7918823229920505e-09,2.1682279315890766e-05,1.1910813128784652e-06,2.3546908794994404e-15,5.014230089936324e-20,1.6020127596996297e-08,1.3019164264755074e-29,3.5035632359711519e-08,1.4366256940919734e-22,1.4553682492153797e-18,5.0420833204608557e-17,8.4300836235386637e-20,4.0048338839514927e-12,4.9799695261569454e-22,0.0057364370899874156,0.0031441791547982601,4.0665915411454036e-11,2.7402138346425339e-05,3.5067578537128383e-15,6.5026853397102357e-09,1.4625361780260302e-05,2.2167287848267941e-09,2.0380603511773377e-06,1.8549462794398178e-14,3.2219703791805408e-07,1.8259020922650508e-13,1.6468867635588367e-13,9.6449266003239481e-13
1.7621489100519855e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32862677098765297,0.11291574299557752,0.021239946673009606,8.8226837179793695e-11,2.8450783221293757e-09,2.1981862783519632e-05,1.2111728826964159e-06,2.3921465876779124e-15,5.1564207860096515e-20,1.6106115289087788e-08,1.3404754697027017e-29,3.5246061144261165e-08,1.4637591659787972e-22,1.4912249806426953e-18,5.1600215757594102e-17,8.6214919063656583e-20,4.0603454901430307e-12,5.1001929894682844e-22,0.0057361670450891819,0.0031599589746585262,4.0862841722905785e-11,2.7508640524861142e-05,3.532032021968794e-15,6.5862836524649937e-09,1.4755364765040103e-05,2.2366157214924671e-09,2.0666289681463994e-06,1.8904788317872738e-14,3.2669322360237432e-07,1.8587821345926919e-13,1.6756318748085503e-13,9.8071529862895197e-13
1.7714018112532186e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32861099907468139,0.11291583337961124,0.021232036101528105,9.039541880353087e-11,2.8989507732899245e-09,2.2283280273706872e-05,1.2314800594296176e-06,2.4300043288268988e-15,5.301725240707369e-20,1.6192116293265343e-08,1.3799711672875534e-29,3.5455975114608096e-08,1.4912607022967546e-22,1.5277454666958317e-18,5.2799025248605298e-17,8.8161191381435978e-20,4.1162435214802874e-12,5.222681147666124e-22,0.0057358969712473914,0.0031757309270225363,4.1059669926217107e-11,2.7614836777285615e-05,3.5574219871694895e-15,6.6704452008341926e-09,1.4885769659502657e-05,2.2565603822051352e-09,2.0954341568689225e-06,1.9264884955111649e-14,3.312170113851592e-07,1.8920569175831677e-13,1.704716016572377e-13,9.9711097890015269e-13
1.7806547124544518e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859523468289326,0.11291592293150263,0.02122412923495225,9.2605146157999e-11,2.9535043617446395e-09,2.258652799834702e-05,1.2520036920443111e-06,2.4682663092819051e-15,5.4501924091357187e-20,1.6278129902406432e-08,1.4204212593544221e-29,3.5665374887298335e-08,1.5191332726992036e-22,1.5649378585171166e-18,5.4017436479787712e-17,9.0139997444948238e-20,4.1725278437043637e-12,5.34746463759928e-22,0.0057356268753515948,0.0031914950152423655,4.1256400055684956e-11,2.7720732761292157e-05,3.5829283950886288e-15,6.75517074582668e-09,1.5016574621378818e-05,2.276562804032689e-09,2.12447640078576e-06,1.9629788295337653e-14,3.3576833771351287e-07,1.9257289271713128e-13,1.7341414482217171e-13,1.0136803642116162e-12
1.7899076136556849e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32857947779838681,0.11291601164530668,0.021216226070939318,9.485656573471133e-11,3.0087437900669998e-09,2.2891602244864985e-05,1.2727446238144443e-06,2.5069347329906867e-15,5.6018717395307055e-20,1.6364155412496859e-08,1.4618437241480396e-29,3.5874261190118671e-08,1.5473798525852748e-22,1.6028103551470502e-18,5.5255624307516046e-17,9.2151682858131649e-20,4.2291983246825553e-12,5.4745743425490013e-22,0.0057353567638557604,0.0032072512426752587,4.1453032145793325e-11,2.7826333981908763e-05,3.6085518913060999e-15,6.8404610392853907e-09,1.5147777818757988e-05,2.2966230210389427e-09,2.1537561789412557e-06,1.999953395019932e-14,3.4034714025079883e-07,1.9598006491160312e-13,1.763910436484671e-13,1.0304241132111416e-12
1.799160514856918e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32856372840780512,0.11291609951548644,0.021208326607149067,9.7150228038266226e-11,3.0646737780894545e-09,2.3198499374331366e-05,1.2937036923420883e-06,2.5460118014580309e-15,5.7568131754737004e-20,1.6450192122767053e-08,1.5042567798047773e-29,3.6082634857346184e-08,1.5760034230444402e-22,1.6413712034555094e-18,5.6513763638613425e-17,9.4196594563572572e-20,4.2862548342909841e-12,5.604041392703017e-22,0.0057350866428055964,0.0032229996126836294,4.1649566231207096e-11,2.7931645795434728e-05,3.6342931211353526e-15,6.9263168237268763e-09,1.5279377430034143e-05,2.3167410642804133e-09,2.1832739660178708e-06,2.0374157553004967e-14,3.4495335784730794e-07,1.9942745688852584e-13,1.7940252554043921e-13,1.0473428798464673e-12
1.808413416058151e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32854798649830602,0.11291618653688727,0.021200430841243588,9.9486687588412929e-11,3.1212990628562546e-09,2.3507215819596322e-05,1.314881729578151e-06,2.5854997136915515e-15,5.9150671580880849e-20,1.6536239335821584e-08,1.5476788861237964e-29,3.629049682514493e-08,1.6050069708012457e-22,1.6806286980716894e-18,5.7792029426637445e-17,9.6275080833471444e-20,4.343697244297869e-12,5.7358971656249777e-22,0.0057348165178641528,0.0032387401286350622,4.1846002346766025e-11,2.8036673413239269e-05,3.6601527295547515e-15,7.0127388322011147e-09,1.5411371643851736e-05,2.3369169618097106e-09,2.2130302323705174e-06,2.0753694757964866e-14,3.4958693051114339e-07,2.0291531715455238e-13,1.824488186297576e-13,1.0644373133832669e-12
1.8176663172593842e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32853225205753578,0.11291627270471302,0.021192538770887379,1.0186650292203087e-10,3.1786243985729799e-09,2.3817748083444379e-05,1.3362795618433838e-06,2.6254006661484796e-15,6.0766846282172986e-20,1.6622296357762163e-08,1.5921287463380257e-29,3.6497848127106457e-08,1.6343934881601918e-22,1.7205911813127988e-18,5.9090596668231625e-17,9.8387491260641877e-20,4.4015254282476952e-12,5.8701732867193198e-22,0.0057345463943358245,0.0032544727939023111,4.2042340527479213e-11,2.8141421905517837e-05,3.6861313611427719e-15,7.0997277881708035e-09,1.5543758659051542e-05,2.3571507386850577e-09,2.2430254440606178e-06,2.113818123944151e-14,3.54247799379368e-07,2.0644389416560666e-13,1.8553015177131305e-13,1.081708058423381e-12
1.8269192184606173e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32851652507360157,0.11291635801450334,0.021184650393747249,1.0429023659502398e-10,3.2366545565531264e-09,2.4130092736772076e-05,1.3578980098496637e-06,2.6657168526834437e-15,6.2417170285848092e-20,1.6708362498304354e-08,1.6376253088848922e-29,3.6704689889931163e-08,1.6641659729507848e-22,1.7612670431115173e-18,6.0409640399540566e-17,1.0053417674954341e-19,4.4597392613464475e-12,6.0069016296915734e-22,0.0057342762771888543,0.0032701976118632977,4.2238580808519685e-11,2.8245896205001586e-05,3.7122296600169984e-15,7.187284405409177e-09,1.5676536684616528e-05,2.3774424169854607e-09,2.2732600628898764e-06,2.1527652691207938e-14,3.5893590668944901e-07,2.1001343631674087e-13,1.8864675453911194e-13,1.0991557549232569e-12
1.8361721196618504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32850080553504729,0.11291644246211269,0.02117676570749235,1.0675845518413112e-10,3.2953943251620148e-09,2.4444246416790203e-05,1.3797378887215428e-06,2.7064504644972313e-15,6.4102163059363199e-20,1.6794437070888252e-08,1.6841877691767706e-29,3.6911023329247486e-08,1.6943274284727452e-22,1.8026647209422268e-18,6.1749335692687238e-17,1.0271548950734803e-19,4.5183386203481526e-12,6.146114317004123e-22,0.0057340061710764393,0.0032859145859011033,4.243472322521942e-11,2.8350101110616724e-05,3.7384482697767517e-15,7.275409387915292e-09,1.5809703939617579e-05,2.3977920158310669e-09,2.3037345464337747e-06,2.1922144825713967e-14,3.6365119575102949e-07,2.136241919324309e-13,1.9179885722220076e-13,1.1167810382126038e-12
1.8454250208630835e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32848509343083082,0.11291652604369047,0.021168884709794101,1.0927172928865278e-10,3.35484850975829e-09,2.4760205825252194e-05,1.4018000080180506e-06,2.7476036900865081e-15,6.5822349131646847e-20,1.6880519392783206e-08,1.7318355713710643e-29,3.7116849745566337e-08,1.7248808634413868e-22,1.8447926997460259e-18,6.3109857652312036e-17,1.0493178303504132e-19,4.5773233834428173e-12,6.2878437203274431e-22,0.0057337360803565059,0.003301623719403957,4.2630767813064442e-11,2.8454041291090714e-05,3.7647878334492554e-15,7.3641034298459691e-09,1.5943258653159298e-05,2.4181995514083048e-09,2.3344493480747823e-06,2.2321693373360301e-14,3.6839361091805846e-07,2.1727640925729724e-13,1.9498669082062669e-13,1.1345845390132476e-12
1.8546779220643166e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32846938875030113,0.11291660875566267,0.021161007398326218,1.1183063353209554e-10,3.4150219326332846e-09,2.5077967726710012e-05,1.4240851717547463e-06,2.7891787151945034e-15,6.7578258114178452e-20,1.6966608785186926e-08,1.7805884101398865e-29,3.7322170520367527e-08,1.7558292919331703e-22,1.8876595118545469e-18,6.4491381412171522e-17,1.0718341211855829e-19,4.6366934301459662e-12,6.4321224609867841e-22,0.0057334660091102555,0.0033173250157652327,4.2826714607690381e-11,2.8557721288502346e-05,3.7912489934392825e-15,7.4533672154635048e-09,1.6077199064325721e-05,2.4386650369993966e-09,2.3654049170352973e-06,2.2726334081780234e-14,3.7316309756130216e-07,2.2097033644724294e-13,1.9821048704143927e-13,1.1525668834581766e-12
1.8639308232655497e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3284536914831776,0.11291669059471419,0.021153133770764644,1.144357465637348e-10,3.4759194329484955e-09,2.5397528946798797e-05,1.4465941784260014e-06,2.831177722762639e-15,6.9370424721903036e-20,1.7052704573318981e-08,1.830466232439271e-29,3.7526987112315181e-08,1.7871757333314327e-22,1.9312737369125799e-18,6.5894082131795883e-17,1.0947073281995451e-19,4.6964486411899076e-12,6.5789834104043802e-22,0.0057331959611595252,0.0033330184783834276,4.3022563644877906e-11,2.8661145521773192e-05,3.8178323914820649e-15,7.5432014190982551e-09,1.6211523422126095e-05,2.45918848301585e-09,2.3966016984103164e-06,2.3136102715129558e-14,3.7795960204126444e-07,2.2470622156100501e-13,2.0147047829473547e-13,1.1707286931107682e-12
1.8731837244667828e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32843800161953102,0.11291677155777279,0.021145263824787566,1.1708765106009702e-10,3.537545866671417e-09,2.5718886370551426e-05,1.4693278210275085e-06,2.8736028928830904e-15,7.1199388793985048e-20,1.7138806086509189e-08,1.8814892392778546e-29,3.7731301053599142e-08,1.8189232122723032e-22,1.9756440017995237e-18,6.7318134993204301e-17,1.1179410246861285e-19,4.7565888984168363e-12,6.7284596905371491e-22,0.0057329259400831041,0.0033487041106621501,4.3218314960548742e-11,2.8764318290098275e-05,3.8445386685994747e-15,7.6336067051252618e-09,1.6346229985440593e-05,2.4797698970355604e-09,2.4280401331998139e-06,2.3551035053383184e-14,3.8278307168153294e-07,2.2848431255209594e-13,2.0476689768975498e-13,1.1890705849841968e-12
