Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24),HOCO(73)
1.2483142409985607e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44291268189990735,0.10951717866767495,0.021967734175230416,2.8635964005133967e-08,2.6936730439444665e-05,0.0007922745661013152,0.0002737005091057369,3.189962198340555e-06,3.0887270226267953e-15,0.0009913048820798965,2.920331524049978e-13,0.0003550818613374572,1.3127369569185965e-10,1.652940337732608e-07,1.7536040449941162e-11,3.796649800115831e-13,1.3458139630528028e-05,1.2336540712477588e-08,0.007867036623578693,0.001386949791109461,0.00011065171822513984,3.6585560846300406e-07,5.41746437447397e-09,8.669687849944663e-09,5.416221519712113e-12,7.631791646118954e-08,1.396487130305731e-05,2.9482467769514655e-08,1.265677339201934e-09,1.5496945887893126e-05,3.0725400572593377e-09,1.9504768003508004e-08,8.480629858189011e-10,5.990951624890348e-06,1.0332118922364397e-12,6.78946005517885e-13,7.763645396434851e-10,8.633595228067305e-09,3.4818333207207418e-15,1.831871538137618e-12,1.978309784473511e-11,7.756970065664902e-16
1.254663635855718e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429074387068015,0.10951063786647539,0.02196348676687701,2.912297360214288e-08,2.7321108781340437e-05,0.0007989950077865129,0.000276441676729511,3.23095102079061e-06,3.1478013171454628e-15,0.000995407005465188,2.9853696200352964e-13,0.000355408706401847,1.3301206372088963e-10,1.681843674782641e-07,1.7728930543976892e-11,3.8546039647990103e-13,1.3560056684992358e-05,1.2571254784706258e-08,0.007866642611882435,0.0013921823407945049,0.00011091576706562732,3.6811542103406184e-07,5.438832046042963e-09,8.704974959352452e-09,5.43974978290342e-12,7.652392040489609e-08,1.3969053124659368e-05,2.9710292603122187e-08,1.2835421356175304e-09,1.5630473299752124e-05,3.08521852650312e-09,1.987596933939967e-08,8.565467737036609e-10,6.019333843604345e-06,1.043692982553661e-12,6.885835480098536e-13,7.932731789928202e-10,8.74547918662654e-09,3.548036467976755e-15,1.863882815927942e-12,2.0011989867176904e-11,7.896154217694034e-16
1.2610130307128755e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429022179506637,0.1095041019094537,0.02195924021990316,2.9615590179975986e-08,2.7708774868729527e-05,0.0008057315158394335,0.00027919396892966443,3.2722034213838463e-06,3.20767349718424e-15,0.0009994984024439952,3.051438785000383e-13,0.00035573118342867814,1.347621689473516e-10,1.7110738245968468e-07,1.7922647333935557e-11,3.9130846941169143e-13,1.3662057678222537e-05,1.2809045966015096e-08,0.007866242795981623,0.0013973987563842057,0.00011117901287906813,3.7037489454443934e-07,5.460132662502522e-09,8.740168926373579e-09,5.463232814620439e-12,7.672936264305414e-08,1.397321356866588e-05,2.993872885329353e-08,1.3015573590506457e-09,1.5764325686314452e-05,3.0978636050417856e-09,2.0252038672742558e-08,8.65064876547582e-10,6.047586915612864e-06,1.0542262889586752e-12,6.982976983557314e-13,8.104455777861958e-10,8.858090683436575e-09,3.61510668626734e-15,1.8962556426048803e-12,2.024223241860822e-11,8.037004139948164e-16
1.267362425570033e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44289701937612047,0.10949757058982126,0.021954994534514036,3.01138464974578e-08,2.8099736746388997e-05,0.0008124839954851685,0.0002819573558044674,3.313718747634422e-06,3.268350014075951e-15,0.0010035790837998873,3.118547836563164e-13,0.00035604935690751596,1.365239865642387e-10,1.7406321711219664e-07,1.8117187571534198e-11,3.9720932255741274e-13,1.3764140238316369e-05,1.304993462403799e-08,0.007865837402489166,0.0014025990615325154,0.00011144146242472185,3.7263399744064106e-07,5.481366319415964e-09,8.77526984647179e-09,5.4866706841620206e-12,7.693424825406355e-08,1.3977352953140896e-05,3.016777466671275e-08,1.3197233565355155e-09,1.589850110405213e-05,3.110475327602684e-09,2.0633008239540738e-08,8.736172012682748e-10,6.07571083453872e-06,1.0648117901236842e-12,7.080885091347333e-13,8.27884062711485e-10,8.971427949701417e-09,3.683049701280299e-15,1.928991543123192e-12,2.0473824007439206e-11,8.17952942374289e-16
1.2737118204271903e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428918427363645,0.10949104370898903,0.021950749710907325,3.0617775273842954e-08,2.8494002394237835e-05,0.0008192523527017927,0.00028473180748663017,3.3554963363993504e-06,3.3298373390140893e-15,0.0010076490606068793,3.1867055724426687e-13,0.0003563632903877736,1.3829749128291098e-10,1.770520086314696e-07,1.8312548032367367e-11,4.031630782303957e-13,1.386630201415764e-05,1.3293941079292873e-08,0.007865426649519131,0.0014077832799066624,0.00011170312236831017,3.748926984347538e-07,5.5025331138723985e-09,8.810277817532953e-09,5.51006346185945e-12,7.71385822629501e-08,1.3981471593433579e-05,3.039742819571961e-08,1.3380404721085035e-09,1.603299762523046e-05,3.1230537298333026e-09,2.101891020130555e-08,8.822036549022841e-10,6.1037056063321e-06,1.0754494643860196e-12,7.179560305100299e-13,8.455909603537009e-10,9.08548918681935e-09,3.751871225316004e-15,1.9620920291493837e-12,2.0706763108639033e-11,8.323739646070939e-16
1.2800612152843477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44288668779283413,0.10948452107625271,0.021946505749273235,3.1127409188015036e-08,2.889157972756417e-05,0.0008260364942117197,0.00028751729414406153,3.3975355140278216e-06,3.392141963034357e-15,0.0010117083442239799,3.2559207696050773e-13,0.00035667304649223314,1.4008265733983172e-10,1.8007389301230203e-07,1.8508725515828056e-11,4.0916985731107424e-13,1.39685406752458e-05,1.354108560436485e-08,0.007865010747005899,0.001412951435186557,0.00011196399928381273,3.771509665022931e-07,5.52363314445612e-09,8.845192939820625e-09,5.5334112193579956e-12,7.734236964323548e-08,1.3985569802195286e-05,3.0627687598446423e-08,1.3565090468363923e-09,1.6167813337725125e-05,3.135598848282433e-09,2.1409776643760193e-08,8.90824144606838e-10,6.1315712490098875e-06,1.086139289837602e-12,7.279003102486111e-13,8.635685970551017e-10,9.20027256679951e-09,3.821576957056817e-15,1.9955585990411466e-12,2.0941048164799046e-11,8.469644369580228e-16
1.286410610141505e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428815543149049,0.10947800250849007,0.02194226264979457,3.1642780877692724e-08,2.9292476597249652e-05,0.0008328363274731787,0.0002903137859806119,3.4398355965096437e-06,3.4552703969960798e-15,0.001015756946289811,3.3262021834175817e-13,0.000356978686930372,1.4187945850325704e-10,1.8312900504689015e-07,1.8705716845023152e-11,4.1522977925128396e-13,1.4070853911526952e-05,1.3791388423101094e-08,0.007864589897011312,0.001418103551064212,0.00011222409965522847,3.7940877087566845e-07,5.54466651121505e-09,8.880015315929532e-09,5.556714029430789e-12,7.754561531676234e-08,1.3989647889398668e-05,3.0858551038686745e-08,1.375129418803962e-09,1.630294634484192e-05,3.148110720384095e-09,2.180563957556316e-08,8.994785776625424e-10,6.159307792399329e-06,1.0968812442957619e-12,7.379213937424607e-13,8.818192987765397e-10,9.315776232676058e-09,3.892172581344901e-15,2.0293927378301025e-12,2.1176677586795e-11,8.617253142468506e-16
1.2927600049986625e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287644207959326,0.10947148782986937,0.02193802041264671,3.216392293864183e-08,2.969670078999238e-05,0.000839651760671811,0.00029312125323680173,3.482395889622823e-06,3.519229171562341e-15,0.0010197948787173028,3.397558546810106e-13,0.0003572802725115019,1.4368786807987546e-10,1.8621747832323044e-07,1.8903518866683623e-11,4.213429620786285e-13,1.4173239433226145e-05,1.4044869709815607e-08,0.007864164294020324,0.0014232396512431527,0.00011248342987828637,3.8166608104447365e-07,5.565633315630066e-09,8.914745050740053e-09,5.579971965723673e-12,7.774832415441483e-08,1.3993706162355783e-05,3.1090016685811456e-08,1.3939019231275945e-09,1.643839476513887e-05,3.160589384440079e-09,2.220653092705217e-08,9.081668614757894e-10,6.186915277885957e-06,1.1076753052244288e-12,7.480193240301309e-13,9.003453909600588e-10,9.431998298919867e-09,3.963663768961099e-15,2.0635959172059297e-12,2.1413649752647436e-11,8.766575498434975e-16
1.29910939985582e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287135087127144,0.10946497687156935,0.021933779037997668,3.2690867923893966e-08,3.0104260028531437e-05,0.0008464827027123836,0.0002959396661905343,3.525215689080261e-06,3.584024837179983e-15,0.0010238221536884556,3.4699985694449583e-13,0.00035757786315771884,1.4550785892140048e-10,1.8933944522365402e-07,1.9102128451069745e-11,4.275095224009107e-13,1.4275694970680963e-05,1.4301549588507419e-08,0.007863734125225463,0.0014283597594378342,0.00011274199626211021,3.8392286675452025e-07,5.586533660585988e-09,8.949382251376266e-09,5.603185103192541e-12,7.795050097838965e-08,1.3997744925734944e-05,3.132208271495988e-08,1.4128268919964603e-09,1.6574156732250897e-05,3.173034879601263e-09,2.2612482549004748e-08,9.16888903580155e-10,6.214393758165731e-06,1.1185214498609333e-12,7.581941418160687e-13,9.191491983927425e-10,9.548936851847805e-09,4.0360561764030825e-15,2.0981695954998332e-12,2.165196300866882e-11,8.917620956678567e-16
1.3054587947129773e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44286628048139226,0.10945846947150929,0.021929538526008104,3.322364834297252e-08,3.0515161971867994e-05,0.0008533290632106208,0.00029876899515779513,3.568294280675564e-06,3.64966396405985e-15,0.0010278387836491784,3.543530936894485e-13,0.00035787151791666973,1.4733940343111392e-10,1.924950369234899e-07,1.930154249187156e-11,4.3372957541062643e-13,1.437821827417637e-05,1.456144813209095e-08,0.007863299570800657,0.0014334638993730726,0.0001129998050308571,3.861790979999127e-07,5.60736765034126e-09,8.983927027161332e-09,5.626353517929799e-12,7.815215056177998e-08,1.4001764481580259e-05,3.155474730690787e-08,1.4319046546502217e-09,1.6710230394716947e-05,3.1854472458525697e-09,2.302352621141651e-08,9.256446116389488e-10,6.2417432970013185e-06,1.1294196552018029e-12,7.684458854913936e-13,9.382330450718131e-10,9.666589950029481e-09,4.109355445673466e-15,2.133115217671571e-12,2.1891615670655057e-11,9.07039902178211e-16
1.3118081895701347e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428612307082248,0.10945196547408986,0.021925298876831402,3.37622966611245e-08,3.092941421548436e-05,0.0008601907524851467,0.0003016092104933354,3.6116309404279683e-06,3.716153142155313e-15,0.0010318447813041968,3.61816430982677e-13,0.000358161294974137,1.4918247357036075e-10,1.956843833898561e-07,1.950175790610462e-11,4.400032348895218e-13,1.4480807113780878e-05,1.4824585361635203e-08,0.007862860804164736,0.001438552094783471,0.00011325686232530852,3.8843474502365355e-07,5.6281353904982484e-09,9.018379489573035e-09,5.6494772866940194e-12,7.835327762884148e-08,1.400576512933033e-05,3.1788008647918255e-08,1.451135537385023e-09,1.684661391580937e-05,3.197826523996653e-09,2.3439693602300335e-08,9.344338934477283e-10,6.268963968982434e-06,1.1403698978603082e-12,7.787745911557353e-13,9.57599254070988e-10,9.78495562469155e-09,4.183567204069519e-15,2.1684342152983604e-12,2.213260602210928e-11,9.224919183651652e-16
1.318157584427292e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44285620135660025,0.10944546472994347,0.021921060090613655,3.4306845298558465e-08,3.1347024291565934e-05,0.0008670676815495424,0.00030446028259134247,3.655224934726356e-06,3.783498981140569e-15,0.0010358401596120257,3.693907323199438e-13,0.00035844725166644383,1.5103704086499486e-10,1.989076133805755e-07,1.970277163400143e-11,4.463306132132087e-13,1.4583459279183918e-05,1.5090981245616086e-08,0.00786241799223501,0.001443624369412847,0.00011351317420441433,3.9068977831844214e-07,5.648836987975826e-09,9.052739752204382e-09,5.67255648755035e-12,7.855388685781063e-08,1.400974716583473e-05,3.202186492999441e-08,1.470519863614848e-09,1.6983305473365834e-05,3.210172755635192e-09,2.386101632650174e-08,9.432566569353197e-10,6.296055859290218e-06,1.1513721542369744e-12,7.891802926359865e-13,9.772501474080878e-10,9.904031880119436e-09,4.258697063969453e-15,2.2041280065621315e-12,2.2374932315324988e-11,9.381190917541012e-16
1.3245069792844495e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428511922376669,0.1094389670956942,0.021916822167493757,3.4857326629690113e-08,3.1767999669219375e-05,0.0008739597621045136,0.00030732218188609577,3.6990755204723776e-06,3.851708110389828e-15,0.0010398249317800188,3.770768585461626e-13,0.0003587294444926834,1.5290307641177674e-10,2.0216485444321521e-07,1.9904580638898706e-11,4.527118213558395e-13,1.4686172579534534e-05,1.5360655699181543e-08,0.00786197129567135,0.0014486807470136809,0.00011376874664681935,3.929441686169951e-07,5.669472550980345e-09,9.087007930721033e-09,5.6955911997768525e-12,7.875398288031902e-08,1.4013710885373994e-05,3.225631435076566e-08,1.490057953838136e-09,1.712030325962343e-05,3.222485983154759e-09,2.4287525904530705e-08,9.521128101661635e-10,6.323019063465544e-06,1.1624264005441643e-12,7.996630215065069e-13,9.971880459139064e-10,1.0023816694056599e-08,4.334750622630416e-15,2.240197996240474e-12,2.261859277342504e-11,9.539223683926422e-16
1.330856374141607e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44284620316865436,0.10943247243372684,0.021912585107603414,3.541377298239352e-08,3.219234775468755e-05,0.000880866906530167,0.0003101948788526084,3.7431819452226575e-06,3.920787178954235e-15,0.0010437991112594808,3.8487566777641604e-13,0.0003590079291267736,1.5478055088472142e-10,2.0545623291424724e-07,2.0107181907120468e-11,4.591469688948381e-13,1.4788944843281295e-05,1.5633628583424436e-08,0.007861520869111065,0.0014537212513465575,0.00011402358555234595,3.951978868926032e-07,5.690042188976711e-09,9.121184142817471e-09,5.718581503049828e-12,7.895357028097555e-08,1.401765657967907e-05,3.2491355113245274e-08,1.5097501256279212e-09,1.7257605481055143e-05,3.2347662497119245e-09,2.471925377141459e-08,9.61002261343039e-10,6.349853687181239e-06,1.1735326125682166e-12,8.10222807111395e-13,1.0174152691023318e-09,1.014430801810118e-08,4.4117334619894376e-15,2.276645575700311e-12,2.2863585587827237e-11,9.699026928423847e-16
1.3372057689987643e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44284123397264685,0.10942598061196479,0.02190834891106723,3.597621663725804e-08,3.262007589156906e-05,0.0008877890278783925,0.0003130783440072562,3.7875434473300924e-06,3.9907428555382155e-15,0.0010477627117408508,3.927880153177993e-13,0.00035928276042934026,1.5666943454139797e-10,2.087818739183282e-07,2.031057244785745e-11,4.656361640156863e-13,1.489177391801348e-05,1.5909919704667976e-08,0.007861066861394964,0.0014587459061796064,0.00011427769674342648,3.974509043624765e-07,5.710546012662569e-09,9.155268508180209e-09,5.741527478329251e-12,7.915265360088915e-08,1.4021584537947255e-05,3.2726985426151624e-08,1.5295966937232583e-09,1.7395210358208526e-05,3.247013599214318e-09,2.5156231275567348e-08,9.699249188077055e-10,6.376559846018117e-06,1.1846907658845227e-12,8.208596765826728e-13,1.037934135041732e-09,1.0265503778100166e-08,4.4896511484572276e-15,2.31347212288873e-12,2.3109908918985414e-11,9.860610081846925e-16
1.3435551638559217e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428362844783652,0.10941949150365639,0.021904113578002708,3.654468982685299e-08,3.3051191361033965e-05,0.0008947260398653526,0.00031597254790839273,3.832159256084225e-06,4.061581828477789e-15,0.00105171574714895,4.008147535920933e-13,0.00035955399245943205,1.5856969722917988e-10,2.1214190136769643e-07,2.051474929304279e-11,4.721795135167638e-13,1.4994657670303458e-05,1.6189548813764877e-08,0.0078606094157849,0.0014637547352879638,0.00011453108596652702,3.997031924759589e-07,5.730984133940674e-09,9.189261148447544e-09,5.764429207970955e-12,7.935123733705653e-08,1.4025495046862458e-05,3.296320350383786e-08,1.549597969985519e-09,1.753311612554664e-05,3.2592280763072265e-09,2.5598489677673407e-08,9.78880691042939e-10,6.4031376652447894e-06,1.1959008359608466e-12,8.315736548596641e-13,1.058746960227595e-09,1.0387401874540929e-08,4.5685092327254386e-15,2.3506790023274185e-12,2.3357560899694497e-11,1.0023982560075667e-15
1.349904558713079e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428313545199561,0.10941300498716909,0.021899879108520332,3.71192247349981e-08,3.34857013820343e-05,0.0009016778568640753,0.000318877461156951,3.877028591850699e-06,4.133310805715964e-15,0.0010556582316383,4.089567320592727e-13,0.00035982167848606786,1.6048130839144637e-10,2.1553643796168434e-07,2.071970949722427e-11,4.787771228142388e-13,1.509759398555034e-05,1.6472535605403328e-08,0.007860148670173145,0.0014687477624532375,0.000114783758893533,4.019547229144131e-07,5.7513566658905234e-09,9.223162187165922e-09,5.7872867743866385e-12,7.954932594094542e-08,1.4029388390615719e-05,3.3200007565926275e-08,1.5697542633590554e-09,1.7671321031291144e-05,3.2714097263604705e-09,2.6046060149592986e-08,9.878694866755994e-10,6.429587279601202e-06,1.2071627977834428e-12,8.423647647118995e-13,1.0798560594564276e-09,1.0510000182940179e-08,4.6483132495794506e-15,2.3882675651111354e-12,2.360653963174081e-11,1.0189153763938494e-15
1.3562539535702365e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282644393679066,0.10940652094579202,0.021895645502723597,3.769985349603904e-08,3.392361311152122e-05,0.0009086443938971497,0.000321793054397033,3.922150666209782e-06,4.20593651477676e-15,0.0010595901795885016,4.172147971418521e-13,0.0003600858709996208,1.6240423707373518e-10,2.1896560518634447e-07,2.0925450137433157e-11,4.854290959470107e-13,1.5200580767824848e-05,1.6758899717424398e-08,0.00785968475728391,0.001473725011462955,0.00011503572112307727,4.0420546759813826e-07,5.771663722744089e-09,9.256971749755537e-09,5.8101002611922765e-12,7.974692382287216e-08,1.403326485092033e-05,3.3437395837694846e-08,1.5900658800054558e-09,1.7809823337267564e-05,3.2835585954490356e-09,2.6498973773284015e-08,9.968912144769077e-10,6.455908833085814e-06,1.2184766261056708e-12,8.532330267568161e-13,1.1012637457009148e-09,1.0633296554230365e-08,4.729068717699107e-15,2.42623914890199e-12,2.3856843185837843e-11,1.0356133079311088e-15
