Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H7X(140),C4H7X(142),C4H6(54),C4H5X(418),C4H7X(143),C4H5X(419),C6H9X(483),C6H9X(546),SX(577),SX(486),C4H7X(146),C6H9X(573),C6H9X(693),C4H7X(145),SX(695),SX(782),SX(819),SX(698),SX(815),C6H9X(692),C6H9X(468),SX(962),SX(1040),C6H9(960),SX(1145),SX(1399),SX(1442),SX(1396),C6H9X(691),SX(1589),SX(1584),C4H6a(417),C6H9(574),SX(1850),SX(2360),SX(2415),C3H6(75),SX(2358),SX(2416),SX(2759),SX(2819),SX(2700),SX(1397),SX(2696),SX(2697),SX(3136),SX(1586),SX(3138),SX(3351),SX(3422),SX(3141),SX(2816),SX(3418),S(2817),S(3419),SX(4343),SX(5140),SX(5223),SX(5138),SX(5224),SX(5479),SX(5559),SX(5396),SX(5393),SX(5392),SX(5556),S(5557),SX(1487),SX(1486),SX(6770),SX(6766),SX(6983),S(6767),SX(7361),SX(8708),SX(8705),SX(8704),SX(7357)
0.00431794466010748,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282493339893,0.66999999910501074,1.2788787089354944e-11,2.7038431667020983e-23,2.778207096475524e-16,6.1045246378076486e-25,4.8674785749026719e-28,5.8909022205197898e-45,5.7924451155396954e-32,1.4296014637547291e-30,5.6917688160499744e-44,3.6012313974565558e-11,8.683029167419901e-10,4.1508829476013222e-10,5.2915671959316235e-16,1.0737017641705443e-12,1.9521309651502677e-17,6.2864269643971407e-20,1.6557963841396853e-14,1.1341358850643957e-18,2.8545973440606799e-21,3.4114220433814809e-24,4.4030390553597478e-24,5.8115107140536526e-21,6.6544877035199317e-26,1.4635134873592175e-24,5.0601798706624847e-31,2.7137493735943338e-23,1.8857695166862891e-25,1.6385061937602735e-29,1.3228025937681428e-28,1.0659362655527172e-25,9.3106190796321137e-30,3.3676165754495459e-28,3.3858424973994411e-28,2.0488296526254119e-25,2.7789615669036403e-34,4.6572065811915806e-30,1.7145351546585046e-28,1.2026423033811511e-33,1.7700185065076094e-28,8.2897830881920994e-33,4.166875676025766e-31,4.0505574674085722e-34,1.0462360268226081e-25,2.2942607452401375e-33,1.0906622953826927e-32,4.9515519564181954e-21,5.1158628915891925e-29,4.5197521370386474e-24,2.8733780062364401e-29,3.6192988808860335e-28,1.7438496961698841e-26,1.7332068484590008e-26,7.543604702925669e-32,5.0429077881329923e-29,2.9004671039639063e-34,1.7007135626324149e-33,2.7723746943298409e-32,5.2084648419840449e-31,5.5106724645988368e-29,9.9312908844250049e-35,2.8041651906456463e-34,2.3969365627049302e-34,1.3782718300650616e-31,7.9225223858008154e-37,4.6387590060281809e-36,1.2855308918710721e-31,1.8235769793478661e-34,8.87844357003581e-37,1.213338901205177e-39,4.9786534272149245e-35,2.6511932070853095e-40,1.2649142786954685e-39,1.0734266522918449e-37,3.7882174630122757e-43,1.5274131283104319e-40,7.8598922069918766e-46,1.6349247422126098e-45,3.2057815214020376e-42,1.3760470040878503e-45,2.5437911938927229e-43,2.689537635142288e-48,3.8111679480603376e-33,6.5473193380556031e-42,1.5175420178294789e-38,4.7622787068573064e-38,5.4776711777143235e-37,2.2372166550407186e-41,9.5125795688321867e-37,2.575365731974568e-44,9.4460252477305442e-44,9.4460252477305442e-44,9.518866669517443e-37
0.004391657510748098,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282492846083,0.66999999909925601,1.3084299432010732e-11,2.898030162798366e-23,2.7782070993426029e-16,6.0685282756795733e-25,5.0066226363507743e-28,6.4615902038966942e-45,6.0631967948345621e-32,1.4793931522927606e-30,6.2426712965318755e-44,3.5799961339463413e-11,8.7345338416915446e-10,4.1775800804863124e-10,5.3505658365821217e-16,1.0858857349151883e-12,1.9858939921208006e-17,6.4698385505898078e-20,1.7042011493395205e-14,1.1742147180814088e-18,2.9378827050361776e-21,3.531976898372096e-24,4.5586980838430284e-24,6.1186774068249428e-21,7.0091091030189126e-26,1.5419434234559911e-24,5.4557680686635087e-31,2.9048011491112163e-23,2.0495708559071926e-25,1.766715020735155e-29,1.4159546204855206e-28,1.1604038537979576e-25,1.0296992858314637e-29,3.7277325046894708e-28,3.7480925458108248e-28,2.1947318048328379e-25,2.8808840807420027e-34,5.0006499835660612e-30,1.8419153372143216e-28,1.2882855841125765e-33,1.9220615491213869e-28,9.0829552426548747e-33,4.5700278968972033e-31,4.398531059522382e-34,1.1390583502193071e-25,2.4978083683119641e-33,1.1874266687467191e-32,5.1212689949302043e-21,5.3862618903695816e-29,4.8396157882326495e-24,3.0769928577306258e-29,3.8765926533670976e-28,1.8998177737420485e-26,1.8880273678817727e-26,8.2176618446368581e-32,5.5870361118534623e-29,3.2136071558529269e-34,1.8846036165216808e-33,3.0200412540227429e-32,5.674469507394141e-31,6.1051342271571117e-29,1.100267744298061e-34,3.0730881389222568e-34,2.6555660061444083e-34,1.5530167176955831e-31,8.9275655868240957e-37,5.2281224215026623e-36,1.4468355753498246e-31,2.0734900294026154e-34,9.836426634368562e-37,1.3671729650704787e-39,5.7055428514260699e-35,3.0384274356782024e-40,1.449898594218629e-39,1.2514205347663784e-37,4.4165098074832422e-43,1.8110675776661956e-40,9.3199999969972975e-46,1.9388073737102868e-45,3.7382407157841443e-42,1.6042210801954318e-45,3.0651993600263807e-43,3.1890100015781462e-48,4.2437351361754032e-33,7.1817773431381967e-42,1.6909521084852944e-38,5.3031241583058863e-38,6.1089371185177817e-37,2.4911505731073203e-41,1.0758381666327109e-36,2.9126454617377547e-44,1.0683117299182503e-43,1.0683117299182505e-43,1.0765605844507643e-36
0.004465370361388716,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282492357546,0.66999999909355568,1.3381549714982484e-11,3.1025319577584511e-23,2.778207102238108e-16,6.0333493722071373e-25,5.1473044979207049e-28,7.0765348259026583e-45,6.3417802386860418e-32,1.5300385333881322e-30,6.8362576914702967e-44,3.5592431120747907e-11,8.785462676812453e-10,4.2039659509745288e-10,5.4091846257577305e-16,1.0979984713519591e-12,2.0196495152212286e-17,6.6554016175343794e-20,1.7531768826229394e-14,1.2150029681131637e-18,3.0221450366639584e-21,3.6546656347108598e-24,4.7171144903663817e-24,6.4365326448392191e-21,7.376173117140438e-26,1.623140662965173e-24,5.8748155663763378e-31,3.1057611204213489e-23,2.2244465098859066e-25,1.9025344482488192e-29,1.5139389562923093e-28,1.2614519613669793e-25,1.1368865031066014e-29,4.1193549091561732e-28,4.1420617242811675e-28,2.3489621747601862e-25,2.9849013131397723e-34,5.3643856572067064e-30,1.9768748905553003e-28,1.3788174691199489e-33,2.0848553873984376e-28,9.9390979086190305e-33,5.0055270499848293e-31,4.7711117428818711e-34,1.2383579401933061e-25,2.7155598343367547e-33,1.2909434274436786e-32,5.293449248226542e-21,5.6660700552375159e-29,5.1762105594105098e-24,3.2912720091454116e-29,4.147404891671168e-28,2.066775880042302e-26,2.0537364795774722e-26,8.9391430181921037e-32,6.1792871678855176e-29,3.5544570912274873e-34,2.084790454267465e-33,3.2851277837600818e-32,6.173300866415441e-31,6.7521574522049095e-29,1.2168799023858955e-34,3.3626480524600089e-34,2.9370684506036024e-34,1.7464342521639389e-31,1.0040065713015356e-36,5.8805937417977125e-36,1.6251411317107473e-31,2.3524338362387041e-34,1.087913389402376e-36,1.5374452468200291e-39,6.5237225647768392e-35,3.4743139548789818e-40,1.6581529965541233e-39,1.4552010578577516e-37,5.1358452784796107e-43,2.141310746285162e-40,1.1019996142044332e-45,2.2926435247146044e-45,4.347965341656404e-42,1.8654516142672263e-45,3.6819816406357692e-43,3.7705181615544045e-48,4.7178282649323101e-33,7.8672472807030123e-42,1.8811190136411487e-38,5.8959199746876015e-38,6.8016997514053023e-37,2.769463089033668e-41,1.2144435817385439e-36,3.2878960976312869e-44,1.2059481492432531e-43,1.2059481492432531e-43,1.2152718770050462e-36
0.0045390832120293335,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282491874144,0.66999999908790797,1.3680518666977222e-11,3.3177093245449542e-23,2.7782071051618208e-16,5.9989562410525176e-25,5.2895143345626338e-28,7.7383400511023393e-45,6.6282865346644271e-32,1.5815374160341445e-30,7.4750369621896375e-44,3.538953639194395e-11,8.8358313828767925e-10,4.2300493324034096e-10,5.4674317341644388e-16,1.1100415776993364e-12,2.0533974374704889e-17,6.8431046377630463e-20,1.8027205447785617e-14,1.2565009543931984e-18,3.1073791044867885e-21,3.7794892126616944e-24,4.8782895701158343e-24,6.7652602180920993e-21,7.7558955281441621e-26,1.7071534698190696e-24,6.318284142417979e-31,3.3169642889830965e-23,2.4109364871278069e-25,2.0462768515849608e-29,1.6169190327529653e-28,1.3694178405833163e-25,1.2532048810793035e-29,4.5446459835587242e-28,4.5699297722600485e-28,2.5118855922314918e-25,3.0910324831455835e-34,5.7493353646803795e-30,2.1197605522414124e-28,1.474452111741025e-33,2.259009472996891e-28,1.0862258108447034e-32,5.4754730453661215e-31,5.1696945905041658e-34,1.3444677864459134e-25,2.9482453492825363e-33,1.4015597066458825e-32,5.468076713626345e-21,5.9554491785114113e-29,5.5301117059167699e-24,3.5165825994119295e-29,4.4322024657867341e-28,2.2452964200934125e-26,2.2308995307401356e-26,9.7105116517559761e-32,6.8230101207280003e-29,3.9249465007968616e-34,2.3024105831778665e-33,3.5685388226624861e-32,6.7066660140884653e-31,7.4553992285554797e-29,1.3436247353934614e-34,3.6740456303113484e-34,3.2430357139974662e-34,1.9601594957189786e-31,1.1269437495731694e-36,6.6017102864525928e-36,1.8219079782446947e-31,2.6631909681253601e-34,1.2012461849255343e-36,1.7255951547426715e-39,7.4428539525328411e-35,3.9640037337296343e-40,1.8921441472744475e-39,1.6879810617329624e-37,5.9575698032866799e-43,2.5248256969419176e-40,1.2994302543223883e-45,2.7036049253904705e-45,5.0445976509944769e-42,2.1638572193314492e-45,4.4095423074394842e-43,4.445830012816984e-48,5.2367543244906346e-33,8.6070502787136827e-42,2.0893856326633211e-38,6.5448055509140774e-38,7.5609254591972778e-37,3.0740957654055094e-41,1.3684100023201149e-36,3.7047341001958975e-44,1.3588382559001477e-43,1.3588382559001479e-43,1.3693577035166587e-36
0.004612796062669951,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228249139576,0.66999999908231123,1.3981187537619691e-11,3.5439292731508509e-23,2.7782071081135312e-16,5.9653189255637219e-25,5.4332425307938858e-28,8.4497158570748144e-45,6.92280628729472e-32,1.633889606995272e-30,8.1616201010779672e-44,3.5191100430469487e-11,8.8856549999965566e-10,4.2558386127216855e-10,5.5253150404189239e-16,1.1220165966137412e-12,2.0871376784791286e-17,7.0329363613696738e-20,1.8528291602303202e-14,1.2987089956603264e-18,3.1935798000443415e-21,3.906448590933721e-24,5.0422246147485847e-24,7.1050438707537244e-21,8.1484920657027309e-26,1.7940300963714597e-24,6.787157969334327e-31,3.5387510343472405e-23,2.6095970350239122e-25,2.198261874222876e-29,1.7250609062239368e-28,1.4846499784072647e-25,1.3792647201219563e-29,5.0058767220496676e-28,5.0339863797517037e-28,2.6838780287473904e-25,3.1992973509065907e-34,6.1564502656280779e-30,2.2709302078481872e-28,1.575410205468213e-33,2.445159785530271e-28,1.185668611372654e-32,5.9820723074188641e-31,5.5957354049478024e-34,1.457732043750914e-25,3.1966196027925101e-33,1.5196342809563168e-32,5.6451357532190821e-21,6.2545610122057449e-29,5.9019041905267299e-24,3.7532979711289355e-29,4.7314601599502916e-28,2.435971405306658e-26,2.4201011123252348e-26,1.0534315083578794e-31,7.5217261667577268e-29,4.3271041452498052e-34,2.5386590060324478e-33,3.8712097018944084e-32,7.2763302448625673e-31,8.2187044266277624e-29,1.4811952643300448e-34,4.0085298874077207e-34,3.5751413695339631e-34,2.1959402745992608e-31,1.2625745327367629e-36,7.3973920360520083e-36,2.0386944047739489e-31,3.0087559050859492e-34,1.3242609878111882e-36,1.9331613678276595e-39,8.4734375071824783e-35,4.5130952853549519e-40,2.1545532815212861e-39,1.9533113403924464e-37,6.894223054892566e-43,2.9691217214841613e-40,1.528159795728515e-45,3.1797506806193995e-45,5.8387957636610601e-42,2.5039897394513251e-45,5.2654604172439437e-43,5.2281683242951558e-48,5.8040337105003765e-33,9.4046766346030606e-42,2.3171820511950814e-38,7.2541875402413002e-38,8.3919054194875946e-37,3.4071154686399932e-41,1.5391789623471488e-36,4.1670621874176407e-44,1.5284135190719457e-43,1.5284135190719455e-43,1.5402610853552099e-36
0.004686508913310569,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282490922238,0.66999999907676444,1.4283538075597238e-11,3.7815650490724174e-23,2.7782071110930367e-16,5.932409055020618e-25,5.578479673168532e-28,9.2134806564398559e-45,7.2254296279880271e-32,1.687094911042111e-30,8.8987224591616978e-44,3.4996955869577938e-11,8.9349479350070313e-10,4.2813418170494534e-10,5.5828421346947899e-16,1.1339250124606719e-12,2.1208701622790417e-17,7.2248857461014595e-20,1.9034998147785853e-14,1.341627396410147e-18,3.2807421091597724e-21,4.0355446853690897e-24,5.2089208638201073e-24,7.4560672989031069e-21,8.554178404312966e-26,1.8838187828223497e-24,7.2824435709323366e-31,3.7714671024666282e-23,2.8210008122925545e-25,2.3588164443948782e-29,1.8385332521615743e-28,1.607508270117466e-25,1.5157062210789945e-29,5.505430410861112e-28,5.5366347355759189e-28,2.8653267724234016e-25,3.3097162318126206e-34,6.5867114066430482e-30,2.4307530786920211e-28,1.6819190866391955e-33,2.6439696307426017e-28,1.2926842825440972e-32,6.527641685068927e-31,6.0507525457299451e-34,1.5785062082632927e-25,3.4614621548095584e-33,1.6455377482090563e-32,5.824611083327028e-21,6.5635672660368365e-29,6.2921826776498792e-24,4.0017976668645202e-29,5.0456606679473033e-28,2.6394127805409793e-26,2.6219453740056151e-26,1.1413185937612039e-31,8.2791342674809469e-29,4.7630612621098935e-34,2.7947911744893673e-33,4.1941070486707595e-32,7.8841180066757967e-31,9.0461119525177077e-29,1.6303194858989653e-34,4.3673991312688023e-34,3.9351434692920084e-34,2.4556428725105167e-31,1.411973608110595e-36,8.273960991735511e-36,2.2771612838701677e-31,3.3923469915157171e-34,1.4576090330363565e-36,2.1617868479761676e-39,9.6268698119791785e-35,5.1276650712594958e-40,2.4482908025345253e-39,2.2551096162747514e-37,7.9596408247708526e-43,3.4826200036189571e-40,1.7925259473773173e-45,3.7301193473097718e-45,6.7423209003551411e-42,2.890871392984684e-45,6.2697521290829911e-43,6.1323615762599462e-48,6.4234109092242615e-33,1.0263792070043535e-41,2.566029932956346e-38,8.028753242480939e-38,9.3002720829750953e-37,3.7707206437512505e-41,1.7283044670992404e-36,4.6790875753387412e-44,1.7162170944445085e-43,1.7162170944445087e-43,1.7295376538713378e-36
0.004760221763951187,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228249045348,0.66999999907126584,1.458755250995121e-11,4.0309961318613637e-23,2.778207114100135e-16,5.9001997635046686e-25,5.725216543802217e-28,1.0032563509022528e-44,7.5362462241388658e-32,1.7411531311676556e-30,9.6891658723413276e-44,3.4806944219775072e-11,8.9837239947061031e-10,4.3065666266628859e-10,5.6400203391984168e-16,1.1457682540829331e-12,2.1545948245906901e-17,7.4189420063221243e-20,1.9547296536409045e-14,1.3852564605367992e-18,3.3688611342169847e-21,4.1667784100718063e-24,5.3783795513380398e-24,7.8185141491244819e-21,8.9731701613774287e-26,1.9765677567546631e-24,7.8051701096666981e-31,4.0154635950787745e-23,3.0457370429999992e-25,2.5282748446785598e-29,1.9575073599522872e-28,1.7383641763788922e-25,1.6632003324967608e-29,6.0458058403060256e-28,6.0803947913654828e-28,3.05663058630735e-25,3.4223100028416044e-34,7.0411301646359408e-30,2.5996098917330739e-28,1.7942128273709927e-33,2.8561303754578807e-28,1.40774066097022e-32,7.1146120746995982e-31,6.5363286119920284e-34,1.7071572770763629e-25,3.7435777854664306e-33,1.7796526958062655e-32,6.0064877650860712e-21,6.8826296061869628e-29,6.7015515279845648e-24,4.2624674257443988e-29,5.3752945887733964e-28,2.8562527205484136e-26,2.8370563094669307e-26,1.2349843369636953e-31,9.0991164307477136e-29,5.2350546118898122e-34,3.0721247885349727e-33,4.5382292427995042e-32,8.5319137651866535e-31,9.9418605087627695e-29,1.7917614109460263e-34,4.7520021526687442e-34,4.3248870529837506e-34,2.7412573610318131e-31,1.5762869838298193e-36,9.2381593012991621e-36,2.5390764678327424e-31,3.8174176740646787e-34,1.6019737825575593e-36,2.4132235325861527e-39,1.0915497754338349e-34,5.8142964280928955e-40,2.7765101677049016e-39,2.5976885524996185e-37,9.1690539972660748e-43,4.0747377599153763e-40,2.0973796158986317e-45,4.3648193815146069e-45,7.7681217263025776e-42,3.3300306821700927e-45,7.4451321344518165e-43,7.1749921208532595e-48,7.0988645348780865e-33,1.1188243528234636e-41,2.8375466462487714e-38,8.8734831807928045e-38,1.0292014660625732e-36,4.1672472087573751e-41,1.9374594015826129e-36,5.2453393278377436e-44,1.9239101879316257e-43,1.9239101879316253e-43,1.938862068497057e-36
0.004833934614591805,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282489989362,0.66999999906581453,1.4893213527028921e-11,4.29260823319364e-23,2.7782071171346339e-16,5.8686655542688953e-25,5.8734441122542139e-28,1.0910006978926494e-44,7.8553452894429195e-32,1.7960640687323888e-30,1.0535881405717708e-43,3.4620915068676939e-11,9.0319964238153135e-10,4.3315204019415856e-10,5.6968567130760192e-16,1.1575476981644258e-12,2.1883115994910108e-17,7.6150945212541114e-20,2.0065158790154739e-14,1.4295964719075186e-18,3.4579320524350258e-21,4.300150618855798e-24,5.5506018367182698e-24,8.1925680152295885e-21,9.4056828939065401e-26,2.0723252324694721e-24,8.3563892545361912e-31,4.2710969559910769e-23,3.2844117125993622e-25,2.7069786885680404e-29,2.0821571262347741e-28,1.8776009252381893e-25,1.8224498551394362e-29,6.6296214927013584e-28,6.6679075182063212e-28,3.2581999120584387e-25,3.5371001098198467e-34,7.5207488173563507e-30,2.7778930982139078e-28,1.912532355121878e-33,3.082362406833087e-28,1.5313282262952633e-32,7.7455331728711481e-31,7.054112638711325e-34,1.8440639535395911e-25,4.0437969453238476e-33,1.9223739147603667e-32,6.1907511924815044e-21,7.2119096524193018e-29,7.1306247915140991e-24,4.535699178983325e-29,5.7208604209555239e-28,3.0871440119323541e-26,3.0660781238069836e-26,1.3347094672074967e-31,9.985744606048715e-29,5.7454304552619809e-34,3.3720421459556808e-33,4.9046070046107045e-32,9.221663116720306e-31,1.0910396115521989e-28,1.9663224202452874e-34,5.1637391083237784e-34,4.7463074233773116e-34,3.0549046534477391e-31,1.7567360551195152e-36,1.029717324706033e-35,2.8263205928966291e-31,4.2876714246803086e-34,1.7580721392925481e-36,2.68933854434357e-39,1.2352691239427991e-34,6.5801183661756236e-40,3.1426265143263475e-39,2.985793838041192e-37,1.0539223116288356e-42,4.7560041956682523e-40,2.4481446677736378e-45,5.0951537912657246e-45,8.9304490332927623e-42,3.8275512154526242e-45,8.817378466114142e-43,8.3746003641556842e-48,7.8346206506975463e-33,1.2182066781475419e-41,3.1334507415075152e-38,9.7936677932494651e-38,1.1373499686112611e-36,4.5991763775022284e-41,2.1684441256337062e-36,5.8706916265212002e-44,2.153280590838482e-43,2.1532805908384816e-43,2.1700366249760081e-36
0.004907647465232423,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282489529763,0.66999999906040875,1.5200504252424539e-11,4.5667932951666135e-23,2.7782071201963466e-16,5.8377822421828951e-25,6.0231535292491375e-28,1.1848969553739925e-44,8.182815593181923e-32,1.8518275237104514e-30,1.144191167952092e-43,3.4438725741491209e-11,9.0797779372605139e-10,4.3562102001801024e-10,5.7533580820167803e-16,1.1692646718536379e-12,2.2220204380137026e-17,7.8133329192418261e-20,2.0588557481810339e-14,1.4746477163002354e-18,3.5479501541394391e-21,4.4356621712531986e-24,5.7255888850439049e-24,8.5784124369740346e-21,9.8519320964573506e-26,2.1711394104536843e-24,8.9371755823806808e-31,4.5387289595422583e-23,3.5376477294602285e-25,2.8952770340902528e-29,2.2126590492814931e-28,2.0256136811253845e-25,1.9941903844558434e-29,7.2596191164703176e-28,7.3019385405275318e-28,3.4704570405560563e-25,3.6541085871198244e-34,8.0266410211875413e-30,2.9660070567572169e-28,2.0371255528407593e-33,3.3234159522556359e-28,1.6639608727689008e-32,8.4230775681179418e-31,7.605821973861679e-34,1.9896168191892877e-25,4.3629761323944678e-33,2.0741085789303864e-32,6.3773870825387767e-21,7.5515689769475282e-29,7.5800262015047007e-24,4.821891046054072e-29,6.0828645576798546e-28,3.3327603735998433e-26,3.3096755415368326e-26,1.4407836619423728e-31,1.0943286580881163e-28,6.296647954086058e-34,3.6959921515134399e-33,5.2943038878338911e-32,9.9553737212836937e-31,1.1956378541864082e-28,2.1548424238193233e-34,5.6040629526530958e-34,5.2014329470972366e-34,3.3988426535199012e-31,1.9546211489044744e-36,1.1458654157405355e-35,3.1408921207857153e-31,4.8070748123890118e-34,1.9266554852309029e-36,2.9921196042505787e-39,1.3952907788128615e-34,7.4328400383882449e-40,3.5503332078877554e-39,3.4246386695141029e-37,1.2088560222739762e-42,5.5381674705569469e-40,2.8508730594661567e-45,5.9337351329747784e-45,1.024495958260534e-41,4.3901159105407362e-45,1.0415674819193699e-42,9.751873117786805e-48,8.6351644291953926e-33,1.3249492983796938e-41,3.4555667472406817e-38,1.0794922043695219e-37,1.2551489025286406e-36,5.0691415072305524e-41,2.423194110543612e-36,6.5603844456848913e-44,2.4062502632317894e-43,2.4062502632317898e-43,2.4249989038256522e-36
0.004981360315873041,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282489074577,0.66999999905504815,1.5509408234558195e-11,4.8539494885523995e-23,2.7782071232850846e-16,5.8075268519541508e-25,6.1743361208296773e-28,1.2852728010553901e-44,8.5187454679694413e-32,1.9084432948257002e-30,1.2410413143527511e-43,3.4260240700598808e-11,9.1270807455899171e-10,4.3806427912755485e-10,5.8095310386057615e-16,1.1809204550956903e-12,2.2557212982258614e-17,8.0136470374487697e-20,2.1117465717581808e-14,1.5204104741677681e-18,3.6389108245347399e-21,4.573313910894297e-24,5.9033418385355067e-24,8.9762308975939932e-21,1.0312133198431447e-25,2.2730584767996298e-24,9.5486266056210569e-31,4.8187266993170961e-23,3.8060850792636766e-25,3.0935263871360667e-29,2.3491922235036495e-28,2.1828097089739502e-25,2.1791912441804541e-29,7.9386672672216673e-28,7.9853817375697542e-28,3.6938362777134463e-25,3.7733580604463534e-34,8.5599122755754096e-30,3.1643682113450836e-28,2.1682473563018391e-33,3.5800718929225457e-28,1.8061766801369346e-32,9.1500448305752772e-31,8.1932441411124222e-34,2.14421850086237e-25,4.7019982586039177e-33,2.2352764192366866e-32,6.5663814660168386e-21,7.9017691022674929e-29,8.0503891685087657e-24,5.1214473308612894e-29,6.461821281929407e-28,3.5937967688403425e-26,3.5685341062970186e-26,1.5535056777581302e-31,1.1976211834448076e-28,6.8912825478606388e-34,4.0454923116559553e-33,5.7084167592176584e-32,1.0735116210484943e-30,1.3084687690222584e-28,2.3582010118182346e-34,6.0744805173087649e-34,5.6923878350474855e-34,3.7754724777879947e-31,2.1713251108769864e-36,1.2730739569902274e-35,3.4849124223337024e-31,5.3798707946366981e-34,2.1085107120327899e-36,3.3236805093857266e-39,1.573175914685565e-34,8.3807862832761853e-40,4.0036189071299437e-39,3.9199399751052568e-37,1.383725685029326e-42,6.4343091373573799e-40,3.3123038205952111e-45,6.8946085502092683e-45,1.1728825206016714e-41,5.0250534307651714e-45,1.2272982900392613e-42,1.1329845109536672e-47,9.5052520016876261e-33,1.43949552231625e-41,3.8058300451254511e-38,1.1883200270091474e-37,1.3833158188679864e-36,5.5799350573814167e-41,2.7037878157901252e-36,7.3200448773299033e-44,2.6848831557447714e-43,2.6848831557447706e-43,2.7058296594598855e-36
