Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH3X(55),CHOX(53),C2H4X(215),C2H4X(70)
1.3051975753556168e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410609552163827,0.09816075878183524,0.01542271879286433,0.0,0.003974641612137546,0.018329636474273617,0.01062110320063293,6.336539023480199e-05,1.1146018466310821e-11,0.0023440968012214307,6.692452133199689e-11,0.00044004132872625543,3.0226204719359764e-09,2.59352305705963e-05,8.498898265313475e-10,5.826258876079811e-11,2.820735198595917e-05,7.075537244642113e-06,0.007071652971138091,0.00014725755126251272,0.0003319524119857048,2.390299919901951e-07,8.994089340236176e-09,5.699623652767762e-08,1.7901608961144585e-07,2.214167129984749e-09,1.30143006895404e-05,0.00026834789081499767,8.287372039588584e-08,0.0003675644297759087,1.1196911554536104e-05,3.300072013377148e-08,7.285260388981233e-09,2.5791186567600588e-11,7.912787145260217e-07,2.0023674997338072e-12
1.3080097157045133e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441055301725798,0.09813624767466683,0.015409651101598367,0.0,0.003977551185934989,0.018379097881489986,0.010645819976277327,6.333885178970425e-05,1.1224207768745945e-11,0.0023434778539589,6.69063026208042e-11,0.00044019374269173474,3.0222192028299715e-09,2.586516923665062e-05,8.521635039295136e-10,5.841001038896882e-11,2.8020306065210068e-05,7.0977212997834726e-06,0.00706987957937737,0.00014602504103781563,0.0003323395291826979,2.3730602193412664e-07,8.9840958085536e-09,5.698383038306627e-08,1.7914646528282687e-07,2.2362220863339413e-09,1.3130193702495334e-05,0.0002704218585126311,8.305852879205916e-08,0.00036855747506828917,1.1232018877368637e-05,3.307747568601119e-08,7.283327483430449e-09,2.5878878030857964e-11,7.938307789102202e-07,2.008643001102002e-12
1.3108218560534098e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410494124755606,0.0981117449450493,0.015396594513112923,0.0,0.0039804403535015995,0.018428563041236655,0.01067051931126463,6.331217152249017e-05,1.1302748983079375e-11,0.002342858365679981,6.688783639213349e-11,0.00044034600446975957,3.0218142932938342e-09,2.5795016655874013e-05,8.544368579711382e-10,5.855727004694197e-11,2.7834936392845948e-05,7.119902174401583e-06,0.007068106411029546,0.00014480657042225564,0.00033272611457706,2.3559986475467827e-07,8.974110700175215e-09,5.697147510645591e-08,1.792759179807148e-07,2.258429901374662e-09,1.3246744238327914e-05,0.0002725049415351678,8.324320286070577e-08,0.0003695505757740778,1.12671211678842e-05,3.315417509278089e-08,7.281392514701338e-09,2.5966621835156727e-11,7.963824269696978e-07,2.014917479439655e-12
1.3136339964023062e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441043289571822,0.09808725056030981,0.015383549019388971,0.0,0.0039833093057705105,0.018478031781350768,0.010695201226382555,6.328535215304224e-05,1.13816426541958e-11,0.002342238360134292,6.686912745969791e-11,0.0004404981141497387,3.0214058406343072e-09,2.572477750946739e-05,8.567098869960402e-10,5.870436785128795e-11,2.765122945174581e-05,7.1420798774864785e-06,0.007066333467491204,0.0001436019527740659,0.0003331121699016143,2.339113063851672e-07,8.964134101464457e-09,5.695917148011909e-08,1.794044562721414e-07,2.2807908826455773e-09,1.336395229990929e-05,0.00027459711644923563,8.34277427547866e-08,0.0003705437284247073,1.130221844029607e-05,3.3230818422423804e-08,7.279455560372759e-09,2.605441774335345e-11,7.989336588648827e-07,2.021190937253347e-12
1.3164461367512027e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441036935094625,0.09806276448811502,0.01537051461239707,0.0,0.0039861582316508964,0.01852750393183788,0.010719865742287829,6.325839636895043e-05,1.1460889324937266e-11,0.002341617860663584,6.68501805776261e-11,0.00044065007182332187,3.020993940723142e-09,2.5654456419446253e-05,8.589825893449484e-10,5.885130392313168e-11,2.746917170625519e-05,7.164254418781658e-06,0.007064560750139712,0.00014241100370305514,0.00033349769688425715,2.3224013477087008e-07,8.954166096906919e-09,5.694692027778944e-08,1.7953208863417216e-07,2.303305338464138e-09,1.3481817898645953e-05,0.00027669836015128545,8.361214862491091e-08,0.0003715369295951245,1.133731071001014e-05,3.3307405742842775e-08,7.277516696709606e-09,2.6142265519007113e-11,8.014844748554891e-07,2.0274633772631466e-12
1.3192582771000991e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441030351097883,0.09803828669646966,0.015357491284097628,0.0,0.003988987318040254,0.01857697932485256,0.010744512879494409,6.323130682572773e-05,1.1540489536108723e-11,0.0023409968902064894,6.683100044089795e-11,0.0004408018775843081,3.020578688014514e-09,2.5584057948915138e-05,8.612549633583911e-10,5.899807838798425e-11,2.7288749606663116e-05,7.1864258087739475e-06,0.007062788260333026,0.00014123354106481908,0.0003338826972477097,2.3058613988648454e-07,8.944206769135933e-09,5.693472226478742e-08,1.796588234544213e-07,2.3259735780182227e-09,1.3600341054955098e-05,0.0002788086498749546,8.37964206193115e-08,0.00037253017590337345,1.1372397993608838e-05,3.338393712146079e-08,7.275575998677561e-09,2.6230164926342314e-11,8.040348752990612e-07,2.0337348023995346e-12
1.3220704174489956e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410235396093894,0.09801381715371524,0.01534447902644113,0.0,0.003991796749837074,0.018626457794678655,0.010769142658362442,6.320408614702635e-05,1.162044382648343e-11,0.0023403754713032607,6.681159168578408e-11,0.00044095353152855924,3.0201601755622823e-09,2.5513586602352106e-05,8.635270073756488e-10,5.91446913755763e-11,2.710994959358132e-05,7.208594058683497e-06,0.007061015999409516,0.00014006938495398169,0.0003342671727092779,2.289491137518057e-07,8.93425619895798e-09,5.6922578198145826e-08,1.797846690315863e-07,2.3487959114534566e-09,1.3719521798714096e-05,0.00028092796319784466,8.398055888382476e-08,0.0003735234640101748,1.1407480308835332e-05,3.346041262518432e-08,7.273633539957848e-09,2.6318115730214934e-11,8.065848606495405e-07,2.0400052158003892e-12
1.324882557797892e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410165026308374,0.0979893558285286,0.01533147783136837,0.0,0.003994586709953908,0.018675939177709336,0.010793755099087796,6.317673692485563e-05,1.1700752732808296e-11,0.0023397536261005056,6.67919588902886e-11,0.000441105033753916,3.0197384950371385e-09,2.5443046825903127e-05,8.657987197337584e-10,5.929114301969406e-11,2.6932758102224845e-05,7.2307591804539716e-06,0.007059243968687797,0.00013891835769650192,0.00033465112498062724,2.2732885044572872e-07,8.924314465377979e-09,5.691048882673428e-08,1.7990963357600156e-07,2.3717726499568278e-09,1.383936016968276e-05,0.00028305627804772624,8.416456356187424e-08,0.00037451679061850196,1.1442557674577991e-05,3.353683232036839e-08,7.271689392962023e-09,2.640611769607917e-11,8.091344314558583e-07,2.04627462080803e-12
1.3276946981467885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441009242137845,0.09796490268992036,0.015318487690810706,0.0,0.003997357379330772,0.018725423312427047,0.010818350221692282,6.31492617198007e-05,1.1781416789809111e-11,0.0023391313763558917,6.677210657459485e-11,0.00044125638436012034,3.0193137367436034e-09,2.537244300768578e-05,8.680700987665762e-10,5.94374334580177e-11,2.6757161566593815e-05,7.252921186742886e-06,0.007057472169466597,0.0001377802838410823,0.0003350345557675645,2.2572514611855244e-07,8.914381645624352e-09,5.6898454891383186e-08,1.8003372521020636e-07,2.394904105836121e-09,1.395985621790103e-05,0.0002851935727081857,8.434843479445708e-08,0.0003755101524731536,1.1477630110855083e-05,3.3613196272783845e-08,7.2697436288466385e-09,2.6494170589956467e-11,8.11683588360552e-07,2.052543020966298e-12
1.330506838495685e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410017600800145,0.0979404577072334,0.015305508596690297,0.0,0.004000108936948911,0.018774910039383155,0.010842928046014472,6.312166306124254e-05,1.1862436530195673e-11,0.0023385087434428546,6.675203920151409e-11,0.0004414075834487386,3.0188859896369002e-09,2.530177947810222e-05,8.703411428038923e-10,5.958356283196207e-11,2.65831464235558e-05,7.275080090912103e-06,0.007055700603024647,0.00013665499014971338,0.0003354174667698343,2.2413779900272454e-07,8.904457815174002e-09,5.6886477125006704e-08,1.801569519695317e-07,2.418190592595532e-09,1.4081010004059512e-05,0.00028733982582372717,8.453217272013494e-08,0.0003765035463603244,1.1512697638799739e-05,3.368950454758679e-08,7.2677963175280214e-09,2.6582274178405324e-11,8.142323320984047e-07,2.0588104200177034e-12
1.3333189788445815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440994058380979,0.0979160208501412,0.015292540540920323,0.0,0.004002841559844872,0.01882439920117744,0.010867488591701117,6.309394344757897e-05,1.1943812484666824e-11,0.0023378857483552797,6.673176117693707e-11,0.0004415586311230911,3.0184553413396826e-09,2.5231060510160867e-05,8.726118501705958e-10,5.972953128652008e-11,2.6410699116828546e-05,7.297235907018478e-06,0.00705392927062058,0.00013554230558739022,0.00033579985968092054,2.2256660942193707e-07,8.894543047777075e-09,5.687455625272545e-08,1.802793218027005e-07,2.441632425007449e-09,1.4202821599847632e-05,0.000289495016404342,8.471577747502692e-08,0.00037749696910717223,1.154776028064515e-05,3.3765757209289736e-08,7.265847527696912e-09,2.667042822849436e-11,8.167806634951065e-07,2.0650768219006113e-12
1.336131119193478e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440986138938487,0.09789159208864598,0.015279583515405221,0.0,0.0040055554231248755,0.018873890642437552,0.010892031878199157,6.306610534644653e-05,1.2025545181915418e-11,0.0023372624117121727,6.671127685028782e-11,0.00044170952748818354,3.0180218781586215e-09,2.5160290319806623e-05,8.748822191858951e-10,5.987533897010849e-11,2.6239806100862947e-05,7.3193886498046775e-06,0.007052158173492853,0.0001344420613110359,0.0003361817361878657,2.2101137979881982e-07,8.88463741548154e-09,5.6862692991987646e-08,1.804008425724435e-07,2.4652299191802895e-09,1.4325291088273849e-05,0.0002916591238295642,8.489924919280695e-08,0.0003784904175813836,1.1582818059710018e-05,3.384195432173497e-08,7.263897326833153e-09,2.6758632507774004e-11,8.193285834659412e-07,2.0713422307464924e-12
1.3389432595423744e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409780036244867,0.09786717139307727,0.015266637512040934,0.0,0.00400825069997947,0.018923384209798146,0.010916557924748348,6.303815119494364e-05,1.2107635148633159e-11,0.0023366387537623067,6.669059051498004e-11,0.00044186027265064287,3.0175856851008518e-09,2.508947306625929e-05,8.771522481625882e-10,6.002098603441631e-11,2.6070453844626048e-05,7.34153833469011e-06,0.007050387312859701,0.00013335409065766746,0.0003365630979710901,2.1947191466100082e-07,8.874740988657648e-09,5.6850888052690037e-08,1.8052152205612723e-07,2.4889833926227306e-09,1.4448418563966977e-05,0.0002938321278520214,8.508258800470256e-08,0.00037948388869073733,1.1617871000384241e-05,3.3918095948069744e-08,7.2619457812203e-09,2.6846886784253857e-11,8.218760930144935e-07,2.0776066508772006e-12
1.3417553998912708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440969654285222,0.09784275873408965,0.015253702522715108,0.0,0.004010927561698456,0.01897287975188007,0.010941066750374356,6.301008339985448e-05,1.2190082909515402e-11,0.002336014794388859,6.666970640887545e-11,0.0004420108667186561,3.0171468458902825e-09,2.5018612852359765e-05,8.794219354063775e-10,6.016647263425581e-11,2.590262883528431e-05,7.363684977762049e-06,0.0070486166899190895,0.00013227822913183655,0.0003369439467042341,2.1794802064596184e-07,8.864853836022154e-09,5.68391421372975e-08,1.806413679463963e-07,2.512893164304152e-09,1.4572204133447447e-05,0.0002960140086005039,8.526579403949815e-08,0.0003804773793826675,1.1652919128114807e-05,3.3994182150723165e-08,7.2599929559602205e-09,2.6935190826376016e-11,8.244231932313782e-07,2.0838700868023214e-12
1.3445675402401673e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440961092741343,0.09781835408266125,0.015240778539307345,0.0,0.004013586177686049,0.019022377119269362,0.010965558373882479,6.298190433787371e-05,1.2272888987265831e-11,0.002335390553114025,6.664862871474434e-11,0.00044216130980191334,3.0167054429837434e-09,2.4947713724923906e-05,8.81691279215238e-10,6.031179892741628e-11,2.573631758178698e-05,7.385828595766865e-06,0.0070468463058486995,0.00013121431439238338,0.00033732428405399155,2.1643950650422525e-07,8.854976024662411e-09,5.682745594096222e-08,1.8076038785182616e-07,2.536959554711331e-09,1.4696647915384762e-05,0.00029820474658255527,8.544886742353864e-08,0.00038147088664382397,1.168796246939197e-05,3.4070212991385025e-08,7.258038914987649e-09,2.7023544402996392e-11,8.269698852929946e-07,2.0901325432165527e-12
1.3473796805890638e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440952320788031,0.09779395741009159,0.015227865553689412,0.0,0.00401622671547627,0.019071876164496186,0.010990032813851866,6.295361635583215e-05,1.2356053902601066e-11,0.0023347660491036108,6.662736156072744e-11,0.00044231160201155305,3.016261557587004e-09,2.487677967510348e-05,8.839602778788296e-10,6.045696507452041e-11,2.5571506618350112e-05,7.407969206101412e-06,0.0070450761618059245,0.00013016218623853235,0.00033770411167997704,2.149461831015943e-07,8.845107620060242e-09,5.681583015164128e-08,1.8087858929758783e-07,2.5611828859020313e-09,1.4821750040821104e-05,0.0003004043226866169,8.56318082807388e-08,0.00038246440749963294,1.1723001051735572e-05,3.414618853098637e-08,7.256083721084681e-09,2.7111947283359504e-11,8.295161704602972e-07,2.096394024997135e-12
1.3501918209379602e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440943340195123,0.09776956868799958,0.015214963557725473,0.0,0.00401884934074855,0.01912137674201367,0.011014490088630223,6.292522177092324e-05,1.2439578174255213e-11,0.0023341413011716055,6.660590902080004e-11,0.000442461743460111,3.015815269670635e-09,2.480581463875421e-05,8.862289296779533e-10,6.060197123888339e-11,2.5408182507841174e-05,7.43010682680456e-06,0.00704330625892788,0.00012912168659536894,0.000338083431234571,2.1346786341961257e-07,8.835248686115662e-09,5.680426545021422e-08,1.8099597972612206e-07,2.585563481554254e-09,1.4947510653388804e-05,0.0003026127181837189,8.581461673259064e-08,0.0003834579390138565,1.175803490368167e-05,3.422210882968161e-08,7.254127435895252e-09,2.7200399237084424e-11,8.320620500775927e-07,2.102654537201333e-12
1.3530039612868567e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440934152707264,0.09774518788832164,0.0152020725432723,0.0,0.004021454217343534,0.01917087870817675,0.01103893021632903,6.289672287093014e-05,1.2523462318984303e-11,0.002333516327784735,6.658427511523698e-11,0.00044261173426147295,3.0153666579857285e-09,2.473482249681033e-05,8.884972328840541e-10,6.07468175863747e-11,2.524633184506498e-05,7.45224147654885e-06,0.007041536598331442,0.00012809265949872322,0.00033846224436281306,2.1200436255545598e-07,8.825399285170377e-09,5.679276251059814e-08,1.8111256649782488e-07,2.6101016670132002e-09,1.5073929909486004e-05,0.00030482991472876355,8.599729289817842e-08,0.0003844514782881524,1.1793064054769327e-05,3.429797394683242e-08,7.252170119939544e-09,2.728890003413882e-11,8.346075255713534e-07,2.1089140850639524e-12
1.3558161016357531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440924760044046,0.09772081498330942,0.015189192502179488,0.0,0.004024041507279049,0.019220381921220914,0.01106335321481925,6.286812191445372e-05,1.2607706851570684e-11,0.0023328911470669902,6.656246381107929e-11,0.00044276157453082874,3.0149158000794615e-09,2.4663807075665465e-05,8.907651857587645e-10,6.089150428528297e-11,2.508594125995109e-05,7.474373174632291e-06,0.0070397671811132795,0.00012707495107950305,0.0003388405527022515,2.105554977197363e-07,8.815559478031131e-09,5.678132199986432e-08,1.8122835689173864e-07,2.6347977693335433e-09,1.5201007978460385e-05,0.0003070558943613758,8.617983689418874e-08,0.0003854450224616329,1.1828088535527604e-05,3.4373783940993115e-08,7.2502118326283445e-09,2.73774494448321e-11,8.371525984490562e-07,2.1151726739949054e-12
1.3586282419846496e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409151639001826,0.09769644994552781,0.015176323426289681,0.0,0.0040266113707662496,0.019269886241240923,0.011087759101727462,6.283942113114095e-05,1.2692312284827332e-11,0.0023322657768041284,6.654047902260161e-11,0.0004429112643846311,3.0144627723105157e-09,2.4592772147559658e-05,8.930327865534886e-10,6.10360315061831e-11,2.4926997420643625e-05,7.4965019409703e-06,0.007037998008349931,0.00012606840954749332,0.00033921835788287304,2.0912108823438777e-07,8.805729323992826e-09,5.676994457834985e-08,1.8134335810625558e-07,2.6596521173201163e-09,1.5328745042734355e-05,0.0003092906395063912,8.6362248834932e-08,0.000386438568710425,1.1863108377462823e-05,3.444953886989754e-08,7.248252632277337e-09,2.7466047239785555e-11,8.396972702980366e-07,2.1214303095768265e-12
1.361440382333546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409053659456654,0.09767209274785267,0.015163465307438775,0.0,0.004029163966225905,0.01931939153016956,0.01111214789443247,6.281062272191412e-05,1.2777279129602083e-11,0.002331640234448162,6.651832461178093e-11,0.0004430608039405559,3.014007649864342e-09,2.4521721430971976e-05,8.953000335090297e-10,6.118039942180667e-11,2.476948703649356e-05,7.518627796087743e-06,0.007036229081097868,0.00012507288517467433,0.000339595661526941,2.0770095552779847e-07,8.79590888086147e-09,5.6758630899773884e-08,1.81457577259824e-07,2.6846650415631036e-09,1.5457141297964033e-05,0.0003115341329739227,8.654452883235296e-08,0.0003874321142472304,1.1898123613045974e-05,3.452523879044754e-08,7.246292576121367e-09,2.755469318993616e-11,8.42241542784367e-07,2.127686997562713e-12
