Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),C2H4X(215),acetyl(44),CH4OX(63),C2H4X(70),C2H6X(52),C2H3X(214),OH(D)X(68),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
7.417055486286749e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347221049602975,0.1101057395336108,0.022309442825101923,0.0,1.1902922419813345e-05,0.0003090511896765954,9.211731082187601e-05,8.056892380753752e-07,4.034803687283871e-16,0.0006310383457109099,2.7420490400568846e-14,0.00030651490844921876,3.17088304011691e-11,4.586750725219153e-08,5.05279268415794e-12,7.226079658047362e-14,1.1033662318128272e-05,1.7173244044542296e-09,0.007825720388093153,0.0009054262342762745,8.393602613946679e-05,3.7329168861650966e-07,3.5021329107761685e-09,1.6280473574826372e-08,5.896672774035342e-10,1.4513188003472928e-11,1.6570237672295178e-07,1.3490562668538018e-05,1.5050567347321103e-09,5.931202293313162e-06,1.9583252955194653e-09,2.7133672100397955e-09,2.857668863980332e-10,1.186042599827107e-13,3.3410220410324203e-06,7.931180906669791e-11,1.454598445218433e-13,5.089171559820661e-13,4.853044643756238e-16,2.1484557367253995e-09,1.4440853282637005e-14,3.41766031707773e-11,2.1941579937215828e-14,2.28976283168497e-15,4.11554405333999e-15,1.1649001219561131e-14,3.876175993918666e-12,7.548727125817867e-16,1.659883067596859e-14
7.451356877957824e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434669786044657,0.11010053261783004,0.022307112438682927,0.0,1.2067556171398678e-05,0.0003116630764270024,9.305151250809276e-05,8.160320709443374e-07,4.1097793607818304e-16,0.0006337351058869728,2.8027358207400444e-14,0.00030705122763186054,3.213229429453647e-11,4.671050409177737e-08,5.113501877275097e-12,7.338691231444103e-14,1.1133084415236747e-05,1.748530809430344e-09,0.007827268430389719,0.0009088656738832494,8.412045265553167e-05,3.755358450035881e-07,3.5167333728590456e-09,1.634836884524228e-08,5.976570285280488e-10,1.457842426747658e-11,1.6613767922392007e-07,1.3496184627770094e-05,1.5155130591049375e-09,5.982756421290337e-06,1.966671529653083e-09,2.762693907050756e-09,2.886618188551554e-10,1.1969208715388422e-13,3.3609596600418954e-06,8.099834305280758e-11,1.4756297279758515e-13,5.182649653514385e-13,4.94117369507034e-16,2.176401077571317e-09,1.454484508858859e-14,3.448417421666222e-11,2.2057274443218806e-14,2.2967618775033877e-15,4.1896519161393386e-15,1.1864592327062141e-14,3.966668518766433e-12,7.7249611915055925e-16,1.6993927861694582e-14
7.4856582696289e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346179128038377,0.11009536237589404,0.022304782302569628,0.0,1.2233586981332406e-05,0.00031428210833053913,9.398964281689575e-05,8.26453647614766e-07,4.1857269163238344e-16,0.0006364290551255455,2.864446772463439e-14,0.0003075833633485425,3.2559184821174696e-11,4.7564546909366086e-08,5.17454263807428e-12,7.452393362792283e-14,1.1232851337021616e-05,1.7801479071168765e-09,0.00782877853825449,0.0009122989462236931,8.430429396234614e-05,3.777810576243281e-07,3.5313151501026563e-09,1.6416191266023612e-08,6.057128451040508e-10,1.4643608089073706e-11,1.66571789503172e-07,1.3501779593466529e-05,1.5259943395866747e-09,6.034456838400539e-06,1.9750090415247706e-09,2.8126700633384338e-09,2.915689013937014e-10,1.2078468589175187e-13,3.380881258996761e-06,8.271191551120018e-11,1.4968430538431632e-13,5.277351785286433e-13,5.030461737285742e-16,2.204562478271243e-09,1.464903807858826e-14,3.4792809717502295e-11,2.217295490285156e-14,2.3037447752291915e-15,4.2647222423798766e-15,1.2083091422923434e-14,4.0588261594504304e-12,7.904438120661512e-16,1.7396443289826156e-14
7.519959661299974e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434566477369461,0.1100902280386843,0.022302452416717813,0.0,1.2401019126590948e-05,0.0003169082523888703,9.493169648867961e-05,8.369540934562942e-07,4.2626535510307066e-16,0.0006391201876320121,2.9271934772061737e-14,0.00030811134865750377,3.2989508936615594e-11,4.842971871937065e-08,5.235914241185388e-12,7.567189882467565e-14,1.1332961646590582e-05,1.8121789550112052e-09,0.007830251490445996,0.0009157260541241946,8.44875549566521e-05,3.800273034233369e-07,3.5458782157323983e-09,1.648394069447404e-08,6.138349160423095e-10,1.4708739918345127e-11,1.6700472664502408e-07,1.3507348609112226e-05,1.5365005769154155e-09,6.086302860451339e-06,1.983337812456372e-09,2.8633008330332188e-09,2.9448811762055074e-10,1.2188205901901697e-13,3.400786459190646e-06,8.445281186935889e-11,1.5182389215035167e-13,5.373287143443787e-13,5.120917952715918e-16,2.232940297625543e-09,1.4753432717296666e-14,3.51025052156112e-11,2.2288623932826226e-14,2.3107119123660286e-15,4.3407624753928925e-15,1.2304522486563242e-14,4.1526711911065376e-12,8.08720129552894e-16,1.7806478365429523e-14
7.55426105297105e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345154720344265,0.11008512885297965,0.02230012278108787,0.0,1.2569856866427328e-05,0.0003195414758034224,9.587766830925279e-05,8.475335318267847e-07,4.340566477601952e-16,0.0006418084976933825,2.990987573048423e-14,0.00030863521635613253,3.3423273505805075e-11,4.930610260061433e-08,5.297615962114759e-12,7.683084608289972e-14,1.1433413908113859e-05,1.844627216718446e-09,0.007831688049756085,0.0009191470003684283,8.46702404667126e-05,3.822745594643513e-07,3.5604225434395726e-09,1.655161698993448e-08,6.22023429365865e-10,1.4773820185831552e-11,1.6743650907841438e-07,1.3512892664926143e-05,1.5470317698993228e-09,6.138293807427469e-06,1.9916578240318313e-09,2.9145913799438753e-09,2.974194512816825e-10,1.229842092180082e-13,3.4206748867019636e-06,8.622131879580325e-11,1.5398178269432413e-13,5.470464923268891e-13,5.212551540749048e-16,2.2615348888213377e-09,1.4858029428931367e-14,3.5413256256520924e-11,2.240428403410217e-14,2.317663660679103e-15,4.417780070295626e-15,1.2528909550486502e-14,4.248226069639837e-12,8.273294450417735e-16,1.8224135337567327e-14
7.588562444642125e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344648892495636,0.11008006408112919,0.02229779339564462,0.0,1.2740104442385154e-05,0.00032218174597362824,9.682755310728323e-05,8.581920840788174e-07,4.419472924294732e-16,0.0006444939796778272,3.0558407537881124e-14,0.00030915499898308534,3.386048530337775e-11,5.0193781693559947e-08,5.35964707720577e-12,7.800081345561192e-14,1.1534206686841997e-05,1.8774959618639175e-09,0.007833088963337629,0.0009225617877000097,8.48523552537334e-05,3.8452280293027136e-07,3.574948107378533e-09,1.6619220013772245e-08,6.302785722109832e-10,1.4838849303351298e-11,1.6786715460406206e-07,1.3518412700508853e-05,1.5575879154969105e-09,6.190429003453607e-06,1.9999690580958927e-09,2.9665468774189934e-09,3.003628862543201e-10,1.2409113903519386e-13,3.4405461723497942e-06,8.80177241922861e-11,1.5615802634326183e-13,5.568894326712557e-13,5.305371717600758e-16,2.2903465994504235e-09,1.4962828598845334e-14,3.572505838904436e-11,2.2519937596527365e-14,2.324600376870938e-15,4.495782493785438e-15,1.2756276699665026e-14,4.345513432087437e-12,8.462761672410972e-16,1.864951730109684e-14
7.6228638363132e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434414721620356,0.11007503300073149,0.02229546426035723,0.0,1.2911766078313122e-05,0.00032482903049520006,9.778134575185804e-05,8.689298695662171e-07,4.499380134902777e-16,0.0006471766280342099,3.1217647685545597e-14,0.00030967072882038453,3.43011510139346e-11,5.1092839197551375e-08,5.422006863602417e-12,7.91818388709861e-14,1.1635338549123702e-05,1.9107884660059412e-09,0.00783445496302539,0.0009259704188252226,8.503390401324334e-05,3.8677201112318724e-07,3.5894548821638777e-09,1.6686749629369907e-08,6.38600530827757e-10,1.4903827664807586e-11,1.6829668042080572e-07,1.3523909607376353e-05,1.5681690088962058e-09,6.242707776757824e-06,2.008271496752804e-09,3.0191725082089325e-09,3.0331840653942765e-10,1.2520285088575621e-13,3.4603999516501353e-06,8.984231718595833e-11,1.5835267215071939e-13,5.66858456208826e-13,5.399387716067773e-16,2.3193757715273227e-09,1.5067830575067292e-14,3.603790716533699e-11,2.2635586903417312e-14,2.331522403238223e-15,4.5747772239347675e-15,1.2986648070920108e-14,4.44455609697638e-12,8.655647402062034e-16,1.9082728198444666e-14
7.657165227984275e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343649619037395,0.11007003490432077,0.02229313537519902,0.0,1.3084845980379996e-05,0.0003274832971584276,9.873904115015187e-05,8.79747005650623e-07,4.580295368735248e-16,0.0006498564372916182,3.1887714214191695e-14,0.00031018243789550034,3.474527723232316e-11,5.200335836806708e-08,5.484694599215643e-12,8.037396013266281e-14,1.173680806242367e-05,1.9445080105489555e-09,0.00783578676565041,0.0009293728964156366,8.521489137643635e-05,3.890221614643853e-07,3.6039428428676004e-09,1.675420570211416e-08,6.469894905827996e-10,1.4968755646961405e-11,1.687251031508722e-07,1.3529384231385712e-05,1.5787750435907751e-09,6.295129459635619e-06,2.016565122364922e-09,3.0724734643282986e-09,3.062859962545297e-10,1.263193470580028e-13,3.4802358647725193e-06,9.169538812150378e-11,1.6056576889501194e-13,5.769544843767587e-13,5.494608785282542e-16,2.3486227415074435e-09,1.5173035669941307e-14,3.6351798140957257e-11,2.2751234136003892e-14,2.338430068302873e-15,4.654771749986934e-15,1.3220047852307597e-14,4.5453770646767545e-12,8.851996434082381e-16,1.952387282135829e-14
7.69146661965535e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434315603004955,0.11006506909905928,0.022290806740147377,0.0,1.3259348337090048e-05,0.0003301445139465036,9.97006342452032e-05,8.906436077081008e-07,4.662225900595623e-16,0.000652533402058895,3.256872571003202e-14,0.00031069015798341137,3.519287046392045e-11,5.292542251398589e-08,5.54770956269259e-12,8.157721492002929e-14,1.1838613795340393e-05,1.9786578826569582e-09,0.007837085073347771,0.0009327692231106071,8.539532191147471e-05,3.9127323149425855e-07,3.6184119650162116e-09,1.682158809938482e-08,6.554456359604292e-10,1.5033633610173413e-11,1.6915243886414365e-07,1.3534837375053301e-05,1.5894060114529392e-09,6.3476933884145646e-06,2.0248499175513652e-09,3.126454946918938e-09,3.0926563962687896e-10,1.27440629717581e-13,3.500053556496999e-06,9.357722855324416e-11,1.6279736507754605e-13,5.871784391877249e-13,5.59104419046881e-16,2.3780878403053764e-09,1.5278444161617883e-14,3.666672687492848e-11,2.2866881377680375e-14,2.345323687417599e-15,4.735773572153054e-15,1.3456500282505562e-14,4.647999517749901e-12,9.051853918019755e-16,1.9973056812634224e-14
7.725768011326425e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342666379744833,0.11006013490643635,0.022288478355183612,0.0,1.3435277319298941e-05,0.0003328126490338742,0.00010066612001379326,9.01619789135791e-07,4.745179020760621e-16,0.0006552075170241663,3.3260801300826625e-14,0.0003111939206086488,3.564393712491842e-11,5.38591149948651e-08,5.611051033388678e-12,8.279164078847155e-14,1.1940754317623972e-05,2.0132413751672886e-09,0.007838350573858085,0.000936159401519664,8.557520012475618e-05,3.9352519887221217e-07,3.6328622245879248e-09,1.688889669054333e-08,6.639691505628149e-10,1.5098461899142067e-11,1.6957870310172682e-07,1.3540269799770526e-05,1.6000619028062455e-09,6.4003989034195326e-06,2.0331258651866947e-09,3.1811221661134384e-09,3.122573209869443e-10,1.2856670091180306e-13,3.519852676171491e-06,9.548813123721498e-11,1.6504750892119335e-13,5.975312431997603e-13,5.688703212698134e-16,2.4077713933132943e-09,1.5384056295472483e-14,3.698268892980074e-11,2.298253061820322e-14,2.3522035633553205e-15,4.817790201409834e-15,1.3696029650204542e-14,4.752446821291838e-12,9.25526535892703e-16,2.043038666782306e-14
7.7600694029975e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434218060005031,0.11005523166197329,0.022286150220292816,0.0,1.3612637080230038e-05,0.0003354876707846136,0.00010163549346442378,9.126756613585976e-07,4.829162034959188e-16,0.0006578787769543703,3.3964060651904204e-14,0.000311693757047322,3.609848354261188e-11,5.4804519218230775e-08,5.674718291342486e-12,8.401727516960024e-14,1.2043228200193876e-05,2.0482617865047314e-09,0.007839583940822773,0.0009395434342247979,8.575453046214641e-05,3.9577804137657285e-07,3.647293598009791e-09,1.6956131346921387e-08,6.725602171129863e-10,1.516324084360753e-11,1.7000391089849778e-07,1.3545682227921215e-05,1.6107427064947862e-09,6.453245348938462e-06,2.0413929483994823e-09,3.236480340899165e-09,3.152610247621878e-10,1.2969756257381577e-13,3.5396328776694856e-06,9.742839012321457e-11,1.6731624836876555e-13,6.080138194862233e-13,5.787595148647381e-16,2.4376737204194773e-09,1.5489872285676378e-14,3.729967987171035e-11,2.3098183757781925e-14,2.359069986874028e-15,4.90082915929815e-15,1.3938660293500375e-14,4.858742523271877e-12,9.462276618021816e-16,2.089596973691158e-14
7.794370794668575e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434169862428584,0.11005035871493463,0.022283822335463777,0.0,1.379143175549109e-05,0.0003381695477508217,0.00010260874963538972,9.238113338359161e-07,4.914182264351578e-16,0.0006605471766947841,3.4678623962155716e-14,0.0003121896983291257,3.6556515955689013e-11,5.576171863688034e-08,5.738710617253236e-12,8.5254155371452e-14,1.214603401515667e-05,2.083722420595945e-09,0.007840785834073294,0.0009429213237826422,8.593331731017802e-05,3.9803173690439595e-07,3.6617060621548125e-09,1.702329194180978e-08,6.81219017456366e-10,1.5227970759016988e-11,1.7042807680467686e-07,1.355107534490434e-05,1.6214484099493567e-09,6.506232073188665e-06,2.0496511505709103e-09,3.2925346989828163e-09,3.182767354711475e-10,1.3083321652645925e-13,3.5593938193481004e-06,9.939830034682625e-11,1.6960363108159398e-13,6.186270916059095e-13,5.887729310357173e-16,2.467795136026942e-09,1.5595892316583846e-14,3.761769527044089e-11,2.3213842610914543e-14,2.365923237256071e-15,4.984897977722691e-15,1.4184416599289439e-14,4.966910354866532e-12,9.672933913336733e-16,2.1369914225982088e-14
7.82867218633965e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434122038713525,0.11004551542804501,0.022281494700688805,0.0,1.3971665463091348e-05,0.00034085824867104614,0.00010358588359294416,9.350269140683946e-07,5.000247045508497e-16,0.00066321271116855,3.540461196000136e-14,0.0003126817752393299,3.701804051452415e-11,5.6730796746197653e-08,5.803027292460851e-12,8.650231857866707e-14,1.224917033582369e-05,2.119626586784234e-09,0.007841956899914468,0.0009462930727265576,8.61115649972171e-05,4.0028626347126895e-07,3.676099594339102e-09,1.709037835044669e-08,6.899457325603028e-10,1.529265194719737e-11,1.7085121490685336e-07,1.3556449801064581e-05,1.6321789992534928e-09,6.559358428283657e-06,2.0579004553334445e-09,3.349290476655493e-09,3.2130443771781417e-10,1.3197366448633178e-13,3.579135164006492e-06,1.0139815822141486e-10,1.7190970443813423e-13,6.293719835733311e-13,5.989115024991261e-16,2.498135949072186e-09,1.5702116544013762e-14,3.7936730699485025e-11,2.3329508910220697e-14,2.372763582834939e-15,5.070004198752595e-15,1.4433323002666494e-14,5.0769742307886575e-12,9.887283820360513e-16,2.185232919884908e-14
7.862973578010725e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340745824618094,0.11004070117721218,0.022279167315963664,0.0,1.4153342303459022e-05,0.0003435537424687256,0.00010456689042955232,9.463225076047335e-07,5.087363730390374e-16,0.0006658753753762007,3.6142145899331014e-14,0.00031317001832075267,3.7483063281472806e-11,5.77118370814803e-08,5.86766759892853e-12,8.776180185264497e-14,1.2352635736728681e-05,2.1559775997446492e-09,0.007843097771401976,0.0009496586835686218,8.628927779459843e-05,4.0254159921114655e-07,3.6904741723190304e-09,1.7157390450005998e-08,6.987405425173781e-10,1.535728469699708e-11,1.7127333884804791e-07,1.3561806213534224e-05,1.6429344592064458e-09,6.6126237702004856e-06,2.0661408465693635e-09,3.4067529186583075e-09,3.243441161862631e-10,1.3311890806775031e-13,3.5988565788446166e-06,1.0342826123009862e-10,1.7423451553266807e-13,6.40249419829092e-13,6.091761634596921e-16,2.528696463044034e-09,1.580854509676623e-14,3.825678173610283e-11,2.3445184310206683e-14,2.3795912814994276e-15,5.156155374422821e-15,1.468540398632539e-14,5.188958249611901e-12,1.010537327266996e-15,2.2343324578673158e-14
7.8972749696818e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340274874061963,0.11003591535125551,0.022276840181287456,0.0,1.4336466359459112e-05,0.0003462559982506554,0.00010555176526223125,9.576982180485213e-07,5.175539686326732e-16,0.000668535164395186,3.689134755541885e-14,0.00031365445787571474,3.795159023116917e-11,5.870492321527953e-08,5.932630819227769e-12,8.903264213167903e-14,1.2456428793645345e-05,2.1927787793994163e-09,0.007844209068614116,0.0009530181588015249,8.646645991773083e-05,4.047977223760708e-07,3.704829774288325e-09,1.7224328119586088e-08,7.076036265475195e-10,1.542186928487294e-11,1.7169446184676638e-07,1.3567145167989692e-05,1.6537147733823196e-09,6.666027458747546e-06,2.0743723084093134e-09,3.4649272780485166e-09,3.2739575563555873e-10,1.342689487861938e-13,3.6185577354223332e-06,1.0548890801769713e-10,1.7657811117412696e-13,6.512603252104171e-13,6.195678495866331e-16,2.5594769760025927e-09,1.5915178077894234e-14,3.8577843961381703e-11,2.3560870390676378e-14,2.386406581170141e-15,5.2433590665365325e-15,1.494068407996201e-14,5.302886694090434e-12,1.0327249562552659e-15,2.2843011149552457e-14
7.931576361352875e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433980747407545,0.11003115735164008,0.022274513296662454,0.0,1.4521041696411606e-05,0.0003489649853054747,0.00010654050323097193,9.691541470651034e-07,5.264782295995735e-16,0.0006711920733793957,3.765233922081262e-14,0.0003141351239679774,3.842362725082563e-11,5.971013875475263e-08,5.997916236525772e-12,9.031487623107135e-14,1.2560548083604848e-05,2.23003345083371e-09,0.007845291398918024,0.0009563715009003799,8.664311552717298e-05,4.0705461133587507e-07,3.719166378875219e-09,1.7291191240197984e-08,7.165351629967222e-10,1.548640597549877e-11,1.7211459671566435e-07,1.3572467220325415e-05,1.6645199241897976e-09,6.719568857532891e-06,2.082594825230974e-09,3.523818816066183e-09,3.304593408949319e-10,1.3542378806207002e-13,3.638238309618857e-06,1.0758039838265613e-10,1.7894053788492055e-13,6.624056249218638e-13,6.300874979898786e-16,2.5904777805983096e-09,1.6022015565819065e-14,3.8899912960297803e-11,2.36765686601892e-14,2.393209720267399e-15,5.331622846468541e-15,1.5199187859679762e-14,5.418784031474018e-12,1.0552960341620612e-15,2.3351500558091623e-14
7.96587775302395e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433934356452164,0.11002642659221637,0.022272186662094077,0.0,1.4707072362109978e-05,0.0003516806731021743,0.00010753309949724076,9.80690394388484e-07,5.355098957403845e-16,0.0006738460975586839,3.8425243701198205e-14,0.0003146120464246628,3.889918014053444e-11,6.072756733902787e-08,6.0635231345751255e-12,9.160854084322927e-14,1.2664992184913223e-05,2.2677449442117584e-09,0.007846345357230423,0.0009597187123244445,8.68192487296812e-05,4.0931224457796223e-07,3.733483965139605e-09,1.7357979694753373e-08,7.25535329340546e-10,1.5550895022353694e-11,1.7253375587934332e-07,1.3577772898248738e-05,1.6753498929291428e-09,6.773247333932972e-06,2.0908083816575678e-09,3.5834328020013713e-09,3.3353485685917694e-10,1.365834272245298e-13,3.6578979815925486e-06,1.0970303326895066e-10,1.813218418998521e-13,6.736862445061252e-13,6.40736047196408e-16,2.621699164091124e-09,1.6129057615819535e-14,3.922298432177333e-11,2.3792280559547877e-14,2.4000009281598894e-15,5.420954294969544e-15,1.546093994739814e-14,5.536674913818428e-12,1.0782553621414928e-15,2.386890531494848e-14
