Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H6(54),C2H5(67),C4H7(373),C2H6(343),C4H5X(454),C2H3(53),C4H7X(140),C4H7(68),C4H7X(145),C4H8(73),C4H7X(541),C4H9(85),C4H9X(153),C4H6a(453),C6H10(458),C4H5X(455),C4H8(187),SX(1011),C6H9(1002),SX(1012)
0.6691387333068576,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999994034842,2.9011397468059077e-14,8.5737213492364021e-15,2.7634276234107087e-16,4.5091358637830771e-32,1.7719926359651381e-25,4.016378536914559e-28,0.0,6.2647043165239468e-29,0.0,5.7232082973967096e-12,5.7397577849337518e-12,1.7668667805905419e-12,2.1155926738529097e-20,3.2130481151331117e-19,1.8528784243342163e-11,8.0118598546303592e-19,1.14127615215389e-22,1.6772045444805267e-11,8.3893442679575442e-18,6.0724130593292446e-22,1.8824664414505472e-21,2.8463997447229526e-20,4.4087465831439651e-19,3.2441313654321114e-27,7.5160518503454753e-24,4.3220725034515088e-21,2.7678449029239498e-22,7.4510385742370547e-18,1.9713694363762921e-15,2.5234577501265411e-23,5.86677083883638e-16,6.6568736109167117e-26,1.0108275435241621e-24,1.2811764847435675e-25
0.6936757101487842,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999993840909,3.0066069752474152e-14,8.8737083508705718e-15,2.7634354490258916e-16,4.5099929373071402e-32,1.833996722080265e-25,4.1501385007133213e-28,0.0,6.4733432995401889e-29,0.0,5.7262563519284914e-12,5.7367025469287267e-12,1.7687700989735509e-12,2.1144656096114737e-20,3.2113363907484156e-19,1.9176793328408015e-11,8.0118825430243676e-19,1.1406681468734319e-22,1.7415243496449822e-11,8.6781954133418042e-18,6.0691807526114265e-22,1.8805213554110354e-21,2.8434522887364679e-20,4.4041713587019821e-19,3.2441313654133303e-27,7.5120477368611287e-24,4.322084742934534e-21,2.7678527410596975e-22,7.7119077727299256e-18,2.1146072711958839e-15,2.6103433122647835e-23,6.0819023400218708e-16,7.1367506386146783e-26,1.0836955217713684e-24,1.3735334256320616e-25
0.7182126869907107,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999993646964,3.112064091184361e-14,9.1735535260503339e-15,2.7634422515102106e-16,4.5107393194669146e-32,1.8959701630157034e-25,4.2837698043404026e-28,0.0,6.6817816147143014e-29,0.0,5.7289084073174069e-12,5.7340468809611886e-12,1.7704269582544158e-12,2.1134859457869725e-20,3.2098485301673889e-19,1.9824474688296154e-11,8.0119022651089354e-19,1.1401396581179169e-22,1.8058762989820373e-11,8.9671324059832254e-18,6.0663711754418061e-22,1.8788388564933028e-21,2.8409027249066261e-20,4.4002137435753012e-19,3.2441313653945492e-27,7.5085672918382217e-24,4.3220953822107657e-21,2.7678595544268442e-22,7.9726444818641903e-18,2.2627672066317998e-15,2.6972534840228251e-23,6.2970338412061162e-16,7.6332528671518446e-26,1.1590879900653358e-24,1.4690897414548892e-25
0.7427496638326373,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999993453008,3.217512311947724e-14,9.4732763837309696e-15,2.763448165115733e-16,4.5113892181868817e-32,1.95791695493971e-25,4.4172897718329037e-28,0.0,6.890046281931758e-29,0.0,5.7312158648665948e-12,5.7317382806288092e-12,1.771869161289159e-12,2.1126343129918258e-20,3.2085551162088176e-19,2.0471870420922124e-11,8.0119194101140074e-19,1.139680236891191e-22,1.8702562263883272e-11,9.2562126128434858e-18,6.0639287783683527e-22,1.8773839674240419e-21,2.8386980514581016e-20,4.396791465881176e-19,3.244131365375766e-27,7.5055417017849169e-24,4.3221046312543278e-21,2.7678654774923124e-22,8.2332657223126818e-18,2.4158469217864609e-15,2.7842064704061972e-23,6.5121653423891163e-16,8.1463746789081714e-26,1.2370040953843628e-24,1.567844583145094e-25
0.7672866406745639,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999993259063,3.3229526976416666e-14,9.7728939130611071e-15,2.7634533062126232e-16,4.5119550629608214e-32,2.0198405778927556e-25,4.5507134776672644e-28,0.0,7.0981608124936806e-29,0.0,5.7332235459784196e-12,5.7297311225880842e-12,1.7731244841134192e-12,2.111893880969533e-20,3.2074305879868016e-19,2.1119017186530322e-11,8.0119343154255022e-19,1.1392808039549543e-22,1.934660497863642e-11,9.5455665209110552e-18,6.0618052939109745e-22,1.8761259496703043e-21,2.8367916887820765e-20,4.3938322210970554e-19,3.2441313653569842e-27,7.5029111739630963e-24,4.3221126720724786e-21,2.7678706268131112e-22,8.4937863160290872e-18,2.5738443886331269e-15,2.8712436431655659e-23,6.7272968435708708e-16,8.6761063148068454e-26,1.3174423558665415e-24,1.6697965797172142e-25
0.7918236175164904,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999993065096,3.4283861702840936e-14,1.0072420890157674e-14,2.7634577772698177e-16,4.5124477071370174e-32,2.0817440586888961e-25,4.6840540240371089e-28,0.0,7.3061456415799059e-29,0.0,5.734970492550081e-12,5.7279857728810804e-12,1.7742171248963975e-12,2.111250028922228e-20,3.2064527402219831e-19,2.1765946870970118e-11,8.0119472781261728e-19,1.1389334719838675e-22,1.9990859481643478e-11,9.8349151526935858e-18,6.0599587910944472e-22,1.875040078329825e-21,2.8351461757651368e-20,4.3912778682250747e-19,3.2441313653382017e-27,7.5006237651631207e-24,4.3221196649284652e-21,2.7678751050214567e-22,8.7542191543282493e-18,2.7367578368578806e-15,2.9582768829086155e-23,6.94242834475138e-16,9.2224615529401513e-26,1.4004048636446001e-24,1.7749473697977696e-25
0.816360594358417,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999992871151,3.5338135322312554e-14,1.0371870173395464e-14,2.7634616662186296e-16,4.5128766212737153e-32,2.1436300312780701e-25,4.8173228072005353e-28,0.0,7.5140185436638481e-29,0.0,5.7364906901780682e-12,5.7264678220682012e-12,1.7751682097740907e-12,2.1106900633546728e-20,3.2056022947184274e-19,2.24126872209538e-11,8.0119585531506379e-19,1.1386313933539566e-22,2.0635298194492531e-11,1.0124305145196239e-17,6.0583528662531443e-22,1.8741034530493273e-21,2.8337268110375641e-20,4.3890745421653435e-19,3.2441313653194213e-27,7.4986343792906482e-24,4.3221257473490941e-21,2.7678790001891754e-22,9.0145754553153825e-18,2.9045857199007484e-15,3.0453210383667314e-23,7.1575598459306438e-16,9.7854320675099419e-26,1.4858903544583189e-24,1.8832955578109779e-25
0.86543454804227,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999992483195,3.7446526091248053e-14,1.0970578688567616e-14,2.7634679883388188e-16,4.513575077978815e-32,2.267358266246797e-25,5.0836831957831035e-28,0.0,7.9294880090153066e-29,0.0,5.7389646933304083e-12,5.723999208853595e-12,1.7767166144292814e-12,2.1097794024889916e-20,3.2042192321102156e-19,2.3705692768971088e-11,8.0119768825408544e-19,1.1381401288860899e-22,2.1924635813385263e-11,1.0704247393491986e-17,6.0557411826265884e-22,1.8725972292699476e-21,2.831444211151796e-20,4.3855310882418526e-19,3.2441313652818477e-27,7.4953990806125498e-24,4.3221356353158219e-21,2.7678853324195629e-22,9.5350959852905882e-18,3.2549795855806201e-15,3.2197710278624236e-23,7.5878228482854331e-16,1.0961137610324559e-25,1.6644179378233712e-24,2.1095724673489072e-25
0.9096011063577378,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999992134029,3.9343929490690762e-14,1.1509247903768317e-14,2.7634723536597954e-16,4.5140577834393114e-32,2.3786737240413122e-25,5.3232482388962212e-28,0.0,8.303162062359573e-29,0.0,5.7406733821038226e-12,5.7222954897636223e-12,1.7777863904751839e-12,2.1091509077955912e-20,3.2032647082663066e-19,2.4868960124679743e-11,8.0119895386860654e-19,1.1378010815823297e-22,2.3085460589581875e-11,1.122593543653931e-17,6.0539387231627266e-22,1.8715833419843584e-21,2.8299076664183954e-20,4.3831457087051691e-19,3.2441313652480357e-27,7.4931662317798081e-24,4.3221424627911029e-21,2.767889704718595e-22,1.0003387559937306e-17,3.5871296250348507e-15,3.37668788867584e-23,7.9750595504004816e-16,1.2076076122516046e-25,1.8337182183362673e-24,2.3241516079793224e-25
0.9537676646732056,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999991784853,4.1241219010316247e-14,1.2047800176614397e-14,2.7634757432337875e-16,4.5144339983056436e-32,2.4899600653323356e-25,5.5627000665323885e-28,0.0,8.6766595374239863e-29,0.0,5.7420043827646447e-12,5.7209691885396513e-12,1.7786200585971314e-12,2.1086616409393746e-20,3.2025216361529065e-19,2.6031904881216173e-11,8.0119993658998929e-19,1.137537142029531e-22,2.4246592338149041e-11,1.1750506167548138e-17,6.0525355551139856e-22,1.8708032253759754e-21,2.8287253060954527e-20,4.3813100275775602e-19,3.2441313652141979e-27,7.491428016740479e-24,4.3221477641817404e-21,2.7678930997165002e-22,1.0471548741642431e-17,3.9351860059206116e-15,3.5345114358691425e-23,8.3622962525114979e-16,1.3244587374781371e-25,2.0111533692934165e-24,2.5490508798996978e-25
0.9979342229886734,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999991435688,4.3138414390556175e-14,1.258626714170562e-14,2.7634784186989808e-16,4.5147272588179082e-32,2.6012237724822323e-25,5.802066688793128e-28,0.0,9.0500241209047533e-29,0.0,5.7430418447071015e-12,5.7199354520747448e-12,1.779269597022287e-12,2.1082802999695926e-20,3.2019424760542202e-19,2.7194595335936977e-11,8.0120071227337677e-19,1.13733142409873e-22,2.5407962854053328e-11,1.2265302684061447e-17,6.0514419076407672e-22,1.8702635600450504e-21,2.8279074387193629e-20,4.3800403391869806e-19,3.2441313651804592e-27,7.4900732292627925e-24,4.3221519486345022e-21,2.7678957794306722e-22,1.0939607135054358e-17,4.2991447854356198e-15,3.6892400826275356e-23,8.7495329546184754e-16,1.4467448601467269e-25,2.196841409820165e-24,2.7843728295292106e-25
0.9999999999999998,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999991419346,4.3227148781587025e-14,1.2611450888289462e-14,2.7634785282873085e-16,4.5147392672213107e-32,2.6064273796714195e-25,5.8132607391457919e-28,0.0,9.0674846254920106e-29,0.0,5.743084320859248e-12,5.7198931349544138e-12,1.7792961898736821e-12,2.1082646893644562e-20,3.2019187675090308e-19,2.7248971888117735e-11,8.0120074404573734e-19,1.137323002812681e-22,2.5462287887267219e-11,1.2289414642163836e-17,6.0513971379984918e-22,1.8702421225828029e-21,2.8278749487020758e-20,4.379989898335497e-19,3.24413136517888e-27,7.490017769571746e-24,4.3221521200315249e-21,2.7678958891929443e-22,1.0961497219177362e-17,4.316557257120211e-15,3.6964876652637649e-23,8.7676449540058007e-16,1.4525957296417894e-25,2.2057257907213282e-24,2.7956321152657053e-25
1.0421007813041412,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999991086501,4.503553073069891e-14,1.3124672995794557e-14,2.7634804077866646e-16,4.5149558679532032e-32,2.7124697964059952e-25,6.0413693896305765e-28,0.0,9.4232890088922819e-29,0.0,5.7438495439358535e-12,5.719131844377123e-12,1.7797762579081005e-12,2.1079838525218678e-20,3.201492247659909e-19,2.835708360364574e-11,8.0120128895948314e-19,1.1371715027685667e-22,2.6569519947298452e-11,1.2807965312001625e-17,6.0505917262356754e-22,1.8697382005236892e-21,2.8271108420235713e-20,4.378803024349859e-19,3.2441313651464571e-27,7.489020042430328e-24,4.322155059712765e-21,2.7678977717566593e-22,1.1407583830606594e-17,4.6790028971593568e-15,3.8527759294589213e-23,9.1367696567214168e-16,1.5742220186270605e-25,2.3904118962677429e-24,3.0297884389399238e-25
1.086267339619609,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999990737302,4.6932579732296326e-14,1.3663036490478062e-14,2.7634820325819519e-16,4.515133545574962e-32,2.8237019868175606e-25,6.2806247675572117e-28,0.0,9.7964800897027477e-29,0.0,5.7444778922924799e-12,5.7185059994573462e-12,1.7801697991164238e-12,2.1077529809991723e-20,3.2011416124428071e-19,2.9519410289848372e-11,8.0120176002769171e-19,1.1370469569797479e-22,2.773122299375327e-11,1.3324855452266623e-17,6.0499296099828856e-22,1.8694562553570606e-21,2.8266834597917659e-20,4.3781393975617707e-19,3.2441313651127018e-27,7.4881998267379458e-24,4.3221576008910525e-21,2.7678993991217243e-22,1.1875495214399243e-17,5.0747579070621952e-15,4.0081595947645152e-23,9.5240063588203242e-16,1.7072319036660712e-25,2.5923836688692973e-24,3.2857554309301347e-25
1.1304338979350768,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999990388126,4.8829570789346251e-14,1.4201372679192127e-14,2.7634833559504148e-16,4.515271660301526e-32,2.934923425867521e-25,6.5198462116389183e-28,0.0,1.0169618245937351e-28,0.0,5.7449667776400605e-12,5.7180185495124092e-12,1.7804755553887064e-12,2.1075731627889393e-20,3.2008685142426827e-19,3.0681607850185915e-11,8.0120214370453623e-19,1.1369499523743789e-22,2.8893039500686431e-11,1.3826750884523065e-17,6.0494139094907719e-22,1.869338866102443e-21,2.8265056452414754e-20,4.3778634977741372e-19,3.2441313650790749e-27,7.4875609878003275e-24,4.3221596705586879e-21,2.7679007245333114e-22,1.2343354415023045e-17,5.4864078235157822e-15,4.1588017322668049e-23,9.9112430609151926e-16,1.8457016486850531e-25,2.8026460835690154e-24,3.5521738965875825e-25
1.1746004562505445,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999990038939,5.0726511350029996e-14,1.4739693497111618e-14,2.7634842558043388e-16,4.5153796062906681e-32,3.0461365498568315e-25,6.7590442600198142e-28,0.0,1.054271991368696e-28,0.0,5.7453475921693879e-12,5.7176403123858451e-12,1.7807145932133484e-12,2.1074336327242096e-20,3.2006566035053625e-19,3.1843701892175916e-11,8.0120240459485903e-19,1.1368746815844159e-22,3.0054943804653421e-11,1.4369875204014043e-17,6.0490137513396361e-22,1.8690917147560229e-21,2.8261306080510045e-20,4.3772805239716996e-19,3.2441313650450807e-27,7.4870652802863596e-24,4.322161078049964e-21,2.7679016258863233e-22,1.281117181342784e-17,5.9139510274132742e-15,4.322475205955773e-23,1.029847976300602e-15,1.9892666822555001e-25,3.0206455566851371e-24,3.828551906274652e-25
1.2187670145660123,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999989689729,5.2623407040320201e-14,1.5278007959228467e-14,2.7634851481728874e-16,4.5154632470286652e-32,3.1573432208911882e-25,6.9982270499622565e-28,0.0,1.0915797784441657e-28,0.0,5.7456443907862168e-12,5.7173435478471279e-12,1.7809002152146437e-12,2.1073241575458785e-20,3.200490338511092e-19,3.3005712129124629e-11,8.0120266331379799e-19,1.1368156241821583e-22,3.1216916269347372e-11,1.4855428732448902e-17,6.0486997875771385e-22,1.8691781496800407e-21,2.8262618737150006e-20,4.3774847440157735e-19,3.2441313650115679e-27,7.4866763485673727e-24,4.3221624735257544e-21,2.7679025195478264e-22,1.3278955331347542e-17,6.3573862305789312e-15,4.4679512096688028e-23,1.068571646509282e-15,2.138560155932967e-25,3.2473434966820466e-24,4.1157398679846362e-25
1.2629335728814801,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999989340531,5.4520262154232191e-14,1.5816322946009525e-14,2.7634857140548183e-16,4.5155288046356989e-32,3.2685448327429264e-25,7.237400455988516e-28,0.0,1.128886102056864e-28,0.0,5.7458758119218554e-12,5.7171135268339645e-12,1.7810452026000953e-12,2.1072393037693905e-20,3.2003614671706364e-19,3.4167653141111325e-11,8.0120282737712819e-19,1.1367698490234858e-22,3.2378942162300525e-11,1.5385748626568481e-17,6.0484564355165876e-22,1.8690916896756137e-21,2.8261305161047148e-20,4.3772803072277728e-19,3.2441313649776986e-27,7.4863748891288593e-24,4.3221633586097541e-21,2.7679030863533363e-22,1.3746710909703923e-17,6.8167124118907054e-15,4.6275725069736176e-23,1.1072953167175582e-15,2.2929222150032725e-25,3.4817379479913745e-24,4.412849198288356e-25
1.307100131196948,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999988991332,5.6417080049095373e-14,1.6354643837019442e-14,2.7634860183875228e-16,4.5155802069011007e-32,3.3797424886672072e-25,7.4765690281565011e-28,0.0,1.1661916718713505e-28,0.0,5.7460560112634518e-12,5.7169358478112988e-12,1.7811585551391873e-12,2.1071737587307699e-20,3.2002619208982964e-19,3.5329536558713218e-11,8.0120291561158839e-19,1.1367344901429344e-22,3.3541009822659995e-11,1.5952726422851927e-17,6.048268458971407e-22,1.8688617466638285e-21,2.8257812138928864e-20,4.3767367412697921e-19,3.2441313649435444e-27,7.4861420277096841e-24,4.3221638348083129e-21,2.7679033913076858e-22,1.4214443247185342e-17,7.2919287178099892e-15,4.798776023352272e-23,1.1460189869254302e-15,2.4524034279074243e-25,3.7239056957486081e-24,4.7199470997860452e-25
1.3512666895124157,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999988642134,5.8313863337441726e-14,1.6892974818198487e-14,2.7634864299662116e-16,4.5156196190740614e-32,3.4909370608595261e-25,7.7157364356258635e-28,0.0,1.2034970601595386e-28,0.0,5.746195755335852e-12,5.7167962442572617e-12,1.7812461026935679e-12,2.1071222595689865e-20,3.200183706750507e-19,3.6491371665406979e-11,8.0120303493810628e-19,1.1367067084418407e-22,3.4703110043588398e-11,1.6460867277682096e-17,6.0481207645850818e-22,1.8689412579093012e-21,2.825901661991433e-20,4.3769236541546014e-19,3.2441313649098307e-27,7.4859590669907543e-24,4.3221644784325645e-21,2.7679038034840166e-22,1.4682156055822491e-17,7.7830344288376282e-15,4.951388943086806e-23,1.1847426571328988e-15,2.6176146861874067e-25,3.9747743478466665e-24,5.0378536201969303e-25
1.3954332478278835,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999988292913,6.0210614187744976e-14,1.7431319363369689e-14,2.7634867784183703e-16,4.5156502443699121e-32,3.6021292527660327e-25,7.954905925302443e-28,0.0,1.2408027733308155e-28,0.0,5.7463045750097804e-12,5.7166872710026767e-12,1.7813142097836665e-12,2.1070820597930881e-20,3.2001226535006911e-19,3.7653165815798858e-11,8.0120313596259011e-19,1.1366850222994044e-22,3.5865235408349662e-11,1.6964707243270043e-17,6.048005475700155e-22,1.8690623535197596e-21,2.8260851849505418e-20,4.377208571876888e-19,3.2441313648761687e-27,7.485816249523275e-24,4.3221650233001849e-21,2.7679041524170854e-22,1.5149852331791333e-17,8.2900289228350144e-15,5.1026403621001349e-23,1.223466327339964e-15,2.7882040694019293e-25,4.2338095309201093e-24,5.3660946037519403e-25
1.4395998061433513,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999987943704,6.2107334258141845e-14,1.7969680128592019e-14,2.7634869067421775e-16,4.5156746100934764e-32,3.7133196010717199e-25,8.1940799429929988e-28,0.0,1.2781091928500653e-28,0.0,5.7463898536252019e-12,5.7166033456264154e-12,1.7813677343915839e-12,2.1070511000719197e-20,3.200075633543352e-19,3.8814924613496304e-11,8.0120317316736109e-19,1.1366683207894962e-22,3.7027380253084768e-11,1.7513527228301883e-17,6.0479166863640409e-22,1.8689833474621141e-21,2.8259648590572137e-20,4.377020842730088e-19,3.2441313648421809e-27,7.4857062591261963e-24,4.3221652241226915e-21,2.7679042810222988e-22,1.5617534360990393e-17,8.8129116735080522e-15,5.2681011999751241e-23,1.2621899975466253e-15,2.9638556843814561e-25,4.5005315775015818e-24,5.7042456326075061e-25
1.483766364458819,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999987594494,6.4004024705037151e-14,1.8508058966016233e-14,2.7634872184607156e-16,4.5156928722343429e-32,3.8245085021735322e-25,8.4332603372731454e-28,0.0,1.3154166070341334e-28,0.0,5.7464556169982882e-12,5.7165364987617718e-12,1.781408988785661e-12,2.1070264405427687e-20,3.2000381819856444e-19,3.9976652343880662e-11,8.0120326354138174e-19,1.136655017978587e-22,3.8189540387127789e-11,1.7996777387628453e-17,6.0478459653388975e-22,1.8692299425846604e-21,2.8263388344592464e-20,4.3776018344882107e-19,3.2441313648086502e-27,7.4856186513960919e-24,4.322165711415144e-21,2.7679045930852787e-22,1.6085203831540651e-17,9.3516822353919252e-15,5.4128492981723434e-23,1.300913667752883e-15,3.1452736562847906e-25,4.7760096649069651e-24,6.0532503889896504e-25
