Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24)
6.2043464098954605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43325844257084695,0.06309852513408622,0.003470654359587605,1.6333054186769134e-05,0.001442083079921334,0.09523851642272584,0.037215324252134384,2.835849247629869e-05,8.37392571105881e-10,0.0015727487518349273,4.69271720540209e-11,0.0005988184593449856,3.206051134292915e-09,1.978465417204589e-06,4.0523426588479925e-09,1.6800597205019112e-10,5.339355820658514e-06,4.142914977446634e-05,0.004435321201064261,8.399917327071095e-07,0.0006922964132428338,3.480977287674403e-10,1.3579738226487616e-09,1.2923891428693126e-07,2.027684800423554e-07,0.0008107134924552129,0.011237911991157572,5.67871439515066e-07,0.0018659813576070708,6.55632744608305e-05,4.768581667956412e-09,6.333944661043399e-08,1.1280739382619958e-07,2.6288532681388964e-10,2.842771440420912e-06,1.464673057626566e-10,4.611778792326409e-06,1.1438008508178781e-11,7.65400870523144e-08,4.6336980168535536e-11
6.213910432991435e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332223056372069,0.06304517220615595,0.003460880335767717,1.6331867990117563e-05,0.0014416118251175678,0.09535113518391405,0.037235378101324816,2.8321259928990534e-05,8.39791819057014e-10,0.0015717282841683456,4.695706392710673e-11,0.0005989953143763334,3.2104552999446164e-09,1.97195791723183e-06,4.055722021972109e-09,1.679941961521992e-10,5.3256700809898745e-06,4.1552094577226616e-05,0.004431200982467491,8.349860468279084e-07,0.0006926332535721064,3.4629219240819634e-10,1.353270877899336e-09,1.2973952818841788e-07,2.0362969785219198e-07,0.0008136932609198556,0.011272791214351614,5.681257481017787e-07,0.001868032930044086,6.575784162523851e-05,4.76509012761756e-09,6.331346729922852e-08,1.1285876729282656e-07,2.631529682007048e-10,2.835521519014871e-06,1.4645114560348945e-10,4.6250026347345645e-06,1.1470995002054467e-11,7.643321260544207e-08,4.6328832005507886e-11
6.223474456087409e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4331861673326775,0.06299186742883818,0.003451135338728936,1.6330681639986766e-05,0.0014411400435378368,0.09546364620370765,0.03725537430590052,2.8284104512377172e-05,8.421920476839446e-10,0.0015707092608195877,4.69874064294098e-11,0.0005991719030554048,3.2148940039969383e-09,1.965474175627184e-06,4.059094588301376e-09,1.6798211110543527e-10,5.312023043856884e-06,4.1675680658797103e-05,0.004427084756037089,8.300187851192298e-07,0.0006929694212694657,3.444993511213908e-10,1.3485854786450692e-09,1.3024128970194038e-07,2.0449209752343718e-07,0.0008166750690175721,0.011307668826377081,5.683791380088588e-07,0.0018700820169238865,6.595342364840815e-05,4.761603466793875e-09,6.328746810916319e-08,1.1290995555782916e-07,2.634200881960824e-10,2.8282899307672435e-06,1.4643479109944198e-10,4.638295052778682e-06,1.1504152815841871e-11,7.632656284002448e-08,4.632069224290156e-11
6.233038479183383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43315002781128764,0.06293861076428335,0.0034414192783148887,1.632949513948141e-05,0.001440667737708375,0.09557604954694446,0.037275313044254826,2.8247026055092748e-05,8.445932468662307e-10,0.0015696916798984657,4.7018201305540884e-11,0.0005993482258901605,3.2193674259749964e-09,1.959014098458006e-06,4.062460372276018e-09,1.679697184375622e-10,5.2984145982698255e-06,4.179991172273373e-05,0.004422972519892459,8.250895777839166e-07,0.0006933049179781985,3.4271908996516113e-10,1.3439175554814491e-09,1.3074419627629388e-07,2.053556744630522e-07,0.0008196589012608157,0.01134254468646333,5.686316123346849e-07,0.0018721286206902174,6.615002639140676e-05,4.758121680382969e-09,6.326144917969015e-08,1.1296095924519235e-07,2.6368668768084285e-10,2.8210766337739626e-06,1.4641824343273716e-10,4.6516564432935625e-06,1.153748293127653e-11,7.6220137269618e-08,4.631256082955434e-11
6.2426025022793575e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43311388722656974,0.06288540217466981,0.0034317320646534734,1.6328308491677346e-05,0.0014401949101472996,0.09568834527838106,0.03729519449421551,2.821002438605961e-05,8.469954065072347e-10,0.0015686755395138776,4.704945030306832e-11,0.0005995242833867268,3.2238757458838195e-09,1.9525775922300294e-06,4.0658193883101985e-09,1.6795701967007748e-10,5.284844633535581e-06,4.19247914801332e-05,0.004418864272145343,8.201980593861588e-07,0.0006936397453365026,3.4095129536715e-10,1.3392670392808962e-09,1.312482453527297e-07,2.0622042407661477e-07,0.0008226447421869074,0.011377418654319713,5.688831741653009e-07,0.0018741727437858373,6.63476557271765e-05,4.75464476326565e-09,6.323541064962824e-08,1.1301177897690378e-07,2.6395276753101087e-10,2.813881586182807e-06,1.4640150377978492e-10,4.665087203844214e-06,1.157098633182888e-11,7.611393540847885e-08,4.6304437715108916e-11
6.252166525375332e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4330777457315614,0.06283224162220379,0.003422073608156013,1.6327121699621905e-05,0.0014397215633646457,0.09580053346269299,0.037315018833046616,2.8173099334488283e-05,8.493985165341312e-10,0.001567660837773823,4.7081155172483386e-11,0.0005997000760494065,3.228419144206238e-09,1.9461645638842393e-06,4.069171650791518e-09,1.6794401631833413e-10,5.2713130392569544e-06,4.205032364956538e-05,0.004414760010899872,8.153438687909124e-07,0.0006939739049771896,3.3919585501448023e-10,1.3346338611976066e-09,1.317534343649225e-07,2.070863417681367e-07,0.0008256325763582437,0.011412290590133881,5.691338265773514e-07,0.0018762143886525045,6.65463175404852e-05,4.751172710315378e-09,6.320935265727766e-08,1.130624153729171e-07,2.642183286191665e-10,2.806704746193755e-06,1.4638457331137385e-10,4.678587732720642e-06,1.1604664002724625e-11,7.600795677156557e-08,4.629632284996274e-11
6.261730548471306e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43304160347880843,0.06277912906911946,0.0034124438195163934,1.632593476633421e-05,0.0014392476998623936,0.09591261416447534,0.03733478623745013,2.8136250729877496e-05,8.518025668979223e-10,0.0015666475727854122,4.7113317667167604e-11,0.0005998756043806936,3.2329978018916306e-09,1.9397749207936175e-06,4.072517174077849e-09,1.6793070989156297e-10,5.257819705331954e-06,4.2176511956978984e-05,0.004410659734252598,8.105266491020619e-07,0.0006943073985275687,3.3745265772812096e-10,1.3300179526764385e-09,1.322597607399744e-07,2.0795342294101822e-07,0.0008286223883619439,0.01144716035457064,5.693835726437598e-07,0.0018782535577309657,6.674601772790526e-05,4.747705516406046e-09,6.318327534076568e-08,1.1311286905146579e-07,2.6448337183118227e-10,2.799546072059333e-06,1.4636745319267692e-10,4.692158428932722e-06,1.1638516930997125e-11,7.590220087453441e-08,4.6288216184911625e-11
6.27129457156728e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.433005460620364,0.0627260644776787,0.0034028426097102286,1.6324747694805475e-05,0.0014387733221345026,0.09602458744824235,0.03735449688356772,2.8099478402014116e-05,8.542075475734494e-10,0.0015656357426548839,4.714593954335902e-11,0.0006000508688812767,3.237611900359606e-09,1.9334085707601205e-06,4.07585597250006e-09,1.6791710189289399e-10,5.24436452195313e-06,4.230336013573605e-05,0.004406563440292542,8.057460476044551e-07,0.0006946402276101457,3.357215937159104e-10,1.3254192454324577e-09,1.327672218981382e-07,2.088216629981399e-07,0.0008316141628099056,0.011482027808770412,5.696324154238258e-07,0.0018802902534609564,6.694676219766192e-05,4.744243176386808e-09,6.315717883758387e-08,1.1316314062896366e-07,2.6474789805280323e-10,2.7924055220849554e-06,1.4635014458292296e-10,4.705799692204959e-06,1.1672546105360495e-11,7.579666723374123e-08,4.6280117671445564e-11
6.2808585946632546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43296931730779115,0.06267304781017116,0.0033932698899940055,1.6323560487999314e-05,0.0014382984326669417,0.09613645337842745,0.0373741509469825,2.8062782180973125e-05,8.566134485593959e-10,0.0015646253454876197,4.717902256011672e-11,0.0006002258700500411,3.2422616215141964e-09,1.9270654220114806e-06,4.079188060366449e-09,1.6790319381937664e-10,5.230947379606862e-06,4.243087192662394e-05,0.004402471127101247,8.010017157031649e-07,0.0006949723938423351,3.340025546223014e-10,1.320837671440366e-09,1.3327581525135822e-07,2.0969105734016622e-07,0.0008346078843400752,0.011516892814346485,5.69880357957281e-07,0.0018823244782811839,6.714855686950422e-05,4.740785685081549e-09,6.313106328413742e-08,1.1321323071940665e-07,2.650119081400555e-10,2.7852830546292646e-06,1.463326486356857e-10,4.719511922971377e-06,1.1706752516126838e-11,7.56913553662522e-08,4.6272027262306216e-11
6.290422617759229e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43293317369216566,0.06262007902891419,0.0033837255719042477,1.632237314885203e-05,0.001437823033937718,0.09624821201938448,0.037393748602720656,2.8026161897117605e-05,8.590202598782976e-10,0.0015636163793881542,4.7212568479286296e-11,0.0006004006083840964,3.2469471477193896e-09,1.9207453831982867e-06,4.082513451955017e-09,1.6788898716200153e-10,5.217568169072708e-06,4.255905107759876e-05,0.004398382792752809,7.962933088682928e-07,0.0006953038988356152,3.3229543287822834e-10,1.3162731629814276e-09,1.337855382045308e-07,2.105616013661765e-07,0.0008376035376148392,0.011551755233385167,5.701274032897214e-07,0.0018843562346293182,6.735140767484175e-05,4.737333037344277e-09,6.310492881704573e-08,1.1326313993498999e-07,2.652754029677684e-10,2.7781786281044687e-06,1.4631496649950492e-10,4.733295522370197e-06,1.1741137155486078e-11,7.558626478983889e-08,4.6263944910451113e-11
6.299030238545606e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4329006443034633,0.06257244803740473,0.0033751598961240226,1.63213044328729e-05,0.001437394741704375,0.09634870311708045,0.037411338408533244,2.7993268427968426e-05,8.611871601728489e-10,0.001562709531894329,4.7243157046488407e-11,0.0006005576485705069,3.2511948856957647e-09,1.915077032099228e-06,4.0855005908399985e-09,1.6787594710860516e-10,5.205559221256335e-06,4.2674986009795904e-05,0.004394706692152138,7.920861771237489e-07,0.0006956016892986798,3.307691246247135e-10,1.3121796406640827e-09,1.342452525220862e-07,2.1134607016881296e-07,0.0008403012645454763,0.01158312908542627,5.703489794997946e-07,0.0018861827068128957,6.753488130541617e-05,4.734229791367398e-09,6.30813917386819e-08,1.1330790408640965e-07,2.655121085374454e-10,2.7718000348991757e-06,1.4629889432967327e-10,4.745762114113915e-06,1.177223653785972e-11,7.549187207693194e-08,4.625667764350957e-11
6.307637859331983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4328681149007126,0.06252485577582591,0.0033666170901348424,1.632023561415668e-05,0.001436966040765161,0.09644910740936465,0.03742888279226248,2.7960436207507347e-05,8.633547825347466e-10,0.0015618038406464616,4.727412328221708e-11,0.0006007144766219172,3.2554719074418184e-09,1.9094272603905115e-06,4.088482327651429e-09,1.6786266748353902e-10,5.193580830766001e-06,4.279146728791527e-05,0.004391033811433833,7.879076233046681e-07,0.0006958989466278463,3.292523070245156e-10,1.3080998377901663e-09,1.3470587780813944e-07,2.1213146313558075e-07,0.0008430005326398175,0.011614500631167217,5.705698336293678e-07,0.0018880071832833407,6.771921955785766e-05,4.731130460684782e-09,6.305783954901574e-08,1.133525226676763e-07,2.6574839810212285e-10,2.7654359909640685e-06,1.4628267310089548e-10,4.758287133349075e-06,1.18034818159541e-11,7.53976578692004e-08,4.6249416831912804e-11
6.314218456390401e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43284324596247636,0.06248849720539802,0.0033601014302507446,1.631941842543739e-05,0.0014366380208071568,0.09652580879824683,0.03744226506010942,2.7935376939435935e-05,8.650124302388167e-10,0.0015611122112374016,4.729805276034705e-11,0.0006008342301001675,3.258761560676807e-09,1.90512045409943e-06,4.090758252816342e-09,1.678523541798118e-10,5.184443813987046e-06,4.288088839791065e-05,0.004388228034741161,7.847322089068781e-07,0.0006961258434369785,3.28099041567484e-10,1.3049900181552596e-09,1.3505864289164582e-07,2.1273252378767602e-07,0.000845065177935245,0.011638482819062945,5.707381927636658e-07,0.001889400665600794,6.786073355294643e-05,4.728763635311809e-09,6.303982357464963e-08,1.133865360300962e-07,2.6592876322146424e-10,2.7605804214762886e-06,1.4627017181233557e-10,4.767902205248429e-06,1.1827467945640519e-11,7.532575051307308e-08,4.624387021523992e-11
6.3207990534488194e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43281837712845156,0.062452161243298485,0.003353599071294392,1.631860117881487e-05,0.001436309763815826,0.09660245949991458,0.03745562091024901,2.791035334271106e-05,8.666704925273795e-10,0.0015604212561957137,4.7322204306563226e-11,0.00060095385996079,3.2620684676818086e-09,1.900824439273801e-06,4.093031031283837e-09,1.6784190195954586e-10,5.175324575717992e-06,4.2970631667213493e-05,0.004385424138516841,7.815732479284941e-07,0.0006963524298435336,3.269512450310794e-10,1.3018881669113097e-09,1.354119384446151e-07,2.1333412112838525e-07,0.0008471307125268747,0.011662463556423733,5.709061321326837e-07,0.0018907929833082743,6.800275738264566e-05,4.726399094430563e-09,6.302179886998165e-08,1.1342046476679863e-07,2.661088858738361e-10,2.755733324504892e-06,1.462575842529139e-10,4.777551729670956e-06,1.1851540097411584e-11,7.525394712751092e-08,4.6238327337329266e-11
6.3273796505072375e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43279350844716585,0.06241584787729133,0.003347109984841519,1.631778387520815e-05,0.0014359812705872375,0.09667905953521809,0.037468950398915235,2.7885365362481214e-05,8.683289661840493e-10,0.001559730974902821,4.73465784985799e-11,0.0006010733663632282,3.2653926885128056e-09,1.896539186742781e-06,4.095300667666293e-09,1.6783131129994967e-10,5.166223080792301e-06,4.3060698326882815e-05,0.004382622122123184,7.784306336674417e-07,0.0006965787063652581,3.258088843093978e-10,1.2987942623667033e-09,1.3576576361229083e-07,2.1393625365847985e-07,0.0008491971314542762,0.0116864427989861,5.710736527056741e-07,0.0018921841371983472,6.814529299500274e-05,4.724036836323759e-09,6.300376547841936e-08,1.1345430907452645e-07,2.662887663350839e-10,2.7508946865797727e-06,1.4624491078848446e-10,4.787235838258414e-06,1.187569859670784e-11,7.518224755642615e-08,4.6232788183949095e-11
6.3339602475656555e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4327686399670388,0.06237955709514675,0.0033406341425296507,1.631696651553045e-05,0.0014356525419157106,0.09675560892498969,0.03748225358221926,2.7860412943959406e-05,8.699878479977979e-10,0.001559041366739974,4.7371175914696696e-11,0.0006011927494665336,3.2687342833364965e-09,1.8922646674268772e-06,4.097567166572891e-09,1.6782058267689816e-10,5.157139294108368e-06,4.3151089609503825e-05,0.004379821984920887,7.753042602690594e-07,0.0006968046735190301,3.2467192626739266e-10,1.295708282907261e-09,1.3612011753724585e-07,2.1453891987681914e-07,0.0008512644297628386,0.011710420502590553,5.712407554577754e-07,0.0018935741280633326,6.828834234062118e-05,4.721676859302376e-09,6.298572344351083e-08,1.1348806914929454e-07,2.6646840487400575e-10,2.746064494243199e-06,1.4623215178429215e-10,4.79695466280428e-06,1.1899943769427048e-11,7.511065164389602e-08,4.622725274107505e-11
6.3398827849182314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.432746258546847,0.06234691469031609,0.003334817184797637,1.6316230844629996e-05,0.0014353564854627217,0.09682446009105855,0.037494204002385255,2.7837986127320695e-05,8.714811879548766e-10,0.001558421294408066,4.739350492424012e-11,0.0006013000889698983,3.2717566232299957e-09,1.8884267529805582e-06,4.099604336847054e-09,1.6781080934963664e-10,5.1489789976802895e-06,4.3232720336394885e-05,0.004377303467617748,7.7250432333537e-07,0.000697007779874249,3.236532559799075e-10,1.2929376595426682e-09,1.3643948744918373e-07,2.1508177453826024e-07,0.0008531257460196334,0.011731999083612837,5.71390791511816e-07,0.0018948241261100207,6.841752760788823e-05,4.71955482892003e-09,6.296947825861313e-08,1.135183813598555e-07,2.666298729826099e-10,2.7417245310056854e-06,1.4622059584465002e-10,4.805731396088915e-06,1.1921838800413961e-11,7.504630382193883e-08,4.622227400267278e-11
6.345805322270807e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4327238773638734,0.06231429055960605,0.0033290109113067205,1.631549512970478e-05,0.0014350602395195393,0.09689327026626912,0.037506133201291154,2.7815588031491447e-05,8.729748535893033e-10,0.0015578017663588583,4.7416015636591914e-11,0.0006014073288448925,3.274793128855734e-09,1.884597487886589e-06,4.101638972838936e-09,1.6780092500139927e-10,5.140832991050421e-06,4.331461590829887e-05,0.00437478647147215,7.697173804463423e-07,0.0006972106364340202,3.226389115778996e-10,1.2901734223629426e-09,1.3675928433382462e-07,2.1562505917962104e-07,0.0008549877669611363,0.011753576350349616,5.715404906263446e-07,0.001896073183325226,6.854713200660634e-05,4.717434643589117e-09,6.295322613962207e-08,1.135486256432726e-07,2.667911455848787e-10,2.7373913880110393e-06,1.462089711764357e-10,4.814536452464299e-06,1.1943804539231175e-11,7.498203972379213e-08,4.6217298247854894e-11
6.351727859623383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4327014964531927,0.06228168469411378,0.0033232153015085295,1.631475937140868e-05,0.0014347638046616044,0.0969620394657714,0.0375180412195878,2.779321861666599e-05,8.744688425713698e-10,0.0015571827821409302,4.7438708474527336e-11,0.0006015144692066611,3.2778438442835855e-09,1.8807768511341076e-06,4.103671077895375e-09,1.6779092997634137e-10,5.132701248764183e-06,4.3396777227016425e-05,0.0043722709960147006,7.669433561622673e-07,0.0006974132435728871,3.21628869419039e-10,1.2874155557380728e-09,1.3707950756337278e-07,2.161687727067639e-07,0.0008568504889869869,0.011775152270824315,5.71689853508856e-07,0.001897321300286047,6.867715696392625e-05,4.715316302072693e-09,6.293696711814878e-08,1.1357880214170717e-07,2.6695222288409255e-10,2.733065055474473e-06,1.4619727804328296e-10,4.823369928319826e-06,1.1965841224222676e-11,7.491785923611771e-08,4.6212325466554473e-11
