Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50)
1.725035799101089e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33319412834260664,0.11462568490458551,0.022657469773178136,0.0,3.233971298642449e-10,3.3815350617424624e-09,1.1360220806596714e-07,2.4275844255936026e-16,1.2935032905839605e-26,1.867036112117912e-09,5.407074535040146e-33,1.6964061130226526e-09,4.445708642377476e-24,2.202130646883222e-15,1.3869132352703083e-19,8.5273470845490712e-22,5.8713889111994399e-11,1.8595628125889227e-24,0.0040439797412650021,0.00032807989346133736,4.0322347243080349e-10,1.1875298184684412e-06,1.7779410519340958e-09,2.7999664949271837e-14,2.527915820689346e-10,1.8507483581360357e-07,1.8389590937806754e-10,3.9474221538004083e-14,9.3220587273568336e-14
1.7409709432634504e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33317196297772139,0.11460651851851587,0.02265597563359743,0.0,3.3797289428563637e-10,3.5065266177239614e-09,1.1669874939178982e-07,2.4775724892585407e-16,1.361017808505382e-26,1.8847112587565325e-09,5.6479208371203798e-33,1.7125023158927377e-09,4.5617521965124654e-24,2.2870295253815433e-15,1.4448094251771029e-19,8.8481866876716476e-22,6.0589785420359157e-11,1.923862179431271e-24,0.0040631417936080969,0.0003310650149391116,4.058656456204932e-10,1.2044598078794992e-06,1.8195045900134437e-09,2.8185507290012275e-14,2.5808242327863523e-10,1.8628328697094884e-07,1.8701897403778228e-10,4.0908266097184731e-14,9.5755773061250831e-14
1.7569060874258117e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33315001031785191,0.11458756425032331,0.022654481790365433,0.0,3.5308552791745272e-10,3.6350659466088489e-09,1.1984353724668986e-07,2.5282206864688834e-16,1.4313262108612096e-26,1.9023958993021291e-09,5.8973573554515589e-33,1.7286217167776311e-09,4.6798727169690523e-24,2.3744720512221117e-15,1.5044702152339968e-19,9.1776667705165593e-22,6.2508853114739738e-11,1.9898331551505265e-24,0.0040820917001828027,0.00033404949427228825,4.0850719533062154e-10,1.2214924481938081e-06,1.8616792229046449e-09,2.8371376905980334e-14,2.6341427555280459e-10,1.8747132359639657e-07,1.9015146154872664e-10,4.2387092543801268e-14,9.8330289515990107e-14
1.772841231588173e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33312826801533757,0.11456881975601607,0.022652988241526822,0.0,3.6875048767043043e-10,3.7672241935127858e-09,1.2303658124777194e-07,2.5795332186172354e-16,1.5045128407879554e-26,1.9200900789418665e-09,6.155617139493378e-33,1.7447646760503716e-09,4.8000913188031694e-24,2.4645132155706853e-15,1.5659276649455922e-19,9.515919466111552e-22,6.4471709016715843e-11,2.0575055442058313e-24,0.0041008318049883096,0.00033703333534258441,4.1114813150402882e-10,1.2386275322224281e-06,1.9044687069462158e-09,2.8557275217621567e-14,2.6878629307831514e-10,1.8863892989139154e-07,1.9329286168014712e-10,4.391187140120236e-14,1.009441410893969e-13
1.7887763757505345e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33310673374846955,0.11455028271752707,0.022651494985148086,0.0,3.8498355261240878e-10,3.9030733421470182e-09,1.2627788147891055e-07,2.6315142868878961e-16,1.5806635584742388e-26,1.9377938429510127e-09,6.4229376630231836e-33,1.7609315520962274e-09,4.9224291814128428e-24,2.557208749896721e-15,1.6292139082642576e-19,9.863076896287662e-22,6.6478973378926005e-11,2.1269094529848948e-24,0.0041193644260990869,0.0003400165419972972,4.1378846392387252e-10,1.2558648509884005e-06,1.9478767834635924e-09,2.8743203622682058e-14,2.7419762655257656e-10,1.8978609971637991e-07,1.9644267106400128e-10,4.5483796602951252e-14,1.0359732448828249e-13
1.804711519912896e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33308540522120261,0.11453195084242644,0.022650002019317283,0.0,4.0180082805404269e-10,4.0426862168963811e-09,1.2956742865403549e-07,2.6841680922823925e-16,1.6598657448201552e-26,1.9555072366964409e-09,6.6995608744588479e-33,1.7771227013150674e-09,5.0469075486203507e-24,2.6526151297644996e-15,1.6943611466656673e-19,1.0219271146175525e-21,6.8531269865525562e-11,2.1980752907232098e-24,0.0041376918559521665,0.00034299911804963157,4.1642820221600732e-10,1.2732041937051075e-06,1.991907178626916e-09,2.8929163496268971e-14,2.7964742392162787e-10,1.9091283642433934e-07,1.996003934556632e-10,4.7104085775853806e-14,1.06289828809301e-13
1.8206466640752572e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3330642801628711,0.11451382186363766,0.0226485093421438,0.0,4.1921874964626044e-10,4.1861364848254741e-09,1.3290520428468305e-07,2.7374988356443362e-16,1.7422083047921471e-26,1.9732303056401115e-09,6.9857332474367393e-33,1.7933384781235968e-09,5.1735477287693499e-24,2.7507895785950174e-15,1.7614016423555097e-19,1.0584634239165761e-21,7.0629225532509763e-11,2.2710337704245399e-24,0.0041558163616312559,0.00034598106727901871,4.1906735585132647e-10,1.2906453477548932e-06,2.0365636033080096e-09,2.9115156190934569e-14,2.8513483111284494e-10,1.9201915269009285e-07,2.0276553998516312e-10,4.8773980523268427e-14,1.0902163567704442e-13
1.8365818082376186e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33304335632790805,0.11449589353915636,0.022647016951758105,0.0,4.3725408748900974e-10,4.3334986576122991e-09,1.362911808515848e-07,2.7915107176835884e-16,1.8277816704798422e-26,1.9909630953425088e-09,7.2817058316468354e-33,1.8095792349574441e-09,5.3023710948368369e-24,2.8517900713983078e-15,1.8303677116126151e-19,1.0959298112344189e-21,7.2773470807900646e-11,2.3458159097829059e-24,0.0041737401851476468,0.0003489623934314231,4.2170593414807415e-10,1.3081880986679596e-06,2.0818497529365269e-09,2.9301183036756368e-14,2.9065899275065172e-10,1.9310507033564633e-07,2.059376293977664e-10,5.0494746708772116e-14,1.1179271938538174e-13
1.85251695239998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33302263149556727,0.11447816365177273,0.022645524846311511,0.0,4.5592395025078729e-10,4.4848480934087317e-09,1.3972532198005978e-07,2.8462079389997851e-16,1.9166778038619684e-26,2.0087056514660499e-09,7.5877343039268923e-33,1.8258453222731193e-09,5.4333990845598095e-24,2.9556753384758982e-15,1.901291718273476e-19,1.1343394592411874e-21,7.4964639471796435e-11,2.4224530321062665e-24,0.0041914655437180447,0.00035194310021964157,4.243439462741079e-10,1.3258322301015267e-06,2.1277693073535936e-09,2.9487245341435875e-14,2.96219052865946e-10,1.9417062015177499e-07,2.0911618828032703e-10,5.2267674739937995e-14,1.1460304704177542e-13
1.8684520965623414e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3330021034696482,0.11446063000879664,0.022644033023975951,0.0,4.7524578929845918e-10,4.6402609986271467e-09,1.4320758261897445e-07,2.9015947001051908e-16,2.0089901992884198e-26,2.0264580197784644e-09,7.9040790196177421e-33,1.8421370885498294e-09,5.5666532005765411e-24,3.0625048690930181e-15,1.9742060673629061e-19,1.1737055372099311e-21,7.7203368636282392e-11,2.5009767672421197e-24,0.004208994630039274,0.00035492319132359313,4.2698140124912026e-10,1.3435775238192562e-06,2.1743259306646183e-09,2.9673344390435982e-14,3.018141556007252e-10,1.9521584171609031e-07,2.123007512774239e-10,5.4094079852218298e-14,1.1745257871448028e-13
1.8843872407247027e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33298177007822455,0.11444329044178617,0.022642541482943708,0.0,4.9523740283689949e-10,4.7998144296524881e-09,1.4673790922304314e-07,2.9576752014469334e-16,2.1048138856855206e-26,2.0442202461561424e-09,8.2310050641819941e-33,1.8584548802911688e-09,5.7021550105823244e-24,3.172338915120276e-15,2.0491431988753611e-19,1.2140411987083706e-21,7.9490298725201682e-11,2.581419052505222e-24,0.004226329612559949,0.00035790267039059921,4.2961830794683446e-10,1.3614237596709512e-06,2.221523271091789e-09,2.985948144710126e-14,3.0744344589104952e-10,1.9624078320782887e-07,2.1549086129783979e-10,5.5975302393159943e-14,1.2034126758244019e-13
1.900322384887064e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33296162917337546,0.11442614280627869,0.02264105022142723,0.0,5.1591694005795468e-10,4.963586294479085e-09,1.5031623993824847e-07,3.0144536434286165e-16,2.2042454284916756e-26,2.0619923765874466e-09,8.568782305088584e-33,1.8747990420266662e-09,5.8399261474996184e-24,3.2852384946444142e-15,2.1261355817111885e-19,1.2553595793417598e-21,8.1826073453785266e-11,2.6638121336076395e-24,0.0042434726357491147,0.00036088154103565607,4.3225467509715735e-10,1.3793707155725283e-06,2.2693649608238288e-09,3.0045657752786562e-14,3.1310607014095596e-10,1.9724550121957636e-07,2.1868606970662033e-10,5.7912708106556132e-14,1.2326906008759007e-13
1.9162575290494255e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33294167863091967,0.11440918498152552,0.022639559237658861,0.0,5.3730290529822302e-10,5.1316553542714732e-09,1.5394250479015388e-07,3.0719342264313131e-16,2.3073829313308431e-26,2.0797744571759931e-09,8.917685443965467e-33,1.8911699163132166e-09,5.9799883096624672e-24,3.401265395547769e-15,2.2052157077718513e-19,1.2976737945476551e-21,8.4211339808139293e-11,2.7481885655913182e-24,0.004260425820361906,0.00036385980684169888,4.3489051128828938e-10,1.3974181674862436e-06,2.3178546158647179e-09,3.0231874527053197e-14,3.1880117689365479e-10,1.9823006056614354e-07,2.2188593650590387e-10,5.9907688416457425e-14,1.2623589608948132e-13
1.932192673211787e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33292191635015317,0.11439241487022901,0.022638068529890663,0.0,5.5941416220516173e-10,5.3041012248485535e-09,1.5761662587487827e-07,3.1301211508339699e-16,2.4143260374315603e-26,2.0975665341439063e-09,9.2779940690229228e-33,1.9075678437363709e-09,6.1223632610151232e-24,3.5204821790561295e-15,2.2864160862178913e-19,1.3409969374432886e-21,8.6646748024588825e-11,2.834581213763404e-24,0.0042771912637022498,0.000366837471359858,4.3752582496880769e-10,1.4155658894012112e-06,2.3669958358828341e-09,3.0418132967831956e-14,3.2452791747627082e-10,1.9919453409084577e-07,2.2509003050713857e-10,6.196166071156045e-14,1.2924170902208149e-13
1.9481278173741483e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33290234025358867,0.11437583039828285,0.022636578096394137,0.0,5.8226993791100183e-10,5.4810043780904375e-09,1.6133851755251436e-07,3.1890186170332195e-16,2.5251759307993835e-26,2.1153686538350367e-09,9.6499927077498479e-33,1.9239931629115125e-09,6.2670728313247397e-24,3.6429521832546628e-15,2.3697692378932048e-19,1.3853420767261893e-21,8.9132951568877334e-11,2.9230232546344841e-24,0.0042937710398826519,0.00036981453810970674,4.4016062444971582e-10,1.4338136533141878e-06,2.4167922040571238e-09,3.0604434251566519e-14,3.3028544663174934e-10,2.0013900246939453e-07,2.2829792948928223e-10,6.4076068629377443e-14,1.3228642605241539e-13
1.9640629615365096e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3328829482866994,0.11435942951451512,0.022635087935460044,0.0,6.0588982721392969e-10,5.6624461432672201e-09,1.6510808664276671e-07,3.248630825462627e-16,2.6400353371507483e-26,2.1331808627181465e-09,1.0033970879885582e-32,1.9404462104849013e-09,6.4141389164080575e-24,3.7687395265714487e-15,2.4553076899188857e-19,1.4307222546286306e-21,9.1670607115220146e-11,3.0135481768599796e-24,0.0043101672000810786,0.00037279101057950312,4.4279491790644943e-10,1.4521612292106197e-06,2.4672472869218081e-09,3.0790779533474368e-14,3.360729231520445e-10,2.0106355401161055e-07,2.3150922034458633e-10,6.625238233988983e-14,1.3536996824096423e-13
1.979998105698871e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33286373841766476,0.11434321019043431,0.022633598045398162,0.0,6.3029379676604069e-10,5.8485087082890591e-09,1.6892523262258391e-07,3.3089619766113638e-16,2.7590085246163424e-26,2.1510032073900675e-09,1.0430223150669839e-32,1.956927321134605e-09,6.5635834783719832e-24,3.8979091112283957e-15,2.543063970459734e-19,1.4771504849264305e-21,9.4260374525211107e-11,3.1061897821848598e-24,0.0043263817727950118,0.00037576689222642364,4.4542871338085278e-10,1.470608385045975e-06,2.5183646342124021e-09,3.0977169947761368e-14,3.4188951048021359e-10,2.0196828446120925e-07,2.3472349921666112e-10,6.8492098829708421e-14,1.3849225070373066e-13
1.9959332498612324e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33284470863711885,0.11432717041997807,0.022632108424537101,0.0,6.5550218926753446e-10,6.0392751208768322e-09,1.7278984782557432e-07,3.3700162710423367e-16,2.8822013042222185e-26,2.1688357345788276e-09,1.0839049184373388e-32,1.9734368275712988e-09,6.7154285458679691e-24,4.0305266266591309e-15,2.6330706036661894e-19,1.524639751002566e-21,9.6902916826581475e-11,3.2009821863919004e-24,0.0043424167640926572,0.00037874218647679044,4.4806201878313e-10,1.4891548867273598e-06,2.5701477787087155e-09,3.1163606607755504e-14,3.4773437729417472e-10,2.0285329679386293e-07,2.3794037162558635e-10,7.0796742185942093e-14,1.4165318277560032e-13
2.0118683940235938e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33282585695790257,0.11431130821926479,0.022630619071224059,0.0,6.8153572766658006e-10,6.2348292896527177e-09,1.7670181764298836e-07,3.4317979094097782e-16,3.0097210301570346e-26,2.1866784911467418e-09,1.1260753798112182e-32,1.9899750605389596e-09,6.8696962143601045e-24,4.1666585528934479e-15,2.725360104794288e-19,1.57320300396601e-21,9.9598900191809816e-11,3.2979598202536701e-24,0.004358274157861366,0.00038171689672629173,4.5069484189375295e-10,1.5078004980953858e-06,2.6226002360755593e-09,3.1350090606237318e-14,3.5360669809805686e-10,2.037187010137289e-07,2.41159452579391e-10,7.3167863878963644e-14,1.4485266817490021e-13
2.027803538185955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33280718141481769,0.11429562162634797,0.022629129983824627,0.0,7.0841551936433798e-10,6.4352559851499986e-09,1.8066102072604985e-07,3.4943110924762991e-16,3.1416765998338505e-26,2.2045315240934734e-09,1.1695647015947611e-32,2.0065423488154384e-09,7.0264086464068256e-24,4.306372163908029e-15,2.819964975505942e-19,1.6228531608261354e-21,1.0234899391658209e-10,3.3971574304884338e-24,0.0043739559160533101,0.000384691026340197,4.5332719036533907e-10,1.5265449809063327e-06,2.6757255047058583e-09,3.1536623015726478e-14,3.595056537784947e-10,2.0456461394869925e-07,2.4438036667834027e-10,7.560704304589112e-14,1.4809060516913785e-13
2.0437386823483165e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33278868006438367,0.11428010870097334,0.022627641160722564,0.0,7.3616306042461244e-10,6.6406408407414272e-09,1.8466732918942883e-07,3.5575600211294295e-16,3.2781784537551074e-26,2.2223948805590666e-09,1.2144044123275749e-32,2.0231390192129164e-09,7.185588071956165e-24,4.4497355309431065e-15,2.9169176993516218e-19,1.6736031027229833e-21,1.0515387039810075e-10,3.4986100807201912e-24,0.0043894639789283998,0.00038766457865356476,4.5595907172450711e-10,1.5453880948145995e-06,2.729527065560985e-09,3.1723204888569491e-14,3.6543043213436018e-10,2.0539115904457316e-07,2.4760274820797803e-10,7.8115886773905915e-14,1.5136688674151787e-13
2.059673826510678e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33277035098459795,0.1142647675243384,0.022626152600319627,0.0,7.6480023978751583e-10,6.8510703534855022e-09,1.8872060881565278e-07,3.6215488963976448e-16,3.4193385751893886e-26,2.2402686078269465e-09,1.2606265721508379e-32,2.0397653965782554e-09,7.3472567886544468e-24,4.5968175257845924e-15,3.0162507374372798e-19,1.7254656732136187e-21,1.080142051132422e-10,3.6023531524430021e-24,0.004404800265294528,0.00039063755697144557,4.5859049337369364e-10,1.5643295973554048e-06,2.7840083820074776e-09,3.1909837257337961e-14,3.7138022842306697e-10,2.0619846615831506e-07,2.50826241217506e-10,8.069603038156217e-14,1.5468140075809917e-13
2.0756089706730393e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33275219227469788,0.11424959619885502,0.022624664301035335,0.0,7.9434934348661665e-10,7.0666318848899354e-09,1.9282071926024403e-07,3.6862819194658998e-16,3.5652704896686936e-26,2.2581527533268838e-09,1.3082637783048705e-32,2.0564218037932356e-09,7.5114371621683479e-24,4.747687824011338e-15,3.1179965242771053e-19,1.7784536766147688e-21,1.1093067659656152e-10,3.7084223459898432e-24,0.0044199666727451348,0.00039360996456907924,4.6122146259293838e-10,1.5833692439277834e-06,2.8391728996573457e-09,3.2096521135228933e-14,3.7735424586944585e-10,2.0698667135065732e-07,2.5405049959094509e-10,8.334913770104389e-14,1.5803403013566888e-13
2.0915441148354006e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33273420205492665,0.11423459284791468,0.022623176261306777,0.0,8.2483305886905945e-10,7.287413661591715e-09,1.9696751425738621e-07,3.7517632916906696e-16,3.7160892643150051e-26,2.2760473646379364e-09,1.3573491706564765e-32,2.0731085617746824e-09,7.6781516265202421e-24,4.9024169082073486e-15,3.2221874638334768e-19,1.832579876401858e-21,1.1390396641814341e-10,3.8168536815061396e-24,0.0044349650778941312,0.00039658180469208723,4.638519865416496e-10,1.6025067877778867e-06,2.8950240462063829e-09,3.2283257516055061e-14,3.8335169613579041e-10,2.0775591667824682e-07,2.5727518710930552e-10,8.6076901360787094e-14,1.614246530099148e-13
2.107479258997762e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33271637846629998,0.11421975561565582,0.022621688479588418,0.0,8.5627447881799011e-10,7.5135047759530552e-09,2.0116084182592789e-07,3.8179972146145053e-16,3.8719115070049658e-26,2.2939524894913506e-09,1.4079164372563461e-32,2.0898259894744923e-09,7.8474226844367572e-24,5.0610760711383142e-15,3.3288559257452299e-19,1.8878569936645121e-21,1.1693475916129913e-10,3.9276834999281742e-24,0.0044497973366082163,0.00039955308055665946,4.6648207226033549e-10,1.6217419799825233e-06,2.9515652312669351e-09,3.2470047374693933e-14,3.8937179982029767e-10,2.0850634998546703e-07,2.6049997749749921e-10,8.8881043064755551e-14,1.6485314290368745e-13
2.1234144031601234e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33269871967037701,0.11420508266673435,0.022620200954351896,0.0,8.8869710597672584e-10,7.7449951865725899e-09,2.0540054447552222e-07,3.884987889980136e-16,4.0328553653815514e-26,2.3118681757734412e-09,1.4599998199268326e-32,2.1065744038795481e-09,8.0192729077104296e-24,5.2237374188921463e-15,3.4380342417451398e-19,1.9442977056185669e-21,1.2002374240010777e-10,4.0409484639665941e-24,0.0044644652842366194,0.00040252379534973709,4.6911172667230234e-10,1.6410745694329973e-06,3.0087998462053203e-09,3.2656891667677501e-14,3.9541378691877156e-10,2.0923812469619214e-07,2.6372455446333041e-10,9.1763313872756788e-14,1.6831936889553809e-13
