Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C2H2X(348),C2H6(343),C4H6(54),C4H7X(140),C4H7X(143),C4H9X(153),C4H9X(171),C4H7X(142),SX(175),SX(150),C4H5X(384),SX(176),SX(168),C4H5X(374),C4H7X(523),C4H7X(145),SX(524),SX(782),SX(174),C4H7X(146),SX(155),SX(178),SX(152),SX(154),SX(177),SX(157),SX(167),SX(172),SX(156),C6H10(477),C6H9X(433),C6H8(701)
8.242023608128946e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030647018777001854,0.53336242655875665,4.0408934195634421e-05,2.3882576769569078e-09,3.2367311558411533e-05,2.7728278374022789e-30,5.0027949697076078e-10,6.9861137211977684e-31,2.2379031177927779e-12,5.9826311450127759e-10,7.2580615532254827e-29,0.13646958038163254,0.13650977860766142,3.8909370430419557e-09,4.2873785246390807e-06,8.7906312313266054e-06,4.1975729125301717e-07,3.1519378516961165e-07,1.2623508233112038e-08,2.2705203492765628e-10,3.1748763312468582e-09,6.3922847699380844e-09,6.8949778695601997e-13,3.9655729941743e-11,2.8007554486335879e-10,4.9071154392671867e-14,1.9543015708794505e-15,1.4140419771396289e-10,1.4382282918516448e-12,6.7568402449614139e-13,2.4499892424348735e-14,1.1511015361931303e-12,1.148540979591713e-13,2.2446496895323432e-13,7.1232148605260722e-16,5.937592077241304e-14,8.3256370552296909e-15,6.313182357825583e-14,2.9889186231291664e-14,4.6798977758246729e-14,9.3754328208830182e-14,2.9877050138260908e-14,2.3431661780128504e-14,1.2247693211153636e-11,2.2640959720039863e-12,9.4164444721669613e-12
8.284997689737198e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030645711579508088,0.53336169849516524,4.0619960088633431e-05,2.4199439244948663e-09,3.2497266040715273e-05,2.7729731189950877e-30,5.0570887360863905e-10,7.175611385511793e-31,2.2570200411292408e-12,6.0452886736882554e-10,7.4548402402452091e-29,0.13646937859690547,0.13650985299177423,3.8909490386432273e-09,4.2961224044083908e-06,8.875536219750933e-06,4.2194549082169093e-07,3.1683885252581316e-07,1.2691524453527077e-08,2.2829724855606339e-10,3.1975313134115928e-09,6.4270872572894389e-09,6.9310296023952989e-13,3.9870969380785536e-11,2.815031681087565e-10,4.9328100782049714e-14,1.9648354053727094e-15,1.4212931313564701e-10,1.4505787282089914e-12,6.8788901594235336e-13,2.4633333321631671e-14,1.1610602290651291e-12,1.1552466012873603e-13,2.2851601574738577e-13,7.1347083578289552e-16,6.0204630550651971e-14,8.3908840981480934e-15,6.4011114333589459e-14,3.0306318267588087e-14,4.7492159900530418e-14,9.4556272361950921e-14,3.0293684538285028e-14,2.3778852383620183e-14,1.2380783919857749e-11,2.2773388793464842e-12,9.5253448549506189e-12
8.327971771345449e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030644514045826717,0.53336097064192434,4.0830984841081936e-05,2.4518553577301815e-09,3.2626880268803605e-05,2.7731074216695226e-30,5.1116758534027129e-10,7.3692956447795804e-31,2.2762399177089986e-12,6.1082727740860737e-10,7.6559632998550434e-29,0.13646917626453567,0.13650992716661239,3.8909610568999046e-09,4.3048659317071931e-06,8.96078061957625e-06,4.2413368423877858e-07,3.1848427031011862e-07,1.2759889237506056e-08,2.2954118244521847e-10,3.220184664197423e-09,6.4620681911522963e-09,6.9670813939468607e-13,4.0086208925160146e-11,2.8293809742414796e-10,4.9585109859715032e-14,1.9754232607312136e-15,1.4285813919601343e-10,1.4629963953762309e-12,7.0025449527666506e-13,2.4767464795838866e-14,1.1710731495241872e-12,1.1619599612322627e-13,2.3262024736007106e-13,7.1462701475413462e-16,6.1041923618581706e-14,8.4564998213418698e-15,6.4898981701641068e-14,3.0727768845631176e-14,4.8192782968367301e-14,9.5362564583640056e-14,3.0714628930006343e-14,2.4129772202510383e-14,1.2514595018567021e-11,2.2905818143921437e-12,9.6348803430037206e-12
8.3709458529537e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030643422402756951,0.53336024298107931,4.1042008451641755e-05,2.4839919563175171e-09,3.2756155135666394e-05,2.7732311185787905e-30,5.1665563191695315e-10,7.5672369031395318e-31,2.2955632741050288e-12,6.1715834499351453e-10,7.86150370220925e-29,0.13646897340340514,0.13651000115010153,3.89097309740567e-09,4.3136091372697936e-06,9.0463635376534119e-06,4.2632187150390226e-07,3.2013003895823162e-07,1.2828602998694012e-08,2.3078382484855425e-10,3.2428359063984839e-09,6.4972277841081631e-09,7.0031332441394564e-13,4.0301448574622747e-11,2.8438034129868108e-10,4.9842181683334885e-14,1.9860652010925621e-15,1.4359068043372928e-10,1.4754816373972885e-12,7.1278166901089659e-13,2.490228771741475e-14,1.1811405776668346e-12,1.1686810590461428e-13,2.3677806188906943e-13,7.157900191032908e-16,6.1887849392504323e-14,8.5224840247142364e-15,6.5795470915125909e-14,3.115356285743909e-14,4.8900891036821038e-14,9.6173227184558201e-14,3.1139908127506874e-14,2.4484443366367823e-14,1.2649126507487412e-11,2.3038247746719814e-12,9.7450509375194776e-12
8.413919934561952e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030642433001729606,0.5333595154952957,4.1253030919018525e-05,2.5163536951955996e-09,3.288509153196031e-05,2.7733445708530587e-30,5.2217301309043593e-10,7.769506336968235e-31,2.3149906375061198e-12,6.2352207049760523e-10,8.0715352157167365e-29,0.13646877003177221,0.13651007495954814,3.8909851597645802e-09,4.322352050773008e-06,9.1322840831870805e-06,4.2851005261675682e-07,3.2177615889632455e-07,1.2897666141352025e-08,2.3202516421495146e-10,3.2654845693066027e-09,6.5325662440533402e-09,7.0391851529050141e-13,4.051668832897015e-11,2.8582990802239923e-10,5.0099316309245402e-14,1.9967612891455239e-15,1.4432694128824692e-10,1.4880347987211651e-12,7.2547174365654206e-13,2.5037802937489694e-14,1.191262793938176e-12,1.1754098942505049e-13,2.4098985740169364e-13,7.1695984499498684e-16,6.2742457253989797e-14,8.5888365082958403e-15,6.6700627178738756e-14,3.1583725178657413e-14,4.9616528155843253e-14,9.6988282501985028e-14,3.1569546928101536e-14,2.4842887992737405e-14,1.2784378386824342e-11,2.3170677578454477e-12,9.855856639575813e-12
8.456894016170204e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030641542314665014,0.53335878816783877,4.1464052241960528e-05,2.5489405446515493e-09,3.3013690346014278e-05,2.7734481279777105e-30,5.2771972861292404e-10,7.9761758977627233e-31,2.3345225357028098e-12,6.2991845429608375e-10,8.2861324099764714e-29,0.13646856616729228,0.13651014861166014,3.8909972435907737e-09,4.3310947008710808e-06,9.2185413677294035e-06,4.3069822757710815e-07,3.2342263054126197e-07,1.2967079060577275e-08,2.332651891864312e-10,3.2881301886371191e-09,6.5680837743088057e-09,7.0752371201826284e-13,4.0731928188038923e-11,2.8728680569091784e-10,5.0356513792485907e-14,2.0075115861639866e-15,1.4506692610213395e-10,1.5006562241930177e-12,7.3832592569327158e-13,2.5174011288331168e-14,1.2014400791241529e-12,1.1821464662713058e-13,2.4525603192429441e-13,7.1813648862318786e-16,6.3605796550231295e-14,8.6555570723916507e-15,6.761449566932829e-14,3.2018280668737173e-14,5.0339738350433906e-14,9.7807752899252147e-14,3.2003570112515417e-14,2.5205128187220094e-14,1.2920350656782853e-11,2.330310761694215e-12,9.9672974501413343e-12
8.499868097778455e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0003064074692997182,0.53335806098255245,4.1675072419257382e-05,2.5817524703844758e-09,3.3141952463835287e-05,2.7735421281601414e-30,5.3329577823706938e-10,8.1873183149899476e-31,2.354159497073659e-12,6.3634749676527765e-10,8.5053706586785021e-29,0.13646836182703767,0.13651022212256692,3.8910093485082265e-09,4.3398371152294515e-06,9.3051345051736936e-06,4.3288639638479225e-07,3.250694543008198e-07,1.3036842142518235e-08,2.3450388859587231e-10,3.3107723064555301e-09,6.6037805737276406e-09,7.1112891459183546e-13,4.0947168151704192e-11,2.8875104220999617e-10,5.0613774186832189e-14,2.0183161520401496e-15,1.4581063912335165e-10,1.5133462590454466e-12,7.5134542153812444e-13,2.5310913583784997e-14,1.2116727143439806e-12,1.18889077444156e-13,2.4957698343199437e-13,7.1931994621278601e-16,6.4477916594409497e-14,8.7226455177213262e-15,6.8537121536082682e-14,3.2457254171117389e-14,5.1070565620812766e-14,9.8631660765188549e-14,3.244200244506552e-14,2.557118604355839e-14,1.3057043317567714e-11,2.3435537841162459e-12,1.0079373370081088e-11
8.542842179386707e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030640043548681487,0.53335733392384188,4.1886091449738934e-05,2.6147894335683397e-09,3.3269878769113863e-05,2.7736268986854226e-30,5.3890116171596867e-10,8.4030070989036247e-31,2.3739020505718389e-12,6.428091982826186e-10,8.7293261424707556e-29,0.13646815702751716,0.13651029550783841,3.8910214741504861e-09,4.3485793205573897e-06,9.3920626117481133e-06,4.3507455903971368e-07,3.2671663057389919e-07,1.3106955764585048e-08,2.3574125146475425e-10,3.333410471104929e-09,6.6396568368000909e-09,7.1473412300650329e-13,4.1162408219878686e-11,2.90222625300007e-10,5.0871097544829088e-14,2.0291750453169912e-15,1.4655808450748196e-10,1.5261052488899898e-12,7.6453143751537786e-13,2.5448510619706829e-14,1.2219609810427706e-12,1.1956428180038641e-13,2.5395310983864955e-13,7.2051021402109235e-16,6.5358866666065189e-14,8.7901016455532056e-15,6.9468549900725997e-14,3.290067051341155e-14,5.1809053942601908e-14,9.9460028513579834e-14,3.2884868673846527e-14,2.5941083643727164e-14,1.3194456369383566e-11,2.3567968231201618e-12,1.0192084400161981e-11
8.585816260994958e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030639428980713449,0.53335660697665321,4.2097109332274022e-05,2.6480513909141044e-09,3.3397470143229807e-05,2.7737027562611778e-30,5.4453587880315818e-10,8.6233165433286488e-31,2.3937507257120478e-12,6.4930355922662083e-10,8.9580758517918401e-29,0.13646795178469459,0.13651036878250392,3.8910336201604056e-09,4.3573213426395636e-06,9.4793248060094237e-06,4.3726271554184501e-07,3.2836415975073563e-07,1.3177420295655261e-08,2.3697726700092535e-10,3.3560442371342582e-09,6.6757127537562734e-09,7.1833933725821069e-13,4.1377648392511492e-11,2.9170156250030783e-10,5.1128483917822088e-14,2.0400883232200011e-15,1.4730926631990598e-10,1.5389335397088118e-12,7.7788517982707898e-13,2.5586803174384067e-14,1.232305160984318e-12,1.2024025961128537e-13,2.5838480898703165e-13,7.2170728833924569e-16,6.6248696011479355e-14,8.8579252578321968e-15,7.0408825857724275e-14,3.3348554507598027e-14,5.2555247267017902e-14,1.002928785826399e-13,3.3332193530920496e-14,2.6314843058029554e-14,1.3332589812435012e-11,2.3700398768198618e-12,1.0305430541057955e-11
8.62879034260321e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030638900141266053,0.53335588012645663,4.2308126065769412e-05,2.681538294731176e-09,3.3524727465257798e-05,2.7737700073519738e-30,5.5019992925261008e-10,8.8483217284131943e-31,2.4137060525577228e-12,6.5583057997686283e-10,9.191697589669983e-29,0.1364677461140068,0.13651044196107007,3.8910457861899273e-09,4.3660632063665443e-06,9.5669202088366944e-06,4.3945086589122445e-07,3.3001204221310398e-07,1.3248236096274969e-08,2.3821192459639644e-10,3.3786731652273363e-09,6.7119485106666182e-09,7.2194455734354464e-13,4.1592888669587217e-11,2.9318786117351403e-10,5.1385933355988437e-14,2.051056041688224e-15,1.4806418853793297e-10,1.551831477846598e-12,7.9140785452422309e-13,2.5725792008948552e-14,1.2427055362440621e-12,1.2091701078375901e-13,2.6287247863922683e-13,7.2291116549353696e-16,6.714745384406016e-14,8.9261161573016175e-15,7.1357994474501431e-14,3.3800930950213917e-14,5.3309189521073624e-14,1.0113023343449514e-13,3.3784001732509991e-14,2.6692486345197516e-14,1.3471443646926754e-11,2.38328294342941e-12,1.0419411793354923e-11
8.671764424211462e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030638454047329452,0.53335515335922778,4.2519141649168683e-05,2.7152500929881324e-09,3.3651651611973018e-05,2.77382894850351e-30,5.5589331281872784e-10,9.078098523348645e-31,2.4337685617085562e-12,6.6239026091396545e-10,9.4302699744882077e-29,0.13646754003038158,0.13651051505753817,3.8910579718997996e-09,4.3748049357643158e-06,9.6548479434250778e-06,4.4163901008795589e-07,3.3166027833451787e-07,1.3319403518855481e-08,2.39445213825157e-10,3.4012968221326769e-09,6.7483642895400511e-09,7.2554978325971592e-13,4.1808129051124823e-11,2.9468152850967583e-10,5.1643445908366977e-14,2.0620782554045938e-15,1.4882285505288208e-10,1.5647994100026291e-12,8.0510066747856519e-13,2.5865477867779997e-14,1.2531623892022133e-12,1.2159453521638764e-13,2.6741651646724656e-13,7.2412184184663945e-16,6.8055189344736675e-14,8.9946741476191759e-15,7.2316100791663516e-14,3.4257824622552048e-14,5.4070924607789024e-14,1.0197211555468095e-13,3.4240317979194375e-14,2.7074035552496895e-14,1.36110178730637e-11,2.3965260212581586e-12,1.0534028157555455e-11
8.714738505819713e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0003063808781431594,0.53335442666143185,4.2730156081451148e-05,2.7491867293727686e-09,3.3778243457856801e-05,2.7738798666568918e-30,5.6161602925634309e-10,9.3127235890574089e-31,2.4539387842883146e-12,6.6898260241957422e-10,9.6738724427158891e-29,0.13646733354825374,0.13651058808542091,3.8910701769593654e-09,4.3835465540227968e-06,9.7431071352795803e-06,4.4382714813220676e-07,3.3330886848042579e-07,1.3390922907865552e-08,2.4067712444101813e-10,3.4239147805940731e-09,6.7849602684199927e-09,7.291550150045437e-13,4.2023369537176764e-11,2.9618257153036274e-10,5.1901021622887718e-14,2.0731550178256028e-15,1.4958526967211757e-10,1.5778376832230511e-12,8.1896482435505533e-13,2.6005861478900487e-14,1.2636760025370383e-12,1.2227283279965092e-13,2.7201732004384654e-13,7.2533931379876945e-16,6.8971951662358165e-14,9.0635990334672774e-15,7.3283189823231718e-14,3.4719260290860977e-14,5.4840496406410052e-14,1.0281854745165019e-13,3.470116695610914e-14,2.7459512715836597e-14,1.3751312491051073e-11,2.4097691087061083e-12,1.0649279634083222e-11
8.757712587427965e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0003063779865280379,0.53335370002000737,4.2941169361630813e-05,2.7833481433514433e-09,3.39045038751023e-05,2.7739230394532592e-30,5.6736807832070993e-10,9.5522743808488587e-31,2.4742172519329308e-12,6.7560760487634031e-10,9.9225852516068372e-29,0.13646712668158203,0.13651066105775878,3.8910824010463476e-09,4.3922880835234278e-06,9.8316969122088445e-06,4.4601528002420719e-07,3.3495781300840144e-07,1.346279460001933e-08,2.4190764637547702e-10,3.4465266192819505e-09,6.8217366214781774e-09,7.3276025257643935e-13,4.2238610127827923e-11,2.9769099709265447e-10,5.2158660546400603e-14,2.0842863812103036e-15,1.5035143612103757e-10,1.590946644893324e-12,8.3300153058487889e-13,2.6146943554360186e-14,1.2742466592183056e-12,1.2295190341614638e-13,2.7667528683354824e-13,7.2656357778876763e-16,6.9897789914098719e-14,9.1328906206577111e-15,7.4259306556882815e-14,3.5185262706547637e-14,5.5617948772635523e-14,1.0366955165629326e-13,3.5166573333147921e-14,2.784893985988176e-14,1.3892327501094514e-11,2.4230122042594832e-12,1.0765166223287246e-11
8.800686669036216e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030637583865390474,0.53335297342235033,4.3152181488755437e-05,2.8177342702277507e-09,3.4030433733620076e-05,2.7739587355290678e-30,5.731494597675028e-10,9.7968291510434558e-31,2.4946044967788933e-12,6.8226526866790129e-10,1.0176489481864099e-28,0.13646691944386469,0.13651073398713562,3.8910946438466029e-09,4.4010295458658284e-06,9.9206164043189851e-06,4.4820340576424889e-07,3.3660711226833099e-07,1.3535018924460051e-08,2.4313676973560799e-10,3.4691319227254748e-09,6.8586935191064034e-09,7.3636549597438868e-13,4.2453850823194796e-11,2.9920681189304393e-10,5.2416362724703262e-14,2.0954723966486535e-15,1.5112135804501888e-10,1.6041266427308511e-12,8.4721199133909115e-13,2.6288724790614401e-14,1.2848746425008866e-12,1.2363174694080178e-13,2.8139081418385992e-13,7.2779463029509955e-16,7.083275318586713e-14,9.2025487162309992e-15,7.5244495954197058e-14,3.5655856606382362e-14,5.6403325538851257e-14,1.0452515072146964e-13,3.5636561765166806e-14,2.8242338998170461e-14,1.4034062903400194e-11,2.4362553064865222e-12,1.0881687925445944e-11
8.843660750644468e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030637440843651507,0.53335224685629823,4.3363192461905508e-05,2.8523450412005238e-09,3.4156033901043779e-05,2.7739872148022793e-30,5.7896017335281011e-10,1.0046466951565281e-30,2.5151010514519018e-12,6.8895559417886317e-10,1.0435667040271597e-28,0.13646671184815468,0.13651080688569378,3.8911069050539123e-09,4.4097709618935991e-06,1.0009864744007388e-05,4.5039152535268358e-07,3.3825676660259563e-07,1.3607596202939627e-08,2.4436448480197399e-10,3.491730281245408e-09,6.8958311280061659e-09,7.3997074519793731e-13,4.26690916234245e-11,3.0073002247124994e-10,5.2674128202568335e-14,2.1067131140892251e-15,1.5189503901131715e-10,1.6173780247777816e-12,8.6159741150283378e-13,2.6431205868892206e-14,1.2955602359185055e-12,1.2431236324108098e-13,2.8616429931669078e-13,7.2903246783678354e-16,7.1776890532720523e-14,9.2725731285505093e-15,7.623880295091265e-14,3.6131066712706069e-14,5.719667051437094e-14,1.0538536722155059e-13,3.6111156892190959e-14,2.8639732133233933e-14,1.4176518698174895e-11,2.4494984140334708e-12,1.099884474077094e-11
8.886634832252719e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030637367065201193,0.53335152031011657,4.3574202280193274e-05,2.8871803834211594e-09,3.4281305242735804e-05,2.7740087287497282e-30,5.8480021883313171e-10,1.0301267636503036e-30,2.535707449055792e-12,6.956785817947832e-10,1.0700200662292755e-28,0.13646650390707443,0.13651087976514895,3.8911191843697728e-09,4.4185123517192484e-06,1.0099441065956584e-05,4.5257963878992255e-07,3.3990677634624995e-07,1.3680526749994133e-08,2.4559078202656369e-10,3.5143212908876981e-09,6.933149611276302e-09,7.435760002471748e-13,4.2884332528693934e-11,3.0226063521394492e-10,5.2931957023770022e-14,2.1180085823662918e-15,1.5267248251092434e-10,1.6307011393939851e-12,8.761589956501206e-13,2.6574387455556813e-14,1.3063037232776399e-12,1.2499375217718433e-13,2.909961393199568e-13,7.3027708697425373e-16,7.2730250979282224e-14,9.3429636673914413e-15,7.7242272457186675e-14,3.6610917733639418e-14,5.7998027485683359e-14,1.0625022375197277e-13,3.6590383339623053e-14,2.9041141256719823e-14,1.4319694885626133e-11,2.46274152562076e-12,1.1116636669410741e-11
8.929608913860971e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030637360090852008,0.53335079377248351,4.378521094276189e-05,2.9222402200503027e-09,3.4406248621792894e-05,2.7740235206759152e-30,5.9066959596537441e-10,1.0561311864639726e-30,2.5564242231617265e-12,7.0243423190215098e-10,1.0970173914636288e-28,0.1364662956328298,0.13651095263680404,3.8911314815031997e-09,4.4272537347483088e-06,1.0189344507128097e-05,4.5476774607643447e-07,3.4155714182719597e-07,1.3753810873115343e-08,2.4681565203075037e-10,3.5369045533578068e-09,6.9706491284986392e-09,7.4718126112272083e-13,4.3099573539208899e-11,3.0379865635839779e-10,5.3189849231110043e-14,2.129358849226296e-15,1.5345369196038405e-10,1.6440963352501929e-12,8.9089794801917688e-13,2.6718270202457808e-14,1.3171053886515626e-12,1.2567591360224257e-13,2.9588673113937095e-13,7.3152848431015164e-16,7.3692883520162894e-14,9.4137201440249106e-15,7.8254949357861493e-14,3.7095434363293547e-14,5.8807440216705402e-14,1.0711974292880256e-13,3.7074265718453513e-14,2.9446588349518511e-14,1.4463591465962228e-11,2.4759846400393665e-12,1.1235063711454178e-11
