Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216)
3.905240902203443e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192762702604915,0.07728148439762318,0.006926952845577297,5.735862786792856e-05,0.0007393937354361371,0.06603740942067983,0.030848601719150635,3.91567877101349e-05,3.2720100178739754e-10,0.0018437588025039969,4.78404392231799e-11,0.0005499226592906218,2.745331739237337e-09,4.338055089508488e-06,3.0851276382714927e-09,1.6007200074006026e-10,9.785660053822307e-06,2.238795501863923e-05,0.005540908163038867,2.963453254099329e-05,0.0005926669899269981,4.772702285884011e-09,3.17736449804318e-09,3.572627930100413e-09,4.662680635461954e-10,1.9500210907793806e-05,0.0028372548440405232,3.738212799109672e-05,0.0013195027295144419,3.542949846646038e-05,5.702142367951476e-09,3.312069907779612e-08,9.537953858994698e-08,2.7780257298615035e-11,1.6486821258958637e-09,5.231557234400008e-06,1.423308714255054e-10,2.5476767202953354e-06,6.3046828860112585e-12,1.0780252465061038e-07,2.404894294985083e-12,1.3430086058950297e-13,2.8272476076071856e-20
3.908625161386987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419170572634789,0.07725806855324176,0.006919787142649026,5.733901276996442e-05,0.0007394748117822687,0.06608740838210105,0.03086300952689284,3.9134363993750514e-05,3.278711486353114e-10,0.0018432349928937874,4.782378675662046e-11,0.0005500156255976107,2.7451700339498775e-09,4.332533642193283e-06,3.0870898568839053e-09,1.6011440661064898e-10,9.776160124487494e-06,2.2403935851172865e-05,0.005539097359938966,2.9519629581041424e-05,0.0005928660637789207,4.7559266269571655e-09,3.173175867921154e-09,3.5715832282549205e-09,4.684417137359103e-10,1.958441139943341e-05,0.0028484810227173657,3.7398376607799434e-05,0.0013204707565629594,3.545478885489433e-05,5.700386054558054e-09,3.31235356148517e-08,9.542180331668561e-08,2.770635756370356e-11,1.6499922346058186e-09,5.226961107867214e-06,1.423568920296922e-10,2.5494520394326273e-06,6.309032356893231e-12,1.0773821112410913e-07,2.404478289254163e-12,1.3427762957153972e-13,2.828298229481242e-20
3.912009420570531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441906478697095,0.0772346599944087,0.006912629157406657,5.731939652882365e-05,0.0007395556338634801,0.066137392166981,0.030877401337207372,3.91119563937933e-05,3.28541790084921e-10,0.0018427113826548376,4.7807149027954094e-11,0.0005501085348810959,2.7450086890736565e-09,4.327019639562031e-06,3.089050641137811e-09,1.601566902819336e-10,9.766669829435337e-06,2.241990690821595e-05,0.005537287046905096,2.940554503620669e-05,0.0005930649748155985,4.739268280864192e-09,3.1689929863245393e-09,3.5705392125594887e-09,4.706192131844042e-10,1.9668717437749815e-05,0.0028597151532303395,3.741460471944731e-05,0.0013214384060428257,3.5480063773144466e-05,5.698630321687641e-09,3.3126359951779656e-08,9.546401455100175e-08,2.7632950946011644e-11,1.6513015619970624e-09,5.222368537277934e-06,1.4238281649985987e-10,2.551226095746833e-06,6.313378733965595e-12,1.0767394279663176e-07,2.4040617083036917e-12,1.3425436643106727e-13,2.829346180954842e-20
3.915393679754075e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418958913563585,0.07721125871850941,0.006905478881522792,5.729977920932794e-05,0.0007396362022319814,0.06618736078013648,0.03089177717454245,3.9089564868090885e-05,3.292129255236651e-10,0.0018421879712834563,4.779052597030511e-11,0.000550201387209765,2.7448477028101598e-09,4.321513070501773e-06,3.0910099926101455e-09,1.6019885198925442e-10,9.757189155012878e-06,2.2435868196197407e-05,0.005535477224198555,2.9292270427651297e-05,0.0005932637232420522,4.72272603815256e-09,3.164815844488684e-09,3.569495881988602e-09,4.728005600218575e-10,1.9753128884496763e-05,0.0028709572140917464,3.7430812356503354e-05,0.0013224056781008982,3.550532323144929e-05,5.696875168213129e-09,3.312917211589081e-08,9.550617237596036e-08,2.7560032385830602e-11,1.6526101084002036e-09,5.217779521633493e-06,1.4240864499415487e-10,2.55299889013917e-06,6.31772201941388e-12,1.076097195594955e-07,2.4036445553850208e-12,1.342310713492924e-13,2.8303914671906675e-20
3.918777938937619e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44188529527050224,0.07718786472293446,0.006898336306677808,5.72801608756131e-05,0.0007397165174361185,0.06623731422637548,0.030906137063220714,3.9067189374854154e-05,3.2988455433906607e-10,0.0018416647582812826,4.777391751741547e-11,0.0005502941826521553,2.7446870733780455e-09,4.316013923908135e-06,3.092967912867758e-09,1.6024089196639641e-10,9.747718087671023e-06,2.2451819721575377e-05,0.005533667892077417,2.9179797391733554e-05,0.0005934623092628323,4.70629870688113e-09,3.160644433675125e-09,3.568453235536966e-09,4.749857523577656e-10,1.9837645601881593e-05,0.002882207183931575,3.744699954936433e-05,0.0013233725728834563,3.5530567239975464e-05,5.695120593024327e-09,3.313197213431655e-08,9.55482768737675e-08,2.748759690509809e-11,1.6539178741370167e-09,5.213194059929152e-06,1.4243437767041012e-10,2.5547704235079238e-06,6.32206221538186e-12,1.075455413050088e-07,2.4032268337203527e-12,1.342077445065065e-13,2.831434093321546e-20
3.922162198121163e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418746904685337,0.07716447800507997,0.006891201424559857,5.726054159113817e-05,0.0007397965800204242,0.06628725251049705,0.03092048102744135,3.9044829872673606e-05,3.305566759187281e-10,0.001841141743155228,4.775732360363948e-11,0.0005503869212766559,2.744526799013198e-09,4.3105221886856385e-06,3.0949244034676144e-09,1.6028281044561765e-10,9.73825661396253e-06,2.2467761490769963e-05,0.005531859050796572,2.9068117677908837e-05,0.0005936607330818154,4.689985110615481e-09,3.1564787451663228e-09,3.5674112722095428e-09,4.771747883234561e-10,1.9922267452777576e-05,0.0028934650414953527,3.7463166328273376e-05,0.0013243390905362147,3.5555795808885445e-05,5.693366595021644e-09,3.313476003399929e-08,9.559032812645439e-08,2.7415639585019663e-11,1.6552248595349534e-09,5.208612151154106e-06,1.4246001468597753e-10,2.556540696748484e-06,6.326399324026359e-12,1.0748140792646233e-07,2.40280854650519e-12,1.3418438608110376e-13,2.832474064455245e-20
3.925208031386352e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418651387182827,0.07714343617931393,0.006884786601071847,5.7242883474121556e-05,0.0007398684208033656,0.06633218400655545,0.030933376999731293,3.902471995914214e-05,3.311620061477878e-10,0.0018406711983225187,4.774240145841649e-11,0.0005504703375158133,2.7443828542227505e-09,4.3055859545447205e-06,3.0966840239291164e-09,1.6032043338694794e-10,9.729749479147758e-06,2.2482100746792337e-05,0.005530231513520411,2.8968277496377535e-05,0.0005938391760044118,4.675399157633415e-09,3.1527345108916905e-09,3.5664740884749567e-09,4.791482054630102e-10,1.9998516894877605e-05,0.002903603839831661,3.747769900021894e-05,0.0013252086340977034,3.557848832842034e-05,5.691788489414719e-09,3.313725880430849e-08,9.562812879681542e-08,2.7351282810624335e-11,1.6564004794679496e-09,5.204491470170811e-06,1.4248300633982707e-10,2.558132865993114e-06,6.330300083927048e-12,1.0742372616728818e-07,2.402431607084936e-12,1.3416333664122892e-13,2.8334077726516674e-20
3.928253864651542e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418555799521348,0.07712240024450548,0.006878377995918075,5.722522468317699e-05,0.0007399400577939608,0.06637710322866522,0.030946260110184337,3.90046229354686e-05,3.3176773457360114e-10,0.0018402008130221118,4.772749099019061e-11,0.000550553707837398,2.744239194358851e-09,4.300655706559101e-06,3.0984424887425672e-09,1.603579582691004e-10,9.721250094700983e-06,2.2496432110149938e-05,0.005528604374210255,2.8869067453721903e-05,0.0005940174878561068,4.6609035544510665e-09,3.148994898318012e-09,3.565537456572691e-09,4.811247330828894e-10,2.0074851285328692e-05,0.0029137489947654222,3.7492215183070865e-05,0.0013260778724070834,3.560116835745042e-05,5.690210849665825e-09,3.3139747799498404e-08,9.56658864639043e-08,2.7287305924337585e-11,1.6575754678139726e-09,5.2003736654912095e-06,1.4250592074983421e-10,2.559724015905589e-06,6.3341983463967714e-12,1.0736608059555257e-07,2.4020542144258322e-12,1.3414226189068582e-13,2.834339338098618e-20
3.931299697916731e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418460141907834,0.07710137019876699,0.006871975603055382,5.7207565263195676e-05,0.0007400114913814488,0.06642201018030698,0.030959130376192266,3.898453877223949e-05,3.3237386074989795e-10,0.0018397305869052426,4.7712592152357634e-11,0.000550637032290955,2.7440958181703526e-09,4.295731436659865e-06,3.10019979902311e-09,1.6039538525832957e-10,9.712758451022926e-06,2.2510755585499902e-05,0.005526977633045506,2.8770481762860525e-05,0.000594195668784356,4.6464974760506675e-09,3.145259901137365e-09,3.5646013758064485e-09,4.831043698295043e-10,2.0151270525319933e-05,0.002923900491035646,3.7506714898624345e-05,0.0013269468055694465,3.562383590332107e-05,5.688633675000325e-09,3.3142227038837555e-08,9.570360118659939e-08,2.722370547753391e-11,1.658749824808317e-09,5.196258736365877e-06,1.4252875802989153e-10,2.561314147132772e-06,6.3380941129883836e-12,1.0730847113546827e-07,2.4016763708013466e-12,1.3412116195651371e-13,2.8352687644646965e-20
3.9343455311819205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44183644145478257,0.07708034604021419,0.00686557941644572,5.718990525864675e-05,0.0007400827219526898,0.06646690486495575,0.03097198781507014,3.896446744028125e-05,3.3298038423045974e-10,0.0018392605196264475,4.769770489870209e-11,0.0005507203109259315,2.7439527244165447e-09,4.2908131367846725e-06,3.1019559558798007e-09,1.604327145199566e-10,9.704274538576288e-06,2.25250711774533e-05,0.0055253512902036055,2.8672514706487937e-05,0.0005943737189361926,4.63218010648698e-09,3.1415295130541544e-09,3.5636658454867627e-09,4.850871143767554e-10,2.0227774516478047e-05,0.002934058313453118,3.7521198168508135e-05,0.001327815433689536,3.564649097339713e-05,5.687056964649766e-09,3.314469654147397e-08,9.574127302380353e-08,2.716047805449083e-11,1.659923550679933e-09,5.192146682041447e-06,1.4255151829359147e-10,2.562903260319719e-06,6.341987385274884e-12,1.0725089771186966e-07,2.40129807846813e-12,1.3410003696434522e-13,2.836196055399466e-20
3.93739136444711e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418268617645494,0.07705932776696606,0.006859189430056158,5.7172244713582366e-05,0.000740153749892191,0.06651178728608109,0.030984832444057336,3.894440891065811e-05,3.335873045691182e-10,0.0018387906108435284,4.768282918339422e-11,0.0005508035437916765,2.743809911867359e-09,4.285900798877913e-06,3.1037109604156996e-09,1.6046994621838385e-10,9.695798347884703e-06,2.253937889065373e-05,0.0055237253458600396,2.8575160635930108e-05,0.0005945516384584102,4.617950640696745e-09,3.1378037277903974e-09,3.5627308649382073e-09,4.870729653743413e-10,2.0304363160657688e-05,0.0029442224468995623,3.75356650143218e-05,0.0013286837568717562,3.5669133574984285e-05,5.685480717857595e-09,3.314715632644947e-08,9.57789020337378e-08,2.709762029374104e-11,1.6610966456483798e-09,5.188037501760609e-06,1.4257420165438015e-10,2.5644913561096935e-06,6.34587816478984e-12,1.0719336025020712e-07,2.4009193396645207e-12,1.3407888703949835e-13,2.8371212145341565e-20
3.940437197712299e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418172751403659,0.07703831537714476,0.006852805637858879,5.715458367164248e-05,0.0007402245755821374,0.06655665744714723,0.03099766428031864,3.892436315467003e-05,3.341946213197558e-10,0.0018383208602175169,4.7667964960986863e-11,0.0005508867309374416,2.743667379303691e-09,4.2809944148908724e-06,3.105464813727968e-09,1.605070805171102e-10,9.687329869531662e-06,2.255367872972622e-05,0.00552209980018839,2.847841396999789e-05,0.0005947294274973686,4.603808282920825e-09,3.134082539081349e-09,3.56179643349061e-09,4.890619214827253e-10,2.0381036360112034e-05,0.002954392876326414,3.7550115457600204e-05,0.0013295517752201745,3.569176371538062e-05,5.683904933873515e-09,3.314960641269112e-08,9.581648827451528e-08,2.703512886869732e-11,1.6622691099429504e-09,5.183931194762124e-06,1.425968082253971e-10,2.5660784351441905e-06,6.349766453074827e-12,1.0713585867654216e-07,2.4005401566127588e-12,1.340577123061396e-13,2.838044245486194e-20
3.943483030977489e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418076816023812,0.07701730886887559,0.006846428033831179,5.713692217605988e-05,0.0007402951994024155,0.06660151535161295,0.031010483340945173,3.8904330143850536e-05,3.3480233403630427e-10,0.0018378512674126395,4.765311218641245e-11,0.0005509698724123806,2.743525125516589e-09,4.27609397678189e-06,3.107217516907949e-09,1.605441175787458e-10,9.678869094159488e-06,2.256797069925736e-05,0.005520474653360346,2.838226919412028e-05,0.0005949070861990253,4.589752246188083e-09,3.1303659406747357e-09,3.560862550481027e-09,4.910539813852775e-10,2.0457794017493815e-05,0.0029645695867540353,3.756454951973194e-05,0.0013304194888385317,3.571438140189658e-05,5.682329611953541e-09,3.315204681901048e-08,9.585403180422753e-08,2.697300048545661e-11,1.663440943787287e-09,5.179827760280824e-06,1.4261933811949884e-10,2.5676644980629567e-06,6.353652251686867e-12,1.0707839291754182e-07,2.40016053151878e-12,1.3403651288715206e-13,2.838965151854346e-20
3.946528864242678e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44179808117061237,0.076996308240287,0.006840056611955481,5.711926026966484e-05,0.0007403656217306414,0.06664636100293177,0.031023289642955146,3.8884309849964665e-05,3.354104422727448e-10,0.0018373818320962826,4.763827081497993e-11,0.0005510529682655492,2.743383149307344e-09,4.271199476516501e-06,3.1089690710412434e-09,1.6058105756502633e-10,9.670416012468293e-06,2.2582254803845536e-05,0.005518849905545729,2.828672085947049e-05,0.0005950846147090562,4.575781753490573e-09,3.1266539263341953e-09,3.559929215258239e-09,4.930491437541603e-10,2.0534636035724692e-05,0.0029747525632710646,3.75789672220413e-05,0.001331286897830241,3.573698664180499e-05,5.680754751363813e-09,3.3154477564113524e-08,9.589153268048052e-08,2.6911231897025867e-11,1.6646121473961582e-09,5.175727197547626e-06,1.4264179144936467e-10,2.5692495455040074e-06,6.357535562158943e-12,1.0702096290047342e-07,2.3997804665712157e-12,1.3401528890485527e-13,2.8398839372195976e-20
3.949574697507868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44178847386494674,0.07697531348951055,0.006833691366219319,5.71015979948899e-05,0.0007404358429421884,0.06669119440455203,0.031036083203294845,3.8864302245006827e-05,3.3601894558310743e-10,0.0018369125539389585,4.7623440802371716e-11,0.0005511360185459065,2.7432414494882893e-09,4.2663109060676005e-06,3.110719477207803e-09,1.606179006368273e-10,9.661970615215e-06,2.259653104811705e-05,0.005517225556912522,2.81917635818484e-05,0.0005952620131728094,4.561896037902651e-09,3.1229464898394287e-09,3.558996427179109e-09,4.950474072404423e-10,2.061156231800411e-05,0.0029849417910333773,3.759336858587734e-05,0.0013321540022983973,3.575957944232514e-05,5.679180351379766e-09,3.315689866660301e-08,9.592899096037056e-08,2.68498199023028e-11,1.665782720995592e-09,5.171629505789538e-06,1.4266416832745796e-10,2.5708335781036494e-06,6.361416385997331e-12,1.0696356855319914e-07,2.3993999639422322e-12,1.3399404048107522e-13,2.8408006051518337e-20
3.952620530773057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417788597051444,0.0769543246146808,0.006827332290615356,5.708393539377454e-05,0.0007405058634102111,0.0667360155599168,0.03104886403883975,3.884430730119881e-05,3.366278435214705e-10,0.001836443432614269,4.76086221046407e-11,0.0005512190233023131,2.743100024881395e-09,4.261428257415572e-06,3.1124687364820123e-09,1.6065464695417772e-10,9.653532893212363e-06,2.261079943659653e-05,0.005515601607626892,2.8097392040807538e-05,0.000595439281735094,4.548094339175595e-09,3.119243624977821e-09,3.5580641856021043e-09,4.970487705627819e-10,2.068857276806886e-05,0.0029951372552630357,3.760775363234805e-05,0.0013330208023457802,3.578215981075267e-05,5.677606411277892e-09,3.3159310144959073e-08,9.596640670157995e-08,2.6788761312045786e-11,1.6669526648095767e-09,5.167534684229671e-06,1.4268646886583513e-10,2.572416596496497e-06,6.365294724775744e-12,1.06906209804171e-07,2.3990190257897707e-12,1.3397276773546595e-13,2.841715159200697e-20
3.9556663640382466e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176923871083906,0.07693334161393536,0.006820979379141372,5.7066272507969686e-05,0.0007405756835056709,0.0667808244724641,0.03106163216639524,3.882432499098768e-05,3.372371356419605e-10,0.0018359744677988758,4.759381467820716e-11,0.000551301982583534,2.7429588743182765e-09,4.2565515225484404e-06,3.1142168499327765e-09,1.6069129667627367e-10,9.645102837328017e-06,2.2625059973863245e-05,0.005513978057853211,2.8003600978665388e-05,0.0005956164205405785,4.534375907827985e-09,3.1155453255558284e-09,3.5571324899030973e-09,4.990532323971297e-10,2.076566728978006e-05,0.003005338941247796,3.762212238253637e-05,0.0013338872980748614,3.580472775430332e-05,5.676032930348847e-09,3.3161712017568235e-08,9.600377996085624e-08,2.6728052997580094e-11,1.668121979040706e-09,5.163442732087243e-06,1.4270869317650634e-10,2.5739986013154916e-06,6.369170580003667e-12,1.0684888658242581e-07,2.3986376542535314e-12,1.3395147078785568e-13,2.8426276028970164e-20
3.9584076139769175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176057398859075,0.07691446193406966,0.006815267024189214,5.7050375701450796e-05,0.0007406383505778967,0.06682114202898515,0.031073112629698085,3.880635169093041e-05,3.377858352076435e-10,0.0018355525330156675,4.75804975956514e-11,0.0005513766070955736,2.7428320721621604e-09,4.2521675108384676e-06,3.115789173238515e-09,1.607241989681323e-10,9.637522334058828e-06,2.2637887748415e-05,0.005512517204774045,2.791968103656269e-05,0.0005957757346427162,4.522099901321571e-09,3.1122207544198664e-09,3.556294429987806e-09,5.008598961703461e-10,2.083512416137027e-05,0.0030145257661271436,3.763504034182595e-05,0.0013346668841233353,3.582502828615905e-05,5.674617189525423e-09,3.316386550511732e-08,9.603737961875812e-08,2.667371244643381e-11,1.6691738237373695e-09,5.159762427862524e-06,1.4272862997379808e-10,2.575421539568737e-06,6.372656727508872e-12,1.0679732600049786e-07,2.398294051083813e-12,1.3393228294079087e-13,2.843447000783735e-20
