Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
1.3712615293403077e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33374677776085071,0.11511105090153591,0.022690721463779696,0.0,9.4177983750492467e-13,2.6158321036901186e-10,1.3345911776820157e-08,5.7076571577061295e-14,8.0528021224881956e-28,1.5592384587132199e-07,5.8865496471902432e-29,1.2835477259397e-09,8.3900660380021602e-22,2.7120649400902978e-15,1.1015688116561175e-20,7.7876449456852637e-23,6.7409979992174062e-14,2.6233633635446889e-22,0.0035587027709415254,0.00026167902502169068,6.0385609576465281e-09,3.3142292266686403e-11,3.6054643465714988e-07,3.5528824125471297e-16,2.7231220932935651e-12,2.672789673278665e-11,4.2575260371157507e-13,1.0676527813885956e-09,3.5954240350245069e-08,5.3828626819086296e-15,1.2625494284281122e-16
1.3896521553917179e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33371501560909167,0.11508275693712827,0.022688988882998504,0.0,9.9041797361669146e-13,2.7515667865153803e-10,1.3903012930768397e-08,5.9062680021362378e-14,8.6796369562208395e-28,1.5911249150501265e-07,6.3305728974708656e-29,1.2997245486839533e-09,8.7461915392432304e-22,2.8602567618596176e-15,1.1705221348167367e-20,8.2275740817537109e-23,7.0467825053637249e-14,2.7645291214785074e-22,0.0035869924491294287,0.00026514362722767243,6.0941699535476133e-09,3.4240122470837443e-11,3.6787663367391508e-07,3.6786503859951256e-16,2.8752842736950659e-12,2.7280602171932987e-11,4.3001571544834758e-13,1.1030632631557167e-09,3.6403132550050121e-08,5.5296059512919328e-15,1.308295902759234e-16
1.4080427814431281e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33368361533636004,0.11505482393899788,0.022687256762359775,0.0,1.0410387327728862e-12,2.892718082786291e-10,1.4474401281570426e-08,6.1101554579183732e-14,9.3452436348631975e-28,1.6232908468913559e-07,6.8027602865499409e-29,1.3158849082137522e-09,9.1138702704403683e-22,3.0147312998684588e-15,1.2426608581814601e-20,8.6856121091657971e-23,7.3625415673877369e-14,2.9116577383975269e-22,0.0036149211236381484,0.00026860729482676497,6.1497795260769529e-09,3.5360958451183712e-11,3.7527089956517763e-07,3.8075348219371064e-16,3.0340053123163974e-12,2.7838144781592145e-11,4.3429485596708412e-13,1.1390484839856188e-09,3.6846611702610869e-08,5.6776946754171174e-15,1.3552951289032383e-16
1.4245943448893972e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33365566068759089,0.11502998906315572,0.022685698244025124,0.0,1.0883437199208375e-12,3.0245129725280608e-10,1.5000942859691694e-08,6.2982539449495863e-14,9.9788982522701619e-28,1.6524789959602191e-07,7.2530302965941093e-29,1.3304154723208851e-09,9.4548941802575137e-22,3.1592895581093728e-15,1.3103846520447029e-20,9.1137056470257784e-23,7.6554213769227045e-14,3.0493309113767071e-22,0.0036397520762562795,0.00027172380286352986,6.1998289962194324e-09,3.6389561116178934e-11,3.8198047882904347e-07,3.9262387997644762e-16,3.1826293552430356e-12,2.8344065473046498e-11,4.3816008000967475e-13,1.1719218813306134e-09,3.7241042547174637e-08,5.8120925527640863e-15,1.3986870716235832e-16
1.4411459083356663e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33362799210883864,0.11500543952945907,0.022684140092517246,0.0,1.1373509323013542e-12,3.1609347260731841e-10,1.5539196138608148e-08,6.4907919812744888e-14,1.0646709849694427e-27,1.6818932591184705e-07,7.7284322940643864e-29,1.3449332892177812e-09,9.8057177387545272e-22,3.3092364506465429e-15,1.3808295201707823e-20,9.5571698840259793e-23,7.9566954581757126e-14,3.1921337870673362e-22,0.0036642976564594545,0.00027483956550644845,6.2498796009511016e-09,3.7437134089900266e-11,3.8874188316244311e-07,4.0475485674493728e-16,3.3368803607285721e-12,2.8853897903269542e-11,4.4203885892337645e-13,1.2052518877332192e-09,3.7630957942333879e-08,5.9475199944156734e-15,1.4431341287038545e-16
1.4576974717819354e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33360060631961824,0.11498117206275804,0.022682582305097489,0.0,1.1881074803872367e-12,3.3020995591935888e-10,1.6089222150704893e-08,6.6878495702439124e-14,1.1350033038544902e-27,1.7115335151747657e-07,8.2301310466683425e-29,1.3594386352985653e-09,1.0166555673372311e-21,3.4647178264168747e-15,1.454062824059711e-20,1.0016340297943291e-22,8.2665148115776072e-14,3.3402132796387701e-22,0.0036885611394096938,0.00027795458817159418,6.2999316476058679e-09,3.8503836152844974e-11,3.9555508010137398e-07,4.1715035434566149e-16,3.4969112135116639e-12,2.9367639101087951e-11,4.4593148706151713e-13,1.2390340362715407e-09,3.8016301063026975e-08,6.0839484487881133e-15,1.4886558369846635e-16
1.4742490352282045e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33357350007713638,0.11495718342553676,0.022681024879059077,0.0,1.2406614490784813e-12,3.448125501420323e-10,1.665107884753405e-08,6.8895077553529812e-14,1.209025535577383e-27,1.741399644479125e-07,8.7593354820999486e-29,1.373931785612007e-09,1.0537626337625211e-21,3.6258820662316612e-15,1.5301522859190961e-20,1.0491553980930913e-22,8.5850316136985029e-14,3.493719514370059e-22,0.0037125457626346827,0.00028106887621439535,6.3499854379784751e-09,3.9589825835594117e-11,4.0242003732502899e-07,4.2981435845658095e-16,3.6628773878186382e-12,2.9885286123933097e-11,4.4983819389673974e-13,1.2732637231250661e-09,3.8397018358442753e-08,6.2213493627727231e-15,1.5352719961192586e-16
1.4908005986744737e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33354667017585943,0.11493347041748207,0.022679467811726695,0.0,1.2950619118801497e-12,3.5991324078671727e-10,1.7224821114581928e-08,7.0958486277325897e-14,1.2868797421897998e-27,1.7714915288954949e-07,9.3173000522846687e-29,1.3884130138722462e-09,1.0919151754924801e-21,3.7928801033506419e-15,1.6091659633625644e-20,1.0983149552405505e-22,8.9123992146419075e-14,3.6528058820056146e-22,0.0037362547264592643,0.00028418243493037059,6.4000412684112324e-09,4.0695261500799206e-11,4.0933672264863984e-07,4.4275091746200607e-16,3.8349369659306145e-12,3.0406836057335589e-11,4.537592509220393e-13,1.3079362051767893e-09,3.8773059538504553e-08,6.359694224291284e-15,1.5830026705754614e-16
1.505697005776116e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33352275691675082,0.11491236175775031,0.022678066755635138,0.0,1.3456424481514009e-12,3.7393978887958102e-10,1.7751394221449254e-08,7.2856278089502069e-14,1.3603449593482345e-27,1.7987671490498804e-07,9.8451326507736829e-29,1.4014361511086707e-09,1.1271649938670954e-21,3.9482930535801746e-15,1.6828349773767093e-20,1.1439873112334123e-22,9.2147251759896495e-14,3.8008840783712881e-22,0.0037573597205434795,0.00028698401852936142,6.4450935006561908e-09,4.1706910784836381e-11,4.1560594046230914e-07,4.5463025201679963e-16,3.9951332178171255e-12,3.0879565599360049e-11,4.5730075893701616e-13,1.3395160009447901e-09,3.9107459567606563e-08,6.4849881930740908e-15,1.6269299864469712e-16
1.520593412877758e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33349906264213924,0.11489147151367488,0.022676665986046975,0.0,1.3977964035096313e-12,3.8838864920588208e-10,1.8287672351651514e-08,7.4793286509655507e-14,1.4371400936423269e-27,1.8262254523145755e-07,1.0398296519295277e-28,1.4144500497973606e-09,1.1632966434787397e-21,4.1086693900145307e-15,1.7589780187717739e-20,1.1910390277134164e-22,9.5244588865509724e-14,3.9537256524600826e-22,0.0037782462744995297,0.00028978501939259829,6.4901478295758582e-09,4.2734554724937162e-11,4.2191700875174238e-07,4.6673670381728596e-16,4.1605142550750346e-12,3.1355452074474832e-11,4.6085429692233434e-13,1.3714468805360993e-09,3.9438001704775434e-08,6.6110030573627542e-15,1.6717915322254639e-16
1.5354898199794004e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3334755850909023,0.11487079742782379,0.022675265501075841,0.0,1.4515616639414869e-12,4.0326894318836532e-10,1.8833689214793151e-08,7.6770132046271904e-14,1.5173756398225421e-27,1.8538663556063334e-07,1.0977806310480927e-28,1.4274549067450046e-09,1.2003270898767329e-21,4.2741245298576186e-15,1.8376452984187152e-20,1.2394950728989591e-22,9.8417145664256843e-14,4.1114494297975354e-22,0.003798916645767425,0.00029258544125893005,6.535204460218843e-09,4.3778308416216717e-11,4.2826990426742014e-07,4.7907333814556985e-16,4.3312008120300282e-12,3.1834493414432425e-11,4.6442005820803373e-13,1.4037251300604093e-09,3.9764655957677703e-08,6.7377182121113788e-15,1.7176024930614214e-16
1.5488965863708785e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33345463874331099,0.11485237371889795,0.022674005306406213,0.0,1.5013599285461073e-12,4.1703772127300751e-10,1.9333457286504975e-08,7.8583872302454044e-14,1.5926222835357388e-27,1.8788992236709794e-07,1.1522756424916941e-28,1.4391517092851492e-09,1.2344371878146058e-21,4.4274733161188157e-15,1.9106457004485527e-20,1.2843269143981408e-22,1.0133770980246837e-13,4.2576751601937329e-22,0.0038173369906584582,0.00029510532895618785,6.5757575625303487e-09,4.473155570266389e-11,4.3402325333520266e-07,4.9037568496291967e-16,4.4894561353739636e-12,3.2268326334304901e-11,4.6763990536241709e-13,1.4330694255071113e-09,4.0055297526465178e-08,6.8523436623701994e-15,1.7596568022180389e-16
1.5623033527623567e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3334338645135308,0.11483412167561224,0.022672745339416961,0.0,1.552523181658418e-12,4.31170271179347e-10,1.9841161263023378e-08,8.0430851277797275e-14,1.6708306067517184e-27,1.9040798719393624e-07,1.2090683043943842e-28,1.4508414890189441e-09,1.269301981611887e-21,4.58511739945735e-15,1.985768350675509e-20,1.3303348597946768e-22,1.0432097666901211e-13,4.4080434308011757e-22,0.0038355856501058865,0.00029762475333704652,6.6163128373713028e-09,4.569802886734966e-11,4.3981044677581399e-07,5.0186928266845211e-16,4.6521986454729228e-12,3.2704711549681763e-11,4.7086997558344847e-13,1.4626892162911615e-09,4.0342748332082084e-08,6.9675048591473877e-15,1.8025039048148202e-16
1.575710119153835e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33341326080134287,0.11481603970036501,0.022671485598773539,0.0,1.6050804813492002e-12,4.4567349866987259e-10,2.0356821665938895e-08,8.2311536074691717e-14,1.7520857514654164e-27,1.9294082417409521e-07,1.2682397016779673e-28,1.4625243876641538e-09,1.30493436745693e-21,4.7471445299578449e-15,2.0630501530340808e-20,1.3775372650970367e-22,1.0736779476146934e-13,4.5626456692958904e-22,0.0038536642217170377,0.00030014371704993787,6.6568704273201962e-09,4.6677811448988632e-11,4.456314677213605e-07,5.1355643588348887e-16,4.8195200290591579e-12,3.3143647588046756e-11,4.7411033322860742e-13,1.4925816533341181e-09,4.0626990773789625e-08,7.0831869444154481e-15,1.8461552443904971e-16
1.589116885545313e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33339282602143516,0.11479812621043856,0.022670226083153989,0.0,1.6590613509031186e-12,4.6055439127136977e-10,2.0880457756769797e-08,8.4226398508240529e-14,1.8364743161794465e-27,1.9548842749860409e-07,1.3298732804363901e-28,1.4742005463916629e-09,1.3413474116813152e-21,4.9136436128225436e-15,2.1425280885671925e-20,1.42595252892001e-22,1.1047901755815518e-13,4.721574862750199e-22,0.0038715742882151805,0.00030266222271941017,6.6974304728335625e-09,4.7670987117744239e-11,4.5148629932447773e-07,5.2543949069739713e-16,4.9915131455774706e-12,3.3585132987674323e-11,4.7736117832280691e-13,1.5227438410389661e-09,4.0908008578477995e-08,7.1993751966060529e-15,1.8906223839016344e-16
1.6025236519367912e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33337255860326132,0.11478037963785885,0.022668966791248808,0.0,1.7144957842715739e-12,4.7582001867806695e-10,2.1412087546610661e-08,8.6175915132189247e-14,1.9240843589242998e-27,1.9805079141570597e-07,1.394054902787054e-28,1.4858701058288547e-09,1.3785543523455156e-21,5.0847047166513753e-15,2.2242392070270944e-20,1.4755990895895444e-22,1.13655503509264e-13,4.8849255779712706e-22,0.0038893174175798468,0.00030518027294636191,6.7379931122755455e-09,4.8677639712696484e-11,4.573749247431507e-07,5.3752082125671957e-16,5.1682720335437596e-12,3.4029166297469788e-11,4.8062276040837053e-13,1.5531728496083722e-09,4.1185786778454533e-08,7.3160550453365976e-15,1.9359170064153696e-16
1.6145897416891215e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33335445973492206,0.11476454915271071,0.022667833618737549,0.0,1.7656547447813302e-12,4.8989394123433558e-10,2.1897402857352627e-08,8.7960507137210492e-14,2.005761718981165e-27,2.0036953453937879e-07,1.4540698974210549e-28,1.4963671827222439e-09,1.4127304613087995e-21,5.2426356227529214e-15,2.2997192555298827e-20,1.5213490220341095e-22,1.1657085437066278e-13,5.0358010716826187e-22,0.0039051447869212531,0.00030744613087802794,6.7745018182739768e-09,4.9595218452995027e-11,4.6270356741504736e-07,5.4856550343303794e-16,5.3315084452644323e-12,3.4430973548594038e-11,4.8356731407018549e-13,1.5807846408112944e-09,4.1433005968219039e-08,7.4214750899567508e-15,1.9773994180352698e-16
1.6266558314414518e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33333649404488697,0.11474885148982207,0.022666700625446866,0.0,1.8180383118004732e-12,5.0429056269332524e-10,2.2389218041075238e-08,8.9773913040474031e-14,2.0901872419341435e-27,2.0270022501564259e-07,1.5162864748915292e-28,1.5068591294194447e-09,1.4475703853842717e-21,5.4044029822493756e-15,2.3770653307113208e-20,1.5681247615224102e-22,1.1954040054674734e-13,5.1904071010924565e-22,0.0039208393179842342,0.00030971162385221051,6.8110128337264429e-09,5.052384171048818e-11,4.6805955716646162e-07,5.5977447682329126e-16,5.4987524912460744e-12,3.4834842396865265e-11,4.8652070064715092e-13,1.6086079687900169e-09,4.1677580909939255e-08,7.5272709337844856e-15,2.0195703395982546e-16
1.638721921193782e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.333318660418363,0.11473328553622916,0.022665567810447533,0.0,1.8716693494639331e-12,5.1901520916626077e-10,2.2887543675057449e-08,9.1616490197852531e-14,2.1774281625650403e-27,2.0504285876701539e-07,1.5807724794106831e-28,1.5173460473215e-09,1.4830841383185629e-21,5.5700748995310523e-15,2.4563045520208397e-20,1.615939820880103e-22,1.2256477814063373e-13,5.3488159708629976e-22,0.0039364021237363635,0.00031197675371672542,6.8475262552547838e-09,5.1463570212336451e-11,4.7344288171978817e-07,5.711495198077478e-16,5.6700752003779437e-12,3.5240771805911329e-11,4.8948300587944719e-13,1.6366406272096364e-09,4.1919503357642785e-08,7.6334320935735923e-15,2.0624385403580401e-16
1.6507880109461124e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33330095774990659,0.11471785018830304,0.02266443517281818,0.0,1.9265710438125518e-12,5.3407326166754653e-10,2.3392389544864574e-08,9.3488599138675305e-14,2.2675526779995385e-27,2.0739743175148344e-07,1.6475974862053579e-28,1.5278280374808823e-09,1.5192818505497727e-21,5.7397202599480575e-15,2.5374640637208329e-20,1.6648077319951625e-22,1.2564462649449247e-13,5.5111010744929282e-22,0.0039518343078104208,0.00031424152230442984,6.8840421781731728e-09,5.2414464646006644e-11,4.7885352879181346e-07,5.8269242626248823e-16,5.8455483908417052e-12,3.5648760745954329e-11,4.9245432666088392e-13,1.6648803894402113e-09,4.2158765890251991e-08,7.7399481630997692e-15,2.1060128700939594e-16
1.6628541006984427e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33328338494334381,0.11470254435167102,0.022663302711645242,0.0,1.9827669059986539e-12,5.4947015634815771e-10,2.39037646518126e-08,9.5390603580957671e-14,2.3606299484126512e-27,2.0976393996202663e-07,1.7168328375453032e-28,1.5383052006033358e-09,1.5561737701701223e-21,5.9134087342477748e-15,2.6205710302199609e-20,1.7147420442005518e-22,1.287805881841397e-13,5.677336906983061e-22,0.0039671369645828533,0.00031650593143335104,6.9205606965032926e-09,5.3376585652696259e-11,4.8429148608993065e-07,5.9440500998219584e-16,6.0252446738070098e-12,3.6058808193722972e-11,4.9543476122968258e-13,1.6933250107076947e-09,4.2395361901799003e-08,7.8468088125222845e-15,2.1503022595176672e-16
1.674920190450773e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33326594091169404,0.11468736694113915,0.02266217042602291,0.0,2.0402807754408238e-12,5.6521138472788004e-10,2.4421677220796265e-08,9.7322870446612172e-14,2.4567300975003805e-27,2.1214237942615058e-07,1.7885516795943205e-28,1.5487776370496771e-09,1.593770263894413e-21,6.0912107827033416e-15,2.7056526314743086e-20,1.7657563226787489e-22,1.3197330901353316e-13,5.8475990776485699e-22,0.003982311179251301,0.00031876998290681258,6.9570819029886634e-09,5.4349993820130178e-11,4.8975674130945432e-07,6.0628910204493129e-16,6.2092374571133579e-12,3.6470913132366723e-11,4.9842440602127884e-13,1.7219722291595274e-09,4.2629285592360063e-08,7.9540037911548139e-15,2.1953157206793305e-16
1.6869862802031034e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33324862457709198,0.1146723168806153,0.022661038315053058,0.0,2.0991368229911532e-12,5.8130249392688504e-10,2.4946134708284282e-08,9.9285769876650481e-14,2.555924212829115e-27,2.1453274620542374e-07,1.862828999753616e-28,1.5592454468375869e-09,1.6320818180317387e-21,6.2731976592594472e-15,2.792736058440052e-20,1.8178641468807632e-22,1.3522343800925929e-13,6.0219643230148919e-22,0.0039973580279116135,0.00032103367851355971,6.9936058891093241e-09,5.5334749686121037e-11,4.9524928213043607e-07,6.1834655157793738e-16,6.3976009489436668e-12,3.6885074551370512e-11,5.0142335745012226e-13,1.7508197674186098e-09,4.2860531958331014e-08,8.0615229316123035e-15,2.2410623473735462e-16
1.6990523699554337e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3332314348707115,0.11465739310303245,0.022659906377845131,0.0,2.1593595541473551e-12,5.9774908689670683e-10,2.5477143810446428e-08,1.0127967524637747e-13,2.6582843460813518e-27,2.1693503639501713e-07,1.9397416644543381e-28,1.5697087296433802e-09,1.671119039460091e-21,6.4594414158152361e-15,2.8818485085777341e-20,1.8710791089586977e-22,1.3853162741504205e-13,6.2005105197879397e-22,0.0040122785776344353,0.00032329702002788371,7.0301327450967645e-09,5.6330913736730291e-11,5.0076909621490841e-07,6.3057922615342609e-16,6.5904101614903934e-12,3.7301291446470275e-11,5.0443171118741924e-13,1.7798653337317907e-09,4.3089096782979688e-08,8.1693561527016141e-15,2.2875513155450212e-16
1.711118459707764e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33321437073268878,0.11464259455027274,0.022658774613516133,0.0,2.2209738122911233e-12,6.145568226504457e-10,2.6014710471496511e-08,1.0330496318057388e-13,2.7638835131510684e-27,2.1934924612325e-07,2.0193684575580357e-28,1.5801675848037533e-09,1.7108926566050102e-21,6.6500149065504659e-15,2.9730171814187013e-20,1.9254148122156623e-22,1.4189853268625009e-13,6.3833166979271732e-22,0.0040270738865411443,0.00032556000920974453,7.0666625599485158e-09,5.7338546406331137e-11,5.063161712039014e-07,6.4298901174639901e-16,6.7877409146117404e-12,3.771956281956929e-11,5.0744956231282663e-13,1.8091066233525672e-09,4.3314976626549404e-08,8.2774934629107663e-15,2.3347918836939202e-16
