Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),CH4OX(63),C2H6X(52),OH(D)X(68),CHO2X(213),HOCO(73),S(216),CHO2(74)
3.5514563464580443e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44237879410536235,0.10713077546241517,0.02048376343715321,2.9413205759348824e-06,0.000748904855177505,0.0035101982575340067,0.0018048837020177135,2.825826189821454e-05,1.3172748125450034e-13,0.0019550008576580623,1.3704906025470092e-11,0.0003825973333772469,1.282830869312291e-09,9.076737922639144e-06,1.253553152209823e-10,6.179442048643916e-12,0.00011469034838750458,4.257684637206071e-07,0.007688721137141855,0.001979502180261021,0.00016908563343387585,1.6449807907459429e-06,9.962628630914068e-09,8.134607503727475e-09,4.7947439111935685e-12,7.657486458986738e-08,1.8903046931119247e-05,6.03446015504268e-07,3.4476128350109275e-08,6.977276086661988e-05,6.052320148935953e-09,6.736157143376278e-07,5.586017621410576e-09,1.56656893157578e-11,1.0357848572758198e-05,8.829859652368409e-12,4.007656334443688e-08,5.862761625579288e-10,1.200231807081212e-13,1.004797443806701e-10,7.754679114235304e-08,3.5440916309798713e-10,1.5821768888790803e-13,8.615313337774741e-14,4.807670808579842e-22,4.791536207891632e-15
3.572187521767235e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442380970044147,0.10710923755357402,0.020470877172204215,2.987830547345299e-06,0.0007584030948005974,0.0035371278559938398,0.0018221129518166742,2.850914405266844e-05,1.344717874974361e-13,0.001960039892623377,1.3927904348044528e-11,0.00038269558127765145,1.2948362996097576e-09,9.210170995947011e-06,1.265864567723591e-10,6.262997223341247e-12,0.00011520383136505015,4.3309567428381005e-07,0.007687200422779217,0.0019777893992670406,0.0001695318137385076,1.6478737481664034e-06,9.98202465889862e-09,8.154458280862249e-09,4.813044709657213e-12,7.702887864194384e-08,1.8965259482901754e-05,6.085455113651605e-07,3.490546125074706e-08,7.031151113794546e-05,6.067950234577896e-09,6.852096315287937e-07,5.63936988082103e-09,1.5839683923514075e-11,1.0367206386295374e-05,8.937125280844685e-12,4.082531576073258e-08,5.908067551998166e-10,1.2208930629338815e-13,1.0195738077985248e-10,7.823905694180477e-08,3.5599769905358544e-10,1.5983454349315069e-13,8.753593690602998e-14,4.967748192203507e-22,4.868552053166371e-15
3.592918697076426e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423832360628742,0.10708770099443894,0.020457998799978446,3.034691604104114e-06,0.0007679415789320565,0.003564081873507732,0.0018393834534033322,2.875953771285063e-05,1.3725630417506757e-13,0.001965033617675967,1.4152206467168903e-11,0.0003827939327286259,1.3068253932178114e-09,9.344267763716966e-06,1.2782112712492062e-10,6.347021108850401e-12,0.00011571090212981238,4.404900802234573e-07,0.007685681467051492,0.001975984697062294,0.00016997709970581056,1.650673408824064e-06,1.000116162056526e-08,8.174115293932486e-09,4.831328449637983e-12,7.748598648328142e-08,1.9028011842514983e-05,6.13654608965246e-07,3.5336520925766665e-08,7.085077122736343e-05,6.0834414372018705e-09,6.96909890394253e-07,5.692851503364451e-09,1.6014538539537137e-11,1.0376332430300718e-05,9.044819720714836e-12,4.1581829984262604e-08,5.953120562512376e-10,1.2417441991229177e-13,1.0344240042111015e-10,7.89300199631547e-08,3.575665084783215e-10,1.6144945318146964e-13,8.892970482880696e-14,5.131819149982637e-22,4.946180357410405e-15
3.613649872385617e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44238559113739195,0.10706616586849312,0.02044512830800539,3.0819016084635748e-06,0.0007775197409680873,0.0035910602296693518,0.0018566947976942486,2.9009426985849218e-05,1.4008136795397124e-13,0.0019699824141529427,1.4377788987590171e-11,0.00038289239686196193,1.3187972830675537e-09,9.479016081800722e-06,1.2905930400191444e-10,6.431510701481645e-12,0.00011621155346514622,4.47951568839137e-07,0.007684164256787334,0.001974089093089924,0.00017042150622955085,1.6533801968390571e-06,1.0020041914426596e-08,8.193580213021867e-09,4.849596751954784e-12,7.794622529331975e-08,1.9091308247226207e-05,6.187732136967009e-07,3.576928212325616e-08,7.139053959065279e-05,6.098794930571433e-09,7.087163127039363e-07,5.746461244186115e-09,1.619025188553657e-11,1.0385231219557154e-05,9.152938398970664e-12,4.234610132809964e-08,5.997915656552077e-10,1.2627849106648726e-13,1.0493466964053206e-10,7.961963625609203e-08,3.5911556888706717e-10,1.6306221920475292e-13,9.033438543672871e-14,5.299944851228441e-22,5.024418258252151e-15
3.6343810476948076e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423880342471107,0.10704463225896006,0.02043226568392114,3.1294583833606156e-06,0.0007871370133369847,0.003618062850219249,0.0018740465791326315,2.92587962749567e-05,1.4294731605242183e-13,0.0019748866595638665,1.4604628394587156e-11,0.0003829909823328862,1.330751115349772e-09,9.614403753607445e-06,1.303009653010109e-10,6.516462993633452e-12,0.00011670577909452736,4.5548002255425604e-07,0.007682648778867753,0.001972103603295638,0.00017086504792616867,1.6559945415072977e-06,1.003866791411489e-08,8.212854692350393e-09,4.867851237518558e-12,7.840963245348847e-08,1.9155152965781845e-05,6.239012317270808e-07,3.62037195688925e-08,7.193081480517985e-05,6.114011876363594e-09,7.206287125091543e-07,5.800197869024213e-09,1.636682269070489e-11,1.0393907179380744e-05,9.261476760174378e-12,4.311812444763734e-08,6.042447908004518e-10,1.2840148788683567e-13,1.0643405418655619e-10,8.030786268153507e-08,3.6064486066403526e-10,1.646726439268795e-13,9.174992584577466e-14,5.472186552003117e-22,5.103262827597156e-15
3.6551122230039985e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423905643750424,0.10702310024879849,0.020419410915468384,3.177359713025209e-06,0.0007967928275859677,0.0036450896669049733,0.0018914383956528567,2.9507630276980652e-05,1.458544862360115e-13,0.001979746727631447,1.4832701062329653e-11,0.0003830896973419253,1.3426860494599594e-09,9.750418533120714e-06,1.3154608909271525e-10,6.601874974265099e-12,0.00011719357366578969,4.63075318992715e-07,0.00768113502022671,0.0019700292400864207,0.00017130773913976544,1.6585168771772666e-06,1.0057041968659503e-08,8.231940370431527e-09,4.886093527511856e-12,7.88762455527296e-08,1.9219550299058238e-05,6.2903856999098e-07,3.663980796944708e-08,7.24715955670774e-05,6.129093424301185e-09,7.326468962639459e-07,5.854060154097575e-09,1.6544249691506124e-11,1.0402364647237593e-05,9.37043026670282e-12,4.389789334927084e-08,6.086712465441228e-10,1.3054337715457638e-13,1.0794041925298879e-10,8.099465690425491e-08,3.621543670146582e-10,1.6628053085251425e-13,9.317627201243813e-14,5.648605579911735e-22,5.182711072472204e-15
3.6758433983131893e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44239318050783716,0.10700156992069723,0.020406563990496354,3.2256033435903286e-06,0.0008064866144668523,0.0036721406173433812,0.0019088698486453518,2.9755913979530116e-05,1.4880321681338477e-13,0.00198456298833206,1.5061983262123444e-11,0.0003831885496557357,1.35460125794073e-09,9.887048127877887e-06,1.327946536187925e-10,6.687743629358682e-12,0.00011767493273556677,4.707373310552379e-07,0.007679622967851656,0.0019678670122899515,0.00017174959394697479,1.660947643128953e-06,1.0075166402762498e-08,8.250838870228761e-09,4.904325243569045e-12,7.93461023930018e-08,1.9284504580707932e-05,6.341851361817938e-07,3.7077522016238756e-08,7.301288068846876e-05,6.144040712284553e-09,7.447706629458822e-07,5.908046885994635e-09,1.672253163146434e-11,1.0410607874339984e-05,9.479794398981361e-12,4.4685401399068765e-08,6.130704552326091e-10,1.327041243224031e-13,1.0945362951161433e-10,8.167997738543386e-08,3.636440739181022e-10,1.6788568465531549e-13,9.461336874899016e-14,5.829263318856565e-22,5.262759935873861e-15
3.69657457362238e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44239588163582066,0.1069800413570699,0.020393724896960744,3.2741869837033404e-06,0.0008162178040205746,0.003699215644885066,0.0019263405429218218,3.000363265828011e-05,1.517938466320855e-13,0.001989335807936076,1.5292451170540056e-11,0.00038328754662695096,1.366495926421734e-09,1.0024280201911989e-05,1.3404663729070496e-10,6.774065942370693e-12,0.00011814985275393559,4.784659269953396e-07,0.007678112608784077,0.001965617925114732,0.00017219062616172172,1.6632872834548981e-06,1.0093043517072277e-08,8.269551799311524e-09,4.9225480079571785e-12,7.981924099476778e-08,1.93500201778018e-05,6.39340838743579e-07,3.751683638853539e-08,7.355466909473584e-05,6.15885486652258e-09,7.56999804176295e-07,5.962156861563584e-09,1.6901667260951686e-11,1.0418641027221624e-05,9.589564655707806e-12,4.548064133143427e-08,6.174419467204681e-10,1.3488369353544005e-13,1.1097354914439872e-10,8.236378337516467e-08,3.651139700804129e-10,1.694879112055828e-13,9.606115973881612e-14,6.014221193760597e-22,5.343406297621222e-15
3.717305748931571e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423986667530296,0.10695851464004985,0.02038089362292366,3.3231083051387054e-06,0.0008259858256605737,0.0037263146984808843,0.0019438500866808374,3.0250771874216222e-05,1.548267150745142e-13,0.0019940655490479887,1.552408087743009e-11,0.00038338669521309135,1.3783692535571796e-09,1.0162102378656024e-05,1.353020186880628e-10,6.860838894673366e-12,0.00011861833104926067,4.862609704949201e-07,0.0076766039301199565,0.0019632829801109076,0.00017263084933987245,1.6655362469433022e-06,1.0110675588455377e-08,8.288080750010369e-09,4.94076344375744e-12,8.029569960246695e-08,1.9416101491467145e-05,6.445055868630176e-07,3.7957725756904185e-08,7.409695982183025e-05,6.1735370016629805e-09,7.693341043399172e-07,6.016388887803738e-09,1.70816553369765e-11,1.04264681892918e-05,9.699736554066681e-12,4.62836052577527e-08,6.217852583875163e-10,1.370820476521137e-13,1.1250004187528253e-10,8.304603490489635e-08,3.665640468882829e-10,1.7108701759732675e-13,9.75195875518221e-14,6.203540655267258e-22,5.4246469752125594e-15
3.738036924240762e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44240153485724826,0.10693698985148474,0.020368070156553467,3.372364943411819e-06,0.0008357901082550418,0.0037534377325505316,0.001961398091473759,3.0497317470861448e-05,1.5790216205399236e-13,0.0019987525706463213,1.575684839381915e-11,0.000383486001994581,1.3902204509610514e-09,1.0300502243809672e-05,1.3656077655708616e-10,6.9480594659859175e-12,0.00011908036581323703,4.941223207394695e-07,0.007675096919010236,0.0019608631751317687,0.00017307027678377845,1.6676949869631128e-06,1.0128064870266133e-08,8.306427299571423e-09,4.958973175047223e-12,8.077551668997423e-08,1.9482752957522264e-05,6.49679290461475e-07,3.8400164786511516e-08,7.463975201362672e-05,6.1880882209218186e-09,7.817733407039072e-07,6.0707417817580964e-09,1.7262494622971348e-11,1.0434093362368345e-05,9.810305629934057e-12,4.709428467502328e-08,6.260999351540891e-10,1.3929914826491875e-13,1.1403297100156668e-10,8.372669277983227e-08,3.6799429836344065e-10,1.7268281217477997e-13,9.898859365990483e-14,6.397283164422945e-22,5.506478724685658e-15
3.7587680995499526e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424044849500429,0.1069154670729315,0.020355254486124623,3.4219544983938635e-06,0.0008456300802080543,0.003780584706853136,0.001978984172171021,3.074325557148715e-05,1.6102052801093133e-13,0.002003397228123308,1.599072965968532e-11,0.00038358547319191564,1.402048743140129e-09,1.043946734816847e-05,1.378228898090777e-10,7.035724634795895e-12,0.0001195359560861304,5.020498324928755e-07,0.0076735915626612375,0.001958359504295948,0.00017350892154671934,1.6697639613511133e-06,1.0145213592614271e-08,8.324593010309993e-09,4.977178827082789e-12,8.125873096604846e-08,1.9549979047107578e-05,6.548618601871586e-07,3.884412814037283e-08,7.51830449193181e-05,6.202509616212218e-09,7.943172835362426e-07,6.125214370407096e-09,1.7444183888581067e-11,1.0441520468189314e-05,9.92126743807334e-12,4.791267047447258e-08,6.303855294945278e-10,1.415349557210717e-13,1.1557219942488961e-10,8.440571857128597e-08,3.6940472111765017e-10,1.7427510455834733e-13,1.0046811845248265e-13,6.595510177349291e-22,5.588898241481578e-15
3.7794992748591434e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44240751603679623,0.10689394638565076,0.020342446600017553,3.471874534927513e-06,0.0008555051695395814,0.003807755586359825,0.0019966079469287473,3.098857257631012e-05,1.6418215390910315e-13,0.0020079998733243364,1.622570055161758e-11,0.00038368511468202146,1.413853367424892e-09,1.0578985210415424e-05,1.3908833751890474e-10,7.123831378770761e-12,0.00011998510174221225,5.10043356171817e-07,0.007672087848335057,0.001955772957950288,0.00017394679643724598,1.6717436323009054e-06,1.0162123962630432e-08,8.342579429763337e-09,4.995382026482512e-12,8.174538137976954e-08,1.961778426731364e-05,6.600532074073688e-07,3.928959048255282e-08,7.572683789085075e-05,6.21680226827225e-09,8.069656962234611e-07,6.179805490563513e-09,1.7626721909451107e-11,1.0448753349903282e-05,1.003261755232219e-11,4.873875295014751e-08,6.346416014488946e-10,1.437894291430521e-13,1.1711758968179636e-10,8.508307460899981e-08,3.7079531430831836e-10,1.758637056700175e-13,1.0195810125208112e-13,6.798283129911509e-22,5.671902161311578e-15
3.800230450168334e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424106271267414,0.10687242787060189,0.02032964648671845,3.5221225834433705e-06,0.0008654148039644007,0.0038349503411282365,0.0020142690371557203,3.1233255159677496e-05,1.6738738123201062e-13,0.0020125608545871424,1.646173689035429e-11,0.00038378493201384406,1.4256335738984124e-09,1.0719043319875131e-05,1.4035709892349143e-10,7.212376675159892e-12,0.00012042780347538868,5.18102737919734e-07,0.007670585763349933,0.0019531045226333728,0.00017438391402342762,1.673634466253777e-06,1.0178798164729521e-08,8.36038809084257e-09,5.013584401410707e-12,8.223550712596798e-08,1.9686173161806306e-05,6.652532442008474e-07,3.9736526481317137e-08,7.627113038040029e-05,6.230967246791967e-09,8.19718335387732e-07,6.234513988768582e-09,1.7810107467015974e-11,1.0455795773538284e-05,1.0144351565770982e-11,4.9572521807485726e-08,6.388677186329606e-10,1.4606252644902606e-13,1.1866900397390073e-10,8.57587239734315e-08,3.721660795947035e-10,1.7744842775820052e-13,1.034584803299705e-13,7.005663422389939e-22,5.755487061026976e-15
3.820961625477525e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44241381723299544,0.10685091160843745,0.02031685413481904,3.572696140576977e-06,0.0008753584109699118,0.003862168946178936,0.0020319670674806794,3.147729026724135e-05,1.7063655197935424e-13,0.00201708051678074,1.669881444820117e-11,0.0003838849304232044,1.4373886253233103e-09,1.0859629139230474e-05,1.4162915342031898e-10,7.301357501187176e-12,0.00012086406278502055,5.262278196803654e-07,0.007669085295080593,0.001950355181039728,0.00017482028663700608,1.6754369337914014e-06,1.0195238360871784e-08,8.378020511983556e-09,5.031787581762056e-12,8.272914765064783e-08,1.9755150311449295e-05,6.704618833502181e-07,4.018491081223557e-08,7.681592193788606e-05,6.245005610539503e-09,8.3257495100324e-07,6.289338721189235e-09,1.7994339348288075e-11,1.0462651429449287e-05,1.025646509093282e-11,5.0413966171861066e-08,6.430634562464897e-10,1.4835420437315094e-13,1.202263041976408e-10,8.643263048801333e-08,3.735170210947177e-10,1.7902908442205799e-13,1.0496919292184953e-13,7.217712404160648e-22,5.839649459491694e-15
3.841692800786716e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44241708537259167,0.10682939767949816,0.020304069533016347,3.623592669786266e-06,0.0008853354178928668,0.003889411381373703,0.0020497016657199667,3.1720665113124686e-05,1.739300086635925e-13,0.002021559201344098,1.6936908956328312e-11,0.0003839851148469573,1.4491177970668758e-09,1.1000730107201918e-05,1.4290448056593469e-10,7.390770834434314e-12,0.0001212938819619335,5.344184392708394e-07,0.0076675864309585645,0.0019475259119846814,0.0001752559263774597,1.677151509530339e-06,1.0211446690821731e-08,8.395478197296938e-09,5.049993199346575e-12,8.3226342656404e-08,1.982472033492443e-05,6.756790383345193e-07,4.0634718161237296e-08,7.736121220852462e-05,6.258918407486318e-09,8.455352865118678e-07,6.344278553516508e-09,1.817941634564703e-11,1.0469323933744299e-05,1.0368953759905728e-11,5.126307459710253e-08,6.472283970798481e-10,1.5066441848575642e-13,1.2178935197362787e-10,8.710475871138889e-08,3.748481453423185e-10,1.8060549063526604e-13,1.0649017524357246e-13,7.434491358392227e-22,5.924385818457266e-15
3.8624239760959067e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44242043056651176,0.1068078861638075,0.020291292670112482,3.6748096019693466e-06,0.0008953452519950233,0.003916677631295659,0.0020674724628455,3.1963367177080155e-05,1.772680943065941e-13,0.0020259972463245253,1.7175996111945695e-11,0.00038408548993648455,1.4608203770244235e-09,1.114233364118954e-05,1.441830600744683e-10,7.48061365321505e-12,0.00012171726407461593,5.426744304543112e-07,0.007666089158472491,0.0019446176903698644,0.00017569084511597906,1.6787786720182775e-06,1.022742527240473e-08,8.412762636717084e-09,5.0682028880751775e-12,8.372713210783569e-08,1.989488788934961e-05,6.809046233218259e-07,4.10859232276191e-08,7.790700093042033e-05,6.272706674931445e-09,8.585990789381554e-07,6.399332360865077e-09,1.836533725662925e-11,1.0475816829689061e-05,1.048181322452686e-11,5.211983507398436e-08,6.513621315189616e-10,1.5299312321340138e-13,1.2335800867559195e-10,8.777507392963136e-08,3.76159461245483e-10,1.8217746276926936e-13,1.080213625069148e-13,7.65606148676462e-22,6.009692543440086e-15
3.8831551514050975e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424238518397176,0.10678637714106663,0.020278523535014328,3.7263443360824533e-06,0.0009053873405377293,0.003943967685131206,0.002085279092953085,3.2205384201643584e-05,1.8065115243637916e-13,0.002030394986415786,1.7416051585356937e-11,0.00038418606007055623,1.4724956655409772e-09,1.1284427139877852e-05,1.4546487181615622e-10,7.570882936940432e-12,0.00012213421295560257,5.509956230121355e-07,0.007664593465168397,0.0019416314871493687,0.00017612505449935865,1.6803189036319991e-06,1.0243176201761313e-08,8.429875306150027e-09,5.086418284145803e-12,8.423155623695845e-08,1.9965657670895034e-05,6.861385531619664e-07,4.153850072700671e-08,7.845328793219362e-05,6.286371439624803e-09,8.717660590035295e-07,6.454499027673966e-09,1.855210088371833e-11,1.0482133589090401e-05,1.0595039156519295e-11,5.29842350386855e-08,6.554642575486592e-10,1.5534027185880273e-13,1.249321354589225e-10,8.844354214844775e-08,3.7745098004475714e-10,1.837448186159894e-13,1.0956268893537387e-13,7.8824838942167175e-22,6.095565984600671e-15
