Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
1.9649061116049508e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421251442327835,0.09178096726640743,0.01277334965008329,1.1703597346270054e-06,0.004729743221029638,0.03101359291806259,0.015269706264208545,5.854399427211015e-05,4.0476617974199647e-11,0.002245323613318479,6.8729193597607e-11,0.00047615220391616404,3.2219968974110815e-09,3.861122381316233e-05,1.3222572443932944e-09,8.552060538935151e-11,4.2563155035906075e-05,1.6033650564080987e-05,0.006583107385634777,1.296942407643922e-05,0.00041676812949499847,1.1007711361332956e-07,7.1351724496943e-09,6.296317998042062e-08,2.120455698964711e-07,3.1154852592230755e-08,0.000146816715750498,0.0024004695982189107,1.1692790237607063e-07,0.0006196086232900272,1.521128646037684e-11,2.5373572471482063e-05,4.7232809705396815e-08,4.589150853683517e-11,6.947154873195124e-09,1.8052765489765879e-06,4.517261991723932e-12
1.9698331141787305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421155670230832,0.09174050824108106,0.01275456307155219,1.1725683783168092e-06,0.004733649699539244,0.031096375099548487,0.015303811125654475,5.848263711378559e-05,4.077281918894633e-11,0.002244193062472789,6.867558305012259e-11,0.0004763558315238661,3.221375145328453e-09,3.842507029008793e-05,1.3257776667647594e-09,8.570299327276135e-11,4.2376373305090476e-05,1.6086505509134052e-05,0.006580063315800217,1.289971894641661e-05,0.00041726063989452964,1.0961513316603434e-07,7.121090918131994e-09,6.302709708629559e-08,2.1221601068430755e-07,3.1356875725895825e-08,0.00014759195173294138,0.0024102442551736775,1.1717922187857767e-07,0.0006212509068855539,1.5193325921093482e-11,2.545721842451905e-05,4.733727905688217e-08,4.604549109505133e-11,6.9435064710198446e-09,1.811247589736843e-06,4.532054976508555e-12
1.974267416495132e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421069305369622,0.09170411243986108,0.012737679463672677,1.1745521277730641e-06,0.0047371534674160954,0.031170848890084094,0.015334466870912127,5.842755063260993e-05,4.104045917914098e-11,0.002243177526408397,6.86276308806435e-11,0.0004765387988522598,3.2208257087657076e-09,3.825829029220102e-05,1.3289440262230316e-09,8.586680988179054e-11,4.220917106327876e-05,1.613413658077549e-05,0.006577324752507409,1.2837398903636456e-05,0.00041770316915748073,1.0920150229440677e-07,7.10844635353323e-09,6.308514645116036e-08,2.123688524237373e-07,3.1539386634447106e-08,0.00014829156643709552,0.0024190564373143624,1.1740510692166219e-07,0.0006227282734735809,1.5177173556557605e-11,2.5532597302240866e-05,4.743117625466699e-08,4.618408248385924e-11,6.940228834980182e-09,1.8166279389466637e-06,4.545385296653934e-12
1.9787017188115337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420982779536313,0.09166773302998289,0.012720818856894406,1.176532063693827e-06,0.0047406458533434635,0.03124529410183863,0.015365086048613483,5.8372591599251917e-05,4.1309102774165776e-11,0.002242163840835429,6.857995971761043e-11,0.00047672148539737875,3.22028587265551e-09,3.80922262497495e-05,1.3321084682315514e-09,8.603031192597041e-11,4.204281713733455e-05,1.6181826594585293e-05,0.0065745872298355705,1.2775468370445164e-05,0.0004181450089720471,1.0878989626405257e-07,7.09582900677548e-09,6.314369319297875e-08,2.1252117047505584e-07,3.17225522057964e-08,0.00014899298413840589,0.0024278828170045306,1.1763070559501073e-07,0.0006242049876517762,1.5161032868821457e-11,2.5608069460353555e-05,4.7524954911775264e-08,4.632268010407722e-11,6.936956794304122e-09,1.8220144253056857e-06,4.558731531679685e-12
1.9831360211279352e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420896092786562,0.09163136999364543,0.012703981220325808,1.1785081901896686e-06,0.0047441269014000705,0.031319710740545036,0.0153956686871154,5.8317759617342366e-05,4.1578750390482876e-11,0.002241151999923688,6.853256891878866e-11,0.00047690389219094746,3.2197556312331185e-09,3.792687592487765e-05,1.335270989805282e-09,8.619349981221159e-11,4.187730621156234e-05,1.6229576097113427e-05,0.006571850746767353,1.271392425045814e-05,0.0004185861614681034,1.083803022200535e-07,7.083238801521142e-09,6.320273826035334e-08,2.1267296682680532e-07,3.190637329890134e-08,0.0001496962055925635,0.002436723389861434,1.1785601810936848e-07,0.0006256810494136795,1.514490404395577e-11,2.568363576381335e-05,4.761861511282751e-08,4.646128349318245e-11,6.9336903310469926e-09,1.8274071089827408e-06,4.572093833174111e-12
1.987570323444337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44208092451778125,0.09159502331314956,0.012687166523113335,1.1804805114007598e-06,0.004747596655443394,0.031394098811904435,0.015426214814848616,5.826305428986466e-05,4.184940243759782e-11,0.0022401419978594853,6.848545784416946e-11,0.0004770860202586681,3.219234978906021e-09,3.776223707332762e-05,1.3384315879866159e-09,8.635637394747345e-11,4.171263301634887e-05,1.627738563727017e-05,0.00656911530229545,1.2652763478754954e-05,0.00041902662876310264,1.0797270741911504e-07,7.070675661697857e-09,6.326228260096485e-08,2.1282424345759222e-07,3.20908507687686e-08,0.00015040123154061916,0.002445578151309537,1.1808104467608124e-07,0.0006271564587526435,1.512878726785816e-11,2.5759297081312182e-05,4.7712156942715596e-08,4.659989219100689e-11,6.930429427318398e-09,1.8328060504036336e-06,4.58547235337675e-12
1.9920046257607384e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442072223676928,0.09155869297089703,0.012670374734441445,1.1824490314965904e-06,0.0047510551591114026,0.031468458321585485,0.015456724460316868,5.820847521923075e-05,4.212105931808051e-11,0.002239133828845931,6.843862585612127e-11,0.00047726787062025435,3.2187239102559397e-09,3.759830744471065e-05,1.3415902598451367e-09,8.65189347387602e-11,4.154879232754941e-05,1.6325255766338068e-05,0.006566380895422492,1.2591983021448933e-05,0.0004194664129621731,1.0756709922936222e-07,7.058139511494379e-09,6.332232716163124e-08,2.1297500233601026e-07,3.2275985466483235e-08,0.00015110806270899905,0.002454447096581684,1.1830578550705535e-07,0.0006286312156618212,1.511268272235038e-11,2.5835054285299576e-05,4.780558048652854e-08,4.6738505738881416e-11,6.927174065285332e-09,1.8382113102525661e-06,4.598867245172655e-12
1.99643892807714e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420635067621944,0.0915223789493897,0.012653605823532523,1.184413754675689e-06,0.004754502455824343,0.031542789275223734,0.015487197652095835,5.815402200735647e-05,4.239372142758625e-11,0.0022381274871032335,6.839207231953991e-11,0.0004774494442894658,3.218222420041606e-09,3.74350847827774e-05,1.3447470024773826e-09,8.668118259311661e-11,4.138577896589764e-05,1.6373187037987522e-05,0.0065636475251609734,1.2531579875358305e-05,0.00041990551615822227,1.0716346512886526e-07,7.045630275368361e-09,6.338287288821265e-08,2.1312524542136973e-07,3.2461778239153637e-08,0.0001518166998095203,0.0024633302207204195,1.185302408147782e-07,0.0006301053201341551,1.5096590586345663e-11,2.591090825200094e-05,4.789888582966566e-08,4.687712367989156e-11,6.923924227167729e-09,1.8436229494735672e-06,4.612278662113696e-12
2.0008732303935415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420547737798547,0.09148608123122841,0.01263685975964689,1.1863746851653192e-06,0.00475793858878643,0.03161709167842101,0.015517634418832377,5.809969425573348e-05,4.266738915487701e-11,0.002237122966868966,6.834579660199088e-11,0.0004776307422741419,3.217730503202937e-09,3.727256682568023e-05,1.3479018130066841e-09,8.684311791762435e-11,4.122358779641463e-05,1.6421180008290528e-05,0.006560915190533142,1.2471551067477264e-05,0.0004203439404320516,1.0676179270114568e-07,7.033147878049589e-09,6.344392072548877e-08,2.1327497466355642e-07,3.264822992983925e-08,0.0001525271435394046,0.0024722275185790382,1.1875441081238853e-07,0.0006315787721623677,1.508051104434295e-11,2.598685986143783e-05,4.799207305790576e-08,4.7015745560792637e-11,6.920679895238698e-09,1.8490410292719264e-06,4.625706758429176e-12
2.005307532709943e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420460247363574,0.09144979979911211,0.012620136512082719,1.188331827221204e-06,0.004761363600987541,0.031691365536744814,0.01554803478924362,5.8045491565499206e-05,4.294206288184234e-11,0.0022361202623983447,6.829979807384813e-11,0.0004778117655762361,3.217248154861342e-09,3.711075130623112e-05,1.351054688582906e-09,8.700474111939812e-11,4.106221372782842e-05,1.6469235235728257e-05,0.006558183890570924,1.2411893654615691e-05,0.00042078168785244114,1.0636206963814767e-07,7.020692244519877e-09,6.350547161746236e-08,2.134241920021218e-07,3.2835341377715684e-08,0.00015323939458129502,0.002481138984822793,1.1897829571349334e-07,0.0006330515717389494,1.506444427217565e-11,2.6062909997454644e-05,4.8085142257071206e-08,4.715437092870388e-11,6.917441051836817e-09,1.8544656111156372e-06,4.6391516889841485e-12
2.0097418350263447e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420372596383258,0.09141353463583689,0.01260343605017603,1.190285185127247e-06,0.004764777535204908,0.03176561085572778,0.01557839879211591,5.79914135375053e-05,4.3217742983519896e-11,0.002235119367964478,6.825407610842961e-11,0.0004779925151918499,3.2167753703225545e-09,3.6949635952156565e-05,1.3542056263822156e-09,8.716605260558171e-11,4.090165171201115e-05,1.651735328120869e-05,0.006555453624315828,1.2352604723118322e-05,0.0004212187604762454,1.0596428373795623e-07,7.008263300027379e-09,6.356752650717002e-08,2.1357289936741667e-07,3.302311341796642e-08,0.0001539534536032697,0.0024900646139302124,1.1920189573224527e-07,0.0006345237188561496,1.504839044164689e-11,2.6139059547735214e-05,4.817809351324811e-08,4.729299933216051e-11,6.914207679357495e-09,1.8598967567368414e-06,4.652613609316057e-12
2.0141761373427462e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44202847849255567,0.09137728572429506,0.012586758343300631,1.1922347631952053e-06,0.004768180434004759,0.03183982764086708,0.015608726456304024,5.793745977238489e-05,4.349442982811724e-11,0.002234120277858627,6.820863008213003e-11,0.0004781729921112664,3.216312145081982e-09,3.6789218486349485e-05,1.3573546236069246e-09,8.732705278334441e-11,4.0741896743416064e-05,1.6565534708086935e-05,0.006552724390818863,1.2293681388415506e-05,0.0004216551603485108,1.0556842289828955e-07,6.995860970111602e-09,6.363008633625226e-08,2.1372109868180826e-07,3.3211546881544915e-08,0.0001546693212588667,0.002499004400194182,1.1942521108358497e-07,0.000635995213505967,1.5032349739190985e-11,2.6215309403816697e-05,4.8270926913206025e-08,4.743163032569805e-11,6.910979760239605e-09,1.865334528133279e-06,4.666092675695182e-12
2.018610439659148e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420196813060161,0.0913410530474742,0.012570103360868085,1.1941805657644424e-06,0.004771572339743948,0.0319140158976239,0.015639017810730335,5.788362987061629e-05,4.3772123777032244e-11,0.0022331229863904382,6.816345937454655e-11,0.00047835319731898477,3.215858474822414e-09,3.6629496627113116e-05,1.360501677485241e-09,8.748774205987723e-11,4.0582943858529405e-05,1.6613780082160304e-05,0.006549996189140438,1.2235120794623894e-05,0.00042209088950255014,1.0517447512483791e-07,6.983485180540077e-09,6.369315204587611e-08,2.1386879185615542e-07,3.340064259568223e-08,0.00015538699818709397,0.0025079583377231023,1.196482419827071e-07,0.0006374660556801406,1.501632233028646e-11,2.6291660461129024e-05,4.8363642543366276e-08,4.757026346100716e-11,6.907757277004147e-09,1.8707789875697434e-06,4.6795890449841195e-12
2.0230447419755494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44201086808584733,0.09130483658845642,0.012553471072327684,1.1961225972016358e-06,0.004774953294571563,0.031988175631422935,0.015669272884383856,5.782992343258436e-05,4.4050825184873565e-11,0.0022321274878881656,6.81185633685993e-11,0.000478533131793753,3.2154143554185363e-09,3.6470468088399816e-05,1.3636467852710571e-09,8.764812084238938e-11,4.0424788135337664e-05,1.6662089971696188e-05,0.006547269018350297,1.2176920114240782e-05,0.00042252594996004664,1.047824285230791e-07,6.97113585735758e-09,6.375672457602436e-08,2.14015980792955e-07,3.3590401383485125e-08,0.00015610648501243873,0.0025169264204421182,1.1987098864543186e-07,0.0006389362453701394,1.5000308383339154e-11,2.6368113619001786e-05,4.8456240490594195e-08,4.770889829286729e-11,6.9045402122243186e-09,1.876230197579546e-06,4.693102874755361e-12
2.027479044291951e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420020388393609,0.09126863633041728,0.012536861447166377,1.1980608619004594e-06,0.004778323340430489,0.03206230684765184,0.015699491706319412,5.7776340058640586e-05,4.433053439948177e-11,0.0022311337766988968,6.807394145064965e-11,0.0004787127965086022,3.2149797829410835e-09,3.631213058004643e-05,1.3667899442437713e-09,8.78081895381046e-11,4.0267424692804015e-05,1.671046494744938e-05,0.006544542877527413,1.2119076547781284e-05,0.0004229603437311571,1.0439227129541803e-07,6.958812926899697e-09,6.382080486524596e-08,2.141626673870193e-07,3.3780824063804874e-08,0.00015682778234490369,0.0025259086420942466,1.2009345128834644e-07,0.0006404057825671568,1.4984308079574586e-11,2.6444669780681444e-05,4.854872084242803e-08,4.7847534381844904e-11,6.901328548518524e-09,1.8816882209659839e-06,4.70663432332554e-12
2.0319133466083525e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44199319357403755,0.09123245225662498,0.012520274454908768,1.1999953642813465e-06,0.0047816825190590065,0.032136409551660826,0.015729674305656822,5.7722879349162246e-05,4.46112517619501e-11,0.0022301418471887564,6.802959301061597e-11,0.00047889219243087963,3.21455475365598e-09,3.615448180800787e-05,1.3699311517080847e-09,8.796794855425777e-11,4.011084869034509e-05,1.675890558265689e-05,0.006541817765759921,1.2061587323405656e-05,0.00042339407281458477,1.0400399174866684e-07,6.94651631572838e-09,6.388539385156407e-08,2.1430885352159377e-07,3.397191145174344e-08,0.00015755089078002657,0.0025349049962415248,1.2031563012829522e-07,0.0006418746672620988,1.496832158233113e-11,2.6521329853371334e-05,4.864108368604121e-08,4.7986171286231014e-11,6.89812226859064e-09,1.887153120803808e-06,4.720183549610979e-12
2.036347648924754e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198433229752804,0.09119628435043961,0.012503710065117059,1.2019261087912314e-06,0.004785030871992334,0.032210483748762134,0.01575982071158006,5.766954090460868e-05,4.489297760664357e-11,0.0022291516937431146,6.798551744208419e-11,0.0004790713205222825,3.2141392640246066e-09,3.599751947458368e-05,1.3730704049937611e-09,8.812739829809129e-11,3.995505532731937e-05,1.6807412453056938e-05,0.006539093682145029,1.2004449696543879e-05,0.0004238271391976855,1.0361757828904465e-07,6.934245950649475e-09,6.395049247228225e-08,2.144545410700169e-07,3.4163664358517944e-08,0.0001582758108988483,0.0025439154762661796,1.205375253824328e-07,0.0006433428994455791,1.49523490395806e-11,2.659809474824792e-05,4.873332910850887e-08,4.812480856213202e-11,6.894921355217853e-09,1.8926249604407002e-06,4.73375071317519e-12
