Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),C2H4X(222),CH2(T)(34),C2H4X(70),CH2O2(186),acetyl(44),CH2OX(54),C2H3X(221),CH2OH(40),C2H2X(298),C2HX(305),C2H3X(69),C2H3(46),C2H2(348),C2H2(372),C2H2X(373),C2H2X(336)
1.0447061712053758e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435470942351336,0.09957718077105185,0.01671466652499079,6.681759606570431e-07,0.0037660894064669432,0.015057377045225947,0.0081270507952646,7.368388729146347e-05,5.238107271591384e-05,0.0025285792879542806,1.0136567588718304e-10,0.000429522220669666,4.16945386571276e-09,8.068454493253337e-05,1.3385270634984385e-09,6.737675918683738e-11,0.00012903955875105623,8.217801807048607e-06,0.007165605231957337,4.364420851718288e-05,0.0003064050710082773,2.733182867227059e-07,1.051465606468839e-08,6.086348556813885e-08,1.69422560026108e-07,6.302400307283523e-09,4.0379195138554174e-05,0.0009008871794456315,6.3938749311053e-08,1.8168991158134298e-11,0.00030142838753777527,1.292115028104188e-05,7.848726091924512e-09,1.3004468116703884e-05,3.9980876339353705e-10,2.521965970461774e-08,8.955669726804614e-10,1.8634460161829974e-11,2.03600699851822e-07,9.13030782568713e-07,3.1615672733462185e-06,2.322699493258184e-12,1.5319418881793698e-14,5.142434674774224e-11,9.033346321667967e-08,1.5204808549729747e-09,9.1775383618502e-09,1.3027273627961481e-09,3.725573596031766e-11,1.5826492992413342e-11,7.548192106010195e-11,5.103851842659871e-07,9.940311839164584e-11,2.4039949758218685e-09,1.2797661143708977e-08
1.0461910504525877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354517558891116,0.09956336715572939,0.016707034388600644,6.691011048427069e-07,0.003768758419641831,0.015084572618513242,0.008140065438520078,7.3665776766916e-05,5.24377391303617e-05,0.0025281054307436583,1.0132234045077014e-10,0.000429613698693572,4.168051685292238e-09,8.05833527785361e-05,1.3392126491039301e-09,6.744314949881818e-11,0.00012879126550877773,8.23395716346033e-06,0.007164579135134694,4.3525259495383055e-05,0.00030663005402117784,2.727717225486479e-07,1.0507885389248117e-08,6.085620688531254e-08,1.6954173065749164e-07,6.3267720059855834e-09,4.0506158572866346e-05,0.0009030528382297124,6.403584414547538e-08,1.8163068149650543e-11,0.00030197274776725823,1.2911901951201017e-05,7.847221294626206e-09,1.3030034973655456e-05,3.9903773584891514e-10,2.5259937416306154e-08,8.94439914599431e-10,1.867625291373221e-11,2.0354997105768103e-07,9.148915493408806e-07,3.1563467284001784e-06,2.3272556161317044e-12,1.5287142370806944e-14,5.149704529029578e-11,9.043094791263421e-08,1.5311647405009047e-09,9.167054566205289e-09,1.3109381814594801e-09,3.7462878783659454e-11,1.5853461457878306e-11,7.565615722072419e-11,5.123149754946044e-07,9.977896699013717e-11,2.413092653355406e-09,1.2864808490931318e-08
1.0476759296997995e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435432551947556,0.0995495569871955,0.0166994058082615,6.70025744098352e-07,0.003771423258391607,0.015111765637243453,0.008153075845078109,7.364756235409e-05,5.249424653534727e-05,0.0025276312550094084,1.0127887004916449e-10,0.000429705104450955,4.166649458113233e-09,8.048213788401587e-05,1.3398981057550488e-09,6.750945316623749e-11,0.00012854392326687697,8.250107226702083e-06,0.007163553273157434,4.340681678817182e-05,0.00030685483464526654,2.7222707365816415e-07,1.0501117425998424e-08,6.084894926272161e-08,1.6966071243731923e-07,6.351194622213949e-09,4.0633288338704396e-05,0.0009052195958544677,6.413290530443004e-08,1.8157153751120424e-11,0.00030251705109191946,1.2902676678018268e-05,7.845715490391983e-09,1.3055593454221235e-05,3.9826965992298074e-10,2.5300201531750207e-08,8.933126102638449e-10,1.8718064480023784e-11,2.0349895296850314e-07,9.16751669543047e-07,3.1511465130106077e-06,2.3318101942502563e-12,1.525499061235452e-14,5.1569679671048105e-11,9.052815684147093e-08,1.5419043599954278e-09,9.15656827207465e-09,1.3191856355394034e-09,3.767078666324123e-11,1.5880406562041463e-11,7.58304890805518e-11,5.142482028897576e-07,1.0015548482194948e-10,2.42220649776792e-09,1.2932199974038714e-08
1.0491608089470114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435413330551199,0.09953575025750452,0.016691780782267258,6.709498790080397e-07,0.0037740839365166183,0.015138956091031937,0.008166082011839855,7.362924512487347e-05,5.255059526229299e-05,0.002527156767409572,1.0123526685297845e-10,0.0004297964380444616,4.165247211817265e-09,8.038090171438883e-05,1.340583434750799e-09,6.757567072381804e-11,0.00012829752616281076,8.26625201003537e-06,0.007162527645463727,4.3288877237751484e-05,0.00030707941334434614,2.7168432900461833e-07,1.0494352202071511e-08,6.084171288924484e-08,1.6977950598397288e-07,6.375668188118607e-09,4.076058446210956e-05,0.0009073874533161843,6.42299327693573e-08,1.8151247858939223e-11,0.0003030612972969237,1.2893474404172516e-05,7.844208699961967e-09,1.3081143579384546e-05,3.9750451742452317e-10,2.534045204116725e-08,8.921850759608721e-10,1.8759894809010277e-11,2.0344764856546885e-07,9.186111443727887e-07,3.1459665359183627e-06,2.336363231340306e-12,1.5222963012413692e-14,5.164224999042084e-11,9.062509057826695e-08,1.552699911082671e-09,9.146079629410926e-09,1.3274698282662152e-09,3.787946120900454e-11,1.5907328352950237e-11,7.600491675409952e-11,5.161848647939686e-07,1.0053267156426853e-10,2.431336500895178e-09,1.2999836001572743e-08
1.0506456881942233e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435394091724146,0.09952194695876174,0.016684159308912584,6.718735101496894e-07,0.003776740467733783,0.015166143969592455,0.008179083935732526,7.36108261430622e-05,5.260678564208145e-05,0.0025266819745377615,1.0119153301264207e-10,0.00042988769957658405,4.163844973738646e-09,8.0279645722024e-05,1.3412686373608966e-09,6.76418027008768e-11,0.00012805206837826426,8.282391526868128e-06,0.007161502251494962,4.317143771210953e-05,0.0003073037905806499,2.711434776280978e-07,1.0487589744281055e-08,6.083449795261442e-08,1.6989811191212903e-07,6.400192736304235e-09,4.088804696957327e-05,0.0009095564116238349,6.432692652182181e-08,1.8145350367354995e-11,0.0003036054861694184,1.2884295071748833e-05,7.842700943875706e-09,1.3106685370361102e-05,3.967422902995474e-10,2.5380688934853827e-08,8.910573278324649e-10,1.8801743848960572e-11,2.0339606080725002e-07,9.204699750470605e-07,3.1408067060682307e-06,2.3409147311697555e-12,1.5191058978868213e-14,5.171475634859639e-11,9.072174969716058e-08,1.5635515931807244e-09,9.135588786836158e-09,1.3357908637313347e-09,3.808890404102486e-11,1.593422687890931e-11,7.617944035674241e-11,5.181249595543605e-07,1.009105268951772e-10,2.440482654594298e-09,1.3067716981744896e-08
1.051982079516714e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435376761896138,0.09950952691686953,0.016677303018991348,6.727043479282413e-07,0.0037791278114933328,0.015190610850054033,0.008190782037064031,7.359416293370853e-05,5.265722187010841e-05,0.0025262544053437598,1.0115206261677997e-10,0.00042996977342759767,4.162582988840353e-09,8.018849957040352e-05,1.341885212676629e-09,6.770124874204862e-11,0.00012783195471689982,8.296912600358625e-06,0.007160579596298766,4.3066167092193825e-05,0.0003075055582232032,2.70658321152542e-07,1.048150591922362e-08,6.082802299209737e-08,1.7000469733869992e-07,6.4223084464624755e-09,4.100290550712132e-05,0.0009115094161677764,6.441419205978595e-08,1.8140049720776e-11,0.0003040952069610305,1.2876053239149619e-05,7.841343154577273e-09,1.312966587423081e-05,3.960587637195274e-10,2.541689048976654e-08,8.900421849213557e-10,1.8839423940081524e-11,2.0334939198348158e-07,9.221423729222811e-07,3.1361800100057296e-06,2.345009769805661e-12,1.5162450510128888e-14,5.177995746672841e-11,9.080850857962249e-08,1.5733662643752213e-09,9.126145269366968e-09,1.3433113822847818e-09,3.8278060815513916e-11,1.5958415700820517e-11,7.633659371444372e-11,5.198739785683717e-07,1.012511680709003e-10,2.4487279949496552e-09,1.3129019635527858e-08
1.0533184708392047e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353594179854405,0.09949710964200703,0.016670449604085324,6.735347785306148e-07,0.003781511817184585,0.01521507562896624,0.00820247669699978,7.357741892412116e-05,5.2707530344959004e-05,0.0025258265988857705,1.0111248966433254e-10,0.0004300517890662885,4.161321051992723e-09,8.00973395689019e-05,1.3425016875110985e-09,6.776062626577076e-11,0.0001276125930471283,8.311429428940884e-06,0.007159657129567123,4.296129672868399e-05,0.00030770716338783966,2.701746815534098e-07,1.0475424375305607e-08,6.082156568076247e-08,1.7011113173205644e-07,6.444465502409866e-09,4.1117898858481956e-05,0.0009134633139763591,6.450143026266402e-08,1.813475571999138e-11,0.00030458488099008074,1.2867829898695193e-05,7.839984614266365e-09,1.3152639660570115e-05,3.953775711084162e-10,2.5453081001179966e-08,8.890268933351678e-10,1.887711910778941e-11,2.0330249814585924e-07,9.238142509470047e-07,3.131569493540175e-06,2.349103569149934e-12,1.5133941223247944e-14,5.184510692990169e-11,9.08950459030827e-08,1.583226708826891e-09,9.11670019577654e-09,1.3508619036236975e-09,3.846784239724094e-11,1.598258575288242e-11,7.649382495396886e-11,5.216257756623928e-07,1.015923503099521e-10,2.4569864047840407e-09,1.3190521328458651e-08
1.0546548621616954e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435342060008769,0.09948469512852319,0.016663599062952898,6.743648023655568e-07,0.0037838924946363693,0.015239538299031354,0.008214167913353066,7.356059487319025e-05,5.275771130671182e-05,0.0025253985598390227,1.0107281568164789e-10,0.0004301337465670604,4.1600591824964045e-09,8.000616674958959e-05,1.3431180627318401e-09,6.781993564688982e-11,0.00012739397921795472,8.325942022689578e-06,0.00715873485089938,4.2856824390921594e-05,0.00030790860640753835,2.696925510167216e-07,1.0469345131425152e-08,6.081512615231947e-08,1.702174155326511e-07,6.466663928073822e-09,4.1233027044663245e-05,0.0009154181058099191,6.458864111735013e-08,1.8129468290355368e-11,0.0003050745081054505,1.2859625006989477e-05,7.83862533750573e-09,1.3175606745320512e-05,3.9469869958581897e-10,2.5489260462184e-08,8.880114645441693e-10,1.8914829314617456e-11,2.0325538140503295e-07,9.25485610048021e-07,3.1269750907331154e-06,2.3531961320339104e-12,1.510553069065292e-14,5.191020481062168e-11,9.098136208411438e-08,1.593133072778963e-09,9.107253671686999e-09,1.3584425039398562e-09,3.8658249972733494e-11,1.600673707072143e-11,7.665113416106102e-11,5.233803496411375e-07,1.0193407337953641e-10,2.4652578782061347e-09,1.3252222357445657e-08
1.0559912534841861e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353246879825686,0.0994722833707992,0.01665675139435297,6.751944198379162e-07,0.0037862698536243545,0.015263998853014023,0.008225855683953833,7.35436915346189e-05,5.2807764995083066e-05,0.002524970292837939,1.010330421822171e-10,0.0004302156460042208,4.158797399458093e-09,7.991498213622679e-05,1.3437343391888745e-09,6.787917725683424e-11,0.00012717610910657,8.340450391772856e-06,0.00715781275989695,4.2752747864545126e-05,0.0003081098876139763,2.692119217828205e-07,1.0463268206279282e-08,6.080870453947569e-08,1.7032354917855382e-07,6.488903747428334e-09,4.1348290087249575e-05,0.0009173737924363331,6.467582461084247e-08,1.8124187357961778e-11,0.0003055640881572784,1.285143852028261e-05,7.837265338730707e-09,1.3198567144571381e-05,3.9402213635879325e-10,2.552542886591951e-08,8.869959099261457e-10,1.8952554523199794e-11,2.0320804385722476e-07,9.271564511644433e-07,3.122396735790456e-06,2.357287461315213e-12,1.5077218486082802e-14,5.1975251181225866e-11,9.10674575386605e-08,1.6030855026058186e-09,9.097805801873136e-09,1.3660532594978018e-09,3.8849284729829766e-11,1.6030869690091943e-11,7.680852142197489e-11,5.251376993124029e-07,1.0227633704745749e-10,2.4735424093389287e-09,1.3314123019185676e-08
1.0573276448066768e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435307301923029,0.09945987436324864,0.016649906597044992,6.760236313486762e-07,0.0037886439038714117,0.015288457283740804,0.008237540006648553,7.352670965695213e-05,5.2857691649424825e-05,0.002524541802476466,1.0099317066676407e-10,0.0004302974874519811,4.157535721792315e-09,7.982378674432146e-05,1.3443505177150935e-09,6.793835146364418e-11,0.0001269589786181565,8.354954546451667e-06,0.007156890856163282,4.264906495135004e-05,0.0003083110073375891,2.6873278614606336e-07,1.0457193618365676e-08,6.080230097397892e-08,1.704295331054716e-07,6.511184984522741e-09,4.1463688008335924e-05,0.0009193303746309686,6.476298073023992e-08,1.8118912849743434e-11,0.0003060536209969501,1.284327039447915e-05,7.835904632250286e-09,1.3221520874558972e-05,3.9334786872124465e-10,2.556158620557803e-08,8.859802407670449e-10,1.8990294696244958e-11,2.0316048758430857e-07,9.288267752476154e-07,3.1178343630647873e-06,2.3613775598775935e-12,1.504900418459422e-14,5.204024611388509e-11,9.115333268203078e-08,1.6130841449973898e-09,9.088356690268367e-09,1.3736942467038885e-09,3.904094785849302e-11,1.6054983646877e-11,7.696598682348599e-11,5.26897823487084e-07,1.0261914108212286e-10,2.4818399923197974e-09,1.3376223610165099e-08
1.0586640361291676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435289901846075,0.09944746810031702,0.01664306466978888,6.768524372949843e-07,0.0037910146550479795,0.015312913584099624,0.008249220879300122,7.350964998360541e-05,5.290749150872328e-05,0.002524113093308416,1.0095320262333527e-10,0.0004303792709844587,4.156274168223177e-09,7.973258158118711e-05,1.3449665991266364e-09,6.799745863200122e-11,0.00012674258368569478,8.369454497079121e-06,0.007155969139303854,4.254577346914836e-05,0.0003085119659075737,2.6825513645430637e-07,1.0451121385984392e-08,6.079591558664028e-08,1.7053536774676475e-07,6.533507663481363e-09,4.157922083053724e-05,0.0009212878531765586,6.485010946274102e-08,1.8113644693105362e-11,0.00030654310647708864,1.2835120585146187e-05,7.8345432322482e-09,1.3244467951665433e-05,3.9267588405332747e-10,2.559773247440138e-08,8.8496446826162e-10,1.9028049796538585e-11,2.031127146538901e-07,9.30496583261025e-07,3.1132879070576747e-06,2.3654664306307497e-12,1.5020887362570308e-14,5.210518968060363e-11,9.123898792889869e-08,1.6231291469689454e-09,9.078906439970677e-09,1.381365542100149e-09,3.923324055078298e-11,1.6079078977088563e-11,7.712353045288716e-11,5.286607209791879e-07,1.0296248525254622e-10,2.490150621300565e-09,1.343852442666109e-08
1.0600004274516583e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435272487767376,0.09943506457648155,0.016636225611345118,6.776808380701853e-07,0.0037933821167724204,0.015337367747039319,0.00826089829978779,7.349251325289332e-05,5.295716481159703e-05,0.002523684169847796,1.0091313952738867e-10,0.0004304609966756768,4.155012757286096e-09,7.964136764600014e-05,1.3455825842232642e-09,6.805649912325812e-11,0.00012652692026977167,8.383950254099868e-06,0.007155047608926165,4.2442871251627096e-05,0.000308712763651915,2.6777896510857277e-07,1.0445051527239668e-08,6.078954850733388e-08,1.706410535334631e-07,6.555871808503616e-09,4.169488857697263e-05,0.0009232462288631025,6.493721079564398e-08,1.8108382816056306e-11,0.0003070325444515443,1.2826989047521348e-05,7.833181152783955e-09,1.3267408392417797e-05,3.9200616982084914e-10,2.563386766568145e-08,8.839486035140686e-10,1.9065819786941357e-11,2.0306472711938616e-07,9.321658761802134e-07,3.108757302421903e-06,2.3695540765101503e-12,1.499286759772959e-14,5.217008195321922e-11,9.132442369329827e-08,1.633220655852204e-09,9.06945515324849e-09,1.3890672223711826e-09,3.94261640008892e-11,1.6103155716865922e-11,7.728115239798488e-11,5.3042639060585e-07,1.0330636932835057e-10,2.4984742904475765e-09,1.3501025764742744e-08
1.061336818774149e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435255059702347,0.09942266378625106,0.0166293894204747,6.785088340638507e-07,0.0037957462986113826,0.015361819765569112,0.008272572266007019,7.347530019805807e-05,5.3006711796295374e-05,0.002523255036569139,1.008729828418824e-10,0.0004305426645995656,4.153751507329521e-09,7.955014592985709e-05,1.3461984737887254e-09,6.811547329546814e-11,0.00012631198435838865,8.398441828049458e-06,0.007154126264639722,4.2340356148209026e-05,0.0003089134008973803,2.673042645625318e-07,1.0438984060041638e-08,6.078319986500848e-08,1.7074659089428183e-07,6.578277443863178e-09,4.181069127126821e-05,0.0009252055024877484,6.50242847163455e-08,1.8103127147210374e-11,0.0003075219347753844,1.2818875736520759e-05,7.831818407793838e-09,1.3290342213486984e-05,3.91338713574676e-10,2.566999177275983e-08,8.829326575386721e-10,1.91036046303899e-11,2.0301652702010422e-07,9.338346549926879e-07,3.1042424839636735e-06,2.3736405004768505e-12,1.4964944469134384e-14,5.2234923003402693e-11,9.140964038862151e-08,1.6433588193020764e-09,9.060002931546553e-09,1.3967993643398238e-09,3.9619719405111874e-11,1.612721390247416e-11,7.743885274709829e-11,5.321948311873475e-07,1.0365079307977071e-10,2.506810993941772e-09,1.3563727920272254e-08
1.0626732100966397e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435237617666151,0.09941026572416575,0.016622556095939166,6.793364256618109e-07,0.0037981072100801566,0.015386269632758158,0.00828424277586942,7.345801154729795e-05,5.305613270069674e-05,0.002522825697907827,1.0083273401736325e-10,0.0004306242748299635,4.152490436516642e-09,7.945891741583111e-05,1.346814268591113e-09,6.817438150341438e-11,0.00012609777196677228,8.41292922955374e-06,0.00715320510605602,4.223822602391582e-05,0.00030911387796952474,2.6683102732210104e-07,1.0432919002108039e-08,6.077686978769436e-08,1.7085198025563752e-07,6.600724593907492e-09,4.19266289375484e-05,0.0009271656748546902,6.511133121234054e-08,1.8097877615750317e-11,0.0003080112773048836,1.2810780606746857e-05,7.830455011091965e-09,1.3313269431686832e-05,3.9067350295014517e-10,2.5706104789027514e-08,8.819166412604215e-10,1.9141404289895595e-11,2.029681163813214e-07,9.355029206978359e-07,3.0997433866447397e-06,2.377725705517325e-12,1.4937117557199003e-14,5.229971290265806e-11,9.149463842761543e-08,1.6535437852948602e-09,9.050549875491725e-09,1.4045620449695888e-09,3.9813907961873704e-11,1.6151253570303263e-11,7.759663158905758e-11,5.339660415471157e-07,1.0399575627765662e-10,2.5151607259787516e-09,1.3626631188906067e-08
1.065345992741621e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435202691739667,0.09938547776274659,0.01660889804092158,6.809903971954085e-07,0.003802819259713596,0.015435162885687321,0.008307573418250223,7.342321034574608e-05,5.3154597218258645e-05,0.0025219664219849835,1.0075196569194143e-10,0.000430787322505186,4.149968904058495e-09,7.927644388664331e-05,1.3480455769028948e-09,6.829200142947063e-11,0.00012567150193873924,8.441891558177551e-06,0.007151363344452743,4.203511224997878e-05,0.000309514352890059,2.65888913040411e-07,1.0420796183953491e-08,6.076426583567888e-08,1.710623166742252e-07,6.645743535806835e-09,4.2158909285035266e-05,0.0009310887190668197,6.528534188067827e-08,1.808739668461986e-11,0.00030898981841193823,1.2794644707766477e-05,7.827726317204592e-09,1.3359104127442688e-05,3.893497695261999e-10,2.577829752294009e-08,8.798844410526388e-10,1.921704790949883e-11,2.0287067151668095e-07,9.388379168425871e-07,3.0907920960618324e-06,2.385892470891541e-12,1.488175071177133e-14,5.242913953356597e-11,9.166398018436241e-08,1.6740547184264125e-09,9.031641658775981e-09,1.4201793307668474e-09,4.020418933730869e-11,1.6199277498801024e-11,7.79124251093784e-11,5.375167669110731e-07,1.0468730009931578e-10,2.531899252537177e-09,1.3753042247090654e-08
