Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H7X(141),C4H5X(381),C4H5X(374),C2H6(343),C4H7X(140),C4H7X(142),C4H7X(143),H2(190),C4H6a(380),C4H5X(577),C2H5(67)
0.12698007023105634,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331780336008399,0.6699969746868335,1.961344454169305e-14,0.0,5.0232939384165441e-17,9.814448672047413e-35,2.5286787766135344e-34,0.0,5.7666710455549224e-33,5.7843751945746725e-32,0.0,5.0168128369335908e-06,5.6474857924296433e-09,2.704315387874795e-06,3.8852303904952984e-08,3.0036893750466867e-23,1.7308670941093898e-11,5.2063315757034543e-17,2.3761099488834957e-07,2.3887670264995411e-21,6.2706021427039308e-22,2.8474477754960873e-23,1.8251563238692305e-18,1.5621121276264795e-14,1.5532174899071701e-23,1.4565578152119457e-19
0.12759657975124544,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331779323972011,0.66999696568240208,1.965505948021205e-14,0.0,5.0329861427286212e-17,9.8336640457977657e-35,2.5405561093729715e-34,0.0,5.8069674600361337e-33,5.824857839459016e-32,0.0,5.0269446010790261e-06,5.6361028396501413e-09,2.7113000120104124e-06,3.8891704031666664e-08,2.9976287216329477e-23,1.7291301526772933e-11,5.2011069729279693e-17,2.3956341956324215e-07,2.38902662847337e-21,6.2712418807368522e-22,2.8477382772017093e-23,1.832535936535251e-18,1.5637045122907794e-14,1.5516670046063952e-23,1.459368227747504e-19
0.12821308927143454,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331778315756639,0.66999695668714121,1.969652833990134e-14,0.0,5.0426459877532589e-17,9.8528125129664031e-35,2.5524323565172875e-34,0.0,5.8473455293020656e-33,5.8654227897303557e-32,0.0,5.0370380664944538e-06,5.6248084481918023e-09,2.718270598700565e-06,3.8930977987733361e-08,2.9916152210596116e-23,1.727407735235472e-11,5.1959260573550068e-17,2.4152087448549578e-07,2.3892855666632735e-21,6.2718791261307254e-22,2.8480276470183348e-23,1.8399024588381474e-18,1.5652917592314229e-14,1.5501294555585812e-23,1.4621692573634065e-19
0.12882959879162365,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331777311334565,0.6699969477009704,1.9737852047574795e-14,0.0,5.0522737374246931e-17,9.8718945981387451e-35,2.5643075364517797e-34,0.0,5.8878050019372022e-33,5.9060697916930568e-32,0.0,5.0470935112575931e-06,5.6136015202998156e-09,2.7252272569044317e-06,3.8970126939681654e-08,2.9856482888472859e-23,1.725699671265382e-11,5.1907883160442209e-17,2.4348333019052473e-07,2.38954384984321e-21,6.2725157281750913e-22,2.8483167246894368e-23,1.8472559261298647e-18,1.5668739162405257e-14,1.548604691440207e-23,1.4649609805895009e-19
0.12944610831181275,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331776310678391,0.66999693872381005,1.9779031534055658e-14,0.0,5.0618696524682043e-17,9.8909108197594213e-35,2.5761816674138856e-34,0.0,5.9283456283397041e-33,5.9467985935731835e-32,0.0,5.0571112104503454e-06,5.6024809767197914e-09,2.7321700942336409e-06,3.9009152037584246e-08,2.9797273503667859e-23,1.7240057942870229e-11,5.1856932482614575e-17,2.4545075735695547e-07,2.3898014545180181e-21,6.2731501104871666e-22,2.8486047943954624e-23,1.8545963738193096e-18,1.5684510304324499e-14,1.5470925644274022e-23,1.4677434730251793e-19
0.13067912735219095,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331774320555624,0.66999692079620854,1.986096182132475e-14,0.0,5.0809670058436496e-17,9.9287477160136032e-35,2.5999268545415195e-34,0.0,6.0096693536736968e-33,6.0285005993868644e-32,0.0,5.077034457749967e-06,5.5804948155098134e-09,2.7460147301109481e-06,3.908683519118981e-08,2.9680212040202909e-23,1.7206599446281934e-11,5.1756291579821984e-17,2.494004095008384e-07,2.3903146693748288e-21,6.2744155470955768e-22,2.8491794225678702e-23,1.8692383522943383e-18,1.5715903155099483e-14,1.5441056387917108e-23,1.4732810633621451e-19
0.13178884448853131,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331772542055588,0.66999690469140949,1.9934216391913565e-14,0.0,5.0980483012025471e-17,9.9625807480897983e-35,2.6212941150546068e-34,0.0,6.0831357856669473e-33,6.1023096724730825e-32,0.0,5.0948389903844802e-06,5.5609922423191749e-09,2.7584286877685741e-06,3.9156337660274367e-08,2.9576374003327e-23,1.7176955749086044e-11,5.1667125336503136e-17,2.5297180758600414e-07,2.3907743686168645e-21,6.2755496829184242e-22,2.8496944277375825e-23,1.8823719621780391e-18,1.574398884867372e-14,1.5414591823374737e-23,1.4782340652622838e-19
0.13289856162487168,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331770775344078,0.66999688861462126,2.0007019746632637e-14,0.0,5.1150303659944968e-17,9.9962081747791543e-35,2.642658253042427e-34,0.0,6.156861359379591e-33,6.1763799484014237e-32,0.0,5.1125253733607177e-06,5.5417535737632514e-09,2.7707994801205256e-06,3.9225456008551349e-08,2.9473941077933412e-23,1.7147746887174053e-11,5.1579267048761782e-17,2.5655886367824286e-07,2.3912320077701663e-21,6.276677351034521e-22,2.8502064959655171e-23,1.8954639415624494e-18,1.5771918185672087e-14,1.5388514660714966e-23,1.4831582941894736e-19
0.13400827876121205,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331769020271474,0.6699968725654214,2.0079377134555257e-14,0.0,5.1319146114762383e-17,1.0029632810289868e-34,2.6640193690323763e-34,0.0,6.2308446888190118e-33,6.2507100294801995e-32,0.0,5.1300951085764117e-06,5.5227731341744282e-09,2.783127688906912e-06,3.9294196387708021e-08,2.9372883044972681e-23,1.7118963990871239e-11,5.1492690036249936e-17,2.6016141186934841e-07,2.3916876275554048e-21,6.2778041423799257e-22,2.8507181660387309e-23,1.9085144986840858e-18,1.5799693684932906e-14,1.536281702426846e-23,1.4880541593491247e-19
0.1351179958975524,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331767276690955,0.66999685654339836,2.0151293947036338e-14,0.0,5.1487024191629029e-17,1.0062857411792474e-34,2.6853775619311157e-34,0.0,6.3050844072084e-33,6.3252985370578972e-32,0.0,5.1475496699636032e-06,5.5040454129823371e-09,2.7954138834044489e-06,3.9362564799507708e-08,2.9273170564425761e-23,1.7090598470360883e-11,5.1407368462090809e-17,2.6377928770361053e-07,2.392141191056257e-21,6.2789258707380606e-22,2.8512275370386995e-23,1.9215238421815889e-18,1.582731780357491e-14,1.533749128390816e-23,1.49292206132289e-19
0.13622771303389278,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331765544458347,0.6699968405481519,2.0222775784291817e-14,0.0,5.1653951416763164e-17,1.0095884681017406e-34,2.7067329290564736e-34,0.0,6.3795791661148147e-33,6.4001441107653005e-32,0.0,5.1648905042386403e-06,5.4855650585739882e-09,2.8076586207878351e-06,3.9430567100669484e-08,2.9174775142613183e-23,1.7062641962078467e-11,5.1323277169699437e-17,2.6741232816592551e-07,2.3925927126123006e-21,6.2800399672498477e-22,2.851733442473006e-23,1.9344921810512969e-18,1.585479293900096e-14,1.5312530010008042e-23,1.4977623923146283e-19
0.13733743017023314,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331763823432187,0.66999682457929211,2.0293828144549146e-14,0.0,5.1819941035594898e-17,1.0128717265790343e-34,2.7280855661681764e-34,0.0,6.454327635550862e-33,6.475245409214253e-32,0.0,5.182119031624874e-06,5.4673268724923232e-09,2.8198624464776425e-06,3.9498209007536725e-08,2.9077669101305949e-23,1.7035086290041454e-11,5.124039156515059e-17,2.7106037167004257e-07,2.39304231317292e-21,6.2811531289303256e-22,2.8522389233888795e-23,1.9474197246100169e-18,1.5882121430817682e-14,1.5287925940870783e-23,1.502575536386544e-19
0.1384471473065735,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331762113473507,0.66999680863643873,2.0364456216618264e-14,0.0,5.1985006020637743e-17,1.0161357761515491e-34,2.7494355674977855e-34,0.0,6.5293285041558802e-33,6.5506011100215868e-32,0.0,5.1992366465500838e-06,5.449325803929314e-09,2.8320258944756444e-06,3.9565496100453968e-08,2.8981825548405703e-23,1.7007923536130016e-11,5.1158687831921045e-17,2.7472325804691056e-07,2.3934899697978876e-21,6.2822615815181179e-22,2.8527422659326123e-23,1.9603066824533063e-18,1.5909305562680594e-14,1.526367204085466e-23,1.5073618696874612e-19
0.13955686444291387,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331760414445905,0.66999679271922175,2.0434664948433129e-14,0.0,5.2149159079084276e-17,1.0193808712606373e-34,2.7707830257777983e-34,0.0,6.6045804789376538e-33,6.6262099088533456e-32,0.0,5.2162447183185478e-06,5.4315569443603029e-09,2.8441494876877421e-06,3.9632433828090607e-08,2.8887218349375975e-23,1.6981145984107096e-11,5.1078142760423203e-17,2.7840082853312549e-07,2.3939356568598026e-21,6.2833633379575222e-22,2.8532425678022033e-23,1.9731532644125593e-18,1.5936347564064947e-14,1.5239761453400949e-23,1.5121217606730625e-19
0.14066658157925424,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331758726215338,0.66999677682728043,2.0504459471981307e-14,0.0,5.2312412660101302e-17,1.0226072613861901e-34,2.7921280322700503e-34,0.0,6.6800822837564904e-33,6.7020705187482683e-32,0.0,5.233144591759833e-06,5.414015522478029e-09,2.8562337382353367e-06,3.9699027511569223e-08,2.8793822100268903e-23,1.6954746091530155e-11,5.099873366261581e-17,2.8209292575946486e-07,2.3943794669980725e-21,6.2844636609814244e-22,2.8537422187517223e-23,1.9859596805218847e-18,1.5963249611960237e-14,1.5216187477323679e-23,1.51685557031738e-19
0.1417762987155946,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331757048650196,0.66999676096026395,2.0573844908813772e-14,0.0,5.2474778961886229e-17,1.0258151911796799e-34,2.8134706767934012e-34,0.0,6.7558326595793483e-33,6.7781816700132913e-32,0.0,5.2499375878552369e-06,5.3966968993670865e-09,2.8682791477556258e-06,3.9765282348351435e-08,2.870161210203312e-23,1.692871654592253e-11,5.0920438543661405e-17,2.857993937395126e-07,2.3948213989591433e-21,6.2855591098285202e-22,2.8542396563667137e-23,1.9987261409797829e-18,1.5990013832505727e-14,1.5192943613215305e-23,1.5215636523174374e-19
0.14288601585193497,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331755381621153,0.66999674511782914,2.0642825994589781e-14,0.0,5.2636269938496654e-17,1.0290049005928512e-34,2.8348110477507117e-34,0.0,6.8318303648865413e-33,6.8545421101416485e-32,0.0,5.2666250043427402e-06,5.3795965638074738e-09,2.8802862076913748e-06,3.9831203416082585e-08,2.8610564335508384e-23,1.6903050211412974e-11,5.0843235939413481e-17,2.8952007785837814e-07,2.3952614602727384e-21,6.2866492705443324e-22,2.8547346926747265e-23,2.0114528561074351e-18,1.6016642302564612e-14,1.5170023518705415e-23,1.526246353291281e-19
0.14399573298827534,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331753725001123,0.6699967292996426,2.071140750695573e-14,0.0,5.2796897306404228e-17,1.0321766250014516e-34,2.8561492321551151e-34,0.0,6.9080741742134238e-33,6.9311506033449489e-32,0.0,5.2832081163015436e-06,5.3627101278413055e-09,2.8922553995705744e-06,3.9896795676244696e-08,2.8520655437820546e-23,1.6877740122039538e-11,5.0767104896255498e-17,2.9325482486150851e-07,2.3956997034637593e-21,6.2877369613808346e-22,2.8552286074156395e-23,2.0241400363202196e-18,1.6043137051228694e-14,1.5147421002603677e-23,1.530904012967967e-19
0.1451054501246157,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331752078665272,0.66999671350537893,2.0779594232305143e-14,0.0,5.2956672550839247e-17,1.0353305953249348e-34,2.8774853156556149e-34,0.0,6.9845628781952269e-33,7.0080059299553148e-32,0.0,5.2996881767168115e-06,5.3460333225200065e-09,2.9041871952763224e-06,3.9962063977636998e-08,2.8431862679738985e-23,1.6852779508708426e-11,5.0692025053602066e-17,2.9700348284359278e-07,2.3961361159207918e-21,6.2888198950940254e-22,2.85572036197521e-23,2.03678789209368e-18,1.6069500061273322e-14,1.51251300470058e-23,1.5355369643715619e-19
0.14621516726095607,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331750442490826,0.6699966977347207,2.0847390743424269e-14,0.0,5.3115606931947132e-17,1.0384670381425106e-34,2.8988193825620534e-34,0.0,7.0612952836213353e-33,7.0851068863333576e-32,0.0,5.3160664170254663e-06,5.3295619937939995e-09,2.9160820573074153e-06,4.0027013059789401e-08,2.8344163943792283e-23,1.682816176180986e-11,5.061797653009459e-17,3.0076590123755597e-07,2.3965707378863692e-21,6.2898987211246658e-22,2.8562102512582751e-23,2.0493966339218897e-18,1.6095733270556581e-14,1.5103144775905302e-23,1.5401455339996811e-19
0.14732488439729644,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331748816357182,0.66999668198735873,2.0914801653466354e-14,0.0,5.3273711490689133e-17,1.0415861758046312e-34,2.9201515158694582e-34,0.0,7.1382702126105573e-33,7.1624522846650696e-32,0.0,5.3323440476439788e-06,5.3132920986127956e-09,2.9279404390300114e-06,4.0091647556205915e-08,2.8257537703502639e-23,1.6803880437185795e-11,5.0544939942044092e-17,3.0454193080363951e-07,2.3970036001901802e-21,6.2909740528835882e-22,2.8566985538087243e-23,2.0619664722930981e-18,1.6121838573360633e-14,1.5081459459897193e-23,1.5447300419945078e-19
0.1484346015336368,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733174720014574,0.66999666626299137,2.0981831406515014e-14,0.0,5.3430997054559341e-17,1.0446882265409395e-34,2.9414817972817981e-34,0.0,7.2154865026738239e-33,7.2400409524405965e-32,0.0,5.3485222584787682e-06,5.2972197011676076e-09,2.9397627849207628e-06,4.0155971997494645e-08,2.8171963003381314e-23,1.6779929255657833e-11,5.0472896402216763e-17,3.083314236185694e-07,2.397434696478656e-21,6.2920452237148696e-22,2.857184966904803e-23,2.0744976176606568e-18,1.6147817821689558e-14,1.5060068515487601e-23,1.5492908023086024e-19
0.14954431866997717,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331745593739887,0.66999665056132407,2.1048484362478977e-14,0.0,5.3587474243150575e-17,1.0477734045652244e-34,2.9628103072351583e-34,0.0,7.2929430062916254e-33,7.3178717322752714e-32,0.0,5.3646022194200089e-06,5.2813409692868548e-09,2.9515495308017573e-06,4.0219990814396062e-08,2.8087419439737583e-23,1.6756302089237938e-11,5.0401827477985148e-17,3.1213423306481145e-07,2.3978640678209143e-21,6.2931126268959307e-22,2.8576696691302214e-23,2.0869902804003877e-18,1.6173672826516099e-14,1.5038966493385385e-23,1.5538281228663416e-19
0.15065403580631753,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331743997024949,0.66999663488207017,2.1114764942694249e-14,0.0,5.3743153473480037e-17,1.0508419201761262e-34,2.9841371249203442e-34,0.0,7.3706385905268447e-33,7.3959434815724813e-32,0.0,5.3805850808194653e-06,5.2656521709861294e-09,2.9633011040675998e-06,4.0283708340686801e-08,2.8003887142308148e-23,1.6732992961662714e-11,5.0331715193166936e-17,3.1595021381991233e-07,2.3982917250910377e-21,6.2941761910811386e-22,2.858152628087735e-23,2.0994446707899472e-18,1.619940535898188e-14,1.5018148078688846e-23,1.558342305718234e-19
0.1517637529426579,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331742409888188,0.66999661922494957,2.1180677350945466e-14,0.0,5.3898044965152555e-17,1.053893979854716e-34,3.0054623283049464e-34,0.0,7.448572136912231e-33,7.4742550722540997e-32,0.0,5.3964719739529906e-06,5.2501496711516034e-09,2.9750179239049562e-06,4.0347128815985952e-08,2.7921346756599394e-23,1.6709996041479334e-11,5.0262542007133278e-17,3.1977922184592508e-07,2.3987176889157563e-21,6.2952360253489305e-22,2.8586338933089548e-23,2.1118609989859228e-18,1.6225017151556233e-14,1.4997608084889679e-23,1.5628336471906728e-19
0.15287347007899826,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331740832218676,0.66999660358968927,2.1246225784690203e-14,0.0,5.4052158745404809e-17,1.0569297863596409e-34,3.0267859941548877e-34,0.0,7.5267425411843031e-33,7.5528053906201041e-32,0.0,5.4122640114683269e-06,5.234829928359337e-09,2.9867004015048471e-06,4.0410256388456752e-08,2.7839779426953562e-23,1.6687305638801706e-11,5.0194290805106355e-17,3.2362111437891871e-07,2.3991419846508039e-21,6.296292091471934e-22,2.859113447435492e-23,2.1242394749789562e-18,1.6250509899151533e-14,1.4977341450948273e-23,1.5673024380322778e-19
0.15398318721533863,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331739263907329,0.66999658797602257,2.1311414381043941e-14,0.0,5.4205504653922739e-17,1.0599495388183126e-34,3.0481081980554465e-34,0.0,7.6051487128774294e-33,7.6315933368502042e-32,0.0,5.4279622878187654e-06,5.219689491819293e-09,2.9983489402680036e-06,4.0473095117414458e-08,2.7759166780275283e-23,1.6664916199587691e-11,5.0126944880886782e-17,3.2747574991857081e-07,2.3995646172686238e-21,6.2973444763900384e-22,2.8595913299458678e-23,2.136580308575895e-18,1.6275885260199178e-14,1.495734323630467e-23,1.5717489635534563e-19
0.155092904351679,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331737704846792,0.66999657238368948,2.1376247171624399e-14,0.0,5.4358092347514791e-17,1.062953432815295e-34,3.0694290144318002e-34,0.0,7.6837895751381424e-33,7.7106178248897748e-32,0.0,5.4435678796832421e-06,5.2047249984419856e-09,3.0099639360035499e-06,4.0535648975839388e-08,2.76794909104146e-23,1.6642822302826664e-11,5.0060487928452845e-17,3.3134298821784188e-07,2.3999856189085396e-21,6.2983931789692454e-22,2.8600675403255037e-23,2.1488837093848334e-18,1.6301144857686782e-14,1.4937608618325743e-23,1.5761735037619194e-19
0.15620262148801936,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331736154931496,0.66999655681243586,2.1440728200325976e-14,0.0,5.4509931304693998e-17,1.0659416604787681e-34,3.0907485165690819e-34,0.0,7.7626640645646706e-33,7.789877782221461e-32,0.0,5.4590818463733895e-06,5.1899331700183563e-09,3.0215457771212741e-06,4.0597921852803666e-08,2.7600734363153482e-23,1.6621018655253577e-11,4.9994904026006615e-17,3.3522269027273092e-07,2.4004050007287001e-21,6.2994382932112906e-22,2.8605421212597174e-23,2.1611498867667357e-18,1.6326290280159211e-14,1.491813288769589e-23,1.5805763334956833e-19
0.15731233862435973,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331734614057496,0.66999654126201391,2.1504861347698688e-14,0.0,5.4661030830045894e-17,1.068914410563297e-34,3.1120667766319776e-34,0.0,7.8417711308014683e-33,7.869372149517948e-32,0.0,5.4745052302280623e-06,5.1753108105112535e-09,3.0330948448177397e-06,4.0659917555811232e-08,2.7522880121781765e-23,1.6599500088748882e-11,4.9930177628208383e-17,3.3911471831211278e-07,2.4008227822710062e-21,6.3004797708322442e-22,2.8610150508234699e-23,2.173379049818884e-18,1.6351323082684051e-14,1.4898911446057215e-23,1.5849577225495657e-19
0.1584220557607001,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733173308212255,0.66999652573218182,2.1568650502758662e-14,0.0,5.4811400058466621e-17,1.0718718685300526e-34,3.1333838656838734e-34,0.0,7.9211097364849504e-33,7.9490998805269698e-32,0.0,5.4898390569957759e-06,5.1608548034499254e-09,3.0446115132564826e-06,4.0721639813058892e-08,2.7445911593225434e-23,1.6578261555163926e-11,4.9866293550549449e-17,3.4301893578765336e-07,2.4012389817974466e-21,6.3015177497325139e-22,2.8614863916361082e-23,2.1855714073703037e-18,1.6376244787783769e-14,1.4879939801505589e-23,1.5893179357980492e-19
0.15953177289704046,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733173155902599,0.66999651022270323,2.1632099479957637e-14,0.0,5.4961047959334643e-17,1.0748142166255624e-34,3.1546998537055663e-34,0.0,8.000678856787611e-33,8.0290599416753161e-32,0.0,5.5050843362055799e-06,5.1465621094265526e-09,3.0560961497425063e-06,4.0783092275616598e-08,2.7369812594720306e-23,1.6557298124389633e-11,4.9803236963615025e-17,3.4693520736380503e-07,2.4016536121398432e-21,6.3025521336918309e-22,2.861956100005115e-23,2.1977271679287777e-18,1.6401056886335207e-14,1.4861213566802409e-23,1.5936572333164528e-19
