Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70),HOCO(73)
2.952020480717103e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440820258817345,0.08418462468974769,0.00929067364393055,7.303180689590855e-06,0.0003959464912037598,0.05157461901584762,0.02610711689972601,4.7807786925930856e-05,1.6185115699715223e-10,0.0020325595602971812,5.600097161353521e-11,0.0005214528893208496,2.9058722894837364e-09,6.0466847404418905e-06,2.4757616587060075e-09,1.4253646412611592e-10,1.2745620227372439e-05,1.8036708997301716e-05,0.006064084210148076,0.0005183102057077589,0.0005300609709704986,3.5931541920669475e-08,4.697980629055047e-09,5.026830482254634e-08,1.4699116348722427e-09,5.390238740303862e-06,6.959973271012616e-05,1.9964646711454163e-07,0.0010353567821474623,6.316685760602676e-09,2.8543442524726137e-05,8.11129680972583e-08,6.668825095809664e-06,1.782253941793949e-08,9.921759925525022e-11,1.327888640090179e-10,4.39763819502489e-11,2.0560611242380905e-06,5.104088054104279e-12,2.903908597108548e-13
2.953531571756915e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408528790778684,0.08417309027430016,0.009286345386171718,7.304419672572151e-06,0.0003960585681355154,0.051598988451121514,0.02611923754005651,4.779397755728034e-05,1.620787631692046e-10,0.002032267285392074,5.5989349593626875e-11,0.0005215014885324338,2.905693021221322e-09,6.043659219901838e-06,2.47714198387953e-09,1.4259230830289137e-10,1.2739835695315516e-05,1.8045656004467396e-05,0.006063298625030034,0.000514742949967347,0.0005301810093668392,3.569207986139761e-08,4.695116736529737e-09,5.0263670903291764e-08,1.479642922863718e-09,5.425311547269309e-06,7.003726169567002e-05,1.9973796794756482e-07,0.0010358540102064005,6.3158238364465615e-09,2.85576015940392e-05,8.115122231108548e-08,6.666320097825986e-06,1.7827666313237478e-08,9.928482197971795e-11,1.328314099309825e-10,4.378370416983277e-11,2.057108150180073e-06,5.106657419062729e-12,2.904671823552193e-13
2.955042662796727e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408854043524515,0.08416155808198836,0.009282019073673403,7.305647147734465e-06,0.0003961704095893637,0.05162335343253491,0.02613135039514164,4.778017245072754e-05,1.6230653953613148e-10,0.00203197507537228,5.5977731876379233e-11,0.0005215500701926035,2.9055138864444688e-09,6.040633831854035e-06,2.478521703550444e-09,1.426481091395981e-10,1.2734052781221868e-05,1.8054601384183476e-05,0.00606251307912846,0.00051117984504881,0.0005303009906145916,3.545279412807593e-08,4.692254606645527e-09,5.025909798036972e-08,1.489487430628137e-09,5.460790989532063e-06,7.04798536889449e-05,1.9982939110298864e-07,0.0010363511343154024,6.314961965528548e-09,2.8571758088079915e-05,8.118945115393795e-08,6.663815679963485e-06,1.7832782354127384e-08,9.935201711022414e-11,1.3287390277937954e-10,4.359104618781783e-11,2.0581549505387306e-06,5.1092262513878304e-12,2.9054304678751175e-13
2.9565537538365387e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409178330131516,0.084150028113463,0.009277694705780803,7.306863118509095e-06,0.00039628201568256915,0.0516477139589545,0.026143455383296002,4.776637161479449e-05,1.625344860208549e-10,0.002031682930625743,5.5966118478181464e-11,0.0005215986343264352,2.9053348861181154e-09,6.0376085800394936e-06,2.479900809807026e-09,1.427038664439009e-10,1.2728271492107391e-05,1.8063545149693924e-05,0.006061727570671219,0.0005076209738070511,0.0005304209145214756,3.521369072407326e-08,4.6893942393330665e-09,5.0254586977426056e-08,1.4994468800646996e-09,5.496683218631058e-06,7.092758486199042e-05,1.9992073561438103e-07,0.0010368481540468282,6.314100146802438e-09,2.8585912027811103e-05,8.122765433931233e-08,6.6613118426819924e-06,1.7837887539962994e-08,9.94191841305849e-11,1.3291634218727267e-10,4.3398413294339524e-11,2.0592015259008048e-06,5.1117945527810606e-12,2.906184530252537e-13
2.9580648448763505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440950163404919,0.08413850036939041,0.00927337228184224,7.308067588639423e-06,0.00039639338653707295,0.05167207002921668,0.026155552421456264,4.77525750581024e-05,1.6276260254509846e-10,0.0020313908515460248,5.595450941560844e-11,0.0005216471809591799,2.9051560212203474e-09,6.03458346819791e-06,2.481279294605776e-09,1.427595800201813e-10,1.2722491835083316e-05,1.8072487314438828e-05,0.006060942097857199,0.0005040664204632071,0.0005305407808913973,3.497477575237183e-08,4.686535634536259e-09,5.025013883401845e-08,1.5095230224541013e-09,5.53299449028269e-06,7.138053266696917e-05,2.0001200049929565e-07,0.0010373450689655337,6.3132383792022945e-09,2.860006343450603e-05,8.126583157586876e-08,6.6588085864424935e-06,1.7842981870211796e-08,9.948632251617794e-11,1.3295872778136705e-10,4.320581087001667e-11,2.060247876859652e-06,5.114362324964641e-12,2.9069340109862615e-13
2.9595759359161623e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409823938451787,0.08412697485045256,0.009269051801209198,7.309260562186203e-06,0.00039650452227957077,0.051696421642127066,0.02616764142515948,4.773878278937339e-05,1.6299088902936823e-10,0.002031098838532398,5.594290470542404e-11,0.0005216957101162661,2.904977292742631e-09,6.031558500067802e-06,2.482657149769333e-09,1.4281524966948167e-10,1.2716713817357907e-05,1.808142789205784e-05,0.006060156658855838,0.0005005162706261053,0.0005306605895243928,3.473605541715806e-08,4.683678792212455e-09,5.0245754505880025e-08,1.5197176389335146e-09,5.56973116603982e-06,7.183877585623859e-05,2.0010318475905617e-07,0.0010378418786287464,6.312376661642172e-09,2.861421232975384e-05,8.13039825673548e-08,6.656305911707161e-06,1.784806534445688e-08,9.955343173382585e-11,1.3300105918191095e-10,4.301324438741984e-11,2.0612940040153583e-06,5.1169295696819474e-12,2.9076789105068724e-13
2.961087026955974e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441014522623397,0.08411545155734734,0.009264733263236381,7.310442043532936e-06,0.00039661542304159027,0.05172076879645997,0.02617972230852132,4.7724994817432505e-05,1.632193453929332e-10,0.0020308068919899524,5.593130436458471e-11,0.0005217442218233049,2.904798701690049e-09,6.0285336793866585e-06,2.4840343669843708e-09,1.428708751894482e-10,1.2710937446238195e-05,1.8090366896393615e-05,0.0060593712518066485,0.0004969706113138663,0.0005307803402165712,3.449753602542084e-08,4.680823712332708e-09,5.0241434965185585e-08,1.5300325409756038e-09,5.606899714963772e-06,7.230239450256054e-05,2.0019428737854094e-07,0.0010383385825859421,6.311514993015848e-09,2.862835873546501e-05,8.134210701252859e-08,6.653803818939387e-06,1.7853137962398936e-08,9.962051124168e-11,1.330433360025974e-10,4.2820719412553386e-11,2.062339907974859e-06,5.119496288697912e-12,2.9084192293759453e-13
2.962598117995786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441046548000649,0.08410393049078901,0.009260416667281751,7.3116120373913275e-06,0.0003967260889595708,0.05174511149095797,0.02619179498421418,4.77112111512096e-05,1.63447971553805e-10,0.0020305150123296934,5.591970841024297e-11,0.0005217927161060925,2.904620249081554e-09,6.025509009891088e-06,2.48541093779948e-09,1.4292645637427313e-10,1.2705162729131735e-05,1.8099304341495338e-05,0.006058585874818722,0.0004934295309756408,0.000530900032760059,3.425922398856411e-08,4.6779703948819766e-09,5.023718120082039e-08,1.5404695708712618e-09,5.644506715307791e-06,7.277147001943734e-05,2.0028530732597054e-07,0.0010388351803787197,6.310653372196552e-09,2.8642502673876934e-05,8.138020460508183e-08,6.651302308603824e-06,1.785819972385825e-08,9.968756048910626e-11,1.3308555785046563e-10,4.262824160634708e-11,2.06338558935206e-06,5.1220624837994576e-12,2.909154968288291e-13
2.964109209035598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410784682091925,0.08409241165150816,0.009256102012706572,7.312770548806839e-06,0.00039683652017494345,0.05176944972433132,0.02620385936344508,4.769743179974117e-05,1.6367676742871807e-10,0.002030223199968647,5.5908116859750974e-11,0.0005218411929906157,2.904441935950207e-09,6.022484495316963e-06,2.486786853623043e-09,1.4298199301463628e-10,1.269938967354837e-05,1.8108240241622318e-05,0.006057800525970247,0.0004898931195134689,0.0005310196669429436,3.4021125824028334e-08,4.675118839859372e-09,5.0232994218650956e-08,1.5510306022156981e-09,5.68255885621145e-06,7.324608518156262e-05,2.0037624355269474e-07,0.0010393316715406765,6.309791798036716e-09,2.8656644167559593e-05,8.141827503356191e-08,6.64880138116642e-06,1.7863250628776736e-08,9.975457891656969e-11,1.331277243258017e-10,4.2435816726158414e-11,2.064431048767962e-06,5.124628156795921e-12,2.909886128074256e-13
2.9656203000754096e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411102814520254,0.0840808950402522,0.009251789298875473,7.31391758316432e-06,0.00039694671683421305,0.051793783495257525,0.02621591535593355,4.7683656772172506e-05,1.6390573293310887e-10,0.0020299314553299678,5.589652973066429e-11,0.0005218896525030544,2.9042637633434354e-09,6.019460139399578e-06,2.4881621057210926e-09,1.430374848976455e-10,1.2693618287102042e-05,1.811717461124761e-05,0.006057015203308007,0.0004863614683042423,0.0005311392425492161,3.378324815692168e-08,4.672269047278397e-09,5.022887504179819e-08,1.5617175403978613e-09,5.7210629394048145e-06,7.372632414537376e-05,2.0046709499298317e-07,0.0010398280555972792,6.3089302693676976e-09,2.8670783239421303e-05,8.14563179812941e-08,6.646301037094461e-06,1.7868290677220055e-08,9.982156595552114e-11,1.3316983502203897e-10,4.224345062729061e-11,2.065476286850791e-06,5.127193309519507e-12,2.9106127097020335e-13
2.9671313911152215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441141985902454,0.08406938065778553,0.009247478525156477,7.315053146193729e-06,0.0003970566790890416,0.05181811280238082,0.026227962869889366,4.7669886077759574e-05,1.6413486798109504e-10,0.002029639778843041,5.588494704074547e-11,0.0005219380946697869,2.904085732323289e-09,6.016435945873794e-06,2.48953668521516e-09,1.4309293180677677e-10,1.2687848577512632e-05,1.8126107465061724e-05,0.006056229904846886,0.00048283467022176564,0.0005312587593587152,3.3545597721658964e-08,4.669421017167164e-09,5.0224824710912336e-08,1.572532323092695e-09,5.760025880921489e-06,7.421227246969245e-05,2.0055786056381714e-07,0.0010403243320657408,6.308068784999525e-09,2.8684919912714595e-05,8.149433312630306e-08,6.643801276856598e-06,1.787331986937981e-08,9.9888521028285e-11,1.3321188952565787e-10,4.205114926450859e-11,2.066521304236125e-06,5.12975794382575e-12,2.9113347142800317e-13
2.9686424821550333e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411735797036467,0.08405786850488982,0.009243169690921066,7.31617724397594e-06,0.0003971664070963315,0.051842437644311644,0.026240001811990175,4.765611972587109e-05,1.6436417248545448e-10,0.0020293481709435968,5.5873368807967923e-11,0.0005219865195173945,2.9039078439666984e-09,6.013411918474212e-06,2.4909105830801143e-09,1.4314833352181327e-10,1.2682080552607776e-05,1.8135038817976365e-05,0.006055444628569364,0.00047931281965888836,0.0005313782171470715,3.330818136360845e-08,4.666574749568659e-09,5.022084428445002e-08,1.5834769207560614e-09,5.799454712819182e-06,7.470401713643827e-05,2.0064853916468404e-07,0.0010408205004548885,6.3072073437206476e-09,2.8699054211042116e-05,8.153232014123398e-08,6.6413021009229e-06,1.7878338205575632e-08,9.99554435479471e-11,1.3325388741608628e-10,4.1858918693577334e-11,2.0675661015670353e-06,5.132322061593982e-12,2.9120521430592707e-13
2.970153573194845e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412050609682047,0.0840463585823643,0.00923886279554422,7.3172898829486555e-06,0.0003972759010183123,0.0518667580196262,0.026252032087359198,4.76423577259906e-05,1.645936463576037e-10,0.0020290566320738156,5.5861795050519814e-11,0.0005220349270726645,2.9037300993657405e-09,6.01038806093531e-06,2.4922837901420047e-09,1.432036898187836e-10,1.2676314220324771e-05,1.814396868512829e-05,0.006054659372425004,0.00047579601254969973,0.0005314976156856507,3.3071006040745124e-08,4.663730244540975e-09,5.021693483895268e-08,1.5945533371218693e-09,5.83935658490669e-06,7.520164657139995e-05,2.0073912967737558e-07,0.0010413165602650356,6.306345944297673e-09,2.871318615836273e-05,8.157027869327402e-08,6.638803509764887e-06,1.7883345686257573e-08,1.0002233291824534e-10,1.3329582826559926e-10,4.1666765072795187e-11,2.0686106794942178e-06,5.13488566472784e-12,2.912764997435818e-13
2.971664664234657e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444123642777771,0.08403485089102593,0.00923455783840447,7.3183910699123805e-06,0.00039738516102262724,0.05189107392686589,0.026264053599542692,4.762860008771867e-05,1.64823289507576e-10,0.0020287651626824397,5.585022578680785e-11,0.0005220833173625962,2.9035524996279134e-09,6.007364376991619e-06,2.4936562970758817e-09,1.4325900046989964e-10,1.2670549588712451e-05,1.8152897081883145e-05,0.00605387413432995,0.00047228434639176267,0.0005316169547414984,3.283407882530645e-08,4.660887502157554e-09,5.021309746932669e-08,1.605763609701287e-09,5.879738766476103e-06,7.570525066504628e-05,2.0082963096578796e-07,0.0010418125109878558,6.305484585475124e-09,2.8727315778997617e-05,8.160820844407296e-08,6.636305503855567e-06,1.7888342312008333e-08,1.0008918853346105e-10,1.3333771163921833e-10,4.147469466454067e-11,2.069655038676143e-06,5.137448755155742e-12,2.9134732789532565e-13
2.9731757552744687e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412676781822935,0.0840233454317098,0.009230254818883954,7.319480812036507e-06,0.0003974941872824208,0.05191538536453688,0.026276066250487548,4.761484682077487e-05,1.650531018439996e-10,0.0020284737632248924,5.583866103546137e-11,0.0005221316904144045,2.903375045876402e-09,6.0043408703778805e-06,2.495028094403623e-09,1.4331426524349314e-10,1.2664786665933122e-05,1.816182402383942e-05,0.006053088912166404,0.0004687779202683707,0.0005317362340772837,3.259740690545511e-08,4.658046522507457e-09,5.0209333289125015e-08,1.6171098102833284e-09,5.920608648038456e-06,7.621492079336012e-05,2.0092004187572708e-07,0.0010423083521062478,6.3046232659752075e-09,2.874144309763653e-05,8.164610904966403e-08,6.633808083669488e-06,1.789332808354561e-08,1.0015600977831238e-10,1.333795370946124e-10,4.12827138368227e-11,2.070699179779199e-06,5.140011334831436e-12,2.9141769893051976e-13
2.9746868463142806e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441298810200186,0.08401184220526929,0.009225953736368461,7.320559116865482e-06,0.00039760297997642904,0.05193969233110953,0.026288069940518796,4.760109793500011e-05,1.6528308327407497e-10,0.0020281824341633853,5.582710081533639e-11,0.0005221800462555251,2.9031977392503634e-09,6.001317544829207e-06,2.4963991724917588e-09,1.4336948390395185e-10,1.2659025460264494e-05,1.817074952683247e-05,0.006052303703782114,0.00046527683487080425,0.0005318554534512443,3.236099758693963e-08,4.655207305695598e-09,5.020564343082948e-08,1.6285940454367584e-09,5.961973743061846e-06,7.673074983867452e-05,2.0101036123471628e-07,0.00104280408309421,6.303761984497539e-09,2.875556813934411e-05,8.168398016038464e-08,6.631311249682772e-06,1.789830300172454e-08,1.0022279602784975e-10,1.3342130418199653e-10,4.109082906483255e-11,2.0717431034778424e-06,5.1425734057345034e-12,2.91487613033783e-13
2.9761979373540924e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441329821817283,0.0840003412125764,0.009221654590247501,7.321625992325063e-06,0.0003977115392890697,0.051963994825018,0.02630006456831717,4.7587353440358764e-05,1.6551323370355235e-10,0.002027891175967038,5.5815545145519657e-11,0.0005222283849136193,2.9030205809052047e-09,5.998294404081263e-06,2.4977695215492994e-09,1.434246562116552e-10,1.265326598010165e-05,1.817967360693854e-05,0.006051518506989855,0.0004617811925205674,0.0005319746126171331,3.2124858294759246e-08,4.652369851843022e-09,5.020202904613448e-08,1.6402184570126227e-09,6.003841689709881e-06,7.725283221049186e-05,2.0110058785181138e-07,0.0010432997034167072,6.302900739718959e-09,2.8769690929566333e-05,8.172182142079753e-08,6.628815002373159e-06,1.7903267067540204e-08,1.0028954664735384e-10,1.3346301244403363e-10,4.0899046932501954e-11,2.0727868104547526e-06,5.145134969870947e-12,2.915570704052496e-13
2.979220119433716e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441391475628346,0.08397734593201561,0.00921306210476601,7.323725488784066e-06,0.00039792795853688546,0.05201258638839468,0.02632402622358254,4.755987766496503e-05,1.659740411763232e-10,0.002027308874081551,5.579244753433725e-11,0.0005223250107925316,2.9026667137621654e-09,5.9922486919339475e-06,2.5005079926079938e-09,1.4353486078987565e-10,1.2641752230472522e-05,1.8197517564024304e-05,0.0060499481392544815,0.00045480665453215426,0.0005322127493169521,3.16534200956073e-08,4.646700233582018e-09,5.019503140209037e-08,1.6638965562615893e-09,6.089117324425134e-06,7.83161423319921e-05,2.0128075800311288e-07,0.0010442906098792168,6.301178354851018e-09,2.8797929859284825e-05,8.179741293960216e-08,6.623824269704558e-06,1.7913162646776917e-08,1.0042293840793988e-10,1.3354625062435953e-10,4.051581747557339e-11,2.0748735770161843e-06,5.150256586003399e-12,2.916946158325002e-13
2.9817731921194623e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414431653485437,0.08395792699726093,0.009205809392787631,7.325463552040528e-06,0.0003981100590938843,0.0520536215126884,0.02634423930980588,4.7536680515432654e-05,1.6636384702252864e-10,0.002026817183548133,5.577294954175002e-11,0.0005224065848983518,2.9023682475199227e-09,5.987142017549918e-06,2.5028190288750247e-09,1.43627812470847e-10,1.2632031125172959e-05,1.8212587459666183e-05,0.0060486215429990265,0.0004489326381863452,0.0005324137319761175,3.1256070405101965e-08,4.64191616155379e-09,5.0189365943556356e-08,1.6843561962911322e-09,6.162794896288977e-06,7.923477475177237e-05,2.0143266161154587e-07,0.001045127355850627,6.299723424165758e-09,2.8821778702869666e-05,8.186117462985717e-08,6.61961004188188e-06,1.7921488399970237e-08,1.0053550785681753e-10,1.336163807814505e-10,4.019245507479876e-11,2.0766357621556085e-06,5.154581653308613e-12,2.918093897029638e-13
