Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215)
1.762261543024119e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413058787775517,0.09437373353051068,0.013446770380939116,0.0,0.003857557054588699,0.026593513318172658,0.014762737298723056,5.695327522056613e-05,2.982824303514426e-11,0.0022208147754856702,5.996427088635308e-11,0.0004640517738966609,2.850712985607928e-09,8.335017250170807e-06,1.245867357823185e-09,8.176513679881834e-11,7.492160027775348e-06,9.749867713423511e-06,0.006799227568457684,0.00011289696199867294,0.000390949595475331,1.0483715422307236e-07,7.429353531075651e-09,3.794980233193848e-08,1.7372238487038892e-07,1.7989246473995721e-09,1.2931125834784194e-05,0.00032537618692162385,2.354241542714023e-07,0.0005335993436276614,1.5429168693680218e-05,4.587174202003187e-08,6.003891071630337e-11,6.902490472828884e-09,1.1015732377080753e-06
1.7641638094109697e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412969318619955,0.09435785905661603,0.01343906126054934,0.0,0.0038581575206585307,0.026626707005452915,0.014778280389336413,5.693466246768073e-05,2.992688293664085e-11,0.00222044613919922,5.994987903731004e-11,0.00046413951186006683,2.8504885468493936e-09,8.316621075660061e-06,1.2474151950593573e-09,8.185286060309757e-11,7.4614116838509915e-06,9.76287538160008e-06,0.006798071718368431,0.00011222105448593148,0.00039116800577751313,1.0426855315178069e-07,7.42386173186294e-09,3.7944838356887725e-08,1.7374897103013373e-07,1.8105875099798775e-09,1.3008505411982981e-05,0.0003271398268173218,2.3566324723869826e-07,0.0005342651134360507,1.544975391518131e-05,4.5919946236923175e-08,6.013358208041596e-11,6.901330815794589e-09,1.103071895640212e-06
1.7660660757978203e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441287870871885,0.09434198753003453,0.01343135659096824,0.0,0.003858752831773411,0.026659899592527264,0.014793814172976876,5.691605030496021e-05,3.002572161693052e-11,0.002220077614095585,5.993548493214645e-11,0.000464227201610411,2.850264271661021e-09,8.298241969991357e-06,1.2489626119421517e-09,8.19405068970554e-11,7.430850288575173e-06,9.775879327707291e-06,0.00679691590369679,0.00011155049944323612,0.00039138625513133926,1.0370418024861214e-07,7.418374176430203e-09,3.7939892573969926e-08,1.7377532140485002e-07,1.822304199970944e-09,1.3086193567455418e-05,0.00032890937320453374,2.359021928722892e-07,0.0005349308452707599,1.5470333246381004e-05,4.596812015920602e-08,6.022826111842782e-11,6.9001713317025496e-09,1.1045700867469686e-06
1.767968342184671e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441278696392914,0.09432611894690317,0.013423656370003508,0.0,0.0038593430238616625,0.026693091048543546,0.014809338664538875,5.6897438854901564e-05,3.01247591572171e-11,0.0022197092011000587,5.992108878202333e-11,0.0004643148431606719,2.8500401639638848e-09,8.27988017332847e-06,1.2505096089106449e-09,8.202807573572603e-11,7.400474916392802e-06,9.788879554652362e-06,0.0067957601251677,0.0001108852511492884,0.0003916043437824389,1.0314400214033468e-07,7.412890864793527e-09,3.793496502833652e-08,1.7380143762516178e-07,1.834074750391953e-09,1.316419010489222e-05,0.00033068481309669553,2.3614099141362442e-07,0.0005355965385269044,1.5490906691879484e-05,4.601626383568744e-08,6.032294779105513e-11,6.899012024424695e-09,1.1060678113586428e-06
1.7698706085715216e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412694090078547,0.09431025330338345,0.013415960595461416,0.0,0.003859928132594329,0.026726281342890533,0.014824853878903773,5.6878828238802716e-05,3.022399563837845e-11,0.0022193409011225097,5.990669079586784e-11,0.0004644024365242229,2.849816227625897e-09,8.261535923413951e-06,1.2520561864055411e-09,8.211556717510618e-11,7.37028463887805e-06,9.801876065361817e-06,0.006794604383503787,0.00011022526416115803,0.00039182227197668234,1.0258798560506305e-07,7.407411796911193e-09,3.793005576491774e-08,1.7382732131012045e-07,1.8458991939831843e-09,1.3242494826931884e-05,0.0003324661335192711,2.3637964310285818e-07,0.0005362621926044703,1.5511474256307492e-05,4.606437731513311e-08,6.041764205909345e-11,6.897852897779798e-09,1.1075650698086285e-06
1.7717728749583722e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412600092965027,0.0942943905956616,0.013408269265146815,0.0,0.003860508193385884,0.02675947044519716,0.014840359830936522,5.6860218576768875e-05,3.032343114096776e-11,0.0022189727150574985,5.989229118038694e-11,0.00046448998171482527,2.8495924664622787e-09,8.243209455574422e-06,1.2536023448688713e-09,8.22029812721349e-11,7.340278524890218e-06,9.814868862781218e-06,0.0067934486794252675,0.00010957049331669015,0.0003920400399601486,1.0203609757539542e-07,7.4019369726842194e-09,3.792516482842684e-08,1.7385297406723324e-07,1.8577775632236848e-09,1.3321107535289489e-05,0.0003342533215128793,2.3661814817882257e-07,0.0005369278069082905,1.5532035944325922e-05,4.611246064625614e-08,6.051234388340656e-11,6.896693955533748e-09,1.109061862433359e-06
1.7736751413452229e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441250497835621,0.09427853081994828,0.01340058237686316,0.0,0.003861083241394968,0.02679265832533157,0.014855856535482478,5.684160998771854e-05,3.042306574521446e-11,0.002218604643784401,5.987789014008116e-11,0.00046457747874662,2.849368884236016e-09,8.224901002726046e-06,1.255148084743703e-09,8.229031808467331e-11,7.310455640728488e-06,9.827857949874895e-06,0.006792293013649833,0.00010892089373678663,0.00039225764797909505,1.014883051414438e-07,7.396466391956931e-09,3.792029226336448e-08,1.7387839749249365e-07,1.8697098903484894e-09,1.3400028030882083e-05,0.0003360463641363347,2.3685650687900412e-07,0.0005375933808480179,1.5552591760625354e-05,4.616051387770643e-08,6.060705322491463e-11,6.895535201399859e-09,1.1105581895722477e-06
1.7755774077320735e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441240875198892,0.09426267397247885,0.01339289992841254,0.0,0.0038616533115251794,0.026825844953400214,0.014871344007364236,5.682300258938961e-05,3.0522899531025514e-11,0.002218236688167524,5.986348787725832e-11,0.00046466492763412175,2.849145484658317e-09,8.206610795380276e-06,1.256693406473855e-09,8.237757767148427e-11,7.280815050285516e-06,9.840843329625682e-06,0.006791137386892558,0.00010827642082756331,0.000392475096279926,1.0094457555374848e-07,7.391000054517529e-09,3.79154381140229e-08,1.7390359317041355e-07,1.881696207365526e-09,1.3479256113951296e-05,0.0003378452484695998,2.370947194395198e-07,0.0005382589138380988,1.5573141709925673e-05,4.620853705806008e-08,6.070177004458388e-11,6.894376639039153e-09,1.1120540515676237e-06
1.7774796741189242e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441231141956868,0.09424682004951335,0.013385221917595664,0.0,0.003862218438425875,0.026859030299746886,0.01488682226137862,5.680439649834571e-05,3.0622932577986345e-11,0.002217868849056221,5.984908459204727e-11,0.0004647523283922111,2.848922271389075e-09,8.18833906164978e-06,1.2582383105036243e-09,8.246476009221236e-11,7.251355815199846e-06,9.853825005034658e-06,0.006789981799865802,0.00010763703028238413,0.00039269238510916324,1.0040487622608707e-07,7.385537960098624e-09,3.7910602424490204e-08,1.7392856267405674e-07,1.893736546072161e-09,1.3558791584182654e-05,0.00033964996161665173,2.3733278609509646e-07,0.0005389244052977458,1.5593685796975646e-05,4.6256530235809345e-08,6.079649430341549e-11,6.8932182720606515e-09,1.1135494487646815e-06
1.7793819405057748e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412212986769223,0.09423096904733638,0.013377548342211915,0.0,0.0038627786564930195,0.026892214334951783,0.014902291312293701,5.678579182998225e-05,3.0723164965361963e-11,0.0022175011272850243,5.983468048241146e-11,0.00046483968103612776,2.848699248037322e-09,8.170086027254596e-06,1.259782797277515e-09,8.255186540736346e-11,7.22207699500702e-06,9.866802979120873e-06,0.006788826253279115,0.00010700267808377391,0.0003929095147134174,9.986917473817241e-08,7.380080108377844e-09,3.790578523865461e-08,1.7395330756507376e-07,1.905830938071325e-09,1.3638634240822007e-05,0.0003414604907082614,2.3757070707904922e-07,0.0005395898546509105,1.5614224026552487e-05,4.630449345935259e-08,6.089122596243603e-11,6.892060104021712e-09,1.1150443815114174e-06
1.7812842068926254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412113459232105,0.09421512096225734,0.013369879200059345,0.0,0.003863333999870055,0.026925397029830458,0.014917751174845981,5.676718869853253e-05,3.082359677209792e-11,0.00221713352367375,5.982027574416293e-11,0.00046492698558146404,2.8484764181616774e-09,8.151851915528509e-06,1.2613268672399789e-09,8.263889367828491e-11,7.192977647289426e-06,9.879777254921122e-06,0.0067876707478391396,0.00010637332050521156,0.0003931264853393591,9.933743883824822e-08,7.3746264989783475e-09,3.79009866002084e-08,1.7397782939373907e-07,1.9179794147872686e-09,1.3718783882788509e-05,0.0003432768229046881,2.3780848262326374e-07,0.0005402552613262576,1.5634756403461482e-05,4.635242677698497e-08,6.098596498268695e-11,6.890902138428299e-09,1.1165388501585757e-06
1.783186473279476e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412012842566223,0.09419927579061013,0.013362214488934685,0.0,0.0038638845024488067,0.026958578355432836,0.014933201863737559,5.674858721707404e-05,3.092422807682129e-11,0.0022167660390276255,5.980587057097572e-11,0.00046501424204415786,2.8482537852708117e-09,8.13363694742562e-06,1.2628705208351598e-09,8.272584496714532e-11,7.164056827824784e-06,9.892747835489651e-06,0.0067865152842495335,0.00010574891411280511,0.0003933432972336914,9.880963644556935e-08,7.369177131469391e-09,3.789620655265214e-08,1.7400212969898823e-07,1.930182007481025e-09,1.3799240308785191e-05,0.00034509894539828825,2.3804611295817656e-07,0.0005409206247571346,1.5655282932535577e-05,4.6400330236888855e-08,6.108071132521614e-11,6.889744378735309e-09,1.1180328550595943e-06
1.7850887396663267e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411911142347393,0.09418343352875348,0.013354554206633394,0.0,0.003864430197870414,0.026991758283042122,0.01494864339363352,5.6729987497534595e-05,3.1025058957841725e-11,0.002216398674137413,5.97914651543998e-11,0.00046510145044048666,2.84803135282389e-09,8.115441341527129e-06,1.2644137585066493e-09,8.281271933691468e-11,7.135313590733241e-06,9.905714723897946e-06,0.006785359863210877,0.00010512941576685068,0.00039355995064312274,9.828573565279035e-08,7.363732005366915e-09,3.789144513929875e-08,1.7402621000845778e-07,1.942438747265366e-09,1.3880003317405562e-05,0.0003469268454160405,2.382835983127606e-07,0.0005415859443815448,1.5675803618634967e-05,4.644820388712508e-08,6.11754649510676e-11,6.8885868283469025e-09,1.1195263965705452e-06
1.7869910060531773e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441180836411807,0.09416759417307065,0.013346898350949637,0.0,0.0038649711195262917,0.027024936784173764,0.01496407577915928,5.671138965069843e-05,3.112608949315229e-11,0.002216031429779522,5.97770596838748e-11,0.0004651886107870605,2.8478091242310215e-09,8.097265314048347e-06,1.2659565806972499e-09,8.289951685134435e-11,7.106746988623036e-06,9.918677923234463e-06,0.006784204485420595,0.00010451478262327663,0.0003937764458143403,9.776570472823299e-08,7.3582911201340614e-09,3.788670240327739e-08,1.7405007183852574e-07,1.9547496651195133e-09,1.39610727072384e-05,0.0003487605102219868,2.3852093891450834e-07,0.0005422512196421187,1.5696318466646744e-05,4.649604777562421e-08,6.127022582127454e-11,6.887429490616798e-09,1.1210194750500859e-06
1.788893272440028e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411704513386874,0.09415175771996953,0.013339246919676338,0.0,0.003865507300559117,0.027058113830574323,0.01497949903489812,5.6692793786212513e-05,3.122731976043048e-11,0.0022156643067161364,5.976265434674357e-11,0.00046527572310081617,2.8475871028537102e-09,8.079109078845847e-06,1.26749898784874e-09,8.298623757494742e-11,7.078356072734705e-06,9.931637436604393e-06,0.00678304915157287,0.0001039049721349751,0.0003939927829939848,9.724951211807239e-08,7.35285447518176e-09,3.788197838753757e-08,1.7407371669435344e-07,1.96711479190341e-09,1.4042448276968013e-05,0.00035059992711959095,2.387581349894178e-07,0.0005429164499860861,1.571682748148447e-05,4.654386195017803e-08,6.136499389684862e-11,6.886272368848607e-09,1.122512090859401e-06
1.7907955388268786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441159959562828,0.09413592416588275,0.013331599910605167,0.0,0.003866038773863843,0.027091289394220383,0.014994913175388737,5.6674200012592676e-05,3.1328749837038975e-11,0.0022152973056953303,5.974824932826595e-11,0.00046536278739901056,2.8473652920052973e-09,8.060972847424888e-06,1.269040980401651e-09,8.30728815729789e-11,7.050139893083767e-06,9.944593267129415e-06,0.0067818938623585715,0.00010329994205302306,0.0003942089624286249,9.673712644839736e-08,7.347422069869252e-09,3.787727313485287e-08,1.7409714606992903e-07,1.9795341583716007e-09,1.4124129825473279e-05,0.00035244508345401486,2.389951867619798e-07,0.0005435816348652452,1.5737330668087813e-05,4.659164645843156e-08,6.145976913877447e-11,6.8851154662961576e-09,1.124004244362152e-06
1.7926978052137293e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441149361628229,0.09412009350726745,0.01332395732152659,0.0,0.003866565572088739,0.027124463447317365,0.015010318215122925,5.6655608437229756e-05,3.14303798000267e-11,0.002214930427451195,5.973384481163257e-11,0.0004654498036992151,2.847143694951405e-09,8.042856828946964e-06,1.2705825587950512e-09,8.315944891141615e-11,7.022097498601862e-06,9.957545417947465e-06,0.006780738618465188,0.00010269965042779372,0.00039442498436473327,9.622851652719955e-08,7.341993903504684e-09,3.787258668782499e-08,1.7412036144811157e-07,1.9920077951868496e-09,1.420611715192173e-05,0.00035429596661431514,2.392320944551657e-07,0.0005442467737359351,1.575782803142218e-05,4.663940134787511e-08,6.155455150799999e-11,6.883958786163836e-09,1.1254959359244253e-06
1.79460007160058e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411386580754153,0.09410426574060544,0.013316319150229851,0.0,0.0038670877276364515,0.027157635962298435,0.015025714168543315,5.663701916639593e-05,3.1532209726129504e-11,0.002214563672703952,5.97194409779784e-11,0.00046553677201930955,2.8469223149103804e-09,8.02476123023759e-06,1.2721237234663376e-09,8.324593965693932e-11,6.994227937276321e-06,9.970493892212493e-06,0.00677958342057674,0.00010210405560996192,0.0003946408490486619,9.57236513462296e-08,7.336569975345615e-09,3.786791908888745e-08,1.7414336430067697e-07,2.0045357329332437e-09,1.4288410055863045e-05,0.0003561525640355578,2.3946885829041636e-07,0.0005449118660590055,1.5778319576478328e-05,4.668712666583686e-08,6.164934096543028e-11,6.882802331606893e-09,1.126987165914682e-06
1.7965023379874305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411278494414014,0.09408844086240295,0.013308685394503018,0.0,0.003867605272665093,0.02719080691182326,0.0150411010500412,5.6618432305250793e-05,3.1634239691771117e-11,0.0022141970421600834,5.970503800639661e-11,0.00046562369237747634,2.846701155053732e-09,8.006686255794273e-06,1.2736644748510305e-09,8.333235387691209e-11,6.96653025628812e-06,9.983438693094237e-06,0.006778428269373723,0.00010151311625140357,0.0003948565567266205,9.522250008279892e-08,7.331150284599594e-09,3.786327038030938e-08,1.7416615608836437e-07,2.0171180021290834e-09,1.437100833731675e-05,0.0003580148632008557,2.397054784876326e-07,0.0005455769112997871,1.5798805308271992e-05,4.6734822459475376e-08,6.174413747191967e-11,6.881646105731813e-09,1.1284779347037032e-06
1.7984046043742812e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411169362596703,0.09407261886919088,0.013301056052132991,0.0,0.0038681182390893514,0.027223976268776838,0.015056478873954457,5.659984795784763e-05,3.173646977306389e-11,0.002213830536512445,5.9690636073952e-11,0.0004657105647921946,2.8464802185065697e-09,7.98863210779461e-06,1.275204813382578e-09,8.341869163936226e-11,6.93900350214819e-06,9.996379823777992e-06,0.006777273165533046,0.00010092679130599283,0.0003950721076446521,9.472503210143427e-08,7.32573483042471e-09,3.785864060419928e-08,1.7418873826092435e-07,2.029754633239248e-09,1.4453911796860552e-05,0.0003598828516433269,2.399419552651657e-07,0.0005462419089280623,1.5819285231843555e-05,4.678248877577288e-08,6.183894098826607e-11,6.880490111596628e-09,1.129968242664546e-06
1.8003068707611318e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411059190601426,0.0940567997575246,0.013293431120905523,0.0,0.0038686266585816194,0.027257144006268278,0.01507184765456553,5.658126622713958e-05,3.183890004580963e-11,0.0022134641564403932,5.967623535569503e-11,0.0004657973892822352,2.8462595083480344e-09,7.97059898610466e-06,1.2767447394921697e-09,8.350495301296279e-11,6.9116467208320465e-06,1.0009317287464379e-05,0.006776118109727959,0.00010034504003029785,0.00039528750204861327,9.423121695550067e-08,7.3203236119301324e-09,3.78540298025086e-08,1.7421111225716728e-07,2.04244565668742e-09,1.4537120235711632e-05,0.000361756516947977,2.401782888398102e-07,0.0005469068584180346,1.5839759352257643e-05,4.68301256615282e-08,6.193375147520296e-11,6.879334352211273e-09,1.131458090172491e-06
