Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C2H6(343),C6H8(56),C6H7X(481),C6H8(455),C6H7X(480),C6H7X(479),C6H7X(636),C6H7X(635),C6H7X(634),C6H9X(441),C8H10(458),SX(1061),SX(1060),SX(1059),SX(1058),SX(1056),SX(1055),SX(931),C8H10(459),SX(1750),SX(1922)
6.270080225091178e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383080536676129,0.66511359301862916,2.6327932428406473e-16,0.0,1.2364718602351608e-13,1.1253429277505871e-34,0.0,0.0,0.0,0.0,0.0,0.0048877243609662582,0.0046029849466245462,0.0001403899779260182,1.4978302192473806e-07,1.1613061214091543e-06,1.2506925472727894e-10,6.4827879329672546e-09,1.6171701440585582e-11,3.4910304503776665e-11,2.8825402076481088e-11,2.8857808071076863e-11,7.9428868703574979e-14,4.1977435148205207e-14,1.1970817446776222e-13,1.6738187882558188e-19,7.9924087428157643e-15,7.8922770848437079e-18,7.8922771007497292e-18,7.8922771007497292e-18,9.3806786543039882e-18,9.2433697781677148e-18,9.3120416533262195e-18,3.1579789740902314e-25,3.3408347881668301e-21,3.0814933856234546e-25,6.1316414757290098e-24
6.310070206555987e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383072949162112,0.66511256398385377,2.6513782138008267e-16,0.0,1.2368354015954857e-13,1.1261527700647682e-34,0.0,0.0,0.0,0.0,0.0,0.0048887712835411776,0.0046019961053018381,0.00014138097830539373,1.508479484078155e-07,1.1780335404374238e-06,1.2596047495682833e-10,6.5770813386852324e-09,1.6432564542990026e-11,3.5659811659760301e-11,2.9462492802169015e-11,2.9495922794475998e-11,8.1292373144242556e-14,4.2971140063917324e-14,1.2315041267870176e-13,1.4654488928514981e-19,8.2270431792995805e-15,8.1465680468529294e-18,8.1465680633227289e-18,8.1465680633227289e-18,9.7273739972472806e-18,9.5839722549235221e-18,9.6556913253421146e-18,3.2488160392100256e-25,3.4607222507651715e-21,3.1925050406852181e-25,6.3705101542901562e-24
6.350060188020796e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383065314939425,0.6651115352654573,2.6699646546316104e-16,0.0,1.2371988687261341e-13,1.1269466645638104e-34,0.0,0.0,0.0,0.0,0.0,0.0048898180069766933,0.0046010078136339908,0.00014237142811447196,1.5191181411549221e-07,1.1948785708736789e-06,1.2685188451080691e-10,6.6720121595714341e-09,1.6695392219194342e-11,3.6419872029709225e-11,3.0108814423790814e-11,3.0143292721085825e-11,8.3184717197346286e-14,4.3980452302564293e-14,1.2666628314552128e-13,1.7802243233072621e-19,8.4667627756858679e-15,8.4069683844605776e-18,8.4069684015092561e-18,8.4069684015092561e-18,1.0084231598483558e-17,9.934513315382894e-18,1.0009391445948079e-17,3.3415540710871386e-25,3.5840227922575469e-21,3.3066891621063676e-25,6.6168139656043615e-24
6.390050169485605e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383057633661317,0.66511050686130702,2.6885525640953648e-16,0.0,1.2375622616730382e-13,1.1277250622124141e-34,0.0,0.0,0.0,0.0,0.0,0.0048908645333401515,0.0046000200730858384,0.00014336132775295097,1.5297462017958695e-07,1.211841147059858e-06,1.2774348335296509e-10,6.7675793206025789e-09,1.6960179769347694e-11,3.7190555401576484e-11,3.076442907688774e-11,3.0799980369402991e-11,8.5106107846155207e-14,4.5005488131851102e-14,1.3025681872095464e-13,1.8011921569546756e-19,8.711638404538006e-15,8.6735735168053762e-18,8.6735735344482966e-18,8.6735735344482966e-18,1.045147169042703e-17,1.0295206689769521e-17,1.037335899725586e-17,3.4362679559165264e-25,3.7108083301066516e-21,3.4241128459496707e-25,6.8707255696931282e-24
6.430040150950414e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383049905017464,0.66510947876945192,2.7071419409633838e-16,0.0,1.2379255804839961e-13,1.1284884012009489e-34,0.0,0.0,0.0,0.0,0.0,0.0048919108645165861,0.0045990328849394788,0.00014435067762092011,1.5403636773898749e-07,1.2289212033839032e-06,1.2863527144741173e-10,6.8637817483911637e-09,1.7226922498918334e-11,3.7971931389885936e-11,3.1429398792090767e-11,3.1466048155876153e-11,8.7056751596319656e-14,4.6046363604136037e-14,1.33923059050686e-13,1.4718177136860394e-19,8.961741362817913e-15,8.9464795017125131e-18,8.9464795199653139e-18,8.9464795199653139e-18,1.0829317587006991e-17,1.0666269050524607e-17,1.0747813973260375e-17,3.5330225981316912e-25,3.8411517641924778e-21,3.5448441066898413e-25,7.1324202397189585e-24
6.470030132415223e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383042128730649,0.66510845098810711,2.7257327840152169e-16,0.0,1.2382888252084845e-13,1.129237107306494e-34,0.0,0.0,0.0,0.0,0.0,0.0048929570022265886,0.004598046250311091,0.00014533947811878425,1.5509705793890801e-07,1.246118674279836e-06,1.2952724875858261e-10,6.9606183711850858e-09,1.7495615718963752e-11,3.8764069402852462e-11,3.2103785495279696e-11,3.2141558395059773e-11,8.9036854476323406e-14,4.7103194556434407e-14,1.3766605056390612e-13,1.8457969838474183e-19,9.2171433705179447e-15,9.2257830327908552e-18,9.2257830516694399e-18,9.2257830516694399e-18,1.1217995702566711e-17,1.1047920029295811e-17,1.113297939778387e-17,3.631754534844065e-25,3.9751269945828734e-21,3.6689518824692463e-25,7.4020758791165985e-24
6.510020113880032e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383034304553693,0.66510742351563679,2.744325092038054e-16,0.0,1.2386519958974776e-13,1.1299715942437495e-34,0.0,0.0,0.0,0.0,0.0,0.0048940029480407368,0.0045970601701662102,0.00014632772964719409,1.5615669193020558e-07,1.2634334942278224e-06,1.3041941525121191e-10,7.0580881188670809e-09,1.776625474638265e-11,3.9567038954218741e-11,3.2787651007742241e-11,3.2826573299767821e-11,9.1046622037905174e-14,4.8176096610412382e-14,1.4148684646385282e-13,1.9580886532336563e-19,9.4779165692956646e-15,9.5115814365355086e-18,9.5115814560560689e-18,9.5115814560560689e-18,1.1617735570709774e-17,1.1440382233862599e-17,1.1529081342361976e-17,3.7325321219914986e-25,4.1128089014320053e-21,3.7965060412924936e-25,7.6798730387464584e-24
6.550010095344841e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383026432266754,0.66510639635054136,2.7629188638261738e-16,0.0,1.2390150926033706e-13,1.1306922640061023e-34,0.0,0.0,0.0,0.0,0.0,0.0048950487033925481,0.0045960746453336089,0.00014731543260698414,1.572152708687641e-07,1.2808655977542294e-06,1.3131177089030603e-10,7.1561899229539326e-09,1.8038834904150643e-11,4.0380909397769374e-11,3.3481057046332919e-11,3.3521154981227348e-11,9.3086259356596099e-14,4.926518517244222e-14,1.4538650671840516e-13,1.4683223275644621e-19,9.744133521111573e-15,9.8039726694366466e-18,9.8039726896156346e-18,9.8039726896156346e-18,1.2028769863093909e-17,1.1843881264998168e-17,1.1936348944071838e-17,3.8354529513050144e-25,4.2542733611407419e-21,3.9275773862960698e-25,7.96599493388927e-24
6.59000007680965e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383018511674744,0.66510536949144616,2.7815140981804365e-16,0.0,1.2393781153798375e-13,1.1313995071971039e-34,0.0,0.0,0.0,0.0,0.0,0.0048960942695926244,0.0045950896765178818,0.00014830258739911571,1.5827279591492275e-07,1.2984149194316708e-06,1.3220431564112038e-10,7.2549227165955183e-09,1.8313351521539694e-11,4.1205749807244675e-11,3.4184065223631916e-11,3.4225365449231891e-11,9.5155971032263119e-14,5.0370575433665896e-14,1.4936609805068103e-13,1.8897013456966395e-19,1.0015867206869819e-14,1.0103055315093755e-17,1.0103055335947909e-17,1.0103055335947909e-17,1.2451334408172391e-17,1.2258645733268087e-17,1.235501442330238e-17,3.9404325007153634e-25,4.3995972733787211e-21,4.0622376607267978e-25,8.2606274611431097e-24
6.629990058274459e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383010542605084,0.66510434293708809,2.8001107939078278e-16,0.0,1.239741064281649e-13,1.1320937033526376e-34,0.0,0.0,0.0,0.0,0.0,0.0048971396478393213,0.0045941052643109163,0.00014928919442462528,1.5932926823294518e-07,1.3160813938790431e-06,1.3309704946913787e-10,7.3542854345736747e-09,1.8589799934322181e-11,4.2041629418972675e-11,3.4896737048103674e-11,3.4939266612294832e-11,9.725596118958209e-14,5.149238237002842e-14,1.5342669392960219e-13,2.1530252594002711e-19,1.0293191025061829e-14,1.0408928581335611e-17,1.0408928602881958e-17,1.0408928602881958e-17,1.2885668209883232e-17,1.2684907275765817e-17,1.2785313101466869e-17,4.0475218452576668e-25,4.5488585351855704e-21,4.2005595542374653e-25,8.5639592153797813e-24
6.669980039739268e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26383002524905647,0.66510331668630607,2.8187089498210407e-16,0.0,1.2401039393646626e-13,1.1327752212540204e-34,0.0,0.0,0.0,0.0,0.0,0.004898184839227695,0.004593121409202267,0.0001502752540845782,1.6038468899054944e-07,1.3338649557615577e-06,1.3398997234004935e-10,7.4542770133009128e-09,1.8868175484962055e-11,4.2888617344580201e-11,3.5619133924255433e-11,3.5662920277802523e-11,9.9386433478646805e-14,5.2630720742381519e-14,1.5756937456052309e-13,1.4586884114541498e-19,1.0576178790412935e-14,1.072169229734718e-17,1.0721692319603011e-17,1.0721692319603011e-17,1.3332013466286128e-17,1.312290057278521e-17,1.3227483418657925e-17,4.1568611598200564e-25,4.7021360514780098e-21,4.3426167082554299e-25,8.8761815065428943e-24
6.709970021204077e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382994458442866,0.66510229073803262,2.8373085647380918e-16,0.0,1.2404667406857127e-13,1.1334444192322954e-34,0.0,0.0,0.0,0.0,0.0,0.0048992298447610074,0.0045921381115886124,0.00015126076678002569,1.6143905935846926e-07,1.3517655397907605e-06,1.3488308421973619e-10,7.5548963908190071e-09,1.9148473522792371e-11,4.3746782312495543e-11,3.6351317152795607e-11,3.6396388152167228e-11,1.0154759107560071e-13,5.3785705096603509e-14,1.6179522687587516e-13,1.8978663213416271e-19,1.0864904732532024e-14,1.1041446910802339e-17,1.1041446933785244e-17,1.1041446933785244e-17,1.3790615588147361e-17,1.3572863364430198e-17,1.3681766951245009e-17,4.2683483228571023e-25,4.8595097740319746e-21,4.4884837206160911e-25,9.1974883763055523e-24
6.7499600026688856e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382986343100018,0.66510126509128409,2.8559096374819848e-16,0.0,1.2408294683024119e-13,1.1341016454639598e-34,0.0,0.0,0.0,0.0,0.0,0.0049002746653587755,0.0045911553717823302,0.00015224573291196708,1.6249238051003975e-07,1.3697830807245522e-06,1.3577638507425383e-10,7.6561425067974361e-09,1.9430689404179603e-11,4.4616193273066282e-11,3.7093347930791852e-11,3.7139731840980002e-11,1.0373963668314598e-13,5.4957449763662913e-14,1.6610534452575418e-13,2.3952513696011992e-19,1.1159443494564172e-14,1.1368293485002419e-17,1.1368293508730269e-17,1.1368293508730269e-17,1.4261723217472753e-17,1.4035036467161749e-17,1.414840842941465e-17,4.3820022308263708e-25,5.0210606709789616e-21,4.6382361519294233e-25,9.528076614828011e-24
6.7899499841336945e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382978178775668,0.66510023974515309,2.8745121668803937e-16,0.0,1.2411921222732015e-13,1.1347472382583579e-34,0.0,0.0,0.0,0.0,0.0,0.0049013193018623133,0.0045901731900192819,0.00015323015288131456,1.6354465362084046e-07,1.3879175133671949e-06,1.3666987486981771e-10,7.7580143025317156e-09,1.9714818492678035e-11,4.5496919120928975e-11,3.7845287351829115e-11,3.7893012849163265e-11,1.0596277253120777e-13,5.6146068859760739e-14,1.7050082786858219e-13,1.4510235281459783e-19,1.1459870131846273e-14,1.1702333696022391e-17,1.1702333720513339e-17,1.1702333720513341e-17,1.4745588245988717e-17,1.4509663790282303e-17,1.4627655754653422e-17,4.4980154222870508e-25,5.1868707273565915e-21,4.7919505311562973e-25,9.8681457773712861e-24
6.8299399655985035e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382969965382291,0.66509921469880251,2.8931161517653777e-16,0.0,1.2415547026572876e-13,1.1353815263369802e-34,0.0,0.0,0.0,0.0,0.0,0.0049023637550444227,0.0045891915664659031,0.00015421402708886174,1.6459587986836215e-07,1.4061687725693198e-06,1.3756355357278979e-10,7.8605107209416617e-09,2.0000856159172781e-11,4.6389028228500355e-11,3.8607196406167401e-11,3.8656292581123245e-11,1.0821720037765643e-13,5.7351676286505828e-14,1.7498278396180374e-13,1.8510254504287189e-19,1.1766260110565758e-14,1.2043669829863362e-17,1.2043669855135865e-17,1.2043669855135865e-17,1.5242465833571584e-17,1.4996992352357785e-17,1.5119760017173881e-17,4.6162766339235021e-25,5.3570229986511325e-21,4.9497043598321013e-25,1.0217898200710668e-23
6.8699299470633124e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382961702844965,0.66509818995145797,2.911721590973121e-16,0.0,1.2419172095143912e-13,1.1360048291048864e-34,0.0,0.0,0.0,0.0,0.0,0.0049034080256158069,0.0045882105012256119,0.00015519735593525519,1.6564606043167875e-07,1.4245367932279275e-06,1.3845742114966643e-10,7.9636307065694891e-09,2.0288797782011128e-11,4.7292589243444296e-11,3.9379135980899304e-11,3.9429632340902224e-11,1.1050312150883828e-13,5.8574385731000428e-14,1.7955232655249452e-13,2.6937611370130587e-19,1.2078689306422304e-14,1.239240477961059e-17,1.2392404805683386e-17,1.2392404805683387e-17,1.5752614426625299e-17,1.5497272297577392e-17,1.5624975513283493e-17,4.7367531695956787e-25,5.5316015783441501e-21,5.111576118437101e-25,1.057753901968952e-23
6.909919928528121e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382953391100222,0.66509716550240239,2.9303284833436993e-16,0.0,1.2422796429048611e-13,1.1366174569144743e-34,0.0,0.0,0.0,0.0,0.0,0.0049044521142275277,0.0045872299943446665,0.00015618013982096824,1.6669519649117855e-07,1.443021510286384e-06,1.3935147756706765e-10,8.067373205577909e-09,2.0578638747126484e-11,4.8207670876433085e-11,4.0161166860107443e-11,4.0213093332330562e-11,1.1282073674027663e-13,5.9814310666010328e-14,1.8421057606805244e-13,1.4600338374594517e-19,1.2397234003292556e-14,1.2748642042600029e-17,1.2748642069492162e-17,1.2748642069492162e-17,1.6276295776407544e-17,1.6010756912051216e-17,1.614355976269684e-17,4.8596980219618532e-25,5.7106915829691651e-21,5.2776452723201879e-25,1.0947276183663495e-23
6.94990990999293e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382945030094984,0.66509614135097139,2.9489368277208697e-16,0.0,1.2426420028896747e-13,1.137219711321806e-34,0.0,0.0,0.0,0.0,0.0,0.0049054960214794802,0.0045862500458174497,0.00015716237914627787,1.6774328922831576e-07,1.4616228587344121e-06,1.4024572279172722e-10,8.171737165748073e-09,2.0870374448153225e-11,4.9134341135439065e-11,4.0953349725021596e-11,4.1006736659178516e-11,1.1517024641749073e-13,6.1071564350197325e-14,1.8895865960695176e-13,1.7237481614238969e-19,1.2721970891898014e-14,1.3112485717591741e-17,1.3112485745322539e-17,1.3112485745322539e-17,1.6813774957304454e-17,1.6537702640046002e-17,1.6675773525791048e-17,4.9850061430294587e-25,5.8943792222386463e-21,5.4479922754625905e-25,1.1327320472666683e-23
6.989899891457739e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382936619785591,0.66509511749654759,2.9675466229518655e-16,0.0,1.2430042895301017e-13,1.1378118853357039e-34,0.0,0.0,0.0,0.0,0.0,0.0049065397479260758,0.0045852706555913007,0.00015814407431124315,1.6879033982534563e-07,1.4803407736080803e-06,1.4114015679048352e-10,8.2767215364774813e-09,2.1164000286530485e-11,5.0072668336944885e-11,4.1755745154175589e-11,4.1810623325307827e-11,1.1755185041653769e-13,6.2346259828220248e-14,1.9379771092937441e-13,3.0555356774561858e-19,1.3052977068475884e-14,1.3484040501948139e-17,1.3484040530537238e-17,1.348404053053724e-17,1.7365320385054049e-17,1.7078369100159011e-17,1.7221880820804693e-17,5.1125694008839267e-25,6.0827517692878922e-21,5.622698576734631e-25,1.1717885513751487e-23
7.029889872922548e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382928160136981,0.66509409393855679,2.9861578678872315e-16,0.0,1.2433665028878725e-13,1.1383942636598086e-34,0.0,0.0,0.0,0.0,0.0,0.0049075832940757378,0.0045842918235708815,0.00015912522571568614,1.6983634946512226e-07,1.4991751899897903e-06,1.4203477953027137e-10,8.3823252687778574e-09,2.1459511671600998e-11,5.1022721049518672e-11,4.2568413623564085e-11,4.2624814234823132e-11,1.1996574814472604e-13,6.363850993091994e-14,1.9872887044792064e-13,1.5099329084373003e-19,1.3390330033452955e-14,1.3863411688821775e-17,1.3863411718289101e-17,1.3863411718289103e-17,1.7931203834918376e-17,1.7633019101430293e-17,1.7782148940980274e-17,5.2427053191546832e-25,6.2758975235260685e-21,5.8018466263360705e-25,1.2119187797281421e-23
7.069879854387357e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382919651121828,0.66509307067646362,3.0047705613806541e-16,0.0,1.243728643025281e-13,1.1389671229278071e-34,0.0,0.0,0.0,0.0,0.0,0.004908626660398499,0.0045833135496221511,0.0001601058337591744,1.7088131933092169e-07,1.5181260430082561e-06,1.429295909781146e-10,8.4885473152728912e-09,2.1756904020703036e-11,5.1984566914021753e-11,4.3391415506799002e-11,4.3449370192223133e-11,1.2241213854154338e-13,6.4948427275612983e-14,2.0375328521843223e-13,1.4837328047706279e-19,1.3734107690122706e-14,1.4250705164350674e-17,1.4250705194716469e-17,1.4250705194716469e-17,1.8511700459804641e-17,1.8201918659393373e-17,1.8356848471650388e-17,5.3753393816379103e-25,6.4739058981159432e-21,5.9855198790817259e-25,1.2531446692849944e-23
7.109869835852166e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382911092719896,0.66509204770976849,3.0233847022888186e-16,0.0,1.244090710004719e-13,1.139530731932014e-34,0.0,0.0,0.0,0.0,0.0,0.0049096698473318707,0.0045823358335759738,0.00016108589884100531,1.7192525060622061e-07,1.5371932678384852e-06,1.4382459110111957e-10,8.5953866301960076e-09,2.2056172759251183e-11,5.2958273870826709e-11,4.422481107526587e-11,4.4284351902551474e-11,1.2489122007920322e-13,6.627612426620452e-14,2.0887210893064541e-13,3.4826827047353626e-19,1.4084388343325382e-14,1.4646027404857531e-17,1.4646027436142328e-17,1.4646027436142328e-17,1.910708880833531e-17,1.8785337012064676e-17,1.8946253307267697e-17,5.5102605708463463e-25,6.6768674001158746e-21,6.1738028003628978e-25,1.2954884465390076e-23
7.149859817316975e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382902484917314,0.66509102503800455,3.042000289471275e-16,0.0,1.2444527038888863e-13,1.1400853518454934e-34,0.0,0.0,0.0,0.0,0.0,0.0049107128552774004,0.0045813586752314036,0.00016206542136019186,1.7296814447454339e-07,1.5563767997017558e-06,1.4471977986646849e-10,8.7028421693880303e-09,2.2357313320814279e-11,5.394391039735693e-11,4.506866049827965e-11,4.5129819971547504e-11,1.2740319076333959e-13,6.76217130933713e-14,2.1408650189891189e-13,1.6381127637778722e-19,1.4441250698131026e-14,1.5049485474059197e-17,1.5049485506283844e-17,1.5049485506283844e-17,1.9717650842867297e-17,1.93835466358717e-17,1.9550640668378922e-17,5.647847809690609e-25,6.8848735635170515e-21,6.3667808732956373e-25,1.3389726291335896e-23
7.189849798781784e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.26382893827706044,0.66509000266073348,3.0606173217903165e-16,0.0,1.2448146247410512e-13,1.1406312364379062e-34,0.0,0.0,0.0,0.0,0.0,0.0049117556846073633,0.0045803820743586495,0.00016304440171544947,1.7401000211934889e-07,1.5756765738655928e-06,1.4561515724141444e-10,8.8109128902948411e-09,2.2660321147189048e-11,5.4941543775859082e-11,4.5923023843240726e-11,4.5985834905796737e-11,1.2994824813406062e-13,6.8985305734923845e-14,2.1939763105309961e-13,1.0916988132937813e-19,1.4804773858525868e-14,1.5461187020285198e-17,1.5461187053470848e-17,1.5461187053470848e-17,2.0343671957460484e-17,1.9996823261520065e-17,2.0170291118542875e-17,5.7880923936521248e-25,7.0980170526669112e-21,6.5645406015653837e-25,1.3836200274299677e-23
