Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24)
7.107467360289323e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435106468159388,0.11015508977482392,0.022330427374239962,2.0818445775751424e-09,5.30994622647665e-06,0.00029342177152737544,8.497456083296995e-05,7.131893671645698e-07,3.500983638830037e-16,0.0006050783903805878,2.223363328630389e-14,0.00030194555739455274,2.786428222321239e-11,2.203014330993591e-08,4.5869654198191166e-12,6.344253720471604e-14,5.436987500664783e-06,1.4234227544165843e-09,0.007809801407460175,0.000883179912914698,8.429729892664653e-05,1.772999652026735e-07,3.3612075505337683e-09,7.66387114545327e-09,5.176208534614323e-12,8.040547712379307e-08,1.3460397527284612e-05,6.097513023871751e-09,2.547068344399489e-10,5.615133267902317e-06,1.8779215408906124e-09,2.2487565045465967e-09,2.636292965159835e-10,3.1623875714903553e-06,2.336362883927761e-13,1.2866072357162695e-13,6.374215508560338e-11,1.898851139751619e-09,4.0228457454540363e-16,2.444547945522625e-13,2.631446702471116e-12
7.140546844316164e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435050509939014,0.1101497206255333,0.022328177066865254,2.115653111166586e-09,5.383870684868536e-06,0.0002959747852297526,8.585133825880283e-05,7.224320609146082e-07,3.567145860736744e-16,0.0006076876251952942,2.2729996401360923e-14,0.0003025049046591199,2.8239365582765676e-11,2.2413397440559234e-08,4.643402481293173e-12,6.444804369165327e-14,5.480478855729575e-06,1.4496287833841163e-09,0.0078116608399668,0.0008866653202461054,8.44922444484895e-05,1.7841310372216608e-07,3.375363052482975e-09,7.696131989725193e-09,5.199269975636876e-12,8.061824042795389e-08,1.3464698346808612e-05,6.140046702622206e-09,2.5819728320733423e-10,5.6654277666901024e-06,1.8859962477884697e-09,2.29017639360957e-09,2.6634634406529554e-10,3.1817605647236193e-06,2.3581309406682724e-13,1.3054882312680605e-13,6.511804872936757e-11,1.9237975187541333e-09,4.0968570555167793e-16,2.487046522551726e-13,2.66036083020232e-12
7.173626328343005e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349950313918124,0.11014439287800053,0.022325926987467094,2.149831784405249e-09,5.458429311576261e-06,0.0002985354540189938,8.673184628307439e-05,7.317461279180853e-07,3.634182308050148e-16,0.0006102942013658555,2.3234821251500073e-14,0.0003030600837636571,2.8617512802108948e-11,2.280130023645364e-08,4.7001588080756805e-12,6.546347666077655e-14,5.524074334679775e-06,1.476184725301831e-09,0.007813477690248078,0.0008901458076041257,8.468660878457532e-05,1.795272591925843e-07,3.3895009011714426e-09,7.72835946732229e-09,5.2223107111027164e-12,8.083031933265628e-08,1.3468958297671609e-05,6.182679481342638e-09,2.6171716146432187e-10,5.715878552005935e-06,1.894062703854957e-09,2.3321496054235387e-09,2.690749278427915e-10,3.201122176205268e-06,2.3799964852294537e-13,1.324534926266763e-13,6.6516399224641e-11,1.948939624108898e-09,4.1718558419864757e-16,2.5300601867147254e-13,2.6894499764246518e-12
7.203397863967163e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434945503764057,0.11013963261455284,0.022323902110854978,2.180910901756202e-09,5.526075989587021e-06,0.0003008465762381009,8.752748877010804e-05,7.40189913592732e-07,3.6952680623854475e-16,0.0006126378417979729,2.36964785499706e-14,0.0003035562074680761,2.8960470127022268e-11,2.3154412306456943e-08,4.751511927962872e-12,6.63858828991259e-14,5.563398714889025e-06,1.5003865795938195e-09,0.0078150771447752,0.0008932740433642738,8.486104385782129e-05,1.8053086048352697e-07,3.4022098478309715e-09,7.75733560924977e-09,5.243029766404957e-12,8.102061464262649e-08,1.347275853067151e-05,6.221133778723909e-09,2.6491029046443257e-10,5.761417369165198e-06,1.9013154437939315e-09,2.370402275151284e-09,2.7154050301503966e-10,3.2185375799671937e-06,2.39975890801269e-13,1.3418190046079814e-13,6.779431569525209e-11,1.9717351541847995e-09,4.240205612426094e-16,2.5692156438776386e-13,2.7157800643552817e-12
7.23316939959132e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434896351654595,0.11013490461519115,0.022321877418770494,2.2122932645327827e-09,5.5942395049286944e-06,0.00030316385304379035,8.832614490129124e-05,7.486916988149108e-07,3.757072171514532e-16,0.0006149793195083771,2.416513944596256e-14,0.0003040490037368856,2.930591885204918e-11,2.351133623109306e-08,4.8031226368025984e-12,6.731638429457331e-14,5.602806363659646e-06,1.5248762077735775e-09,0.007816643393712637,0.0008963983008094075,8.50350157244772e-05,1.8153527040379688e-07,3.4149044516738964e-09,7.786284614208088e-09,5.263732224470745e-12,8.121037289817356e-08,1.3476527879853322e-05,6.259668462331995e-09,2.6812739930520166e-10,5.807081822859732e-06,1.9085614708277865e-09,2.4091100101073776e-09,2.7401539715784633e-10,3.235943180865751e-06,2.4196004423910395e-13,1.3592380051405712e-13,6.909079619536315e-11,1.9946897575264756e-09,4.309367484055858e-16,2.6087934592434867e-13,2.742252314719912e-12
7.262940935215478e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434847569068987,0.11013020829456992,0.022319852911155888,2.243980501826326e-09,5.662921348285418e-06,0.000305487262812211,8.91278108842237e-05,7.572515704043304e-07,3.81959949836568e-16,0.0006173186302071738,2.4640875293717562e-14,0.0003045384954253449,2.965386347373889e-11,2.387209398659792e-08,4.854990454528822e-12,6.825500664284694e-14,5.642296776433838e-06,1.549655673278843e-09,0.00781817702929217,0.0008995185831149815,8.520852788947303e-05,1.8254048184304452e-07,3.4275846924555132e-09,7.815206431038815e-09,5.284418161452208e-12,8.139960188924922e-08,1.3480267324733775e-05,6.298283576250313e-09,2.7136855490429995e-10,5.852871464267708e-06,1.9158007711203076e-09,2.4482760751210626e-09,2.764995984470874e-10,3.2533387070313226e-06,2.4395211537086763e-13,1.3767922597879327e-13,7.040601899818553e-11,2.017803682326838e-09,4.3793472728257996e-16,2.648796064173037e-13,2.7688669098473767e-12
7.289735317277219e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434803975816567,0.11012600821601977,0.02231803101197946,2.2727610311809415e-09,5.725179406400906e-06,0.0003075835575072569,8.985188058845333e-05,7.650051894809344e-07,3.8764964711719096e-16,0.000619422153535213,2.5075145867489646e-14,0.00030497623129203917,2.996915129730656e-11,2.4200072044599635e-08,4.901890922371836e-12,6.910673143080827e-14,5.677908495739665e-06,1.5722067113939727e-09,0.007819529897865114,0.0009023234410334723,8.536429865317105e-05,1.8344585158557003e-07,3.4389846122363234e-09,7.841212778530898e-09,5.303021440252632e-12,8.156946170104557e-08,1.3483608031536732e-05,6.333105978131604e-09,2.743062100690586e-10,5.894188808016355e-06,1.9223103787103317e-09,2.4839201086762994e-09,2.787433275392741e-10,3.268985844323365e-06,2.4575175431194853e-13,1.3927070043485835e-13,7.16058921073697e-11,2.0387426369621276e-09,4.443033216618733e-16,2.685163611982252e-13,2.792941898540389e-12
7.31652969933896e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347606728888656,0.11012183291960462,0.022316209262142145,2.3017910205395453e-09,5.7878595949891344e-06,0.00030968478687687536,9.057838251960292e-05,7.728059895050511e-07,3.9339867571657116e-16,0.0006215239150907007,2.5515257660963688e-14,0.0003054113252751155,3.0286467596315055e-11,2.453118929719669e-08,4.948998911127695e-12,6.996507372432152e-14,5.713586481781996e-06,1.5949957010949566e-09,0.007820857237769282,0.0009051250838761846,8.55197023521693e-05,1.8435185968235974e-07,3.450372867404538e-09,7.86719702621464e-09,5.3216114472264145e-12,8.173890425194255e-08,1.3486925928254262e-05,6.367993582510138e-09,2.7726344564979403e-10,5.935606868396975e-06,1.9288145166933082e-09,2.519940426386992e-09,2.809945774786856e-10,3.2846244091011194e-06,2.475578162231499e-13,1.4087318122100718e-13,7.282122242471724e-11,2.0598110166198767e-09,4.507390645601402e-16,2.7218789777915024e-13,2.817132460396635e-12
7.3433240814007e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434717656134303,0.1101176820000926,0.022314387661608648,2.3310716616498964e-09,5.850962991979571e-06,0.00031179093539376347,9.130731398899606e-05,7.806540313137768e-07,3.992073922750296e-16,0.0006236239118480818,2.596126333931957e-14,0.0003058437937118344,3.060581553557834e-11,2.4865461736445255e-08,4.9963140722265705e-12,7.083005217355589e-14,5.749330370855559e-06,1.6180241537995572e-09,0.007822159459171066,0.0009079235138670733,8.56747414486314e-05,1.8525850100989892e-07,3.4617494437841788e-09,7.893159138018004e-09,5.340188230780022e-12,8.190793472106202e-08,1.3490221642205916e-05,6.402946408697584e-09,2.802403100066039e-10,5.977125323174331e-06,1.9353131753076564e-09,2.556339419678924e-09,2.832533398784089e-10,3.3002542091598828e-06,2.493703054208283e-13,1.4248669221855768e-13,7.405214138628322e-11,2.081008995381884e-09,4.572423819624762e-16,2.7589439307937656e-13,2.84143872146467e-12
7.370118463462441e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346749214679354,0.11011355505880971,0.022312566210345736,2.3606041475203495e-09,5.914490672535477e-06,0.0003139019876041291,9.203867232989795e-05,7.885493749730013e-07,4.0507615410556113e-16,0.0006257221408136636,2.6413215769967746e-14,0.0003062736528384318,3.0927198244343054e-11,2.520290534471962e-08,5.043836057503365e-12,7.170168538012384e-14,5.7851398005454395e-06,1.6412935831343847e-09,0.007823436965652103,0.0009107187332036546,8.582941837641818e-05,1.861657704651867e-07,3.473114327381746e-09,7.919099078252788e-09,5.358751838275884e-12,8.207655814403349e-08,1.3493495775432627e-05,6.437964472358974e-09,2.8323685136859884e-10,6.01874385165314e-06,1.9418063448935817e-09,2.5931194834784897e-09,2.855196064187605e-10,3.3158750541577275e-06,2.5118922616114567e-13,1.441112572065678e-13,7.529878088900036e-11,2.1023367451772332e-09,4.638137004704946e-16,2.7963602390785677e-13,2.8658608057095642e-12
7.396912845524182e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346324648703517,0.1101094517035331,0.02231074490832216,2.3903896723969887e-09,5.978443709057057e-06,0.0003160179281271413,9.277245489656331e-05,7.964920797792746e-07,4.1100531919341665e-16,0.0006278185990254839,2.687116802140466e-14,0.0003067009187907665,3.125061881637121e-11,2.5543536094406326e-08,5.091564519180502e-12,7.2579991897246e-14,5.821014409722418e-06,1.6648055049082836e-09,0.00782469015431621,0.0009135107440580707,8.598373554159151e-05,1.8707366296543038e-07,3.48446750438432e-09,7.945016811610077e-09,5.377302313938555e-12,8.224477940366202e-08,1.349674890569507e-05,6.473047785244028e-09,2.862531178395248e-10,6.060462134666263e-06,1.948294015892289e-09,2.6302830161704986e-09,2.877933688442434e-10,3.3314867556020796e-06,2.5301458250687036e-13,1.4574689986359556e-13,7.656127328834194e-11,2.1237944357874294e-09,4.704534472944562e-16,2.8341296695965617e-13,2.8903988356578333e-12
7.423707227585923e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345902823866234,0.11010537154838725,0.022308923755508654,2.420429431743403e-09,6.042823171184525e-06,0.000318138741654392,9.350865906334146e-05,8.044822042616975e-07,4.1699524619563904e-16,0.0006299132835531779,2.7335173362054416e-14,0.00030712560760495794,3.157608031002392e-11,2.588736994760216e-08,5.139499109852155e-12,7.346499022989837e-14,5.856953838538354e-06,1.6885614370858175e-09,0.007825919415893147,0.0009162995485780923,8.613769532286988e-05,1.8798217344355618e-07,3.495808961160291e-09,7.970912303163798e-09,5.395839699954942e-12,8.241260325188424e-08,1.3499981587382735e-05,6.50819635563538e-09,2.892891573777461e-10,6.102279854563219e-06,1.9547761788470067e-09,2.6678324195562117e-09,2.9007461896096827e-10,3.34708912683646e-06,2.548463783672254e-13,1.4739364376504114e-13,7.783975139596998e-11,2.1453822348516013e-09,4.771620502465167e-16,2.872253988128586e-13,2.915052930990637e-12
7.44782217144149e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434552549301004,0.11010171893097659,0.02230728484552843,2.4476835746412793e-09,6.101130162828196e-06,0.00032005162765308756,9.417331112695499e-05,8.117139078763495e-07,4.2243842890546684e-16,0.0006317969807315835,2.7757997746455593e-14,0.00030750563725859715,3.187074314157532e-11,2.6199572253123523e-08,5.182816194904099e-12,7.426722548715582e-14,5.8893544488782536e-06,1.7101516612546947e-09,0.007827005611534729,0.0009188067329864524,8.627595550712404e-05,1.8880035707444265e-07,3.506006240343479e-09,7.994199200259603e-09,5.412512190319489e-12,8.25633087514267e-08,1.3502873957443362e-05,6.539885868360708e-09,2.9203853846908604e-10,6.140000559681329e-06,1.9606054083936735e-09,2.701958789855307e-09,2.921341393172893e-10,3.361123130815513e-06,2.5650050364498965e-13,1.4888522424119142e-13,7.900415960800769e-11,2.1649226335689786e-09,4.832590189583832e-16,2.906870762507544e-13,2.937340949934043e-12
7.471937115297057e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345150323010596,0.11009808452560257,0.022305646056367513,2.475145489916709e-09,6.1597841992740785e-06,0.00032196843738475434,9.483992068792547e-05,8.189841098076582e-07,4.2793138222836973e-16,0.000633679236785735,2.818580755346171e-14,0.0003078836038904461,3.216706374815827e-11,2.651439361446772e-08,5.226299710567336e-12,7.507490948749367e-14,5.921807012148705e-06,1.7319418747052517e-09,0.007828073013716836,0.0009213113235180298,8.641392981191038e-05,1.8961903351564177e-07,3.516194005562129e-09,8.017468028582073e-09,5.4291741397894335e-12,8.271369936427834e-08,1.3505750568062348e-05,6.571628244868619e-09,2.9480400927053773e-10,6.1778013231441195e-06,1.9664301620934503e-09,2.736401419248897e-09,2.9419971222204786e-10,3.375149294096341e-06,2.5815985075314517e-13,1.50385832777922e-13,8.018172164629686e-11,2.18456867339238e-09,4.894124208497108e-16,2.9417777110207004e-13,2.959723161936011e-12
7.496052059152624e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434477728633494,0.11009446806374758,0.02230400738800844,2.5028160515062494e-09,6.218786054568124e-06,0.0003238891598379394,9.550848587052899e-05,8.262928511364328e-07,4.334743690193316e-16,0.0006355600496445085,2.861864202647476e-14,0.0003082595189861278,3.246504428610559e-11,2.6831845645435617e-08,5.26994940429819e-12,7.588805562133199e-14,5.954311268663886e-06,1.7539331884073391e-09,0.007829121894440847,0.0009238133216916931,8.655161991630897e-05,1.9043819911449538e-07,3.5263722472506795e-09,8.040718763454632e-09,5.4458255758329954e-12,8.28637782851419e-08,1.3508611778348606e-05,6.603423484274118e-09,2.9758560447213456e-10,6.215681916490838e-06,1.9722504332608896e-09,2.7711620655818957e-09,2.9627133181931374e-10,3.3891674843688963e-06,2.598244223273326e-13,1.5189548634561403e-13,8.137253526892596e-11,2.204320472100544e-09,4.956225690154087e-16,2.9769761183573e-13,2.9821996502597704e-12
7.517755508622634e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344443354883095,0.11009122837101294,0.02230253268975736,2.5278986724454242e-09,6.272185747744129e-06,0.00032562114635898505,9.611186505004496e-05,8.329037030685149e-07,4.3850605335034105e-16,0.0006372515455900085,2.901252167965063e-14,0.0003085960979502099,3.273464777523786e-11,2.711981128860633e-08,5.309376002344972e-12,7.662456830786007e-14,5.983609083289693e-06,1.7738982307578941e-09,0.007830050272885178,0.0009260629048262979,8.667529939313269e-05,1.9117586337472266e-07,3.5355245143400556e-09,8.061628934743207e-09,5.460802900964942e-12,8.29985853920876e-08,1.3511173986499497e-05,6.63208439510552e-09,3.00102855118172e-10,6.2498425170104725e-06,1.9774848392736127e-09,2.8027200063464895e-09,2.981409545664281e-10,3.4017769302824933e-06,2.613270057739291e-13,1.532619220286294e-13,8.245567866741934e-11,2.222187611006334e-09,5.012604795051255e-16,3.0089049433648486e-13,3.0025091636642577e-12
7.539458958092644e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344111109928525,0.11008800280793021,0.022301058089331506,2.553151643534944e-09,6.325868361445183e-06,0.00032735628534018215,9.671682542071415e-05,8.395458340300404e-07,4.435786702996339e-16,0.0006389418694049923,2.941053199197502e-14,0.00030893103270489324,3.3005599076344134e-11,2.740992563107654e-08,5.348936816420969e-12,7.736552586089718e-14,6.012948371625293e-06,1.794027877077091e-09,0.007830964058870212,0.0009283103904585339,8.679875121457245e-05,1.9191391825971486e-07,3.5446690529066114e-09,8.082524412904932e-09,5.475771749721987e-12,8.313314476668278e-08,1.3513724244112249e-05,6.66078811893646e-09,3.0263321972659555e-10,6.2840674302772385e-06,1.9827156042911725e-09,2.834538250882095e-09,3.0001546619670585e-10,3.414379717029853e-06,2.6283382491182387e-13,1.5463571015136319e-13,8.354970694899311e-11,2.2401405927827895e-09,5.069448371615751e-16,3.0410718252566073e-13,3.0228951660843986e-12
7.561162407562654e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443437805322146,0.11008479118677698,0.022299583586720538,2.578575603401755e-09,6.379834456208885e-06,0.0003290945688496356,9.732336563737924e-05,8.462192729348557e-07,4.486924124014616e-16,0.0006406310196218314,2.981270183699486e-14,0.0003092643314911884,3.327789971367537e-11,2.7702197123412206e-08,5.388631662842675e-12,7.811093797707433e-14,6.042328946077473e-06,1.8143229400345487e-09,0.007831863442622327,0.0009305557796682157,8.692197657018441e-05,1.926523611330744e-07,3.553805856218036e-09,8.10340518046005e-09,5.490732139861403e-12,8.326745857610565e-08,1.3516262786476777e-05,6.689534650947775e-09,3.051767234070759e-10,6.318356491741083e-06,1.9879427235754177e-09,2.866618085052085e-09,3.018948625091874e-10,3.426975750577699e-06,2.643448815078514e-13,1.5601686294143723e-13,8.46546919861923e-11,2.2581795004035707e-09,5.126758710039107e-16,3.073477698767688e-13,3.0433577156093743e-12
7.582865857032665e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343451602734985,0.1100815933222967,0.02229810918191485,2.604171191140619e-09,6.434084591393639e-06,0.0003308359889852299,9.793148436137168e-05,8.52924048371681e-07,4.538474724780524e-16,0.000642318994786132,3.021906017110101e-14,0.0003095960025088671,3.3551551196478486e-11,2.7996634210948058e-08,5.428460358051121e-12,7.886081433257382e-14,6.071750619592236e-06,1.8347842331563882e-09,0.007832748611890872,0.0009327990735270988,8.704497663893298e-05,1.9339118936691713e-07,3.5629349176175302e-09,8.12427122008848e-09,5.505684088299596e-12,8.340152893788776e-08,1.3518789841075041e-05,6.718323985056128e-09,3.077333912137092e-10,6.35270953747514e-06,1.993166192430681e-09,2.8989607960773862e-09,3.0377913932274195e-10,3.439564937647878e-06,2.6586017727408575e-13,1.5740539258081948e-13,8.577070584146816e-11,2.2763044159345607e-09,5.18453810289946e-16,3.1061234980402324e-13,3.06389686939746e-12
7.604569306502675e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434312430273037,0.1100784090316662,0.022296634874905553,2.629939046307095e-09,6.488619325179831e-06,0.0003325805378744574,9.85411802602675e-05,8.596601886047941e-07,4.590440436394543e-16,0.0006440057934566858,3.062963603310777e-14,0.0003099260539166746,3.382655501902734e-11,2.8293245333687355e-08,5.4684227186081765e-12,7.96151645831607e-14,6.101213205653247e-06,1.8554125708161599e-09,0.00783361975198047,0.0009350402730991556,8.716775258932909e-05,1.9413040034174082e-07,3.572056230523407e-09,8.145122514629163e-09,5.520627611225619e-12,8.353535792224704e-08,1.3521305627835504e-05,6.747156113952772e-09,3.1030324814465933e-10,6.387126404172081e-06,1.9983860062036306e-09,2.9315676725221206e-09,3.05668292475306e-10,3.4521471857129492e-06,2.673797138723807e-13,1.588013112055683e-13,8.689782076634108e-11,2.2945154205357586e-09,5.242788845136259e-16,3.139010156612229e-13,3.0845126838502333e-12
