Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68),CHO2X(213),HOCO(73)
9.794873194170932e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431863338279005,0.10980160845669235,0.022148486592170624,2.6245474285022606e-08,2.7001363267386086e-05,0.0005086256413611782,0.00016819702066492707,1.705953713684118e-06,1.2142901968460361e-15,0.0008087895458847399,9.96951022609381e-14,0.0003354893001070491,6.91470501882492e-11,1.3470087456386446e-07,1.0150478300427305e-11,1.806145023450986e-13,1.8702219833605128e-05,4.960754411226169e-09,0.007873609395015217,0.0011268197052284623,9.594729143094602e-05,5.312423363274779e-07,4.456325279549982e-09,4.941068933931854e-09,2.790915628761548e-12,4.631864161455238e-08,1.40523337886572e-05,4.2172725451618577e-08,1.317121479454055e-09,9.880276630369646e-06,2.5083619893724e-09,7.840970819476905e-09,5.21467994309955e-10,8.911889848076549e-13,4.670417124876187e-06,3.40411162884197e-13,2.7200841212599704e-10,1.4936777580536458e-12,1.4009743044019697e-15,4.5899168776451015e-09,2.327987039972781e-11,5.789420744596937e-11,5.122371932927549e-15,6.870849652951157e-16
9.838983102319702e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431820130096765,0.10979663695845798,0.022145512192963228,2.6643757485727095e-08,2.7351618819704263e-05,0.0005125599287875155,0.00016975342515999784,1.726409949424889e-06,1.235275473739031e-15,0.0008119756363009911,1.0176224209836038e-13,0.00033589128242830687,7.000771903195262e-11,1.3702229368306603e-07,1.0257370164881014e-11,1.831786216132046e-13,1.8856775911708067e-05,5.0469711628341485e-09,0.007873787494414825,0.0011306775625846192,9.614443110334914e-05,5.341591428376363e-07,4.473280726319288e-09,4.960127538635452e-09,2.802054459294472e-12,4.6434958896821833e-08,1.4058581974120044e-05,4.245990416570945e-08,1.333901732065781e-09,9.95831757569488e-06,2.518219166065412e-09,7.977292172723645e-09,5.262885433124803e-10,8.991099519631014e-13,4.693763470427352e-06,3.4491458619578807e-13,2.774751046920433e-10,1.5194060088154126e-12,1.4253090398657367e-15,4.645533666644146e-09,2.351960611679055e-11,5.837210277237807e-11,5.1856198292894305e-15,6.982859247274066e-16
9.883093010468473e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431777173513354,0.10979167900235148,0.022142538211471902,2.7046125323258765e-08,2.7704618958405543e-05,0.0005165029729924593,0.00017131583387306203,1.7470020860012611e-06,1.2565144534184005e-15,0.0008151566424843218,1.0386117361485584e-13,0.00033628928531988694,7.087446407716557e-11,1.393714745675427e-07,1.0364734552424608e-11,1.8576493798803722e-13,1.9011741556520618e-05,5.1342516707468576e-09,0.007873950830277344,0.0011345254445536764,9.634097979884104e-05,5.370754132183511e-07,4.490203535156112e-09,4.979154930646729e-09,2.8131785039170745e-12,4.655104488394292e-08,1.4064821113000631e-05,4.274778002750235e-08,1.3508100450667974e-09,1.003653709821928e-05,2.5280605253289406e-09,8.11529611048436e-09,5.311276454531301e-10,9.07065189334406e-13,4.717055221770627e-06,3.4945289580776883e-13,2.830228968178844e-10,1.5454417153980379e-12,1.4499437947343737e-15,4.701524734863805e-09,2.376062353155699e-11,5.885126010335707e-11,5.249332070241938e-15,7.0960930149005455e-16
9.927202918617243e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431734464521504,0.10978673420965422,0.022139564647835844,2.7452599466590328e-08,2.806037021992687e-05,0.0005204547263502318,0.0001728842367370111,1.7677301208066818e-06,1.278008916582997e-15,0.0008183325620871569,1.0599219985246988e-13,0.0003366833493429428,7.174728795328413e-11,1.4174858947665726e-07,1.0472570029819988e-11,1.8837351467870525e-13,1.9167113932700664e-05,5.222603329169421e-09,0.007874099793344604,0.0011383633573256845,9.653694216496642e-05,5.399911140173949e-07,4.507093705424994e-09,4.9981510970880195e-09,2.8242877679887567e-12,4.666690181138308e-08,1.40710513676648e-05,4.303635162401869e-08,1.3678466944557506e-09,1.01149342146689e-05,2.53788605972257e-09,8.254994333978758e-09,5.3598526931713e-10,9.150546895305187e-13,4.740292095482029e-06,3.5402615383957723e-13,2.88652534539832e-10,1.5717867822864192e-12,1.474880651292358e-15,4.757890094007848e-09,2.4002921825724743e-11,5.933167065251474e-11,5.31350944839163e-15,7.210557452346442e-16
9.971312826766014e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44316919992167275,0.10978180221178525,0.022136591502193832,2.7863201569348347e-08,2.8418879095947768e-05,0.0005244151415584623,0.00017445862368291982,1.7885940471665964e-06,1.2997606479596715e-15,0.0008215033928972087,1.081556244964316e-13,0.0003370735146501926,7.262619310549222e-11,1.4415381039203407e-07,1.0580875168200987e-11,1.9100441454192775e-13,1.9322890210568058e-05,5.312033534496446e-09,0.007874234764097853,0.0011421913071258665,9.673232279177693e-05,5.429062120206509e-07,4.5239512372399796e-09,5.017116025882965e-09,2.8353822571585794e-12,4.678253188817625e-08,1.4077272898241991e-05,4.332561754344462e-08,1.3850119540819915e-09,1.019350794854138e-05,2.5476957622438618e-09,8.39639854791755e-09,5.408613834864909e-10,9.230784450223593e-13,4.763473814833341e-06,3.586344216512463e-13,2.943647657034189e-10,1.5984431108582862e-12,1.5001216924083333e-15,4.814629744420131e-09,2.4246500154644252e-11,5.981332565139897e-11,5.3781527455413364e-15,7.326259045379968e-16
9.999999999999998e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443166451059165,0.10977860135005071,0.022134658121463747,2.8132464959139984e-08,2.865352069733355e-05,0.000526995450210982,0.0001754857433878125,1.802235963639201e-06,1.3140459451965363e-15,0.0008235628319387125,1.0958015334565539e-13,0.0003373251878385554,7.320105959781173e-11,1.4573322666327074e-07,1.0651563510822653e-11,1.9272744743925258e-13,1.9424415771661758e-05,5.370777386381339e-09,0.007874315210170088,0.001144675496068913,9.685907984212558e-05,5.448017263264451e-07,4.534897130207864e-09,5.0294332245459096e-09,2.8425897059615877e-12,4.68576119751404e-08,1.4081314505327076e-05,4.351411551195514e-08,1.396244644182328e-09,1.0244703224390878e-05,2.5540670682974307e-09,8.489282810415562e-09,5.440425050033484e-10,9.28315127801172e-13,4.778520473280123e-06,3.6165025650764997e-13,2.981244333257501e-10,1.615947173963357e-12,1.5167016035048462e-15,4.851731617369869e-09,2.4405599478877244e-11,6.012723689260985e-11,5.4204443516661525e-15,7.402173351344278e-16
1.0015422734914784e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44316497737946114,0.10977688265003292,0.02213361877468411,2.827795326936623e-08,2.8780152033484054e-05,0.0005283841716354079,0.00017603898464016148,1.8095938543658885e-06,1.3217714363001019e-15,0.000824669132836034,1.1035175185837183e-13,0.0003374598209900226,7.351118179598771e-11,1.4658730901099703e-07,1.0689648543139611e-11,1.9365770008195055e-13,1.9479067566137148e-05,5.402549685089845e-09,0.00787435611302742,0.0011460093002146302,9.69271262128457e-05,5.458206742508904e-07,4.540776131455854e-09,5.036049705747906e-09,2.8464619773788344e-12,4.689793729797586e-08,1.4083485862772187e-05,4.3615576375338744e-08,1.4023060956547078e-09,1.0272257330047993e-05,2.5574896263233714e-09,8.539520460150566e-09,5.457559565403981e-10,9.311364481520688e-13,4.7866001097066435e-06,3.632777598464075e-13,3.001603399346675e-10,1.6254125993119018e-12,1.5256690014727151e-15,4.871743675161223e-09,2.4491357647414848e-11,6.02962163495962e-11,5.4432627329022346e-15,7.443204268962331e-16
1.0059532643063555e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443160778454818,0.10977197517529347,0.022130646465444315,2.86968761882409e-08,2.9144195434981702e-05,0.000532361769917207,0.0001776253095365342,1.8307295276763039e-06,1.344043074377697e-15,0.0008278297799576031,1.1258088685954663e-13,0.0003378423077105505,7.440225610520687e-11,1.4904925674006463e-07,1.0798888734710595e-11,1.9633343345047816e-13,1.9635643181148624e-05,5.494159181058136e-09,0.007874464200895314,0.0011498173428875647,9.712135690625945e-05,5.487344679652959e-07,4.557568389659659e-09,5.054952126184066e-09,2.8575269349209862e-12,4.701312019984189e-08,1.4089690417339978e-05,4.390622671082084e-08,1.4197293887485735e-09,1.035118139605635e-05,2.5672676458205062e-09,8.684371781317371e-09,5.506689570556954e-10,9.392286911511258e-13,4.80967071650981e-06,3.679562282752889e-13,3.06040008611423e-10,1.6526971425943572e-12,1.5515246623356664e-15,4.9292318640849735e-09,2.473749340740298e-11,6.078033401483505e-11,5.508840171319506e-15,7.561399587184037e-16
1.0103642551212325e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431566027865328,0.10976707944781627,0.02212767457461143,2.911999193089295e-08,2.951101565841054e-05,0.0005363478900551631,0.0001792175882983966,1.8520010483838622e-06,1.3665773589845332e-15,0.0008309853324468766,1.1484333501406846e-13,0.00033822101376364434,7.529941793304765e-11,1.5153982468850368e-07,1.0908594327554287e-11,1.9903167644662196e-13,1.9792614243100786e-05,5.5868694240372825e-09,0.00787455937899087,0.0011536154414754215,9.731501929558835e-05,5.516475606532393e-07,4.5743280141627834e-09,5.0738232774682416e-09,2.8685771363441995e-12,4.7128082728634784e-08,1.4095886716196864e-05,4.419756714258609e-08,1.4372821008054573e-09,1.04302791900337e-05,2.577029815018484e-09,8.830964224500317e-09,5.556003536073324e-10,9.473551661219379e-13,4.832685378092912e-06,3.7266988603823524e-13,3.120045248347507e-10,1.6802986323307606e-12,1.5776907592458248e-15,4.987094277915062e-09,2.4984906512283143e-11,6.126566993308664e-11,5.574885810856e-15,7.680851453185058e-16
1.0147752459361096e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44315245002263215,0.10976219513695623,0.022124703102321668,2.9547322085130007e-08,2.9880619017358282e-05,0.0005403424860130593,0.00018081581085081138,1.8734083938162477e-06,1.3893760909282901e-15,0.0008341357886183919,1.1713940241214636e-13,0.00033859597770890165,7.62026690000908e-11,1.5405918366194017e-07,1.1018763910937819e-11,2.017524905168645e-13,1.994997794528017e-05,5.6806878169731286e-09,0.007874641989379729,0.001157403602344077,9.750811775083152e-05,5.545599200353815e-07,4.591055007992359e-09,5.092663150644133e-09,2.8796125885079038e-12,4.724282699598169e-08,1.4102074911871999e-05,4.448959626506822e-08,1.454964497144967e-09,1.0509549761990869e-05,2.5867761286192287e-09,8.979309504880007e-09,5.605501147688153e-10,9.555158650432732e-13,4.855643843665569e-06,3.7741879148880777e-13,3.180546434004022e-10,1.7082189567539004e-12,1.604169376789245e-15,5.045330872321483e-09,2.523359601397885e-11,6.175221540865562e-11,5.641400391013041e-15,7.801566309101745e-16
1.0191862367509866e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44314831982013647,0.1097573219209324,0.02212173204871044,2.997888822121347e-08,3.0253011781124704e-05,0.0005443455120645013,0.00018241996711769562,1.894951537370185e-06,1.4124410750292901e-15,0.0008372811469148584,1.1946939570333749e-13,0.0003389672377175866,7.711201084881987e-11,1.5660750415602804e-07,1.1129396078814546e-11,2.0449593675503976e-13,2.0107731486791568e-05,5.775621763905331e-09,0.007874712365146202,0.0011611818318944872,9.77006565893423e-05,5.574715140612291e-07,4.607749374882821e-09,5.1114717375150645e-09,2.8906332986022324e-12,4.7357355091030647e-08,1.4108255155273012e-05,4.478231267463461e-08,1.4727768409711656e-09,1.0588992168426806e-05,2.5965065817395023e-09,9.129419339393148e-09,5.65518209112771e-10,9.637107797995473e-13,4.878545868715198e-06,3.822030022367365e-13,3.241911207703495e-10,1.736460000634406e-12,1.630962599828613e-15,5.103941591996979e-09,2.5483560939294643e-11,6.223996176427762e-11,5.708384641156964e-15,7.923550586013665e-16
1.0235972275658637e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431442118448231,0.10975245948659287,0.02211876141391229,3.041471189142851e-08,3.0628200174815585e-05,0.0005483569227902917,0.0001840300470219787,1.916630448538787e-06,1.4357741201175552e-15,0.0008404214059057634,1.2183362207981128e-13,0.00033933483157652677,7.802744484483873e-11,1.5918495635017505e-07,1.1240489429881778e-11,2.0726207590232912e-13,2.026587207258745e-05,5.871678669752791e-09,0.007874770830629324,0.0011649501365626278,9.789264007673392e-05,5.60382310906658e-07,4.624411119268302e-09,5.130249030634755e-09,2.9016392740999517e-12,4.747166908059101e-08,1.4114427595778242e-05,4.507571496954464e-08,1.4907193933712236e-09,1.0668605472273698e-05,2.606221169906023e-09,9.281305446392951e-09,5.705046052114678e-10,9.719399021544044e-13,4.901391214926178e-06,3.8702257515160314e-13,3.3041471504439206e-10,1.7650236452118915e-12,1.6580725134433332e-15,5.162926370733417e-09,2.5734800289995444e-11,6.272890034121504e-11,5.775839279881994e-15,8.046810703860449e-16
1.0280082183807407e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431401257709955,0.10974760752918637,0.0221157911980608,3.085481462965714e-08,3.1006190379436934e-05,0.0005523766730758324,0.0001856460404857648,1.938445092938886e-06,1.4593770390298328e-15,0.0008435565642859848,1.2423238925962804e-13,0.0003396987966919701,7.894897217808769e-11,1.6179171010132558e-07,1.1352042567636776e-11,2.100509683472743e-13,2.0424396913496766e-05,5.968865940100673e-09,0.007874817701652664,0.00116870852281942,9.808407242776147e-05,5.632922789733956e-07,4.64104024627425e-09,5.148995023298474e-09,2.9126305227635833e-12,4.7585771010024896e-08,1.4120592381319765e-05,4.536980175006274e-08,1.508792413327586e-09,1.0748388742842715e-05,2.6159198890501625e-09,9.434979545311817e-09,5.755092716372957e-10,9.802032237476543e-13,4.924179650099901e-06,3.9187756636605604e-13,3.3672618593183695e-10,1.7939117681265714e-12,1.6855012028698167e-15,5.222285131498086e-09,2.5987313042522494e-11,6.321902249934034e-11,5.843765015182882e-15,8.171353071393019e-16
1.0324192091956178e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44313606128125904,0.10974276575213933,0.02211282140128856,3.12992179509542e-08,3.1386988531989576e-05,0.000556404718108554,0.00018726793743050054,1.9603954323383285e-06,1.4832516486067353e-15,0.0008466866208744168,1.2666600547003414e-13,0.0003400591700934017,7.987659386405682e-11,1.6442793493780168e-07,1.146405410043099e-11,2.1286267412580479e-13,2.0583303226253205e-05,6.06719098098894e-09,0.007874853285748105,0.0011724569971706526,9.827495780718586e-05,5.662013868866784e-07,4.657636761708935e-09,5.167709709536378e-09,2.9236070527007094e-12,4.7699662904046915e-08,1.4126749658458868e-05,4.566457161867911e-08,1.5269961577270314e-09,1.0828341055770289e-05,2.625602735504361e-09,9.59045335632648e-09,5.805321769633895e-10,9.885007361416098e-13,4.946910948075729e-06,3.9676803127865366e-13,3.431262947232527e-10,1.8231262433512696e-12,1.713250753441906e-15,5.282017786509935e-09,2.6241098148746783e-11,6.371031961722678e-11,5.9121625452140075e-15,8.297184086134701e-16
1.0368302000104948e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443132018066302,0.10973793386683915,0.022109852023727106,3.174794335112662e-08,3.177060072556315e-05,0.0005604410133753756,0.00018889572777714686,1.982481424683255e-06,1.5073997696899211e-15,0.0008498115746126019,1.2913477943077498e-13,0.0003404159884373221,8.081031074499774e-11,1.6709380005319938e-07,1.1576522641522599e-11,2.156972529212827e-13,2.0742588233522854e-05,6.166661198702347e-09,0.007874877882373718,0.0011761955661568875,9.846530033062071e-05,5.691096034923892e-07,4.67420067205621e-09,5.186393084104465e-09,2.934568872295404e-12,4.7813346766596797e-08,1.4132899572455398e-05,4.596002318002241e-08,1.54533088135471e-09,1.0908461492964995e-05,2.6352697059975058e-09,9.747738600025611e-09,5.855732897642035e-10,9.968324307873254e-13,4.969584888652803e-06,4.0169402455769963e-13,3.4961580426230234e-10,1.8526689411244803e-12,1.7413232505323017e-15,5.342124237315716e-09,2.649615453617481e-11,6.420278309224098e-11,5.981032557375635e-15,8.424310134292269e-16
1.0412411908253719e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44312799582468254,0.10973311159242317,0.022106883065506854,3.2201012306315525e-08,3.2157033009430595e-05,0.0005644855146601914,0.00019052940144635496,2.004703024125334e-06,1.5318232271191698e-15,0.0008529314245633733,1.3163902033742724e-13,0.0003407692880109857,8.175012349113265e-11,1.6978947430034318e-07,1.1689446809127294e-11,2.185547640645622e-13,2.0902249163931272e-05,6.2672839995620214e-09,0.007874891783125953,0.0011799242363533607,9.865510406535629e-05,5.720168978569671e-07,4.690731984467357e-09,5.205045142475345e-09,2.945515990200901e-12,4.7926824581645924e-08,1.4139042267329818e-05,4.6256155040911354e-08,1.5637968369078203e-09,1.0988749142554967e-05,2.6449207976493312e-09,9.906846997079771e-09,5.906325786160009e-10,1.005198299005205e-12,4.992201257512736e-06,4.066556001446129e-13,3.5619547891765464e-10,1.882541727883957e-12,1.7697207794942336e-15,5.40260437486605e-09,2.6752481107356762e-11,6.469640434061838e-11,6.050375728324985e-15,8.55273759070783e-16
1.0456521816402489e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44312399426262206,0.10972829865557301,0.02210391452675704,3.265844627258092e-08,3.2546291389142934e-05,0.0005685381780413831,0.00019216894835864438,2.027060181048979e-06,1.5565238497296035e-15,0.0008560461699095082,1.34179037844753e-13,0.00034111910473610263,8.269603260186104e-11,1.7251512618529596e-07,1.1802825226467343e-11,2.2143526653406554e-13,2.1062283252089982e-05,6.369066789718559e-09,0.007874895271946193,0.001183643014369872,9.884437303116655e-05,5.74923239265285e-07,4.707230706752532e-09,5.223665880832301e-09,2.956448415434577e-12,4.804009831413688e-08,1.414517788591931e-05,4.655296581061794e-08,1.5823942750091582e-09,1.1069203098835896e-05,2.6545560079670967e-09,1.0067790267913706e-08,5.957100120975097e-10,1.0135983320555254e-12,5.0147598461431605e-06,4.116528112565923e-13,3.6286608455497465e-10,1.9127464662005264e-12,1.798445425603041e-15,5.463458079591403e-09,2.701007674073739e-11,6.519117479754691e-11,6.1201927252542925e-15,8.68247281883973e-16
1.050063172455126e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44312001309380267,0.1097234947903146,0.022100946407605696,3.312026668548967e-08,3.293838182662358e-05,0.000572598959889361,0.00019381435843458456,2.0495528420985164e-06,1.5815034703489831e-15,0.0008591558099523887,1.3675514205007608e-13,0.0003414654741725006,8.364803840696398e-11,1.752709238614262e-07,1.1916656521818956e-11,2.2433881895587405e-13,2.122268773862245e-05,6.472016974946555e-09,0.007874888625321924,0.0011873519068506724,9.903311120110247e-05,5.778285972172267e-07,4.723696847373819e-09,5.242255296060562e-09,2.9673661572864106e-12,4.8153169909569746e-08,1.4151306569929962e-05,4.685045410075012e-08,1.6011234441945307e-09,1.114982246221954e-05,2.6641753348413664e-09,1.0230580132381175e-08,6.008055587905488e-10,1.0220325211007357e-12,5.037260451762126e-06,4.166857103905813e-13,3.696283885089985e-10,1.943285014713037e-12,1.827499273998925e-15,5.524685221477947e-09,2.726894029111995e-11,6.568708591725703e-11,6.19048420466261e-15,8.813522170665836e-16
