Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),C2H2(37),C2H6(343),C4H5X(365),C4H5X(364),C6H8(494),C6H7X(498),C6H7X(517),C6H7X(518),C8H10(500),C8H9X(719),C8H9X(786),C8H9X(785),S(721),S(1141),S(1666),SX(2966),SX(2965),SX(2963),S(2906),SX(3918),SX(3916),SX(2962),SX(2964),SX(2960),SX(1086),SX(1144),C4H7X(140),C4H7X(143),SX(1143),SX(1145),S(1619),SX(6234),SX(6230),S(7289),SX(7451),SX(7445),SX(7444),SX(7450),SX(6229),SX(6228),SX(6227),C4H7X(142),SX(3917),SX(3915)
0.00010521110494707232,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331081141726565,0.66999243873937753,2.6297960294690199e-12,0.0,3.7468941314992193e-16,1.7815480297441515e-34,9.3119842868868454e-34,0.0,2.0953837326212258e-30,2.111131147105491e-29,0.0,8.213450335395291e-06,3.2833827489039767e-06,1.5452390881623791e-06,1.7451211607022107e-20,8.9287367767590113e-10,3.2875474615878507e-09,1.2038712365651382e-12,3.9999233186665172e-07,1.7914895908135032e-09,3.9640231810779109e-15,9.7554172718145082e-08,3.964023169545506e-15,4.0224593288548189e-10,8.8997202082773476e-16,8.8997202082851218e-16,1.7841440527948289e-08,4.9678595830689194e-12,2.4326699263865528e-16,3.0339453783322957e-11,8.7639690657642496e-17,8.7639690657672054e-17,1.1138437463272981e-10,9.4104405453841177e-13,5.7910756271956022e-11,1.8170327154724112e-09,7.6505986407207098e-16,7.360953428468804e-16,1.0792585365691339e-14,1.0989965931458673e-17,1.0989965931455497e-17,1.867579783821477e-16,2.2196949643900164e-18,2.1185988885566821e-10,1.0989965847614228e-17,1.443791246871261e-12,1.5973745979628526e-18,1.2466553884197822e-23,2.0713854311696563e-10,4.495387701282375e-17,6.39640856968185e-17,9.0741128649822405e-18,3.8498461943530251e-15,6.4468169266000096e-16,1.3659813325660483e-17,1.2466553884197824e-23,4.8881749829350852e-17,1.7896211401098828e-19,2.0823604432934486e-18
0.00010556589566114511,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331080542602276,0.66999243219768634,2.6383180739841819e-12,0.0,3.7498936252752239e-16,1.7833380646446875e-34,9.3416039500567036e-34,0.0,2.1088745043807559e-30,2.124723847053967e-29,0.0,8.2217026672356319e-06,3.2800869584040242e-06,1.5487497297919148e-06,1.7433664041059304e-20,8.9532993500359303e-10,3.3009132779882757e-09,1.2053951674323028e-12,4.0049972115880816e-07,1.797677372721679e-09,3.9737221295645123e-15,9.7938913056176221e-08,3.9737221180274145e-15,4.0450876089725407e-10,8.940801797521394e-16,8.9408017975292254e-16,1.7962181795551231e-08,4.9976509060075825e-12,2.4472581920709376e-16,3.0526480767080811e-11,8.8091432205180129e-17,8.8091432205172832e-17,1.1211088153779852e-10,9.4745968018373481e-13,5.8310258381301024e-11,1.8360557651654386e-09,7.6900339008740456e-16,7.39889717801061e-16,1.0848218544801225e-14,1.1044773154535555e-17,1.1044773154532577e-17,1.8717516549057748e-16,2.2246527650770245e-18,2.1353979881508865e-10,1.1044773070791714e-17,1.4524774989888679e-12,1.6053718093320029e-18,1.2541555610749821e-23,2.0923288548238218e-10,4.5362818433093568e-17,6.4545961294707529e-17,9.1566592624570476e-18,3.884867909807846e-15,6.4790928588687524e-16,1.3728200804999752e-17,1.2541555610749821e-23,4.8990929701831465e-17,1.8000134201447695e-19,2.0944526525716275e-18
0.00010592068637521791,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331079943578995,0.66999242566336559,2.6468383149770108e-12,0.0,3.7528921584610285e-16,1.7851261635465912e-34,9.3712175353027995e-34,0.0,2.1224061651013203e-30,2.1383577488044437e-29,0.0,8.22994607336688e-06,3.2768013312871052e-06,1.5522534724749091e-06,1.7416170588002254e-20,8.9778372935985004e-10,3.3142925206269986e-09,1.2069119868070933e-12,4.0100474183517835e-07,1.8038667388682168e-09,3.9834094821242209e-15,9.8323361256045923e-08,3.9834094706209352e-15,4.0677656201968616e-10,8.9819207082710028e-16,8.9819207082788638e-16,1.8083210231026805e-08,5.0274812273083535e-12,2.4618655545396701e-16,3.0713794816833316e-11,8.8543190522759951e-17,8.8543190522763402e-17,1.1283882073569842e-10,9.5389083101725626e-13,5.8710743873335474e-11,1.8551978022789288e-09,7.7294706238597351e-16,7.4368423435690463e-16,1.0903853838325111e-14,1.1099568598450258e-17,1.1099568598447055e-17,1.8759159171225619e-16,2.229601521460998e-18,2.1522411013883e-10,1.1099568514808917e-17,1.4611752118504113e-12,1.6133673853117247e-18,1.261665628970257e-23,2.1133979846967389e-10,4.5773711979739496e-17,6.5130614539090943e-17,9.2395997041439958e-18,3.9200568052394593e-15,6.5113621914453365e-16,1.3796574299411368e-17,1.261665628970257e-23,4.9099910402073624e-17,1.8104162336206735e-19,2.106557118207802e-18
0.0001062754770892907,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331079344658132,0.66999241913639618,2.6553567558229458e-12,0.0,3.7558897362629265e-16,1.7869123321791092e-34,9.4008250792643276e-34,0.0,2.1359787045617999e-30,2.1520328420700274e-29,0.0,8.2381805802030563e-06,3.2735258158685923e-06,1.555750342128639e-06,1.7398730972666073e-20,9.0023506833222723e-10,3.3276851749618606e-09,1.2084217371931208e-12,4.0150740807236056e-07,1.8100576735635164e-09,3.9930852070662835e-15,9.8707515609830741e-08,3.9930851955823896e-15,4.0904932916015444e-10,9.0230765579733218e-16,9.0230765579812617e-16,1.8204524563843552e-08,5.0573501582879371e-12,2.4764918234616531e-16,3.0901393590564862e-11,8.8994961135412813e-17,8.8994961135409744e-17,1.1356818408668081e-10,9.6033744765550505e-13,5.911220898773863e-11,1.8744589995355723e-09,7.76890842060138e-16,7.4747885534427751e-16,1.0959490649909911e-14,1.115435158172021e-17,1.1154351581716939e-17,1.8800726031997201e-16,2.2345412724513629e-18,2.1691278277576934e-10,1.1154351498181667e-17,1.469884271662921e-12,1.6213612272480524e-18,1.2691854938489857e-23,2.1345929857070042e-10,4.6186556570792391e-17,6.5718043890455235e-17,9.3229339716430284e-18,3.9554127880287837e-15,6.5436245256505647e-16,1.3864932965319532e-17,1.2691854938489857e-23,4.9208692787000716e-17,1.8208295368885308e-19,2.1186737895550445e-18
0.00010698505851743629,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331078147129118,0.66999240610443633,2.6723882505030654e-12,0.0,3.7618820460997571e-16,1.7904789014205559e-34,9.4600221889720785e-34,0.0,2.1632463793185783e-30,2.1795065625029922e-29,0.0,8.2546230010357097e-06,3.26700491519775e-06,1.5627235653007779e-06,1.7364012164050956e-20,9.0513041028303734e-10,3.3545106607660274e-09,1.2114201995347079e-12,4.0250573338857091e-07,1.8224441858569937e-09,4.0124019005057473e-15,9.9474936069446526e-08,4.0124018890759882e-15,4.1360973311042246e-10,9.105498645905098e-16,9.1054986459130122e-16,1.8448005857097607e-08,5.1172023038215249e-12,2.5058003238808984e-16,3.1277435993012767e-11,8.9898515864928889e-17,8.9898515864928889e-17,1.1503115086610086e-10,9.7327684189646098e-13,5.9918063111766096e-11,1.9133395571618094e-09,7.8477851924522003e-16,7.5506821373374797e-16,1.1070765990301103e-14,1.1263877480868106e-17,1.1263877480864555e-17,1.8883633767826311e-16,2.2443939126225125e-18,2.2030305182175391e-10,1.1263877397537854e-17,1.4873359796411732e-12,1.6373433129905992e-18,1.2842542238377565e-23,2.1773612526108834e-10,4.7018094329557663e-17,6.6901224430673231e-17,9.4907830643184067e-18,4.0266256254099668e-15,6.6081266011274242e-16,1.4001602425200077e-17,1.2842542238377565e-23,4.9425666010381947e-17,1.8416870775177176e-19,2.1429431263778634e-18
0.00010769463994558188,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331076950026079,0.6699923931016567,2.6894125847382094e-12,0.0,3.7678705952929374e-16,1.7940378176759323e-34,9.519195568688573e-34,0.0,2.190677448859703e-30,2.2071449280490205e-29,0.0,8.2710301386157217e-06,3.2605238501067565e-06,1.5696696037957601e-06,1.7329505452028795e-20,9.1001602079033786e-10,3.381389619919208e-09,1.214390888223804e-12,4.0349480834721685e-07,1.8348367841687421e-09,4.0316723510717889e-15,1.0024116125545412e-07,4.031672339683546e-15,4.1818991595165869e-10,9.1880667348093753e-16,9.1880667348175006e-16,1.8692615582061355e-08,5.1772042701586066e-12,2.5351821888062595e-16,3.1654589443342689e-11,9.080205257256648e-17,9.0802052572558986e-17,1.1649971746479754e-10,9.8627739224645083e-13,6.0727790947099568e-11,1.9526987871089503e-09,7.9266603915446007e-16,7.6265742500245515e-16,1.1182039171102651e-14,1.1373345538076195e-17,1.1373345538072458e-17,1.896624233219117e-16,2.2542109918004557e-18,2.2371028573327907e-10,1.1373345454956618e-17,1.5048317231927872e-12,1.6533172859125872e-18,1.2993609741525253e-23,2.2206349421871996e-10,4.7857422418842334e-17,6.8095489696004979e-17,9.6602046651504146e-18,4.0985056263229769e-15,6.6725959348323692e-16,1.4138202509022643e-17,1.2993609741525253e-23,4.9641856115292265e-17,1.8625851371708191e-19,2.1672596102089126e-18
0.00010840422137372747,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733107575335964,0.66999238012790885,2.7064297850133292e-12,0.0,3.7738554237282312e-16,1.7975891258359349e-34,9.5783455050172363e-34,0.0,2.2182718349700723e-30,2.2349478599916167e-29,0.0,8.2874021999063351e-06,3.254082219958272e-06,1.5765886598553649e-06,1.7295208703482963e-20,9.1489195918453296e-10,3.4083219376178146e-09,1.2173341319390988e-12,4.0447474248407183e-07,1.8472353431478977e-09,4.0508967291886583e-15,1.0100617836599727e-07,4.0508967178626991e-15,4.2278982083542669e-10,9.2707796451180834e-16,9.2707796451259207e-16,1.8938343702523009e-08,5.2373530142967827e-12,2.5646359281351401e-16,3.2032835570103664e-11,9.1705527440545138e-17,9.1705527440550981e-17,1.1797382003220996e-10,9.9933863164179753e-13,6.1541362910526788e-11,1.9925380125287414e-09,8.0055301916308781e-16,7.7024612079987267e-16,1.129330480994973e-14,1.148275053749512e-17,1.1482750537490997e-17,1.904855426715752e-16,2.2639928122021212e-18,2.2713416453486276e-10,1.1482750454589629e-17,1.5223706113025032e-12,1.6692823789353776e-18,1.3145049754303772e-23,2.2644153151902575e-10,4.8704531176290352e-17,6.9300825938051967e-17,9.8311968237556352e-18,4.1710519632557341e-15,6.7370294309141636e-16,1.4274726657137749e-17,1.3145049754303773e-23,4.9857269757071939e-17,1.8835227778602956e-19,2.1916221495310005e-18
0.00010911380280187306,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331074557140139,0.66999236718304489,2.723439877587645e-12,0.0,3.7798365707748513e-16,1.8011328703800187e-34,9.6374722816927948e-34,0.0,2.2460294609895455e-30,2.2629152811801744e-29,0.0,8.3037393899748141e-06,3.2476796296630281e-06,1.5834809335078589e-06,1.7261119814836444e-20,9.1975828420046733e-10,3.4353074997300573e-09,1.2202502543082233e-12,4.0544564366303388e-07,1.8596397375586373e-09,4.0700751411761634e-15,1.0176997496830434e-07,4.0700751298914071e-15,4.2740939085872928e-10,9.3536359396938914e-16,9.3536359397018845e-16,1.9185180239508757e-08,5.2976455224852942e-12,2.594160066088942e-16,3.2412156170974884e-11,9.260889878180886e-17,9.2608898781805951e-17,1.194533952605428e-10,1.012460096516141e-12,6.2358749643232834e-11,2.0328585309056286e-09,8.0843909549379532e-16,7.7783395130232558e-16,1.1404557746896652e-14,1.1592087356310278e-17,1.1592087356305972e-17,1.9130572081746101e-16,2.2737396721155744e-18,2.3057436858093949e-10,1.1592087273620861e-17,1.5399517615883495e-12,1.6852378404474874e-18,1.3296854657631827e-23,2.3087036067245881e-10,4.9559410616912148e-17,7.0517218949348299e-17,1.0003757524625195e-17,4.2442637811288664e-15,6.8014240557365611e-16,1.4411168442250353e-17,1.3296854657631827e-23,5.0071913504620144e-17,1.9044991622801457e-19,2.2160297701928729e-18
0.00011053296565816424,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331072166082321,0.66999234137938291,2.7574388435595016e-12,0.0,3.791787975142064e-16,1.8081978445110691e-34,9.7556574770473723e-34,0.0,2.3020341337220434e-30,2.3193432903527534e-29,0.0,8.3363099673683801e-06,3.2349900154372243e-06,1.5971859228239794e-06,1.7193557347552473e-20,9.2946232610793515e-10,3.4894379039906026e-09,1.2260024051508565e-12,4.0736077043067518e-07,1.8844655325762664e-09,4.1082946895001267e-15,1.0329385871257829e-07,4.1082946783160394e-15,4.3670729845722906e-10,9.5197738818988866e-16,9.5197738819068304e-16,1.9682138934293366e-08,5.4186499210759134e-12,2.6534137057928915e-16,3.3173948817706898e-11,9.4415163042554936e-17,9.4415163042554936e-17,1.2242871319398493e-10,1.0388818659320073e-12,6.40048510840088e-11,2.1149485095758749e-09,8.2420707167208187e-16,7.93005605885979e-16,1.1627004898302354e-14,1.1810536436685047e-17,1.1810536436680177e-17,1.9293735224261684e-16,2.293129684412773e-18,2.3750247596851845e-10,1.1810536354436006e-17,1.5752373612432897e-12,1.7171169259032546e-18,1.3601529022993636e-23,2.3988087590364061e-10,5.1292439806302516e-17,7.2983115886614612e-17,1.035357612750113e-17,4.3926802849018343e-15,6.9300848142148699e-16,1.4683779756245764e-17,1.3601529022993636e-23,5.0498917169141252e-17,1.9465645734488208e-19,2.2649760793937853e-18
0.00011174173205387947,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331070131008739,0.6699923194909938,2.7863751449042836e-12,0.0,3.8019562737767863e-16,1.8141919491847513e-34,9.8562507432042636e-34,0.0,2.3502501500729908e-30,2.3679238185146212e-29,0.0,8.3639436722319698e-06,3.2243013188595848e-06,1.6087764009780799e-06,1.7136648240717663e-20,9.3769790771797699e-10,3.5357101872609661e-09,1.2308190967301133e-12,4.0896443545124767e-07,1.905628070864762e-09,4.1407043491859638e-15,1.0458786348256681e-07,4.1407043380925742e-15,4.4468826547360491e-10,9.6617221535032196e-16,9.6617221535109958e-16,2.0108827721395779e-08,5.5221413915730209e-12,2.7040915850830766e-16,3.3826028575517156e-11,9.5952938331807282e-17,9.5952938331816107e-17,1.2497962239041151e-10,1.0615723038690089e-12,6.5418680366041192e-11,2.1863979411744291e-09,8.3763124478121587e-16,8.0592210927695386e-16,1.1816386980738969e-14,1.1996339362449613e-17,1.1996339362444196e-17,1.9431803375935424e-16,2.3095374300552708e-18,2.4345204464109479e-10,1.199633928058346e-17,1.6054171260183866e-12,1.7442327935671308e-18,1.3862116858904712e-23,2.4771685015952724e-10,5.2792954939093548e-17,7.5118172637507155e-17,1.0656460874367634e-17,4.5211843008586749e-15,7.0395217103527515e-16,1.4915658814586239e-17,1.3862116858904712e-23,5.0860245847065258e-17,1.9825078572097565e-19,2.3067988271394336e-18
0.0001129504984495947,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331068097364741,0.66999229768444557,2.8152911702952726e-12,0.0,3.8121144044880173e-16,1.8201646964535118e-34,9.9567805667635285e-34,0.0,2.3989388826758536e-30,2.4169806820798644e-29,0.0,8.391478911116176e-06,3.2137207288734049e-06,1.6202918054564057e-06,1.7080314725791232e-20,9.4590637134585931e-10,3.5821354478532293e-09,1.2355613136014023e-12,4.1054329700690032e-07,1.9268058413830745e-09,4.1729824367334206e-15,1.0587817057909862e-07,4.1729824256579508e-15,4.5272551974310169e-10,9.8040691934292704e-16,9.8040691934383462e-16,2.0538599071235991e-08,5.6260100490404089e-12,2.7549541659310453e-16,3.4480984391322675e-11,9.7489862054879387e-17,9.7489862054821948e-17,1.2754556987170401e-10,1.0844313192311386e-12,6.684318760578798e-11,2.2592607499051978e-09,8.5104798429260768e-16,8.1883147216737115e-16,1.2005664318698822e-14,1.2181878157937717e-17,1.218187815793244e-17,1.9569051019003249e-16,2.3258476469977916e-18,2.4944464477512592e-10,1.2181878076458755e-17,1.6357078179089718e-12,1.7713109725715482e-18,1.4123662428584242e-23,2.5570180353386489e-10,5.4315870062116354e-17,7.7285101942928703e-17,1.0963867145354019e-17,4.6516066509353852e-15,7.1488065002238035e-16,1.5147215581679743e-17,1.4123662428584225e-23,5.1219426763721809e-17,2.0185519625208301e-19,2.3487388886414864e-18
0.00011403838820573841,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331066268344373,0.66999227812794682,2.8412983591958653e-12,0.0,3.8212481757979462e-16,1.8255220804643412e-34,1.0047204257056744e-33,0.0,2.4431626374333375e-30,2.4615388473277674e-29,0.0,8.4161772309166156e-06,3.2042891429594501e-06,1.6305922470555754e-06,1.7030098781186899e-20,9.5327102877277395e-10,3.6240485276707206e-09,1.2397668400750392e-12,4.1194346770130304e-07,1.9458783524533856e-09,4.2019208812565932e-15,1.0703624301941842e-07,4.2019208703048664e-15,4.600069403967604e-10,9.9325180111731832e-16,9.9325180111812079e-16,2.0927989524624011e-08,5.719802724446074e-12,2.8008827227464019e-16,3.5072833278077851e-11,9.887220583584285e-17,9.8872205835839374e-17,1.2986753493366623e-10,1.105146758044518e-12,6.8134259191524402e-11,2.3260504066546448e-09,8.6311530138160159e-16,8.3044245259290207e-16,1.2175904833680942e-14,1.2348618541708079e-17,1.2348618541701862e-17,1.9691881850303609e-16,2.3404445831140754e-18,2.5487348592139342e-10,1.2348618460586422e-17,1.6630608832255746e-12,1.7956463575126322e-18,1.4359842945234501e-23,2.630160824546428e-10,5.5705596752890533e-17,7.9262519756472865e-17,1.1244388819372376e-17,4.7706227527525003e-15,7.2470216528315701e-16,1.5355317576285962e-17,1.4359842945234501e-23,5.1540878091219507e-17,2.051074329519402e-19,2.3865811391138651e-18
0.00011512627796188212,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331064440549518,0.66999225863666645,2.8672893132420295e-12,0.0,3.8303739823920816e-16,1.8308624830666421e-34,1.0137578577483848e-33,0.0,2.4877687850818406e-30,2.506482333779839e-29,0.0,8.4407972597877788e-06,3.1949423857680899e-06,1.6408332924400055e-06,1.698033449011507e-20,9.6061413827145173e-10,3.6660846843834455e-09,1.2439142633085855e-12,4.1332428780251113e-07,1.9649622615346826e-09,4.2307537850853047e-15,1.081912432132147e-07,4.2307537743008764e-15,4.6733351806583691e-10,1.0061280762229399e-15,1.0061280762235536e-15,2.1319803927504431e-08,5.8138794688903268e-12,2.8469503829722365e-16,3.5666881705759857e-11,1.0025357110026736e-16,1.002535711003638e-16,1.322012272031962e-10,1.1259953971000807e-12,6.9433767864855287e-11,2.393993489950626e-09,8.7517407627303428e-16,8.4204522286224731e-16,1.2346025008026895e-14,1.2515110665869408e-17,1.2515110665861816e-17,1.9814065559479815e-16,2.3549646002565815e-18,2.603347842518479e-10,1.2515110585111287e-17,1.6904975175535488e-12,1.8199461691708561e-18,1.4596744983735678e-23,2.7045184628547536e-10,5.7113374626995479e-17,8.1265622283224745e-17,1.152855419412441e-17,4.8911847569869748e-15,7.3450932367723596e-16,1.556311536896059e-17,1.4596744983735713e-23,5.1860635521404748e-17,2.0836721220129099e-19,2.4245111527714617e-18
0.00011621416771802582,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331062614010448,0.6699922392101052,2.8932641200500742e-12,0.0,3.8394919487651093e-16,1.8361860517187098e-34,1.0227904462114329e-33,0.0,2.5327570972876396e-30,2.5518109116706208e-29,0.0,8.46533967756868e-06,3.1856792020021786e-06,1.6510155941581006e-06,1.6931015168987052e-20,9.6793589307873187e-10,3.7082435279741729e-09,1.248004598237995e-12,4.1468609557531059e-07,1.9840571264173357e-09,4.2594813402755492e-15,1.0934313725749875e-07,4.259481329424048e-15,4.7470504592393982e-10,1.0190351994747022e-15,1.0190351994755946e-15,2.1714008237910519e-08,5.9082303597871137e-12,2.8931522876997145e-16,3.6263069449157315e-11,1.0163383309986129e-16,1.0163383309981279e-16,1.3454643622057337e-10,1.1469756799203649e-12,7.0741615028714633e-11,2.4630938644784421e-09,8.8722322084788719e-16,8.5363873736498994e-16,1.2516009297596335e-14,1.2681338990573881e-17,1.2681338990567193e-17,1.9935610183400072e-16,2.3694086538821846e-18,2.6582741207984638e-10,1.2681338910176353e-17,1.7180148151510307e-12,1.8442081301924564e-18,1.483434345402215e-23,2.7800945913831482e-10,5.8539157311976497e-17,8.3294343540637204e-17,1.1816353909149519e-17,5.0132886925314989e-15,7.443012059364032e-16,1.5770589485417856e-17,1.4834343454022136e-23,5.2178720095509104e-17,2.1163428850548596e-19,2.4625260738768405e-18
0.00011730205747416953,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331060788756373,0.66999221984776769,2.9192228661455806e-12,0.0,3.8486021962602847e-16,1.8414929318775144e-34,1.0318182831257845e-33,0.0,2.5781273531397012e-30,2.5975243587094185e-29,0.0,8.4898051548717344e-06,3.1764983619411187e-06,1.6611397942239002e-06,1.6882134270391858e-20,9.7523648357967277e-10,3.7505246718016932e-09,1.2520388373131062e-12,4.1602922168126233e-07,2.0031625071308423e-09,4.2881042313403532e-15,1.1049189285239444e-07,4.2881042204970704e-15,4.821213168591317e-10,1.0319728464822306e-15,1.0319728464832328e-15,2.211056873483309e-08,6.0028456251735124e-12,2.9394836517774143e-16,3.6861337132738971e-11,1.0301285925164909e-16,1.0301285925153588e-16,1.3690295440251288e-10,1.1680860686105404e-12,7.2057703248286009e-11,2.5333552667416626e-09,8.9926157672417882e-16,8.6522187983596223e-16,1.2685841574563986e-14,1.2847288443631281e-17,1.2847288443624735e-17,2.0056523606201942e-16,2.3837776812852413e-18,2.7135024782296245e-10,1.284728836360112e-17,1.7456099143692824e-12,1.8684300176724668e-18,1.5072613646769093e-23,2.8568927233660705e-10,5.9982896661361601e-17,8.5348615021928138e-17,1.2107778245899952e-17,5.1369304358727266e-15,7.5407691507972503e-16,1.5977720916320607e-17,1.5072613646769049e-23,5.2495152454135183e-17,2.1490835041751831e-19,2.5006222776385788e-18
