Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H5X(374),C4H5X(381),C6H8(56),C4H4(439),C6H7X(455),C8H10(458),C6H7X(498),C6H7X(497),C4H3X(623),C4H2(1102),C6H6(755),C4H3X(622),C6H8(474),C6H6(1605),C8H9X(771),S(774),C8H10(478),C8H8(1121)
6.299592693882503e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020729280724851588,0.45905960290613224,7.0009921653565977e-16,0.0,2.0358310280187991e-15,7.8461802155390327e-38,0.0,0.0,0.0,0.0,0.0,0.24378574505751568,0.0030238708710195661,0.010727862395242342,0.079642739915491936,6.6162203826122397e-05,0.0052779249963118844,0.0047919488818135509,0.0046640735637830466,1.4532177465052786e-05,0.00030397614631639267,0.00019103416165642355,0.00018418400744270094,7.953579003936394e-07,0.00012973814183312994,0.00012387301303934574,4.8374334866213244e-05,5.4631632625171513e-05,2.5615287700547072e-05,9.2194480895865731e-07,1.5936761553670834e-05,1.329903412915037e-05,4.7792513648383088e-06
6.325744682372618e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020644977795422365,0.45899925786669488,7.0141095256344702e-16,0.0,2.0363576883894784e-15,7.8812322775599287e-38,0.0,0.0,0.0,0.0,0.0,0.24388026262784959,0.0030101777204554429,0.010742944385882355,0.079659733892723419,6.5701024569820083e-05,0.0052815525136202844,0.0047930020438375007,0.0046698786904797642,1.4448038541238709e-05,0.00030417860809864018,0.00019124340251141974,0.00018435073597040374,7.8997175027762327e-07,0.0001299589874096473,0.00012413081603919904,4.8404757797220082e-05,5.4778066725507921e-05,2.5698400513754706e-05,9.1724917657548473e-07,1.5952970480078578e-05,1.3326247144783531e-05,4.7931419156500737e-06
6.351896670862732e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020561308693321182,0.45893941175746039,7.0271709904370764e-16,0.0,2.0368462517115314e-15,7.9163040913348144e-38,0.0,0.0,0.0,0.0,0.0,0.24397406923395776,0.0029965892103137044,0.010757958186746181,0.079676561787320271,6.5244327182360876e-05,0.0052851507506152702,0.0047940404862898706,0.0046756433921803639,1.4364539164347881e-05,0.00030437885869272788,0.00019145117993630946,0.00018451596277727669,7.8463545781676809e-07,0.00013017833931910425,0.0001243870811813967,4.8434724446593654e-05,5.4923938508366029e-05,2.5781189178706919e-05,9.12580492003778e-07,1.5969009420671799e-05,1.3353289228361251e-05,4.8069601163168391e-06
6.378048659352847e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020478266381117851,0.45888005871582171,7.0401768851187521e-16,0.0,2.0373824449400157e-15,7.9513956400666019e-38,0.0,0.0,0.0,0.0,0.0,0.24406717278791321,0.0029831041599211829,0.010772904317970856,0.07969322569572547,6.4792055849231814e-05,0.0052887200370292748,0.0047950644392533602,0.0046813680617422441,1.4281673681650964e-05,0.00030457692752560681,0.00019165751009712968,0.00018467970437390459,7.7934844880007766e-07,0.00013039621137207147,0.00012464182075831492,4.8464240573062565e-05,5.5069251324436913e-05,2.5863655324622925e-05,9.0793865934363213e-07,1.5984880525291699e-05,1.3380161813504022e-05,4.8207064097555899e-06
6.404200647842962e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020395843924841835,0.45882119296897811,7.0531274815173875e-16,0.0,2.0379059257758313e-15,7.9865069070216783e-38,0.0,0.0,0.0,0.0,0.0,0.24415958108504648,0.002969721406322675,0.010787783293835685,0.079709727680793555,6.4344155598571008e-05,0.0052922606978046648,0.0047960741286284716,0.0046870530871256999,1.4199436488662942e-05,0.00030477284355906947,0.00019186240893157355,0.00018484197703874639,7.7411015666014479e-07,0.00013061261722020713,0.00012489504694313672,4.8493311854213891e-05,5.5214008497531472e-05,2.5945800573838379e-05,9.0332358053488985e-07,1.6000585912270926e-05,1.3406866319421926e-05,4.83438123664684e-06
6.430352636333076e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.02031403449209139,0.45876280883223663,7.0660233897770594e-16,0.0,2.0383712744284555e-15,8.0216378755292395e-38,0.0,0.0,0.0,0.0,0.0,0.24425130180608884,0.0029564398039494066,0.010802595622849962,0.079726069772449615,6.3900572286362608e-05,0.0052957730531789995,0.0047970697762212923,0.0046926988514680266,1.4117822029023527e-05,0.0003049666352982547,0.00019206589215288501,0.00018500279682208238,7.6892002236493097e-07,0.00013082757035837172,0.00012514677179111482,4.8521943887793221e-05,5.5358213324825782e-05,2.6027626541742672e-05,8.9873515545843394e-07,1.6016127668948161e-05,1.3433404151069017e-05,4.8479850354199759e-06
6.456504624823191e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020232831350183875,0.45870490070735159,7.078864930658228e-16,0.0,2.0388972165258761e-15,8.0567885289806057e-38,0.0,0.0,0.0,0.0,0.0,0.24434234251926812,0.0029432582242949206,0.010817341807839101,0.079742253968333079,6.3461252581924419e-05,0.0052992574187684868,0.0047980515998292048,0.0046983057331563133,1.4036824794362661e-05,0.00030515833079997626,0.00019226797525367587,0.00018516217954988402,7.6377749431092355e-07,0.00013104108412671206,0.00012539700724082271,4.8550142192981633e-05,5.5501869077104684e-05,2.6109134836720047e-05,8.9417328203417737e-07,1.6031507852173912e-05,1.3459776699296321e-05,4.8615182422396822e-06
6.482656613313305e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020152227864346332,0.45864746308090176,7.0916522584756332e-16,0.0,2.0394226351497497e-15,8.091958850828561e-38,0.0,0.0,0.0,0.0,0.0,0.24443271068235906,0.0029301755555981978,0.010832022346029101,0.079758282234426284,6.3026143953681768e-05,0.0053027141056497043,0.0047990198133245274,0.0047038741058989652,1.3956439324151849e-05,0.00030534795768088016,0.00019246867350966807,0.00018532014082760714,7.5868202821766699e-07,0.00013125317171271657,0.00012564576511539386,4.8577912211649736e-05,5.5644978999003614e-05,2.6190327060094294e-05,8.8963785631585734e-07,1.6046728488807379e-05,1.3485985341003515e-05,4.8749812909934371e-06
6.50880860180342e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020072217495945292,0.45859049052270379,7.1043860672346605e-16,0.0,2.0398624655508071e-15,8.1271488245866814e-38,0.0,0.0,0.0,0.0,0.0,0.24452241364468869,0.0029171907025338198,0.010846637729129513,0.079774156505668783,6.259519465522154e-05,0.0053061434204396034,0.0047999746267361892,0.0047094043387959543,1.3876660205542131e-05,0.00030553554312543428,0.00019266800198336194,0.0001854766960439107,7.5363308702365872e-07,0.00013146384615324075,0.00012589305712374933,4.8605259309589629e-05,5.5787546309248449e-05,2.6271204806077265e-05,8.8512877258272953e-07,1.6061791576204799e-05,1.3512031439289281e-05,4.8883746132800094e-06
6.534960590293535e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019992793800754794,0.45853397768426102,7.1170667061821766e-16,0.0,2.0403753984925932e-15,8.1623584338286948e-38,0.0,0.0,0.0,0.0,0.0,0.24461145864909828,0.0029043025859089842,0.010861188443414813,0.079789878686557431,6.2168353711620491e-05,0.0053095456653738373,0.0048009162463294539,0.0047148967964078499,1.3797482073189481e-05,0.00030572111389375446,0.0001928659755276323,0.00018563186037430255,7.4863014078361282e-07,0.00013167312033650439,0.00012613889486181383,4.8632188777724828e-05,5.5929574200893646e-05,2.6351769661720677e-05,8.8064592342825893e-07,1.6076699082699207e-05,1.3537916343600275e-05,4.9016986383989436e-06
6.561112578783649e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019913950427261649,0.45847791929724602,7.1296941537716508e-16,0.0,2.0409095109529751e-15,8.1975876621878139e-38,0.0,0.0,0.0,0.0,0.0,0.24469985283386347,0.0028915101423672204,0.010875674969804327,0.079805450651732585,6.1745570906041611e-05,0.0053129211383834817,0.0048018448746837755,0.0047203518388236427,1.3718899609068281e-05,0.00030590469632927079,0.0001930626087892542,0.0001857856487847141,7.4367266656707609e-07,0.00013188100700405986,0.00012638328981371942,4.8658705833298805e-05,5.6071065841558468e-05,2.6432023206871311e-05,8.7618919984590308e-07,1.6091452948071952e-05,1.3563641389878743e-05,4.9149537933409908e-06
6.587264567273764e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019835681115007102,0.45842231017201751,7.1422692052191899e-16,0.0,2.0413217522467586e-15,8.2328364933561019e-38,0.0,0.0,0.0,0.0,0.0,0.2447876032345718,0.0028788123240986009,0.010890097783940645,0.079820874246551196,6.132679676659323e-05,0.0053162701331701586,0.0048027607107687994,0.0047257698217273774,1.3640907542273618e-05,0.00030608631636623649,0.0001932579162123599,0.00018593807603500489,7.3876014835839244e-07,0.00013208751875273239,0.0001266262533529981,4.8684815621042341e-05,5.6212024373661235e-05,2.6511967014129458e-05,8.7175849131207219e-07,1.6106055084015929e-05,1.3589207900708781e-05,4.928140502779444e-06
6.613416555763879e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019757979692963851,0.45836714519616945,7.1547922975326214e-16,0.0,2.0418166272290538e-15,8.2681049110838261e-38,0.0,0.0,0.0,0.0,0.0,0.24487471678596115,0.0028662080985563088,0.010904457356266658,0.079836151287646345,6.0911982553444944e-05,0.0053195929392796052,0.0048036639500186043,0.0047311510964636368,1.3563500648813e-05,0.00030626599953708533,0.00019345191204182824,0.00018608915668239927,7.3389207695800933e-07,0.00013229266803653313,0.0001268677967437624,4.8710523214320468e-05,5.6352452914651874e-05,2.6591602648810483e-05,8.6735368586636242e-07,1.6120507374590853e-05,1.3614617185461216e-05,4.9412591890623599e-06
6.639568544253993e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019680840077947678,0.45831241933311201,7.1672631541971037e-16,0.0,2.0423681052133672e-15,8.3033928991788266e-38,0.0,0.0,0.0,0.0,0.0,0.24496120032371846,0.0028536964481793857,0.010918754152101133,0.079851283563474817,6.0501080246194918e-05,0.0053228898421737369,0.004804554784404183,0.0047364960101018818,1.3486673751388189e-05,0.00030644377097963814,0.00019364461032660808,0.00018623890508485618,7.2906794988511589e-07,0.00013249646716854442,0.00012710793114187427,4.8735833616258941e-05,5.6492354557242399e-05,2.6670931668909349e-05,8.6297467018913658e-07,1.6134811676670485e-05,1.363987054043713e-05,4.9543102722056233e-06
6.665720532744108e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019604256273062733,0.45825812762068358,7.1796826761779944e-16,0.0,2.0427515524104146e-15,8.3387004415058901e-38,0.0,0.0,0.0,0.0,0.0,0.24504706058623935,0.0028412763701215044,0.010932988631712966,0.079866272834851634,6.0094042531483399e-05,0.0053261611233012367,0.0048054334025042457,0.0047418049054996731,1.3410421719167666e-05,0.00030661965544416428,0.0001938360249229773,0.00018638733540437397,7.2428727128160233e-07,0.00013269892832277807,0.00012734666759610218,4.8760751760850924e-05,5.6631732369635626e-05,2.6749955625068058e-05,8.5862132967654141e-07,1.6148969820382244e-05,1.3664969249009977e-05,4.9672941698868344e-06
6.691872521234222e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019528222366179713,0.45820426516979357,7.1920514855695301e-16,0.0,2.0432200707932317e-15,8.3740275219861182e-38,0.0,0.0,0.0,0.0,0.0,0.24513230421635179,0.0028289468759856232,0.010947161250394067,0.079881120835472844,5.9690822790846936e-05,0.0053294070601666845,0.0048062999895743704,0.0047470781213648115,1.3334739467550352e-05,0.00030679367730029921,0.00019402616949773901,0.00018653446161023113,7.1954955181733313e-07,0.00013290006353600773,0.00012758401704926687,4.8785282514044217e-05,5.6770589395751904e-05,2.6828676060545895e-05,8.5429354851303919e-07,1.6162983609539049e-05,1.3689914581766381e-05,4.9802112974399726e-06
6.718024509724337e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019452732528446086,0.45815082716309313,7.2043689498607098e-16,0.0,2.0437996735180359e-15,8.409374124596322e-38,0.0,0.0,0.0,0.0,0.0,0.24521693776300246,0.0028167069915643606,0.010961272458530935,0.079895829272426735,5.9291375088808272e-05,0.0053326279263983039,0.0048071547276145443,0.0047523159923164053,1.3259621957921163e-05,0.00030696586054382432,0.00019421505753135552,0.00018668029748216441,7.1485430859672516e-07,0.00013309988470957426,0.00012781999033937549,4.8809430674809319e-05,5.6908928655453979e-05,2.6907094511192372e-05,8.4999120974152779e-07,1.6176854822063719e-05,1.3714707796645526e-05,4.993062067850833e-06
6.744176498214452e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019377781012827604,0.45809780885367674,7.2166360540632935e-16,0.0,2.0441549954150353e-15,8.4447402333683988e-38,0.0,0.0,0.0,0.0,0.0,0.2453009676829071,0.0028045557565859582,0.010975322701674971,0.079910399826693179,5.8895654161197045e-05,0.0053358239918143095,0.0048079977954351566,0.0047575188489448741,1.3185064197398816e-05,0.00030713622880330736,0.00019440270232102264,0.0001868248566134864,7.1020106506661389e-07,0.00013329840361116544,0.0001280545982007435,4.8833200976188767e-05,5.704675314476992e-05,2.6985212505422747e-05,8.4571419533112862e-07,1.6190585210405985e-05,1.3739350139077156e-05,5.0058468917531778e-06
6.770328486704566e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0193033621526803,0.45804520556380984,7.228853756490179e-16,0.0,2.0445844090024765e-15,8.4801258323887355e-38,0.0,0.0,0.0,0.0,0.0,0.24538440034216707,0.0027924922244656797,0.010989312420611505,0.079924834153632274,5.8503615403696053e-05,0.0053389955224879253,0.0048088293687214446,0.0047626870178709389,1.3111061238576513e-05,0.0003073048053466122,0.00019458911698368427,0.00018696815241414338,7.0558935092540666e-07,0.00013349563187657086,0.00012828785126510616,4.8856598086328077e-05,5.7184065836114114e-05,2.7063031564196076e-05,8.414623862427095e-07,1.6204176501952251e-05,1.3763842842118256e-05,5.0185661774256003e-06
6.796480475194681e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019229470360352267,0.4579930126836852,7.2410209474797412e-16,0.0,2.0452049328760678e-15,8.5155309057975996e-38,0.0,0.0,0.0,0.0,0.0,0.24546724201785214,0.0027805154620625249,0.011003242051427605,0.079939133883462035,5.8115214860608772e-05,0.0053421427808110922,0.0048096496200964881,0.0047678208218035912,1.3037608179255874e-05,0.00030747161308727596,0.00019477431445898984,0.0001871101981137139,7.0101870203350112e-07,0.00013369158101141066,0.00012851976006271763,4.8879626609488598e-05,5.7320869678506429e-05,2.7140553200995633e-05,8.3723566249221612e-07,1.6217630399428243e-05,1.3788187126588312e-05,5.0312203307890739e-06
6.822632463684795e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019156100125814542,0.45794122567020479,7.2531386263833627e-16,0.0,2.0455361931782551e-15,8.5509554377885486e-38,0.0,0.0,0.0,0.0,0.0,0.245549498899549,0.0027686245494411184,0.011017112025578693,0.079953300621725329,5.773040921384289e-05,0.0053452660255568756,0.0048104587191827308,0.0047729205795970786,1.2964700162174646e-05,0.00030763667459076012,0.00019495830751219489,0.00018725100676435103,6.9648866032496437e-07,0.00013388626239284009,0.00012875033502343912,4.8902291087042823e-05,5.7457167597789388e-05,2.7217778921811728e-05,8.3303390321187784e-07,1.6230948581294692e-05,1.3812384201203254e-05,5.0438097554051348e-06
6.84878445217491e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019083246015320219,0.45788984004578892,7.2652083115110225e-16,0.0,2.0459078712596852e-15,8.5863994126078386e-38,0.0,0.0,0.0,0.0,0.0,0.24563117709087859,0.0027568185796386408,0.011030922769953979,0.079967335949746754,5.7349155772105903e-05,0.005348365511940653,0.0048112568326621067,0.0047779866063069202,1.2892332374728595e-05,0.0003078000120805758,0.00019514110873700651,0.0001873905912436684,6.9199877372045922e-07,0.00013407968727122984,0.00012897958647781546,4.8924595998452028e-05,5.7592962496843437e-05,2.7294710225126713e-05,8.288569867093551e-07,1.62441327021361e-05,1.3836435262707995e-05,5.0563348524747103e-06
6.874936440665025e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.019010902670091329,0.45783885139720898,7.277228283330247e-16,0.0,2.0465837006286574e-15,8.6218628145538435e-38,0.0,0.0,0.0,0.0,0.0,0.24571228261098277,0.00274509665843669,0.011044674706940717,0.079981241425079369,5.6971412460307642e-05,0.0053514414916800476,0.0048120441243348078,0.004783019213244962,1.2820500048688006e-05,0.00030796164744428681,0.00019532273055837464,0.00018752896425757145,6.8754859604140475e-07,0.00013427186677182143,0.00012920752465814055,4.8946545762227242e-05,5.7728257255800321e-05,2.7371348601902159e-05,8.2470479052489068e-07,1.6257184393042817e-05,1.3860341496007624e-05,5.0687960208375454e-06
6.901088429155139e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.018939064805032723,0.45778825537444656,7.2891994059031421e-16,0.0,2.0469005571143579e-15,8.6573456279764672e-38,0.0,0.0,0.0,0.0,0.0,0.24579282139597772,0.0027334579041379376,0.011058368254487378,0.079995018581941774,5.6597137809165874e-05,0.0053544942130536828,0.0048128207551766848,0.004788018708033504,1.2749198459909164e-05,0.0003081216022393946,0.00019550318523523053,0.00018766613834303501,6.8313768692535754e-07,0.00013446281189635975,0.00012943415969951153,4.8968144736873273e-05,5.7863054732254608e-05,2.7447695535568163e-05,8.2057719148652586e-07,1.6270105261986446e-05,1.3884104074297275e-05,5.0811936569722071e-06
6.927240417645254e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.018867727207472193,0.45773804768957616,7.3011240748902882e-16,0.0,2.0471883743277433e-15,8.6928478372765822e-38,0.0,0.0,0.0,0.0,0.0,0.2458727993003797,0.0027219014473474795,0.011072003826165683,0.080008668931645335,5.6226290945010522e-05,0.0053575239209587748,0.0048135868833953733,0.0047929853946585112,1.2678422928041244e-05,0.00030827989769910581,0.00019568248486317319,0.00018780212587082872,6.7876561174260368e-07,0.00013465253352470193,0.00012965950164087154,4.898939722181634e-05,5.7997357761473164e-05,2.7523752502014603e-05,8.1647406576344465e-07,1.6282896894188768e-05,1.3907724159190591e-05,5.0935281549966561e-06
6.953392406135369e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.018796884735926507,0.45768822411567028,7.3129998359174757e-16,0.0,2.0479343782789293e-15,8.7283694269054485e-38,0.0,0.0,0.0,0.0,0.0,0.24595222209850168,0.0027104264307587439,0.011085581831231562,0.080022193963012578,5.5858831579782207e-05,0.0053605308569675703,0.0048143426644851458,0.0047979195735219247,1.2608168816228939e-05,0.00030843655473798448,0.00019586064137710563,0.00018793693904819083,6.744319415139475e-07,0.0001348410424164026,0.00012988356042604177,4.9010307458315812e-05,5.8131169156602906e-05,2.7599520969584324e-05,8.1239528891749931e-07,1.6295560852484296e-05,1.3931202900846904e-05,5.1057999066693531e-06
