Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24),HOCO(73),CHO2(74)
4.69293410582626e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4387828053963219,0.072142519829827,0.005448972193889669,3.062809805065321e-05,0.0014981962021856623,0.0761758299443959,0.0331663049193,3.478119295777499e-05,4.783113988560798e-10,0.001738567526152943,4.504307711064248e-11,0.0005676771877809206,2.744689769553137e-09,3.3627751333727857e-06,3.4238808596105527e-09,1.6413553724999623e-10,8.071437956350511e-06,2.6194792568223088e-05,0.005135716792696417,2.510159576702587e-06,0.000629872709688202,9.103043031618132e-10,2.356822297747423e-09,3.2411248077357386e-08,4.211042544948406e-08,0.0002692894766781163,0.005971345474909653,1.0603842122744812e-06,6.66430905694555e-08,0.0015113686703229691,4.145399066800158e-05,5.3385579147837396e-09,1.0181584168016605e-07,3.06862998584182e-10,4.250155443081182e-06,1.442939710853605e-10,2.9630350994536757e-06,7.32423441197618e-12,9.507421189384353e-08,8.26275633362612e-11,1.3256275817541711e-12,7.402872081296161e-14
4.698676630609569e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4387624418064374,0.07210555295013082,0.005439535943262951,3.0625550675804495e-05,0.0014979903571218861,0.07625467672897922,0.03318542721197894,3.474860176781752e-05,4.795750945217684e-10,0.0017377568008885528,4.502005674709637e-11,0.000567815192666322,2.7445829563916967e-09,3.3556194101262613e-06,3.4266868169422352e-09,1.6417007677472716e-10,8.058577295851192e-06,2.6219682831594457e-05,0.005132847353697587,2.4971610445012247e-06,0.0006301553577195911,9.061130762261031e-10,2.3516437479260294e-09,3.2465336289193156e-08,4.229617422252947e-08,0.00027034373941045803,0.005991756236145665,1.0609365593696615e-06,6.663084140213425e-08,0.0015128635935278817,4.1493380652867636e-05,5.335820806213154e-09,1.0186981660179745e-07,3.071748699189957e-10,4.243734820733305e-06,1.4430983927187341e-10,2.9657335230645515e-06,7.330853656374096e-12,9.498071453262135e-08,8.261223778894006e-11,1.3258395241741097e-12,7.404055884074992e-14
4.704419155392877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.438742065396439,0.07206860552175673,0.005430116828063568,3.062300260762104e-05,0.0014977841280421884,0.07633348189986904,0.03320451548031505,3.4716045126348694e-05,4.808398303325601e-10,0.0017369465507148115,4.4997064626290726e-11,0.0005679530659123712,2.74447699431201e-09,3.348480958998955e-06,3.4294894235479896e-09,1.6420437542967523e-10,8.045738537896986e-06,2.6244554719640896e-05,0.005129979391185816,2.484254376414231e-06,0.0006304376399745444,9.019495264394321e-10,2.346477051005303e-09,3.251961049352131e-08,4.2482266162373544e-08,0.00027139928896904376,0.0060121783466829375,1.0614877497926558e-06,6.661857406307658e-08,0.0015143575012348735,4.153274155805658e-05,5.333085231585888e-09,1.019236786560677e-07,3.0748640919468004e-10,4.237323289716223e-06,1.4432552145585753e-10,2.9684294859937326e-06,7.337466903016395e-12,9.488731709902872e-08,8.25969428251555e-11,1.3260510756197786e-12,7.405237503442417e-14
4.709587427697855e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4387237157101496,0.0720353694588391,0.005421654248828411,3.062070875981184e-05,0.0014975981943765875,0.07640437099043654,0.03322166588363469,3.468677365296922e-05,4.819789795455134e-10,0.0017362177314770924,4.4976395835395e-11,0.0005680770394616641,2.7443823559905097e-09,3.342071074134364e-06,3.432008907900526e-09,1.6423503876993262e-10,8.034202350820447e-06,2.626692374864913e-05,0.0051273994872845325,2.4727162119664524e-06,0.0006306913817950974,8.982257904841273e-10,2.3418371349184938e-09,3.256861628921294e-08,4.265004203814388e-08,0.0002723503815835458,0.0060305679078844505,1.06198283406277e-06,6.660751796772124e-08,0.0015157011503808063,4.1568141573963435e-05,5.3306245256162054e-09,1.0197205818283707e-07,3.0776651078088396e-10,4.231560677590175e-06,1.443394768216847e-10,2.9708537536750506e-06,7.343413709108391e-12,9.480334475626105e-08,8.258320328440542e-11,1.3262411383777003e-12,7.406299098185739e-14
4.714755700002833e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4387053557212358,0.07200214913611265,0.005413205500272443,3.061841436219045e-05,0.001497411951219269,0.07647522640458684,0.03323878882515035,3.4657530098741355e-05,4.831189669182857e-10,0.001735489296534856,4.495574986596479e-11,0.0005682009067168712,2.7442884068195166e-09,3.335675093304194e-06,3.434525684267281e-09,1.6426550792548443e-10,8.02268384604068e-06,2.628927796942007e-05,0.005124820779266819,2.4612511482329314e-06,0.0006309448283225256,8.945240927603331e-10,2.3372067767375725e-09,3.261777271625801e-08,4.2818095361300945e-08,0.00027330251238575373,0.006048966584018679,1.0624769848479462e-06,6.659644723996297e-08,0.001517043977830888,4.160351815524302e-05,5.328165061534317e-09,1.020203466210367e-07,3.0804634366978355e-10,4.225805415841122e-06,1.443532823296832e-10,2.973276037385165e-06,7.349355679736824e-12,9.471945318622761e-08,8.256948810432359e-11,1.3264308858210452e-12,7.407358932037367e-14
4.719923972307811e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43868698546825463,0.07196894454629704,0.00540477055923606,3.061611942027232e-05,0.0014972253993062192,0.07654604815684639,0.03325588435111734,3.4628314432925655e-05,4.842597903882167e-10,0.0017347612456389007,4.4935126692122646e-11,0.0005683246678354711,2.7441951467005505e-09,3.3292929759124257e-06,3.4370397555364905e-09,1.6429578333072668e-10,8.0111829958144e-06,2.631161741790713e-05,0.00512224326709648,2.4498585753214945e-06,0.0006311979800225758,8.908442558725262e-10,2.3325859561905217e-09,3.2667079762955675e-08,4.2986425885581964e-08,0.00027425567941507915,0.006067374338257425,1.0629702037607248e-06,6.65853619205929e-08,0.0015183859839916214,4.163887135879886e-05,5.3257068390540365e-09,1.020685441285228e-07,3.0832590797899447e-10,4.220057498011454e-06,1.4436693835947666e-10,2.975696341479934e-06,7.35529282567259e-12,9.463564230927621e-08,8.25557970931175e-11,1.3266203185970421e-12,7.408417008614778e-14
4.7250922446127895e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43866860498968246,0.07193575568211505,0.005396349402597248,3.061382393952956e-05,0.0014970385393711981,0.07661683626173912,0.03327295250771132,3.459912662485109e-05,4.854014478936299e-10,0.001734033578540572,4.4914526288147635e-11,0.0005684483229745388,2.744102575541963e-09,3.322924681566593e-06,3.4395511245954166e-09,1.6432586541922134e-10,7.999699772456981e-06,2.6333942130100605e-05,0.0051196669507356735,2.438537889782883e-06,0.0006314508373592631,8.871861051476456e-10,2.327974653048354e-09,3.271653741737462e-08,4.315503336466627e-08,0.00027520988071300453,0.006085791133847513,1.0634624924352948e-06,6.657426205032781e-08,0.0015197271692697202,4.167420124160216e-05,5.3232498578843375e-09,1.0211665086287495e-07,3.0860520384671654e-10,4.21431691763406e-06,1.443804452899057e-10,2.9781146703196685e-06,7.361225157704644e-12,9.455191204589777e-08,8.254213006179884e-11,1.3268094373500737e-12,7.409473331518404e-14
4.730260516917768e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4386502143239156,0.07190258253629252,0.0053879420072715555,3.061152792539138e-05,0.0014968513721457571,0.07668759073378677,0.03328999334102861,3.4569966643914246e-05,4.865439373738409e-10,0.0017333062949917543,4.4893948628473745e-11,0.0005685718722907522,2.7440106932597946e-09,3.3165701700762496e-06,3.442059794329803e-09,1.6435575462369812e-10,7.988234148342083e-06,2.635625214204832e-05,0.005117091830144915,2.427288494536276e-06,0.0006317034007952068,8.835494669564225e-10,2.3233728471236044e-09,3.2766145667351445e-08,4.332391755205504e-08,0.00027616511432218316,0.006104216934111541,1.0639538524743698e-06,6.656314766999675e-08,0.0015210675340721113,4.170950786067116e-05,5.320794117737907e-09,1.0216466698128432e-07,3.088842314172714e-10,4.208583668232455e-06,1.4439380349891482e-10,2.9805310282691557e-06,7.367152686646444e-12,9.44682623167268e-08,8.252848682187923e-11,1.3269982427209175e-12,7.410527904313499e-14
4.734911961992247e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43863365404634197,0.07187274013823997,0.005380387098352056,3.0609461061066914e-05,0.0014966826595124117,0.0767512410145474,0.033305306767647314,3.454374642803395e-05,4.875728875421333e-10,0.0017326520675280085,4.487544816013819e-11,0.0005686829763259772,2.7439285881276074e-09,3.3108628610205657e-06,3.444315291551908e-09,1.6438249034887315e-10,7.977930111204529e-06,2.6376318613903032e-05,0.005114775243962671,2.417224503589088e-06,0.0006319304569851924,8.80294743320299e-10,2.319239325265888e-09,3.281092184038915e-08,4.34761497013413e-08,0.0002770257055784954,0.006120807823093693,1.0643952838464348e-06,6.655313235491435e-08,0.0015222731612240274,4.1741263974532194e-05,5.318585012445883e-09,1.0220780414111701e-07,3.091351269194554e-10,4.203430006395005e-06,1.4440569904189608e-10,2.982704068923628e-06,7.37248336497211e-12,9.439304635174003e-08,8.251622809411467e-11,1.3271679001416885e-12,7.411475526447632e-14
4.73909826255928e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43861874279096025,0.07184589285632766,0.0053735971808950315,3.060760052072502e-05,0.0014965306062717973,0.07680850299360725,0.03331906998842076,3.452016746591511e-05,4.884995162108613e-10,0.0017320635281174957,4.485881345737451e-11,0.0005687828968722356,2.7438551704887838e-09,3.3057357765063687e-06,3.4463433733690217e-09,1.6440641947858759e-10,7.968668630464659e-06,2.6394368304656828e-05,0.005112691144475055,2.4082155220979444e-06,0.0006321346046135016,8.773801691062615e-10,2.3155257068315615e-09,3.2851324673771966e-08,4.3613349949195553e-08,0.0002778009501025948,0.0061357458120050515,1.064791931039604e-06,6.65441085746996e-08,0.0015233576579676846,4.176982843968854e-05,5.3165976767809845e-09,1.0224656503219963e-07,3.0936074722154673e-10,4.198796779404017e-06,1.4441630252151068e-10,2.9846584462335497e-06,7.377277663083902e-12,9.43254076546944e-08,8.250521147673486e-11,1.3273203756139605e-12,7.412327178950491e-14
4.743284563126312e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43860382491976435,0.07181905587430736,0.005366816251313541,3.0605739639937184e-05,0.0014963783527114996,0.0768657429319696,0.0333328153640934,3.449660670698518e-05,4.89426687077587e-10,0.001731475239914381,4.48421936321906e-11,0.0005688827482653913,2.7437822046882576e-09,3.300617664118571e-06,3.448369689285532e-09,1.644302228237812e-10,7.95941864765654e-06,2.6412408414783842e-05,0.005110607829456615,2.399252272983381e-06,0.0006323385602338851,8.744794065804068e-10,2.311818283774466e-09,3.289182628891674e-08,4.375073130472286e-08,0.0002785768684485771,0.0061506896439181905,1.0651879718140398e-06,6.653507534623132e-08,0.001524441617121443,4.179837774312295e-05,5.3146111548393185e-09,1.0228526674904974e-07,3.0958619172001026e-10,4.194168350720572e-06,1.4442680909429562e-10,2.986611538217771e-06,7.38206882912146e-12,9.425782165548852e-08,8.249421014183606e-11,1.3274726466085158e-12,7.413177689532691e-14
4.7474708636933445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385889004530047,0.07179222918831928,0.0053600442974114735,3.060387842150816e-05,0.0014962258992161231,0.07692296083734718,0.03334654291901085,3.447306413510669e-05,4.90354399049119e-10,0.0017308872027878021,4.4825588671291086e-11,0.0005689825305879464,2.7437096906911453e-09,3.295508502879787e-06,3.4503942408322363e-09,1.6445390061283075e-10,7.950180148208722e-06,2.6430438963511745e-05,0.005108525298883243,2.3903344507981545e-06,0.0006325423240909006,8.71592366560195e-10,2.308117045451564e-09,3.293242667800603e-08,4.3888293635554774e-08,0.00027935345957770394,0.006165639299486841,1.0655834070136659e-06,6.652603269079909e-08,0.001525525038901958,4.18269119152688e-05,5.312625446469502e-09,1.0232390937481885e-07,3.098114604703755e-10,4.1895447168852e-06,1.444372189594962e-10,2.988563347204521e-06,7.386856868837712e-12,9.419028831221096e-08,8.248322399336934e-11,1.3276247134615919e-12,7.414027060075851e-14
4.751657164260377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385739694108982,0.07176541279450477,0.005353281307008779,3.060201686822505e-05,0.0014960732461693543,0.07698015671745184,0.03336025267748488,3.444953973416978e-05,4.91282651032709e-10,0.001730299416607112,4.480899856144454e-11,0.0005690822439222346,2.7436376284657837e-09,3.290408271896687e-06,3.4524170295393995e-09,1.6447745307375727e-10,7.940953117574126e-06,2.6448459970087882e-05,0.0051064435527301295,2.3814617526765563e-06,0.0006327458964278577,8.687189613394653e-10,2.3044219812367946e-09,3.297312583340188e-08,4.402603680964943e-08,0.0002801307224526134,0.006180594759396169,1.0659782374981974e-06,6.651698062978151e-08,0.0015266079235259768,4.1855430986585164e-05,5.310640551516125e-09,1.0236249299247703e-07,3.1003655355515396e-10,4.184925874434589e-06,1.444475323160407e-10,2.9905138755239543e-06,7.39164178800367e-12,9.412280758300844e-08,8.247225293636077e-11,1.3277765765077768e-12,7.41487529244517e-14
4.755843464827409e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43855903181362704,0.07173860668900665,0.0053465272679414635,3.0600154982857485e-05,0.0014959203939539645,0.07703733057999423,0.033373944663793426,3.4426033488091944e-05,4.922114419360541e-10,0.0017297118812418775,4.479242328948294e-11,0.0005691818883504209,2.743566017983652e-09,3.2853169503594837e-06,3.4544380569368314e-09,1.6450088043422644e-10,7.93173754122992e-06,2.6466471453779337e-05,0.005104362590971785,2.3726338783094646e-06,0.0006329492774878172,8.658591036422557e-10,2.30073308052271e-09,3.30139237471981e-08,4.416396069468557e-08,0.0002809086560362294,0.006195556004363797,1.0663724641178182e-06,6.650791918450825e-08,0.0015276902712103315,4.188393498755685e-05,5.308656469825171e-09,1.0240101768488198e-07,3.102614710510893e-10,4.18031181990161e-06,1.444577493624821e-10,2.9924631255081627e-06,7.396423592393767e-12,9.40553794260843e-08,8.246129687636483e-11,1.3279282360805574e-12,7.41572238849933e-14
4.759611135337738e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385455823880697,0.07171448998738195,0.005340456276132001,3.059847900436959e-05,0.0014957826569865725,0.07708876823763872,0.03338625227630817,3.440489337575608e-05,4.930478136230281e-10,0.0017291833137527456,4.477751822027661e-11,0.000569271509488845,2.7435019547673414e-09,3.280742361419878e-06,3.456255476938464e-09,1.6452185828563717e-10,7.92345330395473e-06,2.6482673662969143e-05,0.00510249039602517,2.364726869524513e-06,0.0006331321571011781,8.632967427670265e-10,2.2974183309227447e-09,3.305072630096289e-08,4.428824658907221e-08,0.0002816093688599505,0.006209026055149312,1.06672675246234e-06,6.649975587765789e-08,0.0015286639252221207,4.1909575728509356e-05,5.3068714915181756e-09,1.0243563959543371e-07,3.10463746708403e-10,4.176163261622879e-06,1.4446686252293206e-10,2.994216359446364e-06,7.40072455797421e-12,9.399473899965119e-08,8.24514491674153e-11,1.3280645560016486e-12,7.416483804941856e-14
4.763378805848066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385321276838134,0.07169038161336015,0.005334392516219354,3.059680276111731e-05,0.0014956447592796714,0.07714018807292215,0.033398545530657776,3.43837679441651e-05,4.938846201549457e-10,0.0017286549492238593,4.476262514963112e-11,0.0005693610749394052,2.743438257422727e-09,3.2761749572891086e-06,3.4580714726319687e-09,1.6454273515526776e-10,7.915178322357551e-06,2.6498868188307073e-05,0.005100618836397549,2.35685571140404e-06,0.0006333148821538162,8.607452223454124e-10,2.2941085574763318e-09,3.30876088360414e-08,4.441267865481893e-08,0.00028231062336216064,0.006222500762228485,1.0670805529778776e-06,6.649158500211713e-08,0.0015296371446466798,4.193520430946714e-05,5.305087171718306e-09,1.0247021390389784e-07,3.1066588023678704e-10,4.172018576213151e-06,1.444758979769689e-10,2.9959685615264115e-06,7.405023009470382e-12,9.393414109256391e-08,8.24416134627067e-11,1.32820071162072e-12,7.417244303828845e-14
4.767146476358395e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385186677155006,0.07166628156413214,0.005328335979369242,3.059512625508388e-05,0.0014955067011104249,0.0771915900914635,0.033410824444470855,3.43626571816507e-05,4.947218607364553e-10,0.0017281267875605625,4.474774406807705e-11,0.0005694505847616509,2.7433749259347713e-09,3.2716147229684136e-06,3.4598860451313155e-09,1.6456351120835004e-10,7.906912585901123e-06,2.6515055043878045e-05,0.005098747912068902,2.3490201902298547e-06,0.0006334974528214567,8.582044806981359e-10,2.2908037524878002e-09,3.312457134650773e-08,4.453725679542434e-08,0.0002830124187884065,0.006235980111610718,1.067433866291632e-06,6.648340657344474e-08,0.0015306099296422617,4.196082075270907e-05,5.303303510310585e-09,1.0250474067039301e-07,3.1086787171151016e-10,4.167877761137106e-06,1.4448485586862248e-10,2.997719733452418e-06,7.409318951111764e-12,9.38735856744694e-08,8.24317896951195e-11,1.3283367031781871e-12,7.418003886494309e-14
4.7709141468687236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385052024977502,0.07164218983688958,0.00532228665675787,3.059344948824145e-05,0.001495368482755411,0.07724297429888091,0.033423089035353994,3.434156107656199e-05,4.955595345725036e-10,0.001727598828668334,4.473287496618554e-11,0.0005695400390150225,2.7433119602882478e-09,3.267061643512601e-06,3.46169919555002e-09,1.6458418660988374e-10,7.898656084063786e-06,2.6531234243770855e-05,0.005096877623018763,2.341220093898287e-06,0.0006336798692811426,8.556744552705143e-10,2.2875039082772475e-09,3.31616138254781e-08,4.466198091320843e-08,0.0002837147543829435,0.006249464089328048,1.0677866930018796e-06,6.647522060684451e-08,0.0015315822803671734,4.198642508054012e-05,5.301520507187067e-09,1.0253921995513951e-07,3.110697211528037e-10,4.163740813856996e-06,1.44493736341621e-10,2.9994698769297705e-06,7.413612387101456e-12,9.38130727150502e-08,8.242197779785574e-11,1.3284725309150207e-12,7.418762554292958e-14
4.773894138348705e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4384945486452202,0.07162314068129957,0.005317507125066985,3.0592123087223405e-05,0.0014952590474191947,0.07728360337858567,0.03343277942609065,3.4324885751860454e-05,4.962223884631376e-10,0.0017271813897924361,4.4721122916067506e-11,0.0005696107524106174,2.743262417505318e-09,3.2634655004192643e-06,3.4631322775409124e-09,1.6460046837915226e-10,7.892132241634921e-06,2.6544025564988442e-05,0.005095398791407205,2.335075657293489e-06,0.0006338240401763516,8.536809130154397e-10,2.2848974465753757e-09,3.319096874115564e-08,4.476073320698857e-08,0.0002842706399472096,0.006260132340343343,1.0680654126044225e-06,6.646874069102755e-08,0.0015323510414396834,4.2006667934620886e-05,5.300110729512454e-09,1.0256645732083048e-07,3.1122927085486937e-10,4.160471485302775e-06,1.4450070550183368e-10,3.000853403559718e-06,7.417006454282977e-12,9.376524080467703e-08,8.241422556532943e-11,1.3285798462812725e-12,7.419361965944779e-14
