Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(222),C2H6X(52),C2H4X(70),CH2(T)(34),CH2O2(186),CH2OX(54),CH2OH(40),S(223),HOCO(73),CHO2(74)
8.687305935345649e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4181509591094889,0.05019863699563256,0.0017703793543360896,5.3118343335006295e-05,0.006173182812213377,0.11874647525659356,0.03571305623142871,1.7946349410492057e-05,1.7017301820076232e-05,0.0012493319036057024,3.603915741960775e-11,0.0006342607415558432,3.0582260675331404e-09,1.1694924339574278e-06,4.140270181977779e-09,1.3223629415256596e-10,5.303180883695688e-06,4.4343948315024745e-05,0.00340554134878284,1.5990672453729469e-07,0.0007436494166793919,2.769805197588362e-09,5.502560491284224e-10,1.7522720871076354e-09,3.834854086166543e-09,0.00017438733956726227,0.027497506761031965,8.420630316025212e-05,2.617263911997428e-07,0.002245616349491347,1.638499877464007e-06,3.6558956613839996e-09,7.017581907000709e-05,1.5490211156680544e-11,1.0447897514246286e-07,1.6124325257253246e-10,3.4269659602142427e-09,1.223763552862949e-11,1.1165146015933096e-10,5.652250232957978e-14,4.793986543645063e-06,4.674974776837726e-08,1.1815846156085053e-11,1.2235316133318813e-06,6.279462151874177e-16,2.7682778602139734e-08,3.368852798501719e-10,5.1860082976238644e-20,2.5686803681708107e-12,1.434466987217677e-13
8.70686663350366e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4180775644583769,0.050111829226166534,0.0017608414096710358,5.3122677453879355e-05,0.006173382421263526,0.11893215287685918,0.03573200852186963,1.788868966390204e-05,1.693806064152974e-05,0.001247325686261093,3.5982013780254295e-11,0.0006345333010362803,3.0582896435084016e-09,1.1631420868979904e-06,4.1440811919441575e-09,1.3211049790740236e-10,5.284415088038897e-06,4.4384669597656985e-05,0.003399054879273978,1.5860533950384664e-07,0.0007440838035198452,2.751028120768921e-09,5.464126779894667e-10,1.7503486762753374e-09,3.85125030168262e-09,0.0001750001893745584,0.027573191696626493,8.423564705075187e-05,2.61688909452529e-07,0.0022487339696764855,1.6302913564930486e-06,3.649384247194513e-09,7.024026241583267e-05,1.5432688329889722e-11,1.045160722985449e-07,1.6117442539876308e-10,3.4307643939506483e-09,1.2169048797333462e-11,1.1153132299846534e-10,5.616874799574296e-14,4.797571942600365e-06,4.659136624986969e-08,1.1824620866155745e-11,1.2240489534048374e-06,6.248269747188253e-16,2.754903746077718e-08,3.353110782780255e-10,5.1911942087644746e-20,2.569993520955324e-12,1.4352005068627115e-13
8.72642733166167e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.418004231899012,0.05002517534724811,0.001751357930174958,5.312697068603713e-05,0.006173576286038686,0.11911750553861707,0.03575085736456647,1.7831214798048593e-05,1.685918232806545e-05,0.0012453226657533093,3.5924964653837483e-11,0.0006348052370783394,3.0583535410461998e-09,1.1568392603166218e-06,4.147879168300404e-09,1.3198435220525574e-10,5.265770638915327e-06,4.442523476035494e-05,0.0033925814175044832,1.5731659757473321e-07,0.0007445166841616496,2.7324156588271994e-09,5.425970948486174e-10,1.7484321039418696e-09,3.867659051087969e-09,0.00017561301302742866,0.027648810356739478,8.426474733689748e-05,2.6165122018326256e-07,0.002251844546124622,1.6221251916312512e-06,3.6428847865811295e-09,7.030445869488791e-05,1.537554134939709e-11,1.0455286298963886e-07,1.6110598806375583e-10,3.4345481718552774e-09,1.210098427337391e-11,1.1141095916690135e-10,5.58177953819644e-14,4.80113953905238e-06,4.6433525799940657e-08,1.1833351940005977e-11,1.2245654165198159e-06,6.21723766674665e-16,2.7415935715069603e-08,3.337454798665309e-10,5.196358636659823e-20,2.5713023522200295e-12,1.4359316118015026e-13
8.745988029819681e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41793096173684435,0.04993867507640773,0.001741928586278739,5.3131223401405194e-05,0.006173764448841099,0.11930253380607077,0.03576960337720842,1.7773924191359476e-05,1.6780665377581227e-05,0.0012433228360613174,3.586800969611622e-11,0.0006350765516774267,3.05841774775815e-09,1.15058352086041e-06,4.15166416418583e-09,1.3185786126147277e-10,5.24724659962503e-06,4.446564428020805e-05,0.0033861209387128707,1.560403558285129e-07,0.0007449480650808351,2.7139661282690305e-09,5.388090911050349e-10,1.7465223505755986e-09,3.884080183618529e-09,0.00017622580607649257,0.027724362439978174,8.429360566280737e-05,2.6161332550713495e-07,0.0022549480959478604,1.6140011614190073e-06,3.6363972570587163e-09,7.036840866218826e-05,1.5318767281060735e-11,1.045893492820836e-07,1.6103793683345025e-10,3.438317354435246e-09,1.2033437142299213e-11,1.1129037205544154e-10,5.546961953534281e-14,4.804689399263725e-06,4.627622451395184e-08,1.1842039540050039e-11,1.2250809803473123e-06,6.186364943906127e-16,2.728347057516125e-08,3.321884280772859e-10,5.2015016579524655e-20,2.57260688478399e-12,1.436660314788596e-13
8.765548727977692e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41785775427412786,0.04985232813172602,0.001732553050508429,5.313543596614431e-05,0.006173946951620681,0.11948723824263242,0.035788247173644636,1.7716817224852905e-05,1.6702508291714647e-05,0.0012413261911885835,3.581114856610547e-11,0.0006353472468191488,3.0584822513772014e-09,1.144374439899614e-06,4.155436232545303e-09,1.3173102925970818e-10,5.228842042289366e-06,4.450589863272071e-05,0.0033796734181543685,1.5477647320310358e-07,0.000745377952719373,2.695677865486006e-09,5.350484597863741e-10,1.7446193966752786e-09,3.900513549027678e-09,0.00017683856409868976,0.027799847648181514,8.432222366193161e-05,2.6157522752096294e-07,0.0022580446362233373,1.6059190455227852e-06,3.6299216361896265e-09,7.043211307024085e-05,1.5262363218445127e-11,1.046255332288157e-07,1.6097026801776387e-10,3.442072001991732e-09,1.1966402642383996e-11,1.1116956502672037e-10,5.5124195749852944e-14,4.808221589249107e-06,4.6119460494784514e-08,1.185068382809479e-11,1.2255956227666162e-06,6.155650620149764e-16,2.7151639258930697e-08,3.3063986685937735e-10,5.206623348963798e-20,2.5739071412891494e-12,1.4373866284795194e-13
8.785109426135702e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41778460980994164,0.049766134231832335,0.0017232309974715306,5.3139608742693386e-05,0.006174123835978518,0.11967161941092196,0.03580678936390811,1.7659893282120245e-05,1.662470957587627e-05,0.00123933272516285,3.575438092603904e-11,0.0006356173244793785,3.0585470397564573e-09,1.1382115934652292e-06,4.1591954261291975e-09,1.3160386035214128e-10,5.210556047747799e-06,4.454599829181968e-05,0.003373238831101246,1.5352481046827578e-07,0.0007458063534853974,2.6775492264870704e-09,5.313149955355568e-10,1.7427232227701822e-09,3.916958997586784e-09,0.00017745128269718212,0.0278752656863974,8.435060295711829e-05,2.61536928303364e-07,0.0022611341839931724,1.597878624730223e-06,3.623457901583422e-09,7.04955726690561e-05,1.5206326282498752e-11,1.0466141686945293e-07,1.6090297797001262e-10,3.445812174619818e-09,1.1899876063933024e-11,1.1104854141542438e-10,5.478149956366039e-14,4.811736174776314e-06,4.596323185279789e-08,1.185928496534207e-11,1.2261093218640118e-06,6.125093744990337e-16,2.7020438992046563e-08,3.290997406435191e-10,5.211723785695689e-20,2.575203144202045e-12,1.4381105654317429e-13
8.804670124293713e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4177115286402132,0.04968009309590349,0.0017139621038433732,5.314374208981186e-05,0.0061742951431702974,0.11985567787276605,0.03582523055423956,1.7603151749308876e-05,1.654726773928209e-05,0.001237342432035916,3.569770644133271e-11,0.0006358867866243281,3.0586121008680205e-09,1.132094562187549e-06,4.162941797493421e-09,1.3147635865969101e-10,5.192387705456214e-06,4.458594372986127e-05,0.003366817152843133,1.522852301985754e-07,0.0007462332737534266,2.6595785866338573e-09,5.276084945976593e-10,1.7408338094202306e-09,3.933416380085667e-09,0.00017806395750125743,0.027950616262860155,8.437874516068031e-05,2.6149842991492965e-07,0.002264216756264424,1.589879680945228e-06,3.617006030896639e-09,7.055878820615903e-05,1.5150653621236408e-11,1.0469700223037794e-07,1.6083606308633953e-10,3.449537932208316e-09,1.18338527485962e-11,1.1092730452851125e-10,5.4441506756468926e-14,4.8152332213672085e-06,4.5807536705787755e-08,1.1867843112391108e-11,1.2266220559309996e-06,6.0946933758751e-16,2.6889867008021738e-08,3.2756799433628553e-10,5.2168030438321116e-20,2.576494915815525e-12,1.4388321381056327e-13
8.824230822451724e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4176385110577391,0.04959420444366243,0.0017047460483535788,5.314783636262144e-05,0.006174460914109701,0.12003941418919709,0.03584357134711105,1.7546592015105346e-05,1.6470181294984928e-05,0.0012353553058834282,3.564112478054782e-11,0.0006361556352106151,3.0586774228018387e-09,1.1260229312357108e-06,4.166675398999432e-09,1.3134852827222955e-10,5.1743361133866525e-06,4.462573541763849e-05,0.0033604083586873524,1.5105759674673024e-07,0.000746658719864579,2.6417643403804564e-09,5.239287548069131e-10,1.7389511372161365e-09,3.949885547833096e-09,0.00017867658416623213,0.028025899088968038,8.440665187446128e-05,2.614597343983957e-07,0.0022672923700090414,1.5819219971830912e-06,3.6105660018325502e-09,7.062176042660085e-05,1.509534240942588e-11,1.0473229132482108e-07,1.6076951980515178e-10,3.4532493344396533e-09,1.1768328088694487e-11,1.1080585764542753e-10,5.410419334689999e-14,4.818712794298696e-06,4.565237317894554e-08,1.1876358429240915e-11,1.227133803462547e-06,6.064448578092038e-16,2.6759920548265637e-08,3.2604457331443577e-10,5.2218611987407634e-20,2.577782478250412e-12,1.4395513588653872e-13
8.843791520609735e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41756555735220785,0.049508467995376816,0.001695582511772612,5.3151891912647464e-05,0.0061746211893717795,0.12022282892045236,0.03586181234124963,1.7490213470718587e-05,1.639344875990499e-05,0.0012333713408046586,3.558463561535555e-11,0.0006364238721853307,3.0587429937645714e-09,1.1199962902582122e-06,4.170396282814257e-09,1.3122037324879526e-10,5.1564003779285085e-06,4.4665373824388335e-05,0.0033540124239592292,1.498417762174559e-07,0.0007470826981267914,2.6241049010166695e-09,5.202755755738091e-10,1.73707518677952e-09,3.966366352657197e-09,0.00017928915837335407,0.028101113879260946,8.443432468990136e-05,2.6142084377881255e-07,0.002270361042163828,1.5740053575656034e-06,3.604137792140911e-09,7.068449007297012e-05,1.5040389848279213e-11,1.04767286152943e-07,1.6070334460656533e-10,3.456946440789739e-09,1.1703297526556586e-11,1.1068420401832371e-10,5.376953558990011e-14,4.822174958603714e-06,4.549773940481788e-08,1.1884831075292707e-11,1.227644543155362e-06,6.034358424677442e-16,2.663059686213491e-08,3.2452942341933115e-10,5.2268983254746835e-20,2.5790658534571802e-12,1.4402682399799698e-13
8.863352218767745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41749266781022154,0.04942288347185786,0.0016864711768984203,5.3155909087859714e-05,0.006174776009196262,0.12040592262597312,0.035879954131660605,1.7434015509863362e-05,1.6317068654859446e-05,0.0012313905309223028,3.552823862050124e-11,0.0006366914994861077,3.0588088020784742e-09,1.1140142333243718e-06,4.174104500910549e-09,1.3109189761780345e-10,5.138579613791123e-06,4.470485941779872e-05,0.0033476293240024117,1.4863763644174832e-07,0.0007475052148150334,2.6065987004157547e-09,5.166487578723186e-10,1.7352059387630527e-09,3.98285864690588e-09,0.00017990167582970567,0.028176260351398273,8.446176518810249e-05,2.6138176006371197e-07,0.0022734227896303947,1.5661295473161856e-06,3.5977213796177476e-09,7.074697788540403e-05,1.4985793165148315e-11,1.0480198870191653e-07,1.6063753401185943e-10,3.460629310527864e-09,1.1638756553866151e-11,1.1056234687226856e-10,5.343750997418459e-14,4.825619779072196e-06,4.534363352326646e-08,1.1893261209352266e-11,1.228154253906187e-06,6.004421996324865e-16,2.6501893206982404e-08,3.230224909514394e-10,5.2319144987738656e-20,2.5803450632175913e-12,1.4409827936240298e-13
8.882912916925756e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41741984271531707,0.04933745059445884,0.001677411728543158,5.31598882327126e-05,0.006174925413490835,0.12058869586440367,0.03589799730965096,1.7377997528743885e-05,1.6241039504591197e-05,0.0012294128703822646,3.5471933473769556e-11,0.0006369585190411862,3.058874836180278e-09,1.1080763588667172e-06,4.1778001050666486e-09,1.309631053772569e-10,5.120872943907761e-06,4.47441926640156e-05,0.0033412590341791787,1.474450469515311e-07,0.0007479262761715189,2.5892441887852227e-09,5.130481042272137e-10,1.7333433738505736e-09,3.999362283447194e-09,0.00018051413226810578,0.02825133822613678,8.448897493989366e-05,2.613424852432727e-07,0.0022764776292751266,1.5582943527550255e-06,3.5913167421051014e-09,7.080922460159945e-05,1.4931549613224796e-11,1.0483640094600857e-07,1.6057208458293538e-10,3.4642980027166194e-09,1.157470071101923e-11,1.1044028940546115e-10,5.310809321970158e-14,4.829047320252049e-06,4.519005368142829e-08,1.1901648989632295e-11,1.22866291481012e-06,5.974638381295405e-16,2.6373806848204625e-08,3.2152372266492816e-10,5.236909793066846e-20,2.5816201291463253e-12,1.4416950318788064e-13
8.902473615083767e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41734708234798773,0.04925216908507395,0.001668403853519999,5.3163829688184976e-05,0.006175069441834401,0.12077114919359047,0.03591594246285244,1.7322158926037638e-05,1.616535983779675e-05,0.0012274383533534558,3.5415719855949854e-11,0.0006372249327694795,3.058941084620106e-09,1.1021822696242842e-06,4.1814831468666585e-09,1.3083400049495444e-10,5.103279499340957e-06,4.478337402764987e-05,0.003334901529870754,1.462638789548147e-07,0.0007483458884059178,2.572039834422438e-09,5.094734187015025e-10,1.7314874727572274e-09,4.0158771156696975e-09,0.00018112652344701315,0.02832634722730874,8.451595550589538e-05,2.613030212904845e-07,0.00227952557792914,1.5504995612942243e-06,3.5849238574908265e-09,7.087123095682404e-05,1.487765647124408e-11,1.0487052484666103e-07,1.6050699292178794e-10,3.467952576211814e-09,1.151112558649187e-11,1.1031803478944201e-10,5.278126227514093e-14,4.832457646450096e-06,4.503699803367636e-08,1.1909994573754791e-11,1.2291705051589575e-06,5.945006675329317e-16,2.6246335059287558e-08,3.200330657623425e-10,5.241884282472301e-20,2.5828910726925873e-12,1.4424049667330327e-13
8.922034313241778e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.417274386985705,0.04916703866613691,0.0016594472406300338,5.316773379181935e-05,0.006175208133480264,0.1209532831705815,0.035933790175244486,1.726649910287928e-05,1.609002818715322e-05,0.0012254669740275903,3.5359597450802016e-11,0.0006374907425806403,3.0590075360603836e-09,1.0963315725868098e-06,4.185153677700525e-09,1.3070458690869859e-10,5.085798419189182e-06,4.48224039717844e-05,0.0033285567864776012,1.4509400531113514e-07,0.0007487640576955662,2.5549841234724864e-09,5.059245068839639e-10,1.7296382162295823e-09,4.032402997482761e-09,0.0001817388451504281,0.028401287081800092,8.454270843658391e-05,2.6126337016130964e-07,0.002282566652388249,1.5427449614329518e-06,3.5785427037083474e-09,7.093299768392718e-05,1.4824111043193664e-11,1.0490436235257146e-07,1.6044225566997846e-10,3.4715930896624217e-09,1.1448026816217674e-11,1.1019558616930136e-10,5.2456994315450106e-14,4.835850821733057e-06,4.488446474158062e-08,1.1918298118753392e-11,1.229677004439557e-06,5.915525981558875e-16,2.611947512185091e-08,3.185504678893669e-10,5.246838040800634e-20,2.584157915141693e-12,1.4431126100838216e-13
8.941595011399788e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4172017569029393,0.04908205906061973,0.001650541580649252,5.3171600877760685e-05,0.00617534152735931,0.12113509835162527,0.03595154102717727,1.7211017462844798e-05,1.6015043089344496e-05,0.0012234987266189832,3.530356594502277e-11,0.0006377559503751249,3.05907417927477e-09,1.0905238789398042e-06,4.1888117487641515e-09,1.3057486852650202e-10,5.0684288504948425e-06,4.486128295798076e-05,0.003322224779419731,1.4393530050757912e-07,0.0007491807901856725,2.5380755596917177e-09,5.024011758767925e-10,1.727795585045759e-09,4.048939783316861e-09,0.0001823510931877955,0.028476157519528814,8.45692352723554e-05,2.612235337948431e-07,0.0022856008694129345,1.5350303427526121e-06,3.572173258736455e-09,7.099452551335083e-05,1.4770910658025437e-11,1.0493791539977367e-07,1.6037786950812275e-10,3.475219601510544e-09,1.1385400082975065e-11,1.1007294666388743e-10,5.213526673941163e-14,4.839226909928491e-06,4.473245197386932e-08,1.1926559781075695e-11,1.2301823923322253e-06,5.886195410422567e-16,2.599322432569079e-08,3.1707587712966937e-10,5.251771141555539e-20,2.5854206776166507e-12,1.4438179737375466e-13
8.9611557095578e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41712919237118135,0.04899722999203135,0.0016416865663156086,5.317543127679469e-05,0.00617546966208314,0.1213165952921701,0.035969195595394306,1.7155713411935803e-05,1.5940403085086654e-05,0.0012215336053643543,3.524762502821232e-11,0.0006380205580442567,3.059141003147098e-09,1.0847588040104827e-06,4.192457411059508e-09,1.3044484922679262e-10,5.051169948153559e-06,4.490001144628617e-05,0.0033159054841369945,1.4278764063493742e-07,0.000749596091989525,2.5213126642118983e-09,4.989032342833435e-10,1.7259595600155551e-09,4.065487328123863e-09,0.00018296326339390675,0.028550958273423372,8.459553754358947e-05,2.6118351411347155e-07,0.0022886282457283045,1.5273554959120177e-06,3.5658155005990825e-09,7.105581517314036e-05,1.4718052669372054e-11,1.0497118591171732e-07,1.6031383115537684e-10,3.4788321699913783e-09,1.1323241115784137e-11,1.0995011936601164e-10,5.1816057167201224e-14,4.842585974625744e-06,4.4580957906390836e-08,1.1934779716585604e-11,1.2306866487091247e-06,5.857014079580449e-16,2.586757996882108e-08,3.1560924199982683e-10,5.2566836579355793e-20,2.5866793810797053e-12,1.4445210694107107e-13
8.98071640771581e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4170566936589633,0.04891255118441645,0.0016328818923161768,5.317922531638554e-05,0.00617559257594716,0.12149777454686342,0.03598675445305509,1.7100586358563973e-05,1.586610671915245e-05,0.0012195716045226303,3.519177439284152e-11,0.0006382845674702913,3.059207996670332e-09,1.07903596721454e-06,4.196090715394753e-09,1.303145328586174e-10,5.03402087482474e-06,4.493858989524021e-05,0.003309598876089384,1.4165090336463968e-07,0.0007500099691886943,2.5046939753122855e-09,4.954304921959841e-10,1.724130121980563e-09,4.082045487377224e-09,0.00018357535162880212,0.028625689079401318,8.462161677071229e-05,2.611433130230296e-07,0.00229164879802407,1.519720212642577e-06,3.5594694073651005e-09,7.111686738895522e-05,1.4665534455267216e-11,1.0500417579934718e-07,1.6025013736894348e-10,3.482430853133206e-09,1.1261545689312876e-11,1.0982710734265318e-10,5.1499343438045985e-14,4.845928079176896e-06,4.442998072207565e-08,1.1942958080565617e-11,1.2311897536327018e-06,5.827981113830799e-16,2.574253935751307e-08,3.1415051144432843e-10,5.2615756628357387e-20,2.587934046333883e-12,1.445221908730804e-13
