Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27)
2.469893024806964e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855271284618474,0.0,0.1764705868605277,5.52578437798436e-37,6.787739121348915e-17,4.495567173761311e-15,8.191374476406578e-17,0.0,1.444265723793547e-10,0.0,0.0,1.334777395867684e-15,0.0,0.1176142385987676,7.430380121858214e-19,0.0,1.835092029630183e-13,0.0,3.2758016086863145e-05,5.988438306849438e-09,6.338407139221052e-08,8.537525800219959e-11,5.70468871136652e-08,2.4441263895214276e-10,5.864024667469961e-09,1.4497045553243675e-10,1.9097930452796427e-14,2.6200479778450845e-14,1.0270187334265945e-18,3.2932770966010893e-13,7.567898015963977e-21,1.329184489245447e-24,9.260593757415273e-20
2.4943689664924593e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855269941069193,0.0,0.1764705868576399,5.6923611478769265e-37,7.043393970550265e-17,4.630510327033809e-15,8.43765387809147e-17,0.0,1.4730471489507872e-10,0.0,0.0,1.3613423761764102e-15,0.0,0.11761410424382454,7.6535340427983545e-19,0.0,1.884521938251304e-13,0.0,3.2891743081786736e-05,5.988435486455248e-09,6.401200359203449e-08,8.537551314005664e-11,5.761148366594684e-08,2.444096832699683e-10,5.9245003188365566e-09,1.478537847663184e-10,1.961003285535236e-14,2.6986395802291066e-14,1.0618105803372457e-18,3.3459037410199584e-13,7.910913472677822e-21,1.3556944649331897e-24,9.445204767156605e-20
2.518844908177955e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855268618028331,0.0,0.17647058685472367,5.8622436111065865e-37,7.305896972343455e-17,4.768126670486948e-15,8.688818422800627e-17,0.0,1.502111991031112e-10,0.0,0.0,1.3881687147281278e-15,0.0,0.11761397193972348,7.881105274282333e-19,0.0,1.9347366879376558e-13,0.0,3.302341923714812e-05,5.988432708988133e-09,6.46399332118904e-08,8.537577097314058e-11,5.817605046618499e-08,2.4440673595676463e-10,5.984974887468392e-09,1.5076544820432162e-10,2.0130177131791512e-14,2.778786498407052e-14,1.0973954127842614e-18,3.3987497002194396e-13,8.265566497232792e-21,1.3824659603460564e-24,9.631634303429014e-20
2.5433208498634503e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855267315181374,0.0,0.17647058685177902,6.0354642166454935e-37,7.575356205523952e-17,4.908442405057971e-15,8.944915995751695e-17,0.0,1.5314602347926353e-10,0.0,0.0,1.4152564003604803e-15,0.0,0.1176138416550128,8.113136858278424e-19,0.0,1.9857395059732617e-13,0.0,3.3153076004586304e-05,5.988429973798985e-09,6.526786027157244e-08,8.537603145974496e-11,5.874058753382384e-08,2.4440379688500384e-10,6.045448375427979e-09,1.5370544420147657e-10,2.065839420399624e-14,2.8605039406298026e-14,1.1337824570317167e-18,3.451811716222118e-13,8.632116168016575e-21,1.4094989696311023e-24,9.819882268926271e-20
2.567796791548946e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855266032218627,0.0,0.17647058684880595,6.212055412724276e-37,7.851880188732442e-17,5.0514837312646615e-15,9.205994479659982e-17,0.0,1.5610918650081433e-10,0.0,0.0,1.442605421919745e-15,0.0,0.11761371335872318,8.349671829584569e-19,0.0,2.0375335713850313e-13,0.0,3.328074435339852e-05,5.98842728051777e-09,6.589578479057072e-08,8.537629455880336e-11,5.9305094888031166e-08,2.444008659291088e-10,6.105920784746489e-09,1.5667377111379014e-10,2.1194714495867602e-14,2.943807114268993e-14,1.170980940190897e-18,3.50508657954834e-13,9.010824068858898e-21,1.4367934864446595e-24,1.0009948566447848e-19
2.5922727332344413e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855264768835148,0.0,0.17647058684580447,6.392049646797486e-37,8.135577873875208e-17,5.197276849207365e-15,9.472101754741512e-17,0.0,1.591006866464882e-10,0.0,0.0,1.470215768260708e-15,0.0,0.11761358702036029,8.590753215831671e-19,0.0,2.0901220156609432e-13,0.0,3.3406454777937366e-05,5.988424628235333e-09,6.652370678807571e-08,8.537656022987909e-11,5.986957254770264e-08,2.443979429654253e-10,6.1663921174242234e-09,1.5967042729823232e-10,2.17391679412178e-14,3.0287112258176206e-14,1.2090000901611715e-18,3.558571128480493e-13,9.401954269338306e-21,1.464349504040525e-24,1.0201833098897131e-19
2.616748674919937e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552635247306685,0.0,0.17647058684277456,6.575479365516955e-37,8.426558639642493e-17,5.3458479585709645e-15,9.743285698716e-17,0.0,1.621205223964338e-10,0.0,0.0,1.4980874282465384e-15,0.0,0.11761346260989732,8.836424037486817e-19,0.0,2.1435079234575238e-13,0.0,3.3530237304894565e-05,5.98842201624215e-09,6.715162628298313e-08,8.537682843315561e-11,6.043402053146611e-08,2.44395027872193e-10,6.226862375431096e-09,1.626954111127223e-10,2.2291783991537516e-14,3.115231480890652e-14,1.2478491355744352e-18,3.612262248341082e-13,9.805773305020979e-21,1.4921670167212457e-24,1.0395535769279698e-19
2.641224616605432e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855262299609526,0.0,0.17647058683971623,6.762377014806479e-37,8.724932285123392e-17,5.497223258626793e-15,1.0019594186809775e-16,0.0,1.6516869223220335e-10,0.0,0.0,1.5262203907486685e-15,0.0,0.11761334009776814,9.086727307856485e-19,0.0,2.1976943332968015e-13,0.0,3.3652121500473035e-05,5.988419444306095e-09,6.777954329389829e-08,8.537709912942743e-11,6.099843885768547e-08,2.443921205295181e-10,6.287331560707088e-09,1.6574872091611572e-10,2.2852591623640103e-14,3.2033830842256106e-14,1.287537305742912e-18,3.6661568708197323e-13,1.0222550157639865e-20,1.520246018300427e-24,1.0591056480700819e-19
2.6657005582909277e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855261093180593,0.0,0.17647058683662953,6.952775039830928e-37,9.030809023515833e-17,5.651428948234524e-15,1.0301075091758625e-16,0.0,1.6824519463673183e-10,0.0,0.0,1.5546146446466702e-15,0.0,0.1176132194548599,9.34170603308971e-19,0.0,2.2526842382528876e-13,0.0,3.3772136477448925e-05,5.988416911552971e-09,6.840745783914056e-08,8.537737228009053e-11,6.156282754446494e-08,2.44389220819345e-10,6.347799675162714e-09,1.6883035506819078e-10,2.3421619347184618e-14,3.2931812396831525e-14,1.3280738306101117e-18,3.7202519732709256e-13,1.0652556235222343e-20,1.5485865018382636e-24,1.0788395136363674e-19
2.690176499976423e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855259905157208,0.0,0.17647058683351438,7.1467058849398856e-37,9.344299475930233e-17,5.808491225844012e-15,1.0587776283810589e-16,0.0,1.713500280943164e-10,0.0,0.0,1.5832701788281358e-15,0.0,0.11761310065250634,9.601403212181177e-19,0.0,2.3084805866283375e-13,0.0,3.389031090212532e-05,5.9884144171694606e-09,6.903536993674782e-08,8.537764784713296e-11,6.212718660965293e-08,2.443863286254288e-10,6.408266720679477e-09,1.7194031192963599e-10,2.3998895212079596e-14,3.384641150247637e-14,1.369467940704755e-18,3.774544578012556e-13,1.1096065352174154e-20,1.577188461783335e-24,1.098755163956795e-19
2.7146524416619187e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855258735257101,0.0,0.17647058683037087,7.344201993765158e-37,9.6655146652854e-17,5.968436289497077e-15,1.0879745630728658e-16,0.0,1.7448319109059692e-10,0.0,0.0,1.6121869821885637e-15,0.0,0.11761298366248071,9.865861836974327e-19,0.0,2.365086282620441e-13,0.0,3.400667300117941e-05,5.988411961066104e-09,6.966327960448072e-08,8.537792579312573e-11,6.269151607084595e-08,2.443834438333078e-10,6.4687326991103e-09,1.750785898620372e-10,2.4584446815769398e-14,3.477778018027678e-14,1.4117288670974866e-18,3.8290317516917533e-13,1.1553353709327238e-20,1.6060518921870735e-24,1.118852589370743e-19
2.739128383347414e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855257583202337,0.0,0.17647058682719893,7.545295809204391e-37,9.994566010295378e-17,6.131290336829274e-15,1.1177030997793456e-16,0.0,1.7764468211253546e-10,0.0,0.0,1.6413650436312403e-15,0.0,0.11761286845698919,1.0135124892164373e-18,0.0,2.422504186977596e-13,0.0,3.412125056840452e-05,5.988409542445905e-09,7.029118685982696e-08,8.537820608121429e-11,6.325581594539254e-08,2.4438056633027654e-10,6.52919761227998e-09,1.782451872278648e-10,2.517830131040516e-14,3.572607044256686e-14,1.4548658413602076e-18,3.883710604618616e-13,1.2024699873958767e-20,1.6351767858379307e-24,1.1391317802268105e-19
2.7636043250329097e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855256448719237,0.0,0.1764705868239986,7.750019773322684e-37,1.0331565319545816e-16,6.297079565071596e-15,1.1479680247805813e-16,0.0,1.8083449964839752e-10,0.0,0.0,1.6708043520671282e-15,0.0,0.11761275500866425,1.0409235355301313e-18,0.0,2.480737117645923e-13,0.0,3.4234070971348865e-05,5.988407160343311e-09,7.091909172000547e-08,8.537848867510921e-11,6.382008625039701e-08,2.4437769600535946e-10,6.589661461985612e-09,1.8144010239046186e-10,2.578048540990196e-14,3.6691434292934043e-14,1.4988880955278756e-18,3.938578290079728e-13,1.2510384759788443e-20,1.664563137298605e-24,1.1595927268827123e-19
2.788080266718405e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552553315383256,0.0,0.17647058682076983,7.958406327471167e-37,1.0676624785658523e-16,6.465830171052156e-15,1.178774124108931e-16,0.0,1.8405264218773274e-10,0.0,0.0,1.7005048964147534e-15,0.0,0.11761264329055804,1.0688236196792895e-18,0.0,2.539787850406235e-13,0.0,3.434516115785241e-05,5.988404814802633e-09,7.154699420197062e-08,8.53787735390779e-11,6.438432700272329e-08,2.44374832749284e-10,6.650124249997011e-09,1.846633337140316e-10,2.6391025396884192e-14,3.767402372622425e-14,1.5438048620626131e-18,3.993632003740535e-13,1.3010691606960933e-20,1.6942109409754798e-24,1.180235419705052e-19
2.8125562084039006e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855254231394256,0.0,0.17647058681751268,8.170487912301841e-37,1.1029856979542958e-16,6.637568351197827e-15,1.2101261835492765e-16,0.0,1.8729910822135582e-10,0.0,0.0,1.7304666656000959e-15,0.0,0.11761253327613594,1.0972170379907525e-18,0.0,2.5996591195015387e-13,0.0,3.4454547662483505e-05,5.988402505164956e-09,7.217489432241598e-08,8.537906063793582e-11,6.494853821899844e-08,2.443719764544549e-10,6.71058597805714e-09,1.8791487956362555e-10,2.7009947129520765e-14,3.867399072854699e-14,1.5896253738199983e-18,4.04886898301957e-13,1.3525905962019989e-20,1.724120189299316e-24,1.2010598490691176e-19
2.837032150089396e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285525314802575,0.0,0.17647058681422714,8.386296967613743e-37,1.1391374844733286e-16,6.812320301535834e-15,1.2420289886392635e-16,0.0,1.905738962413284e-10,0.0,0.0,1.7606896485564815e-15,0.0,0.11761242493927031,1.1261080860777189e-18,0.0,2.660353618255209e-13,0.0,3.456225661287684e-05,5.988400230263118e-09,7.280279209777884e-08,8.537934993703815e-11,6.551271991561648e-08,2.443691270149286e-10,6.771046647882514e-09,1.9119473830513185e-10,2.7637276048252048e-14,3.9691487277280395e-14,1.6363588640173992e-18,4.104286506411308e-13,1.4056315657880647e-20,1.754290876878633e-24,1.2220660053588028e-19
2.8615080917748916e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285525208117554,0.0,0.1764705868109132,8.605865932484818e-37,1.1761291691809778e-16,6.9901122176953254e-15,1.2744873246695396e-16,0.0,1.9387700474094055e-10,0.0,0.0,1.7911738342244728e-15,0.0,0.11761231825423422,1.1555010588400281e-18,0.0,2.7218739996799273e-13,0.0,3.4668313735974104e-05,5.988397990245529e-09,7.343068754424354e-08,8.537964140227148e-11,6.607687210874179e-08,2.4436628432638805e-10,6.831506261163606e-09,1.9450290830526346e-10,2.8273037182410088e-14,4.072666534107613e-14,1.6840145662042277e-18,4.159881892920776e-13,1.4602210793805634e-20,1.7847229986379314e-24,1.2432538789664094e-19
2.885984033460387e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552510305903017,0.0,0.17647058680757088,8.829227245341542e-37,1.2139721192903255e-16,7.170970294908892e-15,1.3075059766839858e-16,0.0,1.972084322146929e-10,0.0,0.0,1.8219192115517683e-15,0.0,0.11761221319569523,1.1854002504644443e-18,0.0,2.784222877077586e-13,0.0,3.477274436416916e-05,5.988395784672594e-09,7.405858067774587e-08,8.537993500004582e-11,6.664099481431278e-08,2.443634482861173e-10,6.891964819565258e-09,1.9783938793154697e-10,2.8917255156733946e-14,4.177967687986414e-14,1.7326017142340015e-18,4.2156525014849687e-13,1.5163883715391967e-20,1.8154165465642266e-24,1.2646234602924191e-19
2.9104599751458826e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552499960205946,0.0,0.17647058680420016,9.056413343737224e-37,1.2526777376281398e-16,7.354920728014072e-15,1.3410897294799387e-16,0.0,2.0056817715827903e-10,0.0,0.0,1.8529257694930964e-15,0.0,0.11761210973870942,1.215809954424935e-18,0.0,2.8474028246302605e-13,0.0,3.4875573441358594e-05,5.988393612131923e-09,7.468647151397656e-08,8.538023069728627e-11,6.720508804804524e-08,2.443606187929777e-10,6.952422324727057e-09,2.0120417555231103e-10,2.956995419778171e-14,4.285067384485739e-14,1.7821295422381056e-18,4.271595730300051e-13,1.574162899457337e-20,1.8463715151879394e-24,1.2861747397454342e-19
2.934935916831378e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855248977220807,0.0,0.17647058680080105,9.287456664480075e-37,1.292257462101563e-16,7.54198971145479e-15,1.3752433676084177e-16,0.0,2.0395623806856787e-10,0.0,0.0,1.8841934970101108e-15,0.0,0.11761200785871546,1.246734463482945e-18,0.0,2.911416377982372e-13,0.0,3.4976825528899924e-05,5.988391472817434e-09,7.531436006838518e-08,8.538052846142534e-11,6.776915182543584e-08,2.4435779574738304e-10,7.012878778263741e-09,2.0459726953667568e-10,3.023115814024093e-14,4.393980817855645e-14,1.832607284601146e-18,4.3277090162808026e-13,1.6335743409644152e-20,1.8775879001703774e-24,1.3079077077420144e-19
2.9594118585168736e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855247973949091,0.0,0.17647058679737354,9.522389643788727e-37,1.3327227651727402e-16,7.732203439282804e-15,1.4099716753743327e-16,0.0,2.0737261344358678e-10,0.0,0.0,1.9157223830712977e-15,0.0,0.11761190753152864,1.2781780696876708e-18,0.0,2.9762660348141844e-13,0.0,3.507652481147807e-05,5.988389366610104e-09,7.594224635618377e-08,8.53808282603953e-11,6.833318616176542e-08,2.443549790512765e-10,7.073334181765563e-09,2.0801866825454103e-10,3.090089043313895e-14,4.504723181475402e-14,1.8840441759378067e-18,4.383989834538215e-13,1.6946525925309687e-20,1.9090656929828167e-24,1.3298223547064348e-19
2.983887800202369e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855246985967308,0.0,0.17647058679391764,9.761244716994442e-37,1.3740851533412763e-16,7.925588105159073e-15,1.4452794368367016e-16,0.0,2.1081730178250468e-10,0.0,0.0,1.9475124166518687e-15,0.0,0.11761180873333507,1.3101450643763281e-18,0.0,3.0419542554067935e-13,0.0,3.517469510288205e-05,5.9883872918242906e-09,7.657013039235053e-08,8.538113006261995e-11,6.889719107210228e-08,2.443521686081065e-10,7.133788536798681e-09,2.114683700765768e-10,3.1579174145954855e-14,4.6173096678539356e-14,1.936449451071108e-18,4.440435697707765e-13,1.7574277672768812e-20,1.940804887872451e-24,1.3519186710706204e-19
3.0083637418878645e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855246013040972,0.0,0.17647058679043334,1.0004054318635343e-36,1.41635616663439e-16,8.122169902355143e-15,1.481171435808851e-16,0.0,2.1429030158561526e-10,0.0,0.0,1.979563586733669e-15,0.0,0.11761171144068629,1.3426397381744176e-18,0.0,3.1084834631986723e-13,0.0,3.5271359851693055e-05,5.988385248603278e-09,7.719801219163343e-08,8.53814338370076e-11,6.946116657130563e-08,2.4434936432280393e-10,7.194241844905524e-09,2.1494637337421182e-10,3.226603197463449e-14,4.731755468630261e-14,1.989832345012003e-18,4.4970441554221753e-13,1.8219301929832924e-20,1.9728054815193867e-24,1.374196647274041e-19
3.03283968357336e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855245054939194,0.0,0.17647058678692065,1.025085088273573e-36,1.459547378104666e-16,8.321975023754451e-15,1.5176524558586206e-16,0.0,2.1779161135432078e-10,0.0,0.0,2.011875882305079e-15,0.0,0.11761161563049319,1.3756663809959894e-18,0.0,3.1758560453339394e-13,0.0,3.5366542146885246e-05,5.988383237266269e-09,7.782589176855368e-08,8.538173955294371e-11,7.002511267402854e-08,2.443465661017592e-10,7.254694107605152e-09,2.1845267651962312e-10,3.296148624751019e-14,4.8480757745739056e-14,2.0442020929401996e-18,4.553812793856081e-13,1.888190410108663e-20,2.0050674648448702e-24,1.396656273763444e-19
3.0573156252588555e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855244111434625,0.0,0.17647058678337962,1.050166684243349e-36,1.5036703933352833e-16,8.525029661853638e-15,1.554727280308558e-16,0.0,2.213212295911159e-10,0.0,0.0,2.044449292360924e-15,0.0,0.11761152128002095,1.4092292820439012e-18,0.0,3.2440743532024945e-13,0.0,3.546026472334061e-05,5.988381255855375e-09,7.84537691374092e-08,8.538204718028318e-11,7.058902939472123e-08,2.4434377385280024e-10,7.315145326393614e-09,2.219872778857264e-10,3.36655589311266e-14,4.966285775585325e-14,2.099567930186174e-18,4.610739235055468e-13,1.9562391698094397e-20,2.03759083149369e-24,1.4192975409927827e-19
3.081791566944351e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552431823034014,0.0,0.17647058677981017,1.0756534629993248e-36,1.5487368499526057e-16,8.731360008763808e-15,1.5924006922361117e-16,0.0,2.2487915479957198e-10,0.0,0.0,2.0772838059023743e-15,0.0,0.11761142836688333,1.4433327298100743e-18,0.0,3.313140702972089e-13,0.0,3.555254996727949e-05,5.988379304321407e-09,7.908164431227814e-08,8.538235668934314e-11,7.115291674763423e-08,2.4434098748517e-10,7.375595502744313e-09,2.2555017584616512e-10,3.437827163597425e-14,5.0864006606963176e-14,2.1559390922142615e-18,4.667821136406991e-13,2.0261074319657763e-20,2.070375579513406e-24,1.4421204394231621e-19
3.1062675086298465e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552422673250955,0.0,0.17647058677621238,1.1015486677252011e-36,1.594758417146036e-16,8.940992256211772e-15,1.6306774744738161e-16,0.0,2.284653854843213e-10,0.0,0.0,2.1103794119368597e-15,0.0,0.1176113368690374,1.4779810120757514e-18,0.0,3.383057376112453e-13,0.0,3.564341992160746e-05,5.988377383547628e-09,7.970951730702214e-08,8.538266805089625e-11,7.171677474682133e-08,2.4433820690950506e-10,7.436044638108341e-09,2.291413687753013e-10,3.509964562213214e-14,5.208435618070416e-14,2.213324814606791e-18,4.725056190261575e-13,2.0978263632127173e-20,2.1034216993154997e-24,1.465124959522565e-19
3.130743450315342e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552413662826587,0.0,0.1764705867725862,1.127855541518937e-36,1.641746795195014e-16,9.153952595541258e-15,1.6695624096094792e-16,0.0,2.3207992015104186e-10,0.0,0.0,2.143736099477978e-15,0.0,0.11761124676477824,1.5131784159117422e-18,0.0,3.453826619911697e-13,0.0,3.573289629118053e-05,5.988375491350979e-09,8.033738813528976e-08,8.538298123616354e-11,7.228060340614265e-08,2.4433543203781374e-10,7.496492733914828e-09,2.3276085504820539e-10,3.5829701804820995e-14,5.332405835003283e-14,2.2717343330491933e-18,4.782442123270655e-13,2.1714273349772642e-20,2.1367291834686944e-24,1.488311091765755e-19
3.1552193920008375e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855240478962369,0.0,0.17647058676893165,1.1545773273791794e-36,1.6897137150030573e-16,9.370267217714075e-15,1.709060279986358e-16,0.0,2.357227573064422e-10,0.0,0.0,2.1773538575454063e-15,0.0,0.11761115803273392,1.5489292276786773e-18,0.0,3.5254506479849614e-13,0.0,3.582100044798941e-05,5.988373627296222e-09,8.096525681051965e-08,8.538329621680734e-11,7.28444027392676e-08,2.443326627834558e-10,7.556939791571276e-09,2.3640863304064656e-10,3.6568460759868344e-14,5.4583264979230963e-14,2.33117688331601e-18,4.83997669582914e-13,2.246941921521699e-20,2.1702980317979567e-24,1.5116788266342752e-19
3.179695333686333e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552396051537865,0.0,0.17647058676524868,1.1817172682706298e-36,1.7386709376387393e-16,9.589962313311298e-15,1.7491758677033352e-16,0.0,2.393938954582464e-10,0.0,0.0,2.2112326751648125e-15,0.0,0.11761107065186016,1.5852377330272485e-18,0.0,3.5979316407754923e-13,0.0,3.5907753436264326e-05,5.988371792950302e-09,8.159312334594381e-08,8.538361296492452e-11,7.340817275967782e-08,2.4432989906112105e-10,7.617385812463892e-09,2.400847011290832e-10,3.731594272908721e-14,5.586212792390927e-14,2.3916617012577672e-18,4.89765770178905e-13,2.3244018979935616e-20,2.204128234374573e-24,1.535228154616186e-19
