Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137),OCO(154),SX(194),SX(193),SX(164),CH4O4(184)
3.7633731858799515e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28457604838683814,0.0,0.17565382159514145,1.1546715115685209e-24,3.634478610381085e-05,0.0002561486108049459,1.093170208618507e-05,0.0,0.0007863217382116282,0.0,0.0,3.2204629852256204e-09,0.0,0.11679550260067642,9.52769794034795e-09,0.0,2.6776178908744695e-06,0.0,4.1056215735588154e-05,5.953971967738719e-09,0.0002424725191396761,7.940239517956305e-11,1.0099198249402894e-05,4.383874248465574e-11,2.8507878632100997e-06,9.493000216408025e-05,2.763986707665914e-07,0.0006999850163576202,9.004082562105197e-08,3.915036031783235e-09,1.2775354535531585e-08,1.8008444305241646e-16,5.048264012972487e-13,3.8424311274597476e-09,2.3254830498595265e-06,8.174211531164236e-10,1.2480620610588923e-09,4.386654241175001e-13,6.826830788745654e-12,1.0904612009550057e-10,6.441491299099915e-09,2.2641580684791127e-12,5.3087793216061133e-11,3.4135650617280817e-12,1.0289273508046695e-15
3.772151770779489e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28457394059130875,0.0,0.1756519369893353,1.1626583239508589e-24,3.647977049043869e-05,0.00025682189977954033,1.0983021722427478e-05,0.0,0.0007880836837465463,0.0,0.0,3.2259324078183447e-09,0.0,0.11679369220149438,9.558787162671637e-09,0.0,2.6807944387015184e-06,0.0,4.1055275247095514e-05,5.953895102584288e-09,0.0002427589322341294,7.938595850502613e-11,1.0097975159404883e-05,4.378885698816226e-11,2.849390083339578e-06,9.491833237747957e-05,2.7701598399594914e-07,0.0007018064131025246,9.027683289476807e-08,3.919620957079177e-09,1.282270876640468e-08,1.8091079317709425e-16,5.059558119645432e-13,3.860441820613666e-09,2.3312358050407457e-06,8.194373158568765e-10,1.2543170753624993e-09,4.4086080422566494e-13,6.878669983518802e-12,1.0968380250425911e-10,6.463223565800177e-09,2.2717804688785534e-12,5.339651858306709e-11,3.439486774616524e-12,1.0405553635212597e-15
3.7809303556790267e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845718333799637,0.0,0.17565005253005858,1.1706816388316632e-24,3.6614921013737565e-05,0.0002574951960570191,1.1034459496845778e-05,0.0,0.000789845270724356,0.0,0.0,3.2314007393478266e-09,0.0,0.11679188203149096,9.58990169216813e-09,0.0,2.683966426375884e-06,0.0,4.1054334932986704e-05,5.953818253376942e-09,0.00024304499853096797,7.936954529096308e-11,1.0096753917101933e-05,4.373915554240436e-11,2.8480015527029757e-06,9.490667449092519e-05,2.7763316257966193e-07,0.000703627572325652,9.051283941582212e-08,3.924199819577959e-09,1.2870120721652405e-08,1.8173899614893617e-16,5.070849826901401e-13,3.8784937821766304e-09,2.3369868131183243e-06,8.214528361642999e-10,1.26058664180417e-09,4.430612680788807e-13,6.9307678218293896e-12,1.1032364444097748e-10,6.484974571226629e-09,2.279409348101821e-12,5.3706279632542764e-11,3.4655378320678663e-12,1.0522849736145034e-15
3.7897089405785643e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28456972675141223,0.0,0.17564816821705764,1.1787415372660808e-24,3.6750237457288e-05,0.0002581684993861619,1.108601539511522e-05,0.0,0.0007916064995077663,0.0,0.0,3.2368679877074546e-09,0.0,0.11679007209039298,9.621041476729494e-09,0.0,2.6871338695873936e-06,0.0,4.105339479277259e-05,5.953741420179074e-09,0.00024333071918535294,7.935315545624952e-11,1.009553451596362e-05,4.368963701380935e-11,2.846622203062261e-06,9.489502861828956e-05,2.7825020664952207e-07,0.0007054484942632058,9.074884509679687e-08,3.928772639580313e-09,1.2917590324193414e-08,1.825690517087103e-16,5.0821391370248e-13,3.896587006246087e-09,2.3427360781354997e-06,8.234677154817682e-10,1.2668707514366072e-09,4.452668124271443e-13,6.983124898438833e-12,1.1096564774722595e-10,6.5067442737204136e-09,2.2870446913859675e-12,5.401707723054902e-11,3.4917185316356174e-12,1.064116804463527e-15
3.798487525478102e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28456762070426717,0.0,0.1756462840500797,1.1868381002948336e-24,3.688571960542344e-05,0.0002588418095178727,1.1137689402912802e-05,0.0,0.0007933673704582191,0.0,0.0,3.2423341607357464e-09,0.0,0.11678826237792768,9.65220646442586e-09,0.0,2.6902967839359763e-06,0.0,4.105245482620818e-05,5.953664602894475e-09,0.00024361609534612864,7.933678892027564e-11,1.0094316949495146e-05,4.364030027470692e-11,2.8452519667443502e-06,9.488339487006375e-05,2.788671163381445e-07,0.0007072691791535274,9.098484985104068e-08,3.9333394374220225e-09,1.2965117497111426e-08,1.834009595952558e-16,5.093426052332654e-13,3.914721486971108e-09,2.3484836041208164e-06,8.254819552475485e-10,1.273169395325367e-09,4.4747743402695367e-13,7.0357418077118476e-12,1.1160981425994939e-10,6.528532631768309e-09,2.294686484027493e-12,5.432891224112731e-11,3.518029170675699e-12,1.0760514816035266e-15
3.806388251887686e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28456572575779626,0.0,0.17564458842444106,1.1941564222173585e-24,3.700779503852029e-05,0.00025944779424842793,1.1184296981740659e-05,0.0,0.000794951848664166,0.0,0.0,3.247252803487633e-09,0.0,0.116786633831965,9.680276459255781e-09,0.0,2.6931395474934133e-06,0.0,4.105160900457255e-05,5.953595480912617e-09,0.00024387264029325848,7.932207889200801e-11,1.00932227029768e-05,4.359605171792633e-11,2.844026490469361e-06,9.4872934951683e-05,2.7942222027117003e-07,0.0007089075930780941,9.119725326658375e-08,3.937444423109091e-09,1.3007941112078871e-08,1.8415126021736958e-16,5.103582230438056e-13,3.931077789226015e-09,2.3536548939530812e-06,8.272942254045825e-10,1.2788505942404338e-09,4.494713318420973e-13,7.083319673908122e-12,1.1219141517745566e-10,6.548158070316224e-09,2.3015695994978606e-12,5.4610451450905446e-11,3.5418200896662883e-12,1.0868811433515515e-15
3.8142889782972697e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845638312801395,0.0,0.17564289291669402,1.2015045671508753e-24,3.713000436207798e-05,0.00026005378411036474,1.1231000207247185e-05,0.0,0.0007965360375788899,0.0,0.0,3.2521705871643106e-09,0.0,0.11678500547077669,9.708366789097496e-09,0.0,2.695978666482907e-06,0.0,4.105076332312023e-05,5.953526371801652e-09,0.00024412890795475793,7.930738761255691e-11,1.0092129932623899e-05,4.355194870065945e-11,2.8428082930770034e-06,9.486248501681996e-05,2.7997721555791514e-07,0.0007105458153657698,9.140965579988315e-08,3.941544561647268e-09,1.305081124134448e-08,1.8490306082399206e-16,5.11373647225723e-13,3.9474675003438075e-09,2.3588247813367525e-06,8.291059797264341e-10,1.2845435521814793e-09,4.5146933725193176e-13,7.1311089184106284e-12,1.1277477110904395e-10,6.5677985562949784e-09,2.3084579164343166e-12,5.489283229016654e-11,3.5657167168226508e-12,1.0977950780806652e-15
3.822189704706854e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845619372702948,0.0,0.17564119752665627,1.208882594144013e-24,3.725234742042249e-05,0.0002606597789264323,1.1277799068994613e-05,0.0,0.000798119937463282,0.0,0.0,3.257087517368037e-09,0.0,0.11678337729416523,9.736477416460325e-09,0.0,2.6988141520927027e-06,0.0,4.104991778164495e-05,5.953457275479342e-09,0.00024438489915520054,7.929271502409467e-11,1.0091038633774765e-05,4.3507990420034124e-11,2.841597326388882e-06,9.485204513927703e-05,2.805321022939784e-07,0.0007121838461944944,9.162205738924017e-08,3.945639867677452e-09,1.3093727829382396e-08,1.8565636122461898e-16,5.123888779466466e-13,3.9638906160570884e-09,2.3639932691779622e-06,8.309172192505938e-10,1.2902482626619306e-09,4.5347144790026473e-13,7.179109973689265e-12,1.1335988338429514e-10,6.587454059740807e-09,2.315351424221464e-12,5.5176055384629305e-11,3.589719268507861e-12,1.1087937462901455e-15
3.830090431116437e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845600437272623,0.0,0.17563950225414607,1.2162905622358859e-24,3.7374824058362975e-05,0.00026126577852072667,1.1324693556546314e-05,0.0,0.00079970354857742,0.0,0.0,3.2620035996662914e-09,0.0,0.1167817493019336,9.76460830396793e-09,0.0,2.7016460154538625e-06,0.0,4.104907238001284e-05,5.953388191903883e-09,0.00024464061471513417,7.927806106901559e-11,1.0089948801790477e-05,4.3464176082311726e-11,2.840393542585798e-06,9.48416153908107e-05,2.810868805749895e-07,0.0007138216857434544,9.183445797359262e-08,3.949730355586997e-09,1.313669082085068e-08,1.864111612293776e-16,5.134039153725305e-13,3.980347132108226e-09,2.3691603603731094e-06,8.327279450112479e-10,1.295964719203594e-09,4.554776614376249e-13,7.227323271955055e-12,1.1394675332979156e-10,6.607124550783501e-09,2.3222501122842777e-12,5.546012135870504e-11,3.613827960956058e-12,1.1198776098967748e-15
3.8379911575260205e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845581506500455,0.0,0.17563780709898213,1.2237285304562354e-24,3.749743412118924e-05,0.0002618717827186807,1.1371683659466876e-05,0.0,0.0008012868711805737,0.0,0.0,3.2669188395920626e-09,0.0,0.11678012149388538,9.792759414358059e-09,0.0,2.7044742676412684e-06,0.0,4.104822711790824e-05,5.953319121169718e-09,0.00024489605545110734,7.926342568995064e-11,1.0088860432054745e-05,4.342050489929281e-11,2.8391968942053917e-06,9.483119584117073e-05,2.81641550495311e-07,0.000715459334193049,9.204685749235488e-08,3.953816039597119e-09,1.3179700160663275e-08,1.8716746065009153e-16,5.144187596653405e-13,3.996837044200899e-09,2.3743260578088515e-06,8.345381580387902e-10,1.3016929153366471e-09,4.57487975517007e-13,7.275749245160467e-12,1.145353822691256e-10,6.626809999646047e-09,2.3291539700760982e-12,5.574503083550163e-11,3.638043010272606e-12,1.1310471322350027e-15
3.845891883935604e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845562580376506,0.0,0.17563611206098395,1.2311965578253531e-24,3.762017745466945e-05,0.0002624777913470536,1.1418769367322006e-05,0.0,0.0008028699055312085,0.0,0.0,3.2718332426441335e-09,0.0,0.1167784938698244,9.820930710482126e-09,0.0,2.707298919673181e-06,0.0,4.1047381995043536e-05,5.953250063183363e-09,0.0002451512221756983,7.924880882996423e-11,1.0087773519973744e-05,4.337697608487446e-11,2.838007334140224e-06,9.482078655813833e-05,2.8219611214925933e-07,0.0007170967917248543,9.225925588511606e-08,3.9578969342425915e-09,1.322275579381203e-08,1.87925259296091e-16,5.154334109915723e-13,4.013360348056101e-09,2.3794903643620863e-06,8.363478593601184e-10,1.307432844599635e-09,4.59502387788807e-13,7.324388324999741e-12,1.1512577152290808e-10,6.64651037664404e-09,2.3360629870748447e-12,5.603078443682775e-11,3.662364632434264e-12,1.1423027780585505e-15
3.8537926103451875e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28455436588908606,0.0,0.17563441713997158,1.2386947033538904e-24,3.774305390504761e-05,0.0002630838042339199,1.1465950669678514e-05,0.0,0.0008044526518869878,0.0,0.0,3.27674681428735e-09,0.0,0.11677686642955484,9.849122155304378e-09,0.0,2.710119982511275e-06,0.0,4.1046537011422465e-05,5.9531810177615565e-09,0.00024540611569754235,7.923421043235323e-11,1.0086688060975872e-05,4.333358886290395e-11,2.836824815635085e-06,9.48103876075638e-05,2.827505656323402e-07,0.000718734058521591,9.247165309215464e-08,3.9619730538046824e-09,1.3265857665382566e-08,1.8868455697580347e-16,5.164478695193082e-13,4.0299170394498626e-09,2.384653282899939e-06,8.381570499992028e-10,1.313184500539449e-09,4.61520895911703e-13,7.373240942909215e-12,1.1571792240877678e-10,6.6662256521851216e-09,2.3429771528053703e-12,5.631738278319673e-11,3.686793043289347e-12,1.1536450135415112e-15
3.861693336754771e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845524742033637,0.0,0.1756327223357655,1.246223026043128e-24,3.786606331904096e-05,0.00026368982120865897,1.1513227556104422e-05,0.0,0.0008060351105047798,0.0,0.0,3.281659559952895e-09,0.0,0.11677523917288145,9.87733371190151e-09,0.0,2.712937467062624e-06,0.0,4.104569216677756e-05,5.9531119851257165e-09,0.0002456607368213563,7.921963044047916e-11,1.0085604050511817e-05,4.3290342463769884e-11,2.83564929228357e-06,9.479999905340355e-05,2.8330491103820916e-07,0.0007203711347670905,9.26840490545264e-08,3.966044412029214e-09,1.3309005720842039e-08,1.8944535350285008e-16,5.174621354055579e-13,4.0465071140885425e-09,2.389814816279753e-06,8.399657309761237e-10,1.3189478767113035e-09,4.635434975525378e-13,7.422307530067664e-12,1.1631183624140458e-10,6.685955796768831e-09,2.3498964568276464e-12,5.660482649383073e-11,3.7113284585578915e-12,1.165074306277098e-15
3.869594063164354e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845505829794985,0.0,0.1756310276481869,1.253781584885095e-24,3.798920554383766e-05,0.0002642958421019453,1.1560600016168938e-05,0.0,0.0008076172816406609,0.0,0.0,3.286571485038578e-09,0.0,0.11677361209960961,9.905565343462501e-09,0.0,2.7157513841794623e-06,0.0,4.104484746057052e-05,5.9530429653183e-09,0.0002459150863479666,7.920506879824521e-11,1.0084521484054292e-05,4.324723611767002e-11,2.8344807180269406e-06,9.478962095775637e-05,2.8385914845899485e-07,0.0007220080206462633,9.289644371308375e-08,3.970111023315332e-09,1.3352199905780342e-08,1.9020764868817228e-16,5.184762088119791e-13,4.063130567643632e-09,2.3949749673490757e-06,8.417739033068611e-10,1.3247229666787494e-09,4.655701903685769e-13,7.47158851739661e-12,1.1690751433250803e-10,6.705700780986038e-09,2.356820888708389e-12,5.689311618666464e-11,3.735971093831815e-12,1.1765911252795834e-15
3.877494789573938e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28454869221650714,0.0,0.17562933307705753,1.2613704388620764e-24,3.81124804270948e-05,0.00026490186674573763,1.1608068039442246e-05,0.0,0.0008091991655499158,0.0,0.0,3.291482594909089e-09,0.0,0.11677198520954454,9.933817013287842e-09,0.0,2.7185617446580064e-06,0.0,4.1044002893022426e-05,5.952973957838569e-09,0.00024616916507433655,7.91905254499009e-11,1.0083440357097815e-05,4.320426906628346e-11,2.8333190471510893e-06,9.477925338089924e-05,2.8441327799056974e-07,0.0007236447163450662,9.310883700928682e-08,3.97417290192636e-09,1.3395440165625447e-08,1.909714423362897e-16,5.194900899133623e-13,4.0797873959473825e-09,2.4001337389456546e-06,8.435815680052428e-10,1.3305097640136443e-09,4.676009720243319e-13,7.521084335560664e-12,1.175049579908555e-10,6.725460575518221e-09,2.363750438068805e-12,5.718225247835013e-11,3.760721164575088e-12,1.1881959409861576e-15
3.884605443342563e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845469909230523,0.0,0.17562780806245828,1.2682263585229103e-24,3.822354111947382e-05,0.00026544729199397407,1.1650870958312521e-05,0.0,0.0008106226156998422,0.0,0.0,3.2959019011910056e-09,0.0,0.11677052116496746,9.95926061860351e-09,0.0,2.7210880370422426e-06,0.0,4.104324290049985e-05,5.952911861967441e-09,0.0002463976050494616,7.917745203148525e-11,1.008246856990409e-05,4.3165717193397445e-11,2.8322794082462814e-06,9.476993160367177e-05,2.8491190240005233e-07,0.0007251175800242851,9.329998976351371e-08,3.977824557390106e-09,1.3434395748919493e-08,1.9166013765300482e-16,5.204024186088075e-13,4.0948070732674575e-09,2.4047754562708716e-06,8.452080330425334e-10,1.335727886108039e-09,4.694321695521809e-13,7.565814608009837e-12,1.1804416792268978e-10,6.743257029257555e-09,2.369991399388791e-12,5.74431994915168e-11,3.783088263548314e-12,1.198715902266823e-15
3.8910050317343266e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.284545460076854,0.0,0.17562643562973607,1.2744177434820162e-24,3.832358741879456e-05,0.0002659381770995177,1.1689459754090988e-05,0.0,0.0008119035222451469,0.0,0.0,3.2998787191546633e-09,0.0,0.1167692036514772,9.982173693562236e-09,0.0,2.72335925092036e-06,0.0,4.104255900269994e-05,5.952855984535207e-09,0.0002466030145094299,7.916569855230703e-11,1.0081594952561264e-05,4.313111600134765e-11,2.831348455594441e-06,9.476154936374229e-05,2.853605897688723e-07,0.0007264430258688501,9.347202622421069e-08,3.981107787524363e-09,1.3469487613209015e-08,1.922810009572649e-16,5.212233814545739e-13,4.108347890942325e-09,2.4089520501667105e-06,8.466715013204688e-10,1.3404322956207137e-09,4.710830760398431e-13,7.606221191576383e-12,1.185306812944663e-10,6.759284056703479e-09,2.375611795296807e-12,5.767863891165195e-11,3.803293335863689e-12,1.2082454214067466e-15
3.89740462012609e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.284543929531297,0.0,0.17562506327310115,1.2806291099204947e-24,3.842372048598471e-05,0.0002664290643711459,1.1728111230350112e-05,0.0,0.0008131842407924034,0.0,0.0,3.303855011686934e-09,0.0,0.11676788625784454,1.0005099850734714e-08,0.0,2.7256281503069233e-06,0.0,4.1041875195424856e-05,5.952800115093217e-09,0.00024680824770184693,7.915395697727481e-11,1.008072227173522e-05,4.309660486684121e-11,2.8304219520870005e-06,9.475317412656784e-05,2.8580920651651457e-07,0.000727768347269987,9.364406168861382e-08,3.984387937348686e-09,1.3504609611213665e-08,1.929028470651739e-16,5.220442184179408e-13,4.121910598190401e-09,2.4131277440039015e-06,8.481346383305511e-10,1.345144374934913e-09,4.727366610747058e-13,7.646769490547967e-12,1.190183553723162e-10,6.775320749363459e-09,2.3812355304201065e-12,5.7914634877531235e-11,3.823569279273336e-12,1.2178335163018886e-15
3.903804208517853e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845423992858645,0.0,0.17562369099245986,1.2868604891659102e-24,3.852394024097247e-05,0.0002669199537219769,1.1766825381549297e-05,0.0,0.000814464771475783,0.0,0.0,3.3078307815763667e-09,0.0,0.11676656898396692,1.0028039070829242e-08,0.0,2.7278947408374227e-06,0.0,4.104119147866516e-05,5.952744254034979e-09,0.00024701330504294205,7.914222727689536e-11,1.0079850525073057e-05,4.306218339728687e-11,2.829499874080861e-06,9.474480592083401e-05,2.862577526924774e-07,0.0007290935443283966,9.381609612716598e-08,3.9876650135711484e-09,1.3539761714492794e-08,1.9352567588146815e-16,5.228649295734445e-13,4.135495192746362e-09,2.41730253927168e-06,8.495974446047637e-10,1.3498641206503514e-09,4.74392923431511e-13,7.68745973330526e-12,1.1950719084614505e-10,6.791367091829144e-09,2.386862599318701e-12,5.815118771442071e-11,3.843916208038545e-12,1.227480439695593e-15
3.910203796909616e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845408693400412,0.0,0.1756223187877188,1.293111912541979e-24,3.86242466038831e-05,0.00026741084506566294,1.180560220214849e-05,0.0,0.0008157451144291273,0.0,0.0,3.3118060315977803e-09,0.0,0.11676525182974228,1.0050991334601713e-08,0.0,2.7301590281250354e-06,0.0,4.1040507852007653e-05,5.952688401736483e-09,0.0002472181869473304,7.913050942197898e-11,1.0078979710231125e-05,4.302785120057557e-11,2.8285821980764624e-06,9.473644477450811e-05,2.867062283440939e-07,0.0007304186171451722,9.398812951003595e-08,3.990939023408243e-09,1.357494389476256e-08,1.9414948731021309e-16,5.236855149963795e-13,4.1491016722707095e-09,2.4214764374550502e-06,8.51059920672811e-10,1.3545915293702916e-09,4.760518618798743e-13,7.728292148118978e-12,1.1999718840460527e-10,6.807423068730547e-09,2.392492996546876e-12,5.838829774704165e-11,3.864334236365843e-12,1.2371864449436384e-15
3.916603385301379e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2845393396933127,0.0,0.17562094665878483,1.299383411367808e-24,3.872463949503888e-05,0.00026790173831638765,1.1844441686607967e-05,0.0,0.0008170252697859442,0.0,0.0,3.3157807645123323e-09,0.0,0.11676393479506827,1.0073956622854761e-08,0.0,2.732421017756136e-06,0.0,4.103982431548447e-05,5.9526325566431065e-09,0.000247422893828025,7.911880338444459e-11,1.0078109824874657e-05,4.2993607887617426e-11,2.8276689007170548e-06,9.472809071485068e-05,2.871546335215671e-07,0.0007317435658217889,9.416016180569793e-08,3.994209975615288e-09,1.3610156123098072e-08,1.9477428123063066e-16,5.245059748125226e-13,4.162730034584809e-09,2.42564944003479e-06,8.525220670632968e-10,1.3593265977015803e-09,4.777134751642828e-13,7.769266963149987e-12,1.2048834873509894e-10,6.823488664735244e-09,2.3981267166364105e-12,5.862596529957196e-11,3.8848234784070434e-12,1.2469517860175155e-15
