Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40)
4.4067386417726166e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598347552608,0.0,0.17647058700568916,0.0,0.0,2.556046681206486e-23,3.3320866787641724e-30,0.0,1.401363433993689e-16,0.0,0.0,4.2558068686142114e-21,0.0,0.11764694463353677,4.116797262300368e-28,0.0,0.0,0.0,1.1525332616514125e-07,5.988619849267052e-09,1.131361798323064e-10,5.959281031925394e-11,4.2633589816249844e-11,1.067102550856787e-11,2.3959719661770443e-13,1.1232768376690797e-15,3.7399723838422605e-23
4.4459382557170834e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598337300615,0.0,0.1764705870056675,0.0,0.0,2.624866223625878e-23,3.445969141169201e-30,0.0,1.43588878497236e-16,0.0,0.0,4.331857542378806e-21,0.0,0.11764694360874663,4.25747912882397e-28,0.0,0.0,0.0,1.1627710990341845e-07,5.988663095311364e-09,1.14142568169929e-10,5.986595952492832e-11,4.326978020430275e-11,1.0763830001148538e-11,2.438467408768078e-13,1.135474777471053e-15,3.8677561572743925e-23
4.48513786966155e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598327048942,0.0,0.17647058700564774,0.0,0.0,2.69491008462158e-23,3.5626445259907296e-30,0.0,1.4709266878658237e-16,0.0,0.0,4.408581717221798e-21,0.0,0.11764694258398183,4.401610286508889e-28,0.0,0.0,0.0,1.1730086830157169e-07,5.988702632845076e-09,1.1514895649068613e-10,6.013621482391954e-11,4.390886443267143e-11,1.0856597701916586e-11,2.481330751958755e-13,1.1477239724196377e-15,3.9986720648398157e-23
4.524337483606017e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983167975846,0.0,0.17647058700562965,0.0,0.0,2.766189058912667e-23,3.6821541081053014e-30,0.0,1.5064794565376267e-16,0.0,0.0,4.4859793930902566e-21,0.0,0.11764694155924237,4.549241680080423e-28,0.0,0.0,0.0,1.1832460136022816e-07,5.988738779707461e-09,1.1615534479457494e-10,6.040360687593705e-11,4.455081184141391e-11,1.0949328625455832e-11,2.5245618498933916e-13,1.1600246539016514e-15,4.1327663353518516e-23
4.563537097550484e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598306546541,0.0,0.17647058700561308,0.0,0.0,2.838713941217566e-23,3.8045393479422035e-30,0.0,1.5425493803374952e-16,0.0,0.0,4.564050569931244e-21,0.0,0.11764694053452825,4.700424482506285e-28,0.0,0.0,0.0,1.193483090800151e-07,5.98877182650078e-09,1.1716173308159255e-10,6.066816601586372e-11,4.519559209541726e-11,1.1042022786344317e-11,2.5681605567741215e-13,1.172377050852534e-15,4.2700854039201065e-23
4.641936325439417e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559828604538,0.0,0.17647058700558413,0.0,0.0,2.987544608739265e-23,4.058103558622103e-30,0.0,1.6162497296999923e-16,0.0,0.0,4.722213426319055e-21,0.0,0.11764693848517603,5.0136501325831875e-28,0.0,0.0,0.0,1.2139564850548912e-07,5.988829659420133e-09,1.1917450960500295e-10,6.11889052953658e-11,4.6493531402377494e-11,1.1227300878452256e-11,2.6564602144713316e-13,1.1972378948006348e-15,4.554584694005611e-23
4.712495630539457e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598267595379,0.0,0.1764705870055622,0.0,0.0,3.125861507518012e-23,4.296565759184874e-30,0.0,1.6843711886367548e-16,0.0,0.0,4.866863369863045e-21,0.0,0.11764693664084569,5.308216991338333e-28,0.0,0.0,0.0,1.2323816733577384e-07,5.988873542702473e-09,1.2098600841834498e-10,6.164817987735534e-11,4.767106731738775e-11,1.1393925579212374e-11,2.737185667533184e-13,1.2197917686594259e-15,4.822132847858438e-23
4.783054935639497e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598249146353,0.0,0.17647058700554347,0.0,0.0,3.2683830276928337e-23,4.544998159961027e-30,0.0,1.754202740902665e-16,0.0,0.0,5.01369545573469e-21,0.0,0.11764693479659744,5.6150964357854585e-28,0.0,0.0,0.0,1.250806040778748e-07,5.98891088285777e-09,1.2279750717698144e-10,6.209873310585029e-11,4.8857324365896784e-11,1.1560431395437687e-11,2.819099908772012e-13,1.2425166517161122e-15,5.1008607046594015e-23
4.853614240739537e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982306982897,0.0,0.1764705870055276,0.0,0.0,3.415172124038125e-23,4.803649014939722e-30,0.0,1.8257568851995114e-16,0.0,0.0,5.1627096836252025e-21,0.0,0.11764693295243127,5.934594846749998e-28,0.0,0.0,0.0,1.269229587354495e-07,5.988942654927246e-09,1.24609005880897e-10,6.254073059383603e-11,5.0052136933664164e-11,1.1726818411938583e-11,2.9022020899821496e-13,1.2654137938436625e-15,5.391046248298409e-23
4.924173545839577e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598212251179,0.0,0.17647058700551402,0.0,0.0,3.566291751321461e-23,5.0727683756554514e-30,0.0,1.899045882889773e-16,0.0,0.0,5.313906053225776e-21,0.0,0.11764693110834719,6.267020814861972e-28,0.0,0.0,0.0,1.2876523131215487e-07,5.988969688454345e-09,1.264205045300767e-10,6.297433480937424e-11,5.12553425513971e-11,1.1893086713464955e-11,2.986491363563024e-13,1.2884844211811344e-15,5.69296945862988e-23
4.994732850939617e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981938050146,0.0,0.17647058700550253,0.0,0.0,3.721804864303582e-23,5.352608057297647e-30,0.0,1.9740817625052459e-16,0.0,0.0,5.467284564227589e-21,0.0,0.11764692926434517,6.612685098575953e-28,0.0,0.0,0.0,1.30607421811648e-07,5.9889926892770865e-09,1.282320031245056e-10,6.33997051353459e-11,5.2466781835007205e-11,1.2059236384706245e-11,3.071966882518725e-13,1.3117297365845365e-15,6.006912273222296e-23
5.065292156039657e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981753597864,0.0,0.17647058700549273,0.0,0.0,3.8817744177383986e-23,5.6434216054731765e-30,0.0,2.05087632416881e-16,0.0,0.0,5.622845216321795e-21,0.0,0.1176469274204252,6.971900582999773e-28,0.0,0.0,0.0,1.3244953023758566e-07,5.989012258053843e-09,1.3004350166416944e-10,6.381699792804298e-11,5.3686298427018174e-11,1.2225267510291474e-11,3.1586278004575793e-13,1.3351509200690057e-15,6.333158549844637e-23
5.135851461139697e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981569154887,0.0,0.1764705870054844,0.0,0.0,4.0462633663729805e-23,5.94546426359501e-30,0.0,2.1294411439328936e-16,0.0,0.0,5.780588009199543e-21,0.0,0.11764692557658736,7.3449822394988705e-28,0.0,0.0,0.0,1.3429155659362449e-07,5.9890289060265054e-09,1.3185500014905402e-10,6.422636657465668e-11,5.491373893907733e-11,1.2391180174789302e-11,3.2464732715917147e-13,1.3587491292426513e-15,6.671994029659591e-23
5.206410766239737e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598138472116,0.0,0.1764705870054773,0.0,0.0,4.215334664947558e-23,6.258992940900152e-30,0.0,2.2097875780342255e-16,0.0,0.0,5.940512942551952e-21,0.0,0.11764692373283155,7.732247086080098e-28,0.0,0.0,0.0,1.3613350088342085e-07,5.989043068313012e-09,1.3366649857914564e-10,6.462796154965591e-11,5.614895289557639e-11,1.2556974462708058e-11,3.335502450736627e-13,1.382525499732032e-15,7.023706301126962e-23
5.276970071339776e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981200296604,0.0,0.17647058700547122,0.0,0.0,4.3890512681955117e-23,6.584266181075104e-30,0.0,2.291926767067759e-16,0.0,0.0,6.1026200160701345e-21,0.0,0.1176469218891578,8.134014148528087e-28,0.0,0.0,0.0,1.3797536311063114e-07,5.989055115205318e-09,1.3547799695443076e-10,6.502193047009527e-11,5.739179267834334e-11,1.272265045849578e-11,3.4257144933107584e-13,1.406481145599547e-15,7.388584764592827e-23
5.347529376439816e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981015881216,0.0,0.17647058700546606,0.0,0.0,4.567476130843372e-23,6.92154413147671e-30,0.0,2.3758696400813904e-16,0.0,0.0,6.2669092294451814e-21,0.0,0.11764692004556612,8.550604422279108e-28,0.0,0.0,0.0,1.3981714327891146e-07,5.989065361810077e-09,1.3728949527489618e-10,6.540841814987322e-11,5.864211347238375e-11,1.2888208246540275e-11,3.5171085553350585e-13,1.4306171597529073e-15,7.766920597550647e-23
5.418088681539856e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598083147493,0.0,0.1764705870054617,0.0,0.0,4.750672207610815e-23,7.271088512935257e-30,0.0,2.461626918593225e-16,0.0,0.0,6.433380582368171e-21,0.0,0.1176469182020565,8.98234083501619e-28,0.0,0.0,0.0,1.4165884139191771e-07,5.989074076286701e-09,1.3910099354052904e-10,6.578756665296379e-11,5.989977321264862e-11,1.3053647911169149e-11,3.6096837934325594e-13,1.4549346143468615e-15,8.159006720559589e-23
5.488647986639896e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980647077706,0.0,0.17647058700545798,0.0,0.0,4.938702453210657e-23,7.63316259013097e-30,0.0,2.549209120532542e-16,0.0,0.0,6.6020340745301634e-21,0.0,0.11764691635862894,9.429548209974447e-28,0.0,0.0,0.0,1.4350045745330577e-07,5.989081486857946e-09,1.4091249175131663e-10,6.615951534563771e-11,6.11646325318128e-11,1.3218969536649851e-11,3.7034393648279455e-13,1.4794345611772943e-15,8.565137763809981e-23
5.559207291739936e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980462689506,0.0,0.17647058700545482,0.0,0.0,5.131629822348852e-23,8.008031142533673e-30,0.0,2.6386265641058603e-16,0.0,0.0,6.7728697056222045e-21,0.0,0.11764691451528339,9.892553229944081e-28,0.0,0.0,0.0,1.4534199146673125e-07,5.989087787760625e-09,1.4272398990724665e-10,6.652440094769053e-11,6.243655470904667e-11,1.338417320718973e-11,3.7983744273471195e-13,1.5041180320678303e-15,8.985610034324467e-23
5.629766596839976e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598027831033,0.0,0.17647058700545215,0.0,0.0,5.329517269724488e-23,8.39596043589501e-30,0.0,2.7298893715894764e-16,0.0,0.0,6.945887475335329e-21,0.0,0.1176469126720199,1.0371684401957773e-27,0.0,0.0,0.0,1.4718344343584956e-07,5.98909314429956e-09,1.4453548800830694e-10,6.688235758269693e-11,6.371540561976125e-11,1.354925900693605e-11,3.894488139416784e-13,1.5289860392490872e-15,9.420721483782756e-23
5.700325901940016e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980093940125,0.0,0.17647058700544985,0.0,0.0,5.532427750029778e-23,8.797218194281975e-30,0.0,2.823007473050003e-16,0.0,0.0,7.121087383360552e-21,0.0,0.11764691082883846,1.0867272022648626e-27,0.0,0.0,0.0,1.4902481336431603e-07,5.98909769715133e-09,1.4634698605448574e-10,6.723351682731055e-11,6.500105368630807e-11,1.3714227019976054e-11,3.9917796600640045e-13,1.5540395757307319e-15,9.870771676957355e-23
5.770885207040056e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597990957886,0.0,0.17647058700544782,0.0,0.0,5.740424217950064e-23,9.21207357264118e-30,0.0,2.917990609994284e-16,0.0,0.0,7.29846942938888e-21,0.0,0.11764690898573907,1.1379648144265502e-27,0.0,0.0,0.0,1.508661012557858e-07,5.989101566033744e-09,1.4815848404577128e-10,6.757800775962836e-11,6.629336982961446e-11,1.387907733033701e-11,4.090248148915781e-13,1.57927961566647e-15,1.033606176074836e-22
5.841444512140095e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597972522652,0.0,0.17647058700544616,0.0,0.0,5.95356962816381e-23,9.640797129883901e-30,0.0,3.0148483389500475e-16,0.0,0.0,7.4780336131113e-21,0.0,0.11764690714272168,1.1909146541333519e-27,0.0,0.0,0.0,1.5270730711391388e-07,5.989104852831489e-09,1.499699819821523e-10,6.791595700663696e-11,6.759222742173682e-11,1.4043810021986239e-11,4.1898927661986243e-13,1.60470711471211e-15,1.0816894433806008e-22
5.912003817240135e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559795408831,0.0,0.17647058700544474,0.0,0.0,6.171926935342596e-23,1.0083660802482304e-29,0.0,3.113590034978534e-16,0.0,0.0,7.659779934218788e-21,0.0,0.11764690529978633,1.2456102677947648e-27,0.0,0.0,0.0,1.5454843094235503e-07,5.989107644254212e-09,1.517814798636176e-10,6.824748879075771e-11,6.889750223931513e-11,1.4208425178831164e-11,4.290712672738125e-13,1.6303230103768289e-15,1.1313573916730183e-22
5.982563122340175e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597935654856,0.0,0.17647058700544355,0.0,0.0,6.39555909415112e-23,1.0540937878567153e-29,0.0,3.2142248951204264e-16,0.0,0.0,7.843708392402306e-21,0.0,0.11764690345693302,1.3020853675687556e-27,0.0,0.0,0.0,1.563894727447639e-07,5.989110014096058e-09,1.5359297769015627e-10,6.857272497550801e-11,7.020907241791141e-11,1.4372922884719357e-11,4.3927070299585305e-13,1.6561282223677604e-15,1.1826405922835945e-22
6.053122427440215e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555979172222884,0.0,0.17647058700544252,0.0,0.0,6.624529059247191e-23,1.1012902972517439e-29,0.0,3.3167619417763197e-16,0.0,0.0,8.029818987352807e-21,0.0,0.11764690161416173,1.360373828214181e-27,0.0,0.0,0.0,1.5823043252479495e-07,5.989112025158158e-09,1.5540447546175763e-10,6.889178511029508e-11,7.152681840721542e-11,1.4537303223438574e-11,4.4958749998823133e-13,1.6821236529280451e-15,1.2355697629474297e-22
6.123681732540255e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555978987906067,0.0,0.17647058700544163,0.0,0.0,6.858899785281722e-23,1.1499832000032535e-29,0.0,3.4212100260230174e-16,0.0,0.0,8.218111718761224e-21,0.0,0.11764689977147244,1.4205096840029705e-27,0.0,0.0,0.0,1.6007131028610252e-07,5.989113730885804e-09,1.5721597317841117e-10,6.920478647435948e-11,7.285062292710104e-11,1.4701566278716805e-11,4.600215745129744e-13,1.7083101871684596e-15,1.290175764989752e-22
6.194241037640295e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555978803598075,0.0,0.17647058700544085,0.0,0.0,7.098734226898734e-23,1.2002002153677617e-29,0.0,3.5275778308668452e-16,0.0,0.0,8.408586586318487e-21,0.0,0.11764689792886518,1.4825271256909422e-27,0.0,0.0,0.0,1.6191210603234077e-07,5.989115176762662e-09,1.590274708401066e-10,6.951184411988409e-11,7.418037092451669e-11,1.4865712134222316e-11,4.705728428918472e-13,1.734688693392746e-15,1.3464896005658706e-22
6.335359647840375e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597843500854,0.0,0.17647058700543972,0.0,0.0,7.595046075421793e-23,1.3053180851605728e-29,0.0,3.746106512955329e-16,0.0,0.0,8.796082728643175e-21,0.0,0.11764689424389668,1.6123442945752655e-27,0.0,0.0,0.0,1.6559345149422505e-07,5.989117437596358e-09,1.6265046599858286e-10,7.010857757968077e-11,7.685724802418009e-11,1.519365258028984e-11,4.920266267974712e-13,1.7880250128663838e-15,1.4643654690258659e-22
6.462366397020447e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555978103308016,0.0,0.1764705870054389,0.0,0.0,8.061044207232162e-23,1.4054172431864326e-29,0.0,3.949431549553667e-16,0.0,0.0,9.152292159263545e-21,0.0,0.11764689092770551,1.7359608721049464e-27,0.0,0.0,0.0,1.6890638195503886e-07,5.9891189152294396e-09,1.6591116145315548e-10,7.062642025937197e-11,7.928565401537242e-11,1.5488398996666542e-11,5.117349970551796e-13,1.8366926224366243e-15,1.576608343765661e-22
6.586470712828039e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597777921514,0.0,0.17647058700543833,0.0,0.0,8.534436377976159e-23,1.5084196200408837e-29,0.0,4.154241399969771e-16,0.0,0.0,9.50719088799242e-21,0.0,0.11764688768755452,1.8631601988197017e-27,0.0,0.0,0.0,1.721433467343623e-07,5.989119981813486e-09,1.690973413939423e-10,7.111545625893436e-11,8.167553650238974e-11,1.5776044134503232e-11,5.313585203569527e-13,1.8848611825944584e-15,1.692101652783579e-22
6.71057502863563e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597745514933,0.0,0.1764705870054379,0.0,0.0,9.026008522987671e-23,1.61670878209257e-29,0.0,4.365154007937191e-16,0.0,0.0,9.868840282696576e-21,0.0,0.11764688444765721,1.9968856026614333e-27,0.0,0.0,0.0,1.7538005786540337e-07,5.9891207684592736e-09,1.7228352116451584e-10,7.158827638775613e-11,8.408163409817572e-11,1.6063328395343706e-11,5.513429021436147e-13,1.9336400183369234e-15,1.8135176672765986e-22
6.834679344443222e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559771311105,0.0,0.17647058700543755,0.0,0.0,9.53610319320623e-23,1.7304406255019748e-29,0.0,4.582209953761936e-16,0.0,0.0,1.0237240341693763e-20,0.0,0.11764688120801349,2.1373293301197357e-27,0.0,0.0,0.0,1.7861651536803812e-07,5.989121344164348e-09,1.7546970076482776e-10,7.204541834278479e-11,8.650340910173027e-11,1.6350252231875363e-11,5.716876896739569e-13,1.983033187712098e-15,1.941030656758543e-22
6.958783660250813e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555976807098593,0.0,0.1764705870054373,0.0,0.0,1.0065062939505116e-22,1.849772070786305e-29,0.0,4.805448472199286e-16,0.0,0.0,1.0612391063301633e-20,0.0,0.1176468779686234,2.284684880462425e-27,0.0,0.0,0.0,1.81852719262141e-07,5.98912176086056e-09,1.7865588019483108e-10,7.248740199143962e-11,8.894034164171739e-11,1.6636816096217798e-11,5.923924307746921e-13,2.033044614213098e-15,2.0748160154623908e-22
7.082887976058404e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555976483113554,0.0,0.1764705870054371,0.0,0.0,1.06132303126913e-22,1.9748610292401645e-29,0.0,5.034907497126147e-16,0.0,0.0,1.0994292445837743e-20,0.0,0.11764687472948687,2.4391469641408228e-27,0.0,0.0,0.0,1.8508866956758483e-07,5.989122057824571e-09,1.8184205945448035e-10,7.291472996355525e-11,9.139192908451712e-11,1.6923020439923475e-11,6.134566738397442e-13,2.0836780912453143e-15,2.21505022444147e-22
7.206992291865996e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555976159155344,0.0,0.17647058700543694,0.0,0.0,1.1180947863505416e-22,2.105866370524834e-29,0.0,5.270623704658749e-16,0.0,0.0,1.1382944487619553e-20,0.0,0.11764687149060393,2.6009114626425908e-27,0.0,0.0,0.0,1.8832436630424104e-07,5.989122264710911e-09,1.8502823854373116e-10,7.332788822272452e-11,9.38576854628782e-11,1.7208865713978495e-11,6.348799678295345e-13,2.134937286438172e-15,2.3619108149896427e-22
7.331096607673587e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555975835223896,0.0,0.1764705870054368,0.0,0.0,1.176855814262169e-22,2.242947891345488e-29,0.0,5.512632554822985e-16,0.0,0.0,1.1778347186964422e-20,0.0,0.11764686825197455,2.770175389692203e-27,0.0,0.0,0.0,1.9155980949197947e-07,5.989122403789121e-09,1.8821441746254048e-10,7.37273466184629e-11,9.633714092374943e-11,1.7494352368803253e-11,6.566618622702731e-13,2.186825745812165e-15,2.5155763332894166e-22
7.455200923481179e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555975511319176,0.0,0.17647058700543675,0.0,0.0,1.237640370064795e-22,2.3862662851446952e-29,0.0,5.760968331872745e-16,0.0,0.0,1.2180500542189634e-20,0.0,0.11764686501359868,2.9471368537102736e-27,0.0,0.0,0.0,1.9479499915066825e-07,5.9891224917639596e-09,1.914005962108665e-10,7.411355942045785e-11,9.882984119402636e-11,1.7779480854253173e-11,6.788019072532479e-13,2.2393468978106847e-15,2.676226306207102e-22
7.57930523928877e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597518744112,0.0,0.1764705870054367,0.0,0.0,1.3004827088125508e-22,2.5359831127848887e-29,0.0,6.015664183292543e-16,0.0,0.0,1.2589404551612376e-20,0.0,0.11764686177547634,3.131995021497938e-27,0.0,0.0,0.0,1.9802993530017406e-07,5.989122541223787e-09,1.9458677478866826e-10,7.448696583538391e-11,1.0133534706373196e-10,1.8064251619619398e-11,7.012996534341165e-13,2.2925040572002803e-15,2.844041208204207e-22
7.703409555096362e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555974863589684,0.0,0.1764705870054366,0.0,0.0,1.3654170855529206e-22,2.6922607742077026e-29,0.0,6.276752157500589e-16,0.0,0.0,1.3005059213549754e-20,0.0,0.11764685853760747,3.32495008313126e-27,0.0,0.0,0.0,2.01264617960362e-07,5.9891225616880985e-09,1.9777295319590594e-10,7.484799050649772e-11,1.0385323388641805e-10,1.834866511362954e-11,7.241546520321981e-13,2.3463004288409616e-15,3.0192024293513916e-22
7.827513870903953e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597453976484,0.0,0.17647058700543655,0.0,0.0,1.4324777553267304e-22,2.8552624810431405e-29,0.0,6.544263240288231e-16,0.0,0.0,1.3427464526318785e-20,0.0,0.11764685529999208,3.526203218032208e-27,0.0,0.0,0.0,2.0449904715109564e-07,5.9891225603371596e-09,2.0095913143254067e-10,7.51970439964889e-11,1.0638309109631044e-10,1.863272178444833e-11,7.473664548297663e-13,2.4007391113301388e-15,3.2018922444144756e-22
7.951618186711545e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597421596653,0.0,0.1764705870054365,0.0,0.0,1.5016989731681498e-22,3.025152230128819e-29,0.0,6.818227390048665e-16,0.0,0.0,1.385662048823642e-20,0.0,0.11764685206263012,3.7359565621669414e-27,0.0,0.0,0.0,2.077332228922369e-07,5.989122542561608e-09,2.0414530949853443e-10,7.553452325428791e-11,1.0892452174149772e-10,1.8916422079678376e-11,7.709346141713437e-13,2.455823100525494e-15,3.3922937829676248e-22
8.199826818326727e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597356844937,0.0,0.17647058700543644,0.0,0.0,1.646760073157177e-22,3.38625561784075e-29,0.0,7.385629787419084e-16,0.0,0.0,1.4735184352784842e-20,0.0,0.11764684558866649,4.181777018176721e-27,0.0,0.0,0.0,2.1420081410518247e-07,5.989122472717251e-09,2.1051766511845113e-10,7.617628145501778e-11,1.14040580944622e-10,1.9482755330976083e-11,8.191382146716288e-13,2.5679384888017202e-15,3.796968652913697e-22
