Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35)
2.1132794947059388e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854652883011737,0.0,0.17643308670908947,0.0,1.0523267441187493e-07,1.974991638994915e-06,1.2892684641760166e-10,0.0,3.731933250289121e-05,0.0,0.0,3.7303471669734703e-10,0.0,0.1175543801541487,4.623909308016152e-11,0.0,2.3613552347964763e-07,0.0,4.145210519428809e-05,5.986371612360023e-09,4.683237164167344e-05,9.138438485017275e-11,1.0881779157101382e-05,1.450126274894683e-10,3.0130699487424975e-06,3.096660559826748e-05,1.3147485387908578e-08,6.362679793875321e-06,6.960835177687477e-10,6.194149815308597e-10,3.7051618065924157e-11
2.1220249523677147e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546507148488703,0.0,0.17643289000236098,0.0,1.0639773524478053e-07,1.9962185209281777e-06,1.30769132676233e-10,0.0,3.751465687136751e-05,0.0,0.0,3.7488565788857867e-10,0.0,0.11755417664712095,4.670498997171227e-11,0.0,2.376433086120685e-07,0.0,4.145200194572757e-05,5.986363279720603e-09,4.698970097780933e-05,9.137582391316062e-11,1.0883302198470111e-05,1.4482157884188847e-10,3.019761842983596e-06,3.110246327120566e-05,1.3216349017419943e-08,6.42219100646196e-06,7.035660504780925e-10,6.218528162438788e-10,3.746205846658791e-11
2.1307704100294906e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854648547161553,0.0,0.17643269326388464,0.0,1.0757022278232461e-07,2.0175681354194428e-06,1.3262990652871185e-10,0.0,3.7710008538574026e-05,0.0,0.0,3.767346623293651e-10,0.0,0.11755397318611598,4.7173519466848504e-11,0.0,2.391526190150501e-07,0.0,4.145189872041935e-05,5.986354948423246e-09,4.714672243413095e-05,9.136724823245479e-11,1.0884781579608075e-05,1.446314132304196e-10,3.0264240211874896e-06,3.123808796804049e-05,1.3285222219342063e-08,6.481962466937974e-06,7.110918508687125e-10,6.242881028673325e-10,3.787511669041153e-11
2.1395158676912666e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854646379950958,0.0,0.17643249649444714,0.0,1.0875014455141158e-07,2.039040419937663e-06,1.34509271937878e-10,0.0,3.790538672647657e-05,0.0,0.0,3.7858171246226627e-10,0.0,0.11755376977093826,4.764468209774087e-11,0.0,2.406634295535901e-07,0.0,4.145179551831154e-05,5.986346618483582e-09,4.7303436341095415e-05,9.135865844551547e-11,1.0886218133187263e-05,1.444421248509035e-10,3.033056624380556e-06,3.1373479358481206e-05,1.3354104718415605e-08,6.541993727837416e-06,7.186608968441272e-10,6.267208324189139e-10,3.8290795391711144e-11
2.1482613253530425e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854644213218216,0.0,0.17643229969482013,0.0,1.0993750795573014e-07,2.060635309044858e-06,1.3640733288590737e-10,0.0,3.810079067184714e-05,0.0,0.0,3.804267910286762e-10,0.0,0.11755356640139339,4.811847833535837e-11,0.0,2.421757152352367e-07,0.0,4.145169233935191e-05,5.986338289916162e-09,4.74598430340655e-05,9.135005520535025e-11,1.0887612676876142e-05,1.442537079451425e-10,3.039659792765151e-06,3.1508637127663606e-05,1.3422996244619657e-08,6.602284341077007e-06,7.262731652812679e-10,6.291509960399251e-10,3.8709097181315835e-11
2.1570067830148185e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854642046964416,0.0,0.17643210286576078,0.0,1.1113232027645072e-07,2.0823527344205015e-06,1.383241933719052e-10,0.0,3.829621962599732e-05,0.0,0.0,3.8226988106540697e-10,0.0,0.11755336307728803,4.8594908589869965e-11,0.0,2.4368945120966723e-07,0.0,4.14515891834881e-05,5.9863299627341005e-09,4.761594285326495e-05,9.134143913807806e-11,1.0888966013605903e-05,1.440661568004479e-10,3.046233665725471e-06,3.1643560975854014e-05,1.3491896533077356e-08,6.662833857985437e-06,7.339286320399207e-10,6.315785849951855e-10,3.9130024626813725e-11
2.1657522406765944e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546398811906026,0.0,0.17643190600801206,0.0,1.1233458867292082e-07,2.104192624885874e-06,1.402599574095147e-10,0.0,3.849167285451634e-05,0.0,0.0,3.841109659013139e-10,0.0,0.11755315979842969,4.907397321104739e-11,0.0,2.452046127682689e-07,0.0,4.145148605066743e-05,5.986321636952119e-09,4.777173614373701e-05,9.133281083906133e-11,1.0890278931834699e-05,1.4387946574918303e-10,3.0527783818333682e-06,3.177825061815855e-05,1.356080532396322e-08,6.723641829332093e-06,7.416272719734803e-10,6.340035906720442e-10,3.955358025279744e-11
2.1744976983383703e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854637715897778,0.0,0.17643170912230274,0.0,1.1354432018335824e-07,2.126154906428381e-06,1.4221472902454204e-10,0.0,3.8687149637013796e-05,0.0,0.0,3.859500291539582e-10,0.0,0.117552956564627,4.95556724886697e-11,0.0,2.4672117534371777e-07,0.0,4.1451382940836864e-05,5.986313312584008e-09,4.792722325529913e-05,9.13241709267808e-11,1.0891552205803712e-05,1.4369362916832858e-10,3.0592940788541074e-06,3.191270578423761e-05,1.3629722362412142e-08,6.784707805355252e-06,7.493690589348322e-10,6.364260045794203e-10,3.997976654110889e-11
2.1832431560001463e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854635551086905,0.0,0.176431512209348,0.0,1.1476152172554244e-07,2.1482395022258033e-06,1.4418861225259653e-10,0.0,3.888264926686694e-05,0.0,0.0,3.877870547263101e-10,0.0,0.11755275337568954,5.004000665292896e-11,0.0,2.4823911450955683e-07,0.0,4.145127985394325e-05,5.986304989641413e-09,4.8082404542498206e-05,9.131551999464068e-11,1.0892786595788892e-05,1.435086414790242e-10,3.0657808937520746e-06,3.2046926218025465e-05,1.3698647398429969e-08,6.8460313357897126e-06,7.571539657847717e-10,6.388458183470869e-10,4.040858593108329e-11
2.1919886136619222e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546333867589,0.0,0.1764313152698494,0.0,1.1598620009750379e-07,2.1704463326705163e-06,1.4618171113674807e-10,0.0,3.907817105097254e-05,0.0,0.0,3.896220268034895e-10,0.0,0.11755255023142791,5.0526975874837245e-11,0.0,2.4975840597977346e-07,0.0,4.145117678993311e-05,5.986296668138152e-09,4.823728036456971e-05,9.130685859688849e-11,1.0893982848352215e-05,1.4332449714616197e-10,3.0722389626964386e-06,3.218091167745486e-05,1.376758018680566e-08,6.907611969893908e-06,7.649819644036022e-10,6.412630237255526e-10,4.084004081979227e-11
2.209479528985474e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854629059554961,0.0,0.1764309213139605,0.0,1.1845801392824921e-07,2.2152263652890896e-06,1.5022597206901525e-10,0.0,3.946927837567801e-05,0.0,0.0,3.932857486043621e-10,0.0,0.11755214407617919,5.150881988220214e-11,0.0,2.5280094938898155e-07,0.0,4.145097073034794e-05,5.986280029499468e-09,4.8546117073438474e-05,9.12895067191214e-11,1.0896263860324939e-05,1.4295871662539641e-10,3.0850694034583964e-06,3.244817677335612e-05,1.3905468063190019e-08,7.031542743921077e-06,7.807671196042187e-10,6.460895769149244e-10,4.171086647183606e-11
2.2237690757893936e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854625525801393,0.0,0.17643059939092484,0.0,1.204996641835684e-07,2.252172457648609e-06,1.5358794728091172e-10,0.0,3.9788861260759616e-05,0.0,0.0,3.962726712505018e-10,0.0,0.11755181239070425,5.231878009345725e-11,0.0,2.552904246201882e-07,0.0,4.145080245339798e-05,5.986266440612644e-09,4.879752356650341e-05,9.127530448629856e-11,1.0898020305516476e-05,1.4266234226073366e-10,3.0954672925181523e-06,3.26658248104101e-05,1.4018139271690423e-08,7.133549859220781e-06,7.937907869373822e-10,6.500249120644347e-10,4.2430148671733094e-11
2.238058622593313e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854621993346861,0.0,0.17643027740524514,0.0,1.225613557000877e-07,2.289443805820576e-06,1.5700251088426245e-10,0.0,4.010849517481133e-05,0.0,0.0,3.992539255942712e-10,0.0,0.11755148082219367,5.313577533347327e-11,0.0,2.5778321463522535e-07,0.0,4.145063423687048e-05,5.986252855715488e-09,4.9048119147645514e-05,9.126108105368468e-11,1.0899683705021606e-05,1.4236815248256842e-10,3.1057900938978405e-06,3.288284300016795e-05,1.4130828305238254e-08,7.2362377879300145e-06,8.069291170237496e-10,6.539531855748792e-10,4.3156495200253074e-11
2.2509192147168405e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854618815250881,0.0,0.1764299875668312,0.0,1.2443403535193296e-07,2.3232657683173093e-06,1.601209563043954e-10,0.0,4.039620709880631e-05,0.0,0.0,4.019321568637141e-10,0.0,0.1175511825098763,5.387708538507503e-11,0.0,2.6002947518989323e-07,0.0,4.1450482893458325e-05,5.986240632758064e-09,4.927296323279967e-05,9.124826382129611e-11,1.0901103627513025e-05,1.4210523044819307e-10,3.1150168895803683e-06,3.30776202575331e-05,1.42322628874619e-08,7.329237385903942e-06,8.188515290656394e-10,6.574825668052922e-10,4.381625483662288e-11
2.263779806840368e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854615638211429,0.0,0.17642969768182043,0.0,1.2632298881895295e-07,2.357350533016744e-06,1.6328269674288492e-10,0.0,4.068395626755179e-05,0.0,0.0,4.046057027236107e-10,0.0,0.11755088429107159,5.462409237879794e-11,0.0,2.6227826389360964e-07,0.0,4.145033159861733e-05,5.9862284131026375e-09,4.949715309336154e-05,9.123543291378138e-11,1.0902452621861528e-05,1.4184404265502695e-10,3.124183743750371e-06,3.327188629485051e-05,1.433371046144253e-08,7.422785399845368e-06,8.308665866262303e-10,6.610061780001452e-10,4.448175082079541e-11
2.2766403989638956e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285461246223025,0.0,0.17642940775209068,0.0,1.282282343993453e-07,2.391697770704978e-06,1.664880629496957e-10,0.0,4.0971740829539476e-05,0.0,0.0,4.072745204873695e-10,0.0,0.11755058616520446,5.537679522826756e-11,0.0,2.6452950746281675e-07,0.0,4.145018035217039e-05,5.986216196782974e-09,4.9720689999277575e-05,9.122258960380856e-11,1.0903732704014322e-05,1.4158457269000333e-10,3.1332910675229328e-06,3.3465640704987775e-05,1.4435170372142221e-08,7.516880386380602e-06,8.429741734578243e-10,6.645239962642421e-10,4.515298960388566e-11
2.289500991087423e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546092873088963,0.0,0.17642911777946763,0.0,1.3014978986365545e-07,2.4263071402839814e-06,1.6973738560220585e-10,0.0,4.125955898576981e-05,0.0,0.0,4.0993856864211894e-10,0.0,0.11755028813170422,5.6135192590029065e-11,0.0,2.6678313325048145e-07,0.0,4.145002915393863e-05,5.986203983830222e-09,4.994357524034781e-05,9.120973558837468e-11,1.0904945836503802e-05,1.4132680432514343e-10,3.1423392685513165e-06,3.3658883134398613e-05,1.4536641983100147e-08,7.61152090106786e-06,8.551741691153884e-10,6.680359992330952e-10,4.5829977450783246e-11
2.3023615832109506e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285460611344874,0.0,0.17642882776572535,0.0,1.3208767245936898e-07,2.4611782889341345e-06,1.730309952902487e-10,0.0,4.154740898833323e-05,0.0,0.0,4.125978068288202e-10,0.0,0.11754999019000455,5.689928286639062e-11,0.0,2.690390692431643e-07,0.0,4.144987800374163e-05,5.986191774268927e-09,5.016581012592746e-05,9.11968727427159e-11,1.090609392986462e-05,1.4107072151498513e-10,3.151328751062511e-06,3.385161328155148e-05,1.463812467593063e-08,7.70670549854955e-06,8.674664490168354e-10,6.71542165069077e-10,4.6512720441773625e-11
2.3152221753344782e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546029406509665,0.0,0.17642853771258837,0.0,1.3404189891545093e-07,2.4963108522752824e-06,1.7636922250157894e-10,0.0,4.183528913908802e-05,0.0,0.0,4.1525219582324214e-10,0.0,0.11754969233954331,5.766906420829203e-11,0.0,2.712972440580807e-07,0.0,4.144972690139872e-05,5.986179568128491e-09,5.0387395984641586e-05,9.118400176394142e-11,1.0907178843966548e-05,1.408163083943603e-10,3.160259915891576e-06,3.404383089546617e-05,1.4739617849855081e-08,7.80243273269313e-06,8.798508845155005e-10,6.750424724556641e-10,4.720122447414064e-11
2.3280827674580057e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854599768916574,0.0,0.17642824762173262,0.0,1.3601248544689956e-07,2.5317044545280904e-06,1.7975239760722205e-10,0.0,4.212319778830929e-05,0.0,0.0,4.1790169751668665e-10,0.0,0.11754939457976266,5.844453451814764e-11,0.0,2.7355758694016507e-07,0.0,4.144957584672833e-05,5.986167365444457e-09,5.060833416409869e-05,9.11711235719276e-11,1.0908202389372571e-05,1.4056354927563318e-10,3.1691331605163715e-06,3.423553577421807e-05,1.4841120921224127e-08,7.898701156735402e-06,8.923273429419564e-10,6.785369005923383e-10,4.7895495263773307e-11
2.3409433595815332e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854596598246383,0.0,0.17642795749478685,0.0,1.379994477592488e-07,2.567358708673993e-06,1.831808508472283e-10,0.0,4.241113333342644e-05,0.0,0.0,4.2054627489750975e-10,0.0,0.11754909691010892,5.92256914527158e-11,0.0,2.7582002775912266e-07,0.0,4.1449424839545856e-05,5.986155166229129e-09,5.082862603057626e-05,9.115824137466077e-11,1.090916632857781e-05,1.4031242864575983e-10,3.1779488790911654e-06,3.442672776354152e-05,1.4942633323071186e-08,7.995509323416337e-06,9.048956876376899e-10,6.820254291920117e-10,4.859553834675449e-11
2.3538039517050608e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854593428641032,0.0,0.17642766733333384,0.0,1.400028010530541e-07,2.603273216614361e-06,1.8665491231656046e-10,0.0,4.269909421778355e-05,0.0,0.0,4.231858920328681e-10,0.0,0.11754879933003269,6.001253242595579e-11,0.0,2.7808449700647924e-07,0.0,4.144927387966646e-05,5.986142970501986e-09,5.1048272968720533e-05,9.114535602436706e-11,1.0910072377245404e-05,1.4006293116485994e-10,3.186707462479938e-06,3.461740675545883e-05,1.5044154504673485e-08,8.092855785110099e-06,9.175557780582702e-10,6.855080384750225e-10,4.93013590809453e-11
2.3666645438285883e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28545902601009804,0.0,0.17642737713891163,0.0,1.4202256002837814e-07,2.6394475693298166e-06,1.9017491195097558e-10,0.0,4.2987078929400064e-05,0.0,0.0,4.258205140504638e-10,0.0,0.11754850183898856,6.080505461188192e-11,0.0,2.803509257926412e-07,0.0,4.144912296690647e-05,5.9861307783189155e-09,5.126727638134456e-05,9.113246498426743e-11,1.0910922205537016e-05,1.3981504166390634e-10,3.195409298289697e-06,3.480757268690935e-05,1.5145683931113266e-08,8.190739093956253e-06,9.303074698427348e-10,6.889847091641471e-10,5.001296264756874e-11
2.3795251359521158e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854587092626511,0.0,0.17642708691301467,0.0,1.4405873888924344e-07,2.675881347038438e-06,1.9374117951317213e-10,0.0,4.327508599978061e-05,0.0,0.0,4.284501071207539e-10,0.0,0.1175482044364353,6.16032549474139e-11,0.0,2.826192458439348e-07,0.0,4.144897210107783e-05,5.98611858967119e-09,5.148563768904402e-05,9.11195746672661e-11,1.091171743919645e-05,1.3956874514026766e-10,3.204054770903165e-06,3.4997225538433806e-05,1.5247221082857638e-08,8.289157801984948e-06,9.431506147523576e-10,6.92455422481497e-10,5.0730354052778646e-11
2.3910996688632904e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28545842428106544,0.0,0.1764268256839975,0.0,1.4590535020955064e-07,2.7088931998467577e-06,1.969906517960516e-10,0.0,4.353431030029177e-05,0.0,0.0,4.3081241400051595e-10,0.0,0.11754793684935302,6.232648734686121e-11,0.0,2.8466229498759104e-07,0.0,4.144883636180223e-05,5.9861076229279595e-09,5.1681615054479835e-05,9.110797333007116e-11,1.091238777987418e-05,1.3934842799957184e-10,3.2117878208418853e-06,3.516747443952142e-05,1.5338610707245996e-08,8.378191208771395e-06,9.54787512100279e-10,6.955739557919783e-10,5.138095891720281e-11
2.402674201774465e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28545813938579645,0.0,0.17642656443169233,0.0,1.477652824092174e-07,2.742114517425519e-06,2.002781081823211e-10,0.0,4.379355054460538e-05,0.0,0.0,4.331705976332789e-10,0.0,0.11754766933312448,6.305431381552355e-11,0.0,2.867067723409082e-07,0.0,4.1448700660251295e-05,5.986096659092414e-09,5.1877074539886163e-05,9.109637176397595e-11,1.0913016305697402e-05,1.391293784495015e-10,3.2194758010945264e-06,3.533730780905436e-05,1.543000582254836e-08,8.467656060569e-06,9.66498250167406e-10,6.986876358242462e-10,5.203625925139517e-11
2.4142487346856396e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285457854576829,0.0,0.1764263031571028,0.0,1.4963854482995263e-07,2.775544972017232e-06,2.0360378865548714e-10,0.0,4.405280574803244e-05,0.0,0.0,4.355246354551518e-10,0.0,0.11754740188736337,6.378673163916154e-11,0.0,2.8875262940026695e-07,0.0,4.144856499628665e-05,5.986085698170195e-09,5.20720172167584e-05,9.108477222900109e-11,1.0913604114155597e-05,1.38911585893563e-10,3.227118985304207e-06,3.5506725718460195e-05,1.552140608039511e-08,8.557551302051392e-06,9.782827132408923e-10,7.017964499066239e-10,5.26962583473163e-11
2.425823267596814e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854575698541359,0.0,0.17642604186120647,0.0,1.5152514649898169e-07,2.809184229192752e-06,2.0696793305200942e-10,0.0,4.431207495164132e-05,0.0,0.0,4.378745055438707e-10,0.0,0.1175471345116862,6.4523737955072e-11,0.0,2.907998180587715e-07,0.0,4.1448429369768364e-05,5.98607474017378e-09,5.226644416755848e-05,9.107317453121837e-11,1.0914152276393268e-05,1.386950398402545e-10,3.2347176450775193e-06,3.567572826470995e-05,1.561281114152909e-08,8.64787587810977e-06,9.90140783266479e-10,7.049003856830642e-10,5.3360959385936064e-11
2.437397800507989e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854572852176795,0.0,0.17642578054495592,0.0,1.5342509613161282e-07,2.843031947942555e-06,2.1037078105360732e-10,0.0,4.4571357221644704e-05,0.0,0.0,4.402201866091462e-10,0.0,0.11754686720571196,6.526532975375985e-11,0.0,2.9284829060450446e-07,0.0,4.1448293780556496e-05,5.986063785125527e-09,5.246035648559315e-05,9.10615781049527e-11,1.0914661837867426e-05,1.3847972990136764e-10,3.2422720500026465e-06,3.5844315569641264e-05,1.570422067558853e-08,8.738628733916538e-06,1.002072339884204e-09,7.079994311111162e-10,5.403036543814012e-11
2.4489723334191633e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854570006674112,0.0,0.17642551920927896,0.0,1.553384021338007e-07,2.8770877807677825e-06,2.138125721795899e-10,0.0,4.483065164878705e-05,0.0,0.0,4.4256165798302215e-10,0.0,0.11754659996906222,6.60115038806084e-11,0.0,2.9489799971876836e-07,0.0,4.1448158228511484e-05,5.986052833017913e-09,5.265375527474313e-05,9.104998866819462e-11,1.091513381885015e-05,1.3826564579024373e-10,3.2497824676674567e-06,3.6012487779282616e-05,1.5795634360890382e-08,8.829808814988454e-06,1.0140772604069223e-09,7.110935744577906e-10,5.4704479465634303e-11
2.460546866330338e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28545671620327107,0.0,0.17642525785507965,0.0,1.5726507260468755e-07,2.9113513737703132e-06,2.172935457793593e-10,0.0,4.508995734776128e-05,0.0,0.0,4.448988996105188e-10,0.0,0.11754633280136122,6.676225703754333e-11,0.0,2.969488984743283e-07,0.0,4.144802271349149e-05,5.9860418838742404e-09,5.284664164934945e-05,9.103840251433553e-11,1.0915569215080264e-05,1.3805277732221663e-10,3.2572491636771965e-06,3.618024506321003e-05,1.58870518842242e-08,8.921415067246344e-06,1.0261554199274097e-09,7.141828042975201e-10,5.538330432184096e-11
2.470963945950395e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854564602591264,0.0,0.17642502262119178,0.0,1.5901050909792412e-07,2.942365944841732e-06,2.204601207137291e-10,0.0,4.532334140139487e-05,0.0,0.0,4.4699878455332715e-10,0.0,0.1175460924090729,6.744184710935886e-11,0.0,2.987956860263513e-07,0.0,4.1447900781512184e-05,5.986032032189515e-09,5.301980220141954e-05,9.102797880323413e-11,1.091593059543055e-05,1.3786222673797583e-10,3.263932026009789e-06,3.633087201589118e-05,1.5969330684540974e-08,9.004224199818001e-06,1.037088277806187e-09,7.169589009083136e-10,5.5998276722777476e-11
2.4813810255704523e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28545620438463004,0.0,0.17642478737364023,0.0,1.60766782601904e-07,2.9735482430669933e-06,2.236588014123636e-10,0.0,4.55567332742281e-05,0.0,0.0,4.490952138705648e-10,0.0,0.1175458520720602,6.812514080627097e-11,0.0,3.006433658303389e-07,0.0,4.144777887930431e-05,5.986022182918747e-09,5.319254943555884e-05,9.10175599231933e-11,1.0916263821889116e-05,1.3767264536973554e-10,3.270579878219487e-06,3.648116319016773e-05,1.6051612129853095e-08,9.087376909886339e-06,1.0480802621034952e-09,7.197310006713574e-10,5.6617069048697055e-11
