Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147)
4.354236078504301e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995603653606,0.0,0.1764705899850956,5.71828694883182e-63,2.4031144859744447e-42,2.5769663986486895e-32,2.1407872275196164e-40,0.0,2.0661431771282405e-25,0.0,0.0,4.319716178647564e-27,0.0,0.11764705988584971,6.646853375877344e-40,0.0,4.097325026978729e-33,0.0,1.1403853090736008e-10,2.9808832251965046e-11,1.1178836444456621e-13,1.0094563306235944e-13,6.306047575430325e-17,1.0780391354604898e-14,2.509792925288307e-19,9.714278672891344e-19,6.031587387526297e-35,4.8227183960307645e-28,2.7785337465203677e-41,5.5394164033755946e-27,6.6549415016564885e-52,2.580899552808358e-42,1.8186316528273018e-37,4.889303092569657e-50,1.0692684652875765e-30
5.22508331266082e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995600772205,0.0,0.1764705899821148,1.4867183350552123e-62,5.3422848682886694e-42,4.371426368178702e-32,4.617131340482478e-40,0.0,3.420589087446427e-25,0.0,0.0,6.145622289077703e-27,0.0,0.11764705986301967,1.2654972970187148e-39,0.0,8.022781449120586e-33,0.0,1.368462012761127e-10,3.5770471143989885e-11,1.341460377816814e-13,1.2112093884094793e-13,8.949380968434668e-17,1.293641470655498e-14,3.561373459009893e-19,1.165713538534187e-18,1.1480893368668387e-34,6.8612394065381675e-28,5.440512104780613e-41,9.396762097609974e-27,1.6580028474389456e-51,4.918548526522243e-42,3.4611501310498466e-37,1.1833898401280046e-49,1.5212389211437324e-30
6.095930546817339e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599559789081,0.0,0.176470589979134,3.428354083121871e-62,1.0773549628263672e-41,6.875294210971254e-32,9.080874727919805e-40,0.0,5.289433269201922e-25,0.0,0.0,8.30532432703129e-27,0.0,0.11764705984018965,2.2203249461713594e-39,0.0,1.4382175467055858e-32,0.0,1.596538590503371e-10,4.1732039220700933e-11,1.56503711109906e-13,1.4129145120465606e-13,1.207205504116631e-16,1.509241898643116e-14,4.8036661594600735e-19,1.3599992611472036e-18,2.0138479541287305e-34,9.272424922972146e-28,9.753024183655483e-41,1.4779023054387852e-26,3.7193951402713285e-51,8.635442798919826e-42,6.070169720593918e-37,2.5888701804097924e-49,2.055834645837483e-30
7.837625015130377e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995592128064,0.0,0.17647058997317258,1.4747241366713474e-61,3.6105168071283807e-41,1.448354102082456e-31,2.9247339119751872e-39,0.0,1.0910407713402614e-24,0.0,0.0,1.362186405759015e-26,0.0,0.11764705979452966,5.738924315367077e-39,0.0,3.8289700705760226e-32,0.0,2.0526913697566716e-10,5.365491579127373e-11,2.0121905773979523e-13,1.8161816134256146e-13,1.9748859719565262e-16,1.9404370573595633e-14,7.857951830433315e-19,1.7485708944977344e-18,5.202387493236279e-34,1.5208042687679109e-27,2.5965551797126184e-40,3.113341919200973e-26,1.569708248126922e-50,2.2335788309290407e-41,1.5675295024082135e-36,1.0436359939828011e-48,3.37184946856706e-30
9.579319483443415e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995586365357,0.0,0.17647058996721135,4.690551243242165e-61,9.577883180325077e-41,2.6355220174805083e-31,7.568288088896556e-39,0.0,1.9616110571353496e-24,0.0,0.0,2.026927454980831e-26,0.0,0.11764705974886973,1.2428630049140452e-38,0.0,8.440242037201607e-32,0.0,2.5088436468570065e-10,6.557736680253232e-11,2.459344043342323e-13,2.2192577345444542e-13,2.9335463766851896e-16,2.3716246120922235e-14,1.1672601699131616e-18,2.1371428360219844e-18,1.1260574554699189e-33,2.2629504832420233e-27,5.7236375292670875e-40,5.665202122541099e-26,4.977849488810319e-50,4.838059573899162e-41,3.391675966131901e-36,3.2167803706390803e-48,5.01729810999921e-30
1.1321013951756453e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599558060272,0.0,0.1764705899612504,1.2283502025594141e-60,2.1641624165094835e-40,4.34369965368052e-31,1.6819791374936252e-38,0.0,3.208809429997774e-24,0.0,0.0,2.824685414018407e-26,0.0,0.11764705970320982,2.3794158076502205e-38,0.0,1.6340702059669429e-31,0.0,2.9649954220696733e-10,7.749929779016726e-11,2.906497508932327e-13,2.622143066617038e-13,4.0829955038246864e-16,2.8028045669842447e-14,1.624720146723696e-18,2.525715153864161e-18,2.154645465231471e-33,3.1536029288514344e-27,1.1081285683635026e-39,9.336937993449486e-26,1.303292791861702e-49,9.261147846322637e-41,6.487425128125644e-36,8.261628498654879e-48,6.992007173743095e-30
1.3062708420069492e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995574840154,0.0,0.17647058995528975,2.815186675927562e-60,4.362507787520762e-40,6.667439503230874e-31,3.3509204401162325e-38,0.0,4.900653040801462e-24,0.0,0.0,3.755416737128825e-26,0.0,0.11764705965754998,4.165185285453478e-38,0.0,2.881965849256423e-31,0.0,3.4211466955595263e-10,8.942061442020186e-11,3.353650974168049e-13,3.024837762391951e-13,5.42308060420542e-16,3.233976924657467e-14,2.1581488960465562e-18,2.914287916037882e-18,3.76971610940779e-33,4.19271314573954e-27,1.954388999546842e-39,1.4331741539994337e-25,2.9843710133853363e-49,1.620660526892197e-40,1.1346142245126352e-35,1.8656615782651618e-47,9.295869216961551e-30
1.6546097356695567e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995563315245,0.0,0.17647058994336953,1.1719730540367326e-59,1.4272976836140454e-39,1.3540169120398384e-30,1.078734844806095e-37,0.0,9.890319266946349e-24,0.0,0.0,6.015787164838213e-26,0.0,0.11764705956623045,1.061977713465971e-37,0.0,7.414391091501051e-31,0.0,4.3334477374194457e-10,1.1326102705649162e-10,4.2479579035765543e-13,3.829655623225367e-13,8.674780545359431e-16,4.09629884958587e-14,3.452900328421276e-18,3.69143504542672e-18,9.600393291661779e-33,6.716293952717439e-27,5.0281197992116637e-39,2.9103929491241823e-25,1.250399929039142e-48,4.127532117915642e-40,2.8872749154503744e-35,7.656494928554409e-47,1.4891023550029195e-29
2.3512875229947716e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599554026667,0.0,0.1764705899195349,1.0403752468821e-58,8.665552960707873e-39,3.883749112197421e-30,6.4367218575356915e-37,0.0,2.819655275647958e-23,0.0,0.0,1.2132035812835387e-25,0.0,0.11764705938359198,4.345897448787637e-37,0.0,3.056353794542007e-30,0.0,6.158043801140925e-10,1.6093032775405068e-10,6.036571758141298e-13,5.437007920952635e-13,1.7461600444192526e-15,5.820851548563299e-14,6.953870999534096e-18,5.245737627343698e-18,3.918756541818476e-32,1.3544766550410387e-26,2.0728129525591676e-38,8.347241255422633e-25,1.1570549982464593e-47,1.6834841284497865e-39,1.1765050805052443e-34,6.9253793676999856e-46,3.0030763841317885e-29
3.0479653103199866e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599551722025,0.0,0.17647058989571043,4.752325441467868e-58,3.14215702316629e-38,8.458677594838234e-30,2.315766203196574e-36,0.0,6.122663682496882e-23,0.0,0.0,2.0375619388140073e-25,0.0,0.11764705920095431,1.2222917322557248e-36,0.0,8.614753772688886e-30,0.0,7.98263183826054e-10,2.0857923349433123e-10,7.825185607034787e-13,7.041320464526491e-13,2.9288169229093682e-15,7.545282720671773e-14,1.1670055703612834e-17,6.8000549281075236e-18,1.0996628077788282e-31,2.2748327149195826e-26,5.842921656595257e-38,1.817812562994528e-24,5.333928471016665e-47,4.7191386567569485e-39,3.2963328299380824e-34,3.1647073226823383e-45,5.043642779133801e-29
3.7446430976452016e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599549417657,0.0,0.1764705898718992,1.565446236754751e-57,8.630488746260896e-38,1.5684790207838968e-29,6.329922197599488e-36,0.0,1.1331942668037954e-22,0.0,0.0,3.0746545429437885e-25,0.0,0.11764705901831744,2.7697933206701037e-36,0.0,1.952889104095544e-29,0.0,9.80721184878519e-10,2.5620171825373815e-10,9.613799450255178e-13,8.642598992336045e-13,4.414874846709284e-15,9.269592374041848e-14,1.7601373127176317e-17,8.354391286575266e-18,2.4865662442850934e-31,3.432700967300323e-26,1.3246491371954952e-37,3.370315437323144e-24,1.7541205284503208e-46,1.0658522932826806e-38,7.442706433084371e-34,1.0353180188531237e-44,7.61080906070375e-29
4.441320884970417e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599547113626,0.0,0.1764705898481042,4.2243037790215436e-57,1.992776948775393e-37,2.6168085342027226e-29,1.4563955745645616e-35,0.0,1.8880552144377966e-22,0.0,0.0,4.324482885950833e-25,0.0,0.11764705883568138,5.458919182831937e-36,0.0,3.847143658743786e-29,0.0,1.1631783832693957e-09,3.0379176923755136e-10,1.1402413287800673e-12,1.0240849221211651e-12,6.2037621284110054e-15,1.0993780516381788e-13,2.4747746180237844e-17,9.908751033345876e-18,4.8904052197756585e-31,4.828086302524984e-26,2.609780987299966e-37,5.622101560520118e-24,4.7032501985665e-46,2.0936478914094497e-38,1.4616547815595219e-33,2.7655532848759696e-44,1.0704586070724014e-28
5.06833089356311e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599545040334,0.0,0.17647058982670502,9.136980872591749e-57,3.807930687234548e-37,3.888879728208873e-29,2.775838659233417e-35,0.0,2.8031716004462946e-22,0.0,0.0,5.631218167335402e-25,0.0,0.1176470586713096,9.233446329493918e-36,0.0,6.502075638379961e-29,0.0,1.3273891755457527e-09,3.4659012713878257e-10,1.3012165736738183e-12,1.167668995558166e-12,8.072207382299595e-15,1.2545445959223095e-13,3.2218287824527494e-17,1.1307698375315707e-17,8.256416493015114e-31,6.287014188045679e-26,4.411242359288962e-37,8.353797675042592e-24,1.008434363472443e-45,3.5306233683395405e-38,2.4645100016357063e-33,5.914073745238253e-44,1.3939246371759743e-28
5.695340902155804e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599542967405,0.0,0.17647058980532357,1.8146663646905958e-56,6.767212226628464e-37,5.518045071518691e-29,4.921895325189417e-35,0.0,3.9742348047865178e-22,0.0,0.0,7.110270226345217e-25,0.0,0.1176470585069385,1.470488325804601e-35,0.0,1.0344211478906016e-28,0.0,1.4915993176685492e-09,3.8935299889333127e-10,1.4621918181076493e-12,1.311008656235874e-12,1.018506495504121e-14,1.4097012990830305e-13,4.067289751630275e-17,1.2706671307915372e-17,1.3124159426302963e-30,7.938338306604393e-26,7.018687848269044e-37,1.1851359613122423e-23,1.992149301358571e-45,5.605472504224522e-38,3.9123939210061264e-33,1.1656274315362798e-43,1.760047775962651e-28
6.259649909889228e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599541102116,0.0,0.17647058978609725,3.164021577008297e-56,1.0784679012140563e-36,7.326121374349677e-29,7.829651633667009e-35,0.0,5.2729833094397675e-22,0.0,0.0,8.588747957928908e-25,0.0,0.11764705835900505,2.144471636136474e-35,0.0,1.506931264433794e-28,0.0,1.639387889699783e-09,4.2780565122511917e-10,1.6070695377047733e-12,1.4398057218345087e-12,1.2295265402627452e-14,1.5493339182809673e-13,4.912337303618964e-17,1.3965771422952736e-17,1.9107308694632884e-30,9.589031866383591e-26,1.0225887128882887e-36,1.5731890548837482e-23,3.458013800722159e-45,8.152054186953176e-38,5.689337037549507e-33,2.0196920993056044e-43,2.1260311102661054e-28
6.8239589176226524e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599539237189,0.0,0.17647058976688865,5.272138036086239e-56,1.6535730962181803e-36,9.491431730709862e-29,1.198451313959398e-34,0.0,6.8273328170751545e-22,0.0,0.0,1.0206802275091143e-24,0.0,0.11764705821107212,3.028855996076995e-35,0.0,2.1258991004632812e-28,0.0,1.7871759351106327e-09,4.66222886728217e-10,1.7519472569291957e-12,1.5684054528958145e-12,1.4602800025940403e-14,1.6889585671294662e-13,5.837084761693378e-17,1.5224897094808483e-17,2.6941498959520877e-30,1.1395572425766483e-25,1.4427948494519105e-36,2.0377686765689717e-23,5.746280460280198e-45,1.148167261767995e-37,8.012531363998564e-33,3.3505591554202934e-43,2.5265680440869084e-28
7.331837024582734e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559953755909,0.0,0.17647058974961735,8.05901825225042e-56,2.359554613734634e-36,1.1772263374214746e-28,1.7076837442278823e-34,0.0,8.463651467576644e-22,0.0,0.0,1.1782389128716103e-24,0.0,0.11764705807793292,4.037119282817995e-35,0.0,2.8304351091940406e-28,0.0,1.9201847257215775e-09,5.007655170167572e-10,1.882337203912453e-12,1.6839767398146382e-12,1.684805191221483e-14,1.8146139368209845e-13,6.737497127116565e-17,1.6358133937082085e-17,3.585550654877006e-30,1.3154710777223016e-25,1.921178387665303e-36,2.5269806584561503e-23,8.765352290025119e-45,1.5265144495003935e-37,1.0652275429476703e-32,5.103902956508125e-43,2.916595202587519e-28
7.839715131542815e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599535881332,0.0,0.17647058973236276,1.1978689680475765e-55,3.288676281253557e-36,1.4392017677674359e-28,2.376888756248148e-34,0.0,1.0342104000480665e-21,0.0,0.0,1.3471032998251952e-24,0.0,0.11764705794479419,5.27940071609865e-35,0.0,3.6971249044851003e-28,0.0,2.053193089772991e-09,5.352746288211849e-10,2.0127271505937105e-12,1.7993886508408197e-12,1.9252679394719993e-14,1.9402628512304858e-13,7.702459405903401e-17,1.7491394990085797e-17,4.681783516645221e-30,1.5040090415766518e-25,2.5097755859364872e-36,3.088706735942068e-23,1.3006452550818177e-44,1.9911995638187617e-37,1.3894281420542933e-32,7.563630979482014e-43,3.334611933418853e-28
8.347593238502896e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995342039364,0.0,0.1764705897151261,1.737818771276085e-55,4.4909996779118795e-36,1.7374171890406102e-28,3.2416252803397107e-34,0.0,1.247927499623979e-21,0.0,0.0,1.5272733880457851e-24,0.0,0.11764705781165587,6.789994129713182e-35,0.0,4.749295765840807e-28,0.0,2.1862010272662628e-09,5.697479489180903e-10,2.1431170969729182e-12,1.9146414057341307e-12,2.181646271202744e-14,2.0659053106896986e-13,8.731968280690223e-17,1.8624681912277788e-17,6.012267248343851e-30,1.7051714144605423e-25,3.224484062629352e-36,3.72791732393486e-23,1.8847399895599056e-44,2.5544438839906768e-37,1.7823784165843776e-32,1.0946769195399522e-42,3.7806188580683023e-28
8.855471345462978e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599532526928,0.0,0.1764705896979085,2.4687888753609647e-55,6.02459999613068e-36,2.074220326323789e-28,4.343043069221162e-34,0.0,1.4891723111951852e-21,0.0,0.0,1.7187491774055536e-24,0.0,0.11764705767851795,8.605910553743985e-35,0.0,6.012014894396782e-28,0.0,2.3192085382027806e-09,6.041832150435985e-10,2.2735070430500285e-12,2.02973522390802e-12,2.453918244903811e-14,2.1915413155302176e-13,9.826020435427792e-17,1.975799635952389e-17,7.608614653383718e-30,1.9189584978412973e-25,4.082401465089258e-36,4.449570939171472e-23,2.6762494890274307e-44,3.2293379664579423e-37,2.2532079975250256e-32,1.5525200350597068e-42,4.254616644908519e-28
9.363349452423059e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995308503296,0.0,0.176470589680711,3.440037340864881e-55,7.952388274098135e-36,2.4519589046740255e-28,5.725659053840535e-34,0.0,1.759599198609395e-21,0.0,0.0,1.9215306677543753e-24,0.0,0.11764705754538048,1.0765742133056954e-34,0.0,7.5113567848462245e-28,0.0,2.4522156225839315e-09,6.385781719307175e-10,2.403896988824999e-12,2.144670324577246e-12,2.7420619389342095e-14,2.3171708660836446e-13,1.0984612554051468e-16,2.089133998618808e-17,9.503709603992758e-30,2.145370605285201e-25,5.1013212772335536e-36,5.258618491787051e-23,3.728680237547113e-44,4.029474117074605e-37,2.811396386414193e-32,2.1605306897058304e-42,4.75660598913756e-28
9.87122755938314e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995291741615,0.0,0.17647058966353477,4.708334851763466e-55,1.0343735242960243e-35,2.8729806491613375e-28,7.438482076060685e-34,0.0,2.0608605820833918e-21,0.0,0.0,2.1356178589802575e-24,0.0,0.11764705741224343,1.3310134511253664e-34,0.0,9.274699056433687e-28,0.0,2.585222280411101e-09,6.729305732913007e-10,2.5342869342977847e-12,2.259446926698478e-12,3.046055457462593e-14,2.4427939626815447e-13,1.2207741320859552e-16,2.2024714444690715e-17,1.1732080933088944e-29,2.384408066091299e-25,6.299938157408116e-36,6.16000113050944e-23,5.103907255557984e-44,4.969092048957526e-37,3.4668745227209936e-32,2.9540939041615314e-42,5.286587620835622e-28
1.0379105666343222e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995274984464,0.0,0.17647058964638096,6.34389581507846e-55,1.3279181525706955e-35,3.339633284829661e-28,9.538264066455516e-34,0.0,2.3946057314368488e-21,0.0,0.0,2.3610107509827974e-24,0.0,0.11764705727910682,1.6283086874528417e-34,0.0,1.1331528975667194e-27,0.0,2.7182285116856785e-09,7.072381881692339e-10,2.6646768794683454e-12,2.3740652488107666e-12,3.3658769464197954e-14,2.5684106056554544e-13,1.3495403420452084e-16,2.315812138430176e-17,1.43309237278805e-29,2.6360712350033e-25,7.698409714269709e-36,7.158643321282328e-23,6.879292496222579e-44,6.063474171546474e-37,4.2303004193646245e-32,3.977358037327397e-42,5.844562326497954e-28
1.0886983773303303e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995258232086,0.0,0.17647058962925066,8.426504855426962e-55,1.6846075959852655e-35,3.8542645366966955e-28,1.2086468748368935e-33,0.0,2.7624820630765586e-21,0.0,0.0,2.597709343657462e-24,0.0,0.11764705714597061,1.9730579814773926e-34,0.0,1.3712573920487279e-27,0.0,2.851234316409052e-09,7.414987952896463e-10,2.7950668243366427e-12,2.4885255092076333e-12,3.7015045762900476e-14,2.694020795336905e-13,1.484759553754419e-16,2.4291562452437775e-17,1.7339001648112785e-29,2.9003604817219634e-25,9.317754985770357e-36,8.259458980641946e-23,9.141947115845857e-44,7.3285140635261374e-37,5.112758258379096e-32,5.279982237681771e-42,6.43053092578206e-28
1.1394861880263384e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995241484683,0.0,0.17647058961214498,1.105093172582686e-54,2.1143564087036294e-35,4.419222129735031e-28,1.515269105383932e-33,0.0,3.1661340400559527e-21,0.0,0.0,2.845713636890816e-24,0.0,0.11764705701283484,2.3701785052002715e-34,0.0,1.645053367430575e-27,0.0,2.9842396945826125e-09,7.757101891428429e-10,2.925456768902643e-12,2.6028279257913874e-12,4.052916556679289e-14,2.819624532057408e-13,1.6264314357021637e-16,2.5425039293561973e-17,2.0797577810494472e-29,3.177276199779049e-25,1.1180368747677843e-35,9.46734483961916e-23,1.1997334048755245e-43,8.781070198081493e-37,6.126005043963257e-32,6.921967906558184e-42,7.044494291182727e-28
1.1902739987223466e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599522474248,0.0,0.17647058959506498,1.432275240842728e-54,2.627691626043807e-35,5.03685378889342e-28,1.881073535965483e-33,0.0,3.6072046792499866e-21,0.0,0.0,3.1050236305643217e-24,0.0,0.11764705687969951,2.8247449273331163e-34,0.0,1.9579071782762205e-27,0.0,3.117244646207751e-09,8.09870173193388e-10,3.055846713166311e-12,2.7169727162727843e-12,4.4200911163492486e-14,2.945221816148468e-13,1.7745556563849668e-16,2.6558553550691407e-17,2.4749139236840144e-29,3.4668187943748157e-25,1.330932056129902e-35,1.0787187813591656e-22,1.5560953104557876e-43,1.0438470243726734e-36,7.282124950788637e-32,8.968962346347872e-42,7.686453321065745e-28
1.2410618094183547e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559952080057,0.0,0.17647058957801176,1.8363550179469876e-54,3.23630190198279e-35,5.70950723908433e-28,2.314237882137425e-33,0.0,4.0873343224803465e-21,0.0,0.0,3.375639324556959e-24,0.0,0.1176470567465646,3.3421242576455172e-34,0.0,2.3133633774148955e-27,0.0,3.2502491712858595e-09,8.439765663738309e-10,3.1862366571276146e-12,2.83096009800815e-12,4.803006519504876e-14,3.0708126479415803e-13,1.9291318843180455e-16,2.7692106864168052e-17,2.923843686344932e-29,3.7689886923011165e-25,1.5728929111902724e-35,1.2223857922042658e-22,1.9967889717787432e-43,1.231890707625285e-36,8.593805463520573e-32,1.1497617246200868e-41,8.356408961669038e-28
1.2918496201143628e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995191274547,0.0,0.17647058956098644,2.3311747147914224e-54,3.9529379626080007e-35,6.4395302051950245e-28,2.8236653515894412e-33,0.0,4.608161061845999e-21,0.0,0.0,3.657560718751406e-24,0.0,0.1176470566134301,3.92793234937978e-34,0.0,2.7151158589336414e-27,0.0,3.3832532698183327e-09,8.780272019709506e-10,3.3166266007865262e-12,2.944790288055654e-12,5.20164106016723e-14,3.196397027768215e-13,2.090159788035682e-16,2.882570087208421e-17,3.431212557010103e-29,4.0837863385148227e-25,1.846456637576489e-35,1.378220946237993e-22,2.5372755792183993e-43,1.4441293284727146e-36,1.007423592381524e-31,1.4595516057591863e-41,9.054362199505394e-28
1.342637430810371e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599517454925,0.0,0.17647058954399006,2.932240268685617e-54,4.791390398314721e-35,7.229270412083168e-28,3.418970302361544e-33,0.0,5.171320739132412e-21,0.0,0.0,3.950787813029145e-24,0.0,0.11764705648029604,4.588033175543984e-34,0.0,3.167008007071885e-27,0.0,3.5162569418065646e-09,9.120199274447148e-10,3.4470165441430176e-12,3.0584635031753027e-12,5.615973062174267e-14,3.321974955959832e-13,2.257639036088429e-16,2.9959337210281847e-17,4.0018764680717313e-29,4.411212196137112e-25,2.1542657162348287e-35,1.546708120748671e-22,3.1948893155926017e-43,1.6825263454655874e-36,1.1737109122410222e-31,1.836073671020732e-41,9.780314061360872e-28
1.4442130522023874e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599514111704,0.0,0.17647058951008848,4.52502573856469e-54,6.894467564244696e-35,8.997293447497899e-28,4.909447875501933e-33,0.0,6.431171546255497e-21,0.0,0.0,4.571159101372774e-24,0.0,0.11764705621402918,6.155772860206025e-34,0.0,4.23729346470669e-27,0.0,3.782263006155888e-09,9.798231133032133e-10,3.707796429948642e-12,3.2853398742492917e-12,6.491642887752023e-14,3.573111458763769e-13,2.6119502394896043e-16,3.2226743410161134e-17,5.353421075781474e-29,5.103950484710605e-25,2.883693765340253e-35,1.9235657484416226e-22,4.942082780173107e-43,2.245988028524232e-36,1.5667316142650614e-31,2.8348165404818837e-41,1.131621795632086e-27
1.535631111455202e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599511105019,0.0,0.1764705894796867,6.518327826436985e-54,9.365349698010308e-35,1.0816299518053866e-27,6.656763408410217e-33,0.0,7.726181761573584e-21,0.0,0.0,5.16815875400115e-24,0.0,0.1176470559743905,7.884683789346909e-34,0.0,5.413552742513543e-27,0.0,4.0216670053029806e-09,1.0406266469374042e-09,3.942498326139202e-12,3.488993922545966e-12,7.333214188623156e-14,3.7991122500204316e-13,2.9528905954286766e-16,3.426757012545841e-17,6.83879683278702e-29,5.770608436147244e-25,3.6859171182802053e-35,2.310827346961363e-22,7.135709018875473e-43,2.8636818602911898e-36,1.9975718701218944e-31,4.08632831662982e-41,1.2794297860750684e-27
1.6270491707080168e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599508100557,0.0,0.17647058944939512,9.191573868950317e-54,1.2498325545044606e-34,1.2865301264459517e-27,8.867784258702223e-33,0.0,9.183690119512197e-21,0.0,0.0,5.801788873087404e-24,0.0,0.11764705573475319,9.956871711482895e-34,0.0,6.81871563330698e-27,0.0,4.261069622468464e-09,1.101209789459335e-09,4.177200221349598e-12,3.692142729719465e-12,8.225309497449052e-14,4.025092143133787e-13,3.3147281530947253e-16,3.630855933029468e-17,8.613331428896635e-29,6.478189811880669e-25,4.6449456875787674e-35,2.7465282171243317e-22,1.0086861275298817e-42,3.599854010729307e-36,2.5110425787733353e-31,5.767006894516375e-41,1.4363111086720542e-27
1.7184672299608315e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995050984373,0.0,0.17647058941921973,1.2717371409602233e-53,1.6418075642146e-34,1.5157990617066635e-27,1.1628541516861326e-32,0.0,1.0813156082614536e-20,0.0,0.0,6.4720494579507346e-24,0.0,0.11764705549511724,1.2415681444509278e-33,0.0,8.48051160706524e-27,0.0,4.500470857660503e-09,1.161560579887389e-09,4.4119021155797516e-12,3.894787549211838e-12,9.167803469097553e-14,4.251051140036352e-13,3.6974609800923363e-16,3.8349720484133846e-17,1.0712179868261735e-28,7.226697964834701e-25,5.779991915897263e-35,3.2334250111741874e-22,1.3991752646923086e-42,4.468482753490997e-36,3.1168917229289073e-31,7.986929342500269e-41,1.602266506804103e-27
1.8098852892136462e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599502098778,0.0,0.1764705893891664,1.7298944934120255e-53,2.1264013704251376e-34,1.7708059505926425e-27,1.5034959369178535e-32,0.0,1.2624015627647404e-20,0.0,0.0,7.178940507910702e-24,0.0,0.11764705525548269,1.5307181472281575e-33,0.0,1.0428199221554836e-26,0.0,4.739870710887277e-09,1.2216672509270533e-09,4.6466040088296044e-12,4.09692963135309e-12,1.0160571069644064e-13,4.4769892426604844e-13,4.1010871442051856e-16,4.039106302295409e-17,1.3172484703979914e-28,8.016136437522496e-25,7.11137982642281e-35,3.774252893609759e-22,1.9082744087522047e-42,5.484264257728023e-36,3.825367874552175e-31,1.0876145388947093e-40,1.7772967658873566e-27
