Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58)
9.500423464558825e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855412138036735,0.0,0.17647058700563292,0.0,0.0,2.560272777082978e-16,8.240993403647535e-30,0.0,1.7570356538969962e-18,0.0,0.0,1.9767831728482837e-16,0.0,0.11762832394177031,9.640546800272131e-32,0.0,0.0,0.0,1.8711672110056552e-05,5.9887339880015495e-09,2.4386118993858587e-08,8.536699990962964e-11,2.1949612461071906e-08,2.44603198024213e-10,2.106537041071645e-09
9.63137146818199e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554102600325626,0.0,0.17647058700563492,0.0,0.0,2.667594047035364e-16,8.72208752252543e-30,0.0,1.8335701903314092e-18,0.0,0.0,2.031634881602558e-16,0.0,0.11762813614134907,1.0347818614346568e-31,0.0,0.0,0.0,1.8899136465054002e-05,5.9887300481260255e-09,2.472218519581175e-08,8.536698398463177e-11,2.225328639432753e-08,2.4460317667603376e-10,2.1389293738387157e-09
9.762319471805156e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855408397464861,0.0,0.17647058700563686,0.0,0.0,2.7778729881901223e-16,9.223986261107363e-30,0.0,1.9122986607442513e-18,0.0,0.0,2.0872367556626735e-16,0.0,0.11762794988457469,1.1096048016514822e-31,0.0,0.0,0.0,1.9085057174525725e-05,5.988726140634761e-09,2.5058250085372198e-08,8.536697010671393e-11,2.255695937606507e-08,2.4460290940086233e-10,2.1713215902732316e-09
9.893267475428321e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285540655020652,0.0,0.17647058700563878,0.0,0.0,2.8911497888663117e-16,9.747281746831658e-30,0.0,1.9932520439076832e-18,0.0,0.0,2.1435887766111567e-16,0.0,0.11762776515873621,1.188698984711828e-31,0.0,0.0,0.0,1.9269446949365577e-05,5.988722265260816e-09,2.5394313670565173e-08,8.536695825901253e-11,2.2860631413541652e-08,2.4460242744931856e-10,2.20371365991753e-09
9.999999999999999e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855405055788274,0.0,0.17647058700564036,0.0,0.0,2.9857243942556612e-16,1.0190051066710138e-29,0.0,2.060902469168225e-18,0.0,0.0,2.1900748145716527e-16,0.0,0.11762761571690793,1.256451290400814e-31,0.0,0.0,0.0,1.941861486136092e-05,5.98871913011228e-09,2.5668229944577667e-08,8.536695009240208e-11,2.3108146392729146e-08,2.446018949301585e-10,2.2301155188565213e-09
1.0024215479051486e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855404718131478,0.0,0.17647058700564072,0.0,0.0,3.007464636836607e-16,1.029257440934269e-29,0.0,2.076461317616207e-18,0.0,0.0,2.2006909260487956e-16,0.0,0.11762758195122747,1.272244837147508e-31,0.0,0.0,0.0,1.9452318395801623e-05,5.9887184217402804e-09,2.5730375959348235e-08,8.536694842480286e-11,2.316430251395461e-08,2.446017581876067e-10,2.236105556190316e-09
1.0155163482674651e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285540290111471,0.0,0.1764705870056426,0.0,0.0,3.1268577193305073e-16,1.0860472980236226e-29,0.0,2.161957458740553e-18,0.0,0.0,2.25854318559449e-16,0.0,0.11762740024954599,1.3604277965518857e-31,0.0,0.0,0.0,1.9633684016258036e-05,5.9887146098106945e-09,2.6066436959611964e-08,8.536694058749803e-11,2.3467972684442008e-08,2.446009255796324e-10,2.2684972559047735e-09
1.0286111486297816e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554010990322204,0.0,0.17647058700564452,0.0,0.0,3.249369223037512e-16,1.1451594492818477e-29,0.0,2.2497714432762107e-18,0.0,0.0,2.317145536885103e-16,0.0,0.11762722004129228,1.4534383801426222e-31,0.0,0.0,0.0,1.9813556210209822e-05,5.988710829211449e-09,2.640249667918065e-08,8.536693473064783e-11,2.3771641932083083e-08,2.445999506092828e-10,2.300888738846497e-09
1.0417059489920981e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855399311761036,0.0,0.17647058700564638,0.0,0.0,3.375039334110257e-16,1.2066564281877479e-29,0.0,2.3399342463871345e-18,0.0,0.0,2.376497961575307e-16,0.0,0.11762704131416896,1.5514722533232475e-31,0.0,0.0,0.0,1.9991947275030554e-05,5.988707079685161e-09,2.6738555125813012e-08,8.536693083793759e-11,2.4075310263898758e-08,2.4459885165029745e-10,2.3332799874038177e-09
1.0548007493544147e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855397539179195,0.0,0.17647058700564827,0.0,0.0,3.503908238167626e-16,1.2706015983465622e-29,0.0,2.4324768424451093e-18,0.0,0.0,2.4366004413374483e-16,0.0,0.11762686405597995,1.6547302982435062e-31,0.0,0.0,0.0,2.0168869406833104e-05,5.988703360975982e-09,2.70746123072028e-08,8.53669288931871e-11,2.437897768685211e-08,2.4459764479024154e-10,2.3656709862440047e-09
1.0678955497167312e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855395781165741,0.0,0.1764705870056501,0.0,0.0,3.6360161202978253e-16,1.337059153469216e-29,0.0,2.5274302050652133e-18,0.0,0.0,2.4974529578613887e-16,0.0,0.11762668825462952,1.7634186823584236e-31,0.0,0.0,0.0,2.0344334701303464e-05,5.988699672829463e-09,2.7410668230979492e-08,8.536692888034953e-11,2.4682644207848868e-08,2.445963441142781e-10,2.3980617220296627e-09
1.0809903500790477e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855394037600712,0.0,0.1764705870056519,0.0,0.0,3.771403165061423e-16,1.4060941173524812e-29,0.0,2.624825307137768e-18,0.0,0.0,2.55905549285437e-16,0.0,0.1176265138981216,1.8777489269860652e-31,0.0,0.0,0.0,2.0518355154527677e-05,5.988696014994514e-09,2.7746722904708858e-08,8.536693078351027e-11,2.4986309833737837e-08,2.4459496195372606e-10,2.4304521831703234e-09
1.0940851504413642e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553923083651356,0.0,0.17647058700565374,0.0,0.0,3.9101095564943634e-16,1.4777723438599396e-29,0.0,2.7246931208571413e-18,0.0,0.0,2.62140802804087e-16,0.0,0.11762634097455885,1.997937975863942e-31,0.0,0.0,0.0,2.0690942663811996e-05,5.988692387221824e-09,2.8082776335893634e-08,8.536693458688578e-11,2.5289974571311436e-08,2.4459350910377183e-10,2.4628423596048777e-09
1.1071799508036807e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855390593341018,0.0,0.17647058700565552,0.0,0.0,4.052175478110943e-16,1.5521605169036903e-29,0.0,2.8270646177477116e-18,0.0,0.0,2.6845105451624625e-16,0.0,0.11762616947214194,2.1242082637040344e-31,0.0,0.0,0.0,2.0862109028496278e-05,5.988688789262958e-09,2.8418828531974072e-08,8.536694027482264e-11,2.5593638427306107e-08,2.4459199501415965e-10,2.4952322426110158e-09
1.1202747511659972e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553888924113374,0.0,0.17647058700565732,0.0,0.0,4.197641112906757e-16,1.6293261504267095e-29,0.0,2.931970768687301e-18,0.0,0.0,2.748363025977674e-16,0.0,0.11762599937916865,2.256787784746409e-31,0.0,0.0,0.0,2.103186595076063e-05,5.988685220872873e-09,2.8754879500328534e-08,8.53669478317965e-11,2.589730140840279e-08,2.445904279562176e-10,2.5276218246383237e-09
1.1333695515283138e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553872054600343,0.0,0.17647058700565907,0.0,0.0,4.346546643361611e-16,1.7093375883858143e-29,0.0,3.0394425439283152e-18,0.0,0.0,2.81296545226185e-16,0.0,0.11762583068403323,2.3959101613113927e-31,0.0,0.0,0.0,2.1200225036425513e-05,5.988681681808701e-09,2.9090929248274065e-08,8.536695724241076e-11,2.62009635212274e-08,2.445888151691555e-10,2.5600110991620947e-09
1.1464643518906303e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553855323720084,0.0,0.17647058700566084,0.0,0.0,4.4989322514424165e-16,1.792264004735159e-29,0.0,3.1495109131168495e-18,0.0,0.0,2.87831780580701e-16,0.0,0.11762566337522533,2.5418147123502965e-31,0.0,0.0,0.0,2.1367197795745146e-05,5.988678171827924e-09,2.9426977783066963e-08,8.536696849139577e-11,2.6504624772351277e-08,2.4458716298820697e-10,2.5924000605553014e-09
1.1595591522529468e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553838730331016,0.0,0.17647058700566257,0.0,0.0,4.654838118606031e-16,1.8781754034102217e-29,0.0,3.262206845309957e-18,0.0,0.0,2.944420068421724e-16,0.0,0.11762549744132951,2.6947465219946627e-31,0.0,0.0,0.0,2.1532795644194463e-05,5.988674690691265e-09,2.9763025111903297e-08,8.53669815636077e-11,2.6808285168291595e-08,2.4458547695686767e-10,2.624788703976451e-09
1.1726539526152634e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855382227330101,0.0,0.17647058700566431,0.0,0.0,4.81430442580209e-16,1.9671426183122332e-29,0.0,3.377561308991274e-18,0.0,0.0,3.0112722219309646e-16,0.0,0.1176253328710243,2.8549565081040193e-31,0.0,0.0,0.0,2.169702990324955e-05,5.988671238162202e-09,3.009907124191947e-08,8.536699644402751e-11,2.7111944715511862e-08,2.445837619252051e-10,2.6571770252713736e-09
1.18574875297758e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553805951507233,0.0,0.176470587005666,0.0,0.0,4.977371353475798e-16,2.0592373132929997e-29,0.0,3.495605272085178e-18,0.0,0.0,3.078874248175986e-16,0.0,0.11762516965308141,3.022701490812126e-31,0.0,0.0,0.0,2.1859911801161662e-05,5.988667814004082e-09,3.043511618019275e-08,8.536701311775999e-11,2.741560342042232e-08,2.44582022135965e-10,2.6895650208871983e-09
1.1988435533398965e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855378976383612,0.0,0.17647058700566773,0.0,0.0,5.144079081570685e-16,2.1545319821400887e-29,0.0,3.6163697019696245e-18,0.0,0.0,3.147226129014178e-16,0.0,0.11762500777636507,3.1982442610717126e-31,0.0,0.0,0.0,2.2021452473724858e-05,5.988664417983122e-09,3.077115993374179e-08,8.536703157003258e-11,2.7719261289380434e-08,2.4458026129999355e-10,2.7219526877970248e-09
1.211938353702213e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855377370918324,0.0,0.1764705870056694,0.0,0.0,5.314467789531356e-16,2.2530999485623474e-29,0.0,3.7398855654878e-18,0.0,0.0,3.216327846318949e-16,0.0,0.11762484722983114,3.3818536491976843e-31,0.0,0.0,0.0,2.218166296503736e-05,5.988661049868999e-09,3.1107202509527104e-08,8.536705178619444e-11,2.802291832869126e-08,2.445784826622966e-10,2.754340023433931e-09
1.2250331540645295e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553757786453293,0.0,0.1764705870056711,0.0,0.0,5.488577656306175e-16,2.3550153661757105e-29,0.0,3.8661838289587205e-18,0.0,0.0,3.2861793819795857e-16,0.0,0.11762468800252646,3.5738045934087976e-31,0.0,0.0,0.0,2.2340554228256553e-05,5.988657709430927e-09,3.144324391445163e-08,8.536707375171546e-11,2.8326574544607936e-08,2.4457668905990147e-10,2.7867270256331925e-09
1.238127954426846e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855374199455996,0.0,0.17647058700567275,0.0,0.0,5.666448860349955e-16,2.4603532184892872e-29,0.0,3.9952954581868966e-18,0.0,0.0,3.3567807179011286e-16,0.0,0.11762453008358811,3.7743782083677993e-31,0.0,0.0,0.0,2.2498137126347868e-05,5.988654396440324e-09,3.177928415536122e-08,8.536709745218527e-11,2.8630229943332086e-08,2.4457488297253706e-10,2.8191136925816794e-09
1.2512227547891625e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553726332425916,0.0,0.17647058700567442,0.0,0.0,5.848121579626603e-16,2.569189318891691e-29,0.0,4.127251418471125e-18,0.0,0.0,3.4281318360042444e-16,0.0,0.1176243734622425,3.98386185372002e-31,0.0,0.0,0.0,2.2654422432827434e-05,5.988651110672895e-09,3.211532323904508e-08,8.536712287331231e-11,2.893388453101423e-08,2.4457306656702297e-10,2.8515000227735225e-09
1.264317555151479e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553710798982657,0.0,0.17647058700567603,0.0,0.0,6.033635991611729e-16,2.681600310637595e-29,0.0,4.26208267461255e-18,0.0,0.0,3.5002327182250966e-16,0.0,0.11762421812780487,4.202549202630427e-31,0.0,0.0,0.0,2.280942083249863e-05,5.988647851903762e-09,3.245136117223631e-08,8.536715000092261e-11,2.9237538313754244e-08,2.4457124173614975e-10,2.8838860149713115e-09
1.2774123555137956e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855369539317052,0.0,0.17647058700567766,0.0,0.0,6.223032273295242e-16,2.7976636668344965e-29,0.0,4.3998201909220266e-18,0.0,0.0,3.573083346515225e-16,0.0,0.11762406406967833,4.430740310319132e-31,0.0,0.0,0.0,2.296314292218259e-05,5.9886446199092984e-09,3.2787397961612357e-08,8.536717882095911e-11,2.9541191297601725e-08,2.4456941013273315e-10,2.9162716681720972e-09
1.290507155876112e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855368011393853,0.0,0.17647058700567925,0.0,0.0,6.416350601183917e-16,2.9174576904296715e-29,0.0,4.540494931226891e-18,0.0,0.0,3.646683702841414e-16,0.0,0.11762391127735337,4.668741682595343e-31,0.0,0.0,0.0,2.3115599211442663e-05,5.98864141447097e-09,3.312343361379549e-08,8.53672093194806e-11,2.984484348855646e-08,2.4456757319944165e-10,2.9486569815776223e-09
1.3036019562384286e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553664960244385,0.0,0.17647058700568086,0.0,0.0,6.613631151303923e-16,3.041061514197292e-29,0.0,4.6841378588771724e-18,0.0,0.0,3.7210337691855775e-16,0.0,0.11762375974040697,4.916866344389776e-31,0.0,0.0,0.0,2.326680012330294e-05,5.988638235369908e-09,3.3459468135353296e-08,8.536724148266055e-11,3.0148494892568795e-08,2.445657321949207e-10,2.9810419545682618e-09
1.3297915569630616e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553635025343294,0.0,0.176470587005684,0.0,0.0,7.020239619954512e-16,3.3000192424053164e-29,0.0,4.980452127260646e-18,0.0,0.0,3.871982959930369e-16,0.0,0.117623460391386,5.444770643043624e-31,0.0,0.0,0.0,2.356547707847902e-05,5.988631955310656e-09,3.413153381259242e-08,8.53673107482594e-11,3.0755795363322976e-08,2.4456204221409756e-10,3.0458108775924185e-09
1.3533621976152314e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553608502990047,0.0,0.17647058700568674,0.0,0.0,7.40014107791365e-16,3.546921564134395e-29,0.0,5.257596784275968e-18,0.0,0.0,4.0104010594100706e-16,0.0,0.11762319516784467,5.957782326412127e-31,0.0,0.0,0.0,2.383009576443362e-05,5.98862639117128e-09,3.473638912015108e-08,8.53673786440427e-11,3.130236315435501e-08,2.4455871691622344e-10,3.1041017407889384e-09
1.3769328382674012e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553582371557606,0.0,0.17647058700568946,0.0,0.0,7.793504931757119e-16,3.807436237733406e-29,0.0,5.5448398890580286e-18,0.0,0.0,4.151247939809186e-16,0.0,0.11762293385351141,6.508766837937801e-31,0.0,0.0,0.0,2.4090805245871035e-05,5.988620909045049e-09,3.534124086417062e-08,8.536745172344248e-11,3.184892848601722e-08,2.445553917318114e-10,3.1623914974342586e-09
1.400503478919571e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553556625270904,0.0,0.1764705870056922,0.0,0.0,8.200565471015813e-16,4.082054769110508e-29,0.0,5.842362003270731e-18,0.0,0.0,4.2945234965772457e-16,0.0,0.11762267639063566,7.099794492247384e-31,0.0,0.0,0.0,2.4347663273308133e-05,5.988615507716723e-09,3.594608908103494e-08,8.536752990985386e-11,3.23954913912778e-08,2.4455206978444135e-10,3.2206801479435712e-09
1.4240741195717408e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285535312584402,0.0,0.17647058700569485,0.0,0.0,8.621556980368333e-16,4.371277374385073e-29,0.0,6.1503436839283264e-18,0.0,0.0,4.440227625313068e-16,0.0,0.11762242272232,7.733009506198604e-31,0.0,0.0,0.0,2.460072674410933e-05,5.98861018599464e-09,3.655093380658926e-08,8.536761312780396e-11,3.2942051902617715e-08,2.4454875348408506e-10,3.2789676933931418e-09
1.4476447602239105e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855350626545983,0.0,0.17647058700569748,0.0,0.0,9.056713739684428e-16,4.6756129796648225e-29,0.0,6.4689654834582754e-18,0.0,0.0,4.588360221762597e-16,0.0,0.11762217279250764,8.410631293587697e-31,0.0,0.0,0.0,2.4850051715093993e-05,5.988604942705725e-09,3.715577507614824e-08,8.536770130293572e-11,3.3488610052037864e-08,2.445454446812376e-10,3.337254135367043e-09
1.4712154008760803e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855348164080689,0.0,0.17647058700570004,0.0,0.0,9.506270024067572e-16,4.995579220825863e-29,0.0,6.798407949757782e-18,0.0,0.0,4.738921181816779e-16,0.0,0.11762192654596985,9.134955759804548e-31,0.0,0.0,0.0,2.5095693414954843e-05,5.988599776686261e-09,3.7760612924503856e-08,8.536779436199124e-11,3.403516587106627e-08,2.445421447883687e-10,3.395539475836542e-09
1.49478604152825e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855345737904012,0.0,0.1764705870057026,0.0,0.0,9.970460103896738e-16,5.331702443295338e-29,0.0,7.138851626245276e-18,0.0,0.0,4.8919104015094585e-16,0.0,0.11762168392829374,9.908356596437626e-31,0.0,0.0,0.0,2.5337706256494342e-05,5.9885946867957065e-09,3.8365447385933205e-08,8.53678922327954e-11,3.4581719390764943e-08,2.4453885487499366e-10,3.4538237170658378e-09
1.51835668218042e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553433474798606,0.0,0.17647058700570512,0.0,0.0,1.0449518244867312e-15,5.684517701836535e-29,0.0,7.49047705190737e-18,0.0,0.0,5.047327777015316e-16,0.0,0.11762144488587034,1.0733286575827556e-30,0.0,0.0,0.0,2.5576143848677324e-05,5.988589671914285e-09,3.897027849420615e-08,8.536799484423982e-11,3.512827064173688e-08,2.4453557574053195e-10,3.512106861539985e-09
1.5419273228325897e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855340992280066,0.0,0.17647058700570756,0.0,0.0,1.0943678708031234e-15,6.0545687603362e-29,0.0,7.853464761342418e-18,0.0,0.0,5.205173204647832e-16,0.0,0.11762120936588263,1.1612278845570702e-30,0.0,0.0,0.0,2.581105900850558e-05,5.988584730928295e-09,3.9575106282592865e-08,8.536810212626716e-11,3.5674819654132766e-08,2.445323079714847e-10,3.570388911908487e-09
1.5654979634847594e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855338671784259,0.0,0.17647058700571,0.0,0.0,1.1453175749836354e-15,6.442408091593836e-29,0.0,8.227995284801293e-18,0.0,0.0,5.365446580857277e-16,0.0,0.11762097731629378,1.2547948222973011e-30,0.0,0.0,0.0,2.604250377271709e-05,5.988579862745549e-09,4.017993078387122e-08,8.536821400985581e-11,3.622136645765772e-08,2.445290519870665e-10,3.628669870940404e-09
1.5890686041369292e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855336385479759,0.0,0.17647058700571241,0.0,0.0,1.1978243622164984e-15,6.848596877112915e-29,0.0,8.614249148225812e-18,0.0,0.0,5.528147802228751e-16,0.0,0.11762074868583579,1.354299248945475e-30,0.0,0.0,0.0,2.6270529409313142e-05,5.988575066297563e-09,4.0784752030334154e-08,8.53683304270042e-11,3.676791108157785e-08,2.4452580807571064e-10,3.686949741488586e-09
1.612639244789099e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855334132861461,0.0,0.17647058700571475,0.0,0.0,1.2519116572371748e-15,7.273705006893869e-29,0.0,9.012406873285074e-18,0.0,0.0,5.693276765480224e-16,0.0,0.11762052342399804,1.4600193684906291e-30,0.0,0.0,0.0,2.6495186428915114e-05,5.988570340518789e-09,4.138957005379675e-08,8.536845131071578e-11,3.7314453554726775e-08,2.4452257642374745e-10,3.745228526461702e-09
1.6362098854412688e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285533191343172,0.0,0.17647058700571708,0.0,0.0,1.3076028843320627e-15,7.718311079228821e-29,0.0,9.422648977409928e-18,0.0,0.0,5.860833367460621e-16,0.0,0.11762030148101606,1.572241940199536e-30,0.0,0.0,0.0,2.671652459595332e-05,5.988565684362343e-09,4.1994384885603475e-08,8.536857659498447e-11,3.786099390551197e-08,2.445193571376656e-10,3.8035062288026815e-09
1.6597805260934386e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855329726700243,0.0,0.17647058700571938,0.0,0.0,1.364921467342134e-15,8.183002400497934e-29,0.0,9.845155973825882e-18,0.0,0.0,6.030817505147936e-16,0.0,0.11762008280786053,1.6912624080425976e-30,0.0,0.0,0.0,2.6934592939690345e-05,5.988561096809135e-09,4.2599196556634987e-08,8.536870621477955e-11,3.840753216192108e-08,2.4451615026147744e-10,3.861782851472039e-09
1.6833511667456083e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553275721839794,0.0,0.17647058700572166,0.0,0.0,1.4238908296664935e-15,8.66837498496731e-29,0.0,1.0280108371584718e-17,0.0,0.0,6.203229075647379e-16,0.0,0.11761986735622645,1.8173850301149617e-30,0.0,0.0,0.0,2.714943976508154e-05,5.988556576840418e-09,4.320400509731507e-08,8.536884010603155e-11,3.895406835152815e-08,2.445129557904712e-10,3.9200583974347914e-09
1.706921807397778e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553254494070157,0.0,0.17647058700572385,0.0,0.0,1.4845343942658743e-15,9.175033554588392e-29,0.0,1.0727686675594906e-17,0.0,0.0,6.378067976189529e-16,0.0,0.11761965507852248,1.9509230080528956e-30,0.0,0.0,0.0,2.7361112663475162e-05,5.98855212345159e-09,4.380881053761745e-08,8.536897820561797e-11,3.9500602501499736e-08,2.4450977368217183e-10,3.9783328696501605e-09
1.730492448049948e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285532335790047,0.0,0.17647058700572604,0.0,0.0,1.546875583666061e-15,9.703591538798808e-29,0.0,1.1188071386651033e-17,0.0,0.0,6.55533410412854e-16,0.0,0.11761944592786029,2.0921986164454514e-30,0.0,0.0,0.0,2.756965852315452e-05,5.988547735670884e-09,4.441361290707237e-08,8.536912045134934e-11,4.0047134638600894e-08,2.445066038650012e-10,4.036606271063566e-09
