Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36)
8.295709348617645e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549743161456903,0.0,0.17646064794577923,0.0,0.0,1.511274885502295e-07,4.4653979573678306e-12,0.0,9.935934704742885e-06,0.0,0.0,9.892383610862819e-11,0.0,0.11758488993667479,3.797404610487786e-12,0.0,0.0,0.0,4.146753300063962e-05,5.98764697713289e-09,2.0400459134305883e-05,9.163413911222882e-11,9.153155968001925e-06,1.8690190644444285e-10,1.609658994144579e-06,9.292299760398825e-06,3.4938588054168446e-09,6.467606365319551e-07,5.322346055641434e-11
8.347095076298594e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549730139609747,0.0,0.176460551316226,0.0,0.0,1.5382845772457928e-07,4.555154351663017e-12,0.0,1.0032536920427803e-05,0.0,0.0,9.991283851323344e-11,0.0,0.11758476487465934,3.846009970034216e-12,0.0,0.0,0.0,4.146746997904605e-05,5.987642606690389e-09,2.0520186410419635e-05,9.164362039098067e-11,9.173915754415668e-06,1.8665108521678896e-10,1.6173880890352383e-06,9.378409847629312e-06,3.527901826750025e-09,6.572801047067255e-07,5.4175134801510286e-11
8.398480803979543e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549717117398654,0.0,0.17646045446882175,0.0,0.0,1.5655976517064663e-07,4.646051669670846e-12,0.0,1.0129356961590894e-05,0.0,0.0,1.0090431181557636e-10,0.0,0.11758463984554406,3.894838183400164e-12,0.0,0.0,0.0,4.146740696857418e-05,5.987638232476554e-09,2.0639820130227118e-05,9.165291852826032e-11,9.194447224140676e-06,1.8640119267608042e-10,1.6250946847230162e-06,9.464640690006327e-06,3.5620218894187253e-09,6.678966687627078e-07,5.513750375016411e-11
8.449866531660492e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854970409482761,0.0,0.1764603574059609,0.0,0.0,1.5932153952756653e-07,4.7380950841005306e-12,0.0,1.0226392434550291e-05,0.0,0.0,1.0189822787447401e-10,0.0,0.11758451484924483,3.9438873722073096e-12,0.0,0.0,0.0,4.146734396919996e-05,5.987633854532847e-09,2.0759360120338046e-05,9.166203555309608e-11,9.214752780125643e-06,1.8615222507464003e-10,1.6327788568888806e-06,9.550989758610931e-06,3.596218146487899e-09,6.786104632536352e-07,5.611061277283432e-11
8.501252259341442e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854969107190077,0.0,0.17646026013001248,0.0,0.0,1.6211390872804774e-07,4.831289723906006e-12,0.0,1.0323640970808073e-05,0.0,0.0,1.0289455876111088e-10,0.0,0.11758438988567789,3.993155667204222e-12,0.0,0.0,0.0,4.146728098089975e-05,5.987629472900334e-09,2.0878806208449283e-05,9.167097347309073e-11,9.23483480016996e-06,1.8590417559294125e-10,1.6404406808479704e-06,9.637454552551616e-06,3.630489759933419e-09,6.894216198991753e-07,5.7094506990753094e-11
8.547499414254296e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549679350965934,0.0,0.17646017240140716,0.0,0.0,1.646533047672903e-07,4.916153401418485e-12,0.0,1.0411344885082596e-05,0.0,0.0,1.0379329832349355e-10,0.0,0.11758427744638478,4.037682931014787e-12,0.0,0.0,0.0,4.146722430087857e-05,5.9876255263107675e-09,2.0986227260040358e-05,9.167886610864107e-11,9.252719440173306e-06,1.856817141675552e-10,1.6473172766759025e-06,9.715369767626121e-06,3.661397956216288e-09,6.992350121296974e-07,5.798927022083781e-11
8.59374656916715e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549667629749653,0.0,0.17646008450379197,0.0,0.0,1.6721767795252037e-07,5.001957368485006e-12,0.0,1.0499217790633734e-05,0.0,0.0,1.0469395138046904e-10,0.0,0.1175841650334766,4.0823848146785144e-12,0.0,0.0,0.0,4.146716762979172e-05,5.987621576795612e-09,2.1093571988336174e-05,9.168661671207253e-11,9.27042662044992e-06,1.8545998965328128e-10,1.6541758856362912e-06,9.793374932692765e-06,3.692365920949282e-09,7.091274642238063e-07,5.889283834826182e-11
8.639993724080005e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549655908255256,0.0,0.17645999643884272,0.0,0.0,1.698071200812693e-07,5.088705274072321e-12,0.0,1.0587258012107316e-05,0.0,0.0,1.0559649800676255e-10,0.0,0.11758405264689284,4.127259974974449e-12,0.0,0.0,0.0,4.146711096762269e-05,5.987617624384001e-09,2.1200840270049494e-05,9.169422670330067e-11,9.28795802320432e-06,1.8523899870500193e-10,1.6610165619360958e-06,9.87146828166541e-06,3.723393061357655e-09,7.190990664412586e-07,5.980524374940861e-11
8.686240878992859e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549644186486217,0.0,0.1764599082082194,0.0,0.0,1.724217224890397e-07,5.176400738987858e-12,0.0,1.067546389002489e-05,0.0,0.0,1.0650091841245492e-10,0.0,0.11758394028657332,4.1723070749717764e-12,0.0,0.0,0.0,4.146705431435513e-05,5.987613669104823e-09,2.1308031982606172e-05,9.170169748873772e-11,9.305315314786552e-06,1.8501873798175274e-10,1.6678393595446664e-06,9.94964806612171e-06,3.754478790284007e-09,7.291499072595754e-07,6.072651863765946e-11
8.732488033905714e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549632464446106,0.0,0.17645981981356623,0.0,0.0,1.7506157604966382e-07,5.2650473560130785e-12,0.0,1.0763833780633867e-05,0.0,0.0,1.0740719294205681e-10,0.0,0.11758382795245795,4.2175247840937655e-12,0.0,0.0,0.0,4.1466997669973e-05,5.987609710986734e-09,2.141514700417784e-05,9.170903046141892e-11,9.322500145841702e-06,1.8479920428733582e-10,1.6746443322272768e-06,1.0027912555135374e-05,3.7856225261352665e-09,7.392800733919049e-07,6.16566950635197e-11
8.778735188818568e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549620742138604,0.0,0.1764597312565118,0.0,0.0,1.7772677117567112e-07,5.354648690038586e-12,0.0,1.0852366055759528e-05,0.0,0.0,1.0831530207359246e-10,0.0,0.11758371564448687,4.262911778177789e-12,0.0,0.0,0.0,4.146694103446044e-05,5.987605750058127e-09,2.1522185213672434e-05,9.171622700112875e-11,9.339514151457534e-06,1.8458039389381232e-10,1.681431533537544e-06,1.0106260035110455e-05,3.816823692830321e-09,7.494896498046595e-07,6.259580491474835e-11
8.824982343731422e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854960901956746,0.0,0.1764596425386694,0.0,0.0,1.8041739781866262e-07,5.4452082782004185e-12,0.0,1.0941059102658454e-05,0.0,0.0,1.0922522641768988e-10,0.0,0.1175836033626004,4.308466739532484e-12,0.0,0.0,0.0,4.146688440780177e-05,5.987601786347163e-09,2.1629146490722573e-05,9.172328847452773e-11,9.356358951310734e-06,1.8436230351961417e-10,1.6882010168058945e-06,1.0184688809617233e-05,3.848081719748146e-09,7.597787197349869e-07,6.354387991649061e-11
8.871229498644277e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549597296736556,0.0,0.17645955366163674,0.0,0.0,1.8313354546968622e-07,5.536729630017135e-12,0.0,1.10299113238729e-05,0.0,0.0,1.1013694671667493e-10,0.0,0.11758349110673907,4.354188356992992e-12,0.0,0.0,0.0,4.146682778998157e-05,5.987597819881774e-09,2.1736030715677153e-05,9.173021623527746e-11,9.373036149812225e-06,1.841449296558834e-10,1.694952835132929e-06,1.0263197199229168e-05,3.879396041676292e-09,7.701473647081239e-07,6.450095163141052e-11
8.917476653557131e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854958557364984,0.0,0.17645946462699677,0.0,0.0,1.8587530315961746e-07,5.629216227528129e-12,0.0,1.1118921137086696e-05,0.0,0.0,1.1105044384367287e-10,0.0,0.11758337887684357,4.400075325973101e-12,0.0,0.0,0.0,4.146677118098457e-05,5.987593850689633e-09,2.1842837769625206e-05,9.173701162416149e-11,9.389547336250907e-06,1.8392826920967383e-10,1.7016870414138044e-06,1.034178354136158e-05,3.910766098759887e-09,7.805956645545669e-07,6.546705145982518e-11
8.963723808469985e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854957385031138,0.0,0.17645937543631712,0.0,0.0,1.886427594595506e-07,5.722671525433055e-12,0.0,1.120808697498259e-05,0.0,0.0,1.1196569880171648e-10,0.0,0.11758326667285479,4.446126348514651e-12,0.0,0.0,0.0,4.1466714580795766e-05,5.987589878798191e-09,2.1949567534381625e-05,9.174367596920904e-11,9.405894084936011e-06,1.8371231854499184e-10,1.7084036883260222e-06,1.0420446190111912e-05,3.942191336451154e-09,7.911236974270721e-07,6.644221063984253e-11
9.00997096338284e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549562126725325,0.0,0.1764592860911507,0.0,0.0,1.9143600248118952e-07,5.817098951232311e-12,0.0,1.1297407285100963e-05,0.0,0.0,1.1288269272286253e-10,0.0,0.11758315449471383,4.492340133334142e-12,0.0,0.0,0.0,4.146665798940032e-05,5.987585904234679e-09,2.2056219892504663e-05,9.175021058581478e-11,9.422077955338074e-06,1.8349707467360015e-10,1.7151028283468994e-06,1.0499183516101553e-05,3.9736712054594325e-09,8.017315398174881e-07,6.74264602475004e-11
9.056218118295694e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549550402895907,0.0,0.17645919659303574,0.0,0.0,1.942551198772526e-07,5.912501905368385e-12,0.0,1.1386880529699834e-05,0.0,0.0,1.1380140686731274e-10,0.0,0.117583042342362,4.5387153958670386e-12,0.0,0.0,0.0,4.146660140678362e-05,5.9875819270260705e-09,2.21627947272669e-05,9.175661677685892e-11,9.438100492228601e-06,1.832825338834299e-10,1.7217845137270503e-06,1.0577993906319092e-05,4.005205161701623e-09,8.12419266573435e-07,6.841983119690844e-11
9.102465273208549e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549538678827474,0.0,0.17645910694349576,0.0,0.0,1.971001988418729e-07,6.0088837613680416e-12,0.0,1.1476505185616064e-05,0.0,0.0,1.1472182262254127e-10,0.0,0.11758293021574072,4.58525085830968e-12,0.0,0.0,0.0,4.146654483293122e-05,5.98757794719913e-09,2.226929192267817e-05,9.176289583282593e-11,9.453963225818555e-06,1.830686933417129e-10,1.7284487965128302e-06,1.065687576396496e-05,4.036792666253099e-09,8.231869509148383e-07,6.942235424038985e-11
9.144087712630117e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549528126965157,0.0,0.176459026130689,0.0,0.0,1.9968303874787777e-07,6.09646715950423e-12,0.0,1.1557295585362355e-05,0.0,0.0,1.1555163639808719e-10,0.0,0.11758282932373292,4.627268694805471e-12,0.0,0.0,0.0,4.146649392394576e-05,5.98757436313814e-09,2.2365072921632047e-05,9.176843933939384e-11,9.468104307321713e-06,1.8287683267961668e-10,1.7344318146563443e-06,1.0727929233685215e-05,4.065266762851147e-09,8.329462897752017e-07,7.033247530649204e-11
9.185710152051686e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549517574916083,0.0,0.17645894519754074,0.0,0.0,2.0228704069989359e-07,6.184848600699298e-12,0.0,1.1638206316081618e-05,0.0,0.0,1.1638280011359431e-10,0.0,0.11758272845247718,4.669414341799968e-12,0.0,0.0,0.0,4.1466443022037586e-05,5.987570776996978e-09,2.2460790855829736e-05,9.177388182543632e-11,9.482118271231862e-06,1.8268553402734712e-10,1.740400816341981e-06,1.0799038170078019e-05,4.0937834154810365e-09,8.42770503400594e-07,7.125005653807743e-11
9.227332591473254e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549507022683596,0.0,0.176458864145132,0.0,0.0,2.0491226731131827e-07,6.274030488904548e-12,0.0,1.1719236297133986e-05,0.0,0.0,1.172153004615275e-10,0.0,0.11758262760193121,4.711686881971791e-12,0.0,0.0,0.0,4.146639212719657e-05,5.9875671887946886e-09,2.255644564222854e-05,9.177922420642687e-11,9.496006203363532e-06,1.8249479510728723e-10,1.7463558390762778e-06,1.0870201442150286e-05,4.122342241791818e-09,8.526596418513201e-07,7.21751200180384e-11
9.268955030894823e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854949647027107,0.0,0.17645878297453452,0.0,0.0,2.0755878089571493e-07,6.3640152107711225e-12,0.0,1.1800384457106598e-05,0.0,0.0,1.180491242157171e-10,0.0,0.11758252677205287,4.754085402525787e-12,0.0,0.0,0.0,4.1466341239412757e-05,5.987563598550158e-09,2.265203719826721e-05,9.178446738999482e-11,9.509769180315537e-06,1.8230461354441073e-10,1.7522969202331206e-06,1.0941417929166901e-05,4.150942862697344e-09,8.626137541600336e-07,7.310768772348752e-11
9.310577470316391e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854948591768196,0.0,0.17645870168681071,0.0,0.0,2.102266434670661e-07,6.454805135736122e-12,0.0,1.1881649733735376e-05,0.0,0.0,1.1888425823086218e-10,0.0,0.11758242596280004,4.796608995211127e-12,0.0,0.0,0.0,4.146629035867622e-05,5.9875600062821364e-09,2.274756544186577e-05,9.178961227599172e-11,9.52340826954899e-06,1.8211498703945268e-10,1.7582240970540759e-06,1.1012686520563136e-05,4.17958490234859e-09,8.726328883410533e-07,7.404778152584724e-11
9.35219990973796e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549475364919763,0.0,0.17645862028301415,0.0,0.0,2.1291591674003142e-07,6.546402616109022e-12,0.0,1.1963031073827389e-05,0.0,0.0,1.1972068944203591e-10,0.0,0.11758232517413082,4.839256756338406e-12,0.0,0.0,0.0,4.146623948497719e-05,5.9875564120092435e-09,2.2843030291422543e-05,9.17946597565584e-11,9.536924529464775e-06,1.8192591330358102e-10,1.7641374066462035e-06,1.1084006115857741e-05,4.20826798810619e-09,8.827170913996055e-07,7.499542319094113e-11
9.393822349159528e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854946481198802,0.0,0.1764585387641893,0.0,0.0,2.1562666213020878e-07,6.63880998715845e-12,0.0,1.2044527433183996e-05,0.0,0.0,1.2055840486419548e-10,0.0,0.11758222440600344,4.882027786795419e-12,0.0,0.0,0.0,4.1466188618306066e-05,5.9875528157499376e-09,2.2938431665815827e-05,9.179961071619127e-11,9.550319009480226e-06,1.8173739002290524e-10,1.7700368859844489e-06,1.1155375624566913e-05,4.23699175051325e-09,8.928664093409758e-07,7.595063437908591e-11
9.435444788581097e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854945425889032,0.0,0.1764584571313717,0.0,0.0,2.1835894075439846e-07,6.732029567199145e-12,0.0,1.2126137776524471e-05,0.0,0.0,1.2139739159169353e-10,0.0,0.11758212365837613,4.924921192062204e-12,0.0,0.0,0.0,4.146613775865327e-05,5.98754921752252e-09,2.3033769484401722e-05,9.18044660318055e-11,9.563592750105343e-06,1.8154941492836025e-10,1.775922571910153e-06,1.1226793966118793e-05,4.265755823268301e-09,9.030808871796022e-07,7.691343664518444e-11
9.477067228002665e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549443705630334,0.0,0.17645837538558812,0.0,0.0,2.2111281343086765e-07,6.8260636576792126e-12,0.0,1.2207861077410336e-05,0.0,0.0,1.2223763679779377e-10,0.0,0.11758202293120734,4.967936082224892e-12,0.0,0.0,0.0,4.146608690600942e-05,5.987545617345214e-09,2.312904366701517e-05,9.18092265728006e-11,9.576746783018304e-06,1.8136198575657106e-10,1.7817945011328053e-06,1.1298260069768737e-05,4.294559843198541e-09,9.133605689480842e-07,7.788385143881972e-11
9.518689667424234e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549433152211745,0.0,0.17645829352785639,0.0,0.0,2.2388834067961968e-07,6.920914543267591e-12,0.0,1.2289696318170259e-05,0.0,0.0,1.2307912773418865e-10,0.0,0.11758192222445564,5.011071571988658e-12,0.0,0.0,0.0,4.146603606036521e-05,5.987542015236072e-09,2.322425413397034e-05,9.181389320112713e-11,9.589782131140377e-06,1.8117510024927096e-10,1.7876527102311985e-06,1.1369772874515266e-05,4.323403450233258e-09,9.23705497706123e-07,7.886190010434978e-11
9.601934546267372e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549412044913797,0.0,0.17645812948057707,0.0,0.0,2.2950459948429992e-07,7.113075755076248e-12,0.0,1.2453698592018264e-05,0.0,0.0,1.2476579619391743e-10,0.0,0.11758172087203815,5.097700832303144e-12,0.0,0.0,0.0,4.146593439003901e-05,5.987534805293615e-09,2.3414483604556875e-05,9.18229481306932e-11,9.61550082135595e-06,1.80802951277792e-10,1.7993281137191622e-06,1.1512934391510396e-05,4.381208000686475e-09,9.445912636180733e-07,8.084098390297619e-11
9.676854937226197e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854939304784129,0.0,0.1764579814651983,0.0,0.0,2.346338920852722e-07,7.288836864336498e-12,0.0,1.2601673440457552e-05,0.0,0.0,1.2628793190320199e-10,0.0,0.11758153972427526,5.176070830912315e-12,0.0,0.0,0.0,4.146584291059317e-05,5.987528309916744e-09,2.3585471430930123e-05,9.183078488271387e-11,9.638251825829995e-06,1.8046985422315969e-10,1.8097894183335757e-06,1.1641929027145653e-05,4.433363934349926e-09,9.636120100099329e-07,8.264847913920413e-11
9.751775328185022e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854937405031459,0.0,0.1764578331025457,0.0,0.0,2.398342731041804e-07,7.46727916331299e-12,0.0,1.2749995540169e-05,0.0,0.0,1.2781390905133803e-10,0.0,0.11758135864202422,5.2548180163922944e-12,0.0,0.0,0.0,4.1465751453686525e-05,5.987521808554814e-09,2.3756251601181296e-05,9.183833042882264e-11,9.660633807600156e-06,1.8013848410230375e-10,1.8202068327015976e-06,1.1771058910220399e-05,4.4856426694340425e-09,9.828447827742273e-07,8.448103526867724e-11
9.826695719143846e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285493550523569,0.0,0.17645768439824852,0.0,0.0,2.4510608474536516e-07,7.648415381093595e-12,0.0,1.2898659263437728e-05,0.0,0.0,1.2934365606372075e-10,0.0,0.11758117762504744,5.333937394058581e-12,0.0,0.0,0.0,4.146566001926875e-05,5.987515301309593e-09,2.392682366789051e-05,9.184558953469073e-11,9.682652425348816e-06,1.7980882859052113e-10,1.830580565499255e-06,1.1900318194455049e-05,4.538042214754338e-09,1.0022897990065718e-06,8.633877297978096e-11
9.901616110102671e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549336053991897,0.0,0.17645753535784958,0.0,0.0,2.504496661045705e-07,7.83225807767356e-12,0.0,1.3047659068824647e-05,0.0,0.0,1.3087710215177158e-10,0.0,0.11758099667310846,5.413424018391221e-12,0.0,0.0,0.0,4.146556860729057e-05,5.987508788277557e-09,2.4097187188652528e-05,9.185256689279494e-11,9.704313251577788e-06,1.7948087431612908e-10,1.84091082407409e-06,1.2029701129403819e-05,4.590560609653332e-09,1.0219472662747125e-06,8.822181186421523e-11
9.976536501061496e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285493170552437,0.0,0.17645738598680674,0.0,0.0,2.558653531744315e-07,8.018819645630708e-12,0.0,1.3196989499838724e-05,0.0,0.0,1.324141773042846e-10,0.0,0.11758081578597214,5.49327299314431e-12,0.0,0.0,0.0,4.146547721770381e-05,5.98750226955852e-09,2.4267341726082412e-05,9.185926712330102e-11,9.725621773933273e-06,1.7915460979130668e-10,1.8511978144620532e-06,1.2159202058968417e-05,4.643195923530744e-09,1.041817382776496e-06,9.013027041893834e-11
9.999999999999998e-08,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854931110515834,0.0,0.17645733913978534,0.0,0.0,2.575763130265886e-07,8.077807850305654e-12,0.0,1.3243823798938674e-05,0.0,0.0,1.3289629232838955e-10,0.0,0.11758075914919384,5.518353761729132e-12,0.0,0.0,0.0,4.146544860099417e-05,5.987500226878055e-09,2.4320587525219493e-05,9.186130923273165e-11,9.732223572114153e-06,1.790527760364727e-10,1.8544106198783495e-06,1.2199782419325e-05,4.659703942437873e-09,1.0480840448318917e-06,9.073320540287333e-11
1.005145689202032e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854929805613682,0.0,0.1764572362904943,0.0,0.0,2.613534788500914e-07,8.208112311805959e-12,0.0,1.3346645183637412e-05,0.0,0.0,1.3395481227891494e-10,0.0,0.1175806349634044,5.573479471415102e-12,0.0,0.0,0.0,4.1465385850461306e-05,5.987495745247739e-09,2.4437286847807697e-05,9.186569477541473e-11,9.746583396502617e-06,1.7883002169385068e-10,1.8614417413977285e-06,1.2288815419943383e-05,4.695946255383667e-09,1.0619003374944438e-06,9.206426604814672e-11
1.0126377282979145e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854927905669618,0.0,0.1764570862742041,0.0,0.0,2.66914372934965e-07,8.400148138988959e-12,0.0,1.3496620829759879e-05,0.0,0.0,1.3549893859383153e-10,0.0,0.1175804542051724,5.6540386556673355e-12,0.0,0.0,0.0,4.146529450551685e-05,5.987489215440946e-09,2.4607022126473254e-05,9.187185432830174e-11,9.767203441078464e-06,1.785070991696219e-10,1.8716428083294425e-06,1.2418535740598086e-05,4.748809733358309e-09,1.0821963103464089e-06,9.402391506530969e-11
1.020129767393797e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549260056947084,0.0,0.17645693594314665,0.0,0.0,2.7254836214659194e-07,8.594939027603606e-12,0.0,1.3646911228878832e-05,0.0,0.0,1.370464885194637e-10,0.0,0.11758027351104446,5.734945797731263e-12,0.0,0.0,0.0,4.1465203182825264e-05,5.98748268023121e-09,2.4776547139727376e-05,9.187775019225554e-11,9.787487148404286e-06,1.781858287347214e-10,1.8818012174250665e-06,1.254835763927963e-05,4.801784514308361e-09,1.1027054723339817e-06,9.600933269523638e-11
1.0276218064896795e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28549241056915253,0.0,0.17645678530245282,0.0,0.0,2.7825577012254726e-07,8.792496717390966e-12,0.0,1.3797511251563723e-05,0.0,0.0,1.3859739507030518e-10,0.0,0.11758009288079001,5.816196198791897e-12,0.0,0.0,0.0,4.146511188234236e-05,5.9874761397112964e-09,2.494586147021836e-05,9.188338670967715e-11,9.80743967940865e-06,1.7786619884853675e-10,1.8919171695788466e-06,1.267827582302848e-05,4.8548687833573674e-09,1.1234279856895438e-06,9.802063307616252e-11
