Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37)
0.00011802615566516987,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2647414754638722,0.0,0.1538389527029101,2.064078639704194e-20,0.006045695199565039,0.008594445034260448,0.006797342759746363,0.0,0.011464622371296886,0.0,0.0,9.125687839314238e-08,0.0,0.09933554889332968,5.168957908742924e-07,0.0,9.96140869445374e-06,0.0,3.24848659580858e-05,5.180691476076012e-09,0.0012443942215472719,3.6401929456223525e-11,6.9707266470857085e-06,7.99508432811514e-12,3.601386848099058e-06,7.198915202523114e-05,3.749176130392856e-06,0.019530820720181204,2.8105671565214514e-06,1.599131791626986e-08,1.977069498273768e-06,1.0009068132029247e-13,6.921693172486687e-12,2.2228728336771587e-06
0.00011858221500595545,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2646582011779659,0.0,0.1537385716442544,2.0885665988084445e-20,0.006084742644981391,0.008632917446813874,0.0068470762172445415,0.0,0.011484280878488243,0.0,0.0,9.173893207163449e-08,0.0,0.09926617131173796,5.186835311541318e-07,0.0,9.972703828575325e-06,0.0,3.2451967026240264e-05,5.177362858008733e-09,0.0012467742895777515,3.632231261999957e-11,6.965115966486072e-06,7.973110160457703e-12,3.6029186833739955e-06,7.195230284599847e-05,3.754423576894942e-06,0.01961170317871789,2.8222604424736777e-06,1.60092451915489e-08,1.9892129456004555e-06,1.0079074956637444e-13,6.931579874194769e-12,2.238432417255515e-06
0.00011913827434674103,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2645750062177354,0.0,0.15363823491791612,2.1132094769927228e-20,0.006123839605016201,0.00867135326783357,0.006896883725140851,0.0,0.011503764592803783,0.0,0.0,9.222111759938847e-08,0.0,0.09919689445482269,5.204642828600104e-07,0.0,9.98393594944892e-06,0.0,3.241912500582846e-05,5.1740370804773885e-09,0.0012491442040846678,3.6243075269464515e-11,6.959534143149865e-06,7.951284628395085e-12,3.6044349365225777e-06,7.191556449321291e-05,3.759610981106185e-06,0.019692516464004623,2.8339347045338317e-06,1.6027027522810434e-08,2.0013651419825033e-06,1.0149147511145078e-13,6.941355980695926e-12,2.254006645942289e-06
0.00011969433368752661,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26449189035188886,0.0,0.15353794254486758,2.13800722695505e-20,0.006162985687719773,0.008709752317740157,0.006946764450064443,0.0,0.01152307472458842,0.0,0.0,9.27034306628463e-08,0.0,0.09912771794574103,5.222380684085663e-07,0.0,9.995105546642827e-06,0.0,3.238633969399135e-05,5.170714137640296e-09,0.0012515040200874853,3.616421435348219e-11,6.95398094320579e-06,7.929606090615249e-12,3.6059357213255084e-06,7.187893531388497e-05,3.764738794786949e-06,0.019773260752518496,2.845589904122297e-06,1.6044665874029182e-08,2.013525953831443e-06,1.0219284526176346e-13,6.951022318821525e-12,2.269595237290692e-06
0.00012025039302831219,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26440885335172576,0.0,0.15343769454693654,2.1629597982645216e-20,0.006202180503550199,0.008748114418912668,0.00699671756462063,0.0,0.011542212475313547,0.0,0.0,9.318586697145713e-08,0.0,0.09905864141054585,5.240049102447644e-07,0.0,1.0006213103303718e-05,0.0,3.2353610889425674e-05,5.167394023728634e-09,0.0012538537920943453,3.608572685678374e-11,6.948456135392771e-06,7.908072930930838e-12,3.6074211502152694e-06,7.184241368036388e-05,3.769807466215128e-06,0.019853936218654573,2.857226003335422e-06,1.6062161199603334e-08,2.0256952485101947e-06,1.0289484742704197e-13,6.960579709064449e-12,2.2851979111565807e-06
0.00012080645236909777,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2643258949910973,0.0,0.1533374909467855,2.1880671373943656e-20,0.006241423665352206,0.008786439395679881,0.00704674224734845,0.0,0.011561179037651897,0.0,0.0,9.366842225778317e-08,0.0,0.09898966447815324,5.25764830840265e-07,0.0,1.0017259096282604e-05,0.0,3.2320938392364724e-05,5.164076733045139e-09,0.0012561935741101384,3.600760979939992e-11,6.942959491024711e-06,7.886683557787593e-12,3.608891334297478e-06,7.180599798989108e-05,3.774817440216586e-06,0.0199345430347577,2.8688429649417545e-06,1.6079514444509153e-08,2.037872894324749e-06,1.0359746911971467e-13,6.970028965634139e-12,2.3008143896809714e-06
0.00012136251170988335,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2642430150463668,0.0,0.15323733176789103,2.213329187754753e-20,0.006280714788336282,0.008824727074311518,0.007096837682678542,0.0,0.011579975595551696,0.0,0.0,9.415109227712374e-08,0.0,0.0989207867803107,5.275178526900463e-07,0.0,1.0028243996237099e-05,0.0,3.2288322004560426e-05,5.1607622599628745e-09,0.0012585234196445215,3.59298602360971e-11,6.937490783944965e-06,7.865436403778802e-12,3.6103463833750156e-06,7.176968666420413e-05,3.7797691581952046e-06,0.020015081371153928,2.880440752378358e-06,1.6096726544445836e-08,2.050058760515904e-06,1.0430069795413181e-13,6.979370896510765e-12,2.316444397272689e-06
0.00012191857105066893,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2641602132963704,0.0,0.15313721703452357,2.2387458897252985e-20,0.006320053490058136,0.008862977283009277,0.007147003060891349,0.0,0.01159860332430993,0.0,0.0,9.463387280739399e-08,0.0,0.09885200795156544,5.292639983095878e-07,0.0,1.0039168267738723e-05,0.0,3.225576152926546e-05,5.15745059892413e-09,0.001260843381719809,3.585247525582268e-11,6.932049790488034e-06,7.844329925166273e-12,3.6117864059703864e-06,7.173347814913018e-05,3.7846630581625753e-06,0.020095551396181296,2.892019329746992e-06,1.611379842598144e-08,2.0622527172511216e-06,1.0500452164579461e-13,6.988606303498944e-12,2.3320876605911504e-06
0.00012247463039145452,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2640774895223803,0.0,0.15303714677172764,2.264317180687297e-20,0.006359439390398436,0.008901189851897879,0.007197237578075618,0.0,0.011617063390644895,0.0,0.0,9.511675964939408e-08,0.0,0.09878332762923361,5.310032902339431e-07,0.0,1.0050032369393328e-05,0.0,3.2223256771214317e-05,5.154141744439163e-09,0.0012631535128784825,3.577545198117379e-11,6.926636289449705e-06,7.82336260142704e-12,3.6132115093450796e-06,7.169737091415642e-05,3.7894995747675485e-06,0.020175953276220144,2.9035786618101832e-06,1.6130731006697143e-08,2.0744546356166003e-06,1.0570892801058135e-13,6.997735982281101e-12,2.347743908529294e-06
0.00012303068973224012,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26399484350806735,0.0,0.15293712100530246,2.2900429950556794e-20,0.006398872111542843,0.008939364613015945,0.007247540436087235,0.0,0.01163535695276791,0.0,0.0,9.559974862661791e-08,0.0,0.09871474545336958,5.327357510153741e-07,0.0,1.0060836753947645e-05,0.0,3.219080753660644e-05,5.15083569108501e-09,0.0012654538651906448,3.5698787567871544e-11,6.9212500620473886e-06,7.802532934803077e-12,3.6146217995203417e-06,7.16613634520367e-05,3.7942791393253234e-06,0.0202562871757229,2.9151187139874903e-06,1.614752519532703e-08,2.086664387609347e-06,1.064139049639886e-13,7.0067607224700894e-12,2.363412872196655e-06
0.0001235867490730257,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2639122750394634,0.0,0.15283713976178273,2.3159232643106903e-20,0.0064383512779623555,0.008977501400306674,0.007297910842508343,0.0,0.011653485160454356,0.0,0.0,9.608283558486405e-08,0.0,0.09864626106673585,5.344614032196283e-07,0.0,1.0071581868383543e-05,0.0,3.2158413633089897e-05,5.147532433504483e-09,0.0012677444902615,3.562247920423392e-11,6.9158908918792425e-06,7.7818394498492e-12,3.616017381299261e-06,7.162545427842398e-05,3.799002179846072e-06,0.02033655325724332,2.9266394523516754e-06,1.6164181891895498e-08,2.0988818461292953e-06,1.0711944052038386e-13,7.015681307661043e-12,2.3790942849025215e-06
0.0001241428084138113,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2638297839049267,0.0,0.15273720306841987,2.341957917029307e-20,0.0064778765163939185,0.009015600049608623,0.007348348010606791,0.0,0.011671449155113922,0.0,0.0,9.656601639245592e-08,0.0,0.09857787411477353,5.361802694249588e-07,0.0,1.0082268154023462e-05,0.0,3.212607486974244e-05,5.144231966405037e-09,0.0012700254392383503,3.5546524110675344e-11,6.910558564896013e-06,7.761280693016413e-12,3.617398358286341e-06,7.158964193147763e-05,3.803669121063624e-06,0.020416751681465305,2.938140843624542e-06,1.6180701987847323e-08,2.1111068849717657e-06,1.0782552279224555e-13,7.0244985154829706e-12,2.394787882139281e-06
0.0001246988677545969,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26374736989510605,0.0,0.15263731095316377,2.3681468789163764e-20,0.006517447455821297,0.009053660398646338,0.0073988511592958635,0.0,0.011689250069860092,0.0,0.0,9.704928694036681e-08,0.0,0.09850958424557288,5.378923722213313e-07,0.0,1.0092896046637804e-05,0.0,3.2093791057054835e-05,5.1409342845574546e-09,0.0012722967628174928,3.54709195392187e-11,6.905252869368078e-06,7.740855232238085e-12,3.6187648329057763e-06,7.155392497147689e-05,3.8082803844637654e-06,0.02049688260723119,2.9496228551731468e-06,1.619708636617854e-08,2.123339378819915e-06,1.085321399894168e-13,7.033213117649946e-12,2.4104934015659037e-06
0.0001252549270953825,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.263665032802906,0.0,0.15253746344464436,2.3944900728354927e-20,0.0065570637274562395,0.009091682287020739,0.007449419513094318,0.0,0.011706889029578971,0.0,0.0,9.753264314170434e-08,0.0,0.09844139110984466,5.39597734206058e-07,0.0,1.0103465976536689e-05,0.0,3.206156200691746e-05,5.137639382795026e-09,0.0012745585112513263,3.539566277299516e-11,6.899973595843769e-06,7.720561656498353e-12,3.6201169064214806e-06,7.151830198047325e-05,3.812836388311712e-06,0.02057694619156958,2.9610854550061048e-06,1.621333590157273e-08,2.135579203237007e-06,1.0923928041838751e-13,7.0418258800113345e-12,2.4262105829914904e-06
0.0001258109864361681,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2635827724234531,0.0,0.1524376605721545,2.420987418839606e-20,0.00659672496471991,0.009129665556199616,0.007500052302086741,0.0,0.011724367150997358,0.0,0.0,9.801608093165024e-08,0.0,0.0983732943608917,5.412963779817811e-07,0.0,1.0113978368660702e-05,0.0,3.202938753260099e-05,5.134347256012639e-09,0.001276810734354927,3.532075112576915e-11,6.8947205371208e-06,7.700398575447637e-12,3.621454678956813e-06,7.148277156193475e-05,3.817337547679912e-06,0.020656942589722678,2.9725286117691623e-06,1.6229451460519876e-08,2.1478262346592225e-06,1.0994693248154914e-13,7.050337562601495e-12,2.4419391683589608e-06
0.00012636704577695368,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2635005885540626,0.0,0.15233790236563177,2.4476388342013713e-20,0.0066364308032245455,0.009167610049508116,0.00755074876188417,0.0,0.011741685542750102,0.0,0.0,9.849959626789072e-08,0.0,0.09830529365458088,5.42988326157856e-07,0.0,1.0124433642681405e-05,0.0,3.199726744873832e-05,5.131057899165202e-09,0.0012790534815123734,3.524618194148615e-11,6.889493488220028e-06,7.680364619027282e-12,3.622778249511931e-06,7.144733234037485e-05,3.821784274475823e-06,0.02073687195517323,2.9839522947411734e-06,1.624543390142999e-08,2.160080350388614e-06,1.1065508467645043e-13,7.058748919689576e-12,2.4576789017290076e-06
0.00012692310511773928,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2634184809942048,0.0,0.15223818885564186,2.4744442334432337e-20,0.006676180880755411,0.009205515612118857,0.007601508133585018,0.0,0.011758845305446804,0.0,0.0,9.898318513024123e-08,0.0,0.09823738864931557,5.446736013461343e-07,0.0,1.0134832213093827e-05,0.0,3.1965201571315516e-05,5.127771307266868e-09,0.0012812868016835038,3.5171952593800264e-11,6.884292246344289e-06,7.660458437054522e-12,3.624087715981498e-06,7.141198296101793e-05,3.826176977468163e-06,0.02081673443967095,2.995356473830835e-06,1.626128407477102e-08,2.1723414285854123e-06,1.1136372559511456e-13,7.0670606998284416e-12,2.4734295292639945e-06
0.00012747916445852487,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2633364495454738,0.0,0.15213852007336168,2.5014035283672612e-20,0.006715974837252962,0.009243382091042165,0.007652329663736313,0.0,0.011775847531737818,0.0,0.0,9.946684352014869e-08,0.0,0.09816957900600835,5.463522261561734e-07,0.0,1.0145174489299183e-05,0.0,3.193318971765349e-05,5.1244874753907316e-09,0.001283510743410163,3.5098060485619984e-11,6.8791166108471336e-06,7.640678698864967e-12,3.625383175173591e-06,7.137672208947506e-05,3.830516062313611e-06,0.02089653019325854,3.0067411195720447e-06,1.6277002823187214e-08,2.1846093482610312e-06,1.1207284392332003e-13,7.075273645902413e-12,2.489190799211957e-06
0.00012803522379931047,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26325449401155526,0.0,0.15203889605056253,2.5285166280847186e-20,0.00675581231479529,0.009281209335116456,0.007703212604295189,0.0,0.011792693306379548,0.0,0.0,9.995056746121849e-08,0.0,0.09810186438805442,5.480242231991185e-07,0.0,1.0155460875694665e-05,0.0,3.190123170638482e-05,5.121206398666851e-09,0.0012857253548219593,3.502450304868813e-11,6.873966383213941e-06,7.621024092976069e-12,3.6266647228268516e-06,7.134154841139184e-05,3.834801931584487e-06,0.020976259364297336,3.0181062031191967e-06,1.629259098158645e-08,2.196883989271787e-06,1.12782428439836e-13,7.083388495175431e-12,2.5049624618910205e-06
0.00012859128314009606,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2631726141981953,0.0,0.15193931681959444,2.5557834390453853e-20,0.006795692957580767,0.009318997194998142,0.007754156212590694,0.0,0.011809383706299128,0.0,0.0,1.0043435299929663e-07,0.0,0.0980342444613048,5.49689615086069e-07,0.0,1.0165691771763338e-05,0.0,3.1869327357450096e-05,5.11792807228097e-09,0.0012879306836426736,3.495127774313901e-11,6.868841367023754e-06,7.601493326686772e-12,3.627932453626593e-06,7.130646063212385e-05,3.839034984793907e-06,0.02105592209949237,3.0294516962446977e-06,1.63080493772743e-08,2.2091652323111983e-06,1.1349246801577698e-13,7.09140597933925e-12,2.520744269673726e-06
0.00012914734248088166,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2630908099131694,0.0,0.15183978241336976,2.5832038650666245e-20,0.00683561641191095,0.009356745523151636,0.007805159751285867,0.0,0.011825919800658434,0.0,0.0,1.0091819620157885e-07,0.0,0.0979667188940406,5.513484244179079e-07,0.0,1.0175867572153927e-05,0.0,3.183747649208537e-05,5.114652491475542e-09,0.0012901267771962468,3.487838205706261e-11,6.863741367911377e-06,7.582085125743234e-12,3.6291864612221795e-06,7.127145747644311e-05,3.84321561842068e-06,0.02113551854391724,3.040777571334546e-06,1.6323378830089907e-08,2.221452958902731e-06,1.1420295161393946e-13,7.099326824559327e-12,2.5365359769712015e-06
0.00012970340182166725,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26300908096625336,0.0,0.15174029286534765,2.6107778073622058e-20,0.006875582326173716,0.00939445417383964,0.007856222488340106,0.0,0.011842302650917418,0.0,0.0,1.0140209315683129e-07,0.0,0.09789928735694722,5.530006737899252e-07,0.0,1.0185988666762497e-05,0.0,3.180567893278753e-05,5.111379651547634e-09,0.0012923136824120184,3.4805813506109896e-11,6.858666193554778e-06,7.562798234038848e-12,3.6304268382437775e-06,7.123653768820481e-05,3.847344225937497e-06,0.02121504884103839,3.0520838013820533e-06,1.633858015246252e-08,2.2337470513947207e-06,1.1491386828798676e-13,7.107151751520555e-12,2.552337340218051e-06
0.00013025946116245284,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2629274271691927,0.0,0.15164084820951895,2.6385051645708718e-20,0.006915590350826595,0.009432123003112894,0.007907343696971793,0.0,0.011858533310896813,0.0,0.0,1.0188603997613145e-07,0.0,0.09783194952308885,5.546463857982734e-07,0.0,1.0196055440815222e-05,0.0,3.1773934503314245e-05,5.108109547845658e-09,0.0012944914458307565,3.4733569633081504e-11,6.853615653646413e-06,7.543631413227363e-12,3.6316536763176814e-06,7.120170003002468e-05,3.851421197835623e-06,0.021294513132739085,3.0633703599862804e-06,1.6353654149520646e-08,2.246047392952911e-06,1.1562520718181794e-13,7.1148814754753854e-12,2.5681481178572647e-06
0.00013081552050323844,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26284584833567404,0.0,0.15154144848039078,2.6663858327846652e-20,0.00695564013838035,0.009469751868800008,0.007958522655621239,0.0,0.011874612826840287,0.0,0.0,1.0237003279193664e-07,0.0,0.0977647050678837,5.562855830228052e-07,0.0,1.0206068274944873e-05,0.0,3.174224302868873e-05,5.104842175772511e-09,0.0012966601136104395,3.4661648007512895e-11,6.848589559845175e-06,7.524583442411266e-12,3.632867066082243e-06,7.116694328301889e-05,3.855446921646628e-06,0.021373911559342977,3.0746372213491847e-06,1.636860161927206e-08,2.258353867552002e-06,1.1633695752902908e-13,7.122516706288903e-12,2.583968070324392e-06
0.00013137157984402403,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2627643442812965,0.0,0.15144209371297185,2.6944197055770192e-20,0.006995731343382762,0.00950734063049762,0.008009758647913874,0.0,0.01189054223747585,0.0,0.0,1.0285406775753691e-07,0.0,0.09769755366907927,5.579182880249907e-07,0.0,1.0216027545270464e-05,0.0,3.171060433514592e-05,5.101577530785235e-09,0.0012988197315310455,3.4590046225294984e-11,6.8435877257626425e-06,7.50565311787332e-12,3.6340670972036204e-06,7.113226624649945e-05,3.8594217819714e-06,0.021453244259637284,3.0858843602663618e-06,1.6383423352640745e-08,2.2706663599721526e-06,1.1704910865201964e-13,7.130058148480405e-12,2.5997969600327616e-06
0.00013192763918480963,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26268291482354356,0.0,0.15134278394275807,2.7226066740305965e-20,0.007035863622402626,0.009544889149560103,0.008061050962623696,0.0,0.011906322574076717,0.0,0.0,1.0333814104832804e-07,0.0,0.09763049500672796,5.595445233707419e-07,0.0,1.0225933623471821e-05,0.0,3.167901825012475e-05,5.0983156083867926e-09,0.0013009703450001838,3.4518761908292434e-11,6.8386099669537235e-06,7.486839252701855e-12,3.635253858390626e-06,7.109766773763615e-05,3.863346160506382e-06,0.0215325113708956,3.097111752125589e-06,1.639812013350213e-08,2.2829847557928625e-06,1.177616499612913e-13,7.137506501271249e-12,2.6156345513593504e-06
0.00013248369852559522,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.26260155978175515,0.0,0.15124351920571788,2.750946626764878e-20,0.007076036634013957,0.009582397289089176,0.008112398893637024,0.0,0.011921954860521592,0.0,0.0,1.0382224886146222e-07,0.0,0.09756352876316317,5.611643116115803e-07,0.0,1.0235786876856862e-05,0.0,3.1647484602312174e-05,5.095056404130545e-09,0.0013031119990586757,3.444779270396001e-11,6.833656100862084e-06,7.46814067650416e-12,3.636427437409702e-06,7.1063146591221e-05,3.867220436059915e-06,0.02161171302890032,3.1083193729085148e-06,1.641269273893243e-08,2.295308941381664e-06,1.184745709551524e-13,7.1448624586324235e-12,2.6314806106288016e-06
0.00013298415193230224,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2625284037219546,0.0,0.15115421947584304,2.776583291766471e-20,0.007112226890244812,0.009616119978418158,0.008158659003976828,0.0,0.011935898175762776,0.0,0.0,1.0425797228302196e-07,0.0,0.09750333790128529,5.626166273577841e-07,0.0,1.0244609939809343e-05,0.0,3.1619149012442654e-05,5.0921254406837324e-09,0.0013050318643493413,3.4384187917339366e-11,6.829217900266539e-06,7.451409575791781e-12,3.6374724595642417e-06,7.103214275530509e-05,3.870664756790118e-06,0.02168293866961273,3.118389307958382e-06,1.6425702550657653e-08,2.3064055653798822e-06,1.191165158702743e-13,7.151404391528078e-12,2.6457491124874617e-06
