Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137)
1.1281553635334848e-20,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561806032,0.0,0.17647058999999965,4.195324408926901e-89,1.8975147945508392e-64,7.356487160556072e-46,5.113755230714625e-57,0.0,3.8738023458038565e-36,0.0,0.0,3.7206072325300063e-36,0.0,0.11764705999999704,6.321237734621499e-55,0.0,5.797179646858689e-51,0.0,2.9546713095789113e-15,7.723348851496785e-16,2.896366682576915e-18,2.6170470293864255e-18,2.5114647971328293e-23,2.793195994734382e-19,1.0815284019747108e-25,2.5169083760087958e-23,5.746029954263454e-50,4.153846688043285e-37,3.9313177829502904e-59,1.5813209415371263e-40,3.2308924384904405e-78,1.1187646817122402e-59,1.7345534476874515e-52,7.331186880437249e-71,9.209696502735412e-40,1.28364216080788e-53,8.592471120719196e-65,7.88458683328123e-79,2.3801195390027496e-81,5.200012578202867e-43
2.257290879424514e-20,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561805995,0.0,0.17647058999999926,2.6812369806490573e-87,6.078864242346123e-63,5.891155945046674e-45,4.101214279964416e-56,0.0,1.553363934952714e-35,0.0,0.0,1.4892125112399188e-35,0.0,0.11764705999999409,5.0694669794644996e-54,0.0,9.285562364231565e-50,0.0,5.911909666061503e-15,1.5453407823628368e-15,5.795249756711041e-18,5.236367667595543e-18,5.0358217672423385e-23,5.588818741073058e-19,2.168251853136232e-25,5.0360034665064745e-23,4.608164971393034e-49,1.6626211989061518e-36,6.296940516670729e-58,1.266339260898736e-39,2.070130014785065e-76,1.7866597859235297e-58,1.3910661764678403e-51,1.1759150577620534e-69,3.686278717270705e-39,1.0276942379959625e-52,1.3763952814773338e-63,2.5261018037457977e-77,7.62554130976221e-80,4.164227378839729e-42
4.515561911206572e-20,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559956180592,0.0,0.17647058999999848,1.7080020764126952e-85,1.946327928110506e-61,4.715312408982518e-44,3.293768445225035e-55,0.0,6.238154108002009e-35,0.0,0.0,5.958789834083304e-35,0.0,0.11764705999998816,4.0709326829498715e-53,0.0,1.4864964321469858e-48,0.0,1.1826386378183286e-14,3.0913525767887567e-15,1.1593015904978696e-17,1.0475008622568089e-17,1.0116680222483082e-22,1.1180064220978067e-18,4.354470519840516e-25,1.0074193647503663e-22,3.7004927432480075e-48,6.652650460026722e-36,1.0080573592308657e-56,1.0135846624437715e-38,1.3256385194151905e-74,2.8445805300764946e-57,1.1170671304766878e-50,1.888637514681434e-68,1.47499164694704e-38,8.22467727595153e-52,2.2035131548581574e-62,8.088383405226765e-76,2.4416395925710397e-78,3.3330695585372686e-41
9.032103974770688e-20,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995618057706,0.0,0.17647058999999693,1.082133456337176e-83,6.229996095586231e-60,3.773205221633649e-43,2.654581518793085e-54,0.0,2.513810813161657e-34,0.0,0.0,2.383903946724006e-34,0.0,0.11764705999997632,3.279478288550354e-52,0.0,2.3790396381304284e-47,0.0,2.3655339799053256e-14,6.183376165637774e-15,2.3188548201511622e-17,2.0952289246730592e-17,2.0406975177272124e-22,2.2362555129698736e-18,8.77799491054064e-25,2.0150574009505338e-22,2.9810566448530815e-47,2.6614933785942003e-35,1.6133293999854255e-55,8.110730814996518e-38,8.486504276916908e-73,4.504699087233275e-56,8.9989084061936e-50,3.043579303937238e-67,5.900927044670179e-38,6.580991435833255e-51,3.526645767074535e-61,2.5890600535931583e-74,7.815593324815943e-77,2.6671307211262332e-40
1.8065188101898923e-19,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561805472,0.0,0.17647058999999385,6.788636321731975e-82,1.9938782689380537e-58,3.018946341738932e-42,2.1561742509948497e-53,0.0,1.0201217136147098e-33,0.0,0.0,9.536391868336789e-34,0.0,0.11764705999995265,2.6592169366661785e-51,0.0,3.806979771087386e-46,0.0,4.731324662729882e-14,1.2367423343314627e-14,4.6379612794567956e-17,4.190684535192647e-17,4.150187713784612e-22,4.4727536742782675e-18,1.7829391919239876e-24,4.030333473353998e-22,2.417235153661051e-46,1.0646839965252487e-34,2.5816771877476628e-54,6.489406157021521e-37,5.4321365374425284e-71,7.063416144997855e-55,7.296898053506664e-49,4.941822722921582e-66,2.360562922925859e-37,5.265293046932736e-50,5.643452561014502e-60,8.286235338431543e-73,2.501365139146917e-75,2.1339743951406347e-39
3.613135635615539e-19,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561804874,0.0,0.17647058999998766,4.184282057056224e-80,6.380857721370078e-57,2.4153099484915303e-41,1.782108107085531e-52,0.0,4.19678198591008e-33,0.0,0.0,3.814711969143556e-33,0.0,0.11764705999990528,2.184093645431988e-50,0.0,6.091580740573937e-45,0.0,9.462906022981241e-14,2.4735517698504496e-14,9.276174198064255e-17,8.381593698981193e-17,8.574892825309834e-22,8.945749915152089e-18,3.674957883089629e-24,8.060885618174194e-22,1.9853437797589415e-45,4.258909282451755e-34,4.1309636312861725e-53,5.1918535453569586e-36,3.476815016088705e-69,1.0880683436443628e-53,5.993143069801824e-48,8.160040997684632e-65,9.442635915508514e-37,4.212434405671279e-49,9.030177774922005e-59,2.65179369892462e-71,8.00496733015905e-74,1.7072870588655502e-38
7.226369286466833e-19,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995618036784,0.0,0.17647058999997528,2.5055272718714075e-78,2.041946033522239e-55,1.9323091106939307e-40,1.5324651672282736e-51,0.0,1.7716520365857052e-32,0.0,0.0,1.5259158325670575e-32,0.0,0.11764705999981055,1.8379094405102663e-49,0.0,9.74685967357501e-44,0.0,1.8926068721892953e-13,4.947170640759593e-14,1.8552600035263935e-16,1.6763403797563825e-16,1.8247201118106858e-21,1.78917420699279e-17,7.785952411173672e-24,1.6121989907866057e-21,1.670656779710377e-44,1.703598372872094e-33,6.60976589946648e-52,4.1536142844195373e-35,2.225240851229731e-67,1.6280144696779083e-52,5.043189215929419e-47,1.4000009505128822e-63,3.77713121233959e-36,3.3700275109445065e-48,1.4448801504371872e-57,8.486053860810119e-70,2.561684342222043e-72,1.3658720396754802e-37
1.445283658816942e-18,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995618012875,0.0,0.17647058999995055,1.4416147788435094e-76,6.534341798139493e-54,1.54587174967958e-39,1.4381536836999842e-50,0.0,7.829927332642281e-32,0.0,0.0,6.103725420601759e-32,0.0,0.1176470599996211,1.6152966819012768e-48,0.0,1.5595239845216283e-42,0.0,3.7852394033352323e-13,9.894408381556204e-14,3.710545170960235e-16,3.352699107881579e-16,4.0883403519408074e-21,3.578372507159225e-17,1.7315769954749678e-23,3.2244198487564025e-21,1.4682931381981304e-43,6.814462811938999e-33,1.0575804639359508e-50,3.322944001400113e-34,1.4241794966004986e-65,2.3401573729925488e-51,4.432298492553428e-46,2.6145262763285385e-62,1.5108678543093716e-35,2.6960539989859696e-47,2.3118477191003372e-56,2.715585295042326e-68,8.197534985958043e-71,1.092713587649007e-36
2.8905771191574593e-18,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561796505,0.0,0.1764705899999011,7.970714292941893e-75,2.0910076863279865e-52,1.2367071842535337e-38,1.5966173663040923e-49,0.0,3.726585696913735e-31,0.0,0.0,2.441502586331945e-31,0.0,0.11764705999924222,1.524172529931471e-47,0.0,2.4952595153796544e-41,0.0,7.570504431081492e-13,1.978888385501192e-13,7.421115505803538e-16,6.705403397818383e-16,9.932209987993066e-21,7.156768584337268e-17,4.160671822670546e-23,6.4488615648599285e-21,1.385445053243291e-42,2.7257989889819086e-32,1.6921430546004428e-49,2.658376220428515e-33,9.114829829248313e-64,3.232356829260967e-50,4.182172754385445e-45,5.755818771054188e-61,6.043502156227989e-35,2.15685598776079e-46,3.698981893284148e-55,8.689935853794616e-67,2.6232301946325054e-69,8.741756501583904e-36
5.7811640398384945e-18,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561786941,0.0,0.17647058999980214,4.326754725241277e-73,6.691253839406489e-51,9.893696611984185e-38,2.2738797128183997e-48,0.0,1.9663153575147815e-30,0.0,0.0,9.766035181319686e-31,0.0,0.11764705999848442,1.5904378171271968e-46,0.0,3.992432103769345e-40,0.0,1.5141034348391548e-12,3.957783473696679e-13,1.484225617539263e-15,1.3410759312851456e-15,2.6886424518910048e-20,1.4313558646074648e-16,1.111138613912514e-22,1.2897744997640903e-20,1.445643991807802e-41,1.0903223684799775e-31,2.7074402609603474e-48,2.126709365888889e-32,5.833516926438351e-62,4.3850563329053004e-49,4.3638209855517367e-44,1.6225577733219857e-59,2.4174070103798457e-34,1.7254898934813606e-45,5.91837213459331e-54,2.780780587480191e-65,8.394340041449922e-68,6.99339867851968e-35
1.1562337881200563e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995617678126,0.0,0.17647058999960424,2.3866350800236598e-71,2.141205866781448e-49,7.914972944426993e-37,4.2317646775901306e-47,0.0,1.1670646753049348e-29,0.0,0.0,3.906419039535107e-30,0.0,0.11764705999696883,1.866142254867001e-45,0.0,6.387904745699106e-39,0.0,3.0282093630281824e-12,7.915573598179804e-13,2.9684537514180746e-15,2.6821260486863498e-15,8.18604237103487e-20,2.8627130399079504e-16,3.3382908525392817e-22,2.5795511869999654e-20,1.6961665884085143e-40,4.361295020585718e-31,4.331913272296659e-47,1.701370814367838e-31,3.73345896128683e-60,6.048784373250057e-48,5.119882281981195e-43,5.9872867126001305e-58,9.669640339182338e-34,1.3803939367771238e-44,9.469308302301029e-53,8.898418573523144e-64,2.686164908238339e-66,5.594675288995704e-34
2.31246855639247e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995617295554,0.0,0.17647058999920848,1.3689373230116582e-69,6.851865858619946e-48,6.331984616887292e-36,9.777618552131738e-46,0.0,7.712487351946053e-29,0.0,0.0,1.5625686090587015e-29,0.0,0.11764705999393764,2.4430929063332557e-44,0.0,1.0220657785870004e-37,0.0,6.05642099831432e-12,1.5831153432112895e-12,5.93691001901967e-15,5.364142023714391e-15,2.760680554384105e-19,5.725424042324872e-16,1.1140628915236241e-21,5.159104565938462e-20,2.220353353919636e-39,1.7445191187762425e-30,6.931067538243003e-46,1.36109790938332e-30,2.38941613229278e-58,8.679860242928048e-47,6.701707591391502e-42,2.751654316162052e-56,3.867858597813076e-33,1.1043159275990528e-43,1.515060215111445e-51,2.8474400707053986e-62,8.595565305760088e-65,4.475657047121394e-33
4.624938092937298e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561653041,0.0,0.17647058999841692,8.175662673371623e-68,2.1925978966940427e-46,5.065590197095483e-35,2.608989097001087e-44,0.0,5.52025483243441e-28,0.0,0.0,6.250276421465952e-29,0.0,0.11764705998787528,3.4751222362545598e-43,0.0,1.6353058239246964e-36,0.0,1.211284338451905e-11,3.166230978063327e-12,1.1873822553598744e-14,1.072783695584889e-14,1.0015006762310368e-18,1.1450832654453842e-15,4.013740805526462e-21,1.0318211357663422e-19,3.1576870187710043e-38,6.978078714460719e-30,1.1089710603254714e-44,1.0888786658837196e-29,1.5292267640785436e-56,1.2968717998569838e-45,9.5296375397278e-41,1.464027459904137e-54,1.547143935546387e-32,8.83453005340702e-43,2.4239994540461525e-50,9.11144955453663e-61,2.750472769786103e-63,3.580387044914791e-32
9.249877166026955e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561500013,0.0,0.1764705899968338,5.029410801864636e-66,7.016311354654323e-45,4.052473157584739e-34,7.578237916174297e-43,0.0,4.1561138895256046e-27,0.0,0.0,2.50011096462568e-28,0.0,0.11764705997575056,5.2142913621231824e-42,0.0,2.616488549890247e-35,0.0,2.4225684619459375e-11,6.332459592661317e-12,2.3747647620260378e-14,2.145387891781732e-14,3.800265960094647e-18,2.2901596308142892e-15,1.5169912777791773e-20,2.0636425204337064e-19,4.736180854101063e-37,2.791231962100729e-29,1.7743530998895218e-43,8.711026394875458e-29,9.78704679944752e-55,1.9954782930790597e-44,1.4289713252414951e-39,8.491565845249644e-53,6.188576797631364e-32,7.067624359238248e-42,3.878085868790626e-49,2.91543183150184e-59,8.800813369194331e-62,2.864085166429441e-31
1.387481623911661e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561346985,0.0,0.17647058999525067,2.78591355155678e-65,3.273156632019661e-44,1.2030733947996779e-33,3.393487288996113e-42,0.0,1.1692647429148671e-26,0.0,0.0,5.312736046221285e-28,0.0,0.11764705996362584,1.8909430204690175e-41,0.0,9.89870485349767e-35,0.0,3.633852231693159e-11,9.498683782333515e-12,3.562147268442543e-14,3.2178573146850843e-14,7.946761927272651e-18,3.4352306391513698e-15,3.168287583244599e-20,3.095463938820756e-19,1.7172393464619185e-36,5.931368258367276e-29,6.712717625057087e-43,2.586085015801078e-28,5.473088294657017e-54,7.277005171279397e-44,5.1804995089533815e-39,4.5860679035755674e-52,1.3150726445399624e-31,2.0208987765206222e-41,1.478482090465598e-48,1.3682863328758135e-58,4.130445795219613e-61,8.5023725670063e-31
1.8499755312206267e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995611939566,0.0,0.17647058999366755,1.04503318733586e-64,9.967459914412167e-44,2.6214252250357857e-33,9.993137102414062e-42,0.0,2.443962344615795e-26,0.0,0.0,9.062902886052286e-28,0.0,0.11764705995150113,4.754052343329204e-41,0.0,2.576626266653878e-34,0.0,4.8451356476936734e-11,1.2664901777272055e-11,4.749529774609385e-14,4.290191981229149e-14,1.3440819226440993e-17,4.5802962904816775e-15,5.355260490852326e-20,4.127285409092408e-19,4.3166192515048725e-36,1.0118216812766904e-28,1.7473116289750002e-42,5.63494021479246e-28,1.9159443815658027e-53,1.8353471557364693e-43,1.3020735038154796e-38,1.5590519006438048e-51,2.2433592994835823e-31,4.26266062050046e-41,3.977763350336439e-48,4.265196135101396e-58,1.2875347542595684e-60,1.852534060947753e-30
2.3124694385295923e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995610409285,0.0,0.17647058999208443,2.7044291731224965e-64,2.0850011397562446e-43,4.575198625143896e-33,2.05777704288238e-41,0.0,4.1343087684156866e-26,0.0,0.0,1.3450598121060417e-27,0.0,0.11764705993937644,8.973981046972877e-41,0.0,4.961818290321016e-34,0.0,6.056418823146476e-11,1.5831114427127953e-11,5.936912280606451e-14,5.3624350215766347e-14,1.985113694953803e-17,5.725358299059403e-15,7.906492284994211e-20,5.159106923363153e-19,8.14741457702315e-36,1.501682973203727e-28,3.3647995578615615e-42,9.834734867721162e-28,4.288665934880032e-53,3.4700373989105206e-43,2.457429618494064e-38,3.4505705561632676e-51,3.3294547102199433e-31,7.24652281241781e-41,8.045413588417792e-48,9.098676281189112e-58,2.746617445110071e-60,3.2331246743953794e-30
2.774963345838558e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995608879015,0.0,0.17647058999050136,6.317971028443851e-64,4.1111760650109134e-43,7.4118828847893e-33,3.955146427829772e-41,0.0,6.481885125156195e-26,0.0,0.0,1.8700831772418583e-27,0.0,0.11764705992725173,1.5679955234172638e-40,0.0,8.910397935187431e-34,0.0,7.267701673152457e-11,1.8997318263001457e-11,7.124294786373816e-14,6.43455410964243e-14,2.750097540708052e-17,6.870415379225778e-15,1.095054306458934e-19,6.190928503585309e-19,1.423394589871997e-35,2.087841802857148e-28,6.042471352105153e-42,1.5932433886796658e-27,9.22100349185531e-53,6.071387987556332e-43,4.2928920691863363e-38,7.251983244492153e-51,4.6290560979599824e-31,1.1406613947321184e-40,1.5024662894741314e-47,1.862738801440757e-57,5.623049839526514e-60,5.237485984662687e-30
3.2374572531475236e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560734874,0.0,0.17647058998891826,1.340567378646487e-63,7.443043787839873e-43,1.1277564851684878e-32,7.0046051398963e-41,0.0,9.582931269370938e-26,0.0,0.0,2.4828604507652324e-27,0.0,0.11764705991512703,2.5531775238464345e-40,0.0,1.4866224361969276e-33,0.0,8.478984192051731e-11,2.2163511826612025e-11,8.31167729190748e-14,7.506547100972513e-14,3.641177910029693e-17,8.015467445285932e-15,1.4495981931076736e-19,7.222750160670658e-19,2.3174442126043525e-35,2.771972915368485e-28,1.0081321975297594e-41,2.424206277316742e-27,1.797260114400295e-52,9.896654536860559e-43,6.988736235957602e-38,1.3870043476279378e-50,6.145876621948139e-31,1.6917327494639725e-40,2.594084104117331e-47,3.48571021750675e-57,1.0522314089704894e-59,7.968763774626371e-30
3.699951160456489e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560581846,0.0,0.17647058998733517,2.609556979362835e-63,1.2799731913378308e-42,1.638357578856252e-32,1.1788519025773492e-40,0.0,1.359286910336559e-25,0.0,0.0,3.187891833025748e-27,0.0,0.11764705990300232,3.9656579067420066e-40,0.0,2.361519394563849e-33,0.0,9.690266362864569e-11,2.5329693008390864e-11,9.499059797195453e-14,8.57840754454211e-14,4.66480581697507e-17,9.16051424012912e-15,1.856851880311613e-19,8.254571908342412e-19,3.59906249585844e-35,3.559100538609161e-28,1.6014291258860673e-41,3.52178921660159e-27,3.3216840032950085e-52,1.5385258051526513e-42,1.0852808706782648e-37,2.514380638730205e-50,7.891055743291303e-31,2.4059919288971876e-40,4.2151641832977787e-47,6.151902205906499e-57,1.8570748831027708e-59,1.1576183728231616e-29
4.6249389750744205e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560275792,0.0,0.176470589984169,8.201860143154641e-63,3.248960656103015e-42,3.088096476769211e-32,2.8864826621595775e-40,0.0,2.4727531959523926e-25,0.0,0.0,4.873525944163538e-27,0.0,0.11764705987875296,8.447723328843176e-40,0.0,5.215264268266021e-33,0.0,1.2112829664724965e-10,3.166201259290579e-11,1.187382480703748e-13,1.072173255254312e-13,7.107940102576341e-17,1.145059208429323e-14,2.8288074005140175e-19,1.0318215716679827e-18,7.664941935563398e-35,5.4410156893322005e-28,3.536647241421139e-41,6.638130575928881e-27,9.556707239194758e-52,3.281564667700649e-42,2.310950522720778e-37,6.999989260393773e-50,1.2063541794796471e-30,4.394560030688709e-40,9.599349426593943e-47,1.6215828162943292e-56,4.8950727300908264e-59,2.1817744470529405e-29
5.549926789692352e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995599697387,0.0,0.17647058998100287,2.1326814748009257e-62,7.222656717764575e-42,5.238479777117626e-32,6.227255976334498e-40,0.0,4.094469571230804e-25,0.0,0.0,6.933522580926089e-27,0.0,0.11764705985450359,1.608711448796735e-39,0.0,1.0211764324986256e-32,0.0,1.4535391554069246e-10,3.799426223603097e-11,1.4248589815882428e-13,1.2864519873157605e-13,1.0088760868905993e-16,1.3740648538397932e-14,4.014653900814136e-19,1.2381860032172556e-18,1.4592847222293615e-34,7.740885616161019e-28,6.924937199706529e-41,1.1260557394876186e-26,2.3809444599611746e-51,6.254543768589966e-42,4.3989518858170026e-37,1.6947736505762278e-49,1.716269580525573e-30,7.298486761381115e-40,1.9105362455138254e-46,3.693175444150095e-56,1.114859086686988e-58,3.7007159034810475e-29
6.474914604310283e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995596636863,0.0,0.17647058997783677,4.918398498576239e-62,1.4565610069676764e-41,8.238978917040687e-32,1.2250568908490875e-39,0.0,6.332341696389189e-25,0.0,0.0,9.370109494647437e-27,0.0,0.11764705983025424,2.8229875349377696e-39,0.0,1.830628877156296e-32,0.0,1.6957952022492693e-10,4.432642701855546e-11,1.6623354823724332e-13,1.5006766445696443e-13,1.3610328798615529e-16,1.6030683475361326e-14,5.41566214273788e-19,1.4445504962823238e-18,2.560118569178524e-34,1.046119759362027e-27,1.2414103141989446e-40,1.771035388972086e-26,5.3411682396515043e-51,1.0981987892620158e-41,7.716036644878584e-37,3.708550307066542e-49,2.3194032432188973e-30,1.1313697084912543e-39,3.4565110149664623e-46,7.563912948090745e-56,2.2833189722984445e-58,5.819882433350079e-29
8.324890233546146e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995590515854,0.0,0.1764705899715048,2.1159967908919658e-61,4.881339508059681e-41,1.7356288392229776e-31,3.94712924026828e-39,0.0,1.3064059938337454e-24,0.0,0.0,1.5368256880278186e-26,0.0,0.11764705978175558,7.298624982769496e-39,0.0,4.873684631423223e-32,0.0,2.1803068714681097e-10,5.6990445516985376e-11,2.1372884836411557e-13,1.9289644785347824e-13,2.2268267354957057e-16,2.0610689072779978e-14,8.860414815800167e-19,1.8572797076939697e-18,6.61514735913895e-34,1.7157792420116367e-27,3.3050161126742522e-40,3.730851428978418e-26,2.254149344860886e-50,2.8408640122640296e-41,1.992978406944616e-36,1.495676593271718e-48,3.804138008029643e-30,2.3418491972329214e-39,9.27527188866024e-46,2.5777746995060473e-55,7.781531567928168e-58,1.2257825256744616e-28
1.0174865862782007e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995584394905,0.0,0.176470589965173,6.730784397245706e-61,1.294908062751361e-40,3.1582663473498794e-31,1.021644781962422e-38,0.0,2.3491128716609164e-24,0.0,0.0,2.2867899482705184e-26,0.0,0.11764705973325697,1.5809469712219903e-38,0.0,1.0743110196978564e-31,0.0,2.664817974155573e-10,6.96539540559933e-11,2.612241484509895e-13,2.357036876098999e-13,3.3080566270642053e-16,2.5190608882086148e-14,1.3163010049962686e-18,2.2700092882632745e-18,1.4320769943266858e-33,2.553072488931422e-27,7.285311475091942e-40,6.788848000284116e-26,7.148341713406861e-50,6.153924418455894e-41,4.312810098671514e-36,4.6113933713213057e-48,5.6605417830281316e-30,4.2204977470162406e-39,2.0494960011672174e-45,6.885371723376887e-55,2.0784882718944515e-57,2.2300791489746633e-28
1.202484149201787e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599557827403,0.0,0.17647058995884154,1.7627370587467537e-60,2.925896616306562e-40,5.205253588225754e-31,2.2708922791490706e-38,0.0,3.84301650651553e-24,0.0,0.0,3.186824568123728e-26,0.0,0.11764705968475841,3.0271035506057535e-38,0.0,2.079914448365642e-31,0.0,3.14932851061101e-10,8.231683944045908e-11,3.087194484978823e-13,2.7848940593095826e-13,4.604500506633981e-16,2.977044295011695e-14,1.8322979492715103e-18,2.6827393196723986e-18,2.74050273670306e-33,3.5579112853930765e-27,1.410477394366097e-39,1.1188828312958524e-25,1.8715667385329844e-49,1.1780538015970264e-40,8.250061516626104e-36,1.1845694862710268e-47,7.888418982735209e-30,6.915794864889246e-39,3.970236770964289e-45,1.560397509073536e-54,4.7103751031864e-57,3.6747517883496053e-28
1.3874817121253732e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995572153225,0.0,0.1764705899525105,4.0400600628808614e-60,5.8980036097448745e-40,7.989897129938153e-31,4.5247362198149477e-38,0.0,5.8696106469489416e-24,0.0,0.0,4.236880419023998e-26,0.0,0.11764705963625992,5.29957906318511e-38,0.0,3.668285837378054e-31,0.0,3.6338384810204466e-10,9.497898863398644e-11,3.562147485048035e-13,3.2125362068008857e-13,6.115979739145906e-16,3.435019130654585e-14,2.434002642014633e-18,3.0954698834210517e-18,4.7951141063976035e-33,4.7302409812534355e-27,2.487636757123763e-39,1.7174277576216563e-25,4.285642066420765e-49,2.061597585461894e-40,1.4429762933693338e-35,2.6754055808458033e-47,1.0487648439354864e-29,1.0575990976902443e-38,7.001483147083715e-45,3.1494085197707635e-54,9.507127094945343e-57,5.639508282604874e-28
1.7574768379725457e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599555991192,0.0,0.17647058993984968,1.681946914415636e-59,1.929667453443961e-39,1.62258027729143e-30,1.4568532909899357e-37,0.0,1.1846798651678931e-23,0.0,0.0,6.787041924805027e-26,0.0,0.1176470595392631,1.3514585356259308e-37,0.0,9.437320099875813e-31,0.0,4.602856723756369e-10,1.2030062606604386e-10,4.5120534839871964e-13,4.067175846472734e-13,9.78359241264104e-16,4.3509430898944404e-14,3.894520926170899e-18,3.920932933859026e-18,1.2213181551957935e-32,7.577358587194949e-27,6.400022821210758e-39,3.4876231670644376e-25,1.7956067827590223e-48,5.250610631475517e-40,3.6722097503565125e-35,1.0981941627602603e-46,1.6800132009034797e-29,2.1384501710932803e-38,1.7998081276441742e-44,1.0308446930692126e-53,3.1118143196148738e-56,1.144792618877501e-27
2.4974670896668905e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599553543078,0.0,0.17647058991453496,1.4930288063655587e-58,1.171550498866907e-38,4.654073855098666e-30,8.694091457873827e-37,0.0,3.3776948306961634e-23,0.0,0.0,1.3687425006017524e-25,0.0,0.11764705934527016,5.532048156479236e-37,0.0,3.89021149663723e-30,0.0,6.540886417439929e-10,1.7093009162610945e-10,6.411865477067831e-13,5.773879725507434e-13,1.9694213636733353e-15,6.182688172629646e-14,7.843868696170162e-18,5.571869006291428e-18,4.985854508914354e-32,1.528128045006138e-26,2.6383712732564166e-38,1.0002678834122033e-24,1.6615494400295816e-47,2.1414559886968507e-39,1.4963665445458024e-34,9.93524497466684e-46,3.388087360577161e-29,6.110929308443704e-38,7.406345150923666e-44,6.251041968217152e-53,1.8870055127057453e-55,3.280731562471265e-27
3.2374573413612355e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599551095221,0.0,0.17647058988923248,6.81956569116565e-58,4.248048203182197e-38,1.0136419499615462e-29,3.127982901592377e-36,0.0,7.334620307867648e-23,0.0,0.0,2.298787825449691e-25,0.0,0.11764705915127811,1.5561948208795637e-36,0.0,1.0964992324613387e-29,0.0,8.478907055478496e-10,2.2153512028905893e-10,8.311677463749691e-13,7.477155499931884e-13,3.3032933518028914e-15,8.014296150155221e-14,1.3164206896771325e-17,7.222822712185308e-18,1.3991798882505796e-31,2.566479443997677e-26,7.437136642832196e-38,2.1782950034283094e-24,7.659560786886326e-47,6.002486939641814e-39,4.192337372253159e-34,4.5403475097096526e-45,5.690266980374342e-29,1.3289281360738989e-37,2.0849484617807107e-43,2.2641765213482177e-52,6.83488620334838e-55,7.139036084230518e-27
3.9774475930555805e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599548647693,0.0,0.17647058986394576,2.246228995154513e-57,1.1667918417949162e-37,1.879580011019488e-29,8.549889771801124e-36,0.0,1.3575167178153141e-22,0.0,0.0,3.468841017331337e-25,0.0,0.11764705895728697,3.526984577888722e-36,0.0,2.485640105283973e-29,0.0,1.0416918637882353e-09,2.721084943721773e-10,1.0211489444030584e-12,9.177010043983219e-13,4.979287776687045e-15,9.845767032244567e-14,1.9855437784706362e-17,8.873799248646579e-18,3.163914127338278e-31,3.872794250536026e-26,1.6860733547438463e-37,4.0386028869889904e-24,2.5189138249937136e-46,1.3555910161663294e-38,9.46514075106048e-34,1.485356079114132e-44,8.58656135904432e-29,2.4623387894194416e-37,4.7216501743287284e-43,6.213316093206754e-52,1.8756192708258278e-54,1.3226029901870412e-26
