Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CH3X(55),C2H4X(215)
2.614809579184117e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522943034065954,0.11865714033547496,0.02282138111597795,0.0,2.902362918865603e-19,2.5550555673550867e-11,7.791130906341932e-16,4.2774132704569615e-17,2.4096782696637294e-35,2.307861419560167e-07,6.409097741862111e-33,2.3069158301591022e-07,6.166425225770449e-23,2.5846962156743327e-25,1.9757061245374452e-27,1.8984122307764813e-28,2.258221769873363e-18,1.641706778568959e-22,1.259340913216584e-05,3.7315211769730334e-07,5.33394697508282e-09,4.517397307442299e-15,1.014810616539497e-12,2.3351390708001196e-10,1.0702019334435502e-13,6.844214342629922e-13,1.2632680214051271e-09,6.13322217174973e-17,2.54327284401755e-15,6.259905017176605e-22,1.4147558724201488e-21,3.921878238060807e-20,2.0688716259675133e-25,6.271978389199517e-13,2.1348755983284035e-26
2.6340151256611307e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229420818644034,0.11865704620567691,0.0228213797456289,0.0,2.9498616714962515e-19,2.5927051312814535e-11,7.984035456663847e-16,4.372281480748068e-17,2.510984488694111e-35,2.324812593772503e-07,6.694977672948213e-33,2.3238535621199574e-07,6.347676620383453e-23,2.62683231522985e-25,2.0429244885497858e-27,1.9609023277988403e-28,2.2931342349588026e-18,1.6660484303299925e-22,1.2685832713266478e-05,3.7589279671844794e-07,5.3787517982303695e-09,4.555113170624794e-15,1.0243159042348465e-12,2.3356043007308934e-10,1.0704146235698511e-13,6.8456945427096e-13,1.2743059666353464e-09,6.234804752207463e-17,2.599634361484656e-15,6.312556445246759e-22,1.4551086074409595e-21,3.956522095886048e-20,2.1210235760238496e-25,6.325586785148344e-13,2.171939842140534e-26
2.6532206721381445e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229411296735056,0.11865695207695448,0.02282137837528051,0.0,2.997779115820152e-19,2.6306298928914257e-11,8.18012160231871e-16,4.4685423856470143e-17,2.6157223424634073e-35,2.3417637685364608e-07,6.991382285169959e-33,2.3407912013773592e-07,6.532869123736237e-23,2.6693326977916783e-25,2.1118880996668516e-27,2.0249332883564236e-28,2.3283372960810395e-18,1.690505807719538e-22,1.2778255217256144e-05,3.786334744206634e-07,5.423568403157294e-09,4.592895276752309e-15,1.0338249506979716e-12,2.3360619400517e-10,1.0706221107056304e-13,6.847155511686644e-13,1.2853460924898853e-09,6.337227610720448e-17,2.656821272052459e-15,6.365149692291026e-22,1.4962523230405953e-21,3.991227803669868e-20,2.1740514883040844e-25,6.379197418149789e-13,2.2093141907866346e-26
2.6724262186151582e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452294017749326,0.11865685794930769,0.022821377004932777,0.0,3.0461160079763207e-19,2.6688298493835666e-11,8.379415545567415e-16,4.5662061382943626e-17,2.7239804065685826e-35,2.3587149438506248e-07,7.298618089264467e-33,2.357728747932212e-07,6.722058545372038e-23,2.7121981064549886e-25,2.182628448626893e-27,2.09053041952743e-28,2.3638314640672615e-18,1.7150779443111314e-22,1.2870676644147394e-05,3.813741508039605e-07,5.468396683991216e-09,4.630743642261906e-15,1.043337636937133e-12,2.3365123417988494e-10,1.0708314123276683e-13,6.848590310140088e-13,1.2963883639212502e-09,6.44049080108682e-17,2.7148395419999307e-15,6.417685816808082e-22,1.5381952273660892e-21,4.0259953739813874e-20,2.227962804373747e-25,6.432810174010625e-13,2.246998301564562e-26
2.691631765092172e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452293922532367,0.1186567638227365,0.022821375634585698,0.0,3.094873104285429e-19,2.7073049979616657e-11,8.58194349027684e-16,4.665282891832993e-17,2.835848842819294e-35,2.375666119713659e-07,7.616998198643146e-33,2.374666201785418e-07,6.915301061874882e-23,2.7554292889310173e-25,2.2551773530888882e-27,2.1577192360786465e-28,2.399617249859721e-18,1.739763898201318e-22,1.2963096993952786e-05,3.8411482586834974e-07,5.513236540904014e-09,4.668658283252539e-15,1.052853847727639e-12,2.336955842590187e-10,1.0710359846639105e-13,6.850007562585149e-13,1.3074327473111017e-09,6.544594380762612e-17,2.7736951368983095e-15,6.470165884960722e-22,1.5809455316580682e-21,4.060824819616093e-20,2.282764971206194e-25,6.486424944311808e-13,2.2849918381020713e-26
2.7108373115691857e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522938273164734,0.11865666969724091,0.022821374264239275,0.0,3.1440511612524e-19,2.7460553358320842e-11,8.78773164202757e-16,4.7657827994073215e-17,2.9514194144593793e-35,2.3926172961243035e-07,7.946842416961073e-33,2.3916035629378755e-07,7.112653216204894e-23,2.799026997447159e-25,2.329566958584868e-27,2.2265254603904194e-28,2.435695164516707e-18,1.7645627518277377e-22,1.3055516266684879e-05,3.868554996138421e-07,5.558087878608005e-09,4.706639211650475e-15,1.0623734714936483e-12,2.337392763378497e-10,1.0712304871908016e-13,6.851414724039452e-13,1.3184792105923802e-09,6.649538410167973e-17,2.833394021611534e-15,6.522590996642855e-22,1.6245114501555231e-21,4.095716153582863e-20,2.3384654405770583e-25,6.540041626120615e-13,2.323294470371633e-26
2.7300428580461995e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229373210164525,0.1186565755728209,0.022821372893893507,0.0,3.1936509355691195e-19,2.7850808602001665e-11,8.996806208232816e-16,4.8677160141624786e-17,3.070785503597494e-35,2.4095684730813693e-07,8.288477338092116e-33,2.4085408313904827e-07,7.314171916996715e-23,2.842991988641151e-25,2.405829739637598e-27,2.2969750224002663e-28,2.4720657192125183e-18,1.789473611808535e-22,1.314793446235623e-05,3.895961720404483e-07,5.602950604447174e-09,4.7446864452544235e-15,1.07189640017885e-12,2.3378234102654037e-10,1.0714311639154923e-13,6.852793982142681e-13,1.3295277235401854e-09,6.755322953714053e-17,2.8939421602966352e-15,6.574962226939186e-22,1.66890119999351e-21,4.130669389077263e-20,2.395071668886082e-25,6.593660121680808e-13,2.3619058747451008e-26
2.7492484045232132e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229363688788293,0.11865648144947646,0.022821371523548396,0.0,3.2436731841170254e-19,2.8243815682782035e-11,9.209193398230791e-16,4.971092689243718e-17,3.194042124222557e-35,2.4265196505837407e-07,8.642236421991245e-33,2.4254780071441334e-07,7.519914437966798e-23,2.8873250234949613e-25,2.4839985005542287e-27,2.369094059525838e-28,2.508729425248811e-18,1.8144956086973504e-22,1.3240351580979398e-05,3.923368431481789e-07,5.647824632179759e-09,4.782800002007201e-15,1.0814225291536912e-12,2.338248075066923e-10,1.0716285609494304e-13,6.854157310872497e-13,1.340578256938522e-09,6.86194807950702e-17,2.9553455164041478e-15,6.627280633136496e-22,1.7141230011325188e-21,4.1656845396222574e-20,2.4525911180013553e-25,6.647280338199203e-13,2.4008257339211817e-26
2.768453951000227e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229354167518626,0.11865638732720758,0.02282137015320394,0.0,3.294118663969093e-19,2.8639574572803165e-11,9.424919423374376e-16,5.0759229777957535e-17,3.321285938398628e-35,2.443470828630363e-07,9.008460087009795e-33,2.4424150901997234e-07,7.729938417489545e-23,2.932026867230043e-25,2.5641063765777258e-27,2.4429089167237767e-28,2.545686794038577e-18,1.8396278969545077e-22,1.3332767622566938e-05,3.950775129370448e-07,5.692709879339605e-09,4.82097989294694e-15,1.0909517571099557e-12,2.338667035964269e-10,1.0718166553083954e-13,6.855512663078246e-13,1.3516307829835854e-09,6.969413857724124e-17,3.01761005267809e-15,6.679547340651177e-22,1.760185076277799e-21,4.200761618814583e-20,2.5110312550650506e-25,6.700902187599332e-13,2.4400537370656366e-26
2.7876594974772407e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229344646355535,0.11865629320601424,0.022821368782860146,0.0,3.344988132392525e-19,2.9038085244200144e-11,9.644010497147014e-16,5.182217032962034e-17,3.45261527421337e-35,2.4604220072202463e-07,9.387495813040552e-33,2.4593520805581426e-07,7.944301858071353e-23,2.977098289214793e-25,2.6461868351312424e-27,2.5184461465275105e-28,2.5829383371170846e-18,1.8648696547036553e-22,1.3425182587131403e-05,3.978181814070567e-07,5.737606265863392e-09,4.859226135664937e-15,1.1004839859460066e-12,2.339080558199825e-10,1.0720067957457148e-13,6.856847744248623e-13,1.3626852754432215e-09,7.077720362470957e-17,3.0807417311560253e-15,6.731763438207947e-22,1.807095650793494e-21,4.2359006404563226e-20,2.5703995512139432e-25,6.754525586259283e-13,2.4795895797739673e-26
2.8068650439542545e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229335125299036,0.11865619908589643,0.022821367412517005,0.0,3.396282346851338e-19,2.943934766915407e-11,9.866492835263304e-16,5.289985007884093e-17,3.588130142863973e-35,2.477373186352453e-07,9.779698239965133e-33,2.4762889782202824e-07,8.163063125836966e-23,3.0225400629018307e-25,2.730273676989109e-27,2.5957325090759415e-28,2.620484566146318e-18,1.890220083566922e-22,1.351759647468536e-05,4.005588485582253e-07,5.782513716516394e-09,4.897538749978868e-15,1.1100191206616564e-12,2.3394888947024797e-10,1.0721964174118281e-13,6.858166462697587e-13,1.3737417090783835e-09,7.186867671322195e-17,3.1447465131691587e-15,6.7839299942041165e-22,1.8548629526259584e-21,4.27110161859818e-20,2.630703483810672e-25,6.808150454777417e-13,2.519432964096591e-26
2.8260705904312682e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229325604349124,0.11865610496685414,0.02282136604217452,0.0,3.448002065008847e-19,2.9843361819873485e-11,1.009239265576431e-15,5.399237055700965e-17,3.7279322551483476e-35,2.4943243660261076e-07,1.0185429263004241e-32,2.49322578318703e-07,8.38628095000671e-23,3.0683529657247223e-25,2.816401037384248e-27,2.67479497212672e-28,2.658325992913456e-18,1.9156784084664167e-22,1.3610009285241357e-05,4.032995143905614e-07,5.827432159880783e-09,4.935917748811207e-15,1.119557069260372e-12,2.339892286657196e-10,1.0723792309005397e-13,6.859476973516911e-13,1.3848000597633116e-09,7.296855864013869e-17,3.2096303593424667e-15,6.836048118907696e-22,1.9034952122344646e-21,4.306364567490315e-20,2.691950535259688e-25,6.861776717760199e-13,2.559583598525822e-26
2.845276136908282e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522931608350581,0.11865601084888734,0.02282136467183269,0.0,3.500148044729821e-19,3.025012766856591e-11,1.032173617910634e-15,5.509983329548635e-17,3.872125037686487e-35,2.511275546240382e-07,1.0605058127153149e-32,2.510162495459273e-07,8.614014422380071e-23,3.1145377790125073e-25,2.9046033870966786e-27,2.7556607110686186e-28,2.6964631293294496e-18,1.941243877456427e-22,1.3702421018811957e-05,4.060401789040757e-07,5.872361526833841e-09,4.974363147857659e-15,1.1290977426562526e-12,2.3402909640377763e-10,1.0725615245184029e-13,6.860772705632882e-13,1.3958603046997233e-09,7.407685023415303e-17,3.2753992295948384e-15,6.888118912542784e-22,1.9530006625268423e-21,4.3416895015388993e-20,2.7541481921463527e-25,6.915404303624672e-13,2.600041198007068e-26
2.8644816833852957e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522930656276909,0.11865591673199606,0.022821363301491517,0.0,3.5527210440823733e-19,3.0659645187469024e-11,1.0554549628234556e-15,5.622233982559568e-17,4.0208136472059103e-35,2.5282267269944975e-07,1.1038961510419437e-32,2.5270991150378967e-07,8.846322996887569e-23,3.161095287940996e-25,2.9949155334103553e-27,2.838357108934894e-28,2.734896487429019e-18,1.9669157615978408e-22,1.3794831675409712e-05,4.08780842098779e-07,5.9173017519656876e-09,5.0128749663886875e-15,1.1386410545947303e-12,2.3406851460555055e-10,1.0727434355974389e-13,6.862054305606953e-13,1.4069224220507753e-09,7.519355235494259e-17,3.3420590831391894e-15,6.940143460469999e-22,2.0033875388056124e-21,4.377076435290431e-20,2.8173039468132576e-25,6.969033144432672e-13,2.640805483967112e-26
2.8836872298623095e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229297042138983,0.11865582261618025,0.022821361931151,0.0,3.605721821341011e-19,3.1071914348844504e-11,1.079085922870405e-15,5.735999167862015e-17,4.1741049929140176e-35,2.5451779082877225e-07,1.1487523654336425e-32,2.544035641923784e-07,9.083266488897306e-23,3.2080262814357566e-25,3.087372621611198e-27,2.9229117564277013e-28,2.7736265793807593e-18,1.9926933546619007e-22,1.388724125504718e-05,4.1152150397468184e-07,5.962252773151958e-09,5.051453220888456e-15,1.1481869215320108e-12,2.3410750418331334e-10,1.072921829136187e-13,6.863326147103048e-13,1.4179863909353678e-09,7.631866588800162e-17,3.4096158784826185e-15,6.992122852162201e-22,2.0546640786875754e-21,4.412525383549005e-20,2.8814252971108685e-25,7.022663175642581e-13,2.6818761842635087e-26
2.9028927763393232e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229287521615474,0.11865572850143992,0.022821360560811143,0.0,3.659151134988338e-19,3.148693512496398e-11,1.1030691208744225e-15,5.851289038579632e-17,4.3321077500905313e-35,2.562129090119371e-07,1.1951136443607971e-32,2.5609720761178194e-07,9.324905074802303e-23,3.255331552096974e-25,3.182010135895198e-27,3.0093524519364027e-28,2.8126539174807422e-18,2.0185759730042363e-22,1.397964975773692e-05,4.1426216453179515e-07,6.007214530778259e-09,5.090097927003908e-15,1.1577352625668388e-12,2.341460850774953e-10,1.0730982216748275e-13,6.864587136922212e-13,1.4290521915184242e-09,7.745219174358214e-17,3.478075573426498e-15,7.044058185819775e-22,2.106838522060385e-21,4.4480363612648126e-20,2.946519745731844e-25,7.076294335974162e-13,2.723253033199936e-26
2.922098322816337e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452292780011986,0.11865563438777504,0.02282135919047194,0.0,3.713009743716937e-19,3.1904707488116576e-11,1.127407179932893e-15,5.968113747831067e-17,4.494932374674595e-35,2.579080272488793e-07,1.243019949186282e-32,2.577908417620883e-07,9.57129929157523e-23,3.303011896150416e-25,3.2788639003411096e-27,3.097707201555982e-28,2.8519790141539197e-18,2.0445629553975293e-22,1.4072057183491485e-05,4.170028237701296e-07,6.052186968024364e-09,5.128809102538396e-15,1.1672859993680545e-12,2.3418427629577376e-10,1.0732739278586294e-13,6.865836415681987e-13,1.4401198048873699e-09,7.859413085906921e-17,3.547444125066574e-15,7.095950548757229e-22,2.159919111036813e-21,4.483609383536532e-20,3.012594800223177e-25,7.129926567265964e-13,2.764935771512516e-26
2.9413038692933504e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229268480888335,0.11865554027518561,0.022821357820133392,0.0,3.7672984064312487e-19,3.2325231410613063e-11,1.1521027234258172e-15,6.08648344872949e-17,4.6626911212471116e-35,2.596031455395384e-07,1.2925120247431958e-32,2.594844666433856e-07,9.822510036220354e-23,3.351068113374032e-25,3.37797008010554e-27,3.1880042191094717e-28,2.8916023819548503e-18,2.0706536628628655e-22,1.416446353232343e-05,4.19743481689696e-07,6.097170030966911e-09,5.167586764818412e-15,1.1768390560872657e-12,2.342220959597591e-10,1.0734472026788542e-13,6.867076656390481e-13,1.4511892129617173e-09,7.974448419528485e-17,3.617727489793079e-15,7.147801032855228e-22,2.2139140899003964e-21,4.5192444656042434e-20,3.079657973649121e-25,7.183559814305459e-13,2.806924146386379e-26
2.979714962247378e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522924944058767,0.11865535205323302,0.022821355079458275,0.0,3.8771689305101e-19,3.317453382294076e-11,1.2025767587115597e-15,6.327898437888991e-17,5.013469133473588e-35,2.6299338228178244e-07,1.3964204682545343e-32,2.6287168859930414e-07,1.0339626493010956e-22,3.4483113836683197e-25,3.5830860609761675e-27,3.3745389521319265e-28,2.9717459818280976e-18,2.1231438067011193e-22,1.434927299926969e-05,4.2522479357256745e-07,6.187167829654849e-09,5.245341618277358e-15,1.1959518376476627e-12,2.3429668902170383e-10,1.0737889656344183e-13,6.8695294347747e-13,1.4733333451426566e-09,8.207043749120524e-17,3.761062480539717e-15,7.251380714537546e-22,2.3246802048858406e-21,4.5907008709524313e-20,3.21677875505129e-25,7.290829148290257e-13,2.8918168266235335e-26
3.0142771386793715e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229232308551665,0.11865518269540931,0.022821352613409965,0.0,3.9775079805251384e-19,3.3948140293408294e-11,1.2492416351343512e-15,6.55050678977012e-17,5.347130291654995e-35,2.660439064521184e-07,1.4957634889727004e-32,2.659194682030203e-07,1.0822011277469759e-22,3.5371037108376516e-25,3.775719144015451e-27,3.549309829543112e-28,3.044883822674884e-18,2.170722929327973e-22,1.4515560274445918e-05,4.301568556573903e-07,6.268183390855142e-09,5.315532665517758e-15,1.2131566750416643e-12,2.343627024343004e-10,1.074091543488832e-13,6.871707299474082e-13,1.4932645346540076e-09,8.419209986970696e-17,3.893222175728178e-15,7.344449097474342e-22,2.427556085370458e-21,4.6552094418814267e-20,3.343613278565205e-25,7.387352719794976e-13,2.9692455092667627e-26
3.048839315111365e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229215176860993,0.11865501334106827,0.02282135014736379,0.0,4.0792515822039024e-19,3.4730657360116715e-11,1.2971050286704087e-15,6.778276470094264e-17,5.69859964009932e-35,2.6909443079563177e-07,1.6009122918690798e-32,2.6896721779007286e-07,1.1320957516183328e-22,3.6271259038426517e-25,3.976224597524089e-27,3.730818850005785e-28,3.1189955985976272e-18,2.2186290331248866e-22,1.4681844062163849e-05,4.350889134715012e-07,6.349232630930721e-09,5.38593930521682e-15,1.2303679517131397e-12,2.3442775804969897e-10,1.0743895031383966e-13,6.873860606516234e-13,1.513201291900733e-09,8.634102799847684e-17,4.02843707859061e-15,7.437398710414608e-22,2.5335214916945466e-21,4.719919239666861e-20,3.4737648792771203e-25,7.483878841860666e-13,3.047660370355127e-26
3.083401491543359e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522919804551568,0.11865484399020984,0.022821347681319736,0.0,4.182404166377089e-19,3.552208486218038e-11,1.3461822396754055e-15,7.011266651458265e-17,6.068598641656093e-35,2.7214495531208424e-07,1.7121339820674318e-32,2.7201493736097116e-07,1.1836833060213899e-22,3.7183827438978722e-25,4.184825665540844e-27,3.9192379533660574e-28,3.1940843016512654e-18,2.2668591733287345e-22,1.4848124362496657e-05,4.400209670149625e-07,6.430315315106042e-09,5.456561641963156e-15,1.2475853054597891e-12,2.3449193450668145e-10,1.0746837383084696e-13,6.875991032191815e-13,1.533143538563429e-09,8.851722827757602e-17,4.166741877789103e-15,7.530235814934832e-22,2.642624544680178e-21,4.784830358447739e-20,3.607277531989376e-25,7.580407281142358e-13,3.127060167492351e-26
3.117963667975352e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522918091451575,0.11865467464283391,0.02282134521527782,0.0,4.2869701662402615e-19,3.6322422638838895e-11,1.396488572022843e-15,7.249536506371805e-17,6.457868997959753e-35,2.75195480001264e-07,1.829704699856222e-32,2.7506262691622344e-07,1.2370009495610445e-22,3.810879044706411e-25,4.401749259582321e-27,4.114741260037976e-28,3.270152925336881e-18,2.3154106236239555e-22,1.501440117551751e-05,4.4495301628783705e-07,6.511431227865478e-09,5.5273997811155155e-15,1.264808394411221e-12,2.3455530400445576e-10,1.0749743513718803e-13,6.878100968256893e-13,1.5530912027211215e-09,9.072070730845902e-17,4.3081712545949e-15,7.622966635678142e-22,2.75491338473897e-21,4.8499428937107077e-20,3.7441952667434777e-25,7.67693782503027e-13,3.207443724558548e-26
