Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23),COX(50)
1.7875174063175421e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31067628451067142,0.11202836678472393,0.011551069819389904,4.4530918931422955e-06,8.8398881363430721e-06,0.002410704606956908,0.001191760418996277,1.6581360666974488e-12,1.0117290975838766e-14,1.2262520034428592e-07,2.8499756687219888e-24,2.4062887831381989e-07,3.5726601871297591e-19,2.7763703925171749e-14,3.689096728141976e-13,1.3265403909253368e-15,4.6004547290941762e-10,1.3717082298363164e-17,0.0053786619737593777,0.021268649511519938,1.1005608207622944e-09,0.00014264064176200856,1.7038995978211695e-13,3.8721665951758185e-08,3.8050239625031832e-06,8.2534611943161402e-08,6.2755174000569302e-05,3.464250178505401e-05,7.0292616769332055e-11,1.2867892031374414e-10,3.9422489414618851e-10,9.1233463460751237e-10
1.7908324932231115e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31065284360339696,0.11202500166114919,0.011537300453459161,4.4804790876635882e-06,8.8961400900059129e-06,0.0024183177252901362,0.00119547591589907,1.6659369472136937e-12,1.0194086628429682e-14,1.2279179312428953e-07,2.8760378758724335e-24,2.4096249020732729e-07,3.5934532523233395e-19,2.7932163037235771e-14,3.7057583245785332e-13,1.3333003384816001e-15,4.6133721087716193e-10,1.3823502745408249e-17,0.0053780924735621479,0.021292176445831482,1.1017391256861088e-09,0.00014282543984689861,1.7088849766024074e-13,3.8839825565364743e-08,3.8114119932023183e-06,8.2739187705827976e-08,6.2940236073494158e-05,3.4749396771019383e-05,7.0583225254359832e-11,1.2923534102230144e-10,3.9667406783457575e-10,9.1510993279024198e-10
1.794147580128681e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31062944328975411,0.11202163211049257,0.011523549573518236,4.5079766684246917e-06,8.9526351235714619e-06,0.0024259383884437705,0.0011991950540240525,1.6737589476618976e-12,1.0271313190705392e-14,1.2295826900594626e-07,2.9022871675803507e-24,2.4129589245995006e-07,3.6143266308901084e-19,2.8101278477697257e-14,3.7224600365535704e-13,1.3400811511382869e-15,4.6262929815229727e-10,1.3930541946667422e-17,0.0053775234912801445,0.021315662146363126,1.1029151933092575e-09,0.00014301010575043947,1.713879627877805e-13,3.8958138753711345e-08,3.8178008525590843e-06,8.2943782970793125e-08,6.3125454837227658e-05,3.4856388466540009e-05,7.0874365941966892e-11,1.2979301433772116e-10,3.9913346106605388e-10,9.1788770878437016e-10
1.7974626670342503e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31060608350202412,0.11201825814162815,0.011509817148851376,4.5355848192942071e-06,9.0093737346215412e-06,0.0024335665798260906,0.0012029178254469115,1.6816020815173773e-12,1.0348972190080832e-14,1.2312462816130709e-07,2.9287245159762145e-24,2.416290853548259e-07,3.6352804709163899e-19,2.8271051204997524e-14,3.7392018606510295e-13,1.3468828481026388e-15,4.6392173040992072e-10,1.4038202289544544e-17,0.0053769550261447974,0.021339106681973887,1.1040890273054475e-09,0.00014319463969494431,1.7188835619133053e-13,3.9076605452889389e-08,3.8241905433733999e-06,8.3148397207728036e-08,6.3310829923792899e-05,3.4963476643437315e-05,7.1166038041353213e-11,1.3035193998933229e-10,4.0160309330231878e-10,9.2066795680907841e-10
1.8007777539398198e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31058276417263408,0.11201487976341276,0.01149610314880951,4.5633037237661846e-06,9.0663564200760526e-06,0.0024412022828772472,0.0012066442222585503,1.6894663622165097e-12,1.0427065155859507e-14,1.2329087076125076e-07,2.9553508962502209e-24,2.4196206917420786e-07,3.6563149203955505e-19,2.8441482175050552e-14,3.7559837933473181e-13,1.3537054485336603e-15,4.6521450333931539e-10,1.4146486165839102e-17,0.0053763870773890863,0.021362510121374727,1.1052606313353833e-09,0.00014337904190205868,1.7238967869806093e-13,3.919522560367883e-08,3.8305810684371848e-06,8.335302987903698e-08,6.3496360966078063e-05,3.5070661074069558e-05,7.1458240778493417e-11,1.3091211772586062e-10,4.0408298396721974e-10,9.2345067109287716e-10
1.8040928408453892e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31055948523415594,0.11201149698468604,0.011482407542810106,4.5911335649597613e-06,9.1235836761906746e-06,0.0024488454810691852,0.0012103742365650544,1.6973518031567456e-12,1.0505593619228218e-14,1.2345699697549474e-07,2.9821672866546835e-24,2.4229484419947041e-07,3.6774301272276012e-19,2.8612572341242669e-14,3.7728058310117227e-13,1.36054897154221e-15,4.665076126439062e-10,1.4255395971743435e-17,0.0053758196442475524,0.021385872533128916,1.1064300090693961e-09,0.00014356331259275936,1.7289193145170617e-13,3.9313999144553981e-08,3.8369724305406535e-06,8.3557680452049999e-08,6.3682047597834926e-05,3.517794153133014e-05,7.1750973354882491e-11,1.3147354725124502e-10,4.0657315233025096e-10,9.262358458898688e-10
1.8070764190604016e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31053856866814367,0.11200844872868689,0.011470097199093933,4.6162754239765295e-06,9.1752977242260484e-06,0.002455730754152423,0.0012137343358869033,1.7044668030507349e-12,1.0576642853738681e-14,1.2360641119788562e-07,3.0064653076752388e-24,2.425941634350868e-07,3.6965029830769863e-19,2.8767117889451111e-14,3.7879799515706539e-13,1.3667260468100902e-15,4.6767169507907175e-10,1.4353951950864398e-17,0.0053753093946388953,0.021406863681618662,1.1074805485646422e-09,0.00014372904394995315,1.7334475513016034e-13,3.9421026427272603e-08,3.8427253744056809e-06,8.3741880840712915e-08,6.3849298293405782e-05,3.5274575858358389e-05,7.2014885029685277e-11,1.3197990387390432e-10,4.0882310731286727e-10,9.287446022009612e-10
1.8100599972754141e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31051768471532043,0.11200539692183961,0.011457801707632682,4.641507422725363e-06,9.2272106367521504e-06,0.0024626220729333501,0.0012170973532644412,1.7115989632723606e-12,1.0648047201956634e-14,1.2375573140651048e-07,3.030918749232621e-24,2.428933139785675e-07,3.7156414797920708e-19,2.8922198848184432e-14,3.8031865513296525e-13,1.3729200986708165e-15,4.6883604339696654e-10,1.4453018630447851e-17,0.0053747995615031239,0.021427821702907031,1.1085292903747468e-09,0.00014389466911745788,1.7379833378939682e-13,3.9528177861960773e-08,3.8484790005555856e-06,8.3926094916243801e-08,6.4016674454702989e-05,3.5371287618621605e-05,7.2279224660830287e-11,1.3248727402274971e-10,4.1108141698669116e-10,9.3125534270221891e-10
1.8130435754904266e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31049683332683181,0.11200234157055267,0.011445521046269155,4.666829693919854e-06,9.2793227741489805e-06,0.0024695194254287776,0.0012204632829744069,1.7187482935075359e-12,1.0719807784009358e-14,1.2390495772272469e-07,3.0555283308442658e-24,2.4319229603323039e-07,3.7348457249964326e-19,2.9077815907208055e-14,3.8184256274211046e-13,1.3791311409565374e-15,4.7000065449459229e-10,1.455259776643372e-17,0.0053742901442854363,0.021448746646671457,1.1095762371544121e-09,0.00014406018825498791,1.7425266818345935e-13,3.9635453403706463e-08,3.8542333110154157e-06,8.4110322296137879e-08,6.4184175816516206e-05,3.5468076647664872e-05,7.2543991668181673e-11,1.3299565748771699e-10,4.1334809539967223e-10,9.3376806322882509e-10
1.815728795883938e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31047809487939659,0.1119995887291861,0.011434481112497404,4.6896970304248436e-06,9.3263943325686449e-06,0.0024757321916131217,0.0012234951050352826,1.7251973790656299e-12,1.0784697814556398e-14,1.2403918122901472e-07,3.0778110503460119e-24,2.4346123599207624e-07,3.7521858495394318e-19,2.9218330194831615e-14,3.8321685607418132e-13,1.3847356172340516e-15,4.7104902660188689e-10,1.4642658592646369e-17,0.0053738320239417464,0.02146755085575763,1.1105169566946315e-09,0.00014420906495479435,1.7466221589068838e-13,3.9732107466285237e-08,3.859412777184742e-06,8.4276137997119285e-08,6.4335033869844998e-05,3.5555252702968591e-05,7.2782646903456832e-11,1.3345406881906084e-10,4.153952728385501e-10,9.3603120118876348e-10
1.8184140162774493e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31045938273409479,0.11199683302666119,0.011423453157100621,4.7126376913093424e-06,9.3736278167771201e-06,0.0024819498267099381,0.0012265292772992182,1.7316603871847284e-12,1.0849878121097257e-14,1.2417332886759262e-07,3.1002213551005804e-24,2.437300397866385e-07,3.7695793958532084e-19,2.9359279781557824e-14,3.8459377953251874e-13,1.3903538769739346e-15,4.7209760680557722e-10,1.4733137217314662e-17,0.0053733742396401092,0.021486328348290448,1.1114562263337004e-09,0.00014435785601516935,1.7507237685090198e-13,3.9828861987881547e-08,3.8645928007536869e-06,8.4441963886336541e-08,6.4485992928675929e-05,3.5642491093657915e-05,7.3021647423654494e-11,1.339133006149873e-10,4.1744925053137634e-10,9.3829593657792265e-10
1.8210992366709606e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31044069685550768,0.11199407446762652,0.011412437164015719,4.7356517728084457e-06,9.4210234885706331e-06,0.0024881723220263607,0.00122956579561443,1.7381373248728787e-12,1.0915349522740143e-14,1.2430740072541222e-07,3.1227597738251878e-24,2.4399870756397188e-07,3.787026442265615e-19,2.9500665166777988e-14,3.8597333289374472e-13,1.3959859301947632e-15,4.7314639286257867e-10,1.4824034926489214e-17,0.0053729167909781616,0.021505079160286052,1.1123940479968545e-09,0.00014450656155165427,1.7548315160753204e-13,3.9925716936090764e-08,3.8697733831924369e-06,8.4607799687339984e-08,6.4637052800832118e-05,3.5729791700564972e-05,7.3260992804716783e-11,1.3437335271917843e-10,4.1951003867941267e-10,9.4056226637823817e-10
1.823784457064472e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31042203720827732,0.11199131305672334,0.011401433117207751,4.7587393709949869e-06,9.4685816094528492e-06,0.0024943996688830154,0.0012326046558355757,1.7446281991214061e-12,1.0981112839390226e-14,1.2444139688895727e-07,3.1454268365615868e-24,2.4426723947076714e-07,3.8045270670632535e-19,2.9642486848794487e-14,3.8735551592998813e-13,1.4016317868946344e-15,4.7419538253577601e-10,1.4915353008103986e-17,0.005372459677554212,0.021523803327698109,1.1133304236055059e-09,0.00014465518167951205,1.7589454067732767e-13,4.0022672279200557e-08,3.8749545259683707e-06,8.4773645123210959e-08,6.4788213294501978e-05,3.581715440474802e-05,7.3500682624517664e-11,1.3483422497705995e-10,4.2157764746962502e-10,9.4283018757683763e-10
1.8264696774579833e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31040340375710773,0.11198854879858561,0.011390441000669842,4.7819005817794272e-06,9.5163024406340315e-06,0.0025006318586139856,0.0012356458538237396,1.7511330169049197e-12,1.1047168891747997e-14,1.2457531744424446e-07,3.1682230746768689e-24,2.4453563565335334e-07,3.8220813484913342e-19,2.9784745324820632e-14,3.8874032840889916e-13,1.4072914570511969e-15,4.7524457359400721e-10,1.5007092751975253e-17,0.0053720028989672208,0.021542500886417983,1.1142653550778801e-09,0.00014480371651372865,1.7630654457103856e-13,4.0119727985781007e-08,3.88013623054704e-06,8.4939499917391435e-08,6.4939474218237849e-05,3.5904579087491e-05,7.3740716461101036e-11,1.3529591723351314e-10,4.2365208707364518e-10,9.4509969716647801e-10
1.8291548978514947e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31038479646676359,0.11198578169784004,0.011379460798423136,4.8051355009097502e-06,9.5641862430303128e-06,0.0025068688825667959,0.0012386893854464244,1.7576517851813157e-12,1.1113518501307469e-14,1.2470916247682734e-07,3.1911490208642567e-24,2.4480389625769931e-07,3.8396893647535475e-19,2.9927441090980658e-14,3.9012777009366458e-13,1.412964950621683e-15,4.7629396381204911e-10,1.5099255449800612e-17,0.0053715464548168062,0.021561171872274833,1.1151988443301613e-09,0.00014495216616901215,1.7671916383720317e-13,4.0216884023538964e-08,3.8853184983931519e-06,8.510536379608369e-08,6.5090835380955222e-05,3.5992065630302913e-05,7.3981093888404958e-11,1.3575842932792955e-10,4.2573336765398447e-10,9.4737079214639866e-10
1.831840118245006e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31036621530207092,0.11198301175910608,0.011368492494516698,4.828444223971359e-06,9.6122332772629414e-06,0.0025131107321023816,0.001241735246577535,1.7641845108917828e-12,1.118016249035441e-14,1.2484293207180001e-07,3.2142052091439023e-24,2.4507202142941519e-07,3.8573511940119265e-19,3.0070574642309654e-14,3.9151784074302157e-13,1.4186522775429403e-15,4.7734355097060279e-10,1.5191842395158011e-17,0.0053710903447032367,0.021579816321035797,1.1161308932746052e-09,0.00014510053075979579,1.7713239899389864e-13,4.0314140360939027e-08,3.8905013309685007e-06,8.5271236484884029e-08,6.5242296591932258e-05,3.6079613914917388e-05,7.4221814482619902e-11,1.362217611018812e-10,4.2782149935925141e-10,9.4964346952090566e-10
1.8345253386385173e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31034766022791649,0.11198023898699595,0.011357536073027506,4.851826846386973e-06,9.6604438036572803e-06,0.0025193573985950644,0.0012447834330973698,1.770731200960808e-12,1.1247101681964736e-14,1.2497662631380036e-07,3.2373921748636734e-24,2.453400113137547e-07,3.8750669143867105e-19,3.0214146472753489e-14,3.9291054011127338e-13,1.42435344773146e-15,4.7839333285627853e-10,1.5284854883504695e-17,0.0053706345682274408,0.021598434268406103,1.1170615038199647e-09,0.00014524881040023919,1.7754625054095867e-13,4.0411496967050041e-08,3.8956847297327705e-06,8.5437117709065759e-08,6.539385766080841e-05,3.6167223823292021e-05,7.446287782133991e-11,1.366859123978316e-10,4.2991649232081711e-10,9.5191772629964287e-10
1.8372105590320287e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31032913120924849,0.11197746338611457,0.011346591518060339,4.8752834634165272e-06,9.7088180822421628e-06,0.0025256088734325302,0.0012478339408926067,1.7772918622961804e-12,1.1314336900002671e-14,1.2511024528701394e-07,3.2607104546999372e-24,2.4560786605561653e-07,3.892836603956216e-19,3.0358157075168719e-14,3.9430586794830356e-13,1.4300684710834116e-15,4.7944330726157992e-10,1.537829421217623e-17,0.0053701791249909933,0.021617025750029228,1.1179906778733936e-09,0.00014539700520422739,1.7796071903075087e-13,4.0508953809720561e-08,3.900868696145163e-06,8.5603007197397641e-08,6.5545518397583795e-05,3.6254895237607958e-05,7.4704283476655896e-11,1.3715088305106761e-10,4.3201835666208646e-10,9.5419355949900186e-10
1.83989577942554e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3103106282110748,0.11197468496105976,0.01133565881374775,4.8988141701570636e-06,9.7573563727491664e-06,0.0025318651480158,0.001250886765856293,1.7838665017889965e-12,1.1381868969118935e-14,1.2524378907517723e-07,3.2841605866583443e-24,2.4587558579954611e-07,3.9106603407567006e-19,3.0502606941322671e-14,3.9570382399959054e-13,1.4357973574746715e-15,4.8049347198489144e-10,1.5472161680385485e-17,0.0053697240145961249,0.021635590801486998,1.1189184173380781e-09,0.00014554511528537382,1.7837580498352488e-13,4.0606510857561332e-08,3.9060532316619207e-06,8.5768904678034854e-08,6.5697278612618671e-05,3.6342628040269325e-05,7.4946031023000791e-11,1.3761667289922833e-10,4.3412710249342039e-10,9.5647096614036356e-10
1.8425809998190514e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31029215119846465,0.11197190371642206,0.011324737944249976,4.9224190615426484e-06,9.8060589346115573e-06,0.002538126213759209,0.0012539419038878326,1.7904551263136663e-12,1.1449698714749293e-14,1.2537725776158112e-07,3.3077431100746042e-24,2.4614317068973746e-07,3.9285382027822314e-19,3.0647496561893219e-14,3.9710440800622259e-13,1.4415401167608542e-15,4.8154382483046081e-10,1.5566458589221614e-17,0.0053692692366457094,0.021654129458299785,1.1198447241132402e-09,0.00014569314075702199,1.7879150888441167e-13,4.0704168080236525e-08,3.9112383377368826e-06,8.5934809877857856e-08,6.5849138116631954e-05,3.6430422113902746e-05,7.5188120037938046e-11,1.3808328178285749e-10,4.3624273990519718e-10,9.5874994325006518e-10
1.8452662202125627e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31027370013654715,0.11196911965678484,0.011313828893754898,4.9460982323442608e-06,9.8549260269636427e-06,0.0025443920620903796,0.0012569993508929739,1.7970577427279171e-12,1.1517826963112614e-14,1.2551065142907457e-07,3.3314585656152571e-24,2.4641062087003494e-07,3.9464702679845484e-19,3.0792826426468861e-14,3.9850761970491249e-13,1.4472967587773453e-15,4.8259436360838617e-10,1.5661186241649042e-17,0.0053688147907432699,0.021672641755926595,1.1207696000970811e-09,0.00014584108173224376,1.7920783129015071e-13,4.0801925445731338e-08,3.9164240158237699e-06,8.6100722528188182e-08,6.600109672070071e-05,3.6518277341356713e-05,7.543055009171542e-11,1.3855070953312387e-10,4.3836527898126651e-10,9.6103048786153861e-10
1.847951440606074e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31025527499051203,0.11196633278672431,0.011302931646477969,4.9698517771696924e-06,9.9039579086402635e-06,0.002550662684450197,0.0012600591027837978,1.8036743578728007e-12,1.1586254541209032e-14,1.2564397016006771e-07,3.3553074952784455e-24,2.4667793648393466e-07,3.964456614272939e-19,3.0938597023548797e-14,3.9991345882801131e-13,1.4530672933393291e-15,4.8364508613460167e-10,1.5756345942506433e-17,0.0053683606764929771,0.021691127729765215,1.1216930471839052e-09,0.00014598893832384213,1.7962477272760993e-13,4.0899782922676846e-08,3.9216102673733636e-06,8.6266642359981736e-08,6.6153154236259833e-05,3.6606193605701161e-05,7.5673320756567201e-11,1.3901895598322074e-10,4.4049472979438417e-10,9.6331259701321155e-10
1.8506366609995854e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31023687572560893,0.11196354311080951,0.011292046186662148,4.9936797904634701e-06,9.9531548381754804e-06,0.0025569380722927841,0.001263121155478707,1.8103049785726956e-12,1.1654982276818583e-14,1.2577721403653553e-07,3.379290442394672e-24,2.469451176745864e-07,3.9824973195141042e-19,3.1084808840542683e-14,4.0132192510352385e-13,1.4588517302418213e-15,4.8469599023086168e-10,1.5851938998505678e-17,0.0053679068934996488,0.02170958741515238,1.1226150672633339e-09,0.00014613671064435453,1.8004233366313158e-13,4.0997740481435201e-08,3.9267970938336521e-06,8.6432569101489743e-08,6.6305310475099917e-05,3.6694170790226923e-05,7.5916431610480562e-11,1.3948802097232017e-10,4.4263110239321155e-10,9.6559626774791267e-10
