Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
7.071097012463807e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43336299679989265,0.05889369411330747,0.002691697427111215,0.0,0.0034831017318948908,0.09722572649166857,0.036766247739133756,2.9514454447729474e-05,9.336471055993854e-10,0.0016060222756263303,5.908873181897192e-10,0.0006005386548135847,4.119389636040346e-08,1.83737858551247e-06,4.0148006950795435e-09,1.618822805019325e-10,5.015519281969318e-06,0.0008833152470179334,0.0041400992947870285,7.170493025807267e-07,0.0006969284219791025,1.340274912475743e-09,1.0754702545403781e-09,3.4672335391852916e-07,1.530412569488423e-07,4.134764531027896e-07,0.0011430011865688362,0.010954199772386737,2.7160695980469365e-07,0.0019054887595188494,4.8706411486578225e-09,0.0013978976332738547,1.1147305494451876e-07,2.2760413215109355e-06,1.818617119601917e-10,1.4776120485463842e-10,9.77133454433835e-05,7.967658039898104e-08,2.4392999519239506e-10,1.992587992621605e-11,2.889182660876033e-06,1.068349360897657e-06,1.3123848600359427e-08,1.366629835319191e-09,1.4079766106012257e-08,0.0001684955441208599,3.281642248594852e-08,7.774933268699164e-07
7.0901095892131195e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43334949462593425,0.05879671218529061,0.0026766402286179723,0.0,0.0034801215179333742,0.09738060896646512,0.036799390334379276,2.9452660572548035e-05,9.379180286333937e-10,0.001604325539339109,5.968495826323179e-10,0.0006008027084901837,4.16409643798181e-08,1.8271443910752168e-06,4.0201835314588206e-09,1.6184524371269092e-10,4.993453728869244e-06,0.0008929078814056552,0.004133149146300399,7.124926324933459e-07,0.0006974330307993796,1.333316354547008e-09,1.068324276299906e-09,3.478139826018282e-07,1.5290554645520477e-07,4.1461502144707953e-07,0.0011452838768076991,0.01096779325875554,2.718402062816946e-07,0.0019084662275194494,4.865343803952363e-09,0.0014130784390370369,1.1157006517734596e-07,2.2647303702117637e-06,1.8215535286052713e-10,1.4773815487352393e-10,9.878001754758501e-05,7.950729590205708e-08,2.465713457045424e-10,1.981427543653981e-11,2.9030146840284996e-06,1.0726542215578199e-06,1.316678687807215e-08,1.3810175863013037e-09,1.4269649566303197e-08,0.0001709954102585667,3.330329995061131e-08,7.890076731723896e-07
7.109122165962432e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4333362819657152,0.0586999064425867,0.0026616679756808538,0.0,0.003477140813436042,0.09753488743826251,0.03683236324202748,2.9390900677442792e-05,9.421874226626532e-10,0.0016026278307749759,6.028322081433138e-10,0.0006010659474277548,4.209021925330771e-08,1.8169737823264102e-06,4.0255455456636014e-09,1.6180711632461659e-10,4.971506780612659e-06,0.0009025417924851397,0.004126214595060556,7.079858147424346e-07,0.0006979356603537488,1.3264269362499438e-09,1.0612242344622116e-09,3.4889652882187063e-07,1.5276992464521655e-07,4.157426193496861e-07,0.001147536809278934,0.010981119445413362,2.720723834303585e-07,0.0019114329389131792,4.860047078449998e-09,0.0014283245660556946,1.1166662930207244e-07,2.2534756875534506e-06,1.824478818588199e-10,1.4771405331186667e-10,9.98513897562609e-05,7.933816661582757e-08,2.492240956196856e-10,1.9703380553940587e-11,2.9167247974564936e-06,1.0769113002863737e-06,1.3209119977353551e-08,1.395462998169065e-09,1.446122622713646e-08,0.0001735219283225083,3.379536818410461e-08,8.006449107599881e-07
7.1281347427117444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43332335686392925,0.05860327652177193,0.0026467801663928197,0.0,0.00347415963647953,0.0976885652590719,0.03686516745006513,2.9329174302792082e-05,9.464552210143119e-10,0.0016009291415117325,6.088347488809573e-10,0.0006013283778915099,4.2541638872785523e-08,1.8068662766578948e-06,4.030886848773763e-09,1.6176790557095227e-10,4.949677724366583e-06,0.0009122164659535923,0.004119295582238497,7.035280807696371e-07,0.0006984363265076645,1.3196056511977623e-09,1.0541698268114526e-09,3.4997099333267167e-07,1.5263439136365287e-07,4.168592772027891e-07,0.001149760128903949,0.010994180178359595,2.723034978075663e-07,0.0019143889579038818,4.854750914654634e-09,0.0014436352004211566,1.1176275005705667e-07,2.242276980654188e-06,1.8273930476895746e-10,1.4768890527277955e-10,0.00010092740600049838,7.916919059463096e-08,2.518881060774534e-10,1.9593189672593387e-11,2.930312490000105e-06,1.081120532631317e-06,1.3250848571982857e-08,1.4099652993199064e-09,1.4654499709845251e-08,0.0001760752092117665,3.429264878532016e-08,8.124055608698565e-07
7.147147319461057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43331071734688403,0.05850682205987681,0.002631976302164001,0.0,0.0034711780049890553,0.09784164578957136,0.036897803939971066,2.92674810287645e-05,9.507213576436276e-10,0.0015992294640704166,6.148567579338954e-10,0.0006015900060876591,4.299520099899008e-08,1.7968213968559423e-06,4.036207551248063e-09,1.6172761867171786e-10,4.927965851840999e-06,0.0009219313854781398,0.004112392049028673,6.991186758059596e-07,0.0006989350449990821,1.3128515098918782e-09,1.0471607539188957e-09,3.510373783355597e-07,1.5249894644435477e-07,4.1796502683794305e-07,0.0011519539834283232,0.011006977319467742,2.7253355590120266e-07,0.0019173343486756384,4.84945525780885e-09,0.0014590095250123,1.1185843015198396e-07,2.231133957945109e-06,1.8302962738204307e-10,1.476627159033405e-10,0.0001020080099646549,7.900036600044662e-08,2.545632376599613e-10,1.9483697249681003e-11,2.943777286175498e-06,1.0852818661924214e-06,1.329197346609441e-08,1.4245237158292972e-09,1.484947355609598e-08,0.00017865536242389122,3.4795163080185284e-08,8.242901384509097e-07
7.166159896210369e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332983614233137,0.05841054269439741,0.0026172558876973793,0.0,0.003468195936740812,0.09799413239836129,0.03693027368676289,2.920582047464753e-05,9.54985767133279e-10,0.0015975287919006574,6.208977874519078e-10,0.0006018508381634194,4.345088326813329e-08,1.7868386710240612e-06,4.041507762922662e-09,1.6168626283376741e-10,4.906370459267467e-06,0.0009316860328418065,0.004105503936658323,6.947568586006788e-07,0.0006994318314384635,1.3061635394156015e-09,1.0401967190988927e-09,3.5209568745276384e-07,1.523635897106543e-07,4.190599014921312e-07,0.0011541185233339025,0.011019512745747362,2.7276256413106744e-07,0.0019202691753820637,4.844160055859221e-09,0.0014744467197265608,1.1195367226824284e-07,2.2200463291780037e-06,1.8331885546604355e-10,1.4763549039395905e-10,0.00010309314510233818,7.883169110123928e-08,2.572493504306653e-10,1.9374897804542705e-11,2.9571187457488323e-06,1.0893952604341682e-06,1.3332495591629725e-08,1.439137471655408e-09,1.5046151228407437e-08,0.00018126249605004833,3.53029321207178e-08,8.3629915213902e-07
7.185172472959682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332862870851825,0.05831443806330633,0.0026026184309646027,0.0,0.0034652134493643127,0.09814602846122787,0.0369625776590433,2.9144192298170765e-05,9.592483846925942e-10,0.0015958271193658885,6.269573887752881e-10,0.0006021108802070398,4.390866319848964e-08,1.7769176325068485e-06,4.046787593009813e-09,1.6164384525082757e-10,4.884890847377728e-06,0.0009414798880879105,0.004098631186396636,6.904419011559502e-07,0.0006999267013087828,1.2995407831335333e-09,1.0332774283655e-09,3.531459257008991e-07,1.5222832097579384e-07,4.201439357739178e-07,0.0011562539017515132,0.011031788348613836,2.7299052884978143e-07,0.0019231935021357676,4.838865259421097e-09,0.0014899459617084465,1.1204847905929871e-07,2.209013805432654e-06,1.8360699476544855e-10,1.4760723397771326e-10,0.00010418275465222337,7.866316426928659e-08,2.599463039727964e-10,1.92667859178332e-11,2.9703364632986896e-06,1.0934606864959013e-06,1.3372416005779035e-08,1.4538057888410412e-09,1.5244536110679012e-08,0.00018389671677054915,3.5815976684155374e-08,8.484331042339047e-07
7.204185049708994e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332744923084807,0.05821850780506362,0.00258806344318193,0.0,0.003462230560344694,0.09829733736041582,0.036994716819046265,2.9082596194824226e-05,9.635091461566873e-10,0.0015941244417284279,6.330351125628199e-10,0.000602370138247845,4.4368518196923835e-08,1.76705781981486e-06,4.052047150096703e-09,1.616003731035182e-10,4.863526321382256e-06,0.0009513124296628338,0.004091773739563744,6.861730884675494e-07,0.0007004196699655983,1.2929823003977648e-09,1.0264025903897374e-09,3.541880994643999e-07,1.520931400433382e-07,4.212171656296734e-07,0.0011583602743742679,0.011043806033166261,2.732174563436872e-07,0.00192610739299799,4.833570821742872e-09,0.0015055064255754687,1.1214285315106599e-07,2.1980360991237826e-06,1.838940510009439e-10,1.475779519296597e-10,0.0001052767816537032,7.849478397949178e-08,2.626539574273677e-10,1.9159356230692037e-11,2.9834300677689784e-06,1.0974781269997565e-06,1.3411735888401702e-08,1.4685278877134617e-09,1.5444631508728466e-08,0.00018655812985075813,3.633431727215854e-08,8.60692490677698e-07
7.223197626458307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43326297505401085,0.058122751558627526,0.0025735904387863113,0.0,0.00345924728702496,0.0984480624839097,0.03702669212268295,2.902103189717229e-05,9.677679879855112e-10,0.0015924207551344448,6.391305089182924e-10,0.0006026286182562954,4.48304255653553e-08,1.757258776550493e-06,4.057286542144491e-09,1.6155585355935482e-10,4.842276190948793e-06,0.0009611831345571158,0.00408493153753955,6.819497182708195e-07,0.0007009107526371118,1.2864871662591662e-09,1.0195719164574972e-09,3.552222164688973e-07,1.519580467075803e-07,4.222796283099508e-07,0.0011604377993715714,0.011055567717473512,2.734433528337461e-07,0.0019290109119684095,4.828276698669792e-09,0.0015211272836414312,1.1223679714227815e-07,2.1871129240076213e-06,1.841800298690992e-10,1.475476495661178e-10,0.00010637516896236498,7.832654880768215e-08,2.653721695307388e-10,1.9052603443923024e-11,2.9963992220114436e-06,1.1014475758561805e-06,1.3450456539445929e-08,1.4833029870812253e-09,1.5646440650837632e-08,0.00018924683913737307,3.685797411008612e-08,8.73077801035187e-07
7.242210203207619e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332517332681659,0.058027168963465034,0.0025591989354115958,0.0,0.003456263646608188,0.09859820722472479,0.03705850451958743,2.8959499174163774e-05,9.720248472628178e-10,0.0015907160565988103,6.452431275155073e-10,0.0006028863261440654,4.529436250715603e-08,1.747520051334857e-06,4.062505876487486e-09,1.61510293772734e-10,4.82113977018084e-06,0.0009710914784448267,0.0040781045217723735,6.777711007927543e-07,0.0007013999644243063,1.2800544711856197e-09,1.012785120428085e-09,3.5624828575455765e-07,1.5182304075393996e-07,4.2333136233594135e-07,0.0011624866373037652,0.011067075331868952,2.7366822447642893e-07,0.001931904122975127,4.82298284860729e-09,0.0015368077061369888,1.1233031360485556e-07,2.176243995188115e-06,1.8446493704206697e-10,1.4751633224392913e-10,0.0001074778592652895,7.815845742889476e-08,2.681007986517264e-10,1.8946522317183707e-11,3.0092436223197985e-06,1.105369038067616e-06,1.3488579376343942e-08,1.4981303044289952e-09,1.584996668830696e-08,0.00019196294705507412,3.738696714634267e-08,8.855895184756959e-07
7.261222779956932e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43324076488369717,0.057931759659562265,0.0025448884538648857,0.0,0.003453279656159683,0.09874777498020716,0.03709015495316216,2.889799783043857e-05,9.762796616950411e-10,0.0015890103439898597,6.513725177217292e-10,0.0006031432677641366,4.5760306133480996e-08,1.7378411977356254e-06,4.067705259832498e-09,1.614637008849031e-10,4.800116377596099e-06,0.00098103693582118,0.004071292633787427,6.736365585085952e-07,0.0007018873203010523,1.2736833207845084e-09,1.0060419186934162e-09,3.5726631764941953e-07,1.516881219593557e-07,4.2437240746614645e-07,0.0011645069510375701,0.011078330818253697,2.7389207736459987e-07,0.001934787089864828,4.817689232483918e-09,0.0015525468614274239,1.1242340508427051e-07,2.1654290291227404e-06,1.8474877816729512e-10,1.4748400535969323e-10,0.0001085847950961676,7.799050861565089e-08,2.7083970282825193e-10,1.884110766818461e-11,3.02196299795447e-06,1.109242529530156e-06,1.3526105931421283e-08,1.5130090561089985e-09,1.6055212696016755e-08,0.0001947065546035363,3.7921316051796555e-08,8.982281197565914e-07
7.280235356706244e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332300678204735,0.057836523287434854,0.0025306585181030135,0.0,0.003450295332609094,0.09889676915134347,0.037121644360623235,2.883652770563138e-05,9.805323696100937e-10,0.0015873036160140674,6.575182287195334e-10,0.0006033994489109081,4.6228233469527734e-08,1.7282217741958554e-06,4.072884798258348e-09,1.6141608202391314e-10,4.779205336104874e-06,0.0009910189801383457,0.0040644958151951315,6.695454259048833e-07,0.0007023728351143168,1.2673728355325848e-09,9.993420301378477e-10,3.5827632374271677e-07,1.5155329009266985e-07,4.2540280466313123e-07,0.0011664989056621876,0.011089336129408857,2.741149175283978e-07,0.0019376598763931221,4.812395813713914e-09,0.0015683439162275704,1.1251607409991109e-07,2.1546677436279753e-06,1.8503155886725285e-10,1.4745067434898123e-10,0.00010969591885022959,7.782270123622025e-08,2.7358873980351426e-10,1.8736354371898345e-11,3.0345571106606033e-06,1.1130680768338129e-06,1.35630378492711e-08,1.5279384575306944e-09,1.6262181672996835e-08,0.0001974777613548013,3.8461040219268126e-08,9.109940752084041e-07
7.299247933455557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43321963998623036,0.05774145948813792,0.0025165086552091692,0.0,0.003447310692752476,0.09904519314208027,0.03715297367304542,2.87750886736731e-05,9.847829099560793e-10,0.0015855958722006491,6.636798096270096e-10,0.0006036548753203223,4.6698121460724654e-08,1.718661343963755e-06,4.078044597215542e-09,1.6136744430455695e-10,4.75840597298842e-06,0.0010010370839394211,0.004057714007699235,6.654970492459187e-07,0.0007028565235843057,1.2611221505088924e-09,9.926851760986565e-10,3.592783168582249e-07,1.514185449150069e-07,4.264225960605531e-07,0.0011684626684063096,0.01110009322831674,2.743367509361085e-07,0.0019405225462150635,4.807102558159389e-09,0.0015841980358138285,1.1260832314544133e-07,2.143959857884392e-06,1.853132847391689e-10,1.4741634468552831e-10,0.00011081117279898296,7.765503425287637e-08,2.763477670616783e-10,1.8632257359778145e-11,3.047025754176837e-06,1.1168457170609709e-06,1.3599376884166718e-08,1.5429177233465803e-09,1.6470876543001412e-08,0.00020027666545100272,3.900615876308667e-08,9.238878487215291e-07
7.318260510204869e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.433209479277309,0.05764656790327608,0.002502438395369659,0.0,0.003444325753254319,0.09919305035865374,0.03718414381540681,2.8713680642090118e-05,9.890312222999344e-10,0.0015838871128861,6.698568096162775e-10,0.0006039095526700074,4.716994697884409e-08,1.709159475023396e-06,4.083184761526071e-09,1.6131779482829273e-10,4.737717619877231e-06,0.0010110907189905287,0.004050947153104768,6.614907863476531e-07,0.000703338400304749,1.2549304151360931e-09,9.86071080327154e-10,3.602723110276423e-07,1.5128388618014485e-07,4.274318249302722e-07,0.0011703984085557914,0.011110604087491382,2.745575834950309e-07,0.0019433751628758521,4.801809434092211e-09,0.00160010838423321,1.1270015468915905e-07,2.133305092441411e-06,1.8559396135477987e-10,1.4738102188040576e-10,0.00011193049910475504,7.748750672014415e-08,2.791166418630691e-10,1.8528811618985975e-11,3.059368753739708e-06,1.1205754975840687e-06,1.3635124897414565e-08,1.5579460676366377e-09,1.6681300155092158e-08,0.000203103363602441,3.955669051871545e-08,9.369098977344943e-07
7.337273086954182e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4331995835793863,0.05755184817501319,0.0024884472718508027,0.0,0.0034413405306495267,0.09934034420892897,0.037215155706633495,2.8652303551302234e-05,9.932772468259771e-10,0.0015821773391986814,6.760487780302788e-10,0.000604163486579431,4.7643686828041256e-08,1.699715740026351e-06,4.088305395383396e-09,1.612671406831531e-10,4.7171396127292965e-06,0.0010211793564110078,0.004044195193325831,6.575260063529208e-07,0.0007038184797430696,1.248796792922811e-09,9.794994689504421e-10,3.6125832146400803e-07,1.511493136348798e-07,4.284305356498063e-07,0.0011723062973723458,0.011120870688318275,2.747774210523391e-07,0.001946217789801721,4.7965164121555916e-09,0.001616074124509369,1.1279157117435191e-07,2.122703169221686e-06,1.8587359426009492e-10,1.4734471148117462e-10,0.00011305383983503633,7.732011778304118e-08,2.8189522127886634e-10,1.842601219163e-11,3.0715859655785237e-06,1.124257475861506e-06,1.3670283854790272e-08,1.5730227040881775e-09,1.689345528422489e-08,0.0002059579510860017,4.011265404244364e-08,9.500606732237772e-07
7.356285663703494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43318995076819355,0.05745729994608201,0.002474534820975973,0.0,0.0034383550413453574,0.09948707810174975,0.037246010259643754,2.8590957373919442e-05,9.975209243343938e-10,0.001580466553042869,6.822552644978069e-10,0.0006044166826100741,4.811931775081361e-08,1.69032971622425e-06,4.093406602352548e-09,1.6121548894364066e-10,4.696671291808259e-06,0.001031302466801666,0.0040374580703931885,6.53602089516566e-07,0.0007042967762407563,1.2427204612166195e-09,9.729700704338065e-10,3.622363645351929e-07,1.510148270193839e-07,4.2941877366983586e-07,0.0011741865080128818,0.011130895020403842,2.749962693959359e-07,0.0019490504902910026,4.79122346532542e-09,0.0016320944188455643,1.1288257501964967e-07,2.1121538115251504e-06,1.8615218897516785e-10,1.4730741907102152e-10,0.00011418113697662095,7.715286667531349e-08,2.8468336222528694e-10,1.8323854174011316e-11,3.0836772764082855e-06,1.1278917192334871e-06,1.3704855823859073e-08,1.5881468461751108e-09,1.7107344631844637e-08,0.00020884052174391268,4.067406761114434e-08,9.633406196951434e-07
7.375298240452807e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43318057871022503,0.057362922859793594,0.00246070058210278,0.0,0.0034353693016233224,0.09963325544629892,0.03727670838139213,2.852964211403814e-05,1.0017621962396385e-09,0.001578754757083766,6.884758190467401e-10,0.0006046691462656129,4.859681643388426e-08,1.6810009854022432e-06,4.098488485370389e-09,1.611628466706108e-10,4.6763120016615525e-06,0.0010414595203710674,0.00403073572646171,6.497184269876346e-07,0.0007047733040135344,1.2367006109543426e-09,9.664826155437454e-10,3.632064577374571e-07,1.5088042606755574e-07,4.303965854821663e-07,0.0011760392154500105,0.011140679080934246,2.752141342552991e-07,0.0019518733275053811,4.785930568871354e-09,0.0016481684288245095,1.1297316861937428e-07,2.101656744032725e-06,1.8642975099388513e-10,1.4726915026787793e-10,0.00011531233244954123,7.69857527176674e-08,2.874809214972509e-10,1.8222332715879795e-11,3.095642602912681e-06,1.1314783047160344e-06,1.373884297146994e-08,1.6033177073314127e-09,1.732297082648212e-08,0.000211751167982835,4.124094922209743e-08,9.767501751764854e-07
