Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C2H6(343),C4H6(54),C4H5X(365),C4H7X(141),C4H7X(140),C4H7X(142),C4H5X(366),C4H7X(143),C6H9X(424),C6H9X(546),C6H9(574),C6H9X(642),SX(952),SX(982),C5H7X(950),C3H6(75),SX(1099),C3H5X(138),C3H5X(144),C6H9X(949),SX(983),SX(1351),S(1390),S(1079),SX(1821),SX(1816),SX(1818),SX(1820),SX(1819),SX(1823),SX(1822),SX(1058),SX(1057),SX(1056),SX(2706),C4H6a(364),S(1764),SX(3150),SX(3147),SX(2708),SX(4496),S(4575),SX(4700),SX(1454)
0.020393563078944486,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279342323895,0.66999989899663459,3.3600019469397272e-09,0.0,2.7784310896827518e-16,1.7742333877121999e-29,7.8333478698761301e-27,0.0,3.9980207768796128e-27,4.0347323545581021e-26,0.0,9.4839324420954078e-10,3.1385068384563461e-08,4.658772720909931e-08,7.8991336265096768e-11,3.1326852233850384e-08,7.7558559528399269e-11,8.2547251564587269e-16,2.2826076361774765e-15,5.9698163311735721e-16,2.3329092507726387e-16,2.7108625280592212e-17,3.0121958744234114e-16,4.0209331665165201e-13,3.4738692665526626e-18,2.9461616775285173e-12,1.8817856835626699e-17,2.397573643345093e-16,9.0308884020922744e-14,9.4220538489529912e-14,5.4764240642196037e-20,2.5828996566497419e-19,6.1431283736222372e-22,7.8094578709984203e-15,3.9417378137635606e-19,1.3421356214792944e-15,2.249287710846028e-20,4.8760430398952902e-16,2.8583199111580861e-18,4.754091568424625e-18,3.7840920992860572e-17,8.6580105522603633e-23,8.6580111159492001e-23,5.1524634584566541e-24,5.1524634660489201e-24,1.9900160359563225e-15,2.7327575409385269e-18,1.4450779120844182e-19,3.5872613710614894e-21,1.2252040368246115e-14,3.6997770508223192e-23,1.8304275963985353e-18,8.8314723653676314e-18,8.665982814900618e-21,9.6645619630691534e-18,8.1808721389853642e-23,2.3125629920781735e-17,2.6387666051741162e-22
0.020632847639490696,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279349550809,0.66999989844148689,3.3945318174177035e-09,0.0,2.7784335244787822e-16,1.7784900354142085e-29,7.9032569818048591e-27,0.0,4.0806184751881837e-27,4.1180185637097725e-26,0.0,9.506685796902565e-10,3.1309951177405096e-08,4.6828315307838433e-08,8.0037274537475019e-11,3.1606323169629643e-08,7.8063184520015625e-11,8.2153647663886847e-16,2.3005289152652629e-15,6.0167315657715521e-16,2.3480880300272758e-16,2.7321664915594103e-17,3.0317967960568821e-16,4.0516340666693897e-13,3.5017831144761942e-18,3.0078356070271898e-12,1.9211915463438771e-17,2.4478213299799144e-16,9.3395823241792683e-14,9.749420995549933e-14,5.6531384837070479e-20,2.6662455479584452e-19,6.3413561468834454e-22,7.9791656167895632e-15,4.0765755429880859e-19,1.4018668926756529e-15,2.349391503284128e-20,5.149951822265436e-16,3.0116589582059673e-18,5.009132411686011e-18,3.9870990257219224e-17,9.1224829380297226e-23,9.1224835209378462e-23,5.4288753273376408e-24,5.4288753351901128e-24,2.0843694928692544e-15,2.8262052536748355e-18,1.4944746027887602e-19,3.7573476259578961e-21,1.236630831665033e-14,3.9023123066206184e-23,1.9353150539154046e-18,9.4389336648756406e-18,9.0768908217512123e-21,1.0158546712960227e-17,8.600179486800607e-23,2.4634127236782494e-17,2.749607388747833e-22
0.020872132200036905,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279356698813,0.66999989788836034,3.4289793911017655e-09,0.0,2.7784359580139762e-16,1.7827211077210315e-29,7.9728342068010446e-27,0.0,4.1638608647635309e-27,4.2019542208427629e-26,0.0,9.5293024417774369e-10,3.1235640792975345e-08,4.7067975788879341e-08,8.108571161442141e-11,3.1884464915876098e-08,7.8563251734000016e-11,8.1765191965627884e-16,2.3183423300514575e-15,6.0633642265502631e-16,2.3631297144111008e-16,2.7533421397634213e-17,3.0512206836519157e-16,4.0820819468579719e-13,3.5294990012926981e-18,3.0699057994692265e-12,1.960850708296227e-17,2.4983923514346527e-16,9.6544570836001954e-14,1.0083599833470616e-13,5.8330329896286915e-20,2.7510913065311135e-19,6.5431511527735846e-22,8.1500209444235514e-15,4.2141172524631177e-19,1.463388771977222e-15,2.4524961817000494e-20,5.4352749317823888e-16,3.1709703359628802e-18,5.2741067286317954e-18,4.1980129043673922e-17,9.6050458354794731e-23,9.605046437953143e-23,5.7160530287166575e-24,5.7160530368340999e-24,2.181870784994433e-15,2.9215248146470657e-18,1.5448603628557905e-19,3.9331083927664507e-21,1.2480017494228188e-14,4.1129357643854553e-23,2.044606232911465e-18,1.007926539968492e-17,9.5015084552349826e-21,1.067049825307062e-17,9.0348137085144992e-23,2.6218962824321622e-17,2.8634636464547397e-22
0.021111416760583115,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279363769368,0.66999989733723364,3.4633455485247584e-09,0.0,2.7784383903158892e-16,1.7869269420894927e-29,8.0420838691103436e-27,0.0,4.2477440828601534e-27,4.286535437473487e-26,0.0,9.5517841805513025e-10,3.1162122426784933e-08,4.7306718609999033e-08,8.2136632536541781e-11,3.2161294791527673e-08,7.9058842654545977e-11,8.1381777566890009e-16,2.3360495624029589e-15,6.1097187220205789e-16,2.3780367549133547e-16,2.7743914745529203e-17,3.0704707024503022e-16,4.1122817229227153e-13,3.5570208734850296e-18,3.1323673850002602e-12,2.0007600560627632e-17,2.5492827321427583e-16,9.9755437046091657e-14,1.0424633784489933e-13,6.0161166368942365e-20,2.8374412030818309e-19,6.7485235485538811e-22,8.3220095027079944e-15,4.3543766345801764e-19,1.5267277686002932e-15,2.5586461729973266e-20,5.7323194574646051e-16,3.3363965646708794e-18,5.5492515661713337e-18,4.4170224252208926e-17,1.0106130945971046e-22,1.0106131568356931e-22,6.0142534720956739e-24,6.0142534804828548e-24,2.2825798586819816e-15,3.0187256258896544e-18,1.5962401570252655e-19,4.1146517364551275e-21,1.2593175378024747e-14,4.3318474440943974e-23,2.1584166109417681e-18,1.075376040164867e-17,9.9400968153912454e-21,1.1200799106821412e-17,9.4851050837142548e-23,2.7882878542521874e-17,2.9803700318030981e-22
0.021350701321129324,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227937076389,0.66999989678808491,3.4976311541214994e-09,0.0,2.7784408214115082e-16,1.7911078686983824e-29,8.111010203513929e-27,0.0,4.3322643267659293e-27,4.3717583855176102e-26,0.0,9.5741327781516023e-10,3.1089381652476335e-08,4.7544553558490849e-08,8.3190022541071892e-11,3.2436829757199375e-08,7.9550036711829728e-11,8.1003300551840292e-16,2.3536522556153938e-15,6.1557993595337839e-16,2.3928115407399109e-16,2.7953164518735696e-17,3.0895499378474539e-16,4.1422381744484204e-13,3.5843525665236895e-18,3.1952155829421622e-12,2.0409165333094817e-17,2.6004885693879845e-16,1.0302872622524347e-13,1.0772565738121373e-13,6.2023982569885209e-20,2.925299402938693e-19,6.9574832408608519e-22,8.495117209758833e-15,4.4973671246100349e-19,1.5919103023565036e-15,2.6678857542459353e-20,6.0413959085934323e-16,3.5080812256260494e-18,5.8348057360178378e-18,4.6443176830776184e-17,1.0626173184854836e-22,1.0626173827499318e-22,6.3237354796509732e-24,6.3237354883126459e-24,2.3865568664964329e-15,3.1178169109592037e-18,1.648618855790929e-19,4.302086093744845e-21,1.270578928627015e-14,4.559249007644807e-23,2.2768627076011217e-18,1.1463742652750501e-17,1.0392917900599888e-20,1.1749833673668733e-17,9.951385666914872e-23,2.9628673418809234e-17,3.1003608876291347e-22
0.021589985881675534,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279377683755,0.66999989624089384,3.5318370566398565e-09,0.0,2.7784432513268424e-16,1.7952642118716296e-29,8.1796173578374748e-27,0.0,4.4174178523722698e-27,4.4576192958522095e-26,0.0,9.5963499682095472e-10,3.1017404410693039e-08,4.7781490255316668e-08,8.4245867057967375e-11,3.2711086425327908e-08,8.0036911250142373e-11,8.0629659920501845e-16,2.3711520122138631e-15,6.2016103395334144e-16,2.4074563983548623e-16,2.8161189791249149e-17,3.1084613942979075e-16,4.1719559495584991e-13,3.6114978087998233e-18,3.2584456994118823e-12,2.0813171392023561e-17,2.6520060313578475e-16,1.0636473694661431e-13,1.1127438061329631e-13,6.3918864390147543e-20,3.0146699571079106e-19,7.1700398644417192e-22,8.6693302456384338e-15,4.6431019054505706e-19,1.6589627015207425e-15,2.7802590491091877e-20,6.3628181828855081e-16,3.6861689213959737e-18,6.1310097485260205e-18,4.8800901251506795e-17,1.1165610560952761e-22,1.1165611224200977e-22,6.6447597145113176e-24,6.6447597234522393e-24,2.4938621605395815e-15,3.2188077182486038e-18,1.7020012371501928e-19,4.4955202610723285e-21,1.2817866382949246e-14,4.7953437121698429e-23,2.4000620661636948e-18,1.221056751217939e-17,1.0860234578495527e-20,1.231798818109327e-17,1.0433989248204815e-22,3.1459203896433358e-17,3.2234702318127628e-22
0.021829270442221743,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279384530322,0.66999989569563911,3.5659640895386141e-09,0.0,2.7784456800871176e-16,1.7993962896351224e-29,8.2479093953723752e-27,0.0,4.5032009727847611e-27,4.5441144569185677e-26,0.0,9.6184374506908891e-10,3.0946176998943205e-08,4.8017538159965817e-08,8.5304151706125112e-11,3.2984081069818771e-08,8.0519541634811939e-11,8.0260757487755921e-16,2.3885503965890365e-15,6.2471557624594312e-16,2.4219735946961435e-16,2.8368009182952423e-17,3.1272079993531275e-16,4.2014395694763347e-13,3.6384602253658385e-18,3.3220531250228393e-12,2.1219589269373148e-17,2.7038313552647181e-16,1.0976376210985331e-13,1.1489292607984201e-13,6.5845895434840846e-20,3.1055568087902679e-19,7.3862027976225805e-22,8.8446350452540457e-15,4.7915939122525182e-19,1.7279112007922387e-15,2.8958100244266342e-20,6.6969035311651272e-16,3.8708052597091486e-18,6.4381057858851096e-18,5.1245325292024731e-17,1.1724884127782777e-22,1.1724884811980058e-22,6.9775886517338463e-24,6.9775886609587733e-24,2.6045562859028743e-15,3.3217069242156838e-18,1.7563919883087185e-19,4.6950633827865792e-21,1.2929413682207354e-14,5.0403363853844761e-23,2.5281332353293877e-18,1.2995621938289871e-17,1.1342310557446185e-20,1.290565063755645e-17,1.0933251314675073e-22,3.3377384074511679e-17,3.3497317614488588e-22
0.022068555002767953,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279391304903,0.66999989515230085,3.60001307137187e-09,0.0,2.7784481077173135e-16,1.8035044125991672e-29,8.315890297206159e-27,0.0,4.5896100569967089e-27,4.6312402133882939e-26,0.0,9.640396885922184e-10,3.0875686056070501e-08,4.8252706572487957e-08,8.63648622895987e-11,3.3255829635270712e-08,8.0998001434231107e-11,7.9896497728871382e-16,2.4058489401132146e-15,6.2924396421495533e-16,2.4363653426512196e-16,2.8573640920472757e-17,3.1457926106385152e-16,4.2306934330293782e-13,3.6652433416308083e-18,3.3860333326656634e-12,2.1628390023209234e-17,2.7559608455317039e-16,1.1322608904489492e-13,1.1858170728062752e-13,6.7805157421248841e-20,3.1979638121325079e-19,7.6059812069643258e-22,9.0210182915059563e-15,4.9428558369272305e-19,1.7987819393544436e-15,3.0145824869625698e-20,7.0439725184820148e-16,4.0621368597348563e-18,6.7563377125684411e-18,5.3778390120834708e-17,1.2304438002571754e-22,1.2304438708062718e-22,7.3224865896168726e-24,7.3224865991305481e-24,2.7186999742461856e-15,3.4265232365292691e-18,1.8117957073414114e-19,4.9008249395731563e-21,1.3040438052595738e-14,5.2944334222125346e-23,2.6611957518198385e-18,1.3820324706278463e-17,1.1839410358582472e-20,1.3513210786398272e-17,1.1449509012611564e-22,3.5386185940745038e-17,3.4791788748929946e-22
0.022307839563314162,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279398008763,0.66999989461085896,3.6339848061608852e-09,0.0,2.7784505342414046e-16,1.8075888863247566e-29,8.3835639644750852e-27,0.0,4.6766415285906018e-27,4.7189929648574366e-26,0.0,9.6622299072399488e-10,3.0805918552486278e-08,4.8487004637002728e-08,8.74279847939891e-11,3.3526347746179983e-08,8.1472362300262838e-11,7.9536787745884881e-16,2.4230491361318438e-15,6.337465892735811e-16,2.4506337974597043e-16,2.8778102777679555e-17,3.1642180115213435e-16,4.2597218208752991e-13,3.6918505868259092e-18,3.4503818753647717e-12,2.2039545223994335e-17,2.8083908720405416e-16,1.1675199961312456e-13,1.2234113276614021e-13,6.9796729763831625e-20,3.2918947126891702e-19,7.8293840007105795e-22,9.1984669086745428e-15,5.0969001325406628e-19,1.8716009590339346e-15,3.1366200803206811e-20,7.4043489952285254e-16,4.2603112958492497e-18,7.0859509818099706e-18,5.6402049556595611e-17,1.2904719195901427e-22,1.2904719923029734e-22,7.6797195483202085e-24,7.6797195581273755e-24,2.8363541374996463e-15,3.5332651971356396e-18,1.8682169048113684e-19,5.1129147371002257e-21,1.315094622116696e-14,5.5578427231950387e-23,2.7993701227507797e-18,1.4686126620573107e-17,1.2351799288362574e-20,1.4141060060650302e-17,1.1983101110429022e-22,3.7488639596963381e-17,3.6118446440998269e-22
0.02254712412386037,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279404643173,0.66999989407129401,3.6678800837553655e-09,0.0,2.7784529596823513e-16,1.8116500113340199e-29,8.4509342205469377e-27,0.0,4.7642918644590741e-27,4.8073691645601837e-26,0.0,9.6839381210459813e-10,3.0736861785637397e-08,4.8720441348237592e-08,8.8493505383033838e-11,3.3795650715664028e-08,8.1942694022949087e-11,7.9181537209404721e-16,2.4401524408645817e-15,6.3822383310074484e-16,2.4647810583587421e-16,2.8981412086412723e-17,3.1824869130166771e-16,4.2885288994165449e-13,3.7182852972111076e-18,3.5150943842070802e-12,2.2453026941341992e-17,2.861117868438643e-16,1.2034177030600724e-13,1.2617160622487901e-13,7.1820689560998962e-20,3.3873531467734654e-19,8.0564198273041954e-22,9.3769680560357848e-15,5.2537390175973419e-19,1.9463942025312603e-15,3.2619662819790049e-20,7.7783600641741311e-16,4.4654770697175704e-18,7.4271925891578174e-18,5.9118269692375299e-17,1.3526177527172719e-22,1.3526178276281791e-22,8.0495552195591087e-24,8.0495552296645001e-24,2.9575798616853878e-15,3.6419411852480175e-18,1.9256600053482179e-19,5.3314428948808717e-21,1.3260944777427615e-14,5.8307736589424792e-23,2.942777807588723e-18,1.5594510721772728e-17,1.2879743411659857e-20,1.4789591538738981e-17,1.2534367962325653e-22,3.9687833477650875e-17,3.7477618101960542e-22
0.02278640868440658,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279411209326,0.66999989353358669,3.7016996801826667e-09,0.0,2.7784553840633963e-16,1.8156880798998638e-29,8.5180048131187594e-27,0.0,4.8525575936085894e-27,4.8963653181657822e-26,0.0,9.7055230896463382e-10,3.0668503361686369e-08,4.8953025551872068e-08,8.9561410395034485e-11,3.4063753553580325e-08,8.2409064881035181e-11,7.8830658146410987e-16,2.4571602844290014e-15,6.4267607052742297e-16,2.4788091791268581e-16,2.918358586755144e-17,3.2006019671370919e-16,4.3171187248499588e-13,3.7445507193974029e-18,3.5801665663404337e-12,2.2868807731216214e-17,2.9141383305030363e-16,1.2399567234126256e-13,1.3007352656840395e-13,7.3877112502378166e-20,3.4843426842239554e-19,8.2870971771594456e-22,9.5565091216956894e-15,5.4133844802180564e-19,2.0231875117376063e-15,3.3906644004686953e-20,8.1663360351343054e-16,4.6777836604124548e-18,7.7803111558352634e-18,6.1929029560151908e-17,1.4169265776412477e-22,1.4169266547844948e-22,8.4322630569448627e-24,8.4322630673532099e-24,3.0824384008562828e-15,3.7525594202616617e-18,1.9841293491872045e-19,5.5565198353463285e-21,1.337044017714842e-14,6.1134371080274193e-23,3.0915412017621779e-18,1.6546992490315677e-17,1.3423509525360182e-20,1.5459199901056087e-17,1.3103651472640489e-22,4.1986914561589886e-17,3.8869628378932243e-22
0.02302569324495279,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279417708422,0.66999989299771778,3.7354443579845654e-09,0.0,2.7784578074068925e-16,1.8197033797343515e-29,8.5847794162406406e-27,0.0,4.9414352959904453e-27,4.9859779826029363e-26,0.0,9.7269863509686262e-10,3.0600831183316571e-08,4.9184765945526529e-08,9.0631686339448756e-11,3.4330670974940248e-08,8.2871541413473982e-11,7.8484064931762233e-16,2.4740740623045949e-15,6.4710366730288588e-16,2.492720161210696e-16,2.9384640729578747e-17,3.2185657586877616e-16,4.3454952469938763e-13,3.7706500134853307e-18,3.6455942030394457e-12,2.3286860623560014e-17,2.967448814559296e-16,1.2771397175666426e-13,1.3404728801422007e-13,7.5966072175855357e-20,3.5828667958026826e-19,8.5214243049292581e-22,9.7370777166349754e-15,5.5758482822147757e-19,2.1020066261624266e-15,3.5227575727391812e-20,8.5686103997374069e-16,4.8973814469941813e-18,8.1455567999859308e-18,6.4836320112663555e-17,1.4834439449732754e-22,1.4834440243830407e-22,8.8281141364062828e-24,8.8281141471223067e-24,3.2109911711489285e-15,3.8651279645969924e-18,2.0436291936702578e-19,5.7882562731250396e-21,1.347943874604335e-14,6.4060453763285401e-23,3.2457836201822926e-18,1.7545120045226592e-17,1.3983365132456479e-20,1.615028138737453e-17,1.3691295060895171e-22,4.4389088576755375e-17,4.029479871019649e-22
0.023264977805499,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227942414162,0.66999989246366876,3.7691148665461235e-09,0.0,2.7784602297333823e-16,1.8236961961434235e-29,8.6512616322928256e-27,0.0,5.0309216012984614e-27,5.0762037648505314e-26,0.0,9.7483294300788296e-10,3.0533833457142924e-08,4.9415671089739476e-08,9.170431989393685e-11,3.4596417407976157e-08,8.3330188272558833e-11,7.8141674344021371e-16,2.4908951293193081e-15,6.5150697852103466e-16,2.5065159493074339e-16,2.9584592797122713e-17,3.2363807992517701e-16,4.3736623124919365e-13,3.7965862556832602e-18,3.7113731478346362e-12,2.3707159110331947e-17,3.0210459359526442e-16,1.3149692950154132e-13,1.3809328016656015e-13,7.808763943100314e-20,3.6829288231070831e-19,8.7594091580988732e-22,9.9186616689553697e-15,5.7411419630657939e-19,2.1828771814036421e-15,3.6582887615942292e-20,8.9855198074350556e-16,5.1244216277673571e-18,8.5231810023640138e-18,6.7842143147379582e-17,1.5522156534788272e-22,1.552215735189203e-22,9.237381010661728e-24,9.2373810216901411e-24,3.3432997449481878e-15,3.9796547264730137e-18,2.1041637147102638e-19,6.0267632045229456e-21,1.3587946683328543e-14,6.7088121120767841e-23,3.4056292787028402e-18,1.8590474335920578e-17,1.4559578416629571e-20,1.6863233755088093e-17,1.4297643627502239e-22,4.6897620198591128e-17,4.1753446893681636e-22
0.02350426236604521,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279430510054,0.66999989193142129,3.8027119424141956e-09,0.0,2.7784626510645451e-16,1.8276668043204493e-29,8.7174549938798599e-27,0.0,5.1210131878886154e-27,5.1670393208511626e-26,0.0,9.7695537979859186e-10,3.0467498672049947e-08,4.9645749407188004e-08,9.277929790097261e-11,3.4861007001060309e-08,8.378506893830116e-11,7.7803405236900482e-16,2.507624823259708e-15,6.558863548010872e-16,2.520198452853001e-16,2.9783457991619608e-17,3.2540495541710075e-16,4.4016236684654499e-13,3.8223624413034404e-18,3.7774993247030442e-12,2.4129677133935303e-17,3.0749263675691039e-16,1.3534480152605433e-13,1.4221188809511948e-13,8.0241884384227083e-20,3.7845320730878168e-19,9.0010596019118266e-22,1.0101249018319255e-14,5.9092768437943548e-19,2.2658247076707605e-15,3.7973007532165056e-20,9.4174040058507321e-16,5.359056365766641e-18,8.9134368483046837e-18,7.0948513228597795e-17,1.6232877941478138e-22,1.6232878781928606e-22,9.6603379714858944e-24,9.6603379828314074e-24,3.4794258451605981e-15,4.0961474626132378e-18,2.1657370082197562e-19,6.2721518972000634e-21,1.3695970065149907e-14,7.0219524328690118e-23,3.5712032787192665e-18,1.9684669332396581e-17,1.5152418217303528e-20,1.759845623825407e-17,1.4923043520123659e-22,4.9515833241797297e-17,4.3245888329621457e-22
0.0237196184705368,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279436187162,0.66999989145392369,3.8328871243967962e-09,0.0,2.7784648294291415e-16,1.8312215871028056e-29,8.7767849136592614e-27,0.0,5.2026104243726903e-27,5.2493099525810127e-26,0.0,9.7885554255082778e-10,3.0408354876973832e-08,4.9852119802586578e-08,9.3748771869674322e-11,3.5098160010953948e-08,8.4191292693159716e-11,7.7502421509823522e-16,2.5226045061252627e-15,6.5980761273639006e-16,2.5324173893480061e-16,2.9961520270851159e-17,3.2698283504427745e-16,4.4266160268884299e-13,3.8454265727995608e-18,3.8373064538550461e-12,2.4511819876674209e-17,3.123658281639113e-16,1.3886359564050978e-13,1.4598103638632527e-13,8.2208700875676358e-20,3.8772954130922025e-19,9.2216854305857497e-22,1.0266425818220446e-14,6.0630366461306738e-19,2.3422743062834405e-15,3.9254228507402772e-20,9.8191865111441259e-16,5.5768474398954652e-18,9.2756775054747626e-18,7.3831888349868241e-17,1.6892578967107464e-22,1.6892579828860172e-22,1.005293222556031e-23,1.0052932237195227e-23,3.6052544512643483e-15,4.2026781240784179e-18,2.222044444748568e-19,6.4989777998711787e-21,1.3792781739253897e-14,7.3128270382118358e-23,3.725221708975035e-18,2.0712564335604486e-17,1.5700412414344942e-20,1.8279528546910425e-17,1.5502479703686139e-22,5.1968797532498269e-17,4.461823712047585e-22
