Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H6(343),C4H7X(141),H2(190),C4H6(54),C4H7X(140),C4H7X(143),C4H7X(142),C4H5X(381),C4H5X(380),SX(176),SX(175),SX(174),SX(178),SX(177),SX(172),C6H9X(524),C6H9X(720),C4H7X(479),SX(480),SX(657),C4H9X(153),C4H9X(171),C4H7X(145),C4H7X(146),SX(155),SX(150),SX(152),SX(154),SX(157),SX(156),SX(168),SX(167),SX(169),SX(688),SX(691),SX(357),SX(181),SX(185),C8H14(705),SX(1663),SX(1661),SX(1660),SX(1662),SX(1659),SX(183),C8H12(538),SX(539),SX(2184),SX(2190),SX(2189),SX(2188),SX(2186),SX(2187),SX(180),SX(786),SX(3228),S(3298),SX(3397),SX(854),SX(483),C8H14(997),SX(4081),C6H9X(752),SX(4079),SX(4077),C6H8(537),SX(4909),SX(4907),SX(4908),SX(3395),SX(756),SX(527),SX(186),SX(4076),SX(4083),SX(3400),SX(658),SX(659),SX(6491),C8H14(673),SX(526)
6.397866322164628e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13394948296757267,0.60031326568399757,1.4436208361440087e-08,2.6331415106834248e-20,1.1278198896405038e-10,3.0723640727198119e-30,6.2874413714093843e-17,1.955193954069729e-42,1.7797975265502535e-17,9.16192067371819e-17,1.2995546715138065e-29,0.069686657289393189,0.069686684718004183,1.5000925509477671e-08,5.1938523449687518e-15,1.1604451416522922e-09,2.0559334287863955e-09,3.3244438022168405e-10,1.8014451316559711e-10,1.6490756629562053e-10,3.0031632637680233e-11,4.2469265681612947e-11,1.3858502233667169e-22,2.8126134699750066e-22,3.0721779872990355e-22,7.6681016401620343e-19,5.0647887592374309e-19,5.1006068087219513e-19,3.2198538322109689e-18,4.3653642607628061e-20,1.5553040447851105e-17,1.4150599951504069e-17,2.1249084274810401e-19,9.0784042853154223e-17,6.6325837627122477e-17,8.4199257759571894e-22,2.7940381941354628e-22,5.5217256440185435e-24,1.6895148489804979e-20,2.9694325594618868e-22,7.2517173587762701e-19,5.4423695778048358e-19,3.6143303368691437e-19,7.3799358295890726e-23,3.8968395510653804e-19,2.0030297512099289e-19,1.0534716796675792e-26,2.9478368667298567e-26,3.2316555296671445e-28,1.1104782615006294e-34,1.1968879903951605e-31,5.3846624487908345e-29,4.9469573110443934e-31,4.7181373499220672e-36,5.8508658883255421e-36,2.8929048057300609e-31,1.8050085122218152e-34,1.1967186404134374e-31,2.1425184033839524e-21,1.3509235907916715e-23,1.3503619550549911e-23,1.1312392168526348e-23,1.131239218367765e-23,1.13123926045944e-23,6.7511352181671512e-24,6.7904398909612428e-24,7.6329184860597371e-32,1.0038665156114348e-24,1.2013028303336736e-26,7.8836043213076083e-32,6.7640536620691978e-34,1.1043298337511575e-26,1.0940597739301105e-28,9.8563826275471562e-31,6.3873521769857481e-33,2.2753735624546454e-27,6.3847977354413745e-33,8.6347804386116109e-38,1.7107901670153803e-21,2.0773002253031811e-23,1.2876892394768103e-23,1.1515259969929349e-23,6.757010839393582e-34,6.0930405559791218e-32,7.9475341664065862e-32,3.9687130672771841e-32,4.246042671256291e-33,3.7239349263216159e-33,3.7959747042482587e-34,3.2207379818807891e-26,2.9139944673986545e-26,3.2015687849124576e-28,2.3728253322715698e-26,1.9203484788138335e-31
6.421699760655133e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13393144899154272,0.60030424841337937,1.4499876869262537e-08,2.6680146469287314e-20,1.1282582638135677e-10,3.0733830923157978e-30,6.3438230428487611e-17,1.9964437476157448e-42,1.7968001212375598e-17,9.2508401034730425e-17,1.3263992627359572e-29,0.069695674217020651,0.069695701760972353,1.5069390456787133e-08,5.1948944844063383e-15,1.1633856652524893e-09,2.0664450215535252e-09,3.3500090082092652e-10,1.8116546549674969e-10,1.6617039196571466e-10,3.0205871759174695e-11,4.2845203880088334e-11,1.3964470462608211e-22,2.8254770587092135e-22,3.1007604295117785e-22,7.7609491197353676e-19,5.1312751944493256e-19,5.1677095413663088e-19,3.2608044954576146e-18,4.4382294386713118e-20,1.5729939785112771e-17,1.4310129953944149e-17,2.1569082780006898e-19,9.1457492982566819e-17,6.6929195721345068e-17,8.5622454503410268e-22,2.8412129344246371e-22,5.5690029358727121e-24,1.6970762674984247e-20,2.9948696200058276e-22,7.3432833808265608e-19,5.5051492554926612e-19,3.6599194396909334e-19,7.4218201918156521e-23,3.9466508530941953e-19,2.0288530570605495e-19,1.0684763025174478e-26,2.9975278323957238e-26,3.298479205424407e-28,1.1291047000766788e-34,1.2256663586202617e-31,5.4952680993861976e-29,5.0622964650437936e-31,4.8131329303728226e-36,5.968668016673812e-36,2.9620045205078837e-31,1.8413541830781462e-34,1.2254922767908464e-31,2.1786748720229632e-21,1.3786078345708265e-23,1.3780359207323412e-23,1.1536482916372705e-23,1.1536482931884564e-23,1.1536483362542506e-23,6.8894884374696105e-24,6.9297622841328909e-24,7.8151492954379827e-32,1.0190150920346185e-24,1.2240417039507111e-26,8.0628147035133404e-32,6.9410574268817061e-34,1.1251247840495839e-26,1.1188524796974471e-28,1.0117468107880919e-30,6.5787679017999817e-33,2.3224116298655187e-27,6.5761267620952097e-33,8.8599744283945234e-38,1.739213810407177e-21,2.1173629554674905e-23,1.3135386681987255e-23,1.1741496802510767e-23,6.9338025342565641e-34,6.1940164184994852e-32,8.0854433109052596e-32,4.0640569738205629e-32,4.3732394586567318e-33,3.8336588911841192e-33,3.8929078289902681e-34,3.2752164953336951e-26,2.962979364410156e-26,3.2676458789983849e-28,2.4149498085019793e-26,1.9457415604637521e-31
6.445533199145639e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13391373768915601,0.60029539247958985,1.4563535980206302e-08,2.7031969991191883e-20,1.1286973855285678e-10,3.0743843194983233e-30,6.4004527770998992e-17,2.0384057265533148e-42,1.8138959880914464e-17,9.3402551639234357e-17,1.3536928540857111e-29,0.069704529807843169,0.069704557467082942,1.5137863093777541e-08,5.1959388258142196e-15,1.1663045442314775e-09,2.0769574201910484e-09,3.3756785910253761e-10,1.8218804212946885e-10,1.6743831706127787e-10,3.0380325534719291e-11,4.3222958516800638e-11,1.4070897352502499e-22,2.8383439180075467e-22,3.1295079540279235e-22,7.8545539673403613e-19,5.1983845296458174e-19,5.2354433233829743e-19,3.3021125034407359e-18,4.5120194959287413e-20,1.5908191339307897e-17,1.4470865412799512e-17,2.1892682209622637e-19,9.2133472298393465e-17,6.7535341327935412e-17,8.7064071033520667e-22,2.8889971654691923e-22,5.6164992099450559e-24,1.70463764500762e-20,3.0204245161490554e-22,7.4356408234273041e-19,5.5683861121543704e-19,3.7059017918260932e-19,7.4637916829848278e-23,3.9969146171200252e-19,2.0549143864482457e-19,1.0836347681946895e-26,3.0478676716887597e-26,3.3664271138614005e-28,1.1479722761970909e-34,1.2550301372351773e-31,5.6077199360031276e-29,5.1798937144746757e-31,4.9097033385841672e-36,6.0884230583366252e-36,3.0325005539761989e-31,1.8783024441238193e-34,1.2548512093841008e-31,2.2152899021673545e-21,1.406749998018183e-23,1.4061676627785241e-23,1.1764104989693243e-23,1.1764105005572778e-23,1.1764105446157174e-23,7.0301301973384604e-24,7.0713931676368356e-24,8.0010522100456325e-32,1.034334573930304e-24,1.2471230461678995e-26,8.2453955894647752e-32,7.1220287858541455e-34,1.146231043572964e-26,1.1441101065643618e-28,1.0384437383489277e-30,6.775191787587222e-33,2.3702332904532057e-27,6.7724613450743174e-33,9.090202661906196e-38,1.7679954898906694e-21,2.1580433924897393e-23,1.3398097038315115e-23,1.1971312928840269e-23,7.1145562569443294e-34,6.2962753632199434e-32,8.2252263048761937e-32,4.1613381687975523e-32,4.5037625954672357e-33,3.9461932432825418e-33,3.9919462299311016e-34,3.3304088274957401e-26,3.0126011891988102e-26,3.3348316556036058e-28,2.4576495858108106e-26,1.9713669528706947e-31
6.469366637636145e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13389634328013345,0.60028669499248988,1.4627185557893599e-08,2.7386898883660322e-20,1.1291372445429693e-10,3.0753680577896331e-30,6.4573304026050981e-17,2.0810894553855235e-42,1.8310852506994096e-17,9.4301666737215121e-17,1.3814411703310791e-29,0.069713226952000357,0.069713254726475535,1.5206343282292967e-08,5.1969853317893347e-15,1.1692018832595134e-09,2.0874705750750487e-09,3.4014525879188911e-10,1.8321223513493537e-10,1.6871134298334695e-10,3.0554992237160695e-11,4.3602530537217997e-11,1.4177783103166943e-22,2.8512140315221797e-22,3.1584208666882748e-22,7.9489192551040623e-19,5.2661202700214831e-19,5.303811735968562e-19,3.3437795338683092e-18,4.5867424870700863e-20,1.6087800560583265e-17,1.4632811076884486e-17,2.221990972436417e-19,9.2811979246066268e-17,6.8144273903687438e-17,8.8524270550618873e-22,2.9373962691686964e-22,5.6642143783893723e-24,1.7121989653766101e-20,3.0460972007279877e-22,7.5287932360732529e-19,5.6320812917450843e-19,3.7522791469653669e-19,7.5058499580430556e-23,4.0476332714465685e-19,2.0812150596689675e-19,1.0989480414699115e-26,3.0988624286994673e-26,3.4355139064632649e-28,1.1670831451945645e-34,1.2849890499318718e-31,5.722041783848866e-29,5.2997848368524622e-31,5.0078689982969179e-36,6.2101563404082777e-36,3.1044160244077609e-31,1.9158611110061442e-34,1.2848051595615536e-31,2.2523673953221261e-21,1.4353558416945537e-23,1.4347629403926262e-23,1.1995299517328342e-23,1.1995299533582792e-23,1.1995299984281646e-23,7.1730892881351341e-24,7.2153616619425393e-24,8.1906874045227679e-32,1.0498262536352572e-24,1.270550713195211e-26,8.4313972976528499e-32,7.3070418304476331e-34,1.1676520913735852e-26,1.1698395781646245e-28,1.0657400007037052e-30,6.9767358680128921e-33,2.4188484707510979e-27,6.9739134498554555e-33,9.3255587886772709e-38,1.7971382785281461e-21,2.1993486292967058e-23,1.3665076315408115e-23,1.2204751124159851e-23,7.2993459740861644e-34,6.3998286719349827e-32,8.3669012939417197e-32,4.2605887782897532e-32,4.6376864456603719e-33,4.0615991290965328e-33,4.0931275700918824e-34,3.3863216535828701e-26,3.0628658302111887e-26,3.4031405035843446e-28,2.5009301654037593e-26,1.9972257821815197e-31
6.517033514617155e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13386248253822744,0.60026976405638421,1.475445558125733e-08,2.8106125561969597e-20,1.1300191341596607e-10,3.0772842571982819e-30,6.5718286422118799e-17,2.1686608765288461e-42,1.8657444533462143e-17,9.6114823178318571e-17,1.4383251235440898e-29,0.069730157202295126,0.069730185207083253,1.5343325773677262e-08,5.1990846905545874e-15,1.1749323628469244e-09,2.1084989595926167e-09,3.4533139685526359e-10,1.8526543840767471e-10,1.7127270269065369e-10,3.0904957519050823e-11,4.4367130437364642e-11,1.4392931962602311e-22,2.8769639581381332e-22,3.2167440742321699e-22,8.1399434226554248e-19,5.4034850169303681e-19,5.4424668095802504e-19,3.4281973750092729e-18,4.7390196778116677e-20,1.6451113812283595e-17,1.4960352017313178e-17,2.2885358186006471e-19,9.4176569818295576e-17,6.9370497793401323e-17,9.1501074952397992e-22,3.0360607397062521e-22,5.7603010355086912e-24,1.7273213716423019e-20,3.0977957403399264e-22,7.7174971592225793e-19,5.7608511572354291e-19,3.8462258754352152e-19,7.5902254728277404e-23,4.1504449764278529e-19,2.1345397276742977e-19,1.1300428799886271e-26,3.2028410405771665e-26,3.5771634318224129e-28,1.2060434313354614e-34,1.3467317939051882e-31,5.9563919078893711e-29,5.5465939696323859e-31,5.2090687109507555e-36,6.459660104495785e-36,3.2525992424449615e-31,1.9928412860594712e-34,1.3465376195161786e-31,2.3279254616063502e-21,1.4939818582280703e-23,1.4933673853382868e-23,1.24685719601459e-23,1.246857197717234e-23,1.2468572448675272e-23,7.4660758546919533e-24,7.510429216294543e-24,8.5813990943324523e-32,1.081331401186775e-24,1.3184605921404195e-26,8.8138672541042531e-32,7.6894948831067106e-34,1.2114525979201401e-26,1.2227421346866843e-28,1.1221751604146662e-30,7.3956431827328169e-33,2.518499528388095e-27,7.3926285143750774e-33,9.8120362658837404e-38,1.8565195448240344e-21,2.2838621330399584e-23,1.4212055329172681e-23,1.2682666512783453e-23,7.6813347873442855e-34,6.6108637743240053e-32,8.6560003355926254e-32,4.4651287932953133e-32,4.9160406625013734e-33,4.3012755676759747e-33,4.3020723635097392e-34,3.5003356759067314e-26,3.1653472758694947e-26,3.5431856337092016e-28,2.5892558857522386e-26,2.0496482542628154e-31
6.559933703900065e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13383303575546976,0.60025504015639819,1.486896468423102e-08,2.8764182216803414e-20,1.1308152563099894e-10,3.0789519696785076e-30,6.6757231293459942e-17,2.2500413629472718e-42,1.8972583718907815e-17,9.7763724746561392e-17,1.4911342848942283e-29,0.069744880485138508,0.069744908697028651,1.5466634506454159e-08,5.2009811521022442e-15,1.1800171886761912e-09,2.1274266124731116e-09,3.5003466630557476e-10,1.8711876923774252e-10,1.7359538441009115e-10,3.1220637178136934e-11,4.5061494984355327e-11,1.4588137148990142e-22,2.9001498669571694e-22,3.2698036340336044e-22,8.3144966286940874e-19,5.5292908809695955e-19,5.5694628695676143e-19,3.5054181280812696e-18,4.8793413591293947e-20,1.6782793665574135e-17,1.5259325410577648e-17,2.3496944515370804e-19,9.5413330238471602e-17,7.0483625294779708e-17,9.4245404706032418e-22,3.1270160999866626e-22,5.847526717811546e-24,1.7409311860111049e-20,3.1447267641882819e-22,7.8900850538382025e-19,5.8783228200303394e-19,3.9321464113409966e-19,7.6664567482031881e-23,4.2445556460464894e-19,2.1833637661501521e-19,1.1585673964629661e-26,3.2987229340919149e-26,3.7086927719110556e-28,1.2419615699595677e-34,1.4044357269215186e-31,6.1739459643258761e-29,5.7769350335316618e-31,5.3958129787600105e-36,6.6912379614935147e-36,3.3910566794608329e-31,2.0642909212781958e-34,1.4042318743878035e-31,2.3975488324075753e-21,1.5483898600710838e-23,1.5477554642148167e-23,1.2907153744938676e-23,1.29071537626858e-23,1.2907154253583572e-23,7.7379829123118707e-24,7.7842819169809518e-24,8.9464231589522546e-32,1.1102880190880502e-24,1.362803197067631e-26,9.1703057296737738e-32,8.0482913022397127e-34,1.2519850645838812e-26,1.2720391833734388e-28,1.1751297664206381e-30,7.7913378150096944e-33,2.611000673079611e-27,7.7881402646839373e-33,1.0268371487716528e-37,1.911228790567244e-21,2.3621333200850351e-23,1.4719475760526773e-23,1.3125613892257046e-23,8.0396926267552718e-34,6.805336358719943e-32,8.9228441638581861e-32,4.6562809181103015e-32,5.1789644738746923e-33,4.5274410324934221e-33,4.4978402462813075e-34,3.6054801195097632e-26,3.259838741833824e-26,3.6732142332599009e-28,2.6707911784772424e-26,2.0976381232263348e-31
6.602833893182974e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13380453044527832,0.60024078699272687,1.498344089742135e-08,2.9432505158566673e-20,1.1316136139687877e-10,3.0805675173841608e-30,6.7804181262943715e-17,2.333913257449747e-42,1.9290767763786051e-17,9.942883876110357e-17,1.5455080541770975e-29,0.069759133031752532,0.0697591614505748,1.5589965668664125e-08,5.2028840696468608e-15,1.1850338762653241e-09,2.1463559842286713e-09,3.5477181986826192e-10,1.8897721256211234e-10,1.7593461259926411e-10,3.1536979914187685e-11,4.576176189133658e-11,1.4784831940241232e-22,2.9233460860643464e-22,3.3234037578259262e-22,8.4915612824830245e-19,5.6571810824228317e-19,5.6985711185012395e-19,3.5838282242003948e-18,5.0228127354604699e-20,1.7118957185433555e-17,1.5562293732064413e-17,2.412071312506508e-19,9.6658256011438535e-17,7.1605774165393522e-17,9.7052514330241454e-22,3.2200484200574798e-22,5.9354601490450726e-24,1.754540577581924e-20,3.192038633753046e-22,8.0653037579786935e-19,5.9972968903411608e-19,4.0193739786361793e-19,7.7429637776148777e-23,4.3401780347791322e-19,2.2329838920665013e-19,1.1876085855378879e-26,3.3968223002499644e-26,3.8441462268055679e-28,1.2787019370073087e-34,1.4642248537216528e-31,6.3979394460654081e-29,6.0152845720150106e-31,5.58805216923303e-36,6.9296299655442936e-36,3.5344864163098709e-31,2.1378431414574839e-34,1.4640109076647601e-31,2.4687320358586538e-21,1.6043920357904713e-23,1.6037372267855164e-23,1.3357963750247767e-23,1.3357963768740821e-23,1.3357964279686685e-23,8.0178571735359758e-24,8.0661728531303725e-24,9.324510357786306e-32,1.1398228881962679e-24,1.4083292030893436e-26,9.5386360220894876e-32,8.4213863307929834e-34,1.2935927439952729e-26,1.3229762297443827e-28,1.2302040838323925e-30,8.2054611864282742e-33,2.7062311665292721e-27,8.2020709623219428e-33,1.0742841787364806e-37,1.9671564557704837e-21,2.4425415419853903e-23,1.5241570487785416e-23,1.3580977521181407e-23,8.4123285863789104e-34,7.0041805667088507e-32,9.1961047918142103e-32,4.854332472368488e-32,5.4541274057081424e-33,4.7639120872137994e-33,4.7011614202604128e-34,3.7130644936828911e-26,3.3565059851359634e-26,3.807111471785859e-28,2.7542951935811985e-26,2.1464018243556303e-31
6.645734082465884e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13377693647547326,0.60022698949928299,1.5097883517355121e-08,3.01111709820749e-20,1.1324141520337084e-10,3.0821324988819286e-30,6.8859126410431304e-17,2.4203356795914146e-42,1.9612003571488151e-17,1.0111021310090849e-16,1.6014816218112478e-29,0.069772929908226963,0.069772958533811852,1.5713318540379117e-08,5.204793244062196e-15,1.1899830533082818e-09,2.1652868166667578e-09,3.5954287615148754e-10,1.9084072119880222e-10,1.7829039386670615e-10,3.1853975706389088e-11,4.6467936150504866e-11,1.4983017337178792e-22,2.9465525362430589e-22,3.3775461905902007e-22,8.6711551762545626e-19,5.7871762777833307e-19,5.8298126714118548e-19,3.6634374617649715e-18,5.1694821460273619e-20,1.7459636205956733e-17,1.5869284682420431e-17,2.475682627810261e-19,9.7911338077894826e-17,7.2736941270754002e-17,9.9923381590812945e-22,3.3151899344960351e-22,6.0241007380776034e-24,1.7681494624876547e-20,3.2397310314957767e-22,8.2431738957373742e-19,6.1177797637167729e-19,4.1079187632763969e-19,7.8197445040509931e-23,4.4373263892305982e-19,2.2834078678775848e-19,1.2171721460827967e-26,3.4971756102795081e-26,3.98361424097921e-28,1.3162774496456717e-34,1.5261604731823813e-31,6.6285193170975669e-29,6.2618671630479447e-31,5.7859123070001428e-36,7.1749923974098801e-36,3.6830343200676686e-31,2.2135461732940201e-34,1.5259360032328172e-31,2.5414984396542149e-21,1.6620237803378841e-23,1.6613480598211383e-23,1.3821252817131396e-23,1.3821252836396323e-23,1.382125336806063e-23,8.3058755367585012e-24,8.3562810013189691e-24,9.716039390913143e-32,1.1699437288655979e-24,1.4550621627772239e-26,9.9191721991177468e-32,8.8092532386498072e-34,1.3362968741625529e-26,1.3755964839130151e-28,1.2874680157858722e-30,8.6387448968993143e-33,2.8042520584181863e-27,8.635151751674114e-33,1.1236044911859523e-37,2.024320963692706e-21,2.5251300488603459e-23,1.5778664488567015e-23,1.4049019184381685e-23,8.7997151205839916e-34,7.2074641160792681e-32,9.47589163551325e-32,5.0594859393444457e-32,5.7420150193938123e-33,5.0110863307823102e-33,4.9122751228934358e-34,3.8231290899122391e-26,3.4553845167887924e-26,3.9449661355954761e-28,2.8398010981625402e-26,2.1959459113299553e-31
6.688634271748793e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13375022468028566,0.60021363309318432,1.5212291865400748e-08,3.0800256151571949e-20,1.1332168166840085e-10,3.0836484657822869e-30,6.9922056843941323e-17,2.5093687387841289e-42,1.9936297956304679e-17,1.0280789568414085e-16,1.6590907100563742e-29,0.069786285697446049,0.069786314529624485,1.5836692424835118e-08,5.2067084814291541e-15,1.1948653514829512e-09,2.1842188600399913e-09,3.6434785288836371e-10,1.9270924772983408e-10,1.8066273438260848e-10,3.2171614556501543e-11,4.7180022607751838e-11,1.5182694295317136e-22,2.969769142635518e-22,3.4322326668359619e-22,8.8532960653710013e-19,5.9192971850085938e-19,5.963208709265656e-19,3.7442556426293007e-18,5.3193983267317669e-20,1.7804862573527963e-17,1.6180325962104314e-17,2.5405447358731196e-19,9.9172567384746003e-17,7.3877123489438693e-17,1.0285899175732907e-21,3.4124731225044683e-22,6.1134478729132021e-24,1.7817577596241581e-20,3.2878036286336483e-22,8.4237160679293645e-19,6.2397777560945543e-19,4.1977909386256639e-19,7.8967968595786925e-23,4.5360149789514363e-19,2.3346434733735419e-19,1.2472637976675857e-26,3.5998196923990504e-26,4.1271887412477353e-28,1.3547011253066549e-34,1.5903052620477702e-31,6.8658349179954455e-29,6.5169121541613493e-31,5.9895214654449796e-36,7.4274840784733206e-36,3.8368495789452269e-31,2.2914490275737237e-34,1.5900698224060362e-31,2.6158715897542072e-21,1.7213210197583132e-23,1.7206238811164405e-23,1.4297275002953187e-23,1.4297275023016645e-23,1.4297275576087184e-23,8.6022175547131789e-24,8.6547880383639078e-24,1.0121397279047161e-31,1.2006583147052456e-24,1.5030259420919403e-26,1.0312234485566529e-31,9.2123777734313477e-34,1.3801189724762194e-26,1.4299440018580781e-28,1.3469932861523951e-30,9.0919445838217552e-33,2.9051253320630798e-27,9.0881377965794893e-33,1.1748594230620992e-37,2.0827408830470939e-21,2.6099426427661471e-23,1.63310876875521e-23,1.4530004288812933e-23,9.2023371345768683e-34,7.4152552827942413e-32,9.7623151562001551e-32,5.2719483412264769e-32,6.0431288153796923e-33,5.2693739193529927e-33,5.1314265023572505e-34,3.9357145976098308e-26,3.5565101892313844e-26,4.0868684552820168e-28,2.9273423754548253e-26,2.2462769334513455e-31
6.731534461031702e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13372436682921532,0.60020070365918299,1.5326665286978519e-08,3.1499837001104358e-20,1.1340215553528825e-10,3.0851169239944739e-30,7.09929627010328e-17,2.6010735435803159e-42,2.0263657643125717e-17,1.0452193446801e-16,1.7183715767296626e-29,0.069799214514659785,0.069799243553263057,1.5960086647682806e-08,5.2086295929069781e-15,1.1996814060118002e-09,2.2031518727799316e-09,3.69186766950772e-10,1.9458274451799911e-10,1.8305163988578178e-10,3.248988649216546e-11,4.78980259650156e-11,1.5383863725990325e-22,2.99299583460503e-22,3.4874649109579606e-22,9.0380016680255413e-19,6.0535645832095664e-19,6.0987804786675592e-19,3.8262925718341601e-18,5.4726104102892744e-20,1.8154668145984228e-17,1.6495445270590249e-17,2.6066740872410022e-19,1.0044193488681655e-16,7.5026317714437027e-17,1.0586033758561216e-21,3.5119307072830463e-22,6.2035009216177526e-24,1.7953653905636678e-20,3.3362560856341045e-22,8.6069508516508861e-19,6.3632971040701402e-19,4.2890006652371269e-19,7.9741187662599117e-23,4.6362580956966456e-19,2.3866985053191469e-19,1.2778892804325313e-26,3.7047917328035717e-26,4.2749631512200584e-28,1.3939860814425853e-34,1.6567232957476538e-31,7.1100379885606244e-29,6.7806537299395685e-31,6.1990097858233496e-36,7.6872663944479008e-36,3.9960847557569913e-31,2.3716015064859953e-34,1.6564764247354479e-31,2.6918752103623445e-21,1.782320215140229e-23,1.7816011434403862e-23,1.4786287594417238e-23,1.4786287615306613e-23,1.4786288190488885e-23,8.9070654542126562e-24,8.9618783617474054e-24,1.0540979483428178e-31,1.2319744725753479e-24,1.552244722536233e-26,1.0718149343101787e-31,9.6312584051421651e-34,1.4250808375761992e-26,1.4860636963892327e-28,1.408853474576734e-30,9.56584054730087e-33,3.0089139120477917e-27,9.5618089049593884e-33,1.228111903638761e-37,2.1424349279742211e-21,2.6970236798829639e-23,1.6899174995154229e-23,1.5024201884009763e-23,9.6206922283414143e-34,7.6276229010437087e-32,1.0055486861634879e-31,5.4919313073083677e-32,6.357986647173058e-33,5.5391978740731546e-33,5.3588667214690881e-34,4.050862105293008e-26,3.6599191971679045e-26,4.2329101195597706e-28,3.0169528254597614e-26,2.2974014355248169e-31
