Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7X(140),C4H7(68),C4H7X(145),C4H7(373),C2H6(343),C2H5(67),C4H6(54),C4H5X(694),C4H7X(654),C4H7X(146),SX(161),C6H11(102),SX(159),C6H11(100),S(1071),S(1081),SX(1036),C6H11(87),SX(155),SX(152),C6H11(84),C4H7X(142),C4H7X(143),C4H6a(693),C6H10(698),C4H5X(695)
0.19995507571283275,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580327255,0.66999999991937764,1.612924697335981e-11,6.5632303009552739e-12,2.7782064572099311e-16,5.0631907100067334e-30,4.5819272388908304e-15,5.1677340074882623e-15,1.3405070745478136e-31,1.9677063831731694e-26,2.7942830502869291e-29,9.8209561598960451e-13,3.3448664011746833e-11,1.5047379256490098e-11,1.3682131670356734e-16,2.1824660894849308e-18,1.0982809770562887e-16,1.2406324051569413e-18,1.0797786497175291e-14,7.752129128406453e-22,1.3736361288384395e-12,8.4626508407914229e-22,1.8233952661697675e-13,4.8111326954348164e-19,4.859691817532199e-20,3.0235838048484763e-20,7.7827827672828891e-20,1.2405753845096066e-21,1.7464067799932054e-18,2.7760908388628151e-20,3.9781941373864438e-25,1.1319658026477646e-21,7.1114073823579566e-20,1.2071003929647261e-21,5.1407454187787269e-20,1.1523038370426181e-18,1.8303075413344358e-20,3.2564114667729361e-21,1.3868783359667123e-22,7.2945288819378467e-20,4.2315919185441642e-18,1.4471603870161337e-24
0.20265265380623174,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580312017,0.66999999991836856,1.6405453073700449e-11,6.7025071677227241e-12,2.7782064524742029e-16,5.0405461659563003e-30,4.6702437440554914e-15,5.3020265891551676e-15,1.3884737922764456e-31,2.0129075429616867e-26,2.883616657589409e-29,9.775126775534315e-13,3.3605499834531922e-11,1.5120106859278812e-11,1.3756569489251992e-16,2.1943398258545391e-18,1.1082261563320252e-16,1.2528718429240487e-18,1.0925331640700788e-14,7.7943046933985046e-22,1.3858033583277892e-12,8.4626508233044727e-22,1.864601257748716e-13,4.9429286825772183e-19,4.8861311263828942e-20,3.078116175266916e-20,7.8928647713954586e-20,1.258121411829881e-21,1.7759528314204876e-18,2.8230572977248641e-20,4.0454980235406692e-25,1.1511167625227406e-21,7.2317209479681188e-20,1.2155710797834022e-21,5.1806938945942726e-20,1.1644302088079348e-18,1.8495689465516422e-20,3.3260679557261134e-21,1.4172429245432984e-22,7.459999618818609e-20,4.3856156852202019e-18,1.4868038019221405e-24
0.20585104723719244,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258029412,0.66999999991716874,1.6734172627107385e-11,6.8689112769736485e-12,2.7782064468903762e-16,5.0142393043708304e-30,4.7755744256670391e-15,5.4632894256449441e-15,1.4466977707124727e-31,2.0670268569470284e-26,2.9916090849132141e-29,9.7218725625595521e-13,3.3789579754153783e-11,1.5205465870702809e-11,1.3843957232957988e-16,2.208279232540349e-18,1.1199500638041824e-16,1.2673132210498487e-18,1.1076069974900367e-14,7.8438175286365231e-22,1.4001564906386328e-12,8.4626508027390655e-22,1.9139295243077405e-13,5.1014859947394892e-19,4.917170073194877e-20,3.1430605998700034e-20,8.0233410434550448e-20,1.2789180791570542e-21,1.8110657178474386e-18,2.8788728082095417e-20,4.125482779859427e-25,1.173875999007116e-21,7.3747030816023607e-20,1.2255393112326781e-21,5.2277426317305737e-20,1.1787456682338087e-18,1.8723074762917696e-20,3.4093465470911864e-21,1.4535590957154824e-22,7.6580942686618046e-20,4.5727163792685254e-18,1.5344968542964367e-24
0.20904944066815315,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580276424,0.66999999991596559,1.7064216131096134e-11,7.0366809536711455e-12,2.7782064413395677e-16,4.9885037234612831e-30,4.8815687332199231e-15,5.6267564610707104e-15,1.5064017715186349e-31,2.1217139376569321e-26,3.1018617005421759e-29,9.6697610866882915e-13,3.3971676383343482e-11,1.5289904352453422e-11,1.3930423880221418e-16,2.2220717131465207e-18,1.1316021712129044e-16,1.2816797863324132e-18,1.1226288776951743e-14,7.8928084817633275e-22,1.4144320590543186e-12,8.4626507823515275e-22,1.963767303455997e-13,5.262535338606135e-19,4.947881857891301e-20,3.2083178450677416e-20,8.1537734658710382e-20,1.299707743518901e-21,1.846266867621137e-18,2.9348286221563205e-20,4.2056685938386935e-25,1.196692443919123e-21,7.5180446148498576e-20,1.2354279761009314e-21,5.2744559676269874e-20,1.1929950306644425e-18,1.8949410182229599e-20,3.4933718589444537e-21,1.4902152560367135e-22,7.8582428349196119e-20,4.7647275829463008e-18,1.5829394943996127e-24
0.21224783409911385,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580258904,0.66999999991475923,1.7395567451418765e-11,7.2058035153411342e-12,2.778206435821179e-16,4.9633180317304907e-30,4.9882197133918917e-15,5.79242008406677e-15,1.5675995259887313e-31,2.176965325038779e-26,3.2143852687727081e-29,9.6187497329889001e-13,3.4151838230289927e-11,1.5373446746737017e-11,1.4015991494109865e-16,2.2357207870026712e-18,1.1431837339430678e-16,1.2959727110658626e-18,1.1375993109899324e-14,7.9412900534581694e-22,1.4286317157158718e-12,8.4626507621371464e-22,2.0141116627003885e-13,5.4260730056876818e-19,4.9782743173014004e-20,3.2738828661171932e-20,8.2841583082802759e-20,1.3204898106627325e-21,1.8815533846837925e-18,2.9909201362578182e-20,4.2860488689374681e-25,1.2195642235381639e-21,7.661733788401431e-20,1.2452387638646654e-21,5.3208405742126662e-20,1.207179184478045e-18,1.9174709834534758e-20,3.5781374494380433e-21,1.5272085260396629e-22,8.0604334610168744e-20,4.9616996195504941e-18,1.6321306053289638e-24
0.21544622753007456,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580241563,0.6699999999135493,1.7728210888232245e-11,7.376266560011945e-12,2.7782064303346066e-16,4.9386631060124377e-30,5.0955205823350089e-15,5.9602727675668607e-15,1.6303046698347628e-31,2.2327776241477906e-26,3.3291904257153298e-29,9.5688003822366922e-13,3.4330112086067399e-11,1.5456116478324166e-11,1.4100681445427094e-16,2.2492298630110655e-18,1.1546960837977833e-16,1.3101932684985134e-18,1.1525189221526514e-14,7.989274352156148e-22,1.4427570528432701e-12,8.4626507420914996e-22,2.0649597234716986e-13,5.5920990396670606e-19,5.0083550419694026e-20,3.3397525857419541e-20,8.4144941622628864e-20,1.3412640563711215e-21,1.9169232944697891e-18,3.0471442116039075e-20,4.3666191069878622e-25,1.2424900562784252e-21,7.8057625447532964e-20,1.254973366277923e-21,5.3669032620941202e-20,1.2212991676027851e-18,1.9398990206101872e-20,3.6636388337704118e-21,1.5645368759597649e-22,8.2646545096148884e-20,5.1636825190400976e-18,1.682070200556352e-24
0.21864462096103526,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580224393,0.66999999991233594,1.8062131154810227e-11,7.5480579547877174e-12,2.7782064248793046e-16,4.9145200583949986e-30,5.2034647175611469e-15,6.1303070617011105e-15,1.6945307406964843e-31,2.2891475012000321e-26,3.446287675494415e-29,9.5198753937510118e-13,3.4506542748485085e-11,1.5537936012338403e-11,1.418451415831451e-16,2.2626021990709858e-18,1.1661404070918787e-16,1.3243425530748537e-18,1.1673881501008097e-14,8.0367729499313975e-22,1.4568096059486666e-12,8.4626507222103618e-22,2.1163086586748781e-13,5.7606106744778269e-19,5.0381312863620291e-20,3.405922923930638e-20,8.5447778423015843e-20,1.3620299731920507e-21,1.9523741206332557e-18,3.1034969118502028e-20,4.447373667148785e-25,1.2654683377897342e-21,7.9501208074254644e-20,1.2646333606237504e-21,5.4126502913606914e-20,1.2353558421860439e-18,1.9622264991231299e-20,3.7498702902622332e-21,1.6021977345800594e-22,8.4708945523128074e-20,5.3707260259805922e-18,1.732757447944468e-24
0.2250414078229567,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580190559,0.66999999990989911,1.873374284851902e-11,7.8955784549310741e-12,2.778206414060306e-16,4.8677000459845971e-30,5.4212570115709926e-15,6.4768910403436144e-15,1.8275993739727204e-31,2.4035469299371804e-26,3.6873998895448768e-29,9.424959853084217e-13,3.4854046133474733e-11,1.5699110246858245e-11,1.4349686293337894e-16,2.2889491610126115e-18,1.1888297658063446e-16,1.3524318340384463e-18,1.1969775539973554e-14,8.1303574771093255e-22,1.4847022570779579e-12,8.4626506829254873e-22,2.2204980746836461e-13,6.1050849017083909e-19,5.0967981897582708e-20,3.5391517911614785e-20,8.8051805336814204e-20,1.4035355226996507e-21,2.0235101834247627e-18,3.2165749318041861e-20,4.6094167587501192e-25,1.3115768412521456e-21,8.2397918865565516e-20,1.2837356913258534e-21,5.5032221024192293e-20,1.2632829325493876e-18,2.0065856045547836e-20,3.9245036394050005e-21,1.6785080558438621e-22,8.8893868414129006e-20,5.8001925323357744e-18,1.8363731411717022e-24
0.23143819468487814,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580157385,0.66999999990744885,1.9410287819786088e-11,8.2482729270531233e-12,2.7782064033600187e-16,4.8227266298472098e-30,5.6415465947453488e-15,6.8321138955863396e-15,1.9669118713798628e-31,2.5201380873039625e-26,3.9378034858732755e-29,9.3337412250380484e-13,3.5194674242627138e-11,1.5857132066376261e-11,1.4511656821333576e-16,2.3147854277219499e-18,1.2112608454895938e-16,1.38024905619527e-18,1.2263713588814189e-14,8.2221280124873903e-22,1.5123209311510787e-12,8.462650644252056e-22,2.326658254401114e-13,6.4594818952374103e-19,5.1543279228879995e-20,3.6735419250523301e-20,9.0653484887510815e-20,1.4450036091612406e-21,2.0949448069432446e-18,3.3301275446212175e-20,4.7721399515875955e-25,1.3578788659417799e-21,8.5306787467658946e-20,1.3025574313185578e-21,5.5926027518152948e-20,1.2909673021988081e-18,2.0505591748652639e-20,4.1019978970456409e-21,1.756121647069472e-22,9.3158227977211079e-20,6.2504916109792851e-18,1.9429735366617651e-24
0.23783498154679958,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580124828,0.66999999990498527,2.009165696468076e-11,8.6060530007732598e-12,2.7782063927746177e-16,4.7794805936732833e-30,5.864285681352015e-15,7.1959186245641487e-15,2.1125732440448802e-31,2.6388963079428289e-26,4.1975781543106881e-29,9.2459817999415917e-13,3.5528729081829083e-11,1.6012151766997299e-11,1.4670563910747904e-16,2.3401330387466518e-18,1.23344210125446e-16,1.4078022052044913e-18,1.255573241842796e-14,8.3121628406419342e-22,1.539676146526113e-12,8.4626506061622887e-22,2.4347682592432397e-13,6.8237873971117543e-19,5.2107695615977991e-20,3.809067007245061e-20,9.3252650043402628e-20,1.4864315721866786e-21,2.1666621143590564e-18,3.4441295124962023e-20,4.935507079386834e-25,1.4043641213386358e-21,8.8227167405892747e-20,1.3211094406530653e-21,5.6808357834089543e-20,1.3184153867848842e-18,2.0941574323803475e-20,4.2823148463378422e-21,1.835021287180788e-22,9.7501178041088502e-20,6.7220114808287825e-18,2.052554345365964e-24
0.24423176840872102,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580092865,0.66999999990250814,2.0777746278607293e-11,8.9688337212488769e-12,2.7782063823004317e-16,4.7378531506801125e-30,6.0894285097594995e-15,7.5682492714733926e-15,2.2646871304585383e-31,2.7597977173396043e-26,4.4668017966238479e-29,9.161464628377224e-13,3.5856491498641802e-11,1.6164308756954653e-11,1.4826536172320592e-16,2.3650125090635278e-18,1.2553814533586431e-16,1.4350987654556192e-18,1.2845866588840166e-14,8.4005348308659348e-22,1.5667777572051047e-12,8.4626505686302794e-22,2.5448078119552779e-13,7.1979859048123589e-19,5.2661687869010364e-20,3.9457015615365352e-20,9.5849137894505674e-20,1.5278168169693451e-21,2.238646845306228e-18,3.5585565774975551e-20,5.0994833800324336e-25,1.4510227157659349e-21,9.1158437236594355e-20,1.3394018493677631e-21,5.7679618625317346e-20,1.3456332386813366e-18,2.1373899906283005e-20,4.4654172093652686e-21,1.915190178257646e-22,1.0192189925370824e-19,7.2151362974674438e-18,2.1651109042776892e-24
0.25062855527064243,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580061484,0.66999999990001791,2.1468456466696166e-11,9.3365333201775983e-12,2.7782063719340421e-16,4.6977451791424886e-30,6.3169311976086641e-15,7.9490508794946375e-15,2.4233558470891671e-31,2.8828191821579963e-26,4.7455506094510819e-29,9.0799919951371414e-13,3.6178223374494364e-11,1.6313732664148589e-11,1.4979693669326535e-16,2.3894429902248613e-18,1.2770863856383048e-16,1.4621458417007738e-18,1.3134149726100491e-14,8.4873120095620346e-22,1.5936350141176097e-12,8.4626505316321966e-22,2.6567572543521816e-13,7.5820625170195168e-19,5.3205682438506793e-20,4.0834215509618026e-20,9.8442800557375305e-20,1.5691569881049411e-21,2.3108846581661732e-18,3.6733859421469361e-20,5.2640361842715905e-25,1.4978453531862917e-21,9.4100012941067049e-20,1.3574441552076527e-21,5.8540192096263872e-20,1.3726266361434128e-18,2.1802660277312996e-20,4.6512694066929179e-21,1.9966122786086033e-22,1.064195973658271e-19,7.7302462884944693e-18,2.2806387312762089e-24
0.25702534213256384,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580030648,0.66999999989751458,2.2163692636065239e-11,9.7090730343185273e-12,2.778206361672254e-16,4.6590657409456771e-30,6.5467516269467737e-15,8.3382694545343928e-15,2.5886804239041278e-31,3.0079382707218005e-26,5.0338991469224796e-29,9.0013824803275593e-13,3.6494169155540649e-11,1.6460544196828933e-11,1.5130148565731188e-16,2.4134423737470205e-18,1.2985639312934915e-16,1.4889501233347794e-18,1.342061380023689e-14,8.572557927479541e-22,1.6202566131582755e-12,8.462650495146003e-22,2.7705975143759723e-13,7.9760010136461345e-19,5.3740077717621811e-20,4.2222036515965095e-20,1.0103349540408026e-19,1.6104498138653113e-21,2.3833617859031769e-18,3.7885957223389752e-20,5.4291341317385405e-25,1.5448231101818466e-21,9.7051333916708851e-20,1.3752452454060458e-21,5.9390436209604604e-20,1.3994010187680295e-18,2.2227941838909509e-20,4.8398365842820572e-21,2.0792718753229522e-22,1.1099350189044191e-19,8.267717857019796e-18,2.3991329472795001e-24
0.26342212899448525,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580000339,0.66999999989499825,2.2863364035999465e-11,1.0086376950942438e-11,2.7782063515120258e-16,4.6217317021487219e-30,6.7788493470168904e-15,8.7358519367271043e-15,2.7607606415019145e-31,3.1351332200430329e-26,5.3319203843119927e-29,8.9254701996096724e-13,3.6804557282856613e-11,1.6604855854241675e-11,1.5278005793006747e-16,2.4370273974756245e-18,1.3198207496359044e-16,1.515517971114765e-18,1.3705289880539284e-14,8.6563320375235928e-22,1.6466507351636519e-12,8.4626504591511877e-22,2.886310077609008e-13,8.379785829304392e-19,5.4265246410345099e-20,4.3620258564228767e-20,1.0362109331760675e-19,1.6516932377779062e-21,2.4560653038429569e-18,3.9041653729695419e-20,5.5947477808772816e-25,1.5919476091020256e-21,1.0001187383999031e-19,1.3928134705570566e-21,6.0230688138498829e-20,1.4259615899456243e-18,2.2649827241194702e-20,5.0310854469608302e-21,2.1631539496609843e-22,1.1564286494725062e-19,8.8279236735321435e-18,2.520588870381191e-24
0.2762157027183281,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282579941231,0.66999999988992698,2.4275668342578175e-11,1.0854986836652886e-11,2.7782063314849714e-16,4.550799060739126e-30,7.2497224733000546e-15,9.5559007499073424e-15,3.1255811008098867e-31,3.3956667302342251e-26,5.9572653128908319e-29,8.781137094066649e-13,3.7409503292304853e-11,1.688639339837243e-11,1.5566314683926948e-16,2.4830161675421164e-18,1.3616968868333732e-16,1.5679679432012692e-18,1.4269393282256837e-14,8.8196843549460243e-22,1.6987869768576701e-12,8.462650388560621e-22,3.1232806267599861e-13,9.2168251805348159e-19,5.5289280190476884e-20,4.6447044976174063e-20,1.0878647918750341e-19,1.734023610945665e-21,2.60210140957645e-18,4.1363046452930062e-20,5.9274080580753129e-25,1.6866043587489218e-21,1.0595857039218409e-19,1.4272821906801452e-21,6.1882462395994939e-20,1.4784605911451724e-18,2.3483716018861522e-20,5.4214977374183745e-21,2.3345266931554388e-22,1.2516507933606141e-19,1.0018010805147424e-17,2.7723650116036976e-24
0.289009276442171,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257988401,0.66999999988480485,2.5704715672819938e-11,1.1641806248579266e-11,2.7782063118317878e-16,4.4844038680808711e-30,7.7292563124025472e-15,1.0408789962150768e-14,3.5185918837612874e-31,3.6642575461163874e-26,6.6221398262221365e-29,8.6459079683146549e-13,3.7994620120377663e-11,1.7159108481056437e-11,1.5845337760563146e-16,2.527523737393647e-18,1.4027610660057128e-16,1.6195401602645521e-18,1.4826681956214477e-14,8.9777754424736962e-22,1.7501004520170204e-12,8.4626503197227229e-22,3.3675307338708572e-13,1.0093044553907496e-18,5.6280331962821028e-20,4.9312954716166205e-20,1.1393802149249226e-19,1.816133188669207e-21,2.7488994648510839e-18,4.3696551145808387e-20,6.2618040052210716e-25,1.7817549905427554e-21,1.1193629472876233e-19,1.4609077146972246e-21,6.3497839384334834e-20,1.5301601406797963e-18,2.430490638753729e-20,5.8222572085114427e-21,2.5106181509387548e-22,1.3498066062178532e-19,1.1303418508433104e-17,3.0359262416155044e-24
0.3005234927936296,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282579834039,0.66999999988015213,2.7004673850865437e-11,1.2365081603124545e-11,2.7782062944480471e-16,4.4281417427195528e-30,8.16801508572484e-15,1.1204142221580755e-14,3.897030220121025e-31,3.9127511079853319e-26,7.2547653264314116e-29,8.5312149339395747e-13,3.850541517542272e-11,1.7397566444789455e-11,1.608904641409325e-16,2.5663982277815259e-18,1.439059009079208e-16,1.665237795630977e-18,1.5322583307481528e-14,9.1158578064379117e-22,1.7956212293188938e-12,8.4626502591675856e-22,3.5934713720835526e-13,1.0915019487064704e-18,5.7145951689531778e-20,5.1924460765901972e-20,1.1856184811841258e-19,1.8898314775936349e-21,2.8815973132506813e-18,4.5805918684697578e-20,6.5640806445250743e-25,1.8677662448293384e-21,1.1733984881362231e-19,1.4904921050066733e-21,6.4922277871620603e-20,1.576033534028661e-18,2.5033554685680791e-20,6.1915908480828069e-21,2.6730462151339567e-22,1.4406113221946737e-19,1.254414735864558e-17,3.2831710766904234e-24
0.3120377091450882,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282579785394,0.66999999987545955,2.8317295508604263e-11,1.3102326805710269e-11,2.7782062773392934e-16,4.3748841921761218e-30,8.6133803529037649e-15,1.2025495496033073e-14,4.2994560998914162e-31,4.1675398370969709e-26,7.920215689020195e-29,8.4225565038242018e-13,3.900216858411185e-11,1.7629860867211784e-11,1.6326165336945208e-16,2.6042215760560469e-18,1.4747605918013723e-16,1.7102836779998508e-18,1.5813270164012881e-14,9.2502065088485637e-22,1.840550316037507e-12,8.4626501998565041e-22,3.8251110692061864e-13,1.1768507496901102e-18,5.7988165554673326e-20,5.4565399697548958e-20,1.2317320357112266e-19,1.9633308870805162e-21,3.0147846295734954e-18,4.7923066818432924e-20,6.8674722589381063e-25,1.954094763596715e-21,1.2276333480989814e-19,1.5194685842207826e-21,6.6320286877229674e-20,1.6213084077276066e-18,2.5752696158558725e-20,6.5689511964632041e-21,2.8391364582493482e-22,1.5337126154511865e-19,1.3866449178253783e-17,3.5398948345607518e-24
0.3235519254965468,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282579738026,0.66999999987072778,2.9642197839805271e-11,1.3853203535411866e-11,2.778206260494039e-16,4.3243733872686332e-30,9.0651762287755808e-15,1.2872577167604115e-14,4.7263990537877364e-31,4.4285216623877219e-26,8.6188525290562473e-29,8.3194174990327691e-13,3.9485693733931352e-11,1.7856384946922881e-11,1.6557070488462844e-16,2.6410537523028414e-18,1.5098910293440754e-16,1.754702308886929e-18,1.6298872511420593e-14,9.3810345637259766e-22,1.8849183082385451e-12,8.4626501417196202e-22,4.0623625434531855e-13,1.2653396416443354e-18,5.8808308919615297e-20,5.7234794868266912e-20,1.2777156261636863e-19,2.0366230513539295e-21,3.1484073367053011e-18,5.0047135936096881e-20,7.1718556644726589e-25,2.0407054953878686e-21,1.2820455064843161e-19,1.5478676432197669e-21,6.7693110430483074e-20,1.6660051593458758e-18,2.6462654799117554e-20,6.9541816008622332e-21,3.0088181687531253e-22,1.6290752528217887e-19,1.5272340206681934e-17,3.8060637755933729e-24
