Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
9.847364101119535e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41971867956272946,0.04555585129105245,0.001220497385635396,2.838486268200294e-05,0.0006673786569070565,0.13388127790958512,0.04246260063714215,1.4681099287254412e-05,1.8087021338660448e-09,0.0011302146013554355,2.8327854903117434e-11,0.0006582142562458069,2.6565725203480996e-09,5.13926397743009e-07,5.081642062692072e-09,1.446939559544824e-10,1.936201548796178e-06,3.935403531903728e-05,0.003102126881317973,2.9633270484271945e-07,0.0007914290713517702,7.052900730611326e-11,3.43177172210596e-10,9.077408568224623e-09,3.53891079554472e-08,0.0005114457016584526,0.025625990423602685,1.1402587243693672e-05,0.0025413940557536775,6.227909690609559e-05,3.3197242313922014e-09,2.8392120715966976e-08,1.2469060661500404e-07,1.0800633777099371e-06,1.4603475391453175e-09,1.302576327627571e-11,1.2009559580275216e-10,3.838718562532777e-08,4.2713730558383226e-06,1.0525560827505997e-11,1.424444986124535e-12,7.954854986781815e-14,4.2895255190276114e-19
9.85752021430946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4196824339475753,0.04551496335164204,0.0012170560690084352,2.8357199906205904e-05,0.0006671160728848809,0.13396879063454337,0.04246981059523836,1.4656572824090262e-05,1.8111853243484683e-09,0.0011292710012194168,2.8303773976594514e-11,0.0006583383454031306,2.6565320771433283e-09,5.121639252156462e-07,5.08346148731761e-09,1.446061005196451e-10,1.9312740422272205e-06,3.9369181366117195e-05,0.0030990746460810366,2.9555497031812985e-07,0.0007916128321814643,7.03716546060178e-11,3.419238432515409e-10,9.086062268769673e-09,3.5462469596327796e-08,0.0005123427970573503,0.02566276393729574,1.1403515274355494e-05,0.0025428360925348966,6.2303066243387e-05,3.3166661988634637e-09,2.8378499534684725e-08,1.2470100882098166e-07,1.0771889849881905e-06,1.4609316585653433e-09,1.3012522156746672e-11,1.2001570437083724e-10,3.831974591255392e-08,4.272657732690387e-06,1.0528702457711069e-11,1.4233250402751028e-12,7.948600707054043e-14,4.286994414892973e-19
9.867676327499383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4196462081685399,0.04547411294864594,0.001213625007965812,2.832956670112891e-05,0.0006668533116144922,0.1340562229773427,0.04247700013339573,1.4632086945888137e-05,1.8136671853329546e-09,0.0011283281720400773,2.8279713460758533e-11,0.000658462293282481,2.6564916597061418e-09,5.104079304651117e-07,5.0852777021127026e-09,1.44518208247163e-10,1.9263608045873424e-06,3.9384293996879055e-05,0.0030960255939330864,2.9478072835975595e-07,0.0007917962746394386,7.021495724251162e-11,3.406752416079173e-10,9.094728340429487e-09,3.5535846305093524e-08,0.0005132397412542536,0.025699516599500358,1.140443810139198e-05,0.002544276436523164,6.232698269787648e-05,3.3136110657588098e-09,2.836487408321339e-08,1.2471135331275513e-07,1.0743224911462055e-06,1.4615146104885987e-09,1.2999297393783966e-11,1.1993580318175178e-10,3.8252425184934864e-08,4.273938681102327e-06,1.0531834950163595e-11,1.422205750436501e-12,7.942350090516948e-14,4.2844609298561497e-19
9.877832440689307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4196100022506,0.04543330004666972,0.0012102041701373021,2.830196303199202e-05,0.0006665903741899392,0.13414357501324634,0.04248416931542185,1.4607641584811594e-05,1.8161477140889896e-09,0.0011273861131559904,2.8255673327963637e-11,0.0006585861001003862,2.6564512672076293e-09,5.086583885785315e-07,5.087090714458496e-09,1.4443027955342364e-10,1.9214617917670537e-06,3.9399373266090413e-05,0.0030929797215947714,2.9400995905281884e-07,0.000791979399404333,7.005891171868971e-11,3.3943134881051087e-10,9.10340674526357e-09,3.560923792471844e-08,0.0005141365328538248,0.025736248387018327,1.1405355744064621e-05,0.002545715089929443,6.235084635623599e-05,3.3105588293564077e-09,2.835124441014431e-08,1.2472164030348305e-07,1.0714638740283215e-06,1.4620963975598478e-09,1.2986088956917677e-11,1.198558925314067e-10,3.818522323085901e-08,4.27521590848128e-06,1.0534958323017347e-11,1.421087117060951e-12,7.936103139692911e-14,4.281925080396239e-19
9.887988553879232e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4195738162185594,0.04539252461035301,0.0012067935232603919,2.8274388864054906e-05,0.0006663272617017265,0.13423084681744876,0.042491318204911935,1.458323667314934e-05,1.8186269079020266e-09,0.0011264448239066652,2.8231653550662997e-11,0.0006587097660728693,2.6564108988238884e-09,5.069152747415817e-07,5.088900531717001e-09,1.4434231485302755e-10,1.916576959798219e-06,3.9414419228427715e-05,0.0030899370257886647,2.932426426184612e-07,0.0007921622071529294,6.99035145529496e-11,3.381921464654128e-10,9.112097445395917e-09,3.568264429864191e-08,0.0005150331704664365,0.025772959276821314,1.1406268221562793e-05,0.002547152054961805,6.237465730500612e-05,3.3075094869311077e-09,2.8337610563865763e-08,1.2473187000571238e-07,1.068613111540068e-06,1.4626770224154025e-09,1.2972896815764612e-11,1.1977597271412534e-10,3.8118139839100416e-08,4.276489422220509e-06,1.0538072594403599e-11,1.419969140597237e-12,7.929859857089065e-14,4.2793868829300713e-19
9.898144667069156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4195376500970501,0.04535178660436941,0.0012033930351799049,2.8246844162616837e-05,0.0006660639752368203,0.13431803846507623,0.042498446865249645,1.45588721433149e-05,1.8211047640734376e-09,0.0011255043036325436,2.8207654101408383e-11,0.0006588332914154544,2.6563705537340543e-09,5.05178564238095e-07,5.090707161231696e-09,1.4425431455879498e-10,1.9117062648536086e-06,3.9429431938490324e-05,0.0030868975032392657,2.9247875941453976e-07,0.00079234469856,6.974876225172223e-11,3.3695761625295215e-10,9.120800403067373e-09,3.575606527085476e-08,0.0005159296527076951,0.02580964924605064,1.1407175552990062e-05,0.002548587333825464,6.239841563058231e-05,3.304463035761128e-09,2.8323972592599963e-08,1.2474204263136718e-07,1.0657701816480185e-06,1.4632564876823525e-09,1.2959720939968049e-11,1.196960440229714e-10,3.8051174798822615e-08,4.2777592296994385e-06,1.0541177782415799e-11,1.4188518214878127e-12,7.923620245184008e-14,4.2768463538154735e-19
9.90830078025908e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4195015039105317,0.04531108599342652,0.0012000026738476324,2.821932889301668e-05,0.0006658005158786616,0.1344051500311871,0.0425055553596078,1.4534547927846306e-05,1.823581279920462e-09,0.001124564551674999,2.818367495285004e-11,0.0006589566763431726,2.6563302311196353e-09,5.034482324496711e-07,5.0925106103260645e-09,1.441662790817736e-10,1.9068496632464554e-06,3.9444411450793016e-05,0.003083861150673013,2.917182899341856e-07,0.0007925268742990983,6.95946513860925e-11,3.3572773992707147e-10,9.12951558046148e-09,3.582950068532501e-08,0.0005168259781964857,0.025846318272018505,1.1408077757405336e-05,0.002550020928722763,6.242212141922281e-05,3.301419473135053e-09,2.831033054440774e-08,1.2475215839127395e-07,1.0629350623796393e-06,1.4638347959892545e-09,1.2946561299390933e-11,1.1961610674989647e-10,3.798432789957584e-08,4.279025338283677e-06,1.0544273905096363e-11,1.4177351601716554e-12,7.91738430642425e-14,4.274303509363727e-19
9.918456893449004e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41946537768329356,0.0452704227422659,0.0011966224073219611,2.819184302063291e-05,0.0006655368847071763,0.13449218159077106,0.04251264375094908,1.4510263959405804e-05,1.8260564527761589e-09,0.0011236255673763304,2.8159716077735872e-11,0.0006590799210705523,2.656289930168276e-09,5.017242548552871e-07,5.094310886303866e-09,1.4407820883124557e-10,1.9020071114300024e-06,3.945935781974797e-05,0.0030808279648182886,2.909612148037466e-07,0.0007927087350419424,6.944117857767045e-11,3.3450249931660535e-10,9.13824293975874e-09,3.5902950386325055e-08,0.0005177221455574818,0.025882966332204778,1.1408974853813449e-05,0.002551452841853148,6.244577475706707e-05,3.2983787963342056e-09,2.829668446712151e-08,1.2476221749558943e-07,1.0601077318231428e-06,1.464411949958844e-09,1.2933417864063246e-11,1.1953616118505947e-10,3.791759893129101e-08,4.280287755325024e-06,1.0547360980475179e-11,1.416619157087045e-12,7.91115204325101e-14,4.271758365823432e-19
9.928613006638928e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4194292714394553,0.04522979681566294,0.001193252203767507,2.8164386510883568e-05,0.000665273082798782,0.13457913321874915,0.04251971210202678,1.4486020170779555e-05,1.828530279989354e-09,0.0011226873500797606,2.8135777448910493e-11,0.0006592030258116259,2.656249650071795e-09,5.000066070309097e-07,5.0961079964513806e-09,1.4399010421473406e-10,1.8971785659970601e-06,3.947427109969355e-05,0.0030777979424054256,2.902075147827571e-07,0.000792890281457681,6.928834037146563e-11,3.332818763241864e-10,9.146982443406515e-09,3.597641421916502e-08,0.0005186181534221374,0.02591959340425532,1.14098668611015e-05,0.002552883075413198,6.246937573010728e-05,3.295341002635083e-09,2.828303440839527e-08,1.2477222015428626e-07,1.0572881681273382e-06,1.4649879521942799e-09,1.2920290603876863e-11,1.1945620761715814e-10,3.785098768428512e-08,4.281546488161513e-06,1.055043902656081e-11,1.4155038126642868e-12,7.904923458084472e-14,4.26921093937273e-19
9.938769119828852e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41939318520296615,0.045189208178426976,0.001189892031454746,2.8136959329226277e-05,0.0006650091112264016,0.1346660049899752,0.042526760475385554,1.4461816494877283e-05,1.8310027589245923e-09,0.0011217498991294337,2.8111859039315798e-11,0.0006593259907799428,2.656209390021449e-09,4.982952646491103e-07,5.097901948035516e-09,1.439019656380105e-10,1.8923639836795608e-06,3.948915134490254e-05,0.0030747710801667196,2.894571707625847e-07,0.0007930715142148547,6.913613336490724e-11,3.320658529237953e-10,9.155734053792821e-09,3.60498920290171e-08,0.0005195140004235876,0.025956199465986367,1.1410753798109497e-05,0.0025543116315966505,6.249292442418051e-05,3.292306089338365e-09,2.826938041578282e-08,1.247821665760035e-07,1.0544763495014847e-06,1.4655628053037786e-09,1.2907179488928167e-11,1.1937624633437132e-10,3.7784493949263734e-08,4.282801544117433e-06,1.0553508061279819e-11,1.4143891273269577e-12,7.898698553290012e-14,4.2666612461559366e-19
9.948925233018776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41935711899760597,0.04514865679540114,0.0011865418587596493,2.810956144115825e-05,0.0006647449710594718,0.13475279697923487,0.042533788933362016,1.443765286473204e-05,1.833473886962087e-09,0.0011208132138704116,2.8087960821990285e-11,0.0006594488161885525,2.656169149214918e-09,4.965902034786793e-07,5.099692748301861e-09,1.4381379350510203e-10,1.8875633213481172e-06,3.950399860952502e-05,0.0030717473748364333,2.8871016376497314e-07,0.0007932524339806541,6.898455433071319e-11,3.3085441116362625e-10,9.164497733036363e-09,3.6123383660602615e-08,0.0005204096851995234,0.025992784495380963,1.1411635683684031e-05,0.0025557385125943503,6.25164209250262e-05,3.28927405374035e-09,2.8255722536586335e-08,1.2479205696816323e-07,1.0516722542151406e-06,1.4661365119060485e-09,1.2894084489780438e-11,1.1929627762300623e-10,3.771811751730976e-08,4.284052930503352e-06,1.0556568102543739e-11,1.4132751015037594e-12,7.892477331234643e-14,4.264109302266264e-19
9.9590813462087e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41932107284698916,0.0451081426314624,0.0011832016541633162,2.8082192812216256e-05,0.0006644806633639519,0.13483950926124424,0.042540797538085685,1.4413529213499838e-05,1.8359436614976714e-09,0.0011198772936486718,2.80640827700671e-11,0.0006595715022500092,2.656128926858539e-09,4.948913993842435e-07,5.101480404479221e-09,1.4372558821829823e-10,1.8827765360115806e-06,3.95188129476222e-05,0.0030687268231508057,2.879664749414178e-07,0.0007934330414181474,6.883359988275738e-11,3.296475331668938e-10,9.173273443747387e-09,3.6196888960478274e-08,0.0005213052063979016,0.026029348470582553,1.1412512536510124e-05,0.0025571637205942643,6.253986531825267e-05,3.2862448931057746e-09,2.8242060817847383e-08,1.248018915389057e-07,1.0488758605980185e-06,1.4667090745806197e-09,1.2881005576630937e-11,1.192163017669921e-10,3.7651858179884645e-08,4.2853006546161135e-06,1.0559619168300423e-11,1.4121617356164838e-12,7.886259794299795e-14,4.261555123695272e-19
9.969237459398625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41928504677456085,0.04506766565152148,0.0011798713862516137,2.8054853407976617e-05,0.000664216189202336,0.1349261419106527,0.042547786351479606,1.4389445474459391e-05,1.8384120799427455e-09,0.001118942137811103,2.8040224856774942e-11,0.0006596940491763967,2.656088722153893e-09,4.93198828325884e-07,5.103264923779465e-09,1.436373501781573e-10,1.8780035848165986e-06,3.9533594413239105e-05,0.003065709421848059,2.8722608557211527e-07,0.0007936133371905037,6.868326652770456e-11,3.284452011250128e-10,9.182061148767803e-09,3.627040777573199e-08,0.0005222005626671512,0.0260658913699041,1.1413384375158252e-05,0.0025585872577815316,6.256325768926494e-05,3.2832186047409023e-09,2.8228395306623316e-08,1.2481167049527354e-07,1.046087147039838e-06,1.467280495897841e-09,1.286794271952454e-11,1.1913631905070983e-10,3.7585715728840764e-08,4.2865447237389084e-06,1.0562661276372229e-11,1.411049030069249e-12,7.880045944771268e-14,4.258998726408899e-19
9.978377961269556e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4192526404954672,0.04503126813291874,0.0011768826151167982,2.8030272902862158e-05,0.0006639780210037346,0.13500404327089024,0.04255405941296057,1.436780417920041e-05,1.8406324949589567e-09,0.001118101150566693,2.8018769931292386e-11,0.0006598042226245522,2.656052552354776e-09,4.916808238268342e-07,5.104868315060674e-09,1.4355790826759968e-10,1.873719721624543e-06,3.954686967086661e-05,0.003062996451558695,2.8656254080387455e-07,0.0007937753374606817,6.854849508886911e-11,3.2736697441800063e-10,9.189980306846554e-09,3.6336586136492276e-08,0.0005230062411781095,0.02609876194162803,1.1414164758312527e-05,0.0025598670145089582,6.258426641471852e-05,3.280497398796446e-09,2.8216093142649344e-08,1.2482042417424747e-07,1.0435838534752097e-06,1.4677938014020045e-09,1.2856199852381909e-11,1.1906432897452515e-10,3.752628728902816e-08,4.287661266941557e-06,1.0565391529490793e-11,1.4100481600154857e-12,7.874456634807223e-14,4.2566960850465334e-19
9.985671542942335e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4192267938859672,0.045002246626361216,0.0011745034920662128,2.8010676052572947e-05,0.0006637878812288912,0.13506615777463835,0.04255905351267661,1.4350558820510678e-05,1.8424034645739445e-09,0.0011174305357569898,2.8001661838249898e-11,0.0006598920539253625,2.656023700401662e-09,4.904731417746032e-07,5.106145911829402e-09,1.4349449970068723e-10,1.8703094438336426e-06,3.9557443501434044e-05,0.0030608334881891473,2.86034968472014e-07,0.0007939044237440876,6.844131287342194e-11,3.26509235496931e-10,9.196306257095469e-09,3.638940025598716e-08,0.0005236490278707782,0.026124978451460064,1.1414784564530265e-05,0.0025608872164701916,6.260100000368892e-05,3.278327702850959e-09,2.820627458728874e-08,1.2482737699985415e-07,1.0415908121429726e-06,1.4682027285338051e-09,1.284683903449338e-11,1.1900688145197383e-10,3.7478934590311124e-08,4.2885500866897935e-06,1.0567564924874636e-11,1.4092499088359552e-12,7.869998839914663e-14,4.254857440803565e-19
9.992965124615113e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4192009576627462,0.04497324424959588,0.0011721294515468742,2.7991094228101193e-05,0.0006635976570279438,0.13512823130969592,0.04256403748842569,1.4333333956140868e-05,1.8441737313477633e-09,0.0011167603142873059,2.7984564095486555e-11,0.0006599798137545161,2.6559948564878765e-09,4.892686420868613e-07,5.107421900489364e-09,1.4343107477842742e-10,1.8669062432627574e-06,3.95680004512087e-05,0.003058672145182981,2.855090728149509e-07,0.0007940333501826456,6.833444662882026e-11,3.25653817214185e-10,9.202638342536432e-09,3.644222113863237e-08,0.0005242917276905854,0.02615118406283625,1.141540180982032e-05,0.0025619065596783775,6.261770687804826e-05,3.2761594845911607e-09,2.819645413898083e-08,1.248343014200237e-07,1.0396017026512796e-06,1.4686110705207753e-09,1.2837486457809865e-11,1.189494307711057e-10,3.743164189385354e-08,4.2894370312328715e-06,1.056973372448654e-11,1.4084519987709428e-12,7.865542949826319e-14,4.2530176737242276e-19
9.999529348120613e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41917771394911724,0.04494715845577376,0.001169997151137482,2.797348342265485e-05,0.0006634263833843688,0.13518406248579673,0.042568514429346595,1.4317849080556482e-05,1.8457663697389659e-09,0.0011161574510713396,2.7969184968392853e-11,0.0006600587365568993,2.6559689035994338e-09,4.881873060307756e-07,5.108568917536904e-09,1.433739784853715e-10,1.8638494007989633e-06,3.9577487289364144e-05,0.003056728320891766,2.850371946839133e-07,0.0007941492475107126,6.823853618458937e-11,3.2488591953066157e-10,9.20834245355708e-09,3.6489765668719944e-08,0.0005248700828435074,0.026174759788429633,1.1415955146634355e-05,0.0025628232349977588,6.263272024999898e-05,3.274209350751306e-09,2.818761413121167e-08,1.248405091739822e-07,1.0378148592804141e-06,1.468978078797326e-09,1.282907617612121e-11,1.1889772254330325e-10,3.738912970565864e-08,4.290233680236287e-06,1.057168172018573e-11,1.4077341714891346e-12,7.861534278044612e-14,4.2513609281556205e-19
1.0006093571626113e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4191544786613799,0.04492108813715516,0.0011678689498969108,2.7955884768584504e-05,0.0006632550419538298,0.1352398605196619,0.042572983204707725,1.4302380767603563e-05,1.8473584373867245e-09,0.0011155549060904695,2.7953814209969167e-11,0.0006601376015870811,2.655942956778162e-09,4.871085341915449e-07,5.109714636084445e-09,1.4331686916909704e-10,1.8607982667525237e-06,3.9586960484667004e-05,0.0030547858072399892,2.845666642618393e-07,0.0007942650157381411,6.814287984431236e-11,3.241198915695713e-10,9.214051512779661e-09,3.65373155900252e-08,0.0005254483668698871,0.026198326674265263,1.1416506419590647e-05,0.002563739215966523,6.264771203153924e-05,3.272260412295193e-09,2.8178772616519572e-08,1.2484669403578236e-07,1.0360311885114416e-06,1.4693446145693778e-09,1.2820672553213837e-11,1.1884601191588566e-10,3.734666600146735e-08,4.291028814445515e-06,1.0573626003423536e-11,1.407016620739467e-12,7.857527150436395e-14,4.24970328206667e-19
