Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),HOCO(73),C2H4X(70),CHO2(74),S(216)
8.545363830758427e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4244960188949255,0.05111872699139392,0.0017600100634676881,3.3213534504615477e-05,0.0007016779902483959,0.12203156960219472,0.04132550861050988,1.8175300058424574e-05,1.4803306089197667e-09,0.0012573878215582006,3.1574786199985296e-11,0.0006411827368142753,2.661473864667833e-09,8.039967535325331e-07,4.817800998008894e-09,1.5539560756367368e-10,2.705470538690377e-06,3.710063605898187e-05,0.003520594613964017,1.1185355429233993e-06,0.0007651315524312486,2.457060613385324e-10,5.505604878396662e-10,4.417250720887585e-09,1.2756114581909544e-08,0.00027714268564237173,0.02087702512574685,2.31877931610263e-05,0.002342762263239521,5.871298697241649e-05,3.735301555862299e-09,3.0191018961262885e-08,1.2273280575706963e-07,1.5229427474610212e-06,1.975277486691296e-09,8.872984367308185e-12,1.3003103792306575e-10,4.806453570766381e-08,4.071198426649693e-06,1.623637899593486e-12,1.003581513398355e-11,9.067240928116026e-14,4.731833143188004e-19
8.566523123074351e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42441580087604913,0.05102292134916713,0.001749468195245934,3.3140021399690564e-05,0.0007012005855081826,0.1222368985434176,0.041347244068695214,1.811213010460033e-05,1.4858004889310025e-09,0.001255203460974042,3.151859663867861e-11,0.000641483463557168,2.6613639327297667e-09,7.980910925150296e-07,4.822592186922944e-09,1.5523109990884638e-10,2.6905350222537784e-06,3.714204017660923e-05,0.003513331750251141,1.1129286626698133e-06,0.0007656127708359559,2.4468403067701356e-10,5.463120989229276e-10,4.4186125497097046e-09,1.2827274562771727e-08,0.00027846118200566106,0.020959200918379644,2.3195451287388282e-05,0.0023462618805911908,5.8778510918375484e-05,3.728107868804523e-09,3.016477800966203e-08,1.227741527790371e-07,1.514424142173118e-06,1.9775462860827728e-09,8.850911368468342e-12,1.2987341728175288e-10,4.788843149517747e-08,4.074999453363583e-06,1.6208040056873056e-12,1.0045116443693522e-11,9.05141524131758e-14,4.726629008520485e-19
8.587682415390275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42433564782487326,0.050927299404047534,0.0017389931486752642,3.306668423312113e-05,0.0007007216558778845,0.12244183466508066,0.04136884689081659,1.8049178639854766e-05,1.4912667665497429e-09,0.0012530228449322417,3.146251508183362e-11,0.0006417834368662176,2.661254720585661e-09,7.922314629265353e-07,4.827364608896573e-09,1.550661260294455e-10,2.6756915419888256e-06,3.718326559898953e-05,0.003506084562575329,1.107375392754435e-06,0.0007660921610086744,2.4367110930736215e-10,5.420976178902877e-10,4.420007360698767e-09,1.2898515455695682e-08,0.0002797799039391569,0.021041306382852055,2.320303500894022e-05,0.0023497528263119113,5.884375207124567e-05,3.7209283235845027e-09,3.0138483846685406e-08,1.228151004390884e-07,1.5059544471943378e-06,1.9798053877535184e-09,8.828920700234188e-12,1.2971553077278448e-10,4.771297530186548e-08,4.078779667185517e-06,1.617973450462404e-12,1.0054366740577549e-11,9.035608197616791e-14,4.721403928687732e-19
8.608841707706199e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4242555602249634,0.05083186079442263,0.0017285844760194914,3.2993522564577284e-05,0.0007002412161957488,0.12264637872646793,0.04139031795976933,1.7986444881964133e-05,1.496729394845637e-09,0.0012508459661356806,3.14065411222067e-11,0.0006420826594219019,2.6611462150211484e-09,7.864174927828825e-07,4.832118356647223e-09,1.5490069236113117e-10,2.660939500234164e-06,3.7224312930837e-05,0.003498853019894252,1.1018750387453706e-06,0.0007665697315553773,2.4266718508059616e-10,5.379167642479498e-10,4.421435011955562e-09,1.2969836366768602e-08,0.0002810988379594286,0.021123341048229428,2.3210544887576597e-05,0.002353235123738331,5.890871138801124e-05,3.7137628934951537e-09,3.0112137172399394e-08,1.228556517504005e-07,1.4975333810172563e-06,1.9820548365920864e-09,8.807011771684535e-12,1.2955738318253496e-10,4.753816471074106e-08,4.082539152729972e-06,1.6151462438137207e-12,1.0063566232095672e-11,9.019819852291019e-14,4.716158151895851e-19
8.630001000022123e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42417553855452705,0.050736605159402905,0.0017182417326824422,3.292053595455216e-05,0.000699759281204847,0.12285053148549836,0.04141165815224662,1.7923928051995798e-05,1.5021883273182877e-09,0.0012486728173142577,3.135067435604057e-11,0.0006423811338897948,2.6610384029416694e-09,7.806488131474665e-07,4.836853522398178e-09,1.5473480528382094e-10,2.6462783032536213e-06,3.726518277485718e-05,0.0034916370911710934,1.0964269175181838e-06,0.0007670454910323834,2.4167214761218715e-10,5.337692599022551e-10,4.422895361695452e-09,1.3041236405450291e-08,0.0002824179706710733,0.021205304448940473,2.321798148111116e-05,0.0023567087961510347,5.897338982246671e-05,3.7066115518587774e-09,3.008573868176646e-08,1.2289580970436185e-07,1.4891606636461176e-06,1.9842946773018834e-09,8.785183999614682e-12,1.2939897925252547e-10,4.736399731424778e-08,4.086277994289973e-06,1.612322395479525e-12,1.0072715124907824e-11,9.004050259717706e-14,4.710891924527939e-19
8.651160292338046e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4240955832864567,0.050641532138820396,0.0017079644771854333,3.2847723964366706e-05,0.0006992758655536023,0.12305429369872768,0.041432868338784214,1.78616273742889e-05,1.5076435178950275e-09,0.0012465033912246934,3.129491438302882e-11,0.0006426788629206918,2.6609312713712354e-09,7.749250581068308e-07,4.841570197880061e-09,1.5456847112215185e-10,2.631707361212296e-06,3.7305875731739e-05,0.0034844367453752815,1.0910303570341821e-06,0.0007675194479465984,2.4068588824762585e-10,5.296548291415619e-10,4.424388268261946e-09,1.3112714684575917e-08,0.00028373728876553595,0.021287196124734464,2.3225345343261023e-05,0.002360173866774625,5.9037788325244226e-05,3.6994742720285658e-09,3.0059289064669246e-08,1.2293557727037497e-07,1.4808360165912259e-06,1.9865249544044913e-09,8.763436808359906e-12,1.292403236799663e-10,4.719047071422214e-08,4.08999627583811e-06,1.6095019150409317e-12,1.008181362489432e-11,8.988299473408603e-14,4.705605491163809e-19
8.67231958465397e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42401569488837254,0.0505466413732273,0.0016977522711449028,3.277508615617434e-05,0.0006987909837963148,0.12325766612134982,0.041453949383804874,1.7799542076435046e-05,1.5130949209286891e-09,0.0012443376806503396,3.123926080628056e-11,0.0006429758491507352,2.6608248074524186e-09,7.69245864746435e-07,4.8462684743322675e-09,1.5440169614593896e-10,2.617226088152744e-06,3.7346392400177345e-05,0.0034772519514832192,1.085684696123763e-06,0.000767991610756128,2.3970830001289354e-10,5.255731986219438e-10,4.425913590089414e-09,1.3184270320135883e-08,0.0002850567790192091,0.021369015620639604,2.3232637023680815e-05,0.0023636303587776793,5.910190784381015e-05,3.6923510273902652e-09,3.0032789005942794e-08,1.2297495739593883e-07,1.4725591628633085e-06,1.988745712240736e-09,8.741769629576118e-12,1.290814211180638e-10,4.701758252186414e-08,4.0936940810275916e-06,1.6066848119248673e-12,1.0090861937163489e-11,8.972567546041501e-14,4.700299094603375e-19
8.693478876969894e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4239358738226648,0.05045193250389461,0.0016876046792502028,3.2702622092965547e-05,0.0006983046503936864,0.12346064950719733,0.04147490214566257,1.773767138925927e-05,1.5185424911953793e-09,0.0012421756784009896,3.118371323228532e-11,0.0006432720952015182,2.660718998444918e-09,7.636108731265961e-07,4.850948442507272e-09,1.5423448657063053e-10,2.6028339019712655e-06,3.738673337689007e-05,0.0034700826784789984,1.0803892842743236e-06,0.0007684619878704027,2.387392775986057e-10,5.215240973353617e-10,4.427471185732146e-09,1.3255902431488832e-08,0.00028637642829570025,0.021450762486917452,2.323985706805644e-05,0.0023670782952726244,5.9165749322467173e-05,3.6852417913591313e-09,3.000623918541495e-08,1.2301395300741612e-07,1.4643298269678515e-06,1.990956994965309e-09,8.720181902236467e-12,1.2892227617628413e-10,4.6845330357683074e-08,4.0973714931932935e-06,1.6038710954077335e-12,1.0099860266022008e-11,8.956854529410448e-14,4.694972975857697e-19
8.714638169285818e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.423856120546536,0.05035740517281072,0.0016775212692415433,3.263033133857226e-05,0.0006978168797133409,0.12366324460874233,0.041495727476686214,1.7676014546801082e-05,1.5239861838922553e-09,0.001240017377312688,3.11282712708789e-11,0.000643567603680207,2.66061383172339e-09,7.580197262586063e-07,4.855610192672538e-09,1.540668485577576e-10,2.5885302243942843e-06,3.742689925659338e-05,0.003462928895355108,1.0751434814234192e-06,0.0007689305876504262,2.3777871734034593e-10,5.175072565887924e-10,4.429060913918256e-09,1.332761014153884e-08,0.00028769622354531945,0.02153243627902053,2.3247006018067327e-05,0.002370517699315812,5.922931370239796e-05,3.6781465373809407e-09,2.99796402779265e-08,1.2305256700973948e-07,1.4561477348994104e-06,1.993158846550892e-09,8.698673072512195e-12,1.2876289342100286e-10,4.6673711851452655e-08,4.1010285953527975e-06,1.6010607746131134e-12,1.0108808814999586e-11,8.941160474454516e-14,4.6896273741624015e-19
8.735797461601742e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4237764355120422,0.050263059022679975,0.0016675016118880915,3.2558213457672086e-05,0.0006973276860303432,0.12386545217709949,0.041516426223223185,1.7614570786295634e-05,1.5294259546352953e-09,0.0012378627702475445,3.1072934535209214e-11,0.0006438623771796679,2.660509294778064e-09,7.52472070081027e-07,4.860253814610348e-09,1.5389878821538238e-10,2.5743144809548235e-06,3.7466890632024094e-05,0.0034557905711131327,1.0699466577569062e-06,0.0007693974184096592,2.3682651715176704e-10,5.135224100006035e-10,4.430682633462719e-09,1.3399392576233653e-08,0.0002890161518007619,0.021614036557553947,2.325408441137822e-05,0.002373948593907579,5.929260192166188e-05,3.6710652389364328e-09,2.9952992953357096e-08,1.2309080228604845e-07,1.448012614135887e-06,1.995351310792365e-09,8.67724259343615e-12,1.2860327737585177e-10,4.6502724642193025e-08,4.104665470207401e-06,1.5982538585137795e-12,1.0117707786880529e-11,8.925485431337716e-14,4.68426252701906e-19
8.756956753917666e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236968191661354,0.050168893696921374,0.0016575452809662271,3.248626801579252e-05,0.0006968370835277168,0.12406727296202572,0.041536999225682526,1.7553339348155105e-05,1.5348617594570783e-09,0.0012357118500935453,3.101770264170167e-11,0.0006441564182785627,2.6604053752143267e-09,7.469675534361534e-07,4.86487939762283e-09,1.5373031159854218e-10,2.560186100969078e-06,3.7506708093981734e-05,0.0034486676747644473,1.064798193510715e-06,0.0007698624884137808,2.358825765086041e-10,5.095692934650336e-10,4.432336203272317e-09,1.3471248864741863e-08,0.00029033620018054036,0.021695562888229714,2.3261092781802863e-05,0.0023773710019920655,5.93556149151716e-05,3.6639978695364124e-09,2.9926297876676015e-08,1.2312866169900145e-07,1.4399241936327884e-06,1.9975344312974703e-09,8.655889924945303e-12,1.284434325217453e-10,4.6332366378119404e-08,4.108282200143209e-06,1.595450355938803e-12,1.0126557383645322e-11,8.909829449362123e-14,4.678878670179416e-19
8.776000117001998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42362522354888615,0.05008429921443734,0.0016486383773679858,3.242166419506e-05,0.000696394348383075,0.12424858158720575,0.041555408106556155,1.7498411964196833e-05,1.5397505569288893e-09,0.0012337791684066026,3.0968083263184284e-11,0.0006444204311849918,2.660312365313433e-09,7.420500848458556e-07,4.869027072477122e-09,1.5357833169082382e-10,2.5475447860948586e-06,3.754239560041488e-05,0.0034422702332957164,1.0602054187043892e-06,0.0007702795527650137,2.3504001003395906e-10,5.06038401302265e-10,4.433851531684576e-09,1.3535981952867668e-08,0.000291524335853131,0.021768873005560813,2.3267340883671052e-05,0.002380443932222444,5.941209206153894e-05,3.6576491245389546e-09,2.990223202526117e-08,1.231624161568306e-07,1.4326843210705467e-06,1.9994912867518e-09,8.636738610613994e-12,1.2829938019110112e-10,4.617957975219666e-08,4.111520101018785e-06,1.5929301293620649e-12,1.0134479971312024e-11,8.895755402902848e-14,4.674017139163266e-19
8.79504348008633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42355368424604306,0.04999985065249808,0.0016397821188315915,3.235719938317793e-05,0.0006959504937194637,0.12442957806867366,0.04157371641506353,1.744365539934449e-05,1.5446360752565713e-09,0.001231849462229185,3.091854822367463e-11,0.0006446838547843522,2.6602198366641566e-09,7.37167025221114e-07,4.873160272178132e-09,1.534260238030984e-10,2.5349733656628415e-06,3.757794314178294e-05,0.003435885240752714,1.0556508829602472e-06,0.000770695203520996,2.342039825115139e-10,5.025328090165566e-10,4.43539244209285e-09,1.3600773530225103e-08,0.00029271254919027153,0.02184212256797058,2.3273533079830813e-05,0.002383510023568448,5.946834770704218e-05,3.6513116213713166e-09,2.9878128507176706e-08,1.2319587052426526e-07,1.4254818618436483e-06,2.001440640492302e-09,8.617649506717505e-12,1.28155149328581e-10,4.602729897274435e-08,4.114741810605932e-06,1.5904126809993629e-12,1.0142362874292775e-11,8.881696870036911e-14,4.669140569268451e-19
8.81218250686223e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.423489347283035,0.04992397149518479,0.0016318545359225373,3.229929964473403e-05,0.0006955500757238884,0.12459220846855469,0.0415901083997307,1.7394520088999936e-05,1.5490302122945908e-09,0.0012301152664885224,3.087403857233349e-11,0.0006449204336961053,2.6601369650729605e-09,7.328014845168453e-07,4.876867828647212e-09,1.5328866984059476e-10,2.5237185095442163e-06,3.760981661151685e-05,0.003430149372643154,1.0515841382731225e-06,0.0007710680854774851,2.334570905584849e-10,4.993992520428795e-10,4.436801049303138e-09,1.3659135439152383e-08,0.00029378199997899545,0.021907995146582464,2.3279058572016552e-05,0.0023862636722623777,5.9518788962792336e-05,3.6456174643794287e-09,2.9856403528265225e-08,1.232257245670385e-07,1.4190314761303759e-06,2.0031886708580606e-09,8.600522189072824e-12,1.2802519153633527e-10,4.589067736850924e-08,4.117627554788251e-06,1.5881493579183125e-12,1.0149423676957666e-11,8.869057482905286e-14,4.664738937232878e-19
8.829321533638129e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42342505641786626,0.04984821013604625,0.0016239675081092177,3.2241512019137665e-05,0.0006951487664989717,0.12475458686826749,0.04160641984235863,1.734552230135788e-05,1.5534216453979791e-09,0.0012283834730242363,3.0829596816928495e-11,0.0006451565381113606,2.6600544697964337e-09,7.284634314984074e-07,4.8805637586996305e-09,1.5315105681783207e-10,2.5125196412583993e-06,3.764157736524963e-05,0.003424423553437254,1.0475477070300706e-06,0.0007714398315242211,2.3271538789058228e-10,4.962858998004989e-10,4.438230220232763e-09,1.3717543759849944e-08,0.00029485149953196673,0.021973818206752413,2.3284539365377058e-05,0.00238901180699719,5.9569051840507376e-05,3.63993238366612e-09,2.983464876770002e-08,1.2325533867281286e-07,1.4126110964639981e-06,2.0049306730981242e-09,8.583444680215736e-12,1.2789509400894918e-10,4.5754462894551425e-08,4.120500275318056e-06,1.5858882945680423e-12,1.0156452558829862e-11,8.856430714125859e-14,4.660325381925156e-19
8.846460560414028e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42336081187608576,0.049772566387286235,0.0016161208159533812,3.218383627755693e-05,0.0006947465733646799,0.12491671366301488,0.0416226511756068,1.7296661640244378e-05,1.557810352185607e-09,0.0012266540781175929,3.078522276125939e-11,0.0006453921693671997,2.6599723445143386e-09,7.241526863608586e-07,4.8842481086549154e-09,1.530131878283459e-10,2.5013764664451237e-06,3.767322571226622e-05,0.0034187077666942988,1.0435412827375068e-06,0.0007718104459423566,2.3197882465771408e-10,4.931926172744801e-10,4.439679880253573e-09,1.3775998037504407e-08,0.0002959210412036169,0.022039591529666894,2.3289975734310837e-05,0.0023917544398316696,5.961913682965252e-05,3.634256365233089e-09,2.981286456725299e-08,1.2328471431296592e-07,1.4062205823076224e-06,2.006666669954848e-09,8.566416708813498e-12,1.2776485902853086e-10,4.561865432283161e-08,4.12336001522918e-06,1.5836294952939277e-12,1.0163449625431663e-11,8.843816588004167e-14,4.655900024532815e-19
8.863599587189927e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4232966138811401,0.04969704006141287,0.0016083142412616678,3.2126272191534486e-05,0.0006943435036025475,0.12507858924741808,0.04163880282967682,1.7247937710810624e-05,1.562196310450498e-09,0.0012249270780605752,3.074091621046046e-11,0.0006456273287948511,2.6598905829537074e-09,7.198690704955867e-07,4.887920924631289e-09,1.528750659438538e-10,2.4902886923187446e-06,3.7704761961030875e-05,0.0034130019959793274,1.0395645627989024e-06,0.000772179932992669,2.3124735162458452e-10,4.901192703798764e-10,4.441149954801092e-09,1.383449781877293e-08,0.0002969906183850163,0.02210531489861458,2.3295367951630654e-05,0.0023944915828004415,5.966904441836859e-05,3.6285893950945026e-09,2.9791051266653256e-08,1.2331385295051643e-07,1.3998597937468549e-06,2.008396684089203e-09,8.549438006275271e-12,1.2763448885968063e-10,4.548325042917854e-08,4.126206817422185e-06,1.5813729643828879e-12,1.0170414981938726e-11,8.831215128478945e-14,4.651462985511925e-19
8.879024711288236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42323887566622787,0.049629166609977814,0.0016013224451316011,3.207455979109932e-05,0.0006939799972871823,0.12522406281422244,0.04165327154623501,1.7204202754626873e-05,1.566141304687623e-09,0.0012233748225495954,3.0701097871415706e-11,0.000645838569962205,2.6598173033831935e-09,7.16036865082485e-07,4.891216635413783e-09,1.5275054254388959e-10,2.4803568224675667e-06,3.773304899518388e-05,0.0034078753524611036,1.0360106650740831e-06,0.000772511510944218,2.3059333782436345e-10,4.873701930606775e-10,4.442490414802228e-09,1.3887186154240998e-08,0.0002979532627767696,0.022164423042596512,2.330018342177264e-05,0.0023969503275642753,5.971380997324626e-05,3.6234968467122528e-09,2.97713946946268e-08,1.233398762894265e-07,1.3941603842871761e-06,2.0099486002493516e-09,8.534199079103113e-12,1.275170419794109e-10,4.536173191595795e-08,4.1287579129970975e-06,1.5793440295079961e-12,1.0176656777321032e-11,8.819884664340116e-14,4.647459761566511e-19
