Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70)
3.617684405506727e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44335389893663313,0.07929263150368492,0.007567423620232575,3.0226624474547226e-06,0.00033355081462451547,0.062016924981319756,0.03013138687685609,4.2407867222487245e-05,2.769256896868802e-10,0.001918444736655564,5.1931998722034724e-11,0.0005418447543721106,2.873705181201099e-09,4.749015357964005e-06,2.9691761620719333e-09,1.6006454115817623e-10,1.0438324748576123e-05,2.230206869910284e-05,0.00570335803871689,1.6137401165721317e-05,0.0005769235715315454,5.916773383716352e-10,3.6117528448701163e-09,6.397602499930676e-08,3.217265711476442e-08,0.00010984438557179267,0.0013010083302041776,2.286769401216899e-07,0.0012431284118800923,5.9522698010099694e-09,3.529364268319202e-05,9.346267296061821e-08,5.6317800957033045e-06,1.4972547487311808e-08,1.2389519053230187e-10,1.446531593139291e-10,2.9207486541983424e-12,2.537786391044808e-06,6.300765911740499e-12
3.6190114781935906e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44335011557440285,0.07928323690214067,0.007564334628984256,3.022330418519999e-06,0.00033360669522826,0.062036758503462866,0.030137571684294883,4.2398886225559236e-05,2.771775847212506e-10,0.0019182520270436632,5.192742520926255e-11,0.0005418821418280965,2.8738054598926436e-09,4.746774818492144e-06,2.9699903667669544e-09,1.6008620391674013e-10,1.0434338689418688e-05,2.2312539713899924e-05,0.005702633907617494,1.6083457734677874e-05,0.0005770058748894565,5.897922992566619e-10,3.6099158854328293e-09,6.403168504318196e-08,3.227524426977749e-08,0.00011017822162187117,0.001304765050161703,2.2872100574763442e-07,0.001243515613950031,5.95162110052251e-09,3.531021382511876e-05,9.348105955239879e-08,5.629848221625158e-06,1.4974927917350678e-08,1.2393780063743568e-10,1.4466831748758669e-10,2.9189957543111486e-12,2.5389411265055095e-06,6.303670383006448e-12
3.620338550880454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433463304781933,0.0792738434728021,0.007561246945080019,3.0219983567911385e-06,0.00033366253712129805,0.06205658931569181,0.03014375360926927,4.238991174477487e-05,2.7742956138883097e-10,0.0019180594215086222,5.192286901555237e-11,0.0005419195178916994,2.873906578599504e-09,4.7445352377107215e-06,2.970804308778219e-09,1.6010784248723217e-10,1.0430354058651828e-05,2.2323023470936233e-05,0.005701909848861562,1.602981793477428e-05,0.0005770881495766009,5.879177515486795e-10,3.6080800418072254e-09,6.40874217489425e-08,3.237791727150169e-08,0.0001105122547292077,0.0013085230242564504,2.2876504874871133e-07,0.0012439027499932312,5.950972709875116e-09,3.5326805132751126e-05,9.34994365102357e-08,5.627916903453736e-06,1.4977306510376153e-08,1.2398040034537556e-10,1.446834637116644e-10,2.9172510060892542e-12,2.5400972303394137e-06,6.306578378985086e-12
3.6216656235673176e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433425436537811,0.07926445121550418,0.007558160567972924,3.0216662626915033e-06,0.0003337183403203845,0.062076417418440055,0.03014993265534263,4.2380943767729864e-05,2.776816196497007e-10,0.0019178669198414355,5.191833014389678e-11,0.0005419568825689881,2.8740085381239897e-09,4.742296615799402e-06,2.9716179883942564e-09,1.6012945694402273e-10,1.0426370855685923e-05,2.2333520001387613e-05,0.005701185862527772,1.597647927941798e-05,0.0005771703956109183,5.860536095222424e-10,3.606245312911552e-09,6.41432350945742e-08,3.248067605862575e-08,0.00011084648463632498,0.001312282249334072,2.2880906914865807e-07,0.0012442898200315806,5.950324628495592e-09,3.5343416655427184e-05,9.35178038464046e-08,5.62598614113705e-06,1.4979683267335146e-08,1.2402298966265846e-10,1.4469859799649317e-10,2.915514343163583e-12,2.5412547060240015e-06,6.309489908439227e-12
3.622992696254181e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433387551068918,0.07925506013008293,0.007555075497116174,3.021334136640994e-06,0.0003337741048422368,0.06209624281213811,0.030156108826051287,4.237198228204135e-05,2.7793375946395966e-10,0.0019176745218341853,5.191380859731129e-11,0.0005419942358660376,2.874111339271538e-09,4.7400589529348126e-06,2.972431405901113e-09,1.6015104736080528e-10,1.0422389079936243e-05,2.2344029336474796e-05,0.005700461948694019,1.5923439308828034e-05,0.0005772526130102833,5.841997883755613e-10,3.60441169766712e-09,6.41991250583204e-08,3.2583520570322465e-08,0.00011118091108758079,0.0013160427222638999,2.2885306697106419e-07,0.001244676824086781,5.9496768558144195e-09,3.5360048442556024e-05,9.35361615730872e-08,5.6240559346235955e-06,1.498205818917146e-08,1.2406556859575318e-10,1.4471372035233152e-10,2.9137856998804787e-12,2.5424135570412356e-06,6.312404980143403e-12
3.6243197689410446e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433349648431997,0.07924567021637527,0.007551991731963107,3.0210019790560757e-06,0.0003338298307035348,0.06211606549721359,0.030162282124904887,4.236302727534824e-05,2.78185980791728e-10,0.001917482227280034,5.190930437883514e-11,0.0005420315777889293,2.874214982850727e-09,4.737822249290567e-06,2.9732445615823816e-09,1.6017261381060299e-10,1.0418408730822872e-05,2.235455150746356e-05,0.005699738107437435,1.5870695589677805e-05,0.0005773348017925048,5.82356204218199e-10,3.6025791949982774e-09,6.425509161867813e-08,3.2686450746241814e-08,0.00011151553382914271,0.0013198044399386213,2.2889704223937274e-07,0.0012450637621803534,5.949029391264729e-09,3.537670054361804e-05,9.355450970237252e-08,5.6221262838623326e-06,1.4984431276825798e-08,1.2410813715106107e-10,1.4472883078936774e-10,2.9120650112921754e-12,2.543573786877574e-06,6.315323602883907e-12
3.625646841627908e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44333117286832946,0.07923628147421903,0.007548909271967202,3.020669790349825e-06,0.000333885517920922,0.062135885474091254,0.03016845255538673,4.235407873531159e-05,2.784382835931454e-10,0.001917290035973221,5.1904817491532186e-11,0.0005420689083437499,2.8743194696733013e-09,4.735586505037293e-06,2.974057455719235e-09,1.6019415636577602e-10,1.041442980777065e-05,2.2365086545664736e-05,0.005699014338834405,1.58182457147433e-05,0.0005774169619753277,5.805227740589625e-10,3.600747803832404e-09,6.43111347543943e-08,3.2789466526503676e-08,0.00011185035260896223,0.0013235673992739643,2.2894099497688272e-07,0.0012454506343336379,5.948382234282314e-09,3.539337300816493e-05,9.357284824625825e-08,5.620197188802679e-06,1.498680253123585e-08,1.24150695334917e-10,1.4474392931772082e-10,2.9103522131474175e-12,2.5447353990239907e-06,6.318245785458828e-12
3.6269739143147716e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332737918785686,0.07922689390345292,0.007545828116582073,3.020337570931961e-06,0.00033394116651100467,0.06215570274319294,0.030174620120954128,4.234513664961481e-05,2.7869066782837155e-10,0.001917097947709056,5.1900347938491816e-11,0.0005421062275365917,2.8744248005541804e-09,4.733351720342639e-06,2.974870088590457e-09,1.6021567509802768e-10,1.0410452310209107e-05,2.237563448243432e-05,0.005698290642960563,1.5766087302556976e-05,0.0005774990935764334,5.786994157939812e-10,3.598917523099895e-09,6.436725444446212e-08,3.289256785169134e-08,0.00011218536717675051,0.0013273315972083817,2.2898492520675047e-07,0.0012458374405677978,5.94773538430561e-09,3.5410065885819846e-05,9.359117721665183e-08,5.618268649394514e-06,1.4989171953336285e-08,1.2419324315359025e-10,1.4475901594744203e-10,2.9086472418822294e-12,2.5458983969759824e-06,6.321171536678067e-12
3.628300987001635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433235838073087,0.07921750750391658,0.007542748265261482,3.02000532120888e-06,0.0003339967764903536,0.06217551730493767,0.030180784825038724,4.233620100596402e-05,2.7894313345758524e-10,0.0019169059622839142,5.189589572282972e-11,0.0005421435353735515,2.874530976311477e-09,4.7311178953713025e-06,2.97568246047247e-09,1.6023717007841115e-10,1.0406476237572391e-05,2.2386195349173546e-05,0.005697567019890813,1.571421799706711e-05,0.0005775811966134402,5.768860481949847e-10,3.5970883517341406e-09,6.442345066811729e-08,3.299575466284444e-08,0.00011252057728395354,0.0013310970307027488,2.2902883295199103e-07,0.0012462241809038214,5.947088840775687e-09,3.542677922627755e-05,9.360949662537163e-08,5.6163406655881555e-06,1.4991539544058826e-08,1.2423578061328501e-10,1.4477409068851635e-10,2.9069500346108272e-12,2.547062784233591e-06,6.32410086536338e-12
3.6296280596884986e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433197867321637,0.0792081222754505,0.007539669717459328,3.019673041583697e-06,0.00033405234787550384,0.06219532915974166,0.030186946671046856,4.232727179208833e-05,2.791956804409842e-10,0.0019167140794952324,5.1891460847688796e-11,0.0005421808318607307,2.874637997766516e-09,4.728885030285045e-06,2.9764945716393676e-09,1.6025864137733628e-10,1.0402501589299236e-05,2.239676917732895e-05,0.005696843469699336,1.566263546730241e-05,0.0005776632711039044,5.750825908977472e-10,3.5952602886715216e-09,6.447972340483473e-08,3.309902690145273e-08,0.0001128559826837286,0.001334863696740056,2.2907271823548025e-07,0.0012466108553625213,5.946442603136248e-09,3.544351307930451e-05,9.36278064841482e-08,5.614413237334362e-06,1.4993905304332242e-08,1.2427830772014155e-10,1.447891535508639e-10,2.9052605291166788e-12,2.548228564301415e-06,6.327033780348396e-12
3.630955132375362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331598796785343,0.07919873821789603,0.007536592472629654,3.019340732456272e-06,0.0003341078806829548,0.06221513830801831,0.030193105662359835,4.231834899574018e-05,2.794483087387852e-10,0.0019165222991415016,5.188704331623992e-11,0.000542218117004235,2.8747458657438487e-09,4.726653125242713e-06,2.977306422362945e-09,1.6028008906457583e-10,1.0398528364832856e-05,2.2407355998392458e-05,0.005696119992459604,1.5611337407041925e-05,0.0005777453170653207,5.73288964390729e-10,3.593433332851388e-09,6.453607263432462e-08,3.320238450944901e-08,0.00011319158313091977,0.0013386315923251135,2.2911658107995585e-07,0.0012469974639645403,5.945796670833622e-09,3.5460267494739015e-05,9.364610680462521e-08,5.612486364584323e-06,1.4996269235082424e-08,1.2432082448023659e-10,1.4480420454434102e-10,2.9035786638436887e-12,2.5493957406886237e-06,6.329970290478639e-12
3.6322822050622257e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433121875197629,0.07918935533109539,0.007533516530226642,3.01900839422325e-06,0.00033416337492917127,0.062234944750178225,0.030199261802334346,4.230943260469556e-05,2.7970101831122317e-10,0.001916330621022264,5.188264313168277e-11,0.0005422553908101731,2.8748545810712667e-09,4.724422180400258e-06,2.978118012912723e-09,1.603015132092719e-10,1.0394556563620912e-05,2.241795584390146e-05,0.005695396588244378,1.556032153449009e-05,0.0005778273345151226,5.715050900038809e-10,3.5916074832160465e-09,6.45924983365293e-08,3.3305827429203236e-08,0.00011352737838203564,0.0013424007144842585,2.291604215080199e-07,0.001247384006730352,5.945151043316758e-09,3.5477042522491265e-05,9.366439759836085e-08,5.610560047289648e-06,1.4998631337232403e-08,1.2436333089958463e-10,1.4481924367874208e-10,2.901904377887546e-12,2.550564316908972e-06,6.332910404611584e-12
3.633609277749089e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44330838539323086,0.07917997361489164,0.007530441889704623,3.0186760272780944e-06,0.0003342188306305833,0.062254748486629305,0.030205415094302662,4.2300522606754325e-05,2.7995380911855175e-10,0.001916139044938106,5.187826029724668e-11,0.0005422926532846577,2.874964144579819e-09,4.722192195910753e-06,2.9789293435559818e-09,1.6032291387994268e-10,1.0390586185115451e-05,2.2428568745438887e-05,0.005694673257125731,1.5509585591956863e-05,0.0005779093234706838,5.697308898976371e-10,3.5897827387107474e-09,6.464900049161963e-08,3.340935560351583e-08,0.00011386336819522553,0.001346171060265067,2.2920423954213937e-07,0.0012477704836802617,5.944505720037208e-09,3.54938382125436e-05,9.368267887682878e-08,5.608634285402363e-06,1.5000991611702363e-08,1.244058269841382e-10,1.4483427096380022e-10,2.900237610987177e-12,2.5517342964808174e-06,6.335854131616659e-12
3.6349363504359527e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433045815935508,0.0791705930691286,0.007527368550518069,3.0183436320111176e-06,0.00033427424780358675,0.06227454951777663,0.03021156554157307,4.229161898974046e-05,2.8020668112104253e-10,0.0019159475706906552,5.187389481619142e-11,0.0005423299044338034,2.875074557103828e-09,4.719963171924406e-06,2.9797404145577857e-09,1.603442911444882e-10,1.038661722877284e-05,2.243919473463325e-05,0.005693949999175051,1.5459127345542788e-05,0.0005779912839493184,5.679662870520645e-10,3.5879590982836708e-09,6.470557907999177e-08,3.351296897561167e-08,0.00011419955233025755,0.0013499426267360678,2.292480352046486e-07,0.0012481568948344102,5.943860700449136e-09,3.551065461495044e-05,9.370095065141924e-08,5.606709078874902e-06,1.5003350059409724e-08,1.2444831273978896e-10,1.4484928640918912e-10,2.8985783035163615e-12,2.5529056829271303e-06,6.338801480375278e-12
3.636263423122816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44330077612597096,0.07916121369365096,0.0075242965121215975,3.018011208809515e-06,0.00033432962646454394,0.062294347844022664,0.030217713147430086,4.2282721741502324e-05,2.8045963427898446e-10,0.0019157561980825723,5.186954669180792e-11,0.0005423671442637288,2.8751858194808998e-09,4.717735108588593e-06,2.9805512261810133e-09,1.6036564507019703e-10,1.0382649694053707e-05,2.2449833843158774e-05,0.005693226814463051,1.5408944584828953e-05,0.0005780732159682816,5.662112052561939e-10,3.5861365608859094e-09,6.476223408226372e-08,3.36166674891338e-08,0.00011453593054849584,0.0013537154109864661,2.2929180851774993e-07,0.0012485432402127735,5.943215984009287e-09,3.5527491779838586e-05,9.371921293344008e-08,5.604784427660095e-06,1.500570668126913e-08,1.244907881723683e-10,1.448642900245238e-10,2.896926396475441e-12,2.5540784797755093e-06,6.341752459780868e-12
3.638917568496543e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44329316020788556,0.07914245845293467,0.007518156335518101,3.0173462801358337e-06,0.0003344402683156012,0.062333936383406924,0.030229999847925224,4.226494630287035e-05,2.809657839024668e-10,0.0019153737570003011,5.186090252638068e-11,0.0005424415899903995,2.8754108971611873e-09,4.713281864443951e-06,2.9821720723324857e-09,1.6040828317123796e-10,1.037471888734933e-05,2.247115154512895e-05,0.005691780665034616,1.5309396794411586e-05,0.0005782369946959219,5.627293039519107e-10,3.5824947909972007e-09,6.487577325206919e-08,3.382431971708479e-08,0.0001152092682879003,0.0013612646212840143,2.2937928818389174e-07,0.0012493157337212458,5.9419274584141966e-09,3.5561228597927914e-05,9.375570906459922e-08,5.600936790981739e-06,1.5010414451089096e-08,1.245757080913416e-10,1.4489426180320639e-10,2.8936445507691192e-12,2.556428318812081e-06,6.347665346166923e-12
3.6413062993328978e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432863002291471,0.07912558273712418,0.00751263461980875,3.016747752614796e-06,0.0003345397144338199,0.062369556822072306,0.030241048193212196,4.224897006791825e-05,2.8142159571722144e-10,0.0019150299056742053,5.1853182170994623e-11,0.0005425085524940831,2.875616382041614e-09,4.709277231559498e-06,2.9836299493874715e-09,1.604465783060879e-10,1.0367586017941891e-05,2.2490382663708168e-05,0.005690479381721189,1.5220724239263618e-05,0.0005783842983906386,5.596274064143016e-10,3.5792209599941854e-09,6.497821965042024e-08,3.401149734889827e-08,0.00011581593365585452,0.0013680630465699292,2.2945794366854216e-07,0.0012500107531228102,5.940768816748537e-09,3.559166324625019e-05,9.37885232298467e-08,5.597475816675247e-06,1.501464520864752e-08,1.246521007708061e-10,1.4492119604054123e-10,2.8907156197626784e-12,2.5585480330041752e-06,6.352999450192875e-12
3.6436950301692523e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432794349260495,0.07910871081065883,0.007507117110184175,3.016149140468213e-06,0.00033463903602596543,0.062405168502993644,0.030252087382347685,4.2233014279959905e-05,2.8187766985884393e-10,0.0019146863806374155,5.1845518103913387e-11,0.0005425754784187176,2.875824633624188e-09,4.705275713346761e-06,2.9850869900470642e-09,1.6048479884227479e-10,1.0360457746394861e-05,2.250965678361312e-05,0.005689178336770893,1.5132910922758014e-05,0.0005785315101417413,5.565552077242872e-10,3.5759506866253184e-09,6.508091333818002e-08,3.4198949980958955e-08,0.00011642322421281983,0.001374865373108754,2.2953652708055244e-07,0.001250705559714231,5.939611148952291e-09,3.562216594789944e-05,9.382130681137614e-08,5.594016640865723e-06,1.501887006456057e-08,1.2472846009153201e-10,1.4494809209549186e-10,2.8878097763767176e-12,2.560672371973153e-06,6.358345456377647e-12
3.646083761005607e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432725643276557,0.07909184267266073,0.007501603803469029,3.0155504458457252e-06,0.0003347382331862862,0.06244077142842215,0.030263117433667868,4.22170788690426e-05,2.823340060963526e-10,0.0019143431807758036,5.1837910345558224e-11,0.0005426423678000314,2.8760356569145394e-09,4.701277310564863e-06,2.986543195768805e-09,1.60522945150915e-10,1.0353334069709146e-05,2.252897409122892e-05,0.005687877530572876,1.5045944763602875e-05,0.0005786786300478096,5.535122913221583e-10,3.5726839648769493e-09,6.518385420991718e-08,3.438667729894364e-08,0.00011703113862199165,0.0013816715846370628,2.2961503854484694e-07,0.0012514001536063453,5.938454451950034e-09,3.5652736997843874e-05,9.385405987229379e-08,5.5905592632915865e-06,1.5023089024067025e-08,1.2480478608544376e-10,1.4497495002217787e-10,2.8849266981369938e-12,2.562801356461103e-06,6.363703417025655e-12
3.6484724918419615e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326568846260234,0.07907497832225956,0.007496094696489548,3.0149516708667423e-06,0.0003348373060087034,0.06247636560058211,0.03027413836528276,4.2201163765489327e-05,2.827906041989336e-10,0.0019140003049856991,5.183035891673733e-11,0.0005427092206737533,2.8762494569539036e-09,4.697282023944529e-06,2.9879985679893622e-09,1.6056101759718475e-10,1.0346214984925895e-05,2.2548334773425942e-05,0.005686576963509891,1.4959813903866152e-05,0.000578825658206853,5.504982483439157e-10,3.5694207887649175e-09,6.528704216228173e-08,3.4574678992462813e-08,0.00011763967556166636,0.0013884816650876527,2.2969347818508483e-07,0.0012520945349084143,5.937298722692928e-09,3.5683376691819505e-05,9.388678247492203e-08,5.587103683694891e-06,1.5027302092379167e-08,1.2488107878389027e-10,1.450017698741968e-10,2.8820660685297987e-12,2.564935007259754e-06,6.369073384569569e-12
