Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
1.238116110885036e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33398796342813453,0.11532709909014312,0.02270327918428823,0.0,1.6748451834353003e-11,1.7959552498884441e-10,9.7295176671822712e-09,4.4179411003911456e-14,4.5203742488031025e-28,1.336775455675305e-07,3.3902825685829e-29,1.1658751723881628e-09,6.1323614968461775e-22,3.8590063460654888e-14,6.8916559816940794e-21,5.101808645543392e-23,8.5358413853614337e-12,1.7627099489782872e-22,0.0033426844908274835,0.00023656687257227971,5.6362876086576353e-09,3.4436727184922239e-10,3.090451612979827e-07,4.2896731809201474e-15,2.2871693452245331e-11,3.9532207621823081e-13,8.2801730042765431e-10,3.255422800574133e-08,4.3644240543327839e-15,9.6646591419145485e-17
1.254331572833004e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33395750099342392,0.11529970070870116,0.022701748457406756,0.0,1.7699342670542198e-11,1.885436372545706e-10,1.0131665478716263e-08,4.5618433312022505e-14,4.8666751492536617e-28,1.3630888549683608e-07,3.635256904468995e-29,1.1802537527082552e-09,6.3792508984037721e-22,4.0617151252543049e-14,7.3183969058785646e-21,5.3850692320316423e-23,8.9099779526634844e-12,1.8535892019045127e-22,0.0033700793339433372,0.00023962791095658091,5.6853397470603201e-09,3.5535852922245805e-10,3.1508300296758111e-07,4.4546590715700248e-15,2.3327810744374784e-11,3.9898755365365106e-13,8.5536903054334892e-10,3.2982197671770187e-08,4.4841357626408621e-15,9.9940644996396025e-17
1.2705470347809719e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33392734772119065,0.11527261073471788,0.022700218111510882,0.0,1.8694147747918607e-11,1.9783382697465707e-10,1.0544280085599669e-08,4.7092736689991508e-14,5.2341738251146143e-28,1.3896206241594329e-07,3.8950330274778692e-29,1.1946172492597231e-09,6.633623410955022e-22,4.2726688173641849e-14,7.7648633166901766e-21,5.6798812028326773e-23,9.2958844683561753e-12,1.9481095727114612e-22,0.0033971657404083485,0.00024268817661845962,5.7343898499271151e-09,3.6657087685433666e-10,3.2117063513466605e-07,4.6247033709669129e-15,2.3787714536942204e-11,4.0266328140693531e-13,8.8319246684999197e-10,3.340658212039974e-08,4.6051134021503092e-15,1.0331811238487914e-16
1.2867624967289398e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33389750013689917,0.11524582569926735,0.022698688143695186,0.0,1.9734461008483399e-11,2.0747540278760867e-10,1.0967448945323299e-08,4.8602977076128917e-14,5.6238369370027095e-28,1.4163706339191302e-07,4.1703459506225076e-29,1.2089659346100265e-09,6.895648482062273e-22,4.4921097572512562e-14,8.2316398530661726e-21,5.9865395863760388e-23,9.6937921538863119e-12,2.0463810080238713e-22,0.0034239471791618235,0.00024574767527746295,5.7834382672033635e-09,3.7800630938505974e-10,3.2730802018732737e-07,4.7999385274158083e-15,2.4251401749461211e-11,4.0634951990590504e-13,9.1148508271721844e-10,3.3827295608183335e-08,4.7273313683285497e-15,1.067805877520584e-16
1.3029779586769078e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3338679548051437,0.11521934217249237,0.022697158551087469,0.0,2.0821919403569629e-11,2.1747782956107727e-10,1.1401256685143135e-08,5.0149819280071042e-14,6.0366592714423134e-28,1.4433387566365963e-07,4.4619602019538797e-29,1.2233000799586871e-09,7.1654985158850487e-22,4.7202848179406188e-14,8.7193168724978244e-21,6.3053417399532136e-23,1.0103934182552314e-11,2.1485159377380017e-22,0.003450427080074087,0.00024880641258952913,5.8324853428162107e-09,3.8966681899915076e-10,3.334951207214881e-07,4.9805001500616112e-15,2.4718869333288142e-11,4.1004652944454904e-13,9.4024416616426446e-10,3.4244255470562236e-08,4.8507638223358306e-15,1.1032968757736013e-16
1.3191934206248758e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33383870832920604,0.11519315676316336,0.022695629330848319,0.0,2.1958203666438027e-11,2.2785072947007609e-10,1.1845785089994435e-08,5.1733937051571386e-14,6.4736640018922306e-28,1.4705248663900481e-07,4.7706707712016901e-29,1.2376199551485362e-09,7.4433489107625765e-22,4.9574454503934706e-14,9.2284902284293761e-21,6.6365872700578599e-23,1.0526545674903388e-11,2.2546293182495999e-22,0.0034766088343877043,0.0002518643941477725,5.8815314147681333e-09,4.0155439542639357e-10,3.3973189952518302e-07,5.1665270660379916e-15,2.5190114271078464e-11,4.1375457007806229e-13,9.6946682451051834e-10,3.465738212817382e-08,4.9753847162387435e-15,1.1396705083530772e-16
1.3354088825728437e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33380975735061835,0.11516726611824199,0.022694100480170776,0.0,2.3145039091686526e-11,2.3860388307125994e-10,1.230111309291657e-08,5.3356013149189631e-14,6.9359029391070544e-28,1.4979288389177817e-07,5.0973040804056745e-29,1.2519258286767772e-09,7.7293780970682194e-22,5.2038477232577779e-14,9.7597610457833388e-21,6.9805779525029883e-23,1.096186369414308e-11,2.3648386762298668e-22,0.0035024957951536907,0.00025492162548325652,5.9305768152289909e-09,4.136710259414476e-10,3.4601831956281466e-07,5.3581613780636826e-15,2.5665133576251792e-11,4.1747390151943316e-13,9.9914998916431924e-10,3.5066599090529459e-08,5.1011678180004692e-15,1.1769433917852379e-16
1.3516243445208117e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33378109854873128,0.11514166692245009,0.022692571996279911,0.0,2.4384196321460089e-11,2.4974723037319562e-10,1.2767316767956675e-08,5.5016739408879982e-14,7.4244567707623019e-28,1.525550551589628e-07,5.4427189790039373e-29,1.2662179677058719e-09,8.0237675753359058e-22,5.4597523626016664e-14,1.0313735494896622e-20,7.3376176523833094e-23,1.1410127241535789e-11,2.4792641529533713e-22,0.0035280912776627688,0.00025797811206575513,5.9796218706266335e-09,4.2601869536213975e-10,3.5235434395939179e-07,5.5555485224839435e-15,2.6143924292465377e-11,4.212047830377499e-13,1.0292904205417852e-09,3.5471832957101928e-08,5.2280867362228014e-15,1.2151323712058091e-16
1.3678398064687797e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33375272864028699,0.11511635589784312,0.022691043876432483,0.0,2.5677492138446992e-11,2.6129087190254253e-10,1.3244469325518107e-08,5.6716816812481303e-14,7.9404352902859225e-28,1.553389883378861e-07,5.8078077638512785e-29,1.2804966380742481e-09,8.3267019546587083e-22,5.7254247916285956e-14,1.0891024564149594e-20,7.7080122439499984e-23,1.1871577251814724e-11,2.5980285491818702e-22,0.0035533985598717303,0.00026103385930450264,6.0286669017360704e-09,4.3859938604644e-10,3.5873993598475762e-07,5.7588373277556387e-15,2.6626483493095913e-11,4.2494747335838028e-13,1.0598847131073893e-09,3.5873013415864067e-08,5.356114944615843e-15,1.2542545221868552e-16
1.3840552684167476e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33372464437899674,0.11509132980338879,0.022689516117916572,0.0,2.7026790265646609e-11,2.7324506976606052e-10,1.3732641110117322e-08,5.8456955556110534e-14,8.4849776148518853e-28,1.5814467148345455e-07,6.1934972246467455e-29,1.294762104306835e-09,8.6383689913597438e-22,6.0011351703733818e-14,1.1492243831567265e-20,8.0920695304640674e-23,1.2346456588589969e-11,2.7212573706079741e-22,0.0035784208828249613,0.00026408887254893252,6.0777122237672564e-09,4.5141507788812795e-10,3.6517505903781479e-07,5.9681800733738996e-15,2.7112808280729641e-11,4.2870223056518322e-13,1.090929300527983e-09,3.6270073239323435e-08,5.4852258061721189e-15,1.29432715256181e-16
1.4002707303647156e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33369684255512344,0.11506658543455021,0.022687988718051184,0.0,2.843400217289321e-11,2.856202487083607e-10,1.4231899600510818e-08,6.023787511846159e-14,9.059252392504696e-28,1.6097209280543205e-07,6.6007497152561572e-29,1.3090146296254222e-09,8.9589596279357067e-22,6.2871584353780292e-14,1.2118013235668673e-20,8.4900991640934292e-23,1.2835010039755099e-11,2.8490788738626469e-22,0.0036031614510711762,0.00026714315708940438,6.126758146451486e-09,4.6446774831115502e-10,3.7165967663075332e-07,6.18373254923824e-15,2.7602895786660444e-11,4.3246931200489836e-13,1.122420460931889e-09,3.6662948278099087e-08,5.6153925970225371e-15,1.335367804248607e-16
1.4164861923126835e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33366931999506938,0.11504211962287404,0.022686461674185924,0.0,2.9901087890119217e-11,2.9842699716531144e-10,1.4742309412151588e-08,6.2060304329011352e-14,9.664457998396429e-28,1.6382124066576064e-07,7.0305642514218179e-29,1.3232544759588458e-09,9.2886680322732779e-22,6.5837743393463533e-14,1.2768956845837012e-20,8.902412565917654e-23,1.3337484312891086e-11,2.981624113090458e-22,0.0036276234330754357,0.00027019671815792088,6.1758049741264332e-09,4.77759372262708e-10,3.7819375237328766e-07,6.4056541154559698e-15,2.8096743170395877e-11,4.3624897419385595e-13,1.1543543222647224e-09,3.7051577452089377e-08,5.7465885299526238e-15,1.3773942550708159e-16
1.4327016542606515e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33364207356096731,0.115017929235583,0.022684934983700614,0.0,3.1430056827340544e-11,3.1167606831300999e-10,1.5263932301932684e-08,6.3924981436134638e-14,1.0301822720130566e-27,1.6669210357592388e-07,7.4839776353581509e-29,1.3374819039530081e-09,9.6276916371388732e-22,6.8912674907762228e-14,1.3445702632479284e-20,9.3293228461031288e-23,1.385412803066593e-11,3.1190269870966069e-22,0.0036518099616264761,0.00027324956092883299,6.2248530058198664e-09,4.9129192220498789e-10,3.847772499569115e-07,6.6341077625809514e-15,2.8594347619171094e-11,4.4004147272714689e-13,1.1867268677335506e-09,3.743590273928096e-08,5.8787867775581142e-15,1.4204245205767269e-16
1.4489171162086195e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33361510015027779,0.1149940111751732,0.022683408644004976,0.0,3.3022968601345991e-11,3.2537838111222719e-10,1.579682717517362e-08,6.5832654175129681e-14,1.0972604932219442e-27,1.6958467019435106e-07,7.9620656077385981e-29,1.3516971729807257e-09,9.9762311799421233e-22,7.2099273935682815e-14,1.4148882237240143e-20,9.7711447243101812e-23,1.4385191726228734e-11,3.2614242870696498e-22,0.003675724134239429,0.00027630169051953463,6.2739025353320289e-09,5.050673681057059e-10,3.9141013313917528e-07,6.8692601722851556e-15,2.9095706347470407e-11,4.4384706219037817e-13,1.2195339413310554e-09,3.7815869162251709e-08,6.0119604950200701e-15,1.464476855856325e-16
1.4651325781565874e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33358839669539037,0.11497036237901613,0.02268188265253826,0.0,3.4681933869071347e-11,3.3954502134823189e-10,1.6341050094803504e-08,6.7784079836155963e-14,1.1678093259674316e-27,1.7249892932386262e-07,8.4659440275857502e-29,1.3659005411514091e-09,1.0334490742773522e-21,7.5400484866099766e-14,1.4879130743530109e-20,1.0228194450392331e-22,1.493092783859677e-11,3.4089557448839333e-22,0.0036993690135539645,0.00027935311199114702,6.3229538513167606e-09,5.1908767742731105e-10,3.9809236572799368e-07,7.1112817784607434e-15,2.960081659655646e-11,4.4766599607414484e-13,1.2527712534313348e-09,3.8191424772421359e-08,6.146082842480365e-15,1.5095697573561237e-16
1.4813480401045554e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33356196016322881,0.11494697981896475,0.022680357006768886,0.0,3.6409115167638542e-11,3.5418724266589682e-10,1.6896654292693212e-08,6.9780025332085913e-14,1.2419606730759069e-27,1.7543486990915509e-07,8.9967700805834135e-29,1.3800922653205819e-09,1.0702677792716896e-21,7.8819301833335537e-14,1.5637086447623838e-20,1.0700789725446599e-22,1.5491590708034212e-11,3.561764081985712e-22,0.0037227476277279228,0.00028240383034919259,6.3720072373613227e-09,5.3335481511496049e-10,4.048239115659909e-07,7.3603468287503831e-15,3.0109675634006836e-11,4.5149852669132904e-13,1.286434386449078e-09,3.856252063210578e-08,6.2811270069994257e-15,1.5557219646918345e-16
1.4975635020525234e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3335357875548618,0.11492386050096465,0.02267883170419414,0.0,3.8206727761038702e-11,3.6931646759998934e-10,1.7463690183087284e-08,7.1821267266271993e-14,1.3198494918950461e-27,1.7839248103432635e-07,9.5557435163359457e-29,1.3942726010992306e-09,1.1081003222437227e-21,8.2358769112468041e-14,1.6423390630578908e-20,1.1189249623272325e-22,1.6067436571421119e-11,3.7199950588669609e-22,0.0037458629708264817,0.00028545385054425804,6.4210629720649951e-09,5.4787074358324113e-10,4.1160473451488954e-07,7.6166334465031424e-15,3.0622280753257986e-11,4.5534490509734478e-13,1.3205188005538513e-09,3.89291107944323e-08,6.4170662240788983e-15,1.6029524624588425e-16
1.513778964000491e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33350987590511721,0.11490100146466907,0.022677306742339833,0.0,4.0077040493437317e-11,3.8494428860054415e-10,1.8042205378084743e-08,7.3908592000230813e-14,1.401613807415925e-27,1.8137175192043903e-07,1.014410791510714e-28,1.4084418028629957e-09,1.1469681391044427e-21,8.6021981514351256e-14,1.7238687331220692e-20,1.1693894512294572e-22,1.6658723557611421e-11,3.8837975251308576e-22,0.0037687180032069108,0.00028850317747264835,6.4701213291164201e-09,5.6263742270165503e-10,4.1843479843994961e-07,7.8803236931533377e-15,3.1138629273156421e-11,4.5920538101342289e-13,1.3550198394313123e-09,3.9291152281174506e-08,6.5538737987329532e-15,1.651280482040495e-16
1.529994425948459e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33348422228220137,0.11487839978305858,0.022675782118759934,0.0,4.2022376649078987e-11,4.0108246905321865e-10,1.8632244705116557e-08,7.6042795721245459e-14,1.4873947243277872e-27,1.8437267192312221e-07,1.0763151984577631e-28,1.4226001237612014e-09,1.1868930165233921e-21,8.9812084780336021e-14,1.8083623120433115e-20,1.2215045978006764e-22,1.7265711682778405e-11,4.0533234701529925e-22,0.0037913156518989597,0.00029155181597702968,6.5191825773697718e-09,5.7765680977888398e-10,4.2531406719446545e-07,8.1516036310197829e-15,3.1658718537516968e-11,4.630802027530458e-13,1.3899327360832429e-09,3.9648605058566753e-08,6.6915231260926652e-15,1.700725503414193e-16
1.5462098878964267e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33345882378732239,0.11485605256206509,0.022674257831036295,0.0,4.4045114818767736e-11,4.1774294429452194e-10,1.9233850226366498e-08,7.8224684509887853e-14,1.5773364380131361e-27,1.8739523053021137e-07,1.1414210887166812e-28,1.4367478157257264e-09,1.2278970960704616e-21,9.373227597667567e-14,1.8958846876989686e-20,1.2753026745985651e-22,1.7888662845746625e-11,4.2287280743422913e-22,0.0038136588109809379,0.00029459977084706336,6.5682469809197083e-09,5.9293085954584646e-10,4.322425046043266e-07,8.4306633865228106e-15,3.2182545914687986e-11,4.6696961715161065e-13,1.4252526186583911e-09,4.0001432011159686e-08,6.8299877115290696e-15,1.7513072569552864e-16
1.5624253498443945e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33343367755431724,0.11483395694019989,0.022672733876778279,0.0,4.6147689772898514e-11,4.3493782262181632e-10,1.9847061260080353e-08,8.045507440746214e-14,1.6715862444918939e-27,1.904394173594247e-07,1.209866759847212e-28,1.450885129479717e-09,1.2700028783855198e-21,9.7785803888602809e-14,1.9865009565153068e-20,1.3308160605530168e-22,1.8527840823308735e-11,4.4101697610057165e-22,0.0038357503419515324,0.00029764704682002936,6.6173147991751744e-09,6.084615241375556e-10,4.3922007445264905e-07,8.7176972138156265e-15,3.2710108797123609e-11,4.7087386949941292e-13,1.460974516306175e-09,4.0349598913778976e-08,6.9692411902811644e-15,1.8030457252387873e-16
1.5786408117923623e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33340878074928459,0.11481211008818613,0.022671210253622488,0.0,4.8332593341014158e-11,4.5267938629797923e-10,2.0471914403708061e-08,8.273479148337055e-14,1.7702945493244008e-27,1.9350522215607598e-07,1.281795429738563e-28,1.4650123145461477e-09,1.3132332273759525e-21,1.019759694140612e-13,2.0802764014265541e-20,1.3880772333974284e-22,1.9183511265526049e-11,4.59781024882077e-22,0.0038575930740974026,0.00030069364858144126,6.6663862869320533e-09,6.2425075307380328e-10,4.4624674046448369e-07,9.0129035588280339e-15,3.3241404600962595e-11,4.7479320347802111e-13,1.4970933650454557e-09,4.0693074401650778e-08,7.109257346576273e-15,1.8559611448389097e-16
1.59485627374033e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33338413057021965,0.11479050920859542,0.022669686959232417,0.0,5.0602375297861146e-11,4.7098009255061891e-10,2.1108443558821684e-08,8.5064671902403388e-14,1.873614875484068e-27,1.9659263479082401e-07,1.3573553788454848e-28,1.4791296192562234e-09,1.3576113744422107e-21,1.0630612595707766e-13,2.1772764700546202e-20,1.4471187621722311e-22,1.9855941691011584e-11,4.7918146049199059e-22,0.0038791898048566218,0.00030373958076565098,6.7154616944446666e-09,6.4030049323867572e-10,4.5332246629160844e-07,9.31648512371864e-15,3.3776430765613914e-11,4.7872786110011435e-13,1.533604013640656e-09,4.1031829938758034e-08,7.2500101322309353e-15,1.9100740081264506e-16
1.611071735688298e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.333359724246655,0.11476915153548846,0.022668163991298142,0.0,5.2959644255916717e-11,4.8985257456573164e-10,2.1756679957751682e-08,8.7445561991953467e-14,1.9817038702114538e-27,1.9970164525745654e-07,1.436700095706184e-28,1.4932372907576336e-09,1.4031609227314519e-21,1.1077967982075836e-13,2.2775667531304404e-20,1.5079732998053444e-22,2.0545401482194318e-11,4.9923512985908499e-22,0.0039005433001779864,0.00030678484795644502,6.7645412674961966e-09,6.5661268885892519e-10,4.6044721549741065e-07,9.6286489317329217e-15,3.4315184753348865e-11,4.82678082652842e-13,1.5705012294776915e-09,4.1365839784492825e-08,7.3914736847215411e-15,1.9654050650640254e-16
1.6272871976362657e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33333555903930484,0.11474803433405982,0.022666641347536029,0.0,5.5407068564358778e-11,5.0930964247568842e-10,2.2416652191882787e-08,8.9878318309157496e-14,2.0947213108624954e-27,2.0283224367070918e-07,1.5199884258001888e-28,1.5073355750226539e-09,1.4499058514193851e-21,1.1540009059989271e-13,2.3812129631772353e-20,1.5706735757740837e-22,2.1252161880563429e-11,5.1995922555970082e-22,0.0039216562948762631,0.00030982945468763066,6.8136252474679947e-09,6.7318928148120691e-10,4.6762095154186446e-07,9.9496063924639686e-15,3.4857664048899769e-11,4.8664410664476648e-13,1.6077797044322334e-09,4.1695080958670437e-08,7.533622344714747e-15,2.0219753249991896e-16
1.6435026595842335e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33331163223971294,0.11472715490028673,0.0226651190256884,0.0,5.7947377214448877e-11,5.2936428434143652e-10,2.3088386241550366e-08,9.2363807707964368e-14,2.2128301097645563e-27,2.0598442026411923e-07,1.6073847238050175e-28,1.5214247168561014e-09,1.4978705200204203e-21,1.2017087157314863e-13,2.488280913475264e-20,1.6352523888528815e-22,2.1976495981891347e-11,5.4137129131220004e-22,0.0039425314929834032,0.00031287340544361463,6.8627138714078203e-09,6.9003220994820502e-10,4.7484363776661182e-07,1.0279573367512416e-14,3.540386615906482e-11,4.9062616975642476e-13,1.6454340607230854e-09,4.2019533204971433e-08,7.6764306730487745e-15,2.0798060584554487e-16
