Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),C2H4X(215),C2H4X(70)
1.3795901972060785e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400082333699713,0.09735021866777073,0.015033318310861982,1.3513048342985489e-06,0.0001494168312148551,0.023990321266793145,0.011376371389884616,6.089969491748637e-05,1.6204089549708196e-11,0.0023079476345855073,6.425043706848629e-11,0.0004587682807086261,2.9760871983982414e-09,7.759429465031456e-06,9.490584143311177e-10,6.377460471687749e-11,1.8809307895584817e-05,7.154915118966626e-06,0.006949155330374664,0.003982661717244172,0.00037275680727868576,9.487894472870183e-08,8.631801556614637e-09,3.2860110840114287e-09,1.6890002688349756e-11,1.468806396024554e-06,0.00048615783794928296,2.9130834402692225e-05,0.0004767702615063566,1.1322529664101481e-05,7.106724987292032e-09,6.082755930468133e-11,3.5021246667897806e-08,9.491028951008475e-06,6.6707411061859825e-09,5.647265108663255e-10,6.570357208486052e-11,7.94226758116573e-07,2.0061477923695345e-12
1.3846122364586984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400093726862359,0.09730404274303002,0.015010533042596549,1.3623407153137658e-06,0.00015003503870085157,0.02408725304893702,0.011424041654641117,6.086975828791943e-05,1.639395513879228e-11,0.002307183919003581,6.425328135068748e-11,0.00045903481708536485,2.976519441501103e-09,7.764978687322265e-06,9.535901799481413e-10,6.40599263895588e-11,1.879126905100181e-05,7.1922626183687595e-06,0.0069458750886445195,0.003979825020595052,0.0003734079198770822,9.497671149555791e-08,8.615866784127377e-09,3.284763720175726e-09,1.7015029880761634e-11,1.478220114867884e-06,0.000488422059426332,2.9248539142106263e-05,0.00047870089632674734,1.1381633582968273e-05,7.104391729397551e-09,6.102970005406247e-11,3.5168087510384155e-08,9.482253742510436e-06,6.698334401836634e-09,5.679972696548888e-10,6.595705628728424e-11,7.984892899537489e-07,2.016624782043709e-12
1.3896342757113183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400105464246505,0.0972578889158448,0.014987781923435013,1.3734091732684925e-06,0.000150652896324308,0.024184146750526294,0.011471685897630798,6.0839408602095604e-05,1.658522404160634e-11,0.0023064157418043077,6.425531814760273e-11,0.0004593008344398263,2.976932425102904e-09,7.770374044277719e-06,9.58123307577379e-10,6.43449105593335e-11,1.8773195478666096e-05,7.2295934724350414e-06,0.006942596962979215,0.0039769465948424065,0.00037405762920575327,9.507288007113407e-08,8.599943628254238e-09,3.2835087367451954e-09,1.714076180689005e-11,1.487674208112696e-06,0.000490693611879003,2.936617908059937e-05,0.00048063082211040553,1.1440711162791471e-05,7.102045276280409e-09,6.123070745654872e-11,3.53148517693483e-08,9.473470961762989e-06,6.725912499677058e-09,5.712725345384332e-10,6.621008001365598e-11,8.027501747249354e-07,2.027097317362522e-12
1.3946563149639382e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400117542685813,0.09721175720517877,0.01496506489984383,1.38450996783122e-06,0.00015127040067447638,0.024281002198547605,0.011519303959471832,6.080865376457241e-05,1.6777899862733858e-11,0.0023056431840140818,6.425656172341685e-11,0.0004595663345347402,2.9773264906588675e-09,7.775616740373469e-06,9.626577703088391e-10,6.462955585113951e-11,1.8755087560760552e-05,7.2669074097101e-06,0.006939320948886962,0.003974026708990427,0.0003747059422000662,9.516745429451551e-08,8.584032416114221e-09,3.2822462563686575e-09,1.7267202120956614e-11,1.4971688882736482e-06,0.0004929725440306143,2.9483753860789052e-05,0.0004825600354944334,1.149976197392984e-05,7.0996858716703055e-09,6.143057750395804e-11,3.546153896239562e-08,9.46468071182991e-06,6.753475248865613e-09,5.745522764639434e-10,6.646264323479983e-11,8.070093790191871e-07,2.0375653231653917e-12
1.3996783542165581e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44001299590292703,0.09716564762986114,0.01494238191841144,1.395642858039395e-06,0.00015188754834899234,0.02437781922275024,0.011566895682342126,6.077750153994426e-05,1.6971986186812218e-11,0.002304866325212795,6.425702610870849e-11,0.0004598313191299512,2.9777019736708167e-09,7.780707973643486e-06,9.671935414023008e-10,6.491386091331071e-11,1.8736945677902917e-05,7.304204163622352e-06,0.006936047041903135,0.003971065630238054,0.000375352865735212,9.526043800808357e-08,8.56813346751874e-09,3.2809763996441656e-09,1.7394354503395916e-11,1.5067043694185135e-06,0.0004952589048544656,2.9601263128317038e-05,0.0004844885331669891,1.1558785594478042e-05,7.097313754870798e-09,6.162930624358939e-11,3.560814861159305e-08,9.455883095189599e-06,6.781022498881213e-09,5.778364665345827e-10,6.671474593006552e-11,8.112668700218859e-07,2.0480287256356687e-12
1.404700393469178e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44001427101408536,0.09711956020858634,0.014919732925847721,1.4068076023106973e-06,0.00015250433595392964,0.024474597655600963,0.011614460909947638,6.074595955528348e-05,1.7167486578554513e-11,0.002304085243561294,6.42567251037885e-11,0.0004600957899823058,2.9780592037878127e-09,7.785648935674522e-06,9.717305942847276e-10,6.519782441709982e-11,1.871877020914853e-05,7.341483472403181e-06,0.006932775237589621,0.003968063624011932,0.0003759984066269068,9.535183505792156e-08,8.552247095167858e-09,3.279699285161503e-09,1.7522222660655576e-11,1.5162808671771535e-06,0.0004975527435750816,2.9718706531581378e-05,0.0004864163118663824,1.1617781610130047e-05,7.094929160847037e-09,6.182688977848885e-11,3.5754680243378277e-08,9.447078213739489e-06,6.808554099523726e-09,5.811250759253943e-10,6.696638808601616e-11,8.155226155043072e-07,2.0584874522770333e-12
1.409722432721798e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400155792899203,0.0970734949599134,0.014897117868983453,1.41800395845426e-06,0.00015312076010385643,0.024571337332239755,0.011661999487491076,6.071403530254244e-05,1.736440458277073e-11,0.0023033000158282934,6.425567228201241e-11,0.0004603597488455409,2.9783985049071897e-09,7.79044081160173e-06,9.762689025476983e-10,6.548144505621049e-11,1.870056153199221e-05,7.378745079005293e-06,0.006929505531534145,0.003965020953998607,0.000376642571632085,9.544164929512845e-08,8.536373604657086e-09,3.278415029537886e-09,1.7650810326039605e-11,1.5258985987488155e-06,0.0004998541096692213,2.9836083721863735e-05,0.000488343368380187,1.1676749614047055e-05,7.092532320300864e-09,6.202332426826243e-11,3.590113338844805e-08,9.438266168800269e-06,6.836069900920142e-09,5.844180759302521e-10,6.721756969874105e-11,8.197765838133643e-07,2.068941431890657e-12
1.4147444719744179e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44001692041973045,0.09702745190226542,0.014874536694769753,1.429231683681832e-06,0.0001537368174218897,0.024668038090436297,0.011709511261641242,6.0681736140916945e-05,1.7562743724391953e-11,0.0023025107174167664,6.425388099306653e-11,0.0004606231974701771,2.978720195274983e-09,7.795084780105353e-06,9.808084399449058e-10,6.576472154633909e-11,1.8682320022369483e-05,7.4159887310162144e-06,0.006926237919349639,0.003961937882176187,0.00037728536744958193,9.552988457472989e-08,8.520513294700933e-09,3.2771237474523543e-09,1.7780121259624456e-11,1.535557782902717e-06,0.0005021630528669942,2.9953394353320076e-05,0.00049026969954437,1.173568920673394e-05,7.090123459754711e-09,6.221860592710204e-11,3.604750758167098e-08,9.4294470611199e-06,6.8635697535257205e-09,5.877154380190154e-10,6.746829077225664e-11,8.24028743861526e-07,2.079390594552127e-12
1.4197665112270378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400182940942178,0.09698143105392931,0.014851989350277577,1.4404905346189073e-06,0.0001543525045397494,0.02476469977054737,0.011756996080503049,6.064906929917172e-05,1.776250750849261e-11,0.002301717422389809,6.425136436622707e-11,0.00046088613760341464,2.9790245875816828e-09,7.799582013408548e-06,9.853491803896755e-10,6.604765262472605e-11,1.866404605465714e-05,7.453214180582071e-06,0.006922972396673602,0.00395881466884566,0.00037792680072080406,9.561654475584371e-08,8.504666457365532e-09,3.2758255516873257e-09,1.791015924782476e-11,1.5452586399882145e-06,0.0005044796231531635,3.0070638082632117e-05,0.000492195302242439,1.1794599995909052e-05,7.087702801637052e-09,6.241273102416819e-11,3.619380236200737e-08,9.42062099087752e-06,6.891053508122686e-09,5.910171337150319e-10,6.771855131634477e-11,8.282790651169058e-07,2.0898348715889133e-12
1.4247885504796577e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44001970000545615,0.09693543243305527,0.014829475782697152,1.4517802673158036e-06,0.00015496781809781242,0.024861322215474966,0.011804453793587893,6.061604187792816e-05,1.796369942031074e-11,0.0023009202034959975,6.424813531359156e-11,0.0004611485709890327,2.9793119890582128e-09,7.803933677276247e-06,9.898910979525128e-10,6.633023704971611e-11,1.8645740001673198e-05,7.490421184331694e-06,0.006919708959167485,0.003955651572661367,0.00037856687803038873,9.570163370354079e-08,8.488833378018139e-09,3.2745205531623807e-09,1.8040928104540694e-11,1.5550013919436872e-06,0.000506803870768163,3.018781456914991e-05,0.0004941201734046006,1.1853481596377188e-05,7.0852705643504624e-09,6.260569588499705e-11,3.634001727239749e-08,9.41178805768714e-06,6.9185210158279225e-09,5.943231346388332e-10,6.796835134975609e-11,8.325275175935216e-07,2.1002741955588668e-12
1.4298105897322776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400211378468618,0.09688945605765625,0.014806995939337481,1.4631006372586833e-06,0.0001555827547451661,0.0249579052706252,0.011851884251784564,6.0582660851915085e-05,1.8166322925273024e-11,0.002300119132194252,6.424420653328176e-11,0.0004614104993672916,2.9795827015722675e-09,7.808140931014992e-06,9.944341668587012e-10,6.66124736003273e-11,1.8627402234676363e-05,7.527609503292306e-06,0.006916447602516077,0.003952448850660963,0.00037920560590686014,9.578515528748806e-08,8.4730143355336e-09,3.2732088609647006e-09,1.8172431671050845e-11,1.5647862622942878e-06,0.0005091358462091741,3.0304923474975522e-05,0.0004960443100069388,1.1912333629914526e-05,7.082826962349837e-09,6.279749688877108e-11,3.648615185967781e-08,9.402948360601271e-06,6.945972128094546e-09,5.976334126175892e-10,6.82176908988488e-11,8.367740718417208e-07,2.110708500228288e-12
1.4348326289848975e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400226073131625,0.09684350194560767,0.014784549767625828,1.4744513993805393e-06,0.00015619731113966076,0.025054448783867984,0.0118992873073309,6.0548933072182714e-05,1.837038146901771e-11,0.0022993142786782044,6.423959051261694e-11,0.00046167192447483846,2.979837021719475e-09,7.812204927473825e-06,9.989783614859313e-10,6.689436107582925e-11,1.8609033123364926e-05,7.564778902817331e-06,0.00691318832242691,0.003949206758295172,0.00037984299082326423,9.586711338168445e-08,8.45720960258539e-09,3.2718905823899755e-09,1.8304673815207183e-11,1.5746134761634328e-06,0.0005114756002315029,3.0421964464517858e-05,0.0004979677090706068,1.1971155725144847e-05,7.0803722062269725e-09,6.298813046878034e-11,3.663220567451311e-08,9.39410199811433e-06,6.9734066967079465e-09,6.009479395151081e-10,6.846656999417452e-11,8.410186989387678e-07,2.1211377205503458e-12
1.4398546682375174e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400241081003693,0.09679757011464711,0.014762137215107177,1.4858323080721466e-06,0.00015681148394796167,0.025150952605497507,0.011946662813785725,6.051486526828043e-05,1.8575878477413453e-11,0.002298505711900097,6.423429953125861e-11,0.00046193284804461584,2.980075240914319e-09,7.816126813046095e-06,1.0035236563619447e-09,6.717589829532997e-11,1.859063303587531e-05,7.601929152516887e-06,0.00690993111462967,0.003945925549456655,0.00038047903919780356,9.594751186705336e-08,8.441419445531107e-09,3.2705658229749425e-09,1.843765843302409e-11,1.5844832602844202e-06,0.0005138231838496107,3.053893720462662e-05,0.0004998903676610318,1.2029947517416447e-05,7.077906502771679e-09,6.31775931147979e-11,3.677817827128443e-08,9.385249068166007e-06,7.000824573795419e-09,6.042666872558616e-10,6.871498867469313e-11,8.452613704795963e-07,2.1315617926448834e-12
1.4448767074901373e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400256399057469,0.09675166058237371,0.01473975822944376,1.497243117192942e-06,0.00015742526984560202,0.02524741658819335,0.011994010626001224,6.048046405039888e-05,1.8782817356585144e-11,0.0022976934995942067,6.422834566432413e-11,0.00046219327180577294,2.980297645482568e-09,7.819907727672192e-06,1.0080700261622413e-09,6.745708409737026e-11,1.8572202338780155e-05,7.639060026175087e-06,0.00690667597487563,0.003942605476508343,0.00038111375739446006,9.602635462986437e-08,8.425644124583336e-09,3.2692346865232647e-09,1.8571389448580774e-11,1.5943958429940864e-06,0.0005161786483381298,3.065584136481014e-05,0.0005018122828871388,1.2088708648695604e-05,7.075430055043433e-09,6.336588136924896e-11,3.69240692080055e-08,9.376389668144458e-06,7.028225611828947e-09,6.075896280147761e-10,6.896294698701753e-11,8.495020585677159e-07,2.1419806537776338e-12
1.4498987467427572e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400272024277853,0.0967057733662481,0.014717412758414546,1.5086835800818816e-06,0.00015803866551703267,0.025343840586982403,0.012041330600096154,6.044573591147683e-05,1.8991201492938152e-11,0.002296877708299815,6.422174078547001e-11,0.0004624531974835802,2.98050451674814e-09,7.823548804843185e-06,1.0126174457078055e-09,6.773791733952758e-11,1.8553741397086112e-05,7.676171301681066e-06,0.006903422898937077,0.003939246790311726,0.0003817471517236067,9.610364556077155e-08,8.409883894187218e-09,3.267897275146003e-09,1.870587081262214e-11,1.604351454245276e-06,0.0005185420452333153,3.0772676616682465e-05,0.0005037334519005833,1.2147438767449552e-05,7.0729430624567675e-09,6.355299182761054e-11,3.706987804627041e-08,9.367523894889419e-06,7.055609663617278e-09,6.109167339929097e-10,6.921044498023234e-11,8.537407358062794e-07,2.152394242339446e-12
1.4544185820701151e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44002863471213266,0.09666449396636051,0.01469733044643348,1.5190051463774654e-06,0.00015859038524483645,0.025430587881693893,0.012083894657270248,6.041420634252526e-05,1.917998569353316e-11,0.0022961404901492705,6.421524943295665e-11,0.00046268670615508663,2.980677648464816e-09,7.82670714490971e-06,1.0167110001360048e-09,6.799036488958965e-11,1.8537100990843477e-05,7.709554512901124e-06,0.006900496891676908,0.003936191164556245,0.00038231607988591413,9.617188380455407e-08,8.395712794733671e-09,3.266688322901491e-09,1.8827548876948158e-11,1.6133484851464483e-06,0.0005206759274530606,3.087776915712634e-05,0.0005054618636805419,1.2200269073219806e-05,7.070695915195606e-09,6.372038145686212e-11,3.72010354469791e-08,9.359539329443752e-06,7.080240665615221e-09,6.139146676597751e-10,6.943279964850273e-11,8.575538037968007e-07,2.161761913968729e-12
1.458938417397473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44003009141559135,0.09662323266911585,0.01467727520119552,1.5293503514900549e-06,0.00015914178380671283,0.025517302571428577,0.01212643594686771,6.038242170592621e-05,1.936994572042491e-11,0.002295400472834843,6.420824859608214e-11,0.00046291981402542823,2.9808386203139844e-09,7.829753946784554e-06,1.020805366423717e-09,6.824252514908707e-11,1.8520436644738943e-05,7.742921516706182e-06,0.006897572549645882,0.003933104644892195,0.0003828839453099797,9.623887106865026e-08,8.381554297086639e-09,3.265474441445289e-09,1.8949840867845843e-11,1.6223807266773374e-06,0.0005228163148199196,3.0982805381584776e-05,0.0005071896667373124,1.2253073731929161e-05,7.068440525572864e-09,6.388681195462698e-11,3.733212568086816e-08,9.351549749507077e-06,7.1048576830042e-09,6.169159325793285e-10,6.965478155131261e-11,8.613652019189491e-07,2.1711252224407677e-12
1.4634582527248309e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440031572320797,0.09658198948695351,0.014657246984872108,1.5397190145653343e-06,0.00015969285880435604,0.02560398455523066,0.012168954366525857,6.035038649959145e-05,1.956108400141735e-11,0.0022946577024694974,6.4200746524256e-11,0.0004631525223439444,2.980987627333349e-09,7.832690023403291e-06,1.0249005265088476e-09,6.849439732321675e-11,1.850374862159793e-05,7.776272159426506e-06,0.00689464986980348,0.0039299874111860715,0.0003834507524870678,9.630461020146637e-08,8.367408574861483e-09,3.2642557018153934e-09,1.907274972362966e-11,1.631448349851595e-06,0.0005249632454516908,3.1087785055410235e-05,0.0005089168590802788,1.2305852500376588e-05,7.0661770316395786e-09,6.405228094873237e-11,3.746314843541356e-08,9.343555224547899e-06,7.129460609203823e-09,6.199205087865559e-10,6.987639073575996e-11,8.651749112039025e-07,2.180484125102945e-12
1.4679780880521888e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44003307721112084,0.09654076443222112,0.014637245759710047,1.5501109544343256e-06,0.00016024360784543608,0.025690633733593524,0.012211449814648586,6.031810514955064e-05,1.9753402951429637e-11,0.002293912224436791,6.419275134220911e-11,0.0004633848323572316,2.981124861489015e-09,7.835516183484254e-06,1.028996462419249e-09,6.874598062872404e-11,1.8487037183211155e-05,7.809606289926517e-06,0.006891728849121628,0.0039268396423862255,0.0003840165058747352,9.636910405835258e-08,8.35327579796104e-09,3.2630321740223287e-09,1.919627840236352e-11,1.640551526777502e-06,0.0005271167576408061,3.11927079450553e-05,0.0005106434387450371,1.2358605139340798e-05,7.063905569213995e-09,6.421678610757497e-11,3.759410340022131e-08,9.335555823682083e-06,7.154049337865926e-09,6.229283761362181e-10,7.009762725385519e-11,8.689829129892852e-07,2.1898385799933285e-12
